edgeR	NOISeq	DESeq2
EHI_158570A	0.8747676826368	0.00206081243531586	0.623910695398682
EHI_163670A	0.753809123134837	0.000169003940932999	0.203842912329841
EHI_166410A	0.489769648768096	0.0429573862712646	0.276495846189396
EHI_167270A	0.8747676826368	0.00318164595834314	0.654789921676255
EHI_167310A	0.8747676826368	0.0288440726620209	0.779515608925415
EHI_169280A	0.8747676826368	0.0483001762546051	0.528971081089642
EHI_169350A	0.8747676826368	0.0170031444805713	0.462399938880705
EHI_174220A	0.8747676826368	0.0497861177410039	0.453966974371223
EHI_174910A	0.8747676826368	0.0476070057263167	0.462399938880705
EHI_176820A	0.823159168537161	0.00491155847014157	0.378886026017156
EHI_177520A	0.8747676826368	0.0441252334486693	0.635729799020597
EHI_178340A	0.489769648768096	0.000369598831960749	0.171448594927518
EHI_178620A	0.8747676826368	0.0455743977294074	0.462399938880705
EHI_179390A	0.204845699159313	0.0108459614077427	0.00432375984652838
EHI_187780A	0.818899098171548	0.0439149430838817	0.314754646029923
EHI_188960A	0.676429431364312	0	0.203041061495498
EHI_194430A	0.753809123134837	0.0430163067195153	0.203842912329841
EHI_195110A	0.8747676826368	0.0320166054663451	0.790168441985744
EHI_197840A	0.8747676826368	0.0429653064688184	0.547407351256154
EHI_197990A	0.8747676826368	0.0309862314450792	0.809911702138673
EHI_198610A	0.8747676826368	0.0455427637891161	0.688807010969089
EHI_198930A	0.8747676826368	0.0429791992781037	0.716902815162091
