EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2
EHI_006700A	30.7781211911151	26.1800322368877	29.2935595006696	29.4150698703132
EHI_006710A	10.6131452383155	14.6608180526571	20.0053577077743	21.1788503066255
EHI_006720A	43.5138954770937	37.6992464211183	32.8659448056293	40.0044950236259
EHI_006730A	89.1504200018505	97.3897199212222	57.8726419403472	45.8875089976885
EHI_006740A	7.42920166682088	18.8496232105591	12.8605870978549	7.05961676887516
EHI_006760A	10.6131452383155	9.42481160527956	10.7171559148791	5.88301397406263
EHI_006770A	41.3912664294306	14.6608180526571	0	0
EHI_006800A	2.12262904766311	8.37761031580406	7.14477060991941	5.88301397406263
EHI_006810A	393.747688341507	347.670828105868	499.419465633367	704.785074092703
EHI_006830A	119.928541192966	118.333745710732	139.323026893428	92.9516207901896
EHI_006840A	293.984123101341	97.3897199212222	372.242548776801	696.548854529016
EHI_006850A	105.070137859324	19.8968245000346	43.5831007205084	123.543293455315
EHI_006860A	20676.5295532863	17052.6257978192	13479.324232674	16587.746201267
EHI_006880A	61.5562423822301	31.4160386842652	75.7345684651457	75.3025788680017
EHI_006885A	26.5328630957889	102.6257263686	75.0200914041538	4.70641117925011
EHI_006900A	196.343186908838	105.767330237026	252.924879591147	361.217058007446
EHI_006920A	37.1460083341044	36.6520451316427	33.5804218666212	28.2384670755006
EHI_006930A	122.051170240629	141.372174079193	125.747962734582	114.130471096815
EHI_006940A	137.970888098102	83.7761031580406	145.753320442356	218.84811983513
EHI_006960A	6.36788714298932	1.04720128947551	17.8619265247985	25.8852614858756
EHI_006970A	6.36788714298932	3.14160386842652	10.7171559148791	15.2958363325628
EHI_006980A	5826.61673583523	4178.33314500727	5149.95065562991	7699.68868925317
EHI_007000A	262.144687386394	274.366737842583	187.192989979889	178.843624811504
EHI_007020A	13.7970888098102	18.8496232105591	22.8632659517421	18.8256447170004
EHI_007030A	88.089105478019	59.6904735001039	100.026788538872	97.6580319694397
EHI_007140A	18.0423469051364	17.8024219210836	32.1514677446373	48.2407145873136
EHI_007150A	187.852670718185	198.968245000346	160.757338723187	175.313816427066
EHI_007260A	10.6131452383155	17.8024219210836	12.8605870978549	29.4150698703132
EHI_007270A	19.103661428968	15.7080193421326	20.7198347687663	14.1192335377503
EHI_007310A	54.1270407154093	53.4072657632509	47.86996308646	62.3599481250639
EHI_007320A	26.5328630957889	19.8968245000346	27.1501283176938	64.713153714689
EHI_007330A	1733.12661741693	1720.55171860826	1558.98894708442	2081.41034402336
EHI_007340A	10.6131452383155	8.37761031580406	11.4316329758711	17.6490419221879
EHI_007350A	6107.86508465059	8679.204287173	5267.12489363259	5852.42230139751
EHI_007360A	174.055581908375	217.817868210905	197.910145894768	168.254199658191
EHI_007460A	139.032202621934	58.6432722106284	127.176916856565	110.600662712378
EHI_007480A	217.569477385469	209.440257895101	172.188971699058	208.258694681817
EHI_007490A	20.1649759527995	34.5576425526917	19.2908806467824	32.9448782547507
EHI_007500A	160.258493098565	143.466576658144	141.466458076404	118.836882276065
EHI_007510A	37384.8041019665	67664.9113194599	26588.5493477541	18378.5356549717
EHI_007620A	9015.86687994905	16592.9044317394	6336.69705393752	4415.79028893141
EHI_007630A	113.560654049976	216.77066692143	134.321687466485	56.4769341510013
EHI_007640A	18.0423469051364	30.3688373947897	10.7171559148791	41.1810978184384
EHI_007770A	820.396126921791	479.618190579782	737.340326943683	530.64786046045
EHI_007920A	72.1693876205457	57.5960709211529	59.3015960623311	52.9471257665637
EHI_007930A	96.5796216686714	65.9736812369569	143.60988925938	218.84811983513
EHI_007940A	579.477730012029	90.0593108948936	631.597721916876	745.966171911142
EHI_007950A	10.6131452383155	10.4720128947551	9.28820179289523	7.05961676887516
EHI_007970A	32.9007502387782	26.1800322368877	30.7225136226535	40.0044950236259
EHI_007980A	21.2262904766311	11.5192141842306	9.28820179289523	37.6512894340009
EHI_007990A	90.2117345256821	64.9264799474814	65.7318896112586	63.5365509198764
EHI_008000A	9.55183071448399	13.6136167631816	11.4316329758711	8.23621956368769
EHI_008010A	16700.8453470133	19671.6762227974	13415.7357742457	12670.8354973361
EHI_008020A	12.7357742859786	18.8496232105591	6.43029354892747	16.4724391273754
EHI_008030A	125.235113812123	89.0121096054181	100.026788538872	115.307073891628
EHI_008040A	9.55183071448399	18.8496232105591	37.8672842325729	60.0067425354389
EHI_008080A	8.49051619065243	19.8968245000346	13.5750641588469	18.8256447170004
EHI_008090A	329.007502387782	325.679601026883	376.529411142753	405.927964210322
EHI_008100A	18.0423469051364	27.2272335263632	17.8619265247985	15.2958363325628
EHI_008110A	12.7357742859786	6.28320773685304	12.146110036863	18.8256447170004
EHI_008120A	65.8015004775564	99.4841225001732	92.1675408679604	78.8323872524393
EHI_008130A	31.8394357149466	111.003336684404	45.7265319034842	9.41282235850021
EHI_008150A	25.4715485719573	28.2744348158387	30.0080365616615	28.2384670755006
EHI_008200A	236.673138814437	292.169159763666	326.516016873317	420.047197748072
EHI_008210A	2323.21749266727	1469.22340913414	2163.4365406836	2210.83665145274
EHI_008220A	23.3489195242942	30.3688373947897	37.1528071715809	24.7086586910631
EHI_008230A	189.975299765848	115.192141842306	206.483870626671	205.905489092192
EHI_008240A	35.0233792864413	13.6136167631816	25.0066971347179	27.0618642806881
EHI_008370A	26.5328630957889	21.9912270789856	30.7225136226535	22.355453101438
EHI_008380A	176.178210956038	146.608180526571	159.328384601203	264.735628832819
EHI_008390A	183.607412622859	142.419375368669	110.743944453751	114.130471096815
EHI_008420A	116.744597621471	230.384283684612	167.187632272114	68.2429620991265
EHI_008450A	243.041025957426	249.233906895171	171.474494638066	215.318311450692
EHI_008470A	299.290695720498	62.8320773685304	247.923540164204	398.868347441447
EHI_008600A	28.655492143452	30.3688373947897	23.5777430127341	32.9448782547507
EHI_008610A	20.1649759527995	50.2656618948243	22.1487888907502	14.1192335377503
EHI_008620A	20199.999332086	18740.7142764537	14169.5090735922	18926.8325573543
EHI_008630A	172.994267384543	262.847523658352	124.319008612598	290.620890318694
EHI_008650A	38226.4265193649	30062.0074169734	27458.7824080423	43269.5677792307
EHI_008660A	136.90957357427	86.9177070264671	75.0200914041538	95.3048263798147
EHI_008680A	4.24525809532622	9.42481160527956	8.57372473190329	4.70641117925011
EHI_008690A	3.18394357149466	10.4720128947551	7.85924767091135	5.88301397406263
EHI_008710A	100.824879763998	79.5872980001385	91.4530638069684	76.4791816628142
EHI_008720A	12.7357742859786	6.28320773685304	13.5750641588469	12.9426307429378
EHI_008730A	437.2615838186	333.010010053211	414.396695375326	381.219305519259
EHI_008740A	12.7357742859786	12.5664154737061	14.2895412198388	17.6490419221879
EHI_008750A	12.7357742859786	10.4720128947551	10.7171559148791	8.23621956368769
EHI_008760A	10.6131452383155	13.6136167631816	14.2895412198388	5.88301397406263
EHI_008770A	361.90825262656	412.59730805335	506.564236243286	407.104567005134
EHI_008780A	12.7357742859786	17.8024219210836	10.7171559148791	7.05961676887516
EHI_008790A	61.5562423822301	63.8792786580059	88.5951555630007	68.2429620991265
EHI_009020A	13.7970888098102	24.0856296579367	12.146110036863	9.41282235850021
EHI_009030A	107.192766906987	61.7848760790549	87.8806785020087	72.9493732783767
EHI_009240A	141.154831669597	105.767330237026	158.613907540211	243.556778526193
EHI_009260A	585.845617155018	416.786113211252	768.062840566336	775.381241781455
EHI_009370A	20.1649759527995	32.4632399737407	27.1501283176938	9.41282235850021
EHI_009380A	284.432292386857	206.298654026675	300.794842677607	410.634375389572
EHI_009390A	16.9810323813049	12.5664154737061	15.0040182808308	11.7660279481253
EHI_009405A	717.448618110131	362.331646158525	341.520035154148	628.305892429889
EHI_009410A	66.8628150013879	76.445694131712	75.7345684651457	84.7154012265019
EHI_009440A	21.2262904766311	14.6608180526571	11.4316329758711	5.88301397406263
EHI_009450A	24.4102340481257	40.8408502895448	40.7251924765406	37.6512894340009
EHI_009460A	8.49051619065243	23.0384283684612	8.57372473190329	14.1192335377503
EHI_009470A	1072.9889835937	1060.81490623869	654.460987868618	861.27324580277
EHI_009490A	56.2496697630724	17.8024219210836	124.319008612598	145.898746556753
EHI_009500A	1062.37583835539	889.073894764706	1499.68735102208	535.3542716397
EHI_009510A	61.5562423822301	51.3128631842998	46.4410089644762	42.357700613251
EHI_009520A	10.6131452383155	29.3216361053142	16.4329724028146	9.41282235850021
EHI_009530A	22427.6985176084	15935.2620219488	11793.872845794	15894.7271551224
EHI_009540A	153.890605955575	115.192141842306	86.4517243800249	84.7154012265019
EHI_009560A	44.5752100009253	25.1328309474122	46.4410089644762	40.0044950236259
EHI_009570A	106.131452383155	106.814531526502	69.3042749162183	136.485924198253
EHI_009590A	44.5752100009253	47.1240580263978	32.1514677446373	51.7705229717512
EHI_009610A	244.102340481257	143.466576658144	185.764035857905	101.187840353877
EHI_009620A	185.730041670522	274.366737842583	282.932916152809	300.033712677194
EHI_009630A	13.7970888098102	26.1800322368877	17.1474494638066	11.7660279481253
EHI_009640A	63.6788714298932	25.1328309474122	54.3002566353875	89.421812405752
EHI_009680A	26861.8705981766	32765.8811463991	20381.1726418561	24827.4955733391
EHI_009690A	39.2686373817675	25.1328309474122	22.1487888907502	21.1788503066255
EHI_009700A	81.7212183350297	89.0121096054181	71.4477060991941	50.5939201769386
EHI_009800A	55.1883552392408	37.6992464211183	55.0147336963795	40.0044950236259
EHI_009810A	678.179980728363	390.606080974364	940.966289326386	1127.1854774304
EHI_009820A	7.42920166682088	10.4720128947551	8.57372473190329	0
EHI_009840A	45.6365245247568	53.4072657632509	22.1487888907502	50.5939201769386
EHI_009860A	157.07454952707	131.947362473914	97.168880294904	111.77726550719
EHI_009870A	10438.0283418833	10999.8023446507	7440.56411317007	8339.76060963119
EHI_009880A	11.6744597621471	15.7080193421326	11.4316329758711	8.23621956368769
EHI_009900A	23.3489195242942	54.4544670527264	40.7251924765406	11.7660279481253
EHI_009940A	50.9430971439146	34.5576425526917	51.4423483914197	171.784008042629
EHI_009950A	14.8584033336418	7.33040902632855	17.8619265247985	21.1788503066255
EHI_009990A	40.3299519055991	48.1712593158733	46.4410089644762	42.357700613251
EHI_010010A	115.683283097639	77.4928954211875	109.314990331767	109.424059917565
EHI_010020A	261.083372862562	153.9385895529	435.831007205084	1487.22593264303
EHI_010030A	195.281872385006	95.2953173422711	502.991850938326	905.984152005646
EHI_010050A	9.55183071448399	14.6608180526571	9.28820179289523	10.5894251533127
EHI_010060A	1018.86194287829	749.796123264463	478.6996308646	537.707477229325
EHI_010070A	552.94486691624	471.240580263978	498.704988572375	517.705229717512
EHI_010100A	47.7591535724199	28.2744348158387	17.1474494638066	29.4150698703132
EHI_010255A	15.9197178574733	28.2744348158387	34.2948989276132	17.6490419221879
EHI_010260A	14.8584033336418	18.8496232105591	17.8619265247985	16.4724391273754
EHI_010290A	178.300840003701	233.525887553038	135.750641588469	134.132718608628
EHI_010300A	59.433613334567	64.9264799474814	56.4436878183633	69.4195648939391
EHI_010320A	11.6744597621471	9.42481160527956	17.8619265247985	9.41282235850021
EHI_010340A	204.83370309949	198.968245000346	172.188971699058	189.433049964817
EHI_010350A	80.6599038111981	89.0121096054181	85.022770258041	50.5939201769386
EHI_010360A	20.1649759527995	16.7552206316081	14.2895412198388	10.5894251533127
EHI_010510A	751.41068287274	812.628200632993	496.561557389399	521.235038101949
EHI_010520A	10.6131452383155	15.7080193421326	18.5764035857905	15.2958363325628
EHI_010530A	589.029560726513	453.438158342895	558.721061695698	597.714219764764
EHI_010540A	8.49051619065243	14.6608180526571	17.8619265247985	28.2384670755006
EHI_010550A	11.6744597621471	7.33040902632855	12.146110036863	4.70641117925011
EHI_010560A	49.881782620083	41.8880515790203	58.5871190013392	85.8920040213144
EHI_010570A	1736.31056098842	975.991601791173	1201.03593952745	1516.64100251335
EHI_010590A	7.42920166682088	9.42481160527956	8.57372473190329	3.52980838443758
EHI_010600A	13.7970888098102	17.8024219210836	27.1501283176938	11.7660279481253
EHI_010620A	97.640936192503	35.6048438421672	105.742605026807	110.600662712378
EHI_010650A	6195.95419012861	7151.33760582824	5696.52560728875	7580.85180697711
EHI_010660A	10.6131452383155	21.9912270789856	19.2908806467824	10.5894251533127
EHI_010670A	11.6744597621471	16.7552206316081	14.2895412198388	9.41282235850021
EHI_010690A	8.49051619065243	14.6608180526571	7.85924767091135	3.52980838443758
EHI_010700A	27.5941776196204	28.2744348158387	38.5817612935648	42.357700613251
EHI_010710A	560.374068583061	347.670828105868	520.139300402133	622.422878455827
EHI_010720A	87.0277909541874	57.5960709211529	80.7359078920893	63.5365509198764
EHI_010730A	145.400089764923	153.9385895529	111.458421514743	109.424059917565
EHI_010750A	7.42920166682088	17.8024219210836	12.146110036863	7.05961676887516
EHI_010850A	931.834151924105	1374.97529308134	598.731777111247	951.871661003334
EHI_010950A	7.42920166682088	6.28320773685304	12.146110036863	16.4724391273754
EHI_011210A	222376.170863902	205125.788582462	205665.079914774	175948.00533347
EHI_011220A	25.4715485719573	19.8968245000346	35.0093759886051	14.1192335377503
EHI_011260A	7.42920166682088	11.5192141842306	9.28820179289523	4.70641117925011
EHI_011370A	80.6599038111981	51.3128631842998	65.7318896112586	95.3048263798147
EHI_011390A	148.584033336418	75.3984928422365	142.895412198388	175.313816427066
EHI_011400A	12.7357742859786	20.9440257895101	8.57372473190329	3.52980838443758
EHI_011410A	639.972657870427	402.125295158595	725.19421690682	865.97965698202
EHI_011510A	22.2876050004626	36.6520451316427	53.5857795743956	45.8875089976885
EHI_011530A	31.8394357149466	40.8408502895448	21.4343118297582	20.002247511813
EHI_011550A	77.4759602397035	47.1240580263978	65.0174125502666	67.066359304314
EHI_011660A	13.7970888098102	17.8024219210836	7.85924767091135	27.0618642806881
EHI_011790A	6.36788714298932	6.28320773685304	9.28820179289523	9.41282235850021
EHI_011800A	14.8584033336418	27.2272335263632	12.146110036863	8.23621956368769
EHI_011810A	15.9197178574733	17.8024219210836	19.2908806467824	15.2958363325628
EHI_011830A	147.522718812586	24.0856296579367	76.4490455261377	144.722143761941
EHI_011840A	8.49051619065243	15.7080193421326	7.85924767091135	1.17660279481253
EHI_011850A	170.87163833688	125.664154737061	132.178256283509	162.371185684129
EHI_011870A	502.001769772325	523.600644737754	517.995869219157	755.378994269642
EHI_011880A	13.7970888098102	16.7552206316081	29.2935595006696	38.8278922288134
EHI_011890A	31.8394357149466	32.4632399737407	31.4369906836454	16.4724391273754
EHI_011900A	7.42920166682088	35.6048438421672	15.7184953418227	10.5894251533127
EHI_011910A	22.2876050004626	58.6432722106284	50.7278713304278	40.0044950236259
EHI_011920A	119.928541192966	157.080193421326	180.762696430961	169.430802453004
EHI_011940A	46.6978390485884	55.5016683422019	60.730550184315	60.0067425354389
