baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1.1	U2AF84_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_004790A	4731.93989526018	-0.0558686521720404	0.268567910012311	-0.208024302566451	0.835209991712956	0.978477335028223	3935	4266	6325	4836	4419.49161283372	4860.52027687359	4299.89588161496	5347.85180971845	2.15	UP_pEhEx_DOWN_U2AF84
EHI_010300A	61.4165870383593	0.0961743206647423	0.461345574756223	0.208464816673621	0.834866051373151	0.978477335028223	55	57	79	59	61.7718014500266	64.9436605208145	53.7062094304478	65.2446767521482	2.15	DOWN_pEhEx_UP_U2AF84
EHI_029050A	155.368881940223	-0.0738264801524336	0.355308735393278	-0.207781213345959	0.835399802060928	0.978477335028223	134	134	260	128	150.498570805519	152.674570347178	176.754613315398	141.547773292796	2.15	UP_pEhEx_DOWN_U2AF84
EHI_195050A	51.5328321980403	-0.10168259898754	0.486810804074948	-0.2088749841548	0.83454583317138	0.978477335028223	46	42	82	46	51.6636884854768	47.8532235416528	55.7456857379331	50.8687310270986	2.15	UP_pEhEx_DOWN_U2AF84
EHI_199690A	343.251833724429	-0.0674654727688312	0.322764287116211	-0.209023970314722	0.834429526302485	0.978477335028223	288	304	439	366	323.459614865594	346.366189444344	298.443366328691	404.738164259089	2.15	UP_pEhEx_DOWN_U2AF84
EHI_010530A	536.150050394168	-0.0563627121114242	0.276823200078778	-0.203605449598821	0.838661834188744	0.978530207864811	447	482	782	508	502.036277239307	549.17270826373	531.62349081785	561.767725255784	2.15	UP_pEhEx_DOWN_U2AF84
EHI_045300A	4126.60009510121	0.0515755814778149	0.253354160120899	0.203571085839693	0.838688690129434	0.978530207864811	3485	3938	6106	3576	3914.08596460623	4486.80938826259	4151.01411116853	3954.49091636749	2.15	DOWN_pEhEx_UP_U2AF84
EHI_048580A	82.3894348552283	0.0950983003723552	0.465146077858055	0.204448247333982	0.838003230391082	0.978530207864811	58	92	103	81	65.1411724382099	104.821346805525	70.0220198903306	89.5732002868475	2.15	DOWN_pEhEx_UP_U2AF84
EHI_074180A	130970.89929951	0.0569768947750197	0.277080751995509	0.205632814133344	0.837077743286646	0.978530207864811	124433	111781	162615	132226	139753.646724203	127359.075731178	110549.813247244	146221.061495416	2.15	DOWN_pEhEx_UP_U2AF84
EHI_098220A	41.6505969776626	-0.109134753371731	0.532447363911678	-0.204968154166379	0.837597006062732	0.978530207864811	36	35	70	35	40.4324518581992	39.8776862847107	47.5877805079917	38.7044692597489	2.15	UP_pEhEx_DOWN_U2AF84
EHI_114140A	50.7436447200182	0.101910430084643	0.495428072345916	0.205701767366722	0.837023877925142	0.978530207864811	52	41	74	43	58.4024304618434	46.7138610763753	50.3070822513055	47.5512050905487	2.15	DOWN_pEhEx_UP_U2AF84
EHI_175430A	43.4638596633411	-0.114475856367665	0.553372326133065	-0.206869499903647	0.836111776809411	0.978530207864811	46	28	71	38	51.6636884854768	31.9021490277685	48.2676059438201	42.0219951962988	2.15	UP_pEhEx_DOWN_U2AF84
EHI_183100A	36.9790508078156	0.113723069819011	0.550811715456098	0.206464507975912	0.83642808598877	0.978530207864811	34	34	54	31	38.1862045327437	38.7383238194332	36.7105735347364	34.281101344349	2.15	DOWN_pEhEx_UP_U2AF84
EHI_194070A	71.6776087481622	-0.0992229271988691	0.4848948404776	-0.204627723201053	0.837862993719589	0.978530207864811	46	76	98	74	51.6636884854768	86.591547361086	66.6228927111884	81.8323064348977	2.15	UP_pEhEx_DOWN_U2AF84
EHI_139370A	75.904115404354	0.0904106912837657	0.449028972601667	0.201347121901572	0.840427159000595	0.980137343937549	65	73	90	78	73.0030380773042	83.1734599652537	61.1842892245607	86.2556743502976	1.99	DOWN_pEhEx_UP_U2AF84
EHI_082530A	174.547830525616	-0.0680723768601934	0.340141306427895	-0.200129697786716	0.841379147693813	0.98040531587498	146	155	243	174	163.976054758253	176.601182118004	165.197580906314	192.416504319895	1.96	UP_pEhEx_DOWN_U2AF84
EHI_148620A	94.0247837606856	0.104325875170053	0.52107235147811	0.200213799243263	0.841313375433828	0.98040531587498	118	55	162	64	132.528592201875	62.6649355902596	110.131720604209	70.773886646398	1.96	DOWN_pEhEx_UP_U2AF84
EHI_045550A	50.3300912479154	0.104633211865686	0.530024813326197	0.197411912112294	0.84350520852773	0.981618791750016	53	39	57	53	59.5255541245711	44.4351361458204	38.7500498422218	58.6096248790484	1.84	DOWN_pEhEx_UP_U2AF84
EHI_151630A	3039.93110845326	0.0603322470024259	0.30468767772644	0.198013413120679	0.843034569362787	0.981618791750016	2812	2675	3528	3215	3158.22373959045	3047.79459461717	2398.42413760278	3555.28196200265	1.84	DOWN_pEhEx_UP_U2AF84
EHI_178740A	71.3161999624468	-0.101337385195879	0.5130448482111	-0.197521494561781	0.843419462537251	0.981618791750016	82	40	113	64	92.0961403436761	45.5744986110979	76.8202742486151	70.773886646398	1.84	UP_pEhEx_DOWN_U2AF84
EHI_004760A	563.323531375285	-0.0557846656644268	0.29740229992687	-0.187573080901338	0.851211329984475	0.983000526440981	479	497	737	586	537.976234446596	566.263145242891	501.03134620557	648.023399606082	1.7	UP_pEhEx_DOWN_U2AF84
EHI_006720A	35.6023789726129	0.100053448904183	0.563787387542295	0.177466632129434	0.859141872898793	0.983000526440981	32	33	46	34	35.9399572072882	37.5989613541558	31.2719700481088	37.598627280899	1.7	DOWN_pEhEx_UP_U2AF84
EHI_006880A	73.6785629666143	0.0878441547372182	0.483049793145688	0.181853208476014	0.855697926319066	0.983000526440981	49	85	106	64	55.0330594736601	96.845809548583	72.061496197816	70.773886646398	1.7	DOWN_pEhEx_UP_U2AF84
EHI_010720A	70.3458924266239	0.0792757731358959	0.447751616849879	0.177053013663321	0.859466748416824	0.983000526440981	61	67	113	54	68.5105434263932	76.337285173589	76.8202742486151	59.7154668578983	1.7	DOWN_pEhEx_UP_U2AF84
EHI_012250A	67.3393911806433	-0.0841656370504105	0.47771446734289	-0.176183981863792	0.860149404563913	0.983000526440981	64	52	122	50	71.8799144145764	59.2468481944273	82.9387031710712	55.2920989424985	1.7	UP_pEhEx_DOWN_U2AF84
EHI_020310A	4914.39285685828	0.0551668173106071	0.302873730195008	0.18214460948821	0.85546924093052	0.983000526440981	5281	3586	7554	4074	5931.21606286528	4085.75380048493	5135.40134224813	4505.20022183478	1.7	DOWN_pEhEx_UP_U2AF84
EHI_023020A	563.323531375285	-0.0557846656644268	0.29740229992687	-0.187573080901338	0.851211329984475	0.983000526440981	479	497	737	586	537.976234446596	566.263145242891	501.03134620557	648.023399606082	1.7	UP_pEhEx_DOWN_U2AF84
EHI_027380A	1726.41470654136	-0.0496229786521385	0.256608046999789	-0.193380446296679	0.84666102799515	0.983000526440981	1568	1433	2708	1511	1761.05790315712	1632.70641274258	1840.96728022345	1670.9272300423	1.7	UP_pEhEx_DOWN_U2AF84
EHI_027650A	52.7723092483917	-0.0941970720916647	0.497806870492182	-0.189224130230529	0.849917156101507	0.983000526440981	44	46	68	57	49.4174411600213	52.4106734027626	46.2281296363348	63.0329927944482	1.7	UP_pEhEx_DOWN_U2AF84
EHI_035200A	70.4001485104871	-0.0806150737522739	0.436733806685633	-0.184586291508002	0.853553538964673	0.983000526440981	65	56	104	67	73.0030380773042	63.804298055537	70.7018453261591	74.0914125829479	1.7	UP_pEhEx_DOWN_U2AF84
EHI_035800A	50.2548058176502	-0.0924209937418547	0.497822745097538	-0.185650403988164	0.852718923932516	0.983000526440981	48	38	73	49	53.9099358109323	43.295773680543	49.627256815477	54.1862569636485	1.7	UP_pEhEx_DOWN_U2AF84
EHI_038800A	121.072726413749	-0.0701809722579301	0.366944088155558	-0.191257945074669	0.848323507798343	0.983000526440981	108	101	189	108	121.297355574598	115.075608993022	128.487007371578	119.430933715797	1.7	UP_pEhEx_DOWN_U2AF84
EHI_040340A	633.737146186449	0.0750513586609084	0.424762399950075	0.176690212386336	0.859751729298545	0.983000526440981	444	703	615	739	498.666906251124	800.971813090045	418.092643034498	817.217222370127	1.7	DOWN_pEhEx_UP_U2AF84
EHI_046680A	65.6942764445421	-0.0823308556247221	0.452082166552037	-0.182114805042294	0.855492630276212	0.983000526440981	55	58	109	55	61.7718014500266	66.0830229860919	74.1009725053013	60.8213088367483	1.7	UP_pEhEx_DOWN_U2AF84
EHI_049670A	1661.1139747219	0.111530126489031	0.574969038307864	0.19397588227927	0.846194766372518	0.983000526440981	774	2265	1257	2116	869.297714951284	2580.65598385342	854.540572836365	2339.96162724654	1.7	DOWN_pEhEx_UP_U2AF84
EHI_055960A	43.8794608117794	-0.0933709719297467	0.51839348278079	-0.180116021962471	0.857061484603492	0.983000526440981	35	40	65	42	39.3093281954715	45.5744986110979	44.1886533288494	46.4453631116987	1.7	UP_pEhEx_DOWN_U2AF84
EHI_081340A	47.178706057073	0.0873696927703716	0.504219456152331	0.173277115161491	0.862433611043247	0.983000526440981	41	45	71	39	46.048070171838	51.2713109374851	48.2676059438201	43.1278371751488	1.7	DOWN_pEhEx_UP_U2AF84
EHI_082270A	233.771129641905	-0.356213961516518	2.01954706654604	-0.17638309471328	0.859992984915467	0.983000526440981	5	355	281	302	5.61561831363878	404.473675173494	191.030947467795	333.964277612691	1.7	UP_pEhEx_DOWN_U2AF84
EHI_085060A	144.469551421456	0.0659860062950638	0.353722652720569	0.186547301360399	0.852015588679781	0.983000526440981	125	136	196	135	140.39045784097	154.953295277733	133.245785422377	149.288667144746	1.7	DOWN_pEhEx_UP_U2AF84
EHI_086230A	2831.90032556795	-0.0701097787888596	0.386197882559816	-0.181538485721761	0.855944927732491	0.983000526440981	1849	3027	3196	3282	2076.65565238362	3448.85018239483	2172.72209290773	3629.3733745856	1.7	UP_pEhEx_DOWN_U2AF84
EHI_090410A	372.737784362726	0.059424977624646	0.338087800257922	0.175767885085802	0.860476300783224	0.983000526440981	346	326	431	396	388.600787303804	371.432163680448	293.004762842063	437.913423624588	1.7	DOWN_pEhEx_UP_U2AF84
EHI_092500A	158.715099872123	0.0867725549809426	0.463235266499424	0.187318542555418	0.851410885440909	0.983000526440981	104	184	169	175	116.804860923687	209.64269361105	114.890498655008	193.522346298745	1.7	DOWN_pEhEx_UP_U2AF84
EHI_093880A	48.1500456289087	0.0972567372516419	0.499094520093948	0.194866369667482	0.84549756256939	0.983000526440981	47	41	67	43	52.7868121482046	46.7138610763753	45.5483042005063	47.5512050905487	1.7	DOWN_pEhEx_UP_U2AF84
EHI_094020A	256.007432847655	-0.595087911871215	3.27045366729874	-0.181958826636652	0.855615038005702	0.983000526440981	0	358	594	192	0	407.891762569326	403.816308882101	212.321659939194	1.7	UP_pEhEx_DOWN_U2AF84
EHI_098280A	3698.89313206136	-0.045355000037022	0.247561762969798	-0.183206806628515	0.854635753842742	0.983000526440981	3185	3251	5295	3540	3577.14886578791	3704.06737461698	3599.67568271166	3914.68060512889	1.7	UP_pEhEx_DOWN_U2AF84
EHI_098790A	120.995418113866	-0.0865984709544223	0.452906991916451	-0.191205860143571	0.848364312589447	0.983000526440981	71	136	178	116	79.7417800536707	154.953295277733	121.008927577465	128.277669546596	1.7	UP_pEhEx_DOWN_U2AF84
EHI_100110A	618.861077631689	-0.0470787020114829	0.270311177967655	-0.174164836117566	0.861735919854562	0.983000526440981	529	547	899	585	594.132417582983	623.231268506764	611.163066809779	646.917557627232	1.7	UP_pEhEx_DOWN_U2AF84
EHI_109120A	138.459219853956	-0.0678275289631846	0.362309292581027	-0.187208913356854	0.851496836542144	0.983000526440981	130	109	196	136	146.006076154608	124.190508715242	133.245785422377	150.394509123596	1.7	UP_pEhEx_DOWN_U2AF84
EHI_109680A	67.8877815184467	0.084316693157356	0.485437073608703	0.173692323354193	0.862107270897237	0.983000526440981	66	58	120	45	74.1261617400319	66.0830229860919	81.5790522994143	49.7628890482486	1.7	DOWN_pEhEx_UP_U2AF84
EHI_110340A	29664.2681497132	0.0438339494338796	0.248117359716989	0.176666193304161	0.859770596964457	0.983000526440981	26221	27015	40259	28086	29449.4255603845	30779.8769994702	27369.0922210177	31058.6778179802	1.7	DOWN_pEhEx_UP_U2AF84
EHI_115280A	591.361637233622	-0.0507116937635583	0.291134328096964	-0.174186582856929	0.86171882967694	0.983000526440981	578	450	879	548	649.165477056643	512.713109374851	597.56655809321	606.001404409783	1.7	UP_pEhEx_DOWN_U2AF84
EHI_126920A	558.608195833939	-0.0527870620315619	0.293044920438463	-0.180133004703102	0.857048152381671	0.983000526440981	484	485	739	575	543.591852760234	552.590795659562	502.390997077226	635.859137838732	1.7	UP_pEhEx_DOWN_U2AF84
EHI_129000A	1358.50252867112	-0.0619284184075628	0.3437641943779	-0.18014796020171	0.857036411670578	0.983000526440981	900	1446	1817	1393	1010.81129645498	1647.51812479119	1235.2428169003	1540.43787653801	1.7	UP_pEhEx_DOWN_U2AF84
EHI_140510A	42.5938703275141	0.100478085818051	0.544083789443605	0.184673919288796	0.85348480368573	0.983000526440981	33	45	67	33	37.063080870016	51.2713109374851	45.5483042005063	36.492785302049	1.7	DOWN_pEhEx_UP_U2AF84
EHI_140590A	420.341809385494	0.0625848587111001	0.344361157948484	0.181741922009865	0.855785264797126	0.983000526440981	411	348	479	450	461.603825381108	396.498137916552	325.636383761829	497.628890482486	1.7	DOWN_pEhEx_UP_U2AF84
EHI_141840A	530.336313363417	-0.0609900429674289	0.327253185500999	-0.186369592931717	0.852154935987848	0.983000526440981	515	403	667	570	578.408686304795	459.163073506811	453.443565697578	630.329927944483	1.7	UP_pEhEx_DOWN_U2AF84
EHI_146530A	1520.6993214547	0.0463946698512956	0.2555658514315	0.181537046484987	0.855946057309938	0.983000526440981	1402	1330	2099	1416	1574.61937514431	1515.352078819	1426.95358980392	1565.87224205156	1.7	DOWN_pEhEx_UP_U2AF84
EHI_153480A	83.2589408367119	0.0859596465538187	0.454221057683218	0.189246282398841	0.849899794880356	0.983000526440981	93	59	130	66	104.450500633681	67.2223854513694	88.3773066576988	72.985570604098	1.7	DOWN_pEhEx_UP_U2AF84
EHI_166040A	45.4541039101423	0.0915482206018823	0.514129620741462	0.178064474227053	0.858672341578993	0.983000526440981	46	37	66	39	51.6636884854768	42.1564112152655	44.8684787646779	43.1278371751488	1.7	DOWN_pEhEx_UP_U2AF84
EHI_169360A	6097.4054938746	0.0434655273956014	0.243351361725933	0.178612221798672	0.85824219720872	0.983000526440981	5384	5557	8637	5552	6046.89780012624	6331.43721954677	5871.65228925035	6139.63466657503	1.7	DOWN_pEhEx_UP_U2AF84
EHI_169700A	100.585089835172	0.070837970137953	0.389916578931578	0.181674681112709	0.855838036828671	0.983000526440981	88	94	136	94	98.8348823200426	107.10007173608	92.4562592726696	103.949146011897	1.7	DOWN_pEhEx_UP_U2AF84
EHI_170170A	68.2013240082345	0.0807969773790566	0.437482397996986	0.18468623594683	0.853475142581611	0.983000526440981	63	61	99	59	70.7567907518487	69.5011103819243	67.3027181470168	65.2446767521482	1.7	DOWN_pEhEx_UP_U2AF84
EHI_170480A	56.369038547171	0.0915159152771072	0.483117356475931	0.189427918600698	0.84975744468687	0.983000526440981	59	44	84	47	66.2642961009377	50.1319484722077	57.10533660959	51.9745730059486	1.7	DOWN_pEhEx_UP_U2AF84
EHI_172620A	35.7755557658013	-0.106700644845366	0.562402771527913	-0.189722828988708	0.849526330761256	0.983000526440981	33	28	57	32	37.063080870016	31.9021490277685	38.7500498422218	35.386943323199	1.7	UP_pEhEx_DOWN_U2AF84
EHI_178020A	94.3919820976319	0.0735881963584169	0.402940140338356	0.182628110211665	0.855089826513241	0.983000526440981	77	94	134	84	86.4805220300373	107.10007173608	91.0966084010126	92.8907262233974	1.7	DOWN_pEhEx_UP_U2AF84
EHI_188220A	195.337872545295	0.0569881082059216	0.326881540770742	0.174338716317695	0.861599273892498	0.983000526440981	179	173	266	183	201.039135628268	197.109706492998	180.833565930368	202.369082129544	1.7	DOWN_pEhEx_UP_U2AF84
EHI_189150A	15602.2265905248	0.0525911362767503	0.293386970813225	0.179255186864555	0.857737332551282	0.983000526440981	14177	13911	18486	16340	15922.5241664914	15849.6712544746	12567.2530067248	18069.4579344085	1.7	DOWN_pEhEx_UP_U2AF84
EHI_193510A	80.6298430916087	0.0728046428421935	0.417806635469004	0.174254395841434	0.861665537691857	0.983000526440981	69	77	111	74	77.4955327282152	87.7309098263634	75.4606233769582	81.8323064348977	1.7	DOWN_pEhEx_UP_U2AF84
EHI_194980A	49.4774349137474	0.0917192385396298	0.507730124392784	0.180645650382318	0.856645721481807	0.983000526440981	44	46	60	50	49.4174411600213	52.4106734027626	40.7895261497072	55.2920989424985	1.7	DOWN_pEhEx_UP_U2AF84
EHI_192760A	39.4925963453807	0.0924284934672644	0.53700847868202	0.172117382008775	0.863345247820353	0.983626667155794	36	36	54	36	40.4324518581992	41.0170487499881	36.7105735347364	39.8103112385989	1.64	DOWN_pEhEx_UP_U2AF84
EHI_091070A	162.841446511247	-0.0654289937190508	0.382159830130917	-0.171208454056086	0.864059860269302	0.983682705352124	151	130	198	180	169.591673071891	148.117120486068	134.605436294034	199.051556192994	1.63	UP_pEhEx_DOWN_U2AF84
EHI_125720A	47.2620032935232	-0.0879615450326009	0.517928497376216	-0.169833375607264	0.86514117826431	0.983682705352124	47	34	67	47	52.7868121482046	38.7383238194332	45.5483042005063	51.9745730059486	1.63	UP_pEhEx_DOWN_U2AF84
EHI_127310A	40.2219650519052	0.100736604133533	0.594411157989035	0.169472935996587	0.865424658377348	0.983682705352124	43	31	73	25	48.2943174972935	35.3202364236009	49.627256815477	27.6460494712492	1.63	DOWN_pEhEx_UP_U2AF84
EHI_152710A	639.843601727994	0.0459284525397772	0.268830523085288	0.170845378763802	0.864345346491226	0.983682705352124	560	589	922	572	628.949251127544	671.084492048416	626.799051833833	632.541611902182	1.63	DOWN_pEhEx_UP_U2AF84
EHI_159600A	5079.17047775069	-0.0591903296507512	0.346847515312452	-0.170652309841201	0.864497163863309	0.983682705352124	4557	4240	5502	5993	5118.07453105039	4830.89685277638	3740.39954792815	6627.31097924787	1.63	UP_pEhEx_DOWN_U2AF84
EHI_197510A	1262.5445723161	0.0430651483238897	0.254386414246453	0.169290284040749	0.865568317895479	0.983682705352124	1170	1096	1837	1120	1314.05468539148	1248.74126194408	1248.83932561687	1238.54301631197	1.63	DOWN_pEhEx_UP_U2AF84
EHI_000800A	237.79650300685	0.0509836494024425	0.311985609492063	0.163416670036313	0.870190378518996	0.983940479516149	225	203	344	211	252.702824113745	231.290580451322	233.859949924988	233.332657537344	1.61	DOWN_pEhEx_UP_U2AF84
EHI_008030A	99.5467092904817	-0.061962915702759	0.393257924211937	-0.157563044220733	0.874801126179069	0.983940479516149	82	90	140	98	92.0961403436761	102.54262187497	95.1755610159834	108.372513927297	1.61	UP_pEhEx_DOWN_U2AF84
EHI_016480A	35.1946936105275	0.0924603521085768	0.578200623409736	0.159910502280894	0.872951575361791	0.983940479516149	31	33	42	36	34.8168335445605	37.5989613541558	28.552668304795	39.8103112385989	1.61	DOWN_pEhEx_UP_U2AF84
EHI_023220A	455.684385283808	-0.061840485273585	0.381000966961337	-0.162310573032904	0.871061289007461	0.983940479516149	348	439	497	537	390.847034629259	500.180122256799	337.873241606741	593.837142642433	1.61	UP_pEhEx_DOWN_U2AF84
EHI_033250A	1447.43239544027	-0.0416133553486506	0.254463562717049	-0.1635336505719	0.870098280434842	0.983940479516149	1319	1204	2187	1311	1481.40011113791	1371.79240819405	1486.77822815683	1449.75883427231	1.61	UP_pEhEx_DOWN_U2AF84
EHI_035690A	4879.38763711536	0.0390662965856847	0.242396771293576	0.161166736574927	0.871962078960046	0.983940479516149	4342	4401	7117	4330	4876.60294356392	5014.33420968605	4838.3176267911	4788.29576842037	1.61	DOWN_pEhEx_UP_U2AF84
EHI_036580A	1908.02954798789	-0.0427381841046193	0.271154271420085	-0.157615750918441	0.874759591281596	0.983940479516149	1603	1719	2553	1933	1800.36723135259	1958.56407781193	1735.59433767004	2137.59254511699	1.61	UP_pEhEx_DOWN_U2AF84
EHI_038280A	69.0756229197156	0.0706778628042718	0.451043206147875	0.156698652902667	0.87548234879332	0.983940479516149	54	71	99	61	60.6486777872989	80.8947350346988	67.3027181470168	67.4563607098481	1.61	DOWN_pEhEx_UP_U2AF84
EHI_038590A	40.9711573183016	-0.0936208712378825	0.596524190279545	-0.156943964324413	0.875289010649569	0.983940479516149	45	25	50	46	50.5405648227491	28.4840616319362	33.9912717914226	50.8687310270986	1.61	UP_pEhEx_DOWN_U2AF84
EHI_044490A	40.004432744503	0.0875191792274527	0.556161273213936	0.157362951076579	0.8749588103835	0.983940479516149	32	41	65	30	35.9399572072882	46.7138610763753	44.1886533288494	33.1752593654991	1.61	DOWN_pEhEx_UP_U2AF84
EHI_052860A	4618.12200967866	-0.050204812888991	0.317869424728099	-0.157941623142696	0.874502799147624	0.983940479516149	3597	4419	5549	5087	4039.87581483174	5034.84273406104	3772.35134341208	5625.41814640979	1.61	UP_pEhEx_DOWN_U2AF84
EHI_103590A	213.857258546014	0.0531071302938713	0.32500530916068	0.163403885404271	0.870200443890972	0.983940479516149	205	180	291	201	230.24035085919	205.085243749941	197.82920182608	222.274237748844	1.61	DOWN_pEhEx_UP_U2AF84
EHI_104740A	168.275517550955	-0.059182962699113	0.364760118921365	-0.162251736494997	0.871107619675363	0.983940479516149	162	130	285	135	181.946033361897	148.117120486068	193.750249211109	149.288667144746	1.61	UP_pEhEx_DOWN_U2AF84
EHI_121490A	286.273511526927	-0.0480110617922364	0.304207269700942	-0.157823518942972	0.874595865478764	0.983940479516149	252	246	454	247	283.027163007395	280.283166458252	308.640747866117	273.142968775942	1.61	UP_pEhEx_DOWN_U2AF84
EHI_128070A	39.5592690028137	-0.0871701796544313	0.546691600509013	-0.159450373068233	0.873314054551447	0.983940479516149	37	31	66	33	41.555575520927	35.3202364236009	44.8684787646779	36.492785302049	1.61	UP_pEhEx_DOWN_U2AF84
EHI_131210A	75.0005128246559	0.0819001258566621	0.518051370050052	0.158092673027289	0.874383774085064	0.983940479516149	79	58	142	44	88.7267693554928	66.0830229860919	96.5352118876403	48.6570470693987	1.61	DOWN_pEhEx_UP_U2AF84
EHI_143620A	173.501886844247	0.0672490644698218	0.410504282082471	0.163820616264147	0.869872361506352	0.983940479516149	132	181	192	189	148.252323480064	206.224606215218	130.526483679063	209.004134002644	1.61	DOWN_pEhEx_UP_U2AF84
EHI_146350A	75.1419280183136	0.0705639848214921	0.425938540904527	0.165667057673724	0.868418971929632	0.983940479516149	70	66	102	70	78.618656390943	75.1979227083115	69.3421944545022	77.4089385194979	1.61	DOWN_pEhEx_UP_U2AF84
EHI_154230A	47.169384861599	-0.0851712563663901	0.506603568132181	-0.168122101232749	0.86648722254947	0.983940479516149	38	43	76	41	42.6786991836548	48.9925860069302	51.6667331229624	45.3395211328487	1.61	UP_pEhEx_DOWN_U2AF84
EHI_155340A	261.712267207435	0.0542381725760959	0.3464048428889	0.15657452166017	0.875580183613634	0.983940479516149	235	237	447	189	263.934060741023	270.028904270755	303.881969815318	209.004134002644	1.61	DOWN_pEhEx_UP_U2AF84
EHI_156710A	37.9458877971364	0.105254086707121	0.654265877504022	0.160873568874871	0.872192980110656	0.983940479516149	40	30	76	19	44.9249465091103	34.1808739583234	51.6667331229624	21.0109975981494	1.61	DOWN_pEhEx_UP_U2AF84
EHI_161030A	403.128048250412	-0.0600583668466321	0.365049193498572	-0.164521297173793	0.86932078245554	0.983940479516149	339	358	449	469	380.73892166471	407.891762569326	305.241620686975	518.639888080636	1.61	UP_pEhEx_DOWN_U2AF84
EHI_162200A	414.996394089487	0.0469314502913115	0.289181700966651	0.162290525764366	0.871077075123549	0.983940479516149	402	344	596	372	451.495712416558	391.940688055442	405.175959753758	411.373216132189	1.61	DOWN_pEhEx_UP_U2AF84
EHI_179960A	61.2659542519865	-0.0804510430768155	0.497124432940291	-0.161832808339312	0.871437516261592	0.983940479516149	57	48	72	70	64.0180487754821	54.6893983333175	48.9474313796486	77.4089385194979	1.61	UP_pEhEx_DOWN_U2AF84
EHI_181220A	54.60497985307	0.0772475572488974	0.478513177445528	0.161432455551741	0.871752806061101	0.983940479516149	51	48	72	52	57.2793067991156	54.6893983333175	48.9474313796486	57.5037829001984	1.61	DOWN_pEhEx_UP_U2AF84
EHI_182470A	122.214633189307	-0.0784908041689587	0.488761789575043	-0.160591121980307	0.87241544777222	0.983940479516149	144	67	216	94	161.729807432797	76.337285173589	146.842294138946	103.949146011897	1.61	UP_pEhEx_DOWN_U2AF84
EHI_197490A	311.878598877468	0.0512806388650438	0.32476563363142	0.157900447444642	0.874535245477955	0.983940479516149	303	259	510	240	340.30646980651	295.094878506859	346.710972272511	265.402074923993	1.61	DOWN_pEhEx_UP_U2AF84
EHI_060340A	66.9537061032318	0.0743269143273245	0.476275753991994	0.156058572590226	0.875986852482396	0.98399019631349	56	65	77	71	62.8949251127544	74.0585602430341	52.3465585587909	78.5147804983478	1.6	DOWN_pEhEx_UP_U2AF84
EHI_049920A	1048.40324114073	-0.0459644179744563	0.296384846047557	-0.155083563101877	0.876755440149992	0.984307874375727	958	866	1329	1110	1075.95246889319	986.687894930269	903.488004216014	1227.48459652347	1.57	UP_pEhEx_DOWN_U2AF84
EHI_069410A	38.0637103150214	-0.0880768370124826	0.570740930532421	-0.154320169275961	0.877357295023668	0.984307874375727	28	37	49	41	31.4474625563772	42.1564112152655	33.3114463555942	45.3395211328487	1.57	UP_pEhEx_DOWN_U2AF84
EHI_110610A	92.9774569516731	-0.0657847561898007	0.426214395153172	-0.154346631502578	0.877336431182906	0.984307874375727	95	66	151	79	106.696747959137	75.1979227083115	102.653640810096	87.3615163291476	1.57	UP_pEhEx_DOWN_U2AF84
EHI_148540A	219.394685419414	-0.0535652640308909	0.349580052220091	-0.153227461609185	0.878218902151449	0.984821610503219	172	208	284	230	193.177269989174	236.987392777709	193.070423775281	254.343655135493	1.52	UP_pEhEx_DOWN_U2AF84
EHI_169660A	43.903517822806	0.0841638901488578	0.550740781838697	0.152819425988156	0.878540677951675	0.984821610503219	50	30	62	39	56.1561831363878	34.1808739583234	42.1491770213641	43.1278371751488	1.52	DOWN_pEhEx_UP_U2AF84
EHI_050460A	48.7224258551147	-0.0751063261560403	0.497258701276974	-0.151040747930936	0.879943572401928	0.984887133808478	44	40	77	43	49.4174411600213	45.5744986110979	52.3465585587909	47.5512050905487	1.51	UP_pEhEx_DOWN_U2AF84
EHI_052770A	37.8857363622504	-0.0824849663080573	0.551642214114134	-0.149526204118584	0.881138433893478	0.984887133808478	35	30	53	38	39.3093281954715	34.1808739583234	36.030748098908	42.0219951962988	1.51	UP_pEhEx_DOWN_U2AF84
EHI_070680A	657.237445688082	0.0422988161615505	0.281749537845457	0.15012914124016	0.880662729146607	0.984887133808478	642	538	1002	555	721.04539147122	612.977006319267	681.18508670011	613.742298261733	1.51	DOWN_pEhEx_UP_U2AF84
EHI_078290A	73.3886073649702	-0.0688076326505176	0.456268592714943	-0.150805104162639	0.880129459778602	0.984887133808478	63	64	131	55	70.7567907518487	72.9191977777566	89.0571320935273	60.8213088367483	1.51	UP_pEhEx_DOWN_U2AF84
EHI_126930A	48.7264855557521	-0.0749173404562136	0.496345325302575	-0.150937939045852	0.880024672286356	0.984887133808478	43	41	77	43	48.2943174972935	46.7138610763753	52.3465585587909	47.5512050905487	1.51	UP_pEhEx_DOWN_U2AF84
EHI_143660A	87.8147758861497	-0.0605299005090683	0.402011309466852	-0.15056765589342	0.880316777316131	0.984887133808478	76	76	132	81	85.3573983673095	86.591547361086	89.7369575293557	89.5732002868475	1.51	UP_pEhEx_DOWN_U2AF84
