logFC	AveExpr	t	P.Value	adj.P.Val	B	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_073370A	0.491603606730932	0.543451459998852	0.567156394358997	0.588375383800882	0.99987725339431	-4.59937605890483	11	15	19	11	3	37	1.46654586380131	1.24655546417983	3.0097890416723	0.974122821514339	0.407939450343461	3.19823676499782	0.01	DOWN_pEhEx_UP_UmasM
EHI_073380A	0.370300292722969	4.9901652411315	0.501831704153096	0.631225501663397	0.99987725339431	-4.60331730121636	127	363	586	292	143	494	16.9319386093424	30.1666422331518	92.8282304431562	25.8585330801988	19.445113799705	42.7007827542952	0.01	DOWN_pEhEx_UP_UmasM
EHI_073390A	-0.0091009702891422	10.1304034969124	-0.0202874567895011	0.98438183194176	0.99987725339431	-4.60930321474896	10873	8924	8236	12032	8277	13635	1449.61392519197	741.617397489384	1304.66434459016	1065.51325349641	1125.50494349761	1178.59346731744	0.01	UP_pEhEx_DOWN_UmasM
EHI_073400A	0.302061899154767	-0.271463589949508	0.336573778765718	0.74633109835943	0.99987725339431	-4.5992698315677	12	14	2	12	2	12	1.59986821505598	1.16345176656784	0.3168198991234	1.06267944165201	0.271959633562307	1.03726597783713	0.01	DOWN_pEhEx_UP_UmasM
EHI_073410A	-1.4848310638394	0.13317598357319	-1.06063615427612	0.32417171996935	0.99987725339431	-4.5945967035993	0	11	29	11	10	46	0	0.914140673731872	4.5938885372893	0.974122821514339	1.35979816781154	3.97618624837567	0.01	UP_pEhEx_DOWN_UmasM
EHI_073440A	0.0294281806099468	3.6260232898921	0.027985890744591	0.978456767461213	0.99987725339431	-4.60516533558183	37	84	367	65	87	290	4.9329269964226	6.98071059940703	58.1364514891439	5.75618030894837	11.8302440599604	25.067261131064	0.01	DOWN_pEhEx_UP_UmasM
EHI_073460A	-0.570529822006376	4.02367924557037	-0.975693660894349	0.361811582016488	0.99987725339431	-4.59565474917854	64	304	66	210	178	206	8.53263048029855	25.2635240740445	10.4550566710722	18.5968902289101	24.2044073870454	17.8063992862041	0.01	UP_pEhEx_DOWN_UmasM
EHI_073470A	0.866769494116665	7.94528020447379	0.624262368851866	0.55230489404585	0.99987725339431	-4.60264115544942	715	2511	12166	788	669	10632	95.3254811470853	208.673384703703	1927.21544636764	69.7826166684818	90.9704974265918	919.017656363697	0.01	DOWN_pEhEx_UP_UmasM
EHI_073480A	1.59444510264022	0.475849588377439	1.42527005294146	0.197226268685051	0.99987725339431	-4.59046082674819	11	15	49	3	4	28	1.46654586380131	1.24655546417983	7.7620875285233	0.265669860413002	0.543919267124615	2.42028728161997	0.01	DOWN_pEhEx_UP_UmasM
EHI_073580A	0.523080489781645	2.98669260538033	0.604671661421967	0.564528394922786	0.99987725339431	-4.60073382118752	48	102	103	56	19	239	6.39947286022391	8.47657715642282	16.3162248048551	4.95917072770936	2.58361651884192	20.6588807252562	0.01	DOWN_pEhEx_UP_UmasM
EHI_073600A	0.630621655401139	4.52968540925774	0.324798348318972	0.754851764766544	0.99987725339431	-4.60483601623523	46	118	2657	70	42	1894	6.13282815771458	9.80623631821463	420.895235985437	6.1989634096367	5.71115230480845	163.715146835294	0.01	DOWN_pEhEx_UP_UmasM
EHI_073620A	0.0598160432290236	0.270113995418133	0.0971943910079898	0.92530408022394	0.99987725339431	-4.60104487603102	8	18	6	15	8	12	1.06657881003732	1.49586655701579	0.9504596973702	1.32834930206501	1.08783853424923	1.03726597783713	0.01	DOWN_pEhEx_UP_UmasM
EHI_073630A	0.36757713136932	-0.809840607843767	0.262446786106789	0.800554462172322	0.99987725339431	-4.59853580346394	12	18	0	14	4	2	1.59986821505598	1.49586655701579	0	1.23979268192734	0.543919267124615	0.172877662972855	0.01	DOWN_pEhEx_UP_UmasM
EHI_073640A	0.118770671767973	1.85395231582661	0.219588034164605	0.83247571950179	0.99987725339431	-4.60287376836993	24	37	33	37	25	41	3.19973643011196	3.07483681164357	5.2275283355361	3.27659494509369	3.39949541952884	3.54399209094353	0.01	DOWN_pEhEx_UP_UmasM
EHI_073650A	-0.261570526075319	5.68260429437326	-0.508254305655134	0.626940472903293	0.99987725339431	-4.60336210991644	341	883	194	656	361	721	45.4629217778407	73.3805649913858	30.7315302149698	58.0931428103097	49.0887138579965	62.3223975017142	0.01	UP_pEhEx_DOWN_UmasM
EHI_073670A	0.839238888051145	0.0712010239277347	1.04651826536643	0.330203844811775	0.99987725339431	-4.59470041673995	11	29	4	14	3	9	1.46654586380131	2.41000723074766	0.6336397982468	1.23979268192734	0.407939450343461	0.777949483377848	0.01	DOWN_pEhEx_UP_UmasM
EHI_073680A	0.681636186996647	1.04998850161497	0.45272645693617	0.664482460994746	0.99987725339431	-4.60085977037242	52	48	3	43	44	2	6.93276226524257	3.98897748537544	0.4752298486851	3.80793466591969	5.98311193837076	0.172877662972855	0.01	DOWN_pEhEx_UP_UmasM
EHI_074010A	0.562156597118203	7.35289124025747	0.732922032982156	0.487484674814571	0.99987725339431	-4.60052443382578	1230	1080	3492	1324	682	2488	163.986492043238	89.7519934209475	553.167543869456	117.248965062271	92.7382350447468	215.059812738232	0.01	DOWN_pEhEx_UP_UmasM
EHI_074020A	0.218510225970182	2.37172736108648	0.285178690680454	0.783783831395566	0.99987725339431	-4.60296338304669	39	50	51	40	17	144	5.19957169893193	4.15518488059942	8.0789074276467	3.54226480550669	2.31165688527961	12.4471917340456	0.01	DOWN_pEhEx_UP_UmasM
EHI_074030A	0.467138543635692	-0.54395343912262	0.354686636557653	0.733299073142744	0.99987725339431	-4.59872348509966	6	21	1	14	12	1	0.799934107527989	1.74517764985176	0.1584099495617	1.23979268192734	1.63175780137384	0.0864388314864275	0.01	DOWN_pEhEx_UP_UmasM
EHI_074040A	0.319688189310948	2.19295806587517	0.508025091161918	0.627093136005015	0.99987725339431	-4.60120723600096	71	40	26	56	32	35	9.4658869390812	3.32414790447954	4.1186586886042	4.95917072770936	4.35135413699692	3.02535910202496	0.01	DOWN_pEhEx_UP_UmasM
EHI_074060A	0.527244389426924	2.09341582010754	0.525302567746513	0.615641210590624	0.99987725339431	-4.60099029234195	69	111	9	86	33	15	9.19924223657187	9.22451043493071	1.4256895460553	7.61586933183938	4.48733395377807	1.29658247229641	0.01	DOWN_pEhEx_UP_UmasM
EHI_074070A	-0.0399224986301387	5.00170094551686	-0.0597814673146909	0.954005331372409	0.99987725339431	-4.60637083426605	132	452	301	280	153	760	17.5985503656158	37.5628713206188	47.6813948180717	24.7958536385468	20.8049119675165	65.6935119296849	0.01	UP_pEhEx_DOWN_UmasM
EHI_074080A	0.318876663547309	1.59281521384252	0.265149265918419	0.79855456218168	0.99987725339431	-4.60248137448978	17	11	116	14	16	73	2.2664799713293	0.914140673731872	18.3755541491572	1.23979268192734	2.17567706849846	6.31003469850921	0.01	DOWN_pEhEx_UP_UmasM
EHI_074090A	0.142544139298904	11.9106187240874	0.187487944951039	0.856611895753484	0.99987725339431	-4.60972663096794	30619	18913	66534	29044	22918	69493	4082.19707306658	1571.74023293554	10539.6475841381	2572.03847527841	3116.38544099048	6006.89371648631	0.01	DOWN_pEhEx_UP_UmasM
EHI_074100A	-0.490015287454338	1.40705150064145	-0.707757031980133	0.502038418634219	0.99987725339431	-4.59876264226326	23	40	6	33	17	52	3.06641407885729	3.32414790447954	0.9504596973702	2.92236846454302	2.31165688527961	4.49481923729423	0.01	UP_pEhEx_DOWN_UmasM
EHI_074110A	-0.35319669501919	4.28063249258163	-0.321421578338407	0.757302021402634	0.99987725339431	-4.60464251602671	197	465	29	513	300	70	26.264503197169	38.6432193895746	4.5938885372893	45.4295461306233	40.7939450343461	6.05071820404993	0.01	UP_pEhEx_DOWN_UmasM
EHI_074120A	-0.704610665778054	0.2939151725298	-0.864046665890577	0.416264935814721	0.99987725339431	-4.59646505167135	2	19	9	20	14	13	0.26664470250933	1.57897025462778	1.4256895460553	1.77113240275334	1.90371743493615	1.12370480932356	0.01	UP_pEhEx_DOWN_UmasM
EHI_074170A	0.0853331478395935	1.93113219258293	0.0540502751226701	0.95840963055563	0.99987725339431	-4.60335153600435	108	84	3	114	70	6	14.3988139355038	6.98071059940703	0.4752298486851	10.0954546956941	9.51858717468076	0.518632988918565	0.01	DOWN_pEhEx_UP_UmasM
EHI_074180A	0.303769411530712	14.2494836433568	0.473992181096662	0.649974305543638	0.99987725339431	-4.60779466108109	143278	122904	332679	162615	132226	237228	19102.1598430659	10213.7768513038	52699.6636102368	14400.6347836868	17980.0672537048	20505.7111158622	0.01	DOWN_pEhEx_UP_UmasM
EHI_074380A	-1.90881047273508	1.14183255386607	-1.1796476833838	0.276780389003823	0.99987725339431	-4.5930662042074	0	111	10	49	71	30	0	9.22451043493071	1.584099495617	4.33927438674569	9.65456699146191	2.59316494459283	0.01	UP_pEhEx_DOWN_UmasM
EHI_074730A	-0.0202515995185187	3.05954744431092	-0.0333620672194361	0.974319859182624	0.99987725339431	-4.60446177103654	43	122	61	87	38	166	5.73286110395059	10.1386511086626	9.6630069232637	7.70442595197705	5.16723303768384	14.348846026747	0.01	UP_pEhEx_DOWN_UmasM
EHI_074750A	2.36475367559101	1.44345706434334	1.64638453804164	0.14380330747901	0.99987725339431	-4.58648345090195	45	69	62	30	0	73	5.99950580645992	5.7341551352272	9.8214168728254	2.65669860413002	0	6.31003469850921	0.01	DOWN_pEhEx_UP_UmasM
EHI_074760A	-0.233152833118452	4.16115754928366	-0.331303138122847	0.750140298647277	0.99987725339431	-4.60448470965602	69	180	209	158	98	437	9.19924223657187	14.9586655701579	33.1076794583953	13.9919459817514	13.3260220445531	37.7737693595688	0.01	UP_pEhEx_DOWN_UmasM
EHI_074770A	0.2671146626218	1.97792455163666	0.411779864292661	0.692852115137434	0.99987725339431	-4.60186533646964	17	84	30	28	33	47	2.2664799713293	6.98071059940703	4.752298486851	2.47958536385468	4.48733395377807	4.06262507986209	0.01	DOWN_pEhEx_UP_UmasM
EHI_074780A	-0.0056272709748446	1.86598999318436	-0.0093184767306984	0.992825786761043	0.99987725339431	-4.6033222444828	19	62	22	40	18	62	2.53312467383863	5.15242925194328	3.4850188903574	3.54226480550669	2.44763670206077	5.35920755215851	0.01	UP_pEhEx_DOWN_UmasM
EHI_074800A	-0.112737877310066	8.63498479308153	-0.249065942636111	0.810479985708632	0.99987725339431	-4.60759892494533	4209	3947	1914	4412	3407	4517	561.153776430884	328.010294474518	303.196643461094	390.711808047388	463.28323577339	390.444201824193	0.01	UP_pEhEx_DOWN_UmasM
EHI_074810A	-0.213397818215748	3.6319540078866	-0.432477899062004	0.678441696648128	0.99987725339431	-4.60309759978402	63	168	80	132	106	163	8.39930812904388	13.9614211988141	12.672795964936	11.6894738581721	14.4138605788023	14.0895295322877	0.01	UP_pEhEx_DOWN_UmasM
EHI_075170A	0.918453842010184	0.73273547402373	0.664226327379747	0.527870650885103	0.99987725339431	-4.59876148675311	50	33	3	44	17	2	6.66611756273324	2.74242202119562	0.4752298486851	3.89649128605736	2.31165688527961	0.172877662972855	0.01	DOWN_pEhEx_UP_UmasM
EHI_075190A	0.347081767902805	-0.174108789059644	0.439709254390731	0.673440498403495	0.99987725339431	-4.59902403417555	8	18	3	14	3	9	1.06657881003732	1.49586655701579	0.4752298486851	1.23979268192734	0.407939450343461	0.777949483377848	0.01	DOWN_pEhEx_UP_UmasM
EHI_075200A	0.860079734000749	1.04899568796829	0.635773444819199	0.5451974749567	0.99987725339431	-4.59924608058503	21	19	37	15	1	117	2.79976937634796	1.57897025462778	5.8611681337829	1.32834930206501	0.135979816781154	10.113343283912	0.01	DOWN_pEhEx_UP_UmasM
EHI_075210A	-0.229329808413356	7.49982108425493	-0.427219614279422	0.682089288281018	0.99987725339431	-4.60512587502881	2067	2110	607	2730	1300	2044	275.577300043392	175.348801961296	96.1548393839519	241.759572975831	176.7737618155	176.680971558258	0.01	UP_pEhEx_DOWN_UmasM
EHI_075420A	0.695855637352607	0.0685533863461265	0.526870348151557	0.614607641872215	0.99987725339431	-4.59894921779154	18	39	1	34	5	3	2.39980232258397	3.24104420686755	0.1584099495617	3.01092508468068	0.679899083905768	0.259316494459283	0.01	DOWN_pEhEx_UP_UmasM
EHI_075530A	-0.857399359746038	2.74597061865181	-0.974810691162142	0.362219921113543	0.99987725339431	-4.5955838470796	9	142	50	92	78	100	1.19990116129198	11.8007250609024	7.920497478085	8.14720905266538	10.60642570893	8.64388314864275	0.01	UP_pEhEx_DOWN_UmasM
EHI_075540A	0.128801592534364	1.38509116967362	0.242007455573705	0.815731014988912	0.99987725339431	-4.60241669682896	22	31	16	32	15	29	2.93309172760263	2.57621462597164	2.5345591929872	2.83381184440535	2.0396972517173	2.5067261131064	0.01	DOWN_pEhEx_UP_UmasM
EHI_075640A	0.480230464800145	0.0204667494056417	0.594008106283965	0.571248559141328	0.99987725339431	-4.5984610263245	6	17	7	11	13	4	0.799934107527989	1.4127628594038	1.1088696469319	0.974122821514339	1.767737618155	0.34575532594571	0.01	DOWN_pEhEx_UP_UmasM
EHI_075690A	0.158444335053426	4.27148564540587	0.113486963162991	0.912839772876694	0.99987725339431	-4.60575844214297	39	129	1011	93	79	738	5.19957169893193	10.7203769919465	160.152459006879	8.23576567280305	10.7424055257111	63.7918576369835	0.01	DOWN_pEhEx_UP_UmasM
EHI_075700A	0.584932916235158	0.900503987449245	0.33025824129596	0.750896360372344	0.99987725339431	-4.60140902876061	8	6	155	6	3	118	1.06657881003732	0.49862218567193	24.5535421820635	0.531339720826003	0.407939450343461	10.1997821153984	0.01	DOWN_pEhEx_UP_UmasM
EHI_075850A	0.0718000261390453	-0.617582526122891	0.0639767892415435	0.950782399354713	0.99987725339431	-4.59913123053908	5	15	1	12	10	2	0.666611756273324	1.24655546417983	0.1584099495617	1.06267944165201	1.35979816781154	0.172877662972855	0.01	DOWN_pEhEx_UP_UmasM
EHI_075970A	0.372603337780376	1.97019574216299	0.591336228653483	0.572939673972034	0.99987725339431	-4.60028594250411	36	33	42	33	18	61	4.79960464516793	2.74242202119562	6.6532178815914	2.92236846454302	2.44763670206077	5.27276872067208	0.01	DOWN_pEhEx_UP_UmasM
EHI_075980A	-0.204137466037119	-0.140855545955289	-0.21511923495932	0.835824896872879	0.99987725339431	-4.59988161051641	12	11	2	8	3	28	1.59986821505598	0.914140673731872	0.3168198991234	0.708452961101338	0.407939450343461	2.42028728161997	0.01	UP_pEhEx_DOWN_UmasM
EHI_075990A	0.0512011086626792	3.78043105148247	0.0807436190820686	0.937912287013067	0.99987725339431	-4.60528882229261	124	254	47	211	122	94	16.5319715555784	21.1083391934451	7.4452676293999	18.6854468490478	16.5895376473007	8.12525015972419	0.01	DOWN_pEhEx_UP_UmasM
EHI_076020A	-0.0819497445377034	6.45115538672942	-0.0861547502640391	0.933762784283143	0.99987725339431	-4.60674424103018	157	1159	1920	789	696	1273	20.9316091469824	96.3171855322945	304.147103158464	69.8711732886194	94.6419524796829	110.036632482222	0.01	UP_pEhEx_DOWN_UmasM
EHI_076140A	0.755575408660557	0.654653309996722	0.660692022124085	0.530004087702828	0.99987725339431	-4.59873614911154	37	24	4	23	24	3	4.9329269964226	1.99448874268772	0.6336397982468	2.03680226316635	3.26351560274769	0.259316494459283	0.01	DOWN_pEhEx_UP_UmasM
EHI_076260A	0.599169439414846	0.778654217786809	0.763339048465395	0.470270400705082	0.99987725339431	-4.59784595898971	27	30	6	31	6	12	3.59970348387595	2.49311092835965	0.9504596973702	2.74525522426768	0.815878900686922	1.03726597783713	0.01	DOWN_pEhEx_UP_UmasM
EHI_076270A	0.64393471690853	0.200201545443561	0.665307462248326	0.527219111849704	0.99987725339431	-4.5981824002915	13	27	3	10	20	4	1.73319056631064	2.24379983552369	0.4752298486851	0.885566201376672	2.71959633562307	0.34575532594571	0.01	DOWN_pEhEx_UP_UmasM
EHI_076480A	0.025011232950326	-0.743952334746939	0.0120471647252633	0.990725096915503	0.99987725339431	-4.59888653362647	14	10	0	16	39	0	1.86651291756531	0.831036976119884	0	1.41690592220268	5.30321285446499	0	0.01	DOWN_pEhEx_UP_UmasM
EHI_076820A	0.425091660752341	1.29850883598077	0.357207214976515	0.731492877275961	0.99987725339431	-4.60173446609584	7	24	77	15	6	84	0.933256458782654	1.99448874268772	12.1975661162509	1.32834930206501	0.815878900686922	7.26086184485991	0.01	DOWN_pEhEx_UP_UmasM
EHI_076840A	-0.582588733790564	1.49895586778105	-0.404638142087507	0.697856565509148	0.99987725339431	-4.60155980456198	14	7	73	21	7	216	1.86651291756531	0.581725883283919	11.5639263180041	1.85968902289101	0.951858717468075	18.6707876010683	0.01	UP_pEhEx_DOWN_UmasM
EHI_076870A	0.175265123919935	7.08306677053059	0.134941680968961	0.896466938913157	0.99987725339431	-4.60702147910935	350	834	6115	698	552	4926	46.6628229391327	69.3084838083983	968.676841569795	61.8125208560917	75.0608588631968	425.797683902142	0.01	DOWN_pEhEx_UP_UmasM
EHI_076880A	1.015589082574	-0.809010219197241	0.858621346639369	0.419056360251935	0.99987725339431	-4.59600382282148	10	14	1	6	8	1	1.33322351254665	1.16345176656784	0.1584099495617	0.531339720826003	1.08783853424923	0.0864388314864275	0.01	DOWN_pEhEx_UP_UmasM
EHI_077230A	0.12511058932373	1.48504412868612	0.166925847659098	0.872161424863968	0.99987725339431	-4.60277203233277	29	22	22	27	9	67	3.86634818638528	1.82828134746374	3.4850188903574	2.39102874371701	1.22381835103038	5.79140170959064	0.01	DOWN_pEhEx_UP_UmasM
EHI_077490A	1.32634480989355	0.0858907374486222	0.711685407760056	0.499748041848677	0.99987725339431	-4.59754088520017	7	8	47	0	6	79	0.933256458782654	0.664829580895907	7.4452676293999	0	0.815878900686922	6.82866768742777	0.01	DOWN_pEhEx_UP_UmasM
EHI_077500A	-0.436353754507114	6.57748590559631	-0.298282524231134	0.77417144663094	0.99987725339431	-4.60576988255085	1133	3008	88	2634	2505	208	151.054223971535	249.975922416861	13.9400755614296	233.258137442615	340.62944103679	17.9792769491769	0.01	UP_pEhEx_DOWN_UmasM
EHI_077530A	1.08181665948424	5.26385053388086	0.6829693747136	0.516646827015695	0.99987725339431	-4.60086133657895	137	249	2984	152	62	1804	18.2651621218891	20.6928207053851	472.695289492113	13.4606062609254	8.43074864043153	155.935652001515	0.01	DOWN_pEhEx_UP_UmasM
EHI_077640A	0.365066987889926	0.976369603274581	0.292314931861828	0.77854385501904	0.99987725339431	-4.60174892046788	40	39	3	35	35	4	5.33289405018659	3.24104420686755	0.4752298486851	3.09948170481835	4.75929358734038	0.34575532594571	0.01	DOWN_pEhEx_UP_UmasM
EHI_077770A	-0.105157321413828	2.09224420925719	-0.0639580220142335	0.950796814569683	0.99987725339431	-4.60347288009831	16	254	8	126	132	5	2.13315762007464	21.1083391934451	1.2672795964936	11.1581341373461	17.9493358151123	0.432194157432138	0.01	UP_pEhEx_DOWN_UmasM
EHI_078170A	0.837894150742166	-0.336804626883372	0.952625858510046	0.372595824985153	0.99987725339431	-4.59551094476829	12	14	3	13	4	3	1.59986821505598	1.16345176656784	0.4752298486851	1.15123606178967	0.543919267124615	0.259316494459283	0.01	DOWN_pEhEx_UP_UmasM
EHI_078180A	0.948262013422149	0.718442360780757	0.720470936455011	0.494650462280506	0.99987725339431	-4.59814340160795	8	13	74	9	2	53	1.06657881003732	1.08034806895585	11.7223362675658	0.797009581239005	0.271959633562307	4.58125806878066	0.01	DOWN_pEhEx_UP_UmasM
EHI_078210A	0.128099579920319	1.86454453521351	0.122458928145322	0.905986930227673	0.99987725339431	-4.60319021317568	9	37	92	33	12	92	1.19990116129198	3.07483681164357	14.5737153596764	2.92236846454302	1.63175780137384	7.95237249675133	0.01	DOWN_pEhEx_UP_UmasM
EHI_078220A	0.0603600664683138	-0.179706630866702	0.0766644343721546	0.941041769041535	0.99987725339431	-4.60003535964818	3	16	6	12	8	6	0.399967053763994	1.32965916179181	0.9504596973702	1.06267944165201	1.08783853424923	0.518632988918565	0.01	DOWN_pEhEx_UP_UmasM
EHI_078230A	-0.293251686997849	5.80294094731925	-0.528811420309986	0.613329278512972	0.99987725339431	-4.60312490279002	252	493	587	584	492	786	33.5972325161755	40.9701229227103	92.9866403927179	51.7170661603976	66.9020698563276	67.940921548332	0.01	UP_pEhEx_DOWN_UmasM
EHI_078240A	-1.08975586315443	-0.586576358436452	-0.885269707716975	0.405474842102425	0.99987725339431	-4.59588415810807	11	7	0	11	17	5	1.46654586380131	0.581725883283919	0	0.974122821514339	2.31165688527961	0.432194157432138	0.01	UP_pEhEx_DOWN_UmasM
EHI_078260A	-0.145732444368734	0.116642124879747	-0.125720260027043	0.903497999573294	0.99987725339431	-4.60058134157072	12	25	1	28	14	4	1.59986821505598	2.07759244029971	0.1584099495617	2.47958536385468	1.90371743493615	0.34575532594571	0.01	UP_pEhEx_DOWN_UmasM
EHI_078290A	-0.438599455666757	2.19352114642732	-0.333351179456727	0.748659241312809	0.99987725339431	-4.60254375942591	55	164	3	131	55	21	7.33272931900656	13.6290064083661	0.4752298486851	11.6009172380344	7.47888992296345	1.81521546121498	0.01	UP_pEhEx_DOWN_UmasM
EHI_078300A	-0.651144474219738	9.5097073021271	-1.16846761434926	0.280974031381636	0.99987725339431	-4.59108871554495	5300	10048	2080	10516	9944	7087	706.608461649723	835.025953605259	329.492695088336	931.261417367708	1352.18329807179	612.591998744312	0.01	UP_pEhEx_DOWN_UmasM
EHI_078310A	0.10309999391192	7.47361643292341	0.144264430758603	0.889368754781694	0.99987725339431	-4.6073283975799	1103	1083	3070	1432	1156	2837	147.054553433895	90.0013045137834	486.318545154419	126.813080037139	157.192668199014	245.226964926995	0.01	DOWN_pEhEx_UP_UmasM
EHI_078410A	0.220466413023234	0.330263221258224	0.109006022434876	0.916265365102413	0.99987725339431	-4.60109958745073	24	69	0	55	30	1	3.19973643011196	5.7341551352272	0	4.8706141075717	4.07939450343461	0.0864388314864275	0.01	DOWN_pEhEx_UP_UmasM
EHI_078540A	1.3081104357687	0.503156465841191	1.06431059670577	0.322616243922568	0.99987725339431	-4.59445752191322	18	6	59	5	5	20	2.39980232258397	0.49862218567193	9.3461870241403	0.442783100688336	0.679899083905768	1.72877662972855	0.01	DOWN_pEhEx_UP_UmasM
EHI_078560A	0.0803523840650409	0.369949620572341	0.115787596273295	0.911081750773792	0.99987725339431	-4.6012306027454	14	19	4	20	8	11	1.86651291756531	1.57897025462778	0.6336397982468	1.77113240275334	1.08783853424923	0.950827146350703	0.01	DOWN_pEhEx_UP_UmasM
EHI_078690A	-0.183743376599521	2.84633531522573	-0.166696494811986	0.87233522350819	0.99987725339431	-4.6039506660894	156	101	10	164	90	30	20.7982867957277	8.39347345881083	1.584099495617	14.5232857025774	12.2381835103038	2.59316494459283	0.01	UP_pEhEx_DOWN_UmasM
EHI_078710A	-0.0840591441598095	7.15190505436448	-0.171365745232248	0.868798471242675	0.99987725339431	-4.60693223934977	1275	1110	1078	1559	895	2122	169.985997849698	92.2451043493071	170.765925627513	138.059770794623	121.701936019133	183.423200414199	0.01	UP_pEhEx_DOWN_UmasM
EHI_078720A	-0.362855585075802	0.848662169065586	-0.309940864627905	0.765654934943942	0.99987725339431	-4.60132324491287	41	31	1	45	15	13	5.46621640144126	2.57621462597164	0.1584099495617	3.98504790619502	2.0396972517173	1.12370480932356	0.01	UP_pEhEx_DOWN_UmasM
EHI_078740A	0.307085090573904	3.6857023973205	0.35555137120978	0.73267921667303	0.99987725339431	-4.60382621741703	236	173	39	233	127	51	31.4640748961009	14.376939686874	6.1779880329063	20.6336924920765	17.2694367312065	4.4083804058078	0.01	DOWN_pEhEx_UP_UmasM
EHI_078750A	0.0247006852125059	2.92538890392435	0.0386184418354596	0.970275956069402	0.99987725339431	-4.60430429810756	73	118	28	116	73	49	9.73253164159053	9.80623631821463	4.4354785877276	10.2725679359694	9.92652662502422	4.23550274283495	0.01	DOWN_pEhEx_UP_UmasM
EHI_079180A	-0.395017254831176	1.66003410764633	-0.422302635221855	0.685508393049438	0.99987725339431	-4.60155764726428	7	33	48	21	22	92	0.933256458782654	2.74242202119562	7.6036775789616	1.85968902289101	2.99155596918538	7.95237249675133	0.01	UP_pEhEx_DOWN_UmasM
EHI_079190A	0.215722728168455	9.42997156085361	0.334110678436425	0.748110292409313	0.99987725339431	-4.60725253821327	3567	5774	11441	5237	5713	8358	475.560826925389	479.840750011621	1812.36823293541	463.771019660963	776.852693270731	722.455753563561	0.01	DOWN_pEhEx_UP_UmasM
EHI_079240A	0.176819754344863	0.752020346318848	0.200144820488678	0.847073855128554	0.99987725339431	-4.60174931943694	28	29	3	24	16	10	3.73302583513061	2.41000723074766	0.4752298486851	2.12535888330401	2.17567706849846	0.864388314864275	0.01	DOWN_pEhEx_UP_UmasM
EHI_079260A	0.0911221590178727	0.0215149888038995	0.0915841671020286	0.929601479322786	0.99987725339431	-4.60047822540661	9	16	3	21	14	3	1.19990116129198	1.32965916179181	0.4752298486851	1.85968902289101	1.90371743493615	0.259316494459283	0.01	DOWN_pEhEx_UP_UmasM
EHI_079270A	0.908088840457741	0.624635482655094	0.894195734727237	0.400998375497544	0.99987725339431	-4.59632892953122	13	15	31	10	2	42	1.73319056631064	1.24655546417983	4.9107084364127	0.885566201376672	0.271959633562307	3.63043092242996	0.01	DOWN_pEhEx_UP_UmasM
EHI_079300A	0.207462357851158	-0.0357689832458324	0.18257752442564	0.860319350756776	0.99987725339431	-4.60020630314338	15	26	1	24	2	12	1.99983526881997	2.1606961379117	0.1584099495617	2.12535888330401	0.271959633562307	1.03726597783713	0.01	DOWN_pEhEx_UP_UmasM
EHI_079720A	-0.702818575954739	3.10863567106216	-1.14375815513136	0.290429992958314	0.99987725339431	-4.59277087543098	62	115	23	131	115	87	8.26598577778922	9.55692522537866	3.6434288399191	11.6009172380344	15.6376789298327	7.52017833931919	0.01	UP_pEhEx_DOWN_UmasM
EHI_079840A	-0.441929131824636	2.79771862289567	-0.901933015134475	0.397147606389992	0.99987725339431	-4.59669635659478	41	73	39	96	64	82	5.46621640144126	6.06656992567515	6.1779880329063	8.50143553321605	8.70270827399383	7.08798418188706	0.01	UP_pEhEx_DOWN_UmasM
EHI_079850A	-0.194405849169931	0.726863002559096	-0.171640562429298	0.868590408802921	0.99987725339431	-4.60176775333738	7	12	26	11	4	87	0.933256458782654	0.997244371343861	4.1186586886042	0.974122821514339	0.543919267124615	7.52017833931919	0.01	UP_pEhEx_DOWN_UmasM
EHI_079860A	-0.676159463472415	4.37527469162152	-0.780159722243371	0.460929512533895	0.99987725339431	-4.59907359875075	200	391	30	392	295	157	26.664470250933	32.4935457662875	4.752298486851	34.7141950939655	40.1140459504403	13.5708965433691	0.01	UP_pEhEx_DOWN_UmasM
EHI_079870A	-0.0227553695529476	2.26527016915778	-0.0435230150745749	0.966503548940284	0.99987725339431	-4.60364339038141	32	55	34	70	30	50	4.26631524014927	4.57070336865936	5.3859382850978	6.1989634096367	4.07939450343461	4.32194157432138	0.01	UP_pEhEx_DOWN_UmasM
EHI_079880A	0.581696434673144	2.83957501722285	0.791036993187279	0.454957247106151	0.99987725339431	-4.59829163749879	80	186	24	113	41	42	10.6657881003732	15.4572877558298	3.8018387894808	10.0068980755564	5.5751724880273	3.63043092242996	0.01	DOWN_pEhEx_UP_UmasM
EHI_079890A	0.00528458073314935	3.84991559863553	0.00561740071172604	0.995675167068114	0.99987725339431	-4.60544900376588	33	185	282	92	89	338	4.39963759140394	15.3741840582179	44.6716057763994	8.14720905266538	12.1022036935227	29.2163250424125	0.01	DOWN_pEhEx_UP_UmasM
