logFC	AveExpr	t	P.Value	adj.P.Val	B	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_059870A	0.204940081561563	5.15683217823689	0.168889086572202	0.871004021402365	0.999461130610639	-4.60742610096548	741	714	20	790	337	193	96.2734586237508	93.7661281442022	5.81416743942366	63.9616055701762	42.0137288907297	14.1727308335527	0.05	DOWN_pEhEx_UP_U2AF84
EHI_059890A	0.503697296910261	0.304207876781301	0.622680061879724	0.554641645511745	0.999461130610639	-4.59925929199902	8	5	17	14	6	12	1.03938956678813	0.656625547228307	4.94204232351012	1.13349680757274	0.748018912001121	0.881206062189807	0.05	DOWN_pEhEx_UP_U2AF84
EHI_059910A	-0.37274906976596	3.54737374881989	-0.547791941250323	0.602076457421586	0.999461130610639	-4.60294412399057	141	108	13	150	87	254	18.3192411146408	14.1831118201314	3.77920883562538	12.1446086525651	10.8462742240163	18.6521949830176	0.05	UP_pEhEx_DOWN_U2AF84
EHI_060020A	1.07830694931155	3.37787215846581	0.270437501267911	0.795184429176053	0.999461130610639	-4.60566887157063	862	1059	0	1702	882	0	111.994225821421	139.073290902955	0	137.800826177772	109.958780064165	0	0.05	DOWN_pEhEx_UP_U2AF84
EHI_060110A	2.33971421137022	0.177762134463348	1.51229474652604	0.177330927087602	0.999461130610639	-4.58902116456213	20	11	11	20	20	0	2.59847391697033	1.44457620390227	3.19779209168302	1.61928115367535	2.49339637333707	0	0.05	DOWN_pEhEx_UP_U2AF84
EHI_060340A	-0.321058232457359	2.33927870138983	-0.387364817991772	0.710820804644056	0.999461130610639	-4.6035978681605	56	65	4	77	71	49	7.27572696751693	8.53613211396799	1.16283348788473	6.23423244165009	8.8515571253466	3.59825808727504	0.05	UP_pEhEx_DOWN_U2AF84
EHI_060350A	0.932082508512948	-0.584372101902456	0.801167990611576	0.451243153129423	0.999461130610639	-4.5968084998709	8	9	1	15	8	1	1.03938956678813	1.18192598501095	0.290708371971183	1.21446086525651	0.997358549334829	0.0734338385158172	0.05	DOWN_pEhEx_UP_U2AF84
EHI_060380A	0.205403219150379	6.42429009401532	0.279938331752774	0.788198085482816	0.999461130610639	-4.60677806544058	397	426	928	807	632	1357	51.5797072518611	55.9444966238517	269.777369189258	65.3379945508003	78.7913253974515	99.649718865964	0.05	DOWN_pEhEx_UP_U2AF84
EHI_060400A	0.534158848911321	5.75681621070849	0.898209311237285	0.401031835275396	0.999461130610639	-4.59743284401905	399	365	379	393	280	1111	51.8395546435581	47.9336649476664	110.178472977078	31.8188746697206	34.907549226719	81.5849945910729	0.05	DOWN_pEhEx_UP_U2AF84
EHI_060420A	-0.202370181070607	0.00543372762089076	-0.182637309112497	0.86063181123099	0.999461130610639	-4.60120269651082	8	3	7	10	2	47	1.03938956678813	0.393975328336984	2.03495860379828	0.809640576837674	0.249339637333707	3.45139041024341	0.05	UP_pEhEx_DOWN_U2AF84
EHI_060430A	0.857222421062882	2.27439228042833	0.674252169485918	0.523332021292745	0.999461130610639	-4.60033912071298	64	102	7	88	93	8	8.31511653430506	13.3951611634575	2.03495860379828	7.12483707617153	11.5942931360174	0.587470708126538	0.05	DOWN_pEhEx_UP_U2AF84
EHI_060440A	0.308367190554205	1.23264975973757	0.222555082324104	0.830692976541953	0.999461130610639	-4.60345319908182	6	9	78	11	9	86	0.7795421750911	1.18192598501095	22.6752530137523	0.890604634521441	1.12202836800168	6.31531011236028	0.05	DOWN_pEhEx_UP_U2AF84
EHI_060740A	-0.0834356639294708	10.045677681975	-0.163402633706965	0.875151073129175	0.999461130610639	-4.61047067548268	5907	6391	5884	9624	7998	22169	767.459271377188	839.298774467222	1710.52806067844	779.198091148577	997.109209697495	1627.95476605715	0.05	UP_pEhEx_DOWN_U2AF84
EHI_060860A	-0.367657158514992	4.85340073782223	-0.756098688342846	0.476018915206679	0.999461130610639	-4.60016214258531	184	180	100	411	399	288	23.9059600361271	23.638519700219	29.0708371971183	33.2762277080284	49.7432576480746	21.1489454925554	0.05	UP_pEhEx_DOWN_U2AF84
EHI_060870A	1.5628872501003	-1.16819421055023	0.971955328096698	0.365746358549087	0.999461130610639	-4.59533763078657	7	16	0	10	6	0	0.909465870939616	2.10120175113058	0	0.809640576837674	0.748018912001121	0	0.05	DOWN_pEhEx_UP_U2AF84
EHI_060980A	0.138038075618636	4.04600306913033	0.280678331047309	0.787654813553797	0.999461130610639	-4.6062163688072	167	171	35	191	112	251	21.6972572067023	22.4565937152081	10.1747930189914	15.4641350175996	13.9630196906876	18.4318934674701	0.05	DOWN_pEhEx_UP_U2AF84
EHI_060990A	0.166006431816793	0.794150739501269	0.323951572738311	0.756119149900896	0.999461130610639	-4.60219465276569	15	14	5	21	10	26	1.94885543772775	1.83855153223926	1.45354185985592	1.70024521135911	1.24669818666854	1.90927980141125	0.05	DOWN_pEhEx_UP_U2AF84
EHI_061760A	-0.634620043548484	0.405372677956493	-1.04457794876562	0.333399354072761	0.999461130610639	-4.5946303731805	10	8	2	14	16	27	1.29923695848517	1.05060087556529	0.581416743942367	1.13349680757274	1.99471709866966	1.98271363992707	0.05	UP_pEhEx_DOWN_U2AF84
EHI_061980A	-0.543501246904415	8.82610289313402	-0.596556059099347	0.570929282219284	0.999461130610639	-4.60420174917033	5432	5902	308	7523	7242	4410	705.745515849142	775.080795948293	89.5381785671244	609.092605954982	902.858826785354	323.843227854754	0.05	UP_pEhEx_DOWN_U2AF84
EHI_062460A	0.0641255699857185	2.88338136021559	0.0349079035185374	0.973197849348624	0.999461130610639	-4.6059942040889	17	12	491	40	24	411	2.20870282942478	1.57590131334794	142.737810637851	3.23856230735069	2.99207564800449	30.1813076300009	0.05	DOWN_pEhEx_UP_U2AF84
EHI_062480A	-0.0553424537875722	3.45996909600825	-0.0562372383880362	0.956837395072097	0.999461130610639	-4.60664775416871	135	161	10	250	148	56	17.5396989395497	21.1433426207515	2.90708371971183	20.2410144209418	18.4511331626943	4.11229495688576	0.05	UP_pEhEx_DOWN_U2AF84
EHI_062490A	-0.576489752616178	1.88264460891366	-0.932081421889355	0.384517712909286	0.999461130610639	-4.59629079593935	14	39	9	71	44	39	1.81893174187923	5.12167926838079	2.61637534774065	5.74844809554748	5.48547202134156	2.86391970211687	0.05	UP_pEhEx_DOWN_U2AF84
EHI_062500A	-0.769361950123351	3.91157989609425	-0.665166840206262	0.528765148531246	0.999461130610639	-4.60140278307637	31	38	289	157	137	415	4.02763457130401	4.99035415893513	84.014719499672	12.7113570563515	17.0797651573589	30.4750429840641	0.05	UP_pEhEx_DOWN_U2AF84
EHI_062540A	1.39113545840211	0.85486016552582	0.608389486396446	0.563516392575042	0.999461130610639	-4.59994252684015	8	4	213	2	2	186	1.03938956678813	0.525300437782645	61.920883229862	0.161928115367535	0.249339637333707	13.658693963942	0.05	DOWN_pEhEx_UP_U2AF84
EHI_062550A	0.650090926426501	0.576735472601145	0.791148943336211	0.456671502653809	0.999461130610639	-4.59778277300006	9	8	20	10	6	26	1.16931326263665	1.05060087556529	5.81416743942366	0.809640576837674	0.748018912001121	1.90927980141125	0.05	DOWN_pEhEx_UP_U2AF84
EHI_062680A	0.579884045776626	1.52412321305021	1.12114170816874	0.301823627884153	0.999461130610639	-4.59321262781173	25	29	11	38	21	21	3.24809239621291	3.80842817392418	3.19779209168302	3.07663419198316	2.61806619200392	1.54211060883216	0.05	DOWN_pEhEx_UP_U2AF84
EHI_062690A	-0.073901080621759	6.22861967791687	-0.165258696732673	0.873747643407724	0.999461130610639	-4.60750262519999	694	642	176	1019	686	877	90.1670449188705	84.3107202641146	51.1646734669283	82.502374779759	85.5234956054615	64.4014763783717	0.05	UP_pEhEx_DOWN_U2AF84
EHI_062700A	0.0404229311617394	4.86566089854541	0.0514040255871799	0.960542987858933	0.999461130610639	-4.60772465512893	346	358	40	581	323	176	44.9535987635867	47.0143891815468	11.6283348788473	47.0401175142688	40.2683514293937	12.9243555787838	0.05	DOWN_pEhEx_UP_U2AF84
EHI_062760A	-0.391715249160163	3.76561055170859	-0.604491107127727	0.565952098018045	0.999461130610639	-4.60229208749664	56	71	87	114	142	298	7.27572696751693	9.32408277064195	25.2916283614929	9.22990257594948	17.7031142506932	21.8832838777135	0.05	UP_pEhEx_DOWN_U2AF84
EHI_062770A	0.709277277308872	0.138545259986121	0.55296623756725	0.598726493207041	0.999461130610639	-4.59959007631154	7	3	34	7	2	28	0.909465870939616	0.393975328336984	9.88408464702023	0.566748403786372	0.249339637333707	2.05614747844288	0.05	DOWN_pEhEx_UP_U2AF84
EHI_062780A	0.80018731799299	3.28292087802346	1.29080602268922	0.240660758203651	0.999461130610639	-4.58923649897591	115	129	27	157	65	54	14.9412250225794	16.9409391184903	7.84912604322195	12.7113570563515	8.10353821334548	3.96542727985413	0.05	DOWN_pEhEx_UP_U2AF84
EHI_062790A	-0.276954301076425	4.81108465863284	-0.257099526274315	0.805026831361271	0.999461130610639	-4.60677538857152	94	108	346	189	148	1331	12.2128274097606	14.1831118201314	100.585096702029	15.302206902232	18.4511331626943	97.7404390645527	0.05	UP_pEhEx_DOWN_U2AF84
EHI_062800A	1.249880788108	0.64123856068611	1.0856641003343	0.316137022182106	0.999461130610639	-4.59399722257745	30	28	2	35	14	3	3.8977108754555	3.67710306447852	0.581416743942367	2.83374201893186	1.74537746133595	0.220301515547452	0.05	DOWN_pEhEx_UP_U2AF84
EHI_062840A	0.510825569346249	2.043583358196	0.218288234474114	0.833879600233302	0.999461130610639	-4.60447679833266	14	3	637	17	7	314	1.81893174187923	0.393975328336984	185.181232945644	1.37638898062405	0.872688730667975	23.0582252939666	0.05	DOWN_pEhEx_UP_U2AF84
EHI_062960A	-0.0276416483194404	1.10440098613025	-0.0199131945399222	0.984708312013733	0.999461130610639	-4.60369155620841	8	5	59	14	6	102	1.03938956678813	0.656625547228307	17.1517939462998	1.13349680757274	0.748018912001121	7.49025152861336	0.05	UP_pEhEx_DOWN_U2AF84
EHI_062970A	0.837233462321557	-0.133646622392521	1.34202170110478	0.224445909097127	0.999461130610639	-4.59133382393458	9	10	3	12	5	6	1.16931326263665	1.31325109445661	0.87212511591355	0.971568692205208	0.623349093334268	0.440603031094903	0.05	DOWN_pEhEx_UP_U2AF84
EHI_062980A	0.250100492551917	1.40405475134397	0.265808102672276	0.798596082178688	0.999461130610639	-4.60337745390441	41	38	2	53	26	16	5.32687152978918	4.99035415893513	0.581416743942367	4.29109505723967	3.24141528533819	1.17494141625308	0.05	DOWN_pEhEx_UP_U2AF84
EHI_063000A	0.00485586727362571	1.37289522233127	0.00483502547306351	0.996286833616648	0.999461130610639	-4.60408178041437	11	11	32	21	9	93	1.42916065433368	1.44457620390227	9.30266790307786	1.70024521135911	1.12202836800168	6.829346981971	0.05	DOWN_pEhEx_UP_U2AF84
EHI_063030A	0.320894664918991	-0.0665273880475493	0.25729009417802	0.804885930655182	0.999461130610639	-4.60091156932808	8	3	12	8	1	43	1.03938956678813	0.393975328336984	3.4885004636542	0.647712461470139	0.124669818666854	3.15765505618014	0.05	DOWN_pEhEx_UP_U2AF84
EHI_063040A	0.783232625775431	1.88410773766413	0.55467480408309	0.597622638783356	0.999461130610639	-4.60157149540049	38	93	5	63	99	5	4.93710044224363	12.2132351784465	1.45354185985592	5.10073563407734	12.3423120480185	0.367169192579086	0.05	DOWN_pEhEx_UP_U2AF84
EHI_063140A	-0.365931081122155	0.0806073172848851	-0.328336040104334	0.752950765816109	0.999461130610639	-4.60075403747826	1	9	14	12	15	9	0.129923695848517	1.18192598501095	4.06991720759657	0.971568692205208	1.8700472800028	0.660904546642355	0.05	UP_pEhEx_DOWN_U2AF84
EHI_063340A	-0.450107219742842	2.93807352387258	-0.503740715233064	0.631014890964755	0.999461130610639	-4.60298322777368	29	32	64	64	44	310	3.76778717960698	4.20240350226116	18.6053358061557	5.18169969176111	5.48547202134156	22.7644899399033	0.05	UP_pEhEx_DOWN_U2AF84
EHI_063550A	0.0665891226341082	3.91081165918637	0.0395306845016783	0.969650503355959	0.999461130610639	-4.60716822101192	36	28	846	70	83	607	4.6772530505466	3.67710306447852	245.939282687621	5.66748403786372	10.3475949493488	44.5743399791011	0.05	DOWN_pEhEx_UP_U2AF84
EHI_063560A	-0.23361453991511	4.8359809004559	-0.226712074158964	0.827591725959877	0.999461130610639	-4.60697804572378	297	496	23	548	495	156	38.5873376670094	65.137254285048	6.68629255533722	44.3683036107045	61.7115602400925	11.4556788084675	0.05	UP_pEhEx_DOWN_U2AF84
EHI_063790A	0.656951769416084	0.0622732139267352	1.09662763047577	0.311655605339094	0.999461130610639	-4.59404114896818	9	12	3	10	9	8	1.16931326263665	1.57590131334794	0.87212511591355	0.809640576837674	1.12202836800168	0.587470708126538	0.05	DOWN_pEhEx_UP_U2AF84
EHI_063900A	-0.399987539824839	2.41599782882817	-0.80645450203136	0.448397262114009	0.999461130610639	-4.59845370130109	25	34	23	66	57	79	3.24809239621291	4.46505372115249	6.68629255533722	5.34362780712865	7.10617966401065	5.80127324274956	0.05	UP_pEhEx_DOWN_U2AF84
EHI_064320A	0.736168413466824	-0.0891918074939314	1.26697350487642	0.248549881020833	0.999461130610639	-4.59215063298472	10	9	3	11	5	8	1.29923695848517	1.18192598501095	0.87212511591355	0.890604634521441	0.623349093334268	0.587470708126538	0.05	DOWN_pEhEx_UP_U2AF84
EHI_064470A	0.130000876102866	-0.32934722702348	0.188853705590227	0.855951581955611	0.999461130610639	-4.6004873346012	9	7	1	11	4	12	1.16931326263665	0.919275766119629	0.290708371971183	0.890604634521441	0.498679274667414	0.881206062189807	0.05	DOWN_pEhEx_UP_U2AF84
EHI_064480A	0.273809365098273	1.55203529215023	0.438397092461046	0.675257250533973	0.999461130610639	-4.6024000507844	27	16	15	19	20	61	3.50793978790995	2.10120175113058	4.36062557956775	1.53831709599158	2.49339637333707	4.47946414946485	0.05	DOWN_pEhEx_UP_U2AF84
EHI_064500A	-0.0397570712461626	3.87491069804257	-0.0366094849348949	0.971892039193749	0.999461130610639	-4.60707924857665	217	239	10	338	191	76	28.1934419991281	31.3867011575131	2.90708371971183	27.3658514971134	23.811935365369	5.58097172720211	0.05	UP_pEhEx_DOWN_U2AF84
EHI_064510A	0.504330643739566	0.305622935318453	0.35478995077749	0.733945934541381	0.999461130610639	-4.60123709403331	7	4	30	5	2	68	0.909465870939616	0.525300437782645	8.7212511591355	0.404820288418837	0.249339637333707	4.99350101907557	0.05	DOWN_pEhEx_UP_U2AF84
EHI_064530A	-0.126979775496045	1.93888215243575	-0.153731710251566	0.882471364107104	0.999461130610639	-4.60457083889743	20	14	37	34	21	104	2.59847391697033	1.83855153223926	10.7562097629338	2.75277796124809	2.61806619200392	7.63711920564499	0.05	UP_pEhEx_DOWN_U2AF84
EHI_064550A	-0.146536795068552	2.99591308194908	-0.325606918192364	0.754922329963789	0.999461130610639	-4.60480867878131	52	58	28	103	85	90	6.75603218412286	7.61685634784836	8.13983441519313	8.33929794142804	10.5969345866826	6.60904546642355	0.05	UP_pEhEx_DOWN_U2AF84
EHI_064570A	-0.544484083045149	9.65240132621961	-1.16255053831983	0.285799567066971	0.999461130610639	-4.59086575874153	6222	7152	1310	12021	8572	12291	808.38523556947	939.23718275537	380.82796728225	973.268937416567	1068.66968561227	902.57530919791	0.05	UP_pEhEx_DOWN_U2AF84
EHI_064620A	0.755896771173709	1.04674344460036	0.698084046095519	0.509250711416943	0.999461130610639	-4.59922231066747	23	26	5	46	29	4	2.98824500451588	3.41445284558719	1.45354185985592	3.7243466534533	3.61542474133875	0.293735354063269	0.05	DOWN_pEhEx_UP_U2AF84
EHI_064640A	-0.35752892996255	3.5714871717565	-0.60642902271045	0.564740503472163	0.999461130610639	-4.60215196900327	74	70	44	230	157	90	9.61435349279023	9.19275766119629	12.7911683667321	18.6217332672665	19.573161530696	6.60904546642355	0.05	UP_pEhEx_DOWN_U2AF84
EHI_064670A	-0.697552760829337	2.67811897216677	-0.794535170761794	0.454831742951167	0.999461130610639	-4.59874152979573	15	33	53	51	65	199	1.94885543772775	4.33372861170682	15.4075437144727	4.12916694187214	8.10353821334548	14.6133338646476	0.05	UP_pEhEx_DOWN_U2AF84
EHI_064680A	-0.725510332712493	3.94967108913616	-0.582723324446742	0.579667402765831	0.999461130610639	-4.60263618492999	201	276	5	396	261	116	26.1146628655518	36.2457302070025	1.45354185985592	32.0617668427719	32.5388226720488	8.5183252678348	0.05	UP_pEhEx_DOWN_U2AF84
EHI_064690A	1.1220715899292	0.484377990697806	0.821232325934715	0.440509291660504	0.999461130610639	-4.59737382507209	26	30	1	34	19	2	3.37801609206143	3.93975328336984	0.290708371971183	2.75277796124809	2.36872655467022	0.146867677031634	0.05	DOWN_pEhEx_UP_U2AF84
EHI_064700A	-0.0668635871695501	2.84004382823661	-0.122477358782401	0.906210686638117	0.999461130610639	-4.60574006911367	64	71	14	127	58	73	8.31511653430506	9.32408277064195	4.06991720759657	10.2824353258385	7.23084948267751	5.36067021165466	0.05	UP_pEhEx_DOWN_U2AF84
EHI_064710A	-0.772017850025306	8.77925584162061	-0.738393322901952	0.486002088672509	0.999461130610639	-4.60138952320128	5807	6347	189	8444	5833	5685	754.466901792336	833.520469651613	54.9438823025536	683.660503081732	727.199052283757	417.471371962421	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065270A	-0.379431194799137	6.77772639945161	-0.847752444007393	0.426603058810321	0.999461130610639	-4.59853356342789	855	910	231	1356	938	2067	111.084759950482	119.505849595552	67.1536339253433	109.787262219189	116.940289909509	151.787744212194	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065280A	0.0247726497707286	1.73623695344673	0.0411423095798263	0.968413974934482	0.999461130610639	-4.6045492740591	39	22	8	48	15	65	5.06702413809215	2.88915240780455	2.32566697576947	3.88627476882083	1.8700472800028	4.77319950352812	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065310A	0.0210640842634607	4.09679517781476	0.0463891809876642	0.964388957431074	0.999461130610639	-4.60729555329859	158	103	63	213	103	296	20.5279439440656	13.5264862729031	18.3146274341845	17.2453442866424	12.8409913226859	21.7364162006819	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065320A	1.31988196466018	3.07666613100788	1.15445244615396	0.288876149885966	0.999461130610639	-4.59217644159389	136	155	20	180	92	13	17.6696226353983	20.3553919640775	5.81416743942366	14.5735303830781	11.4696233173505	0.954639900705624	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065330A	-0.0962590361794198	6.50641389832767	-0.13468222257473	0.896926540615859	0.999461130610639	-4.60770606828348	780	1001	173	1178	1635	587	101.340482761843	131.456434555107	50.2925483510147	95.375659951478	203.835153520306	43.1056632087847	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065340A	-0.411548688055932	5.50388433742423	-0.788027605023215	0.458371946977306	0.999461130610639	-4.59960943814119	183	319	211	696	511	537	23.7760363402785	41.892709913166	61.3394664859197	56.3509841479021	63.7062773387622	39.4339712829939	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065350A	-0.74224423481655	3.05678548283067	-1.1777645788689	0.280093924372955	0.999461130610639	-4.591736756588	34	33	48	87	105	174	4.41740565884956	4.33372861170682	13.9540018546168	7.04387301848776	13.0903309600196	12.7774879017522	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065470A	0.159169662948496	-0.620698585821733	0.0880073446759322	0.932512941254867	0.999461130610639	-4.60013711447482	9	0	23	2	2	29	1.16931326263665	0	6.68629255533722	0.161928115367535	0.249339637333707	2.1295813169587	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065480A	1.19019447059082	0.440803188871017	0.977792452103572	0.363058874198687	0.999461130610639	-4.59545008999563	22	23	2	35	14	2	2.85832130866737	3.02047751725021	0.581416743942367	2.83374201893186	1.74537746133595	0.146867677031634	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065490A	-0.0160826247157744	5.08222879391674	-0.0178267210257508	0.986310344064738	0.999461130610639	-4.60779466246239	423	446	39	723	433	175	54.9577233439225	58.570998812765	11.3376265068761	58.5370137053638	53.9820314827476	12.850921740268	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065610A	0.787817544326745	1.97203276162275	1.55040688971133	0.16811077945582	0.999461130610639	-4.58519791747119	48	38	14	48	26	28	6.2363374007288	4.99035415893513	4.06991720759657	3.88627476882083	3.24141528533819	2.05614747844288	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065630A	0.746095630387693	4.52242125498769	1.28071713026334	0.243973368655776	0.999461130610639	-4.58887522875409	141	211	180	261	188	150	18.3192411146408	27.7095980930345	52.327506954813	21.1316190554633	23.4379259093685	11.0150757773726	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065640A	-0.504525986530589	1.09794689364486	-0.978838299700894	0.362578978753681	0.999461130610639	-4.59548075250602	12	16	5	29	26	29	1.5590843501822	2.10120175113058	1.45354185985592	2.34795767282925	3.24141528533819	2.1295813169587	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065650A	0.432418964398351	2.56967198160309	0.256232063405344	0.80566830925718	0.999461130610639	-4.60484328104859	25	15	202	33	9	467	3.24809239621291	1.96987664168492	58.723091138179	2.67181390356432	1.12202836800168	34.2936025868866	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065670A	-0.181129439555328	1.9093594474609	-0.176298279722406	0.865410650910153	0.999461130610639	-4.60439030282517	56	52	2	91	42	26	7.27572696751693	6.82890569117439	0.581416743942367	7.36772924922283	5.23613238400785	1.90927980141125	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065690A	0.0747924393503819	1.50508391771113	0.139473915685517	0.893286244898657	0.999461130610639	-4.60403530857437	26	27	6	46	20	31	3.37801609206143	3.54577795503286	1.7442502318271	3.7243466534533	2.49339637333707	2.27644899399033	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065700A	1.36615872457116	-0.0208617850769393	1.36999609007016	0.216004050921542	0.999461130610639	-4.59084485077277	14	17	2	18	8	2	1.81893174187923	2.23252686057624	0.581416743942367	1.45735303830781	0.997358549334829	0.146867677031634	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065710A	0.361924921531925	2.09273798179985	0.511044278306441	0.626166000394157	0.999461130610639	-4.60220355770021	24	25	39	43	18	82	3.1181687003644	3.28312773614153	11.3376265068761	3.481454480402	2.24405673600336	6.02157475829701	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065720A	-0.325375533520802	3.0071498720382	-0.378762655863607	0.71689669196808	0.999461130610639	-4.60434422258481	89	117	6	147	90	80	11.563208930518	15.3650378051424	1.7442502318271	11.9017164795138	11.2202836800168	5.87470708126538	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065740A	0.399044003185974	12.7626290300312	0.67928399395218	0.5203383131094	0.999461130610639	-4.60455672591135	43334	40676	60007	53968	43867	122319	5630.11343589962	5341.78015181172	17444.5372768748	4369.46826507756	5468.89093545887	8982.35369341625	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065750A	-0.461484708242051	3.65072518998515	-0.440338239379063	0.673921398434608	0.999461130610639	-4.60434162823288	37	43	169	113	69	489	4.80717674639511	5.64697970616344	49.12971486313	9.14893851826571	8.6022174880129	35.9091470342346	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065770A	0.311508587341071	1.41293078029083	0.342357481204095	0.742853331396482	0.999461130610639	-4.60294229647428	39	44	2	52	20	20	5.06702413809215	5.7783048156091	0.581416743942367	4.2101309995559	2.49339637333707	1.46867677031634	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065780A	-0.425906654056736	5.84958121632353	-0.814915617603921	0.443868810837592	0.999461130610639	-4.59910944692713	256	325	298	861	425	1094	33.2604661372202	42.6806605698399	86.6310948474126	69.7100536657237	52.9846729334128	80.336619336304	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065790A	0.224083649998638	2.17829071998323	0.184964855956269	0.858878711836183	0.999461130610639	-4.60475631123043	28	10	90	25	21	157	3.63786348375846	1.31325109445661	26.1637534774065	2.02410144209418	2.61806619200392	11.5291126469833	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065800A	-0.727499622786009	4.39096006054874	-1.35447345067904	0.220652742103434	0.999461130610639	-4.58733854218663	109	81	101	255	221	452	14.1616828474883	10.6373338650986	29.3615455690895	20.6458347093607	27.5520299253746	33.1920950091494	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065810A	-0.135606931698703	4.19459006652881	-0.274898890113669	0.791901197286842	0.999461130610639	-4.60633645439601	95	118	97	221	188	222	12.3427511056091	15.496362914588	28.1987120812048	17.8930567481126	23.4379259093685	16.3023121505114	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065820A	1.07923172852042	6.03140659454064	1.03642028861322	0.336915406703462	0.999461130610639	-4.59445560745141	378	282	1605	428	260	1111	49.1111570307393	37.0336808636765	466.586937013749	34.6526166886524	32.4141528533819	81.5849945910729	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065830A	-0.501993579129702	3.60438922490962	-0.723192120250375	0.494684929440006	0.999461130610639	-4.60034398337655	51	93	44	195	237	88	6.62610848827435	12.2132351784465	12.7911683667321	15.7879912483346	29.5467470240443	6.46217778939192	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065840A	-0.182213135519689	6.06802256180215	-0.309555478928541	0.76655795428865	0.999461130610639	-4.60651570217929	787	630	101	953	624	826	102.249948632783	82.7348189507666	29.3615455690895	77.1587469726303	77.7939668481166	60.656350614065	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065850A	0.848510624237594	0.877745713991252	1.17577894728976	0.280833097693034	0.999461130610639	-4.59259131176778	17	19	8	27	17	7	2.20870282942478	2.49517707946757	2.32566697576947	2.18602955746172	2.11938691733651	0.514036869610721	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065860A	-0.0204433113606516	2.13223860617567	-0.0399437948404713	0.969333533314855	0.999461130610639	-4.60505593530309	36	46	9	55	31	68	4.6772530505466	6.04095503450042	2.61637534774065	4.4530231726072	3.86476437867246	4.99350101907557	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065870A	-0.135228430433093	2.28810834134188	-0.216595688291077	0.835144595312558	0.999461130610639	-4.60472425550721	37	26	21	55	23	132	4.80717674639511	3.41445284558719	6.10487581139485	4.4530231726072	2.86740582933763	9.69326668408787	0.05	UP_pEhEx_DOWN_U2AF84
EHI_065880A	0.528015899721505	1.53370295503657	0.491182188339272	0.63939888812211	0.999461130610639	-4.60193470929467	23	12	33	21	6	116	2.98824500451588	1.57590131334794	9.59337627504905	1.70024521135911	0.748018912001121	8.5183252678348	0.05	DOWN_pEhEx_UP_U2AF84
EHI_065890A	0.0182421234068967	0.872430484579245	0.0138632851319715	0.989353724367241	0.999461130610639	-4.6030534309188	46	33	0	43	19	15	5.97649000903176	4.33372861170682	0	3.481454480402	2.36872655467022	1.10150757773726	0.05	DOWN_pEhEx_UP_U2AF84
EHI_066200A	-0.00761919560048	0.44744699377634	-0.00685736631415356	0.994733755493719	0.999461130610639	-4.60248981431959	11	4	13	22	2	44	1.42916065433368	0.525300437782645	3.77920883562538	1.78120926904288	0.249339637333707	3.23108889469596	0.05	UP_pEhEx_DOWN_U2AF84
EHI_066300A	0.931789627228469	1.2279661101661	1.24448937154209	0.256197542197047	0.999461130610639	-4.5912856454137	35	27	6	43	15	10	4.54732935469808	3.54577795503286	1.7442502318271	3.481454480402	1.8700472800028	0.734338385158172	0.05	DOWN_pEhEx_UP_U2AF84
