logFC	AveExpr	t	P.Value	adj.P.Val	B	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_159820A	-0.963948302099206	3.29786718710094	-2.08944439053059	0.07579692576191	0.710207247707873	-4.08868987735837	24	87	90	144	106	173	3.64064225581297	11.2375830001392	8.12262616985563	12.4627522649289	13.9600842271312	14.9913378865379	28.98	UP_pEhEx_DOWN_CmasM
EHI_159840A	1.60676811598725	0.589769900798176	2.16237568760105	0.0681162576591796	0.710207247707873	-4.23850779834708	22	15	28	22	8	3	3.33725540116189	1.93751431036882	2.52703925284397	1.9040315960308	1.053591262425	0.25996539687638	28.98	DOWN_pEhEx_UP_CmasM
EHI_159880A	1.40101275255524	1.45183155348203	2.16340025334376	0.0680141163406465	0.710207247707873	-4.14384083171591	30	28	54	36	18	7	4.55080281976621	3.61669337935513	4.87357570191338	3.11568806623222	2.37058034045625	0.606585926044888	28.98	DOWN_pEhEx_UP_CmasM
EHI_160210A	-1.34773812655668	2.42892500548542	-1.92609821294737	0.0962711761351627	0.710207247707873	-4.20961416404377	6	50	61	86	76	104	0.910160563953242	6.45838103456273	5.50533551512437	7.44303260266585	10.0091169930375	9.01213375838119	28.98	UP_pEhEx_DOWN_CmasM
EHI_160720A	1.33724403653708	0.782818727188662	1.3946840015646	0.206560749163731	0.710207247707873	-4.49363803086853	17	22	26	34	16	2	2.57878826453419	2.8416876552076	2.3465364490694	2.94259428477487	2.10718252485	0.173310264584254	28.98	DOWN_pEhEx_UP_CmasM
EHI_160740A	-0.901174648571334	6.29752312362562	-1.62279087711865	0.14948838071453	0.710207247707873	-4.33852252433145	159	627	1062	1089	1063	1100	24.1192549447609	80.9880981734167	95.8469888042964	94.2495640035246	139.995938994722	95.3206455213395	28.98	UP_pEhEx_DOWN_CmasM
EHI_160860A	0.670879425749196	1.27101120539236	1.42518900738857	0.197926053274753	0.710207247707873	-4.47302781783605	23	14	46	23	13	22	3.48894882848743	1.80834668967757	4.1515644868151	1.99057848675947	1.71208580144062	1.90641291042679	28.98	DOWN_pEhEx_UP_CmasM
EHI_160870A	0.820419152511384	2.59917953707408	1.45972600636563	0.188542571994378	0.710207247707873	-4.44820420613481	49	54	106	81	51	23	7.43297793895148	6.97505151732775	9.56664860005218	7.01029814902249	6.71664429795936	1.99306804271892	28.98	DOWN_pEhEx_UP_CmasM
EHI_160910A	-1.33885565548983	1.85503972797464	-2.64733414889553	0.0336490379486926	0.710207247707873	-3.91773506786706	9	26	25	44	59	75	1.36524084592986	3.35835813797262	2.25628504718212	3.8080631920616	7.77023556038436	6.49913492190951	28.98	UP_pEhEx_DOWN_CmasM
EHI_160930A	1.05662021281867	7.55407962254264	1.50937937909558	0.1757577706294	0.710207247707873	-4.41758021972733	2630	2135	2018	3212	1356	510	398.953713866171	275.772870175829	182.127329008541	277.988613020497	178.583718981037	44.1941174689847	28.98	DOWN_pEhEx_UP_CmasM
EHI_160950A	0.743332794633383	0.34656931637707	1.32701642529934	0.226920046042914	0.710207247707873	-4.52296169506386	11	9	22	17	7	7	1.66862770058094	1.16250858622129	1.98553084152026	1.47129714238744	0.921892354621873	0.606585926044888	28.98	DOWN_pEhEx_UP_CmasM
EHI_161170A	2.33714197196366	5.68902921820677	2.40785917419368	0.0475865834464308	0.710207247707873	-3.81609110129058	777	704	1553	678	385	48	117.865793031945	90.9340049666433	140.160427130953	58.6787919140401	50.704079504203	4.15944635002209	28.98	DOWN_pEhEx_UP_CmasM
EHI_161660A	3.06007553889036	0.971459961944223	2.14548651693209	0.0698223846984175	0.710207247707873	-4.25223304321076	44	46	39	32	24	0	6.67451080232378	5.94171055179771	3.51980467360411	2.76950050331753	3.16077378727499	0	28.98	DOWN_pEhEx_UP_CmasM
EHI_161860A	-1.0149816690102	2.4976309084426	-2.36480158000424	0.0506671433454364	0.710207247707873	-3.98417138490815	23	30	49	69	52	143	3.48894882848743	3.87502862073764	4.42231869247695	5.97173546027842	6.84834320576249	12.3916839177741	28.98	UP_pEhEx_DOWN_CmasM
EHI_161870A	-0.844123798229081	3.07181107490834	-2.06162227592213	0.0789502077224449	0.710207247707873	-4.11269327444268	38	77	47	125	86	131	5.76435023837053	9.94590679322661	4.24181588870238	10.8183613410841	11.3261060710687	11.3518223302686	28.98	UP_pEhEx_DOWN_CmasM
EHI_161940A	-0.83557232336865	5.42700539873255	-2.59279398887739	0.0363981109647362	0.710207247707873	-3.7029473003658	162	270	425	566	523	654	24.5743352267375	34.8752575866388	38.356845802096	48.9855401524288	68.8785287810342	56.6724565190509	28.98	UP_pEhEx_DOWN_CmasM
EHI_161960A	1.0939234910113	1.31982343632973	1.90821835631671	0.0988193601716988	0.710207247707873	-4.26047295529059	22	36	34	40	10	11	3.33725540116189	4.65003434488517	3.06854766416768	3.46187562914691	1.31698907803125	0.953206455213395	28.98	DOWN_pEhEx_UP_CmasM
EHI_163260A	-0.801665968579155	5.89777772445078	-2.3569438734073	0.0512510191041418	0.710207247707873	-3.84274143914151	226	409	560	743	557	1193	34.2827145755721	52.8295568627232	50.5407850568795	64.3043398114038	73.3562916463405	103.379572824507	28.98	UP_pEhEx_DOWN_CmasM
EHI_163470A	0.800339371869945	0.305106424580792	1.31337553490974	0.231231625454997	0.710207247707873	-4.52800564599271	10	11	19	18	8	5	1.5169342732554	1.4208438276038	1.71477663585841	1.55784403311611	1.053591262425	0.433275661460634	28.98	DOWN_pEhEx_UP_CmasM
EHI_163510A	0.513466465459135	4.47813809028821	1.26084341144948	0.24850831315816	0.710207247707873	-4.56741657452761	239	178	257	220	92	312	36.2547291308041	22.9918364830433	23.1946102850322	19.040315960308	12.1162995178875	27.0364012751436	28.98	DOWN_pEhEx_UP_CmasM
EHI_163530A	-0.633972744125974	6.52804463674508	-1.28775315148278	0.239523626980907	0.710207247707873	-4.56214923961004	388	629	944	954	592	2707	58.8570498023097	81.2464334147992	85.1973233815968	82.5657337551538	77.9657534194499	234.575443114787	28.98	UP_pEhEx_DOWN_CmasM
EHI_163640A	-0.596894991612381	2.92980803416683	-1.66913430520282	0.139847198662937	0.710207247707873	-4.33300169776269	37	45	78	89	68	136	5.61265681104499	5.81254293110646	7.03960934720821	7.70267327485187	8.95552573061248	11.7850979917292	28.98	UP_pEhEx_DOWN_CmasM
EHI_163670A	-1.42372925380366	8.33144668344007	-3.43415223866103	0.0112518326456548	0.710207247707873	-3.10578971963111	1116	1427	2673	3643	4428	9302	169.289864895303	184.32219472642	241.241997244712	315.290322924555	583.162763752237	806.066040581363	28.98	UP_pEhEx_DOWN_CmasM
EHI_163760A	0.565745101557436	1.85465803382185	1.44039018339657	0.193745322905256	0.710207247707873	-4.46127079057094	29	27	58	38	25	27	4.39910939244067	3.48752575866388	5.23458130946252	3.28878184768956	3.29247269507812	2.33968857188742	28.98	DOWN_pEhEx_UP_CmasM
EHI_163860A	-0.478281816812059	4.47711943301031	-1.25080276276394	0.251934227890623	0.710207247707873	-4.57277384813224	105	161	222	224	177	462	15.9278098691817	20.795986931292	20.0358112189772	19.3865035232227	23.3107066811531	40.0346711189626	28.98	UP_pEhEx_DOWN_CmasM
EHI_164070A	-0.851433927636041	1.07120799276209	-1.64740907202892	0.144291687937338	0.710207247707873	-4.38735556737276	13	7	21	29	16	46	1.97201455523202	0.904173344838783	1.89527943963298	2.50985983113151	2.10718252485	3.98613608543783	28.98	UP_pEhEx_DOWN_CmasM
EHI_164370A	1.43853658927329	-0.165580774797504	1.53087803846641	0.170472107342642	0.710207247707873	-4.48110070489683	7	9	20	12	10	1	1.06185399127878	1.16250858622129	1.8050280377457	1.03856268874407	1.31698907803125	0.0866551322921268	28.98	DOWN_pEhEx_UP_CmasM
EHI_164400A	-0.792314350316804	4.90368934045416	-2.50063608436332	0.041586538941913	0.710207247707873	-3.77533382897837	131	189	266	439	243	579	19.8718389796458	24.4126803106471	24.0068729020177	37.9940850298873	32.0028345961593	50.1733215971414	28.98	UP_pEhEx_DOWN_CmasM
EHI_164430A	0.723184806796048	4.67422227331882	1.50027241172088	0.178041744967066	0.710207247707873	-4.42043740419998	271	227	316	248	266	122	41.1089188052214	29.3210498969148	28.519442996382	21.4636289007108	35.0319094756312	10.5719261396395	28.98	DOWN_pEhEx_UP_CmasM
EHI_164440A	1.16866477551024	6.90431624150232	1.56001482844823	0.163541784575862	0.710207247707873	-4.38141529759811	1543	1402	1510	1485	1311	265	234.062958363309	181.093004209139	136.2796168498	128.522132732079	172.657268129897	22.9636100574136	28.98	DOWN_pEhEx_UP_CmasM
EHI_164460A	0.790559553910505	0.601027024190881	1.50567411585714	0.176683776118111	0.710207247707873	-4.45540011206948	15	10	28	18	6	12	2.27540140988311	1.29167620691255	2.52703925284397	1.55784403311611	0.790193446818749	1.03986158750552	28.98	DOWN_pEhEx_UP_CmasM
EHI_164500A	-0.785995208851425	7.3194743722864	-2.01654465995848	0.0843386118836956	0.710207247707873	-4.05635671834538	590	1455	1189	2019	1391	3309	89.4991221220688	187.938888105776	107.308916843982	174.73817238119	183.193180754147	286.741832754648	28.98	UP_pEhEx_DOWN_CmasM
EHI_164510A	0.492026814918382	9.24442959922827	1.31989214790231	0.229163018991701	0.710207247707873	-4.56337360728427	5859	5487	6539	7232	5110	3667	888.771790700341	708.742734732914	590.153916940955	625.907113749761	672.981418873968	317.764370115229	28.98	DOWN_pEhEx_UP_CmasM
EHI_164820A	2.37337620401945	-0.0291791839516067	2.64757485758946	0.0336373971099561	0.710207247707873	-4.22279358840069	8	18	31	6	10	1	1.21354741860432	2.32501717244258	2.79779345850583	0.519281344372036	1.31698907803125	0.0866551322921268	28.98	DOWN_pEhEx_UP_CmasM
EHI_164840A	-1.77424074060576	0.706722681073921	-1.8159384366027	0.113052560329685	0.710207247707873	-4.36913106521367	4	2	28	19	21	80	0.606773709302161	0.258335241382509	2.52703925284397	1.64439092384478	2.76567706386562	6.93241058337014	28.98	UP_pEhEx_DOWN_CmasM
EHI_164850A	0.692537728766422	2.59609306849461	1.58887804174427	0.156934270964706	0.710207247707873	-4.38079210789293	53	68	70	77	40	34	8.03975164825364	8.78339820700532	6.31759813210993	6.6641105861078	5.26795631212499	2.94627449793231	28.98	DOWN_pEhEx_UP_CmasM
EHI_164870A	0.420253024382845	12.1260197401706	1.56809942591424	0.161665479550587	0.710207247707873	-4.39388047271627	40897	33253	57700	38367	27051	56066	6203.80609733262	4295.21089084629	5207.50588889633	3320.54455658699	3562.58715498233	4858.40664709038	28.98	DOWN_pEhEx_UP_CmasM
EHI_164900A	0.851198269081862	5.239634111629	1.48714598900288	0.181381489607461	0.710207247707873	-4.42941902147361	299	404	601	531	329	130	45.3563347703366	52.1837187592669	54.2410925342581	45.9563989769252	43.328940667228	11.2651671979765	28.98	DOWN_pEhEx_UP_CmasM
EHI_165150A	2.56590919644191	0.571264682066719	2.55182091445272	0.0386165473502329	0.710207247707873	-4.16111317961296	12	28	59	12	15	1	1.82032112790648	3.61669337935513	5.3248327113498	1.03856268874407	1.97548361704687	0.0866551322921268	28.98	DOWN_pEhEx_UP_CmasM
EHI_165270A	0.42401485804402	5.94066859269745	1.42470028755381	0.19806179996392	0.710207247707873	-4.47129541301487	455	458	971	546	431	642	69.0205094331208	59.1587702765946	87.6341112325535	47.2546023378553	56.7622292631468	55.6325949315454	28.98	DOWN_pEhEx_UP_CmasM
EHI_165290A	1.73921915146528	1.35976968688791	2.10306391175552	0.0742994853131771	0.710207247707873	-4.18279295771976	19	40	66	35	19	4	2.88217511918527	5.16670482765019	5.95659252456079	3.02914117550355	2.50227924825937	0.346620529168507	28.98	DOWN_pEhEx_UP_CmasM
EHI_165770A	-0.827302980681172	3.31749556960207	-1.30258752518557	0.234691935936998	0.710207247707873	-4.53194448636859	17	86	150	132	91	203	2.57878826453419	11.1084153794479	13.5377102830927	11.4241895761848	11.9846006100844	17.5909918553017	28.98	UP_pEhEx_DOWN_CmasM
EHI_165800A	1.00038735243738	3.12466294399014	1.87246695146141	0.104113751334018	0.710207247707873	-4.21627503740895	77	97	138	120	61	32	11.6803939040666	12.5292592070517	12.4546934604453	10.3856268874407	8.03363337599061	2.77296423334806	28.98	DOWN_pEhEx_UP_CmasM
EHI_166030A	-0.799073048291885	4.81067430767563	-2.08910665200194	0.0758344402008463	0.710207247707873	-4.03719676677248	91	242	242	435	327	364	13.8041018866242	31.2585642072836	21.8408392567229	37.6478974669726	43.0655428516218	31.5424681543342	28.98	UP_pEhEx_DOWN_CmasM
EHI_166050A	1.74285449501849	2.78318377325192	1.59003386141828	0.1566749100165	0.710207247707873	-4.3779146584345	100	134	82	124	67	6	15.169342732554	17.3084611726281	7.40061495475735	10.7318144503554	8.82382682280936	0.519930793752761	28.98	DOWN_pEhEx_UP_CmasM
EHI_166370A	2.19351583625507	2.24953080050744	2.7390279416308	0.0295054862660655	0.710207247707873	-3.84147916749851	86	100	68	60	24	7	13.0456347499965	12.9167620691255	6.13709532833536	5.19281344372036	3.16077378727499	0.606585926044888	28.98	DOWN_pEhEx_UP_CmasM
EHI_166380A	-1.15270187492289	0.868086761295323	-1.36738422119941	0.214571335249786	0.710207247707873	-4.50440783393181	7	8	16	20	10	93	1.06185399127878	1.03334096553004	1.44402243019656	1.73093781457345	1.31698907803125	8.05892730316779	28.98	UP_pEhEx_DOWN_CmasM
EHI_166410A	-3.17604304112401	-0.274076456773476	-2.98175946751555	0.0209265799105009	0.710207247707873	-4.24322691863999	0	5	4	33	9	46	0	0.645838103456273	0.361005607549139	2.8560473940462	1.18529017022812	3.98613608543783	28.98	UP_pEhEx_DOWN_CmasM
EHI_166490A	-0.629845203180004	6.39068306914369	-1.34563816736005	0.22114792640119	0.710207247707873	-4.52419430265083	361	370	1279	777	1052	1424	54.7613272645201	47.7920196557642	115.431543013837	67.2469340961787	138.547251008887	123.396908383989	28.98	UP_pEhEx_DOWN_CmasM
EHI_166810A	0.709769790969329	8.65620885564127	1.38996162268991	0.207927117955622	0.710207247707873	-4.50814085744214	4172	4887	3821	5575	3178	1787	632.864978802154	631.242162318161	344.850606611315	482.49891581235	418.539128998331	154.852721406031	28.98	DOWN_pEhEx_UP_CmasM
EHI_166850A	-3.3788839391142	-0.802714336746073	-2.07503601398381	0.0774139250900487	0.710207247707873	-4.40040021023468	0	0	14	16	4	75	0	0	1.26351962642199	1.38475025165876	0.526795631212499	6.49913492190951	28.98	UP_pEhEx_DOWN_CmasM
EHI_166900A	0.724218594100376	0.194104840342936	1.3096330641639	0.232426971732187	0.710207247707873	-4.53077342408855	13	8	16	14	5	8	1.97201455523202	1.03334096553004	1.44402243019656	1.21165647020142	0.658494539015624	0.693241058337014	28.98	DOWN_pEhEx_UP_CmasM
EHI_166910A	0.707743183319735	2.61363032468351	1.60235067190965	0.153935744439206	0.710207247707873	-4.37350563918029	57	36	126	53	37	56	8.6465253575558	4.65003434488517	11.3716766377979	4.58698520861965	4.87285958871562	4.8526874083591	28.98	DOWN_pEhEx_UP_CmasM
EHI_166940A	1.38554281006907	0.965252002030183	1.53755252666442	0.168861066114612	0.710207247707873	-4.43485650044776	24	32	21	36	14	3	3.64064225581297	4.13336386212015	1.89527943963298	3.11568806623222	1.84378470924375	0.25996539687638	28.98	DOWN_pEhEx_UP_CmasM
EHI_166960A	3.31808369621564	-1.04072513521505	2.49551165424646	0.0418966327206136	0.710207247707873	-4.33556253582841	25	6	13	13	0	0	3.79233568313851	0.775005724147528	1.1732682245347	1.12510957947275	0	0	28.98	DOWN_pEhEx_UP_CmasM
EHI_166990A	1.03736340814572	1.60541130202693	1.27838967463621	0.242617575222	0.710207247707873	-4.53654801266269	29	35	42	51	30	6	4.39910939244067	4.52086672419391	3.79055887926596	4.41389142716231	3.95096723409374	0.519930793752761	28.98	DOWN_pEhEx_UP_CmasM
EHI_167020A	0.500092689038642	5.3930420325503	1.41329036363731	0.201254853830112	0.710207247707873	-4.47774884491938	406	350	499	513	184	467	61.5875314941694	45.2086672419391	45.0354495417551	44.3985549438091	24.232599035775	40.4679467804232	28.98	DOWN_pEhEx_UP_CmasM
EHI_167060A	-0.732498033324576	6.14130591877451	-1.69935838931386	0.133878638100067	0.710207247707873	-4.28637652736474	388	310	770	764	563	1768	58.8570498023097	40.0419624142889	69.4935794532093	66.121824516706	74.1464850931592	153.20627389248	28.98	UP_pEhEx_DOWN_CmasM
EHI_167090A	-0.96331930679687	4.95655969348993	-1.29714562560168	0.236454490963227	0.710207247707873	-4.54799814408041	96	161	390	265	207	1530	14.5625690232519	20.795986931292	35.1980467360411	22.9349260430983	27.2616739152468	132.582352406954	28.98	UP_pEhEx_DOWN_CmasM
EHI_167270A	-1.16131718541448	9.63021935836026	-2.52659185300688	0.0400519690035926	0.710207247707873	-3.63902706523838	1721	6103	7852	11325	11496	13200	261.064388427255	788.309989078727	708.65400761896	980.143537502219	1514.01064410472	1143.84774625607	28.98	UP_pEhEx_DOWN_CmasM
EHI_167300A	-0.67834352171004	10.5864312059453	-1.31100348497624	0.231988635071812	0.710207247707873	-4.58312775668631	7850	7726	16688	11682	13848	46191	1190.79340450549	997.949037460633	1506.11539469501	1011.04077749235	1823.76647525767	4002.68721570563	28.98	UP_pEhEx_DOWN_CmasM
EHI_167310A	-1.30557335343851	9.17180283399261	-1.76223046935706	0.122229217876261	0.710207247707873	-4.23117946183202	927	3105	9380	5302	7576	19413	140.619807130776	401.065462246346	846.558149702731	458.871614643423	997.750925516473	1682.23608318706	28.98	UP_pEhEx_DOWN_CmasM
EHI_167700A	1.09818909984976	2.67274616482193	1.58084397821113	0.158748140472376	0.710207247707873	-4.38414789154757	57	76	102	104	49	16	8.6465253575558	9.81673917253535	9.20564299250305	9.00087663578196	6.45324648235311	1.38648211667403	28.98	DOWN_pEhEx_UP_CmasM
EHI_167940A	2.13403331850089	1.04384583512309	1.7504880236269	0.124328752334507	0.710207247707873	-4.35400160128844	13	37	66	21	40	1	1.97201455523202	4.77920196557642	5.95659252456079	1.81748470530213	5.26795631212499	0.0866551322921268	28.98	DOWN_pEhEx_UP_CmasM
EHI_168190A	0.767396341840748	3.46398596735585	1.61141000919515	0.151949585005288	0.710207247707873	-4.35827970992046	93	122	144	129	95	50	14.1074887412753	15.7584497243331	12.996201871769	11.1645489039988	12.5113962412969	4.33275661460634	28.98	DOWN_pEhEx_UP_CmasM
EHI_168200A	1.0706434541221	1.25781887734617	2.51452851725864	0.0407577569621696	0.710207247707873	-4.0132592282869	27	23	37	25	10	16	4.09572253778959	2.97085527589886	3.33930186982954	2.16367226821682	1.31698907803125	1.38648211667403	28.98	DOWN_pEhEx_UP_CmasM
EHI_168290A	-0.873311879408215	3.04491154478586	-2.44737317151954	0.0449289067103973	0.710207247707873	-3.90900045343288	33	41	90	119	91	131	5.00588310174283	5.29587244834144	8.12262616985563	10.2990799967121	11.9846006100844	11.3518223302686	28.98	UP_pEhEx_DOWN_CmasM
EHI_169070A	0.724454854836397	2.7772623138987	2.00811494059627	0.0853860344133259	0.710207247707873	-4.15350134439299	72	68	79	70	36	58	10.9219267674389	8.78339820700532	7.1298607490955	6.05828235100709	4.74116068091249	5.02599767294335	28.98	DOWN_pEhEx_UP_CmasM
EHI_169090A	-1.3415456635863	0.371186425781261	-1.51159679768233	0.175205728422532	0.710207247707873	-4.4723486988524	1	9	18	27	8	43	0.15169342732554	1.16250858622129	1.62452523397113	2.33676604967416	1.053591262425	3.72617068856145	28.98	UP_pEhEx_DOWN_CmasM
EHI_169210A	1.08041490832846	4.01985313795881	2.3326465177158	0.0531003938313544	0.710207247707873	-3.91314488616978	181	185	219	193	106	68	27.4565103459228	23.8960098278821	19.7650570133154	16.7035499106338	13.9600842271312	5.89254899586462	28.98	DOWN_pEhEx_UP_CmasM
EHI_169250A	1.1401268758612	1.07299666089749	2.35853126108738	0.0511325137492548	0.710207247707873	-4.09488475624213	17	20	46	11	11	22	2.57878826453419	2.58335241382509	4.1515644868151	0.9520157980154	1.44868798583437	1.90641291042679	28.98	DOWN_pEhEx_UP_CmasM
EHI_169260A	0.671618882395358	3.23113608062723	1.43796771612881	0.194406195256321	0.710207247707873	-4.45794989475086	109	108	82	123	49	65	16.5345835784839	13.9501030346555	7.40061495475735	10.6452675596267	6.45324648235311	5.63258359898824	28.98	DOWN_pEhEx_UP_CmasM
EHI_169280A	-1.00366458115599	6.67215478722783	-2.54272756381143	0.0391276671753331	0.710207247707873	-3.70799630614782	370	640	890	1184	978	2629	56.1265681104499	82.667277242403	80.3237476796834	102.471518622749	128.801531831456	227.816342796001	28.98	UP_pEhEx_DOWN_CmasM
EHI_169300A	-1.07231526972177	3.57267027182648	-1.56536776574213	0.162297213130787	0.710207247707873	-4.38448087259249	24	64	186	106	148	348	3.64064225581297	8.2667277242403	16.786760751035	9.17397041723931	19.4914383548625	30.1559860376601	28.98	UP_pEhEx_DOWN_CmasM
EHI_169310A	3.71317158774923	2.139060110999	2.18382299312028	0.0660099961456195	0.710207247707873	-4.13141463193474	93	106	179	98	47	0	14.1074887412753	13.691767793273	16.155000937824	8.48159529140993	6.18984866674686	0	28.98	DOWN_pEhEx_UP_CmasM
EHI_169340A	-0.769283737385378	2.08065272590373	-1.59238455530873	0.156148654312335	0.710207247707873	-4.38583664061107	21	26	34	57	26	109	3.18556197383635	3.35835813797262	3.06854766416768	4.93317277153434	3.42417160288124	9.44540941984182	28.98	UP_pEhEx_DOWN_CmasM
EHI_169350A	-2.72712441628239	7.31435219099636	-2.37432602863317	0.0499685420537491	0.710207247707873	-3.80165124546341	175	275	2699	1248	3834	14895	26.5463497819696	35.521095690095	243.588533693782	108.010519629384	504.93361251718	1290.72819549123	28.98	UP_pEhEx_DOWN_CmasM
EHI_169630A	1.66956906788341	2.05795239228392	3.03281313191187	0.0194849160863389	0.710207247707873	-3.73573848703611	41	45	123	52	12	19	6.21943052034715	5.81254293110646	11.100922432136	4.50043831789098	1.5803868936375	1.64644751355041	28.98	DOWN_pEhEx_UP_CmasM
EHI_169830A	0.474271070851584	4.01576729245893	1.41823465777176	0.199865574759195	0.710207247707873	-4.47004468180276	108	131	269	174	114	133	16.3828901511584	16.9209583105544	24.2776271076796	15.0591589867891	15.0136754895562	11.5251325948529	28.98	DOWN_pEhEx_UP_CmasM
EHI_169970A	1.00919647467668	1.54457185321701	2.09961060139196	0.0746763481758073	0.710207247707873	-4.16074974138774	23	29	56	35	17	14	3.48894882848743	3.74586100004638	5.05407850568795	3.02914117550355	2.23888143265312	1.21317185208978	28.98	DOWN_pEhEx_UP_CmasM
EHI_170000A	-0.838646938188241	2.18049992290718	-1.58256567415125	0.158357796842625	0.710207247707873	-4.38946232591791	23	20	45	42	41	128	3.48894882848743	2.58335241382509	4.06131308492781	3.63496941060425	5.39965521992812	11.0918569333922	28.98	UP_pEhEx_DOWN_CmasM
EHI_170010A	-0.62080790445177	2.50079581189756	-1.60202938432159	0.154006625940651	0.710207247707873	-4.37496401958881	24	40	54	79	41	105	3.64064225581297	5.16670482765019	4.87357570191338	6.83720436756515	5.39965521992812	9.09878889067331	28.98	UP_pEhEx_DOWN_CmasM
EHI_170060A	-1.22432280620806	5.64608589182916	-1.8402730991771	0.109116891548165	0.710207247707873	-4.19249771783419	71	341	787	839	673	830	10.7702333401134	44.0461586557178	71.0278532852931	72.6128413213564	88.633364951503	71.9237598024652	28.98	UP_pEhEx_DOWN_CmasM
EHI_170120A	-1.14356298131268	4.62118019736712	-1.6877593937977	0.136140085558935	0.710207247707873	-4.30138714009227	34	196	357	346	265	570	5.15757652906837	25.3168536554859	32.2197504737607	29.9452241921208	34.9002105678281	49.3934254065123	28.98	UP_pEhEx_DOWN_CmasM
EHI_170160A	-1.44555619728661	-0.148358631050525	-1.53275973836715	0.170016490398071	0.710207247707873	-4.48870013497362	2	1	20	15	8	30	0.303386854651081	0.129167620691255	1.8050280377457	1.29820336093009	1.053591262425	2.5996539687638	28.98	UP_pEhEx_DOWN_CmasM
EHI_170330A	-0.67278127976942	2.12255450864246	-1.6677140410976	0.140133764736599	0.710207247707873	-4.34744937973449	19	29	40	61	31	86	2.88217511918527	3.74586100004638	3.61005607549139	5.27936033444904	4.08266614189687	7.45234137712291	28.98	UP_pEhEx_DOWN_CmasM
EHI_171070A	0.865642181438086	3.29523039495058	2.31989327767882	0.0540982479978045	0.710207247707873	-3.96128808504426	74	97	176	93	69	61	11.22531362209	12.5292592070517	15.8842467321621	8.04886083776656	9.08722463841561	5.28596306981974	28.98	DOWN_pEhEx_UP_CmasM
EHI_171280A	-0.985557097405666	7.05900255714487	-2.36875882928805	0.0503756790082381	0.710207247707873	-3.81473988694772	382	930	1343	1594	1434	2942	57.9468892383564	120.125887242867	121.207632734623	137.955743821504	188.856233789681	254.939399203437	28.98	UP_pEhEx_DOWN_CmasM
EHI_171320A	1.45089636809676	2.4960765541006	2.05162537738339	0.0801148723895364	0.710207247707873	-4.14072170257954	51	80	106	73	45	12	7.73636479360256	10.3334096553004	9.56664860005218	6.31792302319311	5.92645085114061	1.03986158750552	28.98	DOWN_pEhEx_UP_CmasM
EHI_171440.mRNA	1.08826693474785	1.06314553046738	1.76159273050138	0.122342367531831	0.710207247707873	-4.33802734420462	29	21	28	35	5	13	4.39910939244067	2.71252003451635	2.52703925284397	3.02914117550355	0.658494539015624	1.12651671979765	28.98	DOWN_pEhEx_UP_CmasM
EHI_171760A	0.745700312058393	1.65075938018503	1.49023348902249	0.180590841220787	0.710207247707873	-4.43954863006073	30	26	47	49	16	17	4.55080281976621	3.35835813797262	4.24181588870238	4.24079764570496	2.10718252485	1.47313724896616	28.98	DOWN_pEhEx_UP_CmasM
EHI_171770A	-0.990415714139116	0.955506095364119	-2.05543891754598	0.0796685811901219	0.710207247707873	-4.23629791552533	7	12	15	23	20	43	1.06185399127878	1.55001144829506	1.35377102830927	1.99057848675947	2.6339781560625	3.72617068856145	28.98	UP_pEhEx_DOWN_CmasM
EHI_172130A	-0.68386918077951	3.09974823678954	-1.46797479337587	0.186361766472861	0.710207247707873	-4.44178969810676	44	52	76	98	57	224	6.67451080232378	6.71671627594524	6.85910654343364	8.48159529140993	7.50683774477811	19.4107496334364	28.98	UP_pEhEx_DOWN_CmasM
EHI_172160A	-1.08644076636281	3.90994934878142	-2.82744989434653	0.0260147367937477	0.710207247707873	-3.6527932155553	67	91	102	230	122	369	10.1634596308112	11.7542534829042	9.20564299250305	19.9057848675947	16.0672667519812	31.9757438157948	28.98	UP_pEhEx_DOWN_CmasM
EHI_172170A	-1.49515678549606	0.693488100932765	-1.3321347665189	0.225320502431817	0.710207247707873	-4.52065152710119	6	5	14	20	7	128	0.910160563953242	0.645838103456273	1.26351962642199	1.73093781457345	0.921892354621873	11.0918569333922	28.98	UP_pEhEx_DOWN_CmasM
EHI_172280A	-2.93446714304795	2.36718904040283	-4.02520059619616	0.00522916972443538	0.710207247707873	-3.45641975887133	6	32	16	135	227	100	0.910160563953242	4.13336386212015	1.44402243019656	11.6838302483708	29.8956520713093	8.66551322921268	28.98	UP_pEhEx_DOWN_CmasM
EHI_172390A	-0.758839586409377	0.539452148123492	-1.26198331301112	0.248121913978498	0.710207247707873	-4.54324016436441	7	9	11	14	11	39	1.06185399127878	1.16250858622129	0.992765420760132	1.21165647020142	1.44868798583437	3.37955015939295	28.98	UP_pEhEx_DOWN_CmasM
EHI_172620A	0.582982833485563	2.17250192048921	1.34929753802426	0.220028944701398	0.710207247707873	-4.50443424787431	33	38	72	57	32	27	5.00588310174283	4.90836958626768	6.4981009358845	4.93317277153434	4.21436504969999	2.33968857188742	28.98	DOWN_pEhEx_UP_CmasM
