logFC	AveExpr	t	P.Value	adj.P.Val	B	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_093760A	-0.874172825379197	1.06751494793177	-1.17420329655062	0.279286701058453	0.999791217706948	-4.59292346328216	8	23	4	39	12	66	0.885786665149986	2.4590393698169	1.43537047851339	2.99562196038224	1.44874399677833	4.81090466867748	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_093770A	0.591512635371181	1.17072459633293	0.453961089138593	0.663806801038181	0.999791217706948	-4.60095093598952	43	52	1	62	38	5	4.76110332518117	5.55956727089039	0.358842619628348	4.76227080881279	4.58768932313138	0.364462474899809	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_093780A	-0.0925728313708439	2.43098475355292	-0.176444163421381	0.86501776514084	0.999791217706948	-4.60372773836984	59	41	13	94	43	62	6.53267665548115	4.38350496358666	4.66495405516852	7.22021703271617	5.19133265512235	4.51933468875763	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_093790A	-0.507073740317749	1.17669607915327	-0.608990902088907	0.562058376360645	0.999791217706948	-4.59952167322883	21	25	2	25	13	98	2.32518999601871	2.67286888023577	0.717685239256696	1.92027048742451	1.56947266317652	7.14346450803626	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_093800A	0.468074923149202	1.71980738234798	0.79484742913529	0.453200129810212	0.999791217706948	-4.59793413489796	48	21	13	38	24	33	5.31471999089992	2.24520985939804	4.66495405516852	2.91881114088526	2.89748799355666	2.40545233433874	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_093820A	-0.0763743365225458	3.48325105002963	-0.149629507006348	0.885341396928743	0.999791217706948	-4.60484073091871	111	77	35	110	116	172	12.2902899789561	8.23243615112616	12.5594916869922	8.44919014466786	14.0045253021905	12.5375091365534	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_093840A	-1.66801812139757	0.831878020684176	-2.81861811933366	0.0262463438372661	0.999791217706948	-4.57472773318012	9	7	3	35	27	45	0.996509998293734	0.748403286466015	1.07652785888504	2.68837868239432	3.25967399275124	3.28016227409828	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_093860A	0.0330447529838624	2.83596993868655	0.0215835405086188	0.983391736617278	0.999791217706948	-4.60445669676153	196	144	2	248	149	17	21.7017732961747	15.395724750158	0.717685239256696	19.0490832352512	17.9885712933309	1.23917241465935	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_093870A	-0.0506595105545723	1.42637454999575	-0.0823592014235382	0.936701922745264	0.999791217706948	-4.60285592632053	37	17	6	29	19	53	4.09676332631868	1.81755083856032	2.15305571777009	2.22751376541244	2.29384466156569	3.86330223393798	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_093880A	0.494677925667969	1.96009587260062	0.640194064398462	0.54273550679203	0.999791217706948	-4.5998640526316	58	55	6	67	43	19	6.4219533223374	5.88031153651869	2.15305571777009	5.1463249062977	5.19133265512235	1.38495740461927	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_093900A	-0.976716497932005	5.84147784263015	-1.75887336698527	0.122672998505716	0.999791217706948	-4.58013270597157	554	293	98	767	595	1689	61.3407265616365	31.3260232763632	35.1665767235781	58.9138985541841	71.8335565069255	123.115424021155	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_093910A	-1.17780114300161	2.61221108125101	-0.789316367032907	0.456218283382393	0.999791217706948	-4.59828309371742	18	9	118	32	68	392	1.99301999658747	0.962232796884876	42.3434291161451	2.45794622390338	8.2095493150772	28.573858032145	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_093920A	0.764668561298551	0.539866359823213	1.18767430082466	0.274276723209639	0.999791217706948	-4.59288543046045	23	14	4	9	10	21	2.54663666230621	1.49680657293203	1.43537047851339	0.691297375472825	1.20728666398194	1.5307423945792	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_093950A	-0.369222482460775	3.2013154201845	-0.689237890976592	0.513201915430051	0.999791217706948	-4.59992832000193	75	68	24	110	66	226	8.30424998578112	7.27020335424128	8.61222287108035	8.44919014466786	7.96809198228081	16.4737038654714	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_093960A	0.281153321567895	-0.779357313270397	0.246851913963305	0.812214271378108	0.999791217706948	-4.59921716981607	9	9	0	10	11	2	0.996509998293734	0.962232796884876	0	0.768108194969805	1.32801533038014	0.145784989959924	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_093970A	-0.700553081857878	4.29078898749967	-0.919073962346876	0.389090707314873	0.999791217706948	-4.5966280533452	289	165	16	344	346	207	31.9990432785432	17.6409346095561	5.74148191405357	26.4229219069613	41.7721185737752	15.0887464608521	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_094000A	-0.665931286671089	0.794947071620032	-1.15161728264125	0.28785786954842	0.999791217706948	-4.59330156287179	10	13	4	32	19	23	1.10723333143748	1.3898918177226	1.43537047851339	2.45794622390338	2.29384466156569	1.67652738453912	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_094010A	0.875421021296897	1.64944599978697	0.506966146628379	0.627992313627679	0.999791217706948	-4.6009781323488	110	77	1	82	89	3	12.1795666458123	8.23243615112616	0.358842619628348	6.2984871987524	10.7448513094393	0.218677484939885	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_094020A	-1.50454436006852	0.784364928350032	-0.394061368200876	0.705443787924773	0.999791217706948	-4.60017228783274	635	0	0	594	192	0	70.3093165462801	0	0	45.6256267812064	23.1799039484533	0	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_094030A	-0.945191237517156	7.23573461576539	-0.919151883679584	0.389052710213149	0.999791217706948	-4.59670616111349	2974	1498	68	3546	2665	1414	329.291192769507	160.158303303727	24.4012981347277	272.371165936293	321.741895951187	103.069987901666	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_094070A	-0.0276416119739572	0.173823742473168	-0.0421357069058767	0.967585202955386	0.999791217706948	-4.60110212532047	8	11	3	10	8	23	0.885786665149986	1.17606230730374	1.07652785888504	0.768108194969805	0.965829331185553	1.67652738453912	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_094090A	0.289270620246124	3.31224367147508	0.278203390982096	0.789017497338941	0.999791217706948	-4.60410668398565	51	125	52	100	20	478	5.64688999033116	13.3643444011788	18.6598162206741	7.68108194969805	2.41457332796388	34.8426126004217	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_094100A	-0.358011977977323	7.70452815806977	-0.526721207969881	0.614908149119128	0.999791217706948	-4.6027829469257	1010	1253	1179	2364	1570	5170	111.830566475186	133.964188277417	423.075448541822	181.580777290862	189.544006245165	376.854199046402	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_094120A	-0.0190201137562107	7.44657559628485	-0.0250368069712993	0.980735083292575	0.999791217706948	-4.60594802999052	1286	741	1296	1555	1420	3590	142.39020642286	79.2238336101881	465.060035038339	119.440824317805	171.434706285436	261.684056978063	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_094260A	-0.451658664177443	3.78923987000165	-0.584140074755148	0.577736351162472	0.999791217706948	-4.60151120969367	156	182	12	289	205	114	17.2728399704247	19.4584854481164	4.30611143554018	22.1983268346274	24.7493766116298	8.30974442771564	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_094360A	-0.379238615673484	1.16033686384185	-0.644976803813858	0.539809999284685	0.999791217706948	-4.59921068624783	17	21	4	23	22	48	1.88229666344372	2.24520985939804	1.43537047851339	1.76664884843055	2.65603066076027	3.49883975903817	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_094470A	1.34133447073708	0.555051090233616	0.970357290358322	0.364682310212776	0.999791217706948	-4.59550317062418	58	51	0	13	26	6	6.4219533223374	5.45265251568096	0	0.998540653460747	3.13894532635305	0.437354969879771	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_094680A	0.58631692302885	2.12830169619296	0.428423089795481	0.681413889157898	0.999791217706948	-4.6020026328643	89	129	2	93	85	10	9.85437664979359	13.7920034220166	0.717685239256696	7.14340621321919	10.2619366438465	0.728924949799618	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_094800A	-0.188625194698192	1.84178574073053	-0.351161432038606	0.735956919241234	0.999791217706948	-4.60223801817965	35	22	11	49	33	48	3.87531666003119	2.35212461460747	3.94726881591183	3.76373015535205	3.98404599114041	3.49883975903817	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_094810A	-1.63642233692908	1.13800230300234	-1.84519578643704	0.108185616638008	0.999791217706948	-4.58383413534731	7	5	16	26	37	58	0.775063332006238	0.534573776047153	5.74148191405357	1.99708130692149	4.46696065673318	4.22776470883778	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095030A	-0.15137187404464	3.96493822250236	-0.199310616959569	0.847772331427204	0.999791217706948	-4.6049270369607	232	239	12	251	128	224	25.6878132893496	25.5526264950539	4.30611143554018	19.2795156937421	15.4532692989689	16.3279188755114	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095050A	0.00650289426428932	6.56959696954384	0.0126178871211521	0.990290126131082	0.999791217706948	-4.60563751633383	1151	1029	172	1037	862	1397	127.442556448454	110.015283110504	61.7209305760759	79.6528198183688	104.068110435243	101.830815487007	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_095070A	-1.22228726026952	1.38393883000683	-1.35642692867696	0.217718466391563	0.999791217706948	-4.59034334813066	25	22	1	83	62	24	2.76808332859371	2.35212461460747	0.358842619628348	6.37529801824939	7.48517731668804	1.74941987951908	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095080A	-1.26665394414867	2.05032758004731	-1.36293120558259	0.215758703486661	0.999791217706948	-4.5896316321305	80	9	5	124	66	50	8.85786665149986	0.962232796884876	1.79421309814174	9.52454161762559	7.96809198228081	3.64462474899809	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095090A	-0.0292331434913303	0.578802894355613	-0.0483559238389135	0.962804013955343	0.999791217706948	-4.60176452553354	18	14	2	22	12	20	1.99301999658747	1.49680657293203	0.717685239256696	1.68983802893357	1.44874399677833	1.45784989959924	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095120A	-1.08052504312882	1.83477408498108	-1.17640320574641	0.278463346514142	0.999791217706948	-4.59264570865015	64	25	1	68	76	55	7.08629332119989	2.67286888023577	0.358842619628348	5.22313572579468	9.17537864626276	4.0090872238979	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095130A	0.340195942324461	0.863176942619733	0.38609312607391	0.711069504777815	0.999791217706948	-4.60106820307739	23	27	2	37	24	8	2.54663666230621	2.88669839065463	0.717685239256696	2.84200032138828	2.89748799355666	0.583139959839694	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_095150A	0.827467501390994	6.03189499361966	0.752281508640736	0.47678361008505	0.999791217706948	-4.59940755631881	315	374	1281	384	344	1362	34.8778499402807	39.9861184483271	459.677395743914	29.4953546868405	41.5306612409788	99.279578162708	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_095160A	-2.04358425209138	0.900048260796051	-1.02930457890896	0.338099355751684	0.999791217706948	-4.59481371961138	0	12	73	30	6	161	0	1.28297706251317	26.1955112328694	2.30432458490942	0.724371998389165	11.7356916917738	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095170A	0.347982613036766	2.16468187101772	0.422666964063978	0.685412625379975	0.999791217706948	-4.60208394269644	22	40	37	39	19	107	2.43591332916246	4.27659020837723	13.2771769262489	2.99562196038224	2.29384466156569	7.79949696285591	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_095180A	-1.01713783907006	5.60547863269642	-1.64493147223489	0.144653527300455	0.999791217706948	-4.58245849432113	393	440	53	1111	801	561	43.5142699254931	47.0424922921495	19.0186588403024	85.3368204611454	96.7036617849535	40.8926896837586	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095300A	0.492563512948006	0.123347206741625	0.325293657117869	0.754611078701228	0.999791217706948	-4.60036505147271	9	2	37	2	9	27	0.996509998293734	0.213829510418861	13.2771769262489	0.153621638993961	1.08655799758375	1.96809736445897	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_095440A	0.681183996085513	2.0565021171913	0.49890457240841	0.63337364932275	0.999791217706948	-4.60137594423755	16	18	141	19	20	104	1.77157333029997	1.92446559376975	50.5968093675971	1.45940557044263	2.41457332796388	7.58081947791603	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_095610A	-0.589750235788148	8.34198981514217	-0.940400899133564	0.378794484819472	0.999791217706948	-4.5963745474173	4710	2586	349	4748	2981	6742	521.506899107054	276.481556971588	125.236074250293	364.697770971664	359.892154533017	491.441201154902	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095810A	-0.410688032799942	5.04763640145265	-0.839371225524493	0.429411681530312	0.999791217706948	-4.59801698137962	278	208	96	391	317	654	30.781086613962	22.2382690835616	34.4488914843214	30.0330304233194	38.2709872482275	47.671691716895	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095820A	-0.590577720619611	3.27042246096705	-1.08088537279055	0.31611346551536	0.999791217706948	-4.59381213392831	101	70	15	111	108	209	11.1830566475186	7.48403286466015	5.38263929442522	8.52600096416484	13.038695971005	15.234531450812	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095830A	-1.99160369638617	4.0862979540222	-2.64128850856504	0.0338344373932068	0.999791217706948	-4.56583430300806	94	28	58	384	304	453	10.4079933155123	2.99361314586406	20.8128719384442	29.4953546868405	36.701514585051	33.0203002259227	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095850A	-0.0647073252709668	7.06473336065385	-0.0764223113604048	0.941254233502475	0.999791217706948	-4.60571040750616	635	790	1047	1037	926	3963	70.3093165462801	84.4626566154502	375.70822275088	79.6528198183688	111.794745084728	288.872957605589	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095860A	0.257123600184356	2.20017943240031	0.250779464489947	0.809296600333696	0.999791217706948	-4.60319201177163	77	93	3	118	48	22	8.52569665206861	9.94307223447705	1.07652785888504	9.0636767006437	5.79497598711332	1.60363488955916	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_095870A	0.0729457573358373	0.927898668150386	0.0663443261967775	0.948987183477914	0.999791217706948	-4.6022209048381	32	25	1	54	32	7	3.54314666059994	2.67286888023577	0.358842619628348	4.14778425283695	3.86331732474221	0.510247464859733	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_095880A	-0.284644189640726	-0.117122980062769	-0.259425409212794	0.802885311449832	0.999791217706948	-4.60006703832135	22	8	0	25	13	6	2.43591332916246	0.855318041675445	0	1.92027048742451	1.56947266317652	0.437354969879771	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095890A	0.960011685468652	1.55165905210084	0.862915578836406	0.417198133869525	0.999791217706948	-4.59702602051544	54	40	6	67	41	5	5.9790599897624	4.27659020837723	2.15305571777009	5.1463249062977	4.94987532232596	0.364462474899809	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_095900A	0.423422422591008	-0.340896432377818	0.182079669908997	0.860759815120593	0.999791217706948	-4.59993219156366	0	17	60	7	0	42	0	1.81755083856032	21.5305571777009	0.537675736478864	0	3.0614847891584	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_095930A	0.110949286594414	0.918673328013266	0.180339072650396	0.86207441239849	0.999791217706948	-4.60205465785929	16	23	4	29	9	32	1.77157333029997	2.4590393698169	1.43537047851339	2.22751376541244	1.08655799758375	2.33255983935878	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_095940A	-1.09780899166639	2.68740467481636	-1.90978523647404	0.0984438121404937	0.999791217706948	-4.57960838858174	47	60	6	138	71	134	5.20399665775617	6.41488531256584	2.15305571777009	10.5998930905833	8.57173531427179	9.76759432731488	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_095950A	-0.3785389620666	2.14389644664598	-0.431559884391628	0.679239398863382	0.999791217706948	-4.60190879605801	35	75	4	153	44	31	3.87531666003119	8.0186066407073	1.43537047851339	11.752055383038	5.31206132152054	2.25966734437882	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096150A	-0.0588708980899146	5.70896380884435	-0.123992868792134	0.904859614801458	0.999791217706948	-4.60547617593263	560	396	142	598	417	901	62.005066560499	42.3382430629345	50.9556519872254	45.9328700591944	50.343853888047	65.6761379769456	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096160A	0.48616555379769	0.262350387497035	0.329374792922775	0.751655904539979	0.999791217706948	-4.60056794266802	4	10	25	4	2	76	0.442893332574993	1.06914755209431	8.9710654907087	0.307243277987922	0.241457332796388	5.5398296184771	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096170A	-0.49701683038393	0.826980360447632	-0.695061214912816	0.509764394463677	0.999791217706948	-4.59843838047168	20	19	1	39	19	23	2.21446666287496	2.03138034897918	0.358842619628348	2.99562196038224	2.29384466156569	1.67652738453912	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096200A	-0.957011697114796	1.4759895794374	-0.802648702756731	0.448966791021236	0.999791217706948	-4.59767583435132	9	6	47	19	30	92	0.996509998293734	0.641488531256584	16.8656031225324	1.45940557044263	3.62185999194582	6.70610953815649	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096210A	0.211866677979788	2.40792869747445	0.157851572312497	0.879098983513615	0.999791217706948	-4.60379601893199	22	41	55	34	10	414	2.43591332916246	4.38350496358666	19.7363440795591	2.61156786289734	1.20728666398194	30.1774929217042	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096230A	0.364838888817704	0.858825837838131	0.520730196043339	0.618860530916595	0.999791217706948	-4.60013496734526	22	29	2	23	20	15	2.43591332916246	3.10052790107349	0.717685239256696	1.76664884843055	2.41457332796388	1.09338742469943	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096240A	-0.416014570785131	2.966664750575	-0.692260249171223	0.511415959054071	0.999791217706948	-4.59976110541894	101	65	10	115	58	168	11.1830566475186	6.94945908861299	3.58842619628348	8.83324424215276	7.00226265109526	12.2459391566336	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096250A	-0.401998963600607	2.92997226451543	-0.659165522844716	0.531188405165342	0.999791217706948	-4.60016156629669	80	93	8	121	70	124	8.85786665149986	9.94307223447705	2.87074095702678	9.29410915913465	8.45100664787359	9.03866937751526	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096260A	0.104355516704788	1.12019713195614	0.104126934241682	0.920033935868438	0.999791217706948	-4.60252190654698	9	27	12	24	5	83	0.996509998293734	2.88669839065463	4.30611143554018	1.84345966792753	0.603643331990971	6.05007708333683	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096270A	1.22870824989185	2.43640152312889	1.11449315988593	0.302418241491005	0.999791217706948	-4.5933550171702	44	60	56	108	5	96	4.87182665832492	6.41488531256584	20.0951866991875	8.2955685056739	0.603643331990971	6.99767951807633	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096280A	0.819418204209345	1.04748550403855	0.613942954440088	0.558964597364968	0.999791217706948	-4.59953407480121	10	12	56	15	3	67	1.10723333143748	1.28297706251317	20.0951866991875	1.15216229245471	0.362185999194582	4.88379716365744	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096320A	0.320319829721947	2.82315123506346	0.174816334186246	0.866248589388503	0.999791217706948	-4.60418439650547	12	37	327	32	16	531	1.32867999772498	3.95584594274893	117.34153661847	2.45794622390338	1.93165866237111	38.7059148343597	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096340A	-0.751009934438313	6.47303194232494	-0.733218198766617	0.487609738225501	0.999791217706948	-4.59972342939745	863	1068	81	2553	2342	380	95.5542365030547	114.184958563672	29.0662521898962	196.098022175791	282.746536704571	27.6991480923855	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096350A	0.696141549505115	4.23522968908158	0.50512478728758	0.629219348987245	0.999791217706948	-4.6026752883859	207	372	39	375	602	22	22.9197299607559	39.7722889379082	13.9948621655056	28.8040573113677	72.6786571717129	1.60363488955916	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096360A	-0.0948307619298144	3.97590281119895	-0.0826581987722383	0.93647272224962	0.999791217706948	-4.60532701794951	179	165	26	390	458	37	19.8194766327309	17.6409346095561	9.32990811033705	29.9562196038224	55.2937292103729	2.69702231425859	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096370A	0.319491848716917	4.1684862683682	0.323316959359459	0.756044011636638	0.999791217706948	-4.60433545159549	154	316	37	448	283	50	17.0513933041372	33.7850626461801	13.2771769262489	34.4112471346473	34.1662125906889	3.64462474899809	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096380A	-0.414317677398031	3.41836612136039	-0.457473129725963	0.661402869611387	0.999791217706948	-4.60274176792384	70	32	91	100	79	310	7.75063332006238	3.42127216670178	32.6546783861797	7.68108194969805	9.53756464545734	22.5966734437882	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096390A	0.353426610580082	3.6787693597915	0.627959247502077	0.550263360082495	0.999791217706948	-4.6009698444889	187	114	32	195	115	97	20.7052632978809	12.1882820938751	11.4829638281071	14.9781098019112	13.8837966357923	7.07057201305629	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096410A	0.168590987390255	3.68295520607012	0.0851638146528663	0.934552265147919	0.999791217706948	-4.60518158170816	28	27	1010	55	43	817	3.10025332802495	2.88669839065463	362.431045824631	4.22459507233393	5.19133265512235	59.5531683986288	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096420A	0.399937349996338	9.93017465242782	0.731481164856971	0.488604274445359	0.999791217706948	-4.60032384379304	8684	8756	4396	6717	7390	18093	961.52142502031	936.145596613775	1577.47215588622	515.938274561218	892.184844682655	1318.84391167245	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096440A	0.0345431390183045	1.99451630813134	0.0247192592617504	0.980979367414356	0.999791217706948	-4.60359638909494	12	28	53	15	15	304	1.32867999772498	2.99361314586406	19.0186588403024	1.15216229245471	1.81092999597291	22.1593184739084	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096450A	0.0935473150751272	6.07748308045571	0.198336983554998	0.848504876110051	0.999791217706948	-4.60516865448666	550	568	254	781	548	967	60.8978332290615	60.7275809589566	91.1460253856004	59.9892500271418	66.1593091862104	70.487042645623	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096460A	-0.39644629277069	0.640915959185362	-0.435100251451095	0.676789084414943	0.999791217706948	-4.60046348793995	8	10	8	15	6	65	0.885786665149986	1.06914755209431	2.87074095702678	1.15216229245471	0.724371998389165	4.73801217369752	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096470A	0.159763233807116	1.80883348325993	0.167642911639304	0.871677223177891	0.999791217706948	-4.60315034839865	17	26	30	29	12	123	1.88229666344372	2.7797836354452	10.7652785888504	2.22751376541244	1.44874399677833	8.9657768825353	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096500A	-1.14216909145059	0.432603475983512	-1.74280630440302	0.125567703053559	0.999791217706948	-4.58665937021923	8	6	3	19	14	38	0.885786665149986	0.641488531256584	1.07652785888504	1.45940557044263	1.69020132957472	2.76991480923855	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096510A	0.393056846984368	3.86251981494528	0.64783608992549	0.538065675236731	0.999791217706948	-4.60078312499137	219	172	27	235	127	105	24.2484099584809	18.3893378960221	9.6887507299654	18.0505425817904	15.3325406325707	7.65371197289599	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096530A	-0.157634463352063	4.55440128267926	-0.203159732954186	0.844877915805171	0.999791217706948	-4.60513146966927	275	446	19	382	159	400	30.4489166145308	47.6839808234061	6.81800977293861	29.3417330478466	19.1958579573129	29.1569979919847	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096540A	-0.679207072747769	0.256100008002572	-1.09561913882256	0.310048797998545	0.999791217706948	-4.59414731489559	10	7	2	17	11	25	1.10723333143748	0.748403286466015	0.717685239256696	1.30578393144867	1.32801533038014	1.82231237449904	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096560A	-0.187721198800804	1.52704608763848	-0.184347089160028	0.859048044776606	0.999791217706948	-4.60262661480795	51	42	1	68	45	19	5.64688999033116	4.49041971879609	0.358842619628348	5.22313572579468	5.43278998791874	1.38495740461927	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096570A	0.16166878569792	11.420113198495	0.191598007934681	0.853579538599643	0.999791217706948	-4.60705352553332	21949	10249	26152	20093	29756	41918	2430.26643917213	1095.76932614145	9384.45218852056	1543.35979615283	3592.40219734467	3055.50760457004	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096580A	0.144084403494255	5.26485442661195	0.256456398657787	0.805085131626036	0.999791217706948	-4.60492424933113	342	471	95	595	170	718	37.8673799351619	50.3568497036418	34.0900488646931	45.7024376007034	20.523873287693	52.3368113956126	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096600A	-0.228873158266667	2.06193994906616	-0.404479698302083	0.698118102951283	0.999791217706948	-4.60208078798922	25	32	17	59	29	72	2.76808332859371	3.42127216670178	6.10032453368192	4.53183835032185	3.50113132554763	5.24825963855725	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096620A	0.0329280638169077	0.899215198670448	0.0542034324521613	0.958310805460361	0.999791217706948	-4.60225272750631	20	16	4	35	15	17	2.21446666287496	1.71063608335089	1.43537047851339	2.68837868239432	1.81092999597291	1.23917241465935	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096650A	0.390284207016031	10.9919454624403	0.803117958105325	0.448713032724676	0.999791217706948	-4.59919603097796	14837	25048	8091	21942	11572	32542	1642.80209385379	2678.00078848582	2903.39563541296	1685.38300140275	1397.0721275599	2372.06757163792	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096660A	-0.527255640853798	1.62784076972611	-0.817970059322382	0.440733266767956	0.999791217706948	-4.59755649766288	28	14	10	32	28	75	3.10025332802495	1.49680657293203	3.58842619628348	2.45794622390338	3.38040265914944	5.46693712349713	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096700A	-0.687469616187567	0.289755301521179	-0.756053304592176	0.474660881209204	0.999791217706948	-4.59756319719152	5	4	13	26	7	17	0.553616665718741	0.427659020837723	4.66495405516852	1.99708130692149	0.845100664787359	1.23917241465935	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096710A	-0.638104648594575	7.56138603188387	-1.19790988077158	0.270520611508722	0.999791217706948	-4.59131943801557	1178	1454	480	2736	1318	5322	130.432086443335	155.454054074512	172.244457421607	210.154402143739	159.12038231282	387.933858283357	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096730A	0.570518787522312	2.98258257333011	0.808570991926974	0.445771550195947	0.999791217706948	-4.59819493894492	86	195	11	103	62	67	9.52220665036235	20.848377265839	3.94726881591183	7.911514408189	7.48517731668804	4.88379716365744	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096750A	-1.05790094398074	2.3115456071986	-1.50767735263091	0.17603149573113	0.999791217706948	-4.58699432351204	46	49	3	96	86	77	5.09327332461242	5.2388230052621	1.07652785888504	7.37383867171013	10.3826653102447	5.61272211345706	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_096770A	0.813984433223245	1.98189967404903	1.01146627965802	0.345978607665842	0.999791217706948	-4.5950128947295	32	30	37	19	24	74	3.54314666059994	3.20744265628292	13.2771769262489	1.45940557044263	2.89748799355666	5.39404462851717	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_096780A	-0.446512078754966	4.75965303556775	-0.705931080140904	0.503387669677218	0.999791217706948	-4.60008344598938	266	367	28	397	232	533	29.452406616237	39.237715161861	10.0475933495937	30.4938953403013	28.009050604381	38.8516998243196	0.02	UP_pEhEx_DOWN_EhMyb10
