pEhEx_mean	EhMyb10_mean	theta	prob	log2FC	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_174960A	149.966086356381	112.78935538992	0.119617772528333	0.277830990051463	0.411005365189219	213	100	13	251	187	152	203.422720967721	92.2185630111324	40.2372299911182	166.294093770758	194.729933032792	95.5668140925425	27.78	UP_pEhEx_DOWN_EhMyb10
EHI_024590A	11.5876095400722	7.97977747185292	0.11960602701097	0.277801621917132	0.53816255661919	11	14	0	25	15	5	10.5053987354222	12.9105988215585	1.54758576888916	16.5631567500755	15.6200481042346	3.14364520041258	27.78	UP_pEhEx_DOWN_EhMyb10
EHI_046670A	72.3089773393572	54.0588100367482	0.119455951231444	0.277426681270855	0.419645017407338	71	70	9	126	99	54	67.807573655907	64.5529941077927	27.8565438400049	83.4783100203807	103.092317487949	33.9513681644559	27.74	UP_pEhEx_DOWN_EhMyb10
EHI_160860A	14.0532285697694	17.064353118055	-0.077048480053454	0.276175120849111	-0.280084113908002	15	29	3	23	13	22	14.3255437301212	26.7433832732284	9.28551461333497	15.2381042100695	13.53737502367	13.8320388818154	27.62	DOWN_pEhEx_UP_EhMyb10
EHI_006900A	265.702106953186	209.042999165163	0.118859346838944	0.275941719460473	0.34600993965602	185	101	114	354	307	403	176.681706004828	93.1407486412437	352.849555306729	234.53429958107	319.690317866669	253.377803153254	27.59	UP_pEhEx_DOWN_EhMyb10
EHI_197860A	30.3487448815877	37.9189488096229	-0.0769460065776292	0.275764961801008	-0.321282117478632	67	46	2	58	43	15	63.9874286612081	42.4205389851209	6.19034307555664	38.4265236601752	44.7774712321393	9.43093560123775	27.58	DOWN_pEhEx_UP_EhMyb10
EHI_161880A	17.206448608327	23.4369117664298	-0.0769451397878137	0.275761493305532	-0.445833123863794	4	11	18	4	1	76	3.82014499469899	10.1440419312246	55.7130876800098	2.65010508001209	1.04133654028231	47.7834070462713	27.58	DOWN_pEhEx_UP_EhMyb10
EHI_152160A	47.2565501443539	60.9239723736633	-0.0769264567027324	0.275686735859487	-0.366495699176926	58	134	0	56	101	5	55.3921024231353	123.572874434917	1.54758576888916	37.1014711201692	105.174990568513	3.14364520041258	27.57	DOWN_pEhEx_UP_EhMyb10
EHI_072030A	74.8796007195566	87.7847499151455	-0.0768168776520774	0.275248414563518	-0.22939759254428	87	108	25	96	63	155	83.088153634703	99.596048052023	77.379288444458	63.6025219202901	65.6042020377855	97.4530012127901	27.52	DOWN_pEhEx_UP_EhMyb10
EHI_176700A	63.5780123976864	45.4305090285286	0.118309559658774	0.274584189953695	0.4848664448097	55	85	1	110	91	42	52.5269936771111	78.3857785594625	3.09517153777832	72.8778897003323	94.7616251656902	26.4066196834657	27.46	UP_pEhEx_DOWN_EhMyb10
EHI_100280A	66.3402044125166	49.7651823173304	0.118240669079995	0.274414681137113	0.414746728553801	55	43	18	60	48	176	52.5269936771111	39.6539820947869	55.7130876800098	39.7515762001813	49.9841539335509	110.656311054523	27.44	UP_pEhEx_DOWN_EhMyb10
EHI_069370A	118.617547893319	91.1297583965203	0.118169361186769	0.274239347306285	0.380323305543189	134	42	34	220	112	155	127.974857322416	38.7317964646756	105.235832284463	145.755779400665	116.629692511619	97.4530012127901	27.42	UP_pEhEx_DOWN_EhMyb10
EHI_118850A	20.8843312978136	25.3989959376244	-0.0765272693260392	0.274091135861944	-0.282350515994731	31	36	4	39	26	17	29.6061237089172	33.1986826840077	12.3806861511133	25.8385245301178	27.07475004734	10.6883936814028	27.41	DOWN_pEhEx_UP_EhMyb10
EHI_197350A	10.831430134766	13.4924989584082	-0.0764861093069509	0.273926797283844	-0.31693383325752	17	19	2	25	14	3	16.2356162274707	17.5215269721152	6.19034307555664	16.5631567500755	14.5787115639523	1.88618712024755	27.39	DOWN_pEhEx_UP_EhMyb10
EHI_137940A	10.4137704403782	7.87053692652532	0.117981094728079	0.273777032344364	0.403958545051631	7	8	3	20	6	19	6.68525374072323	7.37748504089059	9.28551461333497	13.2505254000604	6.24801924169386	11.9458517615678	27.38	UP_pEhEx_DOWN_EhMyb10
EHI_117690A	48.1149825264521	64.5238987874331	-0.0763967744027916	0.27357022957796	-0.423347409604575	20	10	53	13	0	215	19.1007249734949	9.22185630111324	164.044091502251	8.61284151003928	0.520668270141155	135.176743617741	27.36	DOWN_pEhEx_UP_EhMyb10
EHI_005130A	96.0033382987018	72.5910096971995	0.117806310921407	0.273348769678816	0.403293689792357	91	115	7	142	87	169	86.908298629402	106.051347462802	21.6662007644483	94.078730340429	90.5962790045609	106.255207773945	27.33	UP_pEhEx_DOWN_EhMyb10
EHI_191800A	105.724002916141	73.9751027375639	0.11777708399269	0.273277321031018	0.515191254196745	169	64	0	221	167	5	161.401126026032	59.0198803271247	1.54758576888916	146.418305670668	173.903202227146	3.14364520041258	27.33	UP_pEhEx_DOWN_EhMyb10
EHI_177430A	105.302051297413	78.9987418921548	0.11771616169546	0.273128456478779	0.414631957819996	119	117	4	173	95	168	113.649313592295	107.895718723025	12.3806861511133	114.617044710523	98.9269713268194	105.626478733863	27.31	UP_pEhEx_DOWN_EhMyb10
EHI_009560A	43.3891654981296	33.3908767825099	0.117609934687471	0.272869106009253	0.377880862737506	42	24	12	65	34	84	40.1115224443394	22.1324551226718	37.1420584533399	43.0642075501964	35.4054423695985	52.8132393669314	27.29	UP_pEhEx_DOWN_EhMyb10
EHI_069730A	48.9946917998331	37.3710837609242	0.117522256785557	0.272655250046155	0.39070305025785	48	24	14	82	59	53	45.8417399363879	22.1324551226718	43.3324015288965	54.3271541402477	61.4388558766563	33.3226391243734	27.27	UP_pEhEx_DOWN_EhMyb10
EHI_129800A	48.9946917998331	37.3710837609242	0.117522256785557	0.272655250046155	0.39070305025785	48	24	14	82	59	53	45.8417399363879	22.1324551226718	43.3324015288965	54.3271541402477	61.4388558766563	33.3226391243734	27.27	UP_pEhEx_DOWN_EhMyb10
EHI_007150A	101.830291131612	124.692505048465	-0.0760908799455766	0.272344194819863	-0.292207971874807	177	190	8	225	149	11	169.04141601543	175.215269721152	24.7613723022266	149.06841075068	155.159144502064	6.91601944090768	27.23	DOWN_pEhEx_UP_EhMyb10
EHI_020250A	44.8223855527841	34.3111173646872	0.117389048025905	0.27233069762835	0.385543325517061	45	37	8	65	32	94	42.9766311903636	34.120868314119	24.7613723022266	43.0642075501964	33.3227692890339	59.1005297677566	27.23	UP_pEhEx_DOWN_EhMyb10
EHI_153700A	16.1987740924799	20.1491371141059	-0.0760474677310592	0.27216928849118	-0.314833421246713	21	36	2	40	12	16	20.0557612221697	33.1986826840077	6.19034307555664	26.5010508001209	12.4960384833877	10.0596646413203	27.22	DOWN_pEhEx_UP_EhMyb10
EHI_049290A	223.945083588485	256.425913434185	-0.0759913593735809	0.27194328587478	-0.195397068512681	309	182	97	379	178	384	295.106200840497	167.837784680261	300.231639164497	251.097456331145	185.357904170251	241.431951391686	27.19	DOWN_pEhEx_UP_EhMyb10
EHI_191780A	58.1017533619202	44.6918890728545	0.117072678719782	0.271561616497338	0.378568674102744	49	33	18	66	54	121	46.7967761850626	30.4321257936737	55.7130876800098	43.7267338201994	56.2321731752447	76.0762138499845	27.16	UP_pEhEx_DOWN_EhMyb10
EHI_197400A	28.0864824659099	20.1571083180167	0.116956501576032	0.271279803025577	0.478587264807849	36	21	2	58	35	17	34.3813049522909	19.3658982323378	6.19034307555664	38.4265236601752	36.4467789098808	10.6883936814028	27.13	UP_pEhEx_DOWN_EhMyb10
EHI_054660A	11.0285109485447	13.2607117186832	-0.075813627406093	0.271227804164477	-0.265920194982431	13	19	3	23	9	14	12.4154712327717	17.5215269721152	9.28551461333497	15.2381042100695	9.37202886254079	8.80220656115523	27.12	DOWN_pEhEx_UP_EhMyb10
EHI_008210A	1420.85943936055	1208.93871219144	0.116823345104076	0.270957697322965	0.233022732653262	2189	1403	67	3028	1879	589	2090.57434834902	1293.82643904619	207.376493031148	2006.12954556915	1956.67135919046	370.321404608602	27.1	UP_pEhEx_DOWN_EhMyb10
EHI_017730A	37.1711944615846	45.4379620554797	-0.0757223768874339	0.270860710026741	-0.289713081171489	36	32	23	31	29	98	34.3813049522909	29.5099401635624	71.1889453689014	20.5383143700937	30.198759668187	61.6154459280866	27.09	DOWN_pEhEx_UP_EhMyb10
EHI_127840A	12.2850072873518	15.5949123348767	-0.0757208788628297	0.270854684975051	-0.344176729286189	7	16	8	9	5	41	6.68525374072323	14.7549700817812	24.7613723022266	5.96273643002719	5.20668270141155	25.7778906433832	27.09	DOWN_pEhEx_UP_EhMyb10
EHI_000780A	16.3123536990826	20.699400142295	-0.075697668053146	0.270761336890549	-0.343623997174529	28	34	1	28	29	2	26.7410149628929	31.354311423785	3.09517153777832	18.5507355600846	30.198759668187	1.25745808016503	27.08	DOWN_pEhEx_UP_EhMyb10
EHI_042370A	731.947819305465	596.55973759348	0.116662976222826	0.270570570235967	0.295074190136667	962	824	29	1629	1037	121	918.744871225107	759.880959211731	89.7599745955713	1079.25529383492	1079.86599227275	76.0762138499845	27.06	UP_pEhEx_DOWN_EhMyb10
EHI_148860A	8.32662292388057	6.11115784985503	0.116560976107862	0.270324666353126	0.44628574612902	6	10	1	13	5	18	5.73021749204848	9.22185630111324	3.09517153777832	8.61284151003928	5.20668270141155	11.3171227214853	27.03	UP_pEhEx_DOWN_EhMyb10
EHI_095950A	54.9690498877221	39.0270281423256	0.116550066532324	0.270298380145738	0.494145935736082	35	75	4	153	44	31	33.4262687036162	69.1639222583493	12.3806861511133	101.366519310462	45.8188077724216	19.490600242558	27.03	UP_pEhEx_DOWN_EhMyb10
EHI_193790A	9.78571348312579	12.0830625582587	-0.0755782748844413	0.270281337744433	-0.304237217040865	18	7	4	25	9	6	17.1906524761454	6.45529941077927	12.3806861511133	16.5631567500755	9.37202886254079	3.7723742404951	27.03	DOWN_pEhEx_UP_EhMyb10
EHI_045050A	11.3635109487962	13.9243474613217	-0.0755171896076358	0.270035865449784	-0.293201071189082	9	12	7	27	8	13	8.59532623807272	11.0662275613359	21.6662007644483	17.8882092900816	8.33069232225848	8.17347752107272	27	DOWN_pEhEx_UP_EhMyb10
EHI_010550A	9.29281839526073	6.74757801318924	0.116379126341639	0.269886879517335	0.461746462548439	11	7	1	17	4	20	10.5053987354222	6.45529941077927	3.09517153777832	11.2629465900514	4.16534616112924	12.5745808016503	26.99	UP_pEhEx_DOWN_EhMyb10
EHI_015450A	17.1606058851305	12.3404711365059	0.116329343086161	0.26976716915273	0.475703015618417	10	6	7	24	26	15	9.55036248674747	5.53311378066794	21.6662007644483	15.9006304800725	27.07475004734	9.43093560123775	26.98	UP_pEhEx_DOWN_EhMyb10
EHI_164810A	96.2376197352339	72.9388267193441	0.116317147789461	0.269737853017849	0.399913967551702	89	105	11	167	129	77	84.9982261320525	96.829491161689	34.0468869155615	110.641887090505	134.332413696418	48.4121360863538	26.97	UP_pEhEx_DOWN_EhMyb10
EHI_148270A	479.207158909457	389.916009761898	0.116297785010006	0.269691314370092	0.297486068501337	739	297	59	556	582	768	705.771787770638	273.889132143063	182.615120728921	368.36460612168	606.057866444304	482.863902783373	26.97	UP_pEhEx_DOWN_EhMyb10
EHI_023870A	25.7791397206168	18.1322095103393	0.116228411165928	0.269524647273693	0.507649383929036	34	23	0	50	34	16	32.4712324549414	21.2102694925605	1.54758576888916	33.1263135001511	35.4054423695985	10.0596646413203	26.95	UP_pEhEx_DOWN_EhMyb10
EHI_011920A	121.257138231824	90.6649490141412	0.116148499520064	0.269332806315048	0.419452860088701	113	150	7	253	144	82	107.919096100246	138.327844516699	21.6662007644483	167.619146310764	149.952461800653	51.5557812867664	26.93	UP_pEhEx_DOWN_EhMyb10
EHI_020270A	51.6993371415828	64.0877725024983	-0.0753278832814919	0.269275608219081	-0.309903343730322	86	103	4	111	75	10	82.1331173860283	94.9851199014664	12.3806861511133	73.5404159703354	78.1002405211732	6.28729040082517	26.93	DOWN_pEhEx_UP_EhMyb10
EHI_096450A	559.217382538455	618.183457551471	-0.0753259165481658	0.269267713543495	-0.14462584282959	550	568	254	781	548	967	525.269936771111	523.801437903232	786.173570595694	517.43301687236	570.652424074706	607.980981759794	26.93	DOWN_pEhEx_UP_EhMyb10
EHI_054530A	247.286149547132	196.673406173553	0.116089746229101	0.269191856771685	0.330379544740709	296	239	26	312	269	420	282.690729607725	220.402365596606	80.4744599822364	206.708196240943	280.119529335941	264.066196834657	26.92	UP_pEhEx_DOWN_EhMyb10
EHI_033750A	11.7227726369712	14.9617997927374	-0.0752543593391508	0.268978451534448	-0.351969898837119	31	16	0	22	18	4	29.6061237089172	14.7549700817812	1.54758576888916	14.5755779400665	18.7440577250816	2.51491616033007	26.9	DOWN_pEhEx_UP_EhMyb10
EHI_096230A	14.9281161090124	18.2483792416081	-0.0752301457694566	0.268880249257252	-0.289736222015469	22	29	2	23	20	15	21.0107974708444	26.7433832732284	6.19034307555664	15.2381042100695	20.8267308056462	9.43093560123775	26.89	DOWN_pEhEx_UP_EhMyb10
EHI_153150A	72.1150325844316	85.4817438618945	-0.0750131750720872	0.268000808523587	-0.24531631514093	108	119	13	113	85	89	103.143914856873	109.740089983248	40.2372299911182	74.8654685103414	88.5136059239963	55.956884567344	26.8	DOWN_pEhEx_UP_EhMyb10
EHI_073320A	8.69992547475279	5.76107522448503	0.115386687978912	0.267513689279655	0.594664946867427	10	8	0	9	20	0	9.55036248674747	7.37748504089059	1.54758576888916	5.96273643002719	20.8267308056462	0.314364520041258	26.75	UP_pEhEx_DOWN_EhMyb10
EHI_006040A	96.923217228009	66.4780117547169	0.115375371076748	0.267486777876101	0.543965059612567	32	50	39	33	12	407	30.5611599575919	46.1092815055662	120.711689973355	21.8633669100997	12.4960384833877	255.892719313584	26.75	UP_pEhEx_DOWN_EhMyb10
EHI_130950A	41.3086749786634	51.6891767854943	-0.0748851561924581	0.267482352864993	-0.323417440851302	21	34	33	44	19	120	20.0557612221697	31.354311423785	102.140660746685	29.1511558801329	19.7853942653639	75.447484809902	26.75	DOWN_pEhEx_UP_EhMyb10
EHI_137750A	13.0807572981485	9.77182621261718	0.114972250287335	0.266530410464458	0.4207459554413	7	14	3	19	19	12	6.68525374072323	12.9105988215585	9.28551461333497	12.5879991300574	19.7853942653639	7.5447484809902	26.65	UP_pEhEx_DOWN_EhMyb10
EHI_169240A	57.0830483502194	38.0475869158277	0.114870466148315	0.266289787566236	0.585257422820082	8	40	22	16	6	245	7.64028998939798	36.887425204453	68.0937738311231	10.6004203200483	6.24801924169386	154.038614820217	26.63	UP_pEhEx_DOWN_EhMyb10
EHI_094260A	156.375246058277	119.643238901729	0.114593959006294	0.265637339084988	0.386273282716764	156	182	12	289	205	114	148.985654793261	167.837784680261	37.1420584533399	191.470092030873	213.473990757873	71.6751105694069	26.56	UP_pEhEx_DOWN_EhMyb10
EHI_013650A	92.2212964542873	67.9123716576764	0.11457527911636	0.265593326500089	0.441425531951793	90	124	0	174	98	100	85.9532623807272	114.351018133804	1.54758576888916	115.279570980526	102.050980947666	62.8729040082517	26.56	UP_pEhEx_DOWN_EhMyb10
EHI_052770A	46.7171192390767	36.0120862991107	0.114234519599373	0.264791877822542	0.375470132683916	40	31	13	53	38	106	38.2014499469899	28.587754533451	40.2372299911182	35.1138923101601	39.5707885307278	66.6452782487468	26.48	UP_pEhEx_DOWN_EhMyb10
EHI_117600A	23.0251294899807	27.2701534879619	-0.0741813148767409	0.26462959974129	-0.244113550527542	18	32	11	30	27	35	17.1906524761454	29.5099401635624	34.0468869155615	19.8757881000906	28.1160865876224	22.0055164028881	26.46	DOWN_pEhEx_UP_EhMyb10
EHI_182690A	9.33514386281361	11.8171513625068	-0.0741568622090649	0.264529916678542	-0.340138141031126	10	24	1	26	7	6	9.55036248674747	22.1324551226718	3.09517153777832	17.2256830200786	7.28935578197617	3.7723742404951	26.45	DOWN_pEhEx_UP_EhMyb10
EHI_105200A	36.2885051074267	44.1075020886384	-0.0741484372276007	0.264495574363633	-0.281511432825567	38	52	15	77	52	9	36.2913774496404	47.9536527657889	46.4275730666748	51.0145227902326	54.1495000946801	5.65856136074265	26.45	DOWN_pEhEx_UP_EhMyb10
EHI_141070A	37.2186484564716	28.1100824845287	0.114052195399553	0.264364333529694	0.404937979799827	34	35	6	52	21	89	32.4712324549414	32.2764970538963	18.5710292266699	34.4513660401571	21.8680673459285	55.956884567344	26.44	UP_pEhEx_DOWN_EhMyb10
EHI_081710A	19.6908974937697	13.892349159671	0.114002570409704	0.264248153996587	0.503238293626461	9	25	3	22	6	61	8.59532623807272	23.0546407527831	9.28551461333497	14.5755779400665	6.24801924169386	38.3524714450335	26.42	UP_pEhEx_DOWN_EhMyb10
EHI_017640A	25.1416659942243	31.8865215412307	-0.0740640081663983	0.264151497789067	-0.342866472401712	12	10	24	30	17	61	11.460434984097	9.22185630111324	74.2841169066797	19.8757881000906	17.7027211847993	38.3524714450335	26.42	DOWN_pEhEx_UP_EhMyb10
EHI_134660A	25.5448619666194	30.7286349331594	-0.0740628727487635	0.264146871540461	-0.266550539045582	27	47	7	55	25	24	25.7859787142182	43.3427246152322	21.6662007644483	36.4389448501662	26.0334135070577	15.0894969619804	26.41	DOWN_pEhEx_UP_EhMyb10
EHI_052740A	157.211488534574	117.335077551644	0.113820111836286	0.263821483036085	0.422072274827591	211	136	7	365	199	48	201.512648470372	125.41724569514	21.6662007644483	241.822088551103	207.22597151618	30.1789939239608	26.38	UP_pEhEx_DOWN_EhMyb10
EHI_023120A	18.7866209667807	14.1556032874527	0.113661721641117	0.263451720766011	0.408332365731229	12	13	6	29	10	43	11.460434984097	11.9884131914472	18.5710292266699	19.2132618300876	10.4133654028231	27.0353487235482	26.35	UP_pEhEx_DOWN_EhMyb10
EHI_087000A	108.745570975886	128.222018196329	-0.0738657674086277	0.263344152235266	-0.237687378208392	106	174	38	126	69	275	101.233842359523	160.46029963937	117.616518435576	83.4783100203807	71.8522212794794	172.900486022692	26.33	DOWN_pEhEx_UP_EhMyb10
EHI_006670A	1403.62325058668	1530.12956526898	-0.0738243987312166	0.263175773697213	-0.124498068902968	2015	2378	132	2682	1445	1561	1924.39804107962	2192.95742840473	408.562642986738	1776.8954561481	1504.73130070794	981.446031568809	26.32	DOWN_pEhEx_UP_EhMyb10
EHI_008370A	21.3110216545046	15.6277011386013	0.113410300146304	0.262865967750957	0.447494186805459	25	21	1	43	19	26	23.8759062168687	19.3658982323378	3.09517153777832	28.4886296101299	19.7853942653639	16.3469550421454	26.29	UP_pEhEx_DOWN_EhMyb10
EHI_125300A	93.1295579182384	113.103952444119	-0.0737014291500687	0.26267546226531	-0.280338310284315	165	172	6	221	110	36	157.580981031333	158.615928379148	18.5710292266699	146.418305670668	114.547019431054	22.6342454429706	26.27	DOWN_pEhEx_UP_EhMyb10
EHI_010360A	12.892707146673	15.2524094486726	-0.0735973045210626	0.262252055244696	-0.242481940177293	19	16	4	20	9	26	18.1456887248202	14.7549700817812	12.3806861511133	13.2505254000604	9.37202886254079	16.3469550421454	26.23	DOWN_pEhEx_UP_EhMyb10
EHI_140500A	14.3619768686396	10.5533450669373	0.113049873363712	0.262028941303719	0.444553985230757	17	13	1	29	15	14	16.2356162274707	11.9884131914472	3.09517153777832	19.2132618300876	15.6200481042346	8.80220656115523	26.2	UP_pEhEx_DOWN_EhMyb10
EHI_153200A	49.9585099234068	36.441809147648	0.113040958656217	0.262008281091734	0.455135864081857	28	28	18	43	26	151	26.7410149628929	25.8211976431171	55.7130876800098	28.4886296101299	27.07475004734	94.93808505246	26.2	UP_pEhEx_DOWN_EhMyb10
EHI_064710A	5011.72961215912	4521.23258054451	0.113018268887053	0.261955704826689	0.148592447454254	8131	5668	139	8444	5833	5685	7765.39973797437	5226.94815147098	430.228843751187	5594.37182390551	6074.11603946671	3574.32459286911	26.2	UP_pEhEx_DOWN_EhMyb10
EHI_091090A	54.3940980328738	70.1125406019973	-0.0734191830093624	0.261527157733569	-0.366222391316105	11	17	59	32	27	182	10.5053987354222	15.6771557118925	182.615120728921	21.2008406400967	28.1160865876224	114.428685295018	26.15	DOWN_pEhEx_UP_EhMyb10
EHI_151510A	66.4515735028106	82.0170310560405	-0.0734176829700617	0.261521002086885	-0.303620158931314	164	88	2	149	84	26	156.625944782659	81.1523354497965	6.19034307555664	98.7164142304502	87.472269383714	16.3469550421454	26.15	DOWN_pEhEx_UP_EhMyb10
EHI_035220A	102.406603397148	76.768261532979	0.112786907028567	0.261420272051951	0.415726863586803	90	8	44	166	101	152	85.9532623807272	7.37748504089059	136.187547662246	109.979360820502	105.174990568513	95.5668140925425	26.14	UP_pEhEx_DOWN_EhMyb10
EHI_024630A	101.149644287069	78.6527914359066	0.112763881097834	0.261367051024582	0.362921372583923	108	104	11	137	105	170	103.143914856873	95.9073055315777	34.0468869155615	90.7660989904139	109.340336729643	106.883936814028	26.14	UP_pEhEx_DOWN_EhMyb10
EHI_096820A	20.8016703761658	25.6825572679877	-0.0733721047150735	0.261333985542847	-0.304089480319267	12	33	11	28	6	60	11.460434984097	30.4321257936737	34.0468869155615	18.5507355600846	6.24801924169386	37.723742404951	26.13	DOWN_pEhEx_UP_EhMyb10
EHI_141360A	142.508069033944	170.057489416082	-0.0733654418411944	0.261306649863536	-0.254978935167075	64	109	111	188	139	259	61.1223199151838	100.518233682134	343.564040693394	124.554938760568	144.745779099241	162.840821381372	26.13	DOWN_pEhEx_UP_EhMyb10
EHI_188980A	58.9899573502492	71.5891488503781	-0.0732944271940163	0.261015352973353	-0.279271560970549	49	36	43	58	55	132	46.7967761850626	33.1986826840077	133.092376124468	38.4265236601752	57.273509715527	82.9922332908922	26.1	DOWN_pEhEx_UP_EhMyb10
EHI_139310A	47.1978414682277	32.8966391537115	0.112344934642158	0.260400832117601	0.520780681064229	20	15	21	27	22	161	19.1007249734949	13.8327844516699	64.9986022933448	17.8882092900816	22.9094038862108	101.225375453285	26.04	UP_pEhEx_DOWN_EhMyb10
EHI_060990A	13.4482848000222	15.8845783032544	-0.0730881817036259	0.260169907505399	-0.240204607957104	16	21	4	21	10	26	15.280579978796	19.3658982323378	12.3806861511133	13.9130516700634	10.4133654028231	16.3469550421454	26.02	DOWN_pEhEx_UP_EhMyb10
EHI_041950A	39.9930170125505	30.5573834900573	0.112215751832675	0.260103672509905	0.388227103684392	33	47	5	66	32	70	31.5161962062667	43.3427246152322	15.4758576888916	43.7267338201994	33.3227692890339	44.0110328057762	26.01	UP_pEhEx_DOWN_EhMyb10
EHI_148610A	36.3974128204096	45.1781687343765	-0.0730483904788425	0.260006890091519	-0.311789888012727	23	18	31	46	25	85	21.9658337195192	16.5993413420038	95.950317671128	30.476208420139	26.0334135070577	53.4419684070139	26	DOWN_pEhEx_UP_EhMyb10
EHI_068380A	9.09022662984581	11.9646480329831	-0.0730044757463943	0.259827015263462	-0.396389789349464	3	2	10	11	18	3	2.86510874602424	1.84437126022265	30.9517153777832	7.28778897003324	18.7440577250816	1.88618712024755	25.98	DOWN_pEhEx_UP_EhMyb10
EHI_035210A	19.0604668712455	13.6085287408278	0.112039259842111	0.259698252104815	0.486072356217114	11	9	7	14	10	60	10.5053987354222	8.29967067100192	21.6662007644483	9.2753677800423	10.4133654028231	37.723742404951	25.97	UP_pEhEx_DOWN_EhMyb10
EHI_136980A	79.6618952341823	100.904381636384	-0.0729296497988407	0.259520614650611	-0.341027114541486	20	20	85	50	51	245	19.1007249734949	18.4437126022265	263.089580711157	33.1263135001511	53.1081635543978	154.038614820217	25.95	DOWN_pEhEx_UP_EhMyb10
EHI_159620A	876.268432788027	955.520841767424	-0.0727809210736639	0.258911917572858	-0.124914454204411	1187	1191	194	1057	1075	1345	1133.62802717692	1098.32308546259	600.463278328994	700.290267393194	1119.43678080348	845.640558910985	25.89	DOWN_pEhEx_UP_EhMyb10
EHI_130690A	38.691057919826	46.8777892798633	-0.0724372036023628	0.257503645958851	-0.276904358420052	65	73	3	76	41	39	62.0773561638586	67.3195509981267	9.28551461333497	50.3519965202296	42.6947981515747	24.5204325632182	25.75	DOWN_pEhEx_UP_EhMyb10
EHI_111040A	40.3444744307874	49.4123102477251	-0.0723880438744259	0.257300893608226	-0.292499413965864	64	82	3	87	50	21	61.1223199151838	75.6192216691286	9.28551461333497	57.6397854902629	52.0668270141155	13.2033098417329	25.73	DOWN_pEhEx_UP_EhMyb10
EHI_115360A	80.288811056086	98.6104096142321	-0.0723842949299359	0.257285433533069	-0.296541000258235	58	14	73	107	97	115	55.3921024231353	12.9105988215585	225.947522257817	70.8903108903233	101.009644407384	72.3038396094894	25.73	DOWN_pEhEx_UP_EhMyb10
EHI_099240A	73.3143523993446	54.9766658760695	0.110913866817873	0.257129082017987	0.415276239917519	53	68	16	74	32	220	50.6169211797616	62.70862284757	49.5227446044532	49.0269439802236	33.3227692890339	138.320388818154	25.71	UP_pEhEx_DOWN_EhMyb10
EHI_169800A	401.374850634111	457.842852605876	-0.0722822166974946	0.256864582818775	-0.189902277716444	241	401	245	440	268	1020	230.163735930614	369.796437674641	758.317026755689	291.511558801329	279.078192795659	641.303620884167	25.69	DOWN_pEhEx_UP_EhMyb10
EHI_054190A	11.5272994123483	7.97924605825887	0.110695116392328	0.25663281778465	0.530730220633471	10	15	0	35	7	7	9.55036248674747	13.8327844516699	1.54758576888916	23.1884194501057	7.28935578197617	4.40110328057762	25.66	UP_pEhEx_DOWN_EhMyb10
EHI_118040A	365.789793990946	419.294437362741	-0.0721213289217138	0.256201679035808	-0.196948867977053	286	231	246	336	350	829	273.140367120978	213.024880555716	761.412198293467	222.608826721015	364.467789098808	521.216374228406	25.62	DOWN_pEhEx_UP_EhMyb10
EHI_140980A	12.8656905966872	15.3380351702236	-0.0720904826427391	0.256074640570547	-0.253584783604504	16	16	5	30	8	17	15.280579978796	14.7549700817812	15.4758576888916	19.8757881000906	8.33069232225848	10.6883936814028	25.61	DOWN_pEhEx_UP_EhMyb10
EHI_172720.mRNA	233.08667616828	180.63468191158	0.110401370364858	0.255968029681165	0.367791621395745	291	272	2	478	272	174	277.915548364351	250.83449139028	6.19034307555664	316.687557061444	283.243538956788	109.398852974358	25.6	UP_pEhEx_DOWN_EhMyb10
EHI_107130A	102.557992691216	124.820897302824	-0.0719916079370484	0.255667554938593	-0.283419557673875	68	126	61	119	217	17	64.9424649098828	116.195389394027	188.805463804478	78.8406261303595	225.970029241261	10.6883936814028	25.57	DOWN_pEhEx_UP_EhMyb10
EHI_110500A	151.186602327241	179.174441592045	-0.0719582495297171	0.255530254650648	-0.245034560069487	108	133	99	185	74	407	103.143914856873	122.650688804806	306.421982240054	122.567359950559	77.0589039808909	255.892719313584	25.55	DOWN_pEhEx_UP_EhMyb10
EHI_113910A	149.609952134478	112.392574541018	0.110133982074016	0.255363592647606	0.412659423334436	84	38	71	171	81	403	80.2230448886788	35.0430539442303	219.757179182261	113.291992170517	84.3482597628671	253.377803153254	25.54	UP_pEhEx_DOWN_EhMyb10
EHI_055350A	131.279416649692	101.619738523123	0.11008075632064	0.25524346437069	0.369460076183957	125	166	9	189	108	254	119.379531084343	153.08281459848	27.8565438400049	125.217465030571	112.464346350489	159.697176180959	25.52	UP_pEhEx_DOWN_EhMyb10
EHI_101250A	52.8829717521844	39.5652274969581	0.110077633274782	0.255236417741193	0.418570198565098	63	29	10	107	73	23	60.1672836665091	26.7433832732284	30.9517153777832	70.8903108903233	76.0175674406086	14.4607679218979	25.52	UP_pEhEx_DOWN_EhMyb10
