pEhEx_mean	CDC5_mean	theta	prob	log2FC	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_021560A	605.887928498214	814.907468636495	-0.32594384386395	0.766448817035448	-0.427585290970381	515	541	1181	644	469	873	826.704583288717	717.623786507146	993.910389998924	525.133202520578	594.187706006332	628.926840223693	76.64	DOWN_pEhEx_UP_CDC5
EHI_103570A	14.7031484630442	34.0626431471858	-0.325527259045383	0.766032915549171	-1.21206526759797	11	35	51	37	7	6	17.6577677983998	46.4266775004623	42.9207704402583	30.1706964181078	8.8684732239751	4.32252123865081	76.6	DOWN_pEhEx_UP_CDC5
EHI_052160A	568.050533225558	420.972395095465	0.245813998277455	0.765966537775439	0.432293643292451	320	431	248	651	538	615	513.68051777163	571.711371505693	208.712766062433	530.841172113193	681.605513499801	443.058426961708	76.6	UP_pEhEx_DOWN_CDC5
EHI_174170A	798.089380495407	581.375326205999	0.245721916610071	0.765856550835006	0.457080483133449	426	803	34	870	566	1209	683.837189283483	1065.16062951061	28.6138469601722	709.419077939291	717.079406395701	870.988029588138	76.59	UP_pEhEx_DOWN_CDC5
EHI_139440A	64.5166605006173	34.7900929299204	0.245692802068047	0.765821786122936	0.890995231280885	16	34	45	47	113	16	25.6840258885815	45.1002010004491	37.8712680355221	38.324938693272	143.162496329884	11.5267233030688	76.58	UP_pEhEx_DOWN_CDC5
EHI_065480A	16.020845168646	35.1387973388249	-0.32513527850069	0.765642924159954	-1.13311455634532	23	32	35	35	14	2	36.9207872148359	42.4472480004227	29.4554306942949	28.5398479630749	17.7369464479502	1.4408404128836	76.56	DOWN_pEhEx_UP_CDC5
EHI_044590A	8686.33468642047	7951.585299989	0.245509736034266	0.765603315670737	0.12750502341633	4758	5064	12436	9672	6084	13069	7637.78719861693	6717.27699606689	10465.9353175501	7886.78312853887	7707.97015638065	9415.17167798791	76.56	UP_pEhEx_DOWN_CDC5
EHI_020990A	38.6856586878132	16.8753998622823	0.24540239684718	0.765475315750364	1.19687715114456	0	0	65	17	31	79	0.802625809018172	0.663238250006605	54.7029427179763	13.8622118677792	39.2746671347469	56.9131963089023	76.55	UP_pEhEx_DOWN_CDC5
EHI_129350A	34.581017352719	20.2334292029922	0.245351347400994	0.765414465751346	0.773239461297524	17	18	13	31	19	68	27.2892775066179	23.8765770002378	10.9405885435953	25.2781510530092	24.071570179361	48.9885740380425	76.54	UP_pEhEx_DOWN_CDC5
EHI_010510A	571.493927411543	403.83308931946	0.24534566792727	0.765407696938433	0.500979041495962	292	554	38	695	443	732	468.733472466613	734.867981007318	31.9801818966631	566.719838123916	561.247662602996	527.347591115399	76.54	UP_pEhEx_DOWN_CDC5
EHI_110720A	2314.2351117951	2703.74403384837	-0.324839335870146	0.765351104704588	-0.224423136029699	1771	1747	3867	2641	1918	2948	2842.90061554237	2317.35444552308	3254.40429985253	2153.53538487088	2429.96166336918	2123.79876859043	76.54	DOWN_pEhEx_UP_CDC5
EHI_058520A	23.4370163547123	13.7196484919267	0.245039282982122	0.765042847436841	0.772545400394301	6	10	24	27	9	46	9.63150970821807	13.2647650001321	20.1980096189451	22.0164541429435	11.4023227165394	33.1393294963229	76.5	UP_pEhEx_DOWN_CDC5
EHI_097910A	20.1624431778409	8.07356324570409	0.244684777050969	0.764621430623374	1.32039301876498	0	0	31	5	8	58	0.802625809018172	0.663238250006605	26.0890957578041	4.07712113758213	10.1353979702573	41.7843719736245	76.46	UP_pEhEx_DOWN_CDC5
EHI_049520A	28.5929627628392	14.6464905882863	0.244683231644868	0.764619595256949	0.965105092523452	6	14	21	17	5	82	9.63150970821807	18.5706710001849	17.673258416577	13.8622118677792	6.33462373141079	59.0744569282277	76.46	UP_pEhEx_DOWN_CDC5
EHI_178750A	409.482979746734	288.331682071293	0.244679070887588	0.764614653902547	0.506074117359786	235	306	119	479	388	433	377.234130238541	405.901809004042	100.148464360603	390.588204980368	491.566801557477	311.9419493893	76.46	UP_pEhEx_DOWN_CDC5
EHI_124900A	9.77529800784442	19.5271808642214	-0.323978765676371	0.764507156526992	-0.998271092695454	9	18	27	17	9	5	14.4472645623271	23.8765770002378	22.7227608213132	13.8622118677792	11.4023227165394	3.60210103220901	76.45	DOWN_pEhEx_UP_CDC5
EHI_099230A	19.0328042329115	9.38263517804	0.244370726050236	0.764239966047846	1.02042306372329	8	7	8	11	2	57	12.8420129442908	9.28533550009246	6.7326698729817	8.96966650268069	2.53384949256432	41.0639517671827	76.42	UP_pEhEx_DOWN_CDC5
EHI_119910A	274.482237926976	188.198812395159	0.243835323126394	0.763585873631428	0.544455269583752	157	184	96	339	204	360	252.024504031706	244.07167600243	80.7920384757804	276.428813128068	258.45264824156	259.351274319049	76.36	UP_pEhEx_DOWN_CDC5
EHI_126210A	183.040077767317	108.936878093989	0.243745593855834	0.763476432476404	0.748667141957479	22	40	309	202	190	180	35.3155355967996	53.0590600005284	260.049373843918	164.715693958318	240.71570179361	129.675637159524	76.35	UP_pEhEx_DOWN_CDC5
EHI_171440.mRNA	15.1784409054478	33.5381080801161	-0.32290699923295	0.763470020930322	-1.14377769920979	10	32	56	35	5	13	16.0525161803634	42.4472480004227	47.1286891108719	28.5398479630749	6.33462373141079	9.36546268374342	76.35	DOWN_pEhEx_UP_CDC5
EHI_103270A	430.76270177358	309.452435729328	0.243502336069855	0.763179994055535	0.477175659824329	251	300	177	523	415	425	402.918156127122	397.942950003963	148.96032093972	426.466870991091	525.773769707095	306.178587737766	76.32	UP_pEhEx_DOWN_CDC5
EHI_177990A	69.5386469831459	38.736335439893	0.243448445501737	0.7631143731006	0.844127519132697	18	62	10	112	55	59	28.8945291246542	82.241543000819	8.41583734122713	91.3275134818397	69.6808610455187	42.5047921800663	76.31	UP_pEhEx_DOWN_CDC5
EHI_192750A	26.0956383314227	46.1462442965561	-0.322333286154945	0.762920128940324	-0.822404543571087	28	29	72	39	17	31	44.9470453050176	38.4678185003831	60.5940288568353	31.8015448731406	21.5377206867967	22.3330263996959	76.29	DOWN_pEhEx_UP_CDC5
EHI_056690A	286.873028168763	188.665957739677	0.24323632650278	0.762855066258699	0.604578200840977	64	79	465	312	271	329	102.736103554326	104.791643501044	391.336436367061	254.412358985125	343.336606242465	237.018247919353	76.29	UP_pEhEx_DOWN_CDC5
EHI_117910A	71.3395466962517	42.485173524411	0.243178420133922	0.762782080603917	0.747742591327053	30	44	29	68	31	149	48.1575485410903	58.3649660005812	24.4059282895587	55.448847471117	39.2746671347469	107.342610759828	76.28	UP_pEhEx_DOWN_CDC5
EHI_175280A	126.34301394393	68.0165465397308	0.243022072312438	0.762585128440091	0.893388231717833	34	32	139	59	17	387	54.5785550132357	42.4472480004227	116.980139043057	48.1100294234692	21.5377206867967	278.802619892977	76.26	UP_pEhEx_DOWN_CDC5
EHI_103680A	116.508945333793	75.604493554265	0.242928183631883	0.762466933393669	0.623896837785818	52	78	55	125	76	189	83.4730841378899	103.46516700103	46.2871053767492	101.928028439553	96.286280717444	136.159419017501	76.25	UP_pEhEx_DOWN_CDC5
EHI_139410A	29.0383378399361	15.4019217869617	0.242779529735231	0.762279913303768	0.914848499988847	9	15	16	20	6	79	14.4472645623271	19.8971475001981	13.4653397459634	16.3084845503285	7.60154847769294	56.9131963089023	76.23	UP_pEhEx_DOWN_CDC5
EHI_003940A	8027.56183160596	9875.34033501309	-0.321641155627097	0.762264565363203	-0.298868596573844	5386	8690	12589	12824	9564	1860	8645.88521474375	11527.0807851148	10594.6976288708	10457.0002936706	12116.8682734426	1339.98158398175	76.23	DOWN_pEhEx_UP_CDC5
EHI_140680A	28.1786978092214	15.6092562631076	0.242713247737694	0.762196571149475	0.852203144911785	10	13	18	17	11	71	16.0525161803634	17.2441945001717	15.1485072142088	13.8622118677792	13.9361722091037	51.1498346573679	76.22	UP_pEhEx_DOWN_CDC5
EHI_092580A	149.786894352939	83.4446908561588	0.242701305631422	0.762181558349154	0.844019233730241	59	48	120	70	20	459	94.7098454641443	63.670872000634	100.990048094726	57.0796959261498	25.3384949256432	330.672874756787	76.22	UP_pEhEx_DOWN_CDC5
EHI_197450A	23.4171201936308	46.8601341353372	-0.321533328109444	0.762162782696305	-1.00079741784029	31	22	80	41	22	11	49.7628001591267	29.1824830002906	67.326698729817	33.4323933281735	27.8723444182075	7.92462227085982	76.22	DOWN_pEhEx_UP_CDC5
EHI_023110A	17887.4541203114	22055.2611996173	-0.321407186135316	0.762043830908448	-0.302174779738177	18268	23753	7922	25122	16478	15319	29324.7365582879	31507.7963048138	6667.02634172013	20485.0874436677	20876.3859692374	11036.117142482	76.2	DOWN_pEhEx_UP_CDC5
EHI_099310A	28.0910097277803	13.1962573954291	0.242589936435917	0.762041597487942	1.08997965956432	0	6	41	11	16	69	0.802625809018172	7.95885900007925	34.5049330990312	8.96966650268069	20.2707959405145	49.7089942444843	76.2	UP_pEhEx_DOWN_CDC5
EHI_185410A	547.997050978017	826.781181662979	-0.32140085988345	0.762037868622397	-0.593337422599728	650	869	405	991	516	223	1043.41355172362	1152.70807851148	340.841412319699	808.085409468778	653.733169081593	160.653706036522	76.2	DOWN_pEhEx_UP_CDC5
EHI_131360A	336.490932421917	531.589231625538	-0.321309502684829	0.761951803239232	-0.659744251930955	273	204	1147	476	325	261	438.233691723922	270.601206002695	965.296543038751	388.141932297819	411.750542541701	188.02967388131	76.2	DOWN_pEhEx_UP_CDC5
EHI_098070A	8.24288294891494	19.3801931500304	-0.321303478672395	0.761946130516477	-1.23336203576959	7	5	52	7	10	8	11.2367613262544	6.63238250006605	43.7623541743811	5.70796959261498	12.6692474628216	5.76336165153441	76.19	DOWN_pEhEx_UP_CDC5
EHI_035150A	7.65436397499281	15.7035028849466	-0.321275486874418	0.76191977487304	-1.03673199844766	14	13	10	14	4	8	22.4735226525088	17.2441945001717	8.41583734122713	11.41593918523	5.06769898512863	5.76336165153441	76.19	DOWN_pEhEx_UP_CDC5
EHI_040590A	325.165771740843	466.77323314453	-0.321060110568221	0.761717399202202	-0.521546431347108	296	349	610	479	235	357	475.154478938758	462.94029850461	513.366077814855	390.588204980368	297.727315376307	257.190013699723	76.17	DOWN_pEhEx_UP_CDC5
EHI_007630A	95.7549772956501	169.715940782586	-0.321001666754694	0.761662892369275	-0.825702693522601	103	160	177	188	48	90	165.340916657743	212.236240002113	148.96032093972	153.299754773088	60.8123878215436	64.8378185797622	76.17	DOWN_pEhEx_UP_CDC5
EHI_068710A	35.2147250677084	15.9744416929843	0.242268448155867	0.761638028242024	1.14041330936659	6	8	36	5	2	124	9.63150970821807	10.6118120001057	30.2970144284177	4.07712113758213	2.53384949256432	89.3321055987834	76.16	UP_pEhEx_DOWN_CDC5
EHI_006760A	8.34822792246149	16.063106363798	-0.320580435386017	0.761270840120752	-0.944209020953677	8	16	19	15	5	8	12.8420129442908	21.2236240002113	15.9900909483315	12.2313634127464	6.33462373141079	5.76336165153441	76.13	DOWN_pEhEx_UP_CDC5
EHI_097060A	38.3745044549456	83.795786677875	-0.320551290275655	0.76124376600659	-1.12672958532175	19	79	154	95	14	24	30.4997807426905	104.791643501044	129.603895054898	77.4653016140605	17.7369464479502	17.2900849546032	76.12	DOWN_pEhEx_UP_CDC5
EHI_041950A	50.1829727824263	31.4270450233129	0.241572523718499	0.760752686224974	0.675191310024304	20	35	22	66	32	70	32.1050323607269	46.4266775004623	18.5148421506997	53.8179990160841	40.541591881029	50.4294144509261	76.08	UP_pEhEx_DOWN_CDC5
EHI_182810A	18.7991366065829	11.7001711829558	0.241549170377476	0.760722566627252	0.684136766592535	5	12	15	27	10	27	8.02625809018172	15.9177180001585	12.6237560118407	22.0164541429435	12.6692474628216	19.4513455739286	76.07	UP_pEhEx_DOWN_CDC5
EHI_132430A	64.4747915626379	36.9668603270993	0.241377243115246	0.76050093786762	0.802502686388937	29	39	18	53	27	145	46.552296923054	51.7325835005152	15.1485072142088	43.2174840583706	34.2069681496182	104.460929934061	76.05	UP_pEhEx_DOWN_CDC5
EHI_054180A	21.6546447900184	44.5258522773458	-0.319570133137602	0.760337598847866	-1.03996671899275	28	41	46	44	19	6	44.9470453050176	54.3855365005416	38.7128517696448	35.8786660107228	24.071570179361	4.32252123865081	76.03	DOWN_pEhEx_UP_CDC5
EHI_045110A	68.7780086189928	38.8709254006747	0.241153546656524	0.760212868292671	0.823255890695977	23	59	5	94	65	59	36.9207872148359	78.2621135007793	4.20791867061356	76.6498773865441	82.3501085083402	42.5047921800663	76.02	UP_pEhEx_DOWN_CDC5
EHI_050790A	7.63653182839013	17.8988108520827	-0.319386287451207	0.760169787752252	-1.22887425749693	9	16	24	7	13	1	14.4472645623271	21.2236240002113	20.1980096189451	5.70796959261498	16.470021701668	0.720420206441802	76.02	DOWN_pEhEx_UP_CDC5
EHI_092390A	1208.61621639318	992.077148054342	0.240860270690944	0.759835699187683	0.284831984317058	720	770	1060	1057	1199	1562	1155.78116498617	1021.38690501017	892.078758170075	861.903408484863	1519.04277079231	1125.29636246209	75.98	UP_pEhEx_DOWN_CDC5
EHI_177050.mRNA	37.392979684977	63.1753739051122	-0.318883962057204	0.759712613527098	-0.756594859913161	32	56	85	47	33	40	51.368051777163	74.2826840007397	71.5346174004306	38.324938693272	41.8085166273112	28.8168082576721	75.97	DOWN_pEhEx_UP_CDC5
EHI_170060A	733.517138118532	517.127514210487	0.240707217037558	0.759639089910675	0.504310607176546	116	138	1528	839	673	830	186.209187692216	183.053757001823	1285.9399457395	684.140926886282	852.640354247892	597.948771346695	75.96	UP_pEhEx_DOWN_CDC5
EHI_159570A	78.4490081640943	44.0186415393097	0.240679839696614	0.759603937930412	0.833640584362436	0	34	114	79	56	125	0.802625809018172	45.1002010004491	95.9405456899892	64.4185139737977	70.9477857918008	90.0525258052252	75.96	UP_pEhEx_DOWN_CDC5
EHI_027760A	23.332267760252	14.7127557941846	0.240627500727749	0.759536749488324	0.665259037672422	12	12	12	23	19	34	19.2630194164361	15.9177180001585	10.0990048094726	18.7547572328778	24.071570179361	24.4942870190213	75.95	UP_pEhEx_DOWN_CDC5
EHI_145970A	5.17104283350937	14.077192421793	-0.318539022662211	0.759399809571841	-1.44483246889546	7	12	20	2	11	0	11.2367613262544	15.9177180001585	16.8316746824543	1.63084845503285	13.9361722091037	0.360210103220901	75.94	DOWN_pEhEx_UP_CDC5
EHI_129880A	20.8039328280794	10.1648315517322	0.240473494108485	0.759334413473079	1.03326997735805	0	8	26	4	14	52	0.802625809018172	10.6118120001057	21.8811770871905	3.26169691006571	17.7369464479502	37.4618507349737	75.93	UP_pEhEx_DOWN_CDC5
EHI_194530A	7.10441555793282	13.5034744948188	-0.31783309744725	0.758766438561322	-0.926542789207504	11	8	16	12	4	8	17.6577677983998	10.6118120001057	13.4653397459634	9.78509073019712	5.06769898512863	5.76336165153441	75.88	DOWN_pEhEx_UP_CDC5
EHI_080890A	335.971937848608	227.411330368935	0.239986474063155	0.758689372293459	0.563036600763906	226	206	67	337	361	346	362.786865676214	273.254159002721	56.3861101862217	274.797964673036	457.359833407859	249.265391428863	75.87	UP_pEhEx_DOWN_CDC5
EHI_103290A	27.1513929352791	15.7662456888048	0.239875504449577	0.758542621566625	0.784187052188427	11	20	5	38	17	36	17.6577677983998	26.5295300002642	4.20791867061356	30.9861206456242	21.5377206867967	25.9351274319049	75.85	UP_pEhEx_DOWN_CDC5
EHI_165260A	31.6297642753731	15.819812478783	0.239715494299634	0.758331164167104	0.999550305208032	9	2	39	16	11	85	14.4472645623271	2.65295300002642	32.8217656307858	13.0467876402628	13.9361722091037	61.2357175475532	75.83	UP_pEhEx_DOWN_CDC5
EHI_081770A	294.530805196135	437.671962322073	-0.317315159165028	0.758304802361357	-0.571431432039248	245	323	647	453	252	242	393.286646418904	428.451909504267	544.504675977395	369.387175064941	319.265036063104	174.341689958916	75.83	DOWN_pEhEx_UP_CDC5
EHI_126920A	812.679421024425	636.139581417954	0.239424885191765	0.757947558891986	0.353343006610652	494	478	638	739	575	1385	792.994299309954	634.055767006314	536.930422370291	602.598504134639	728.48172911224	997.781985921896	75.79	UP_pEhEx_DOWN_CDC5
EHI_197360A	48.8685328494758	30.7879234184739	0.239379018877655	0.757887067171493	0.666541228192259	12	23	56	55	31	78	19.2630194164361	30.5089595003038	47.1286891108719	44.8483325134034	39.2746671347469	56.1927761024605	75.79	UP_pEhEx_DOWN_CDC5
EHI_161650A	118.976048515554	75.4015788386	0.239344699246725	0.757841813294607	0.658004531170077	48	82	56	168	128	72	77.0520776657445	108.771073001083	47.1286891108719	136.99127022276	162.166367524116	51.8702548638097	75.78	UP_pEhEx_DOWN_CDC5
EHI_114140A	198.31395345442	114.127132089929	0.239302971230995	0.757786801400285	0.797144377306036	75	45	210	74	43	601	120.393871352726	59.6914425005944	176.73258416577	60.3413928362155	54.4777640901328	432.972544071523	75.78	UP_pEhEx_DOWN_CDC5
EHI_056510A	142.454546706965	91.1274811884621	0.239261831326223	0.757732576310447	0.644543572441136	58	105	58	217	136	97	93.104593846108	139.280032501387	48.8118565791173	176.947057371064	172.301765494373	69.8807600248548	75.77	UP_pEhEx_DOWN_CDC5
EHI_168070A	145.652178015558	233.166229272077	-0.316509420384161	0.75759470497403	-0.678831575295331	137	129	402	181	105	195	219.919471670979	171.115468501704	338.316661117331	147.591785180473	133.027098359627	140.481940256151	75.76	DOWN_pEhEx_UP_CDC5
EHI_151300A	58.0952504529298	37.7770563367044	0.239131924081609	0.75755654559764	0.620909933224425	29	33	31	83	41	68	46.552296923054	43.7737245004359	26.0890957578041	67.6802108838634	51.9439145975685	48.9885740380425	75.76	UP_pEhEx_DOWN_CDC5
EHI_138340A	82.5300754408668	53.2198823281315	0.239095114193594	0.757506434063282	0.632954638654105	22	35	102	93	61	118	35.3155355967996	46.4266775004623	85.8415408805167	75.8344531590276	77.2824095232116	85.0095843601326	75.75	UP_pEhEx_DOWN_CDC5
EHI_036510A	13.5454809127898	24.7430156051074	-0.315982403266892	0.757134035443425	-0.869209727149541	17	14	37	22	9	14	27.2892775066179	18.5706710001849	31.1385981625404	17.9393330053614	11.4023227165394	10.0858828901852	75.71	DOWN_pEhEx_UP_CDC5
EHI_151740A	13.9637742726423	7.85735130870218	0.238796348434839	0.757100052273576	0.8295739696643	6	9	3	18	5	26	9.63150970821807	11.9382885001189	2.52475120236814	14.6776360952957	6.33462373141079	18.7309253674868	75.71	UP_pEhEx_DOWN_CDC5
EHI_152450A	270.121156905195	166.29059881733	0.238500013186849	0.756697584385976	0.699900032920024	66	92	353	147	82	734	105.946606790399	122.035838001215	297.079058145318	119.867361444915	103.887829195137	528.788431528283	75.67	UP_pEhEx_DOWN_CDC5
EHI_040810A	23.5074686686369	15.0511578290721	0.238429483495529	0.756601883491234	0.643244722692061	9	16	13	30	18	29	14.4472645623271	21.2236240002113	10.9405885435953	24.4627268254928	22.8046454330788	20.8921859868123	75.66	UP_pEhEx_DOWN_CDC5
EHI_117800A	12.2575263179975	7.87413299218512	0.238388219800255	0.756545909135407	0.638474874638666	6	6	8	14	8	19	9.63150970821807	7.95885900007925	6.7326698729817	11.41593918523	10.1353979702573	13.6879839223942	75.65	UP_pEhEx_DOWN_CDC5
EHI_006060A	37.9891343467795	24.5121194735016	0.238387460430309	0.75654487915693	0.632091603709935	15	16	37	33	29	63	24.0787742705452	21.2236240002113	31.1385981625404	26.9089995080421	36.7408176421826	45.3864730058335	75.65	UP_pEhEx_DOWN_CDC5
EHI_074170A	62.266216072991	120.585057460335	-0.314709261761294	0.756035657448575	-0.953529629654992	72	112	131	114	70	6	115.578116498617	148.565368001479	110.247469170075	92.9583619368726	88.684732239751	4.32252123865081	75.6	DOWN_pEhEx_UP_CDC5
EHI_059440A	29.721555196965	54.726625627512	-0.314691244101745	0.75602021951645	-0.880733296914851	42	35	66	35	34	22	67.4205679575265	46.4266775004623	55.544526452099	28.5398479630749	43.0754413735934	15.8492445417196	75.6	DOWN_pEhEx_UP_CDC5
EHI_105140A	11442.7634151412	9199.38400695509	0.237951446192285	0.75595414092178	0.314826337207476	1784	2532	27640	11325	11496	13200	2863.76888657684	3358.63849803345	23261.3744111518	9234.67937662353	14564.5668832597	9509.54672503178	75.6	UP_pEhEx_DOWN_CDC5
EHI_167270A	11442.7634151412	9199.38400695509	0.237951446192285	0.75595414092178	0.314826337207476	1784	2532	27640	11325	11496	13200	2863.76888657684	3358.63849803345	23261.3744111518	9234.67937662353	14564.5668832597	9509.54672503178	75.6	UP_pEhEx_DOWN_CDC5
EHI_140520A	160.085497802705	253.425845174128	-0.314404262105096	0.755774645023456	-0.662721043051982	176	127	402	178	123	224	282.524284774397	168.462515501678	338.316661117331	145.145512497924	155.831743792705	161.374126242964	75.58	DOWN_pEhEx_UP_CDC5
EHI_150380A	59.3707693200238	104.623502725468	-0.314277588169011	0.755667116382366	-0.817382263783	58	68	171	93	54	42	93.104593846108	90.2004020008982	143.910818534984	75.8344531590276	68.4139362992365	30.2576486705557	75.57	DOWN_pEhEx_UP_CDC5
EHI_099810A	5.77368674554649	11.9478489980444	-0.314273876584956	0.755663970630469	-1.04918616886705	7	7	20	12	4	3	11.2367613262544	9.28533550009246	16.8316746824543	9.78509073019712	5.06769898512863	2.16126061932541	75.57	DOWN_pEhEx_UP_CDC5
EHI_092660A	21.5886420069174	44.7855913529257	-0.314247476865652	0.755641598428252	-1.05276215959687	22	31	76	36	26	3	35.3155355967996	41.1207715004095	63.9603637933262	29.3552721905913	32.9400434033361	2.16126061932541	75.56	DOWN_pEhEx_UP_CDC5
EHI_132380A	139.839324334063	94.6734045573151	0.237722460685736	0.755636873233966	0.56273901022253	66	91	78	174	90	204	105.946606790399	120.709361501202	65.6435312615716	141.883815587858	114.023227165394	146.965722114128	75.56	UP_pEhEx_DOWN_CDC5
EHI_146570A	37080.8772168867	40892.8009144832	-0.314229133166562	0.755626056191422	-0.141171508315125	30863	34572	36554	41438	29419	50210	49542.8806874557	45858.9455584567	30763.2518171216	33789.5491398257	37271.6591108748	36172.2985654429	75.56	DOWN_pEhEx_UP_CDC5
EHI_068520A	7.00867066402243	14.1994204595727	-0.314183118084604	0.755587079255787	-1.01861930920326	9	14	13	14	5	4	14.4472645623271	18.5706710001849	10.9405885435953	11.41593918523	6.33462373141079	2.88168082576721	75.56	DOWN_pEhEx_UP_CDC5
EHI_045060A	69.154153147466	39.4649474131719	0.237524814499615	0.755361491158727	0.809244070163046	28	51	10	75	25	143	44.9470453050176	67.6503015006737	8.41583734122713	61.156817063732	31.6731186570539	103.020089521178	75.54	UP_pEhEx_DOWN_CDC5
EHI_187150A	17915.0622339454	14806.236465029	0.237306861218918	0.755058132266813	0.274968080598818	9479	20783	3184	27427	19120	8883	15216.1800873665	27568.1610997745	2679.60260944672	22364.640288093	24223.6011489149	6399.49269382253	75.51	UP_pEhEx_DOWN_CDC5
EHI_160950A	9.46981005492159	17.8192863647416	-0.313260263222312	0.75480859230646	-0.912032166703355	12	12	24	17	7	7	19.2630194164361	15.9177180001585	20.1980096189451	13.8622118677792	8.8684732239751	5.04294144509261	75.48	DOWN_pEhEx_UP_CDC5
EHI_139960A	10.2899326406935	18.2048117105486	-0.313243722371107	0.754794694671578	-0.823086281112158	11	16	21	15	9	9	17.6577677983998	21.2236240002113	17.673258416577	12.2313634127464	11.4023227165394	6.48378185797622	75.48	DOWN_pEhEx_UP_CDC5
EHI_014370A	16.2497127551565	9.76138055187023	0.237003070440751	0.754635854298414	0.735257108300515	6	8	12	14	8	34	9.63150970821807	10.6118120001057	10.0990048094726	11.41593918523	10.1353979702573	24.4942870190213	75.46	UP_pEhEx_DOWN_CDC5
EHI_017740A	15.2509572338512	9.16410096943627	0.23691345031014	0.754511402788786	0.734834537625189	9	4	10	17	10	24	14.4472645623271	5.30590600005284	8.41583734122713	13.8622118677792	12.6692474628216	17.2900849546032	75.45	UP_pEhEx_DOWN_CDC5
EHI_183010A	161.93211202037	100.413437872353	0.236901786464279	0.754495209841437	0.689436756795719	70	69	128	130	49	397	112.367613262544	91.5268785009114	107.722717967707	106.005149577135	62.0793125678257	286.006821957395	75.45	UP_pEhEx_DOWN_CDC5
EHI_053190A	3854.26553016153	4629.39009671448	-0.312870585847168	0.754482483885341	-0.264366170820125	3588	3888	3984	5402	3864	2819	5759.6428055144	5157.34063205136	3352.86959674489	4404.92167704373	4895.39721963426	2030.86456195944	75.45	DOWN_pEhEx_UP_CDC5
EHI_103720A	190.76702110115	120.737366922539	0.236827376662017	0.754391928843349	0.659939542743904	104	127	40	198	84	380	166.94616827578	168.462515501678	33.6633493649085	161.453997048252	106.421678687701	273.759678447885	75.44	UP_pEhEx_DOWN_CDC5
EHI_156440A	50.5874624019107	30.602952576836	0.23664127015344	0.754133781395133	0.725109020604002	13	14	68	51	39	76	20.8682710344725	18.5706710001849	57.2276939203445	41.5866356033377	49.4100651050041	54.7519356895769	75.41	UP_pEhEx_DOWN_CDC5
EHI_198730A	14.0065484902363	7.6152554446387	0.236546582073346	0.754001847059408	0.87913715287841	6	6	7	10	4	36	9.63150970821807	7.95885900007925	5.89108613885899	8.15424227516426	5.06769898512863	25.9351274319049	75.4	UP_pEhEx_DOWN_CDC5
EHI_044980A	28.0171256908263	59.0571596319327	-0.312217935352929	0.753940300411344	-1.07580301576552	50	35	66	47	36	0	80.2625809018172	46.4266775004623	55.544526452099	38.324938693272	45.6092908661577	0.360210103220901	75.39	DOWN_pEhEx_UP_CDC5
EHI_183040A	17.1890546704375	37.3644111029902	-0.312053311060679	0.753804014395771	-1.12017457978166	26	17	62	20	26	3	41.7365420689449	22.5501005002246	52.1781915156082	16.3084845503285	32.9400434033361	2.16126061932541	75.38	DOWN_pEhEx_UP_CDC5
EHI_088040A	43.095693369287	83.0524213687823	-0.311652414613429	0.753473154909527	-0.946478524759618	53	62	108	95	24	26	85.0783357559262	82.241543000819	90.891043285253	77.4653016140605	30.4061939107718	18.7309253674868	75.35	DOWN_pEhEx_UP_CDC5
EHI_198840A	12.5983280551312	22.9208710607763	-0.311505358737351	0.753352622869424	-0.863429587814512	18	20	18	18	10	13	28.8945291246542	26.5295300002642	15.1485072142088	14.6776360952957	12.6692474628216	9.36546268374342	75.34	DOWN_pEhEx_UP_CDC5
EHI_152230A	5051.09580119514	4510.22620409252	0.235931610232172	0.75312110611249	0.163396613137145	3432	4032	3613	5233	4182	6990	5509.22355310073	5348.35324805326	3040.64203138536	4267.11498259346	5298.27928895198	5035.73724302819	75.31	UP_pEhEx_DOWN_CDC5
EHI_010290A	253.564634809092	164.295100575734	0.235717924089514	0.752815703833795	0.62606408531215	149	135	101	190	114	577	239.182491087415	179.074327501783	84.999957146394	154.930603228121	144.429421076166	415.68245911692	75.28	UP_pEhEx_DOWN_CDC5
EHI_074060A	41.4633297557152	79.7765394495261	-0.310480489918001	0.752516776198709	-0.944128565267465	49	60	107	86	33	15	78.6573292837809	79.5885900007925	90.0494595511303	70.1264835664127	41.8085166273112	10.806303096627	75.25	DOWN_pEhEx_UP_CDC5
EHI_193060A	5.9264307220079	12.2370681730274	-0.310471618491283	0.752509572665681	-1.04602256265283	9	10	12	12	5	2	14.4472645623271	13.2647650001321	10.0990048094726	9.78509073019712	6.33462373141079	1.4408404128836	75.25	DOWN_pEhEx_UP_CDC5
EHI_008660A	102.724225121273	63.307343451386	0.235343293762376	0.752281062216369	0.698331685348471	61	62	15	105	81	150	97.920348700217	82.241543000819	12.6237560118407	85.6195438892248	102.620904448855	108.06303096627	75.23	UP_pEhEx_DOWN_CDC5
