pEhEx_mean	CmasM_mean	theta	prob	log2FC	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_111050A	2116.2139423771	1737.65214639131	0.245706762646868	0.739045212477467	0.284346182895655	809	1571	2702	2574	2529	1131	1137.36699645149	1951.30859671435	2098.43118725933	2201.51389052719	3334.2172847226	908.327015307284	73.9	UP_pEhEx_DOWN_CmasM
EHI_049640A	65.7610351420011	101.444620923601	-0.247662135898139	0.738674616186379	-0.625387454848531	81	93	98	113	57	35	113.877288890693	115.513494267622	76.1089031648463	96.647657198746	75.148432277259	28.1091472464677	73.87	DOWN_pEhEx_UP_CmasM
EHI_103580A	70.9844099312362	119.809389578465	-0.247554888840205	0.738578537208669	-0.755166867743378	57	125	159	82	110	4	80.1358699601174	155.260072940352	123.482812277659	70.1336981442228	145.023290359623	3.21247397102488	73.86	DOWN_pEhEx_UP_CmasM
EHI_022870A	10.9741299443409	18.0755937989613	-0.247542925003004	0.738567823597348	-0.719936477810529	12	15	24	21	8	6	16.8707094652879	18.6312087528423	18.6389150607787	17.9610690369351	10.5471483897907	4.81871095653732	73.86	DOWN_pEhEx_UP_CmasM
EHI_194450A	904.539867308503	715.987535355201	0.245389023332594	0.738482150297377	0.33724961878104	576	558	833	706	576	1645	809.794054333818	693.080965605733	646.925676901194	603.834035241723	759.394684064933	1321.12992058398	73.85	UP_pEhEx_DOWN_CmasM
EHI_178570A	153.87807835454	229.859371328269	-0.247366480210939	0.738409919394003	-0.578963767456367	181	209	229	245	175	38	254.466534434759	259.594841956269	177.846314538263	209.54580543091	230.718871026672	30.5185027247363	73.84	DOWN_pEhEx_UP_CmasM
EHI_064620A	26.3679259825711	45.5467065465091	-0.247265551313889	0.738319681814518	-0.788562639585636	18	48	66	46	29	4	25.3060641979318	59.6198680090953	51.2570164171414	39.3432940809055	38.2334129129914	3.21247397102488	73.83	DOWN_pEhEx_UP_CmasM
EHI_078740A	133.697536434961	202.337099320529	-0.247193383755227	0.738255197165766	-0.597787986092964	185	193	144	233	127	51	260.090104256521	239.721552619904	111.833490364672	199.282337409804	167.435980687928	40.9590431305672	73.83	DOWN_pEhEx_UP_CmasM
EHI_196920A	35721.1839954571	37725.0376802821	-0.246804723407232	0.73790846081433	-0.0787424416783264	21481	33785	52443	40575	29599	41865	30199.9758353207	41963.6925143185	40728.359272184	34703.3512463639	39023.130648677	33622.5556992391	73.79	DOWN_pEhEx_UP_CmasM
EHI_142200A	27.1236112062576	47.7641720003299	-0.246748037589187	0.737857966609378	-0.816379585461645	27	34	80	38	38	1	37.9590962968977	42.2307398397759	62.1297168692623	32.500982066835	50.098954851506	0.803118492756219	73.79	DOWN_pEhEx_UP_CmasM
EHI_062780A	86.8212810047634	133.006077956948	-0.246706992598522	0.737821417053135	-0.615371559724372	94	146	113	157	65	54	132.153890811422	181.343765194332	87.758225077833	134.280373276134	85.6955806670497	43.3683986088358	73.78	DOWN_pEhEx_UP_CmasM
EHI_163710A	289.893901479476	209.296073371183	0.245000019678178	0.737793485711632	0.469979738358648	95	230	268	318	281	289	133.559783266862	285.678534210249	208.134551512029	271.981902559303	370.468587191399	232.101244406547	73.78	UP_pEhEx_DOWN_CmasM
EHI_065720A	101.970008145781	147.821366624197	-0.246559214683373	0.737688073720354	-0.535709933848734	121	91	205	147	90	80	170.112987108319	113.029333100577	159.207399477485	125.727483258546	118.655419385146	64.2494794204976	73.77	DOWN_pEhEx_UP_CmasM
EHI_069420A	7.34544899701278	12.8748004146241	-0.246477285131559	0.737613830279734	-0.80962748319672	6	9	24	7	10	4	8.43535473264394	11.1787252517054	18.6389150607787	5.9870230123117	13.1839354872384	3.21247397102488	73.76	DOWN_pEhEx_UP_CmasM
EHI_014030A	657.057975625254	824.074027407985	-0.246342529053447	0.737491806077137	-0.326753269379726	722	558	985	1072	495	520	1015.05435282815	693.080965605733	764.972138952792	916.869809885449	652.604806618302	417.621616233234	73.75	DOWN_pEhEx_UP_CmasM
EHI_007330A	1527.62827031801	1851.26572139116	-0.246315904041326	0.73746770984021	-0.277218463415246	1309	1627	2184	2182	1769	579	1840.31322417182	2020.86510939163	1696.14127053086	1866.24060183773	2332.23818769248	465.005607305851	73.75	DOWN_pEhEx_UP_CmasM
EHI_084680A	29.4141542997111	47.658683733538	-0.245976142132499	0.737160599999473	-0.696228549612149	39	40	50	56	23	14	54.8298057621856	49.6832233409128	38.831073043289	47.8961840984936	30.3230516206484	11.2436588985871	73.72	DOWN_pEhEx_UP_CmasM
EHI_064670A	97.7937590686881	61.1311786554803	0.244594424000669	0.737076248722558	0.677834015622287	54	33	85	51	65	199	75.9181925937955	40.9886592562531	66.0128241735912	43.6197390896995	85.6955806670497	159.820580058488	73.71	UP_pEhEx_DOWN_CmasM
EHI_147580A	16.7430019518669	10.2453655716583	0.244565249183979	0.737024688787322	0.708586757386111	7	10	11	11	11	32	9.8412471880846	12.4208058352282	8.54283606952357	9.40817901934696	14.5023290359623	25.699791768199	73.7	UP_pEhEx_DOWN_CmasM
EHI_167020A	353.055802606738	463.359402040167	-0.245649182730633	0.736865730297417	-0.392235417550991	406	350	499	513	184	467	570.792336908907	434.728204232987	387.534108972024	438.763257902272	242.584412965187	375.056336117154	73.69	DOWN_pEhEx_UP_CmasM
EHI_161070A	2933.73177321427	3375.04094317753	-0.245437341792457	0.736675029380309	-0.202168030287913	2579	3434	2945	4840	1748	2971	3625.79664258145	4265.30472381736	2287.15020224972	4139.59876851266	2304.55192316928	2386.06504197873	73.67	DOWN_pEhEx_UP_CmasM
EHI_104350A	12.9714849490732	21.5966405102576	-0.245432168039226	0.736670375349991	-0.735463263967629	17	18	24	21	14	4	23.9001717424912	22.3574505034108	18.6389150607787	17.9610690369351	18.4575096821338	3.21247397102488	73.67	DOWN_pEhEx_UP_CmasM
EHI_147700A	571.299825925015	444.827817092838	0.244324771878579	0.736599859979987	0.361001081212475	244	427	591	555	398	878	343.03775912752	530.368409164244	458.983283371675	474.685395976142	524.720632392089	705.138036639961	73.66	UP_pEhEx_DOWN_CmasM
EHI_075200A	37.4330655154276	18.158797623237	0.24425788917424	0.736480980018695	1.04364452168635	14	5	36	15	1	117	19.6824943761692	6.2104029176141	27.958372591168	12.8293350263822	1.31839354872384	93.9648636524777	73.65	UP_pEhEx_DOWN_CmasM
EHI_090260A	74.5551706244298	46.8265818213858	0.244193844290957	0.736365114921896	0.67098068107219	16	64	50	107	50	83	22.4942792870505	79.4931573454605	38.831073043289	91.5159231881931	65.9196774361921	66.6588348987662	73.64	UP_pEhEx_DOWN_CmasM
EHI_087660A	21.9318481895119	14.1843429437788	0.244191326706012	0.736360560723574	0.628728069846824	10	11	19	23	12	37	14.0589245544066	13.662886418751	14.7558077564498	19.6716470404527	15.8207225846861	29.7153842319801	73.64	UP_pEhEx_DOWN_CmasM
EHI_082490A	254.268592731734	347.09081508709	-0.245056748441423	0.736332012750997	-0.448959916986756	321	233	389	372	233	181	451.291478196451	289.404775960817	302.105748276788	318.167508654279	307.185696852655	145.364447188876	73.63	DOWN_pEhEx_UP_CmasM
EHI_197060A	119.022804933845	69.949742106453	0.244154715200786	0.736294335771548	0.766847378854982	66	55	64	73	28	309	92.7889020590833	68.3144320937551	49.7037734954099	62.4360971283934	36.9150193642676	248.163614261672	73.63	UP_pEhEx_DOWN_CmasM
EHI_035980A	15.3459122435902	26.0311056475392	-0.24485969967693	0.736151554816342	-0.762382180294251	17	17	42	30	13	5	23.9001717424912	21.1153699198879	32.6181013563627	25.6586700527644	17.1391161334099	4.0155924637811	73.62	DOWN_pEhEx_UP_CmasM
EHI_022240A	32.5452302990108	14.9727923002296	0.244005712006991	0.736024880272838	1.12010282615367	10	5	31	5	0	111	14.0589245544066	6.2104029176141	24.0752652868391	4.27644500879407	0.659196774361921	89.1461526959404	73.6	UP_pEhEx_DOWN_CmasM
EHI_023370A	47.3769253099686	77.8016256727912	-0.244675904995847	0.735983450354823	-0.715615727870988	47	74	97	83	52	7	66.0769454057109	91.9139631806887	75.3322817039806	70.9889871459816	68.5564645336398	5.62182944929354	73.6	DOWN_pEhEx_UP_CmasM
EHI_124820A	7.94332227690858	15.3674948633163	-0.244640306573638	0.735950914898691	-0.952067560139923	7	14	24	7	14	0	9.8412471880846	17.3891281693195	18.6389150607787	5.9870230123117	18.4575096821338	0.40155924637811	73.6	DOWN_pEhEx_UP_CmasM
EHI_094090A	170.559647825137	100.601201342568	0.243820850843007	0.735690735505566	0.761628830927963	94	59	124	100	20	478	132.153890811422	73.2827544278464	96.3010611473566	85.5289001758814	26.3678709744768	383.890639537473	73.57	UP_pEhEx_DOWN_CmasM
EHI_073580A	90.7972978388289	52.0636328351612	0.243722516381769	0.735513061868534	0.802373381078737	46	31	68	56	19	239	64.6710529502702	38.5044980892074	52.810259338873	47.8961840984936	25.049477425753	191.945319768736	73.55	UP_pEhEx_DOWN_CmasM
EHI_159300A	63.4572076932335	99.929709140409	-0.244113494494126	0.735470338817182	-0.655129615811755	59	95	127	100	70	20	82.9476548709987	117.997655434668	98.6309255299539	85.5289001758814	92.2875484106689	16.0623698551244	73.55	DOWN_pEhEx_UP_CmasM
EHI_130980A	10.9741299443409	17.9441855728861	-0.243814371324913	0.735198223278591	-0.709409881563331	12	16	22	21	8	6	16.8707094652879	19.8732893363651	17.0856721390471	17.9610690369351	10.5471483897907	4.81871095653732	73.52	DOWN_pEhEx_UP_CmasM
EHI_198870A	5799.16253078768	6294.77258170564	-0.243568959349368	0.734975376252676	-0.118309684358793	4724	5276	7346	6575	5637	5544	6641.43595950166	6553.2171586664	5705.06125152001	5623.5251865642	7431.78443415629	4452.48892384048	73.5	DOWN_pEhEx_UP_CmasM
EHI_152230A	5208.44398511282	5654.36432603816	-0.243558310226972	0.734965672661948	-0.118512409044702	4019	4000	8100	5233	4182	6990	5650.281778416	4968.32233409128	6290.63383301281	4475.72734620388	5513.52182076311	5613.79826436597	73.5	DOWN_pEhEx_UP_CmasM
EHI_158050A	835.938980037528	1004.29398270864	-0.243528856871339	0.734938228146609	-0.264712104390713	851	717	1194	1028	758	802	1196.41447958	890.571778385862	927.28602427374	879.237093808061	999.342309932672	644.101031190488	73.49	DOWN_pEhEx_UP_CmasM
EHI_053200A	33.9330904006245	60.8237659924073	-0.243308189886441	0.734732782597079	-0.841942318587141	16	68	96	40	52	2	22.4942792870505	84.4614796795517	74.5556602431148	34.2115600703526	68.5564645336398	1.60623698551244	73.47	DOWN_pEhEx_UP_CmasM
EHI_050990A	12.8503390515078	22.1635607749556	-0.243039237826158	0.734482790007398	-0.786383257010811	13	14	39	16	17	4	18.2766019207285	17.3891281693195	30.2882369737654	13.684624028141	22.4126903283053	3.21247397102488	73.45	DOWN_pEhEx_UP_CmasM
EHI_013330A	33.5572794009181	54.046225113788	-0.242921799807056	0.73437377074007	-0.687568099222626	23	52	83	49	36	16	32.3355264751351	64.5881903431866	64.4595812518597	41.9091610861819	47.4621677540583	12.8498958840995	73.44	DOWN_pEhEx_UP_CmasM
EHI_152730A	35.2905376077141	52.8469133565345	-0.242844754815839	0.734302295043728	-0.582537802242248	40	47	57	57	21	37	56.2356982176263	58.3777874255725	44.2674232693494	48.7514731002524	27.6862645232007	29.7153842319801	73.43	DOWN_pEhEx_UP_CmasM
EHI_161880A	22.8564482604983	10.5497839359464	0.243044921768301	0.734290088639126	1.11538778356097	8	3	21	4	1	76	11.2471396435253	3.72624175056846	16.3090506781814	3.42115600703526	1.31839354872384	61.0370054494727	73.43	UP_pEhEx_DOWN_CmasM
EHI_166940A	16.8917424532697	29.7027268359129	-0.242759911882159	0.734223627388682	-0.814277226820091	24	32	21	36	14	3	33.7414189305758	39.7465786727302	16.3090506781814	30.7904040633173	18.4575096821338	2.40935547826866	73.42	DOWN_pEhEx_UP_CmasM
EHI_125770A	19.4296204037154	29.3909135453615	-0.242407403147183	0.733897249928504	-0.597112487086142	24	18	41	28	16	17	33.7414189305758	22.3574505034108	31.8414798954969	23.9480920492468	21.0942967795815	13.6530143768557	73.39	DOWN_pEhEx_UP_CmasM
EHI_067890A	29.5590669737093	49.5247967427345	-0.242196041287903	0.733701921830662	-0.744550322278038	48	43	37	59	24	10	67.4828378611515	53.4094650914812	28.7349940520338	50.4620511037701	31.6414451693722	8.03118492756219	73.37	DOWN_pEhEx_UP_CmasM
EHI_007950A	8.72224951448693	13.3476891855286	-0.242079099178723	0.733593968383299	-0.613817830588698	12	8	17	13	6	9	16.8707094652879	9.93664466818256	13.2025648347182	11.1187570228646	7.91036129234305	7.22806643480597	73.36	DOWN_pEhEx_UP_CmasM
EHI_187080A	82.201042235463	129.254096024464	-0.241822518568611	0.733352694368619	-0.652981408633866	109	135	90	134	89	24	153.242277643032	167.680878775581	69.8959314779201	114.608726235681	117.337025836422	19.2748438261493	73.34	DOWN_pEhEx_UP_CmasM
EHI_120640A	19.4743520223855	33.5691647201544	-0.241820021588555	0.733350330236506	-0.785561314095242	21	33	39	32	24	1	29.5237415642538	40.9886592562531	30.2882369737654	27.3692480562821	31.6414451693722	0.803118492756219	73.34	DOWN_pEhEx_UP_CmasM
EHI_049450A	7.33216464169871	12.6895410668108	-0.241776296381406	0.733308937654026	-0.79132880657821	5	11	22	12	8	2	7.02946227720328	13.662886418751	17.0856721390471	10.2634680211058	10.5471483897907	1.60623698551244	73.33	DOWN_pEhEx_UP_CmasM
EHI_178070A	160.313522590187	227.385640357066	-0.241390064403787	0.732943826468661	-0.504245026141083	145	202	292	218	171	94	203.854406038895	250.90027787161	226.773466572807	186.453002383422	225.445296831777	75.4931383190846	73.29	DOWN_pEhEx_UP_CmasM
EHI_025440A	30.5821217232657	15.5591933676702	0.242305685696562	0.732939632842463	0.974921232422047	13	9	22	11	4	92	18.2766019207285	11.1787252517054	17.0856721390471	9.40817901934696	5.27357419489537	73.8869013335722	73.29	UP_pEhEx_DOWN_CmasM
EHI_023310A	34.6330716657284	50.5696233947949	-0.241351575030741	0.732907492606377	-0.546120686103989	43	38	57	48	28	33	60.4533755839482	47.1990621738671	44.2674232693494	41.0538720844231	36.9150193642676	26.5029102609552	73.29	DOWN_pEhEx_UP_CmasM
EHI_094070A	12.6603445170651	7.4959792756159	0.242180082602965	0.732707968790974	0.756127794899374	6	9	4	10	8	23	8.43535473264394	11.1787252517054	3.10648584346312	8.55289001758814	10.5471483897907	18.471725333393	73.27	UP_pEhEx_DOWN_CmasM
EHI_170050A	771.94088774269	586.752998392041	0.242161549126196	0.732673792223677	0.395737066552473	160	690	865	1005	842	469	224.942792870505	857.035602630746	671.777563648899	859.565446767608	1110.08736802547	376.662573102667	73.27	UP_pEhEx_DOWN_CmasM
EHI_174150A	22.6760002667564	10.263100108985	0.242075659449514	0.732515430705323	1.14369960880546	0	0	38	15	19	37	0.702946227720328	0.62104029176141	29.5116155128996	12.8293350263822	25.049477425753	29.7153842319801	73.25	UP_pEhEx_DOWN_CmasM
EHI_067220A	12.8956314767074	27.8638949623679	-0.240889188809755	0.732471718184012	-1.11151451843539	19	47	0	40	2	3	26.7119566533725	58.3777874255725	0.388310730432889	34.2115600703526	2.63678709744768	2.40935547826866	73.25	DOWN_pEhEx_UP_CmasM
EHI_065850A	16.771997522802	27.3112954741564	-0.240726025450501	0.732318260649691	-0.703443225790249	20	28	25	27	17	7	28.1178491088131	34.778256338639	19.4155365216445	23.092803047488	22.4126903283053	5.62182944929354	73.23	DOWN_pEhEx_UP_CmasM
EHI_131090A	19.6631809865996	30.6527295575782	-0.240643346965396	0.73224056295573	-0.640518817678698	27	23	33	30	8	28	37.9590962968977	28.5678534210249	25.6285082085707	25.6586700527644	10.5471483897907	22.4873177971741	73.22	DOWN_pEhEx_UP_CmasM
EHI_196400A	34.3718016341014	17.6457284802772	0.241737526209685	0.731892354169563	0.961906482988266	19	8	21	15	5	100	26.7119566533725	9.93664466818256	16.3090506781814	12.8293350263822	6.59196774361921	80.3118492756219	73.19	UP_pEhEx_DOWN_CmasM
EHI_007000A	179.675905888878	248.756717254726	-0.240238656921957	0.731854323498087	-0.469338523875011	225	205	230	262	152	148	316.325802474148	254.626519622178	178.622935999129	224.085718460809	200.395819406024	118.86153692792	73.19	DOWN_pEhEx_UP_CmasM
EHI_103550A	100.449050809144	53.1671648922968	0.241655267461555	0.731740864617012	0.917856488701519	43	8	112	36	14	301	60.4533755839482	9.93664466818256	86.9816036169672	30.7904040633173	18.4575096821338	241.738666319622	73.17	UP_pEhEx_DOWN_CmasM
EHI_134980A	15.1273872248922	27.495133281887	-0.239790257818378	0.731421119619201	-0.862013450660626	9	29	43	18	23	1	12.6530320989659	36.0203369221618	33.3947228172285	15.3952020316587	30.3230516206484	0.803118492756219	73.14	DOWN_pEhEx_UP_CmasM
EHI_047750A	624.053084943364	504.898024469931	0.241443522683234	0.731351069435767	0.305676724332598	404	383	607	763	539	644	567.980551998025	475.71686348924	471.409226745528	652.585508341975	710.614122762151	517.208309335005	73.14	UP_pEhEx_DOWN_CmasM
EHI_162200A	612.353401982053	478.986516283336	0.24130767541395	0.7311011122424	0.354379458886835	339	375	634	596	372	1023	476.597542394383	465.780218821057	492.378006188904	509.752245048253	490.442400125269	821.590218089612	73.11	UP_pEhEx_DOWN_CmasM
EHI_029610A	66.5202476155458	98.3289289972864	-0.239282493712925	0.730932083690503	-0.563822390151663	90	50	136	62	64	78	126.530320989659	62.104029176141	105.620518677746	53.0279181090465	84.3771871183259	62.6432424349851	73.09	DOWN_pEhEx_UP_CmasM
EHI_048690A	12.1442888313334	20.3108039637016	-0.239149832076337	0.730804580355575	-0.741969338712499	11	17	31	14	16	5	15.4648170098472	21.1153699198879	24.0752652868391	11.9740460246234	21.0942967795815	4.0155924637811	73.08	DOWN_pEhEx_UP_CmasM
EHI_198840A	12.9494693815126	20.0608658246326	-0.239090704613941	0.730747787280194	-0.631490890707567	21	13	19	18	10	13	29.5237415642538	16.1470475857967	14.7558077564498	15.3952020316587	13.1839354872384	10.4405404058309	73.07	DOWN_pEhEx_UP_CmasM
EHI_101390A	12.6914415386467	21.148564710294	-0.23902151814055	0.730681359960743	-0.736703810406904	16	22	18	20	14	4	22.4942792870505	27.325772837502	13.979186295584	17.1057800351763	18.4575096821338	3.21247397102488	73.07	DOWN_pEhEx_UP_CmasM
EHI_026470A	170.240901896274	251.415843580972	-0.238901760466804	0.730566448589403	-0.562497868529495	188	268	208	332	149	49	264.307781622843	332.877596384116	161.537263860082	283.955948583926	196.440638759852	39.3528061450547	73.06	DOWN_pEhEx_UP_CmasM
EHI_035700A	27.7471781924662	44.5516570549502	-0.238567283214496	0.730234507999591	-0.683138031342577	46	37	31	45	25	16	64.6710529502702	45.9569815903443	24.0752652868391	38.4880050791466	32.959838718096	12.8498958840995	73.02	DOWN_pEhEx_UP_CmasM
EHI_110620A	82.4895219876479	45.9731270074374	0.240668497888383	0.729905829184018	0.843420077539861	43	30	52	44	12	232	60.4533755839482	37.2624175056846	40.3843159650205	37.6327160773878	15.8207225846861	186.323490319443	72.99	UP_pEhEx_DOWN_CmasM
EHI_074060A	42.3594207799306	68.0894391503163	-0.23818807144908	0.729858932888239	-0.684748187680092	52	59	75	86	33	15	73.1064076829142	73.2827544278464	58.2466095649334	73.554854151258	43.5069871078868	12.0467773913433	72.99	DOWN_pEhEx_UP_CmasM
EHI_094800A	41.2508051167805	29.4329933423607	0.240534257427228	0.729653865789787	0.486988005414913	22	25	34	49	33	48	30.9296340196945	31.0520145880705	26.4051296694365	41.9091610861819	43.5069871078868	38.5496876522985	72.97	UP_pEhEx_DOWN_CmasM
EHI_056380A	522.042816020127	379.582246291328	0.24052529217482	0.729637041726542	0.459755619525949	114	419	583	624	637	270	160.271739920235	520.431764496061	452.770311684749	533.7003370975	839.816690537087	216.841993044179	72.96	UP_pEhEx_DOWN_CmasM
EHI_158610A	12.9585508355335	21.8591424106674	-0.23784445974003	0.729519405459414	-0.754332411978212	12	21	29	25	12	3	16.8707094652879	26.0836922539792	22.5220223651076	21.3822250439704	15.8207225846861	2.40935547826866	72.95	DOWN_pEhEx_UP_CmasM
EHI_004990A	85.9808750280515	55.6134031455142	0.240410095893348	0.729420902999286	0.628583170175135	42	35	82	56	59	161	59.0474831285076	43.4728204232987	63.6829597909939	47.8961840984936	77.7852193747067	129.302077333751	72.94	UP_pEhEx_DOWN_CmasM
EHI_130480A	21.3532482188424	11.4651017868758	0.240375338502136	0.72935570239206	0.897206383605853	12	8	10	8	8	56	16.8707094652879	9.93664466818256	7.76621460865779	6.84231201407052	10.5471483897907	44.9746355943483	72.94	UP_pEhEx_DOWN_CmasM
EHI_023320A	42.6254793514941	70.6906282790867	-0.23759169375783	0.729270121326781	-0.729802905955059	57	69	61	94	31	11	80.1358699601174	85.7035602630746	47.3739091128125	80.3971661653286	40.8702000104391	8.83430342031841	72.93	DOWN_pEhEx_UP_CmasM
EHI_181540A	102.900422649914	145.016870999455	-0.237542553048277	0.729221704416793	-0.494971842601908	99	111	202	133	56	149	139.183353088625	137.870944771033	156.877535094887	113.753437233922	73.8300387285351	119.664655420677	72.92	DOWN_pEhEx_UP_CmasM
EHI_200840A	120.808534719854	181.475495489453	-0.23751213434858	0.729191741398069	-0.587052375405405	119	184	193	207	127	31	167.301202197438	228.542827368199	149.887941947095	177.044823364075	167.435980687928	24.8966732754428	72.92	DOWN_pEhEx_UP_CmasM
EHI_107320A	27.713979720238	42.2079522101317	-0.23750455784475	0.729184279301019	-0.606900939888437	43	30	38	41	19	29	60.4533755839482	37.2624175056846	29.5116155128996	35.0668490721114	25.049477425753	23.2904362899304	72.92	DOWN_pEhEx_UP_CmasM
EHI_045070A	95.3437136986744	55.8834511908068	0.240277191792004	0.729171624869848	0.770716700471031	49	37	68	49	29	247	68.8887303165922	45.9569815903443	52.810259338873	41.9091610861819	38.2334129129914	198.370267710786	72.92	UP_pEhEx_DOWN_CmasM
EHI_004810A	726.032769991201	916.361456782735	-0.237455510082951	0.729135980933589	-0.335882111776224	631	1033	766	1081	714	424	887.118139383054	1283.06924277907	594.892039023187	924.567410901278	941.332993788823	340.522240928637	72.91	DOWN_pEhEx_UP_CmasM
EHI_027520A	93.5704570418586	63.9091373319598	0.24021076353401	0.729047064613147	0.550030886742014	33	57	95	112	90	85	46.3944510295417	70.7985932608007	73.779038782249	95.7923681969872	118.655419385146	68.2650718842787	72.9	UP_pEhEx_DOWN_CmasM
EHI_036500A	24.0377652200444	37.109214349332	-0.237296117648848	0.728977352737627	-0.626474682024895	36	32	28	31	13	35	50.6121283958636	39.7465786727302	21.7454009042418	26.5139590545232	17.1391161334099	28.1091472464677	72.9	DOWN_pEhEx_UP_CmasM
EHI_138540A	36.1345204985122	54.4905415042554	-0.237247960557834	0.728928264751887	-0.592628077881699	51	28	73	49	21	48	71.7005152274735	34.778256338639	56.6933666432019	41.9091610861819	27.6862645232007	38.5496876522985	72.89	DOWN_pEhEx_UP_CmasM
EHI_040590A	334.435234537776	426.74142295025	-0.236773155629522	0.728445085806393	-0.351635305852657	310	364	506	479	235	357	435.826661186604	452.117332402306	392.970459198084	409.683431842472	309.822483950103	286.71330191397	72.84	DOWN_pEhEx_UP_CmasM
EHI_198860A	19.4114574956734	11.9789633664374	0.239797917278343	0.728273443037874	0.69640538004179	9	12	11	14	12	37	12.6530320989659	14.9049670022738	8.54283606952357	11.9740460246234	15.8207225846861	29.7153842319801	72.83	UP_pEhEx_DOWN_CmasM
EHI_023140A	84.505219926005	127.555497652161	-0.23650448570801	0.728172322686918	-0.594012715361086	111	114	112	146	76	40	156.054062553913	141.597186521601	86.9816036169672	124.872194256787	100.197909703012	32.1247397102488	72.82	DOWN_pEhEx_UP_CmasM
EHI_155220A	274.005005282087	387.313217063314	-0.236489535685815	0.728157158564739	-0.499298486864997	287	387	364	479	307	32	403.491134711468	480.685185823331	282.690211755144	409.683431842472	404.746819458219	25.699791768199	72.82	DOWN_pEhEx_UP_CmasM
EHI_176700A	81.3798002278883	122.815507162249	-0.235610303931531	0.727259681217637	-0.593750088496771	103	120	99	110	91	42	144.806922910388	149.049670022738	76.8855246257121	94.0817901934696	119.97381293387	33.7309766957612	72.73	DOWN_pEhEx_UP_CmasM
EHI_153020A	58.4780404171347	91.4952112420169	-0.235576015416507	0.72722355727785	-0.645801268521771	114	51	68	81	32	79	160.271739920235	63.3461097596638	52.810259338873	69.278409142464	42.1885935591629	63.4463609277413	72.72	DOWN_pEhEx_UP_CmasM
EHI_194980A	39.5224254627125	66.7236803041194	-0.23552393900546	0.72716870817169	-0.755527379479255	20	76	99	60	50	5	28.1178491088131	94.3981243477343	76.8855246257121	51.3173401055289	65.9196774361921	4.0155924637811	72.72	DOWN_pEhEx_UP_CmasM
EHI_139370A	74.7225887847824	108.752485656737	-0.235456499013002	0.727097704164842	-0.541432032112415	83	71	155	90	78	58	116.689073801575	88.1877214301202	120.376326434196	76.9760101582933	102.83469680046	46.5808725798607	72.71	DOWN_pEhEx_UP_CmasM
EHI_054520A	162.808883119062	260.541398936603	-0.235225300389029	0.726854515645614	-0.678333211361468	77	305	376	103	305	14	108.253719068931	378.83457797446	292.009669285533	88.0947671811579	402.110032360772	11.2436588985871	72.69	DOWN_pEhEx_UP_CmasM
EHI_042870A	261.762902782113	350.011865765159	-0.235052005564343	0.726672465238163	-0.419143179703946	293	346	277	381	196	255	411.926489444112	429.759881898896	215.124144659821	325.865109670108	258.405135549873	204.795215652836	72.67	DOWN_pEhEx_UP_CmasM
EHI_142910A	7.88141879965859	11.8590119133607	-0.23485086078779	0.726461405982332	-0.589456540608468	7	10	17	12	6	7	9.8412471880846	12.4208058352282	13.2025648347182	10.2634680211058	7.91036129234305	5.62182944929354	72.65	DOWN_pEhEx_UP_CmasM
EHI_168600A	193.500879920886	140.168549162585	0.238823685026612	0.726413999809561	0.465177451242381	79	129	191	182	162	262	111.065503979812	160.228395274444	148.334699025364	155.662598320104	213.579754893262	210.417045102129	72.64	UP_pEhEx_DOWN_CmasM
EHI_151960A	31.3182182396985	18.4943168963873	0.238771984544636	0.72631500300489	0.759920122707448	12	20	18	26	11	69	16.8707094652879	24.8416116704564	13.979186295584	22.2375140457292	14.5023290359623	55.4151760001791	72.63	UP_pEhEx_DOWN_CmasM
EHI_053080A	67.0879900912081	102.230227199886	-0.234601979029786	0.726200625154213	-0.607695404797994	57	93	142	108	68	28	80.1358699601174	115.513494267622	110.280247442941	92.371212189952	89.6507613132212	22.4873177971741	72.62	DOWN_pEhEx_UP_CmasM
EHI_175230A	25.1147230550833	41.243964187043	-0.23453797919936	0.726133631237118	-0.715649638603918	23	43	49	38	30	6	32.3355264751351	53.4094650914812	38.0544515824232	32.500982066835	39.5518064617152	4.81871095653732	72.61	DOWN_pEhEx_UP_CmasM
EHI_068680A	33.6531675421617	16.8266560998257	0.238663004065979	0.72610637147986	0.9999937986166	19	4	24	16	2	101	26.7119566533725	4.96832233409128	18.6389150607787	13.684624028141	2.63678709744768	81.1149677683782	72.61	UP_pEhEx_DOWN_CmasM
EHI_175040A	155.932888526727	236.174497113369	-0.234396173939674	0.725985287635977	-0.598927940652472	106	240	334	224	214	7	149.02460027671	298.099340045477	259.39156792917	191.584736393974	282.136219426902	5.62182944929354	72.6	DOWN_pEhEx_UP_CmasM
EHI_033680A	69.617601916087	112.444026092322	-0.234184413529269	0.725761679003454	-0.691682991676679	49	108	171	102	93	5	68.8887303165922	134.144703020465	132.802269808048	87.2394781793991	122.610600031317	4.0155924637811	72.58	DOWN_pEhEx_UP_CmasM
