baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1.1	EhMyb10_2.1	EhMyb10_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_000700A	42.2383702532961	0.263682403019385	0.826132174027542	0.319177017079345	0.749592283938662	0.999126623936413	79	66	2	79	52	39	70.8245665800437	59.3940243118353	6.27171448657247	46.6999424444227	48.8288170381881	21.4111566587142	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000710A	17.6683368579355	-0.249675262527031	0.928066830922625	-0.269027244814708	0.787908716967989	0.999126623936413	23	29	0	46	26	14	20.6198105233039	26.0973743188367	0	27.192371549917	24.414408519094	7.68605623646152	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_000720A	117.423162725035	0.0421217864591311	0.392683135094092	0.107266604278888	0.914577477570674	0.999126623936413	149	123	36	218	107	215	133.580511650969	110.688863490239	112.890860758304	128.868195606129	100.474681213195	118.035863631373	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000730A	869.217086302448	-0.2588139140632	0.657588493054692	-0.393580357315764	0.693890885695464	0.999126623936413	945	448	359	916	835	2757	847.205258457485	403.159437753064	1125.77275033976	541.482876950522	784.078119747828	1513.60407456603	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_000740A	84.2981925961469	0.967387423461719	0.630868812320437	1.53342090236402	0.125172181838384	0.999126623936413	109	175	25	124	79	45	97.7199716104401	157.484155372291	78.3964310821558	73.3011754823851	74.182241269555	24.7051807600549	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000780A	17.2860831518782	0.451301568473006	1.08812040338417	0.414753337102595	0.67832248240928	0.999126623936413	28	34	1	28	29	2	25.1023780283699	30.5969216151879	3.13585724328623	16.5518783347321	27.2314556559126	1.09800803378022	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000790A	95.6675203968004	0.379954950206275	0.831069633504132	0.457187863553898	0.647536020882385	0.999126623936413	60	80	64	71	40	306	53.7908100607927	71.9927567416186	200.694863570319	41.970834348785	37.5606284909139	167.995229168373	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000800A	240.932958920876	0.0563494689538493	0.423252799896394	0.133134308781047	0.894087162169296	0.999126623936413	234	294	84	344	211	558	209.784159237092	264.573381025448	263.412008436044	203.351648112423	198.132315289571	306.34424142468	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_000900A	29.2252926005406	-0.834866782475095	0.72657444233082	-1.14904507210146	0.250537395829461	0.999126623936413	16	18	11	27	35	112	14.3442160162114	16.1983702668642	34.4944296761486	15.9607398227774	32.8655499295497	61.4884498916921	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_001040A	38.246991417325	2.34428693392692	1.68621644486125	1.39026454229594	0.164448560786852	0.999126623936413	0	8	59	6	2	58	0	7.19927567416186	185.015577353888	3.54683107172831	1.8780314245457	31.8422329796263	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_001050A	472.967502622191	-0.333948854877008	0.450743958435145	-0.740883707097004	0.458763955161642	0.999126623936413	587	446	104	774	494	1207	526.253425094755	401.359618834524	326.129153301768	457.541208252952	463.873761862787	662.647848386361	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_001060A	19.0809192106832	0.80945606519684	1.16042798535429	0.697549589817678	0.485458916551361	0.999126623936413	3	3	22	22	16	22	2.68954050303963	2.6997283778107	68.9888593522971	13.0050472630038	15.0242513963656	12.0780883715824	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_001070A	384.524613578162	-0.410656269256468	1.11118200594595	-0.369567061974584	0.711705096894335	0.999126623936413	642	449	3	892	651	327	575.561667650482	404.059347212334	9.4075717298587	527.295552663609	611.299228689624	179.524313523065	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_001100A	98.5079914900893	0.994632900525419	1.2339879977611	0.806031259890731	0.420224824925729	0.999126623936413	23	36	109	25	19	298	20.6198105233039	32.3967405337284	341.808439518199	14.778462798868	17.8412985331841	163.603197033252	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_001120A	54.5500971716272	-0.357117285748282	0.926738914036752	-0.38534832231521	0.699979364509833	0.999126623936413	123	28	2	105	90	71	110.271160624625	25.1974648595665	6.27171448657247	62.0695437552454	84.5114141045563	38.9792851991977	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_001130A	1081.74737127455	0.549688168209961	1.25682317323287	0.437363170823803	0.661847989047571	0.999126623936413	1586	2481	64	1537	1816	39	1421.87041260695	2232.67536844945	200.694863570319	908.579892874402	1705.25253348749	21.4111566587142	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_001140A	19.592927723193	-0.287537626292301	0.883255216259434	-0.325543083130623	0.744770081131001	0.999126623936413	19	19	6	57	30	5	17.033756519251	17.0982797261344	18.8151434597174	33.6948951814189	28.1704713681854	2.74502008445054	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_001150A	49.6690369992747	0.363643327958322	0.742301319866814	0.489886408963368	0.624214280899481	0.999126623936413	78	86	6	115	47	36	69.9280530790305	77.39221349724	18.8151434597174	67.9809288747926	44.1337384768239	19.7641446080439	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_001400A	1557.28463383673	0.00683603923888667	0.486922826753269	0.0140392663134493	0.988798654130784	0.999126623936413	2110	2029	307	2391	1910	2653	1891.64348713788	1825.9162928593	962.708173688874	1413.41218208373	1793.52001044114	1456.50765680946	0.09	DOWN_pEhEx_UP_EhMyb10
EHI_001410A	14.6017696073014	-0.186699595963012	0.612009522552019	-0.305059952636837	0.760320491441742	0.999126623936413	20	17	2	35	14	26	17.9302700202642	15.2984608075939	6.27171448657247	20.6898479184151	13.1462199718199	14.2741044391428	0.09	UP_pEhEx_DOWN_EhMyb10
EHI_001420A	6128.21100292732	-0.259154401511156	0.864934857285233	-0.299623028634275	0.764464716446637	0.999126623936413	10326	7310	287	12112	10697	5153	9257.39841146242	6578.3381472654	899.991028823149	7159.86965679555	10044.6510741827	2829.01769903473	0.09	UP_pEhEx_DOWN_EhMyb10
