baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1.1	UmasM_2.1	UmasM_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_134630A	17.6575415908517	0.224506585392683	0.900443297996296	0.24932895374119	0.80310633651346	0.999887746445403	13	51	4	27	19	10	15.5987275145091	34.5632340646942	6.24433985004541	20.027466956459	22.329854658046	7.18162650135644	0.01	DOWN_pEhEx_UP_UmasM
EHI_134640A	1136.94678801329	0.798821263733305	0.68316062839071	1.16930225562772	0.24228187469807	0.999887746445403	982	1162	1516	991	565	1518	1178.30387840368	787.499568297542	2366.60480316721	735.082213105587	664.019362199789	1090.17090290591	0.01	DOWN_pEhEx_UP_UmasM
EHI_134650A	8.47758785640633	0.890025638182306	0.825032432733566	1.07877654607274	0.280687352733683	0.999887746445403	8	21	6	10	2	11	9.59921693200558	14.2319199089917	9.36650977506811	7.41758035424406	2.35051101663642	7.89978915149208	0.01	DOWN_pEhEx_UP_UmasM
EHI_134660A	29.095646428444	0.0103321107620063	0.723410991616356	0.0142824907027204	0.988604608603249	0.999887746445403	28	56	10	55	25	24	33.5972592620195	37.9517864239779	15.6108496251135	40.7966919483424	29.3813877079553	17.2359036032554	0.01	DOWN_pEhEx_UP_UmasM
EHI_134670A	12.9853756265646	0.263556637297217	1.05107602083269	0.250749357870825	0.802007897373679	0.999887746445403	5	46	3	20	15	5	5.99951058250349	31.1746817054105	4.68325488753405	14.8351607084881	17.6288326247732	3.59081325067822	0.01	DOWN_pEhEx_UP_UmasM
EHI_134680A	17.2995294581634	0.0799358154731884	0.751104581703729	0.106424348113907	0.915245675774713	0.999887746445403	16	38	5	27	16	17	19.1984338640112	25.7529979305565	7.80542481255676	20.027466956459	18.8040881330914	12.2087650523059	0.01	DOWN_pEhEx_UP_UmasM
EHI_134700A	8.78292290086879	1.01039871154922	0.929085195864196	1.08751997776629	0.276807074443595	0.999887746445403	12	21	4	11	7	2	14.3988253980084	14.2319199089917	6.24433985004541	8.15933838966847	8.22678855822747	1.43632530027129	0.01	DOWN_pEhEx_UP_UmasM
EHI_134720A	1735.21236988278	-0.464264127800417	0.592582363928	-0.78345923885245	0.433357480934771	0.999887746445403	866	2370	1108	2663	2284	1917	1039.1152328896	1606.17381830049	1729.68213846258	1975.30164833519	2684.28358099879	1376.71780031003	0.01	UP_pEhEx_DOWN_UmasM
EHI_134730A	9.24609110563576	-0.243826352935789	0.817431463056463	-0.298283542970192	0.765486763726939	0.999887746445403	11	13	2	16	9	11	13.1989232815077	8.81023613413774	3.1221699250227	11.8681285667905	10.5772995748639	7.89978915149208	0.01	UP_pEhEx_DOWN_UmasM
EHI_134750A	19.7312151687971	0.225367238538575	0.802014685795975	0.281001386296193	0.778709336546294	0.999887746445403	23	39	6	34	18	12	27.597748679516	26.4307084024132	9.36650977506811	25.2197732044298	21.1545991497278	8.61795180162772	0.01	DOWN_pEhEx_UP_UmasM
EHI_134760A	78.1538003474165	0.632355440135872	1.03961765856202	0.608257694478309	0.543016574852565	0.999887746445403	19	63	141	52	26	159	22.7981402135132	42.6957597269752	220.112979714101	38.5714178420691	30.5566432162735	114.187861371567	0.01	DOWN_pEhEx_UP_UmasM
EHI_134780A	70.9014905441839	0.2598090095061	1.08316798397325	0.239860311004647	0.810438549970431	0.999887746445403	113	123	8	105	89	16	135.588939164579	83.3583880383801	12.4886797000908	77.8845937195627	104.597740240321	11.4906024021703	0.01	DOWN_pEhEx_UP_UmasM
EHI_134790A	14.933413353698	0.0677430109341401	0.93963170846633	0.0720952798035205	0.942526082623357	0.999887746445403	23	22	2	29	13	10	27.597748679516	14.9096303808485	3.1221699250227	21.5109830273078	15.2783216081367	7.18162650135644	0.01	DOWN_pEhEx_UP_UmasM
EHI_134800A	73.6991787808748	0.216238954357007	0.818348812802747	0.264238123125534	0.791596436657626	0.999887746445403	107	117	19	129	66	44	128.389526465575	79.2921252072396	29.6606142877157	95.6867865697484	77.5668635490019	31.5991566059683	0.01	DOWN_pEhEx_UP_UmasM
EHI_134810A	1030.15758704436	0.0724695847248756	0.906155226759609	0.0799748018714468	0.936257296956153	0.999887746445403	130	2065	1033	1181	923	1465	155.987275145091	1399.47212438419	1612.60076627423	876.016239836224	1084.76083417771	1052.10828244872	0.01	DOWN_pEhEx_UP_UmasM
EHI_134820A	7.86272719361182	0.407945282756049	0.824485631755395	0.49478761914565	0.620750044711559	0.999887746445403	8	18	3	11	7	6	9.59921693200558	12.1987884934215	4.68325488753405	8.15933838966847	8.22678855822747	4.30897590081386	0.01	DOWN_pEhEx_UP_UmasM
EHI_134830A	283.601530379509	-0.30618252196482	0.630308605403966	-0.485766050692877	0.627133047154205	0.999887746445403	118	391	227	334	325	433	141.588449747082	264.984794495989	354.366286490077	247.747183831752	381.958040203418	310.964427508734	0.01	UP_pEhEx_DOWN_UmasM
EHI_134840A	112.344058414353	0.196729268063393	1.12189293800645	0.175354761046069	0.860800885197121	0.999887746445403	5	200	140	69	91	217	5.99951058250349	135.54209437135	218.551894751589	51.181304444284	106.948251256957	155.841295079435	0.01	DOWN_pEhEx_UP_UmasM
EHI_134850A	55.8085246676941	0.554699900000279	0.984111851863758	0.563655339532556	0.572988717050352	0.999887746445403	82	130	8	108	34	22	98.3919735530572	88.1023613413774	12.4886797000908	80.1098678258359	39.9586872828192	15.7995783029842	0.01	DOWN_pEhEx_UP_UmasM
EHI_134960A	1555.88757566188	0.632979248262282	0.931943309370919	0.679203597362115	0.497008868277036	0.999887746445403	613	914	2768	1155	970	2315	735.539997414927	619.427371277069	4321.08317623142	856.730530915189	1139.99784306866	1662.54653506402	0.01	DOWN_pEhEx_UP_UmasM
EHI_134980A	15.1068294947348	0.292513035030219	1.22513371831609	0.238760088516924	0.811291619975909	0.999887746445403	24	26	2	18	23	1	28.7976507960167	17.6204722682755	3.1221699250227	13.3516446376393	27.0308766913188	0.718162650135644	0.01	DOWN_pEhEx_UP_UmasM
EHI_135000A	8.34022963293089	0.0670288479012794	1.33962784068548	0.0500354246646451	0.960094158864188	0.999887746445403	2	5	13	11	0	22	2.39980423300139	3.38855235928374	20.2941045126476	8.15933838966847	0	15.7995783029842	0.01	DOWN_pEhEx_UP_UmasM
EHI_135020A	32.7368913123336	-0.148321895660082	0.881964738799568	-0.168172137881568	0.866447859496532	0.999887746445403	30	72	5	67	32	23	35.9970634950209	48.7951539736859	7.80542481255676	49.6977883734352	37.6081762661827	16.5177409531198	0.01	UP_pEhEx_DOWN_UmasM
EHI_135030A	25.1248064889894	-0.668680310292664	0.905103591625733	-0.738788704938835	0.460035311536481	0.999887746445403	18	46	3	44	40	19	21.5982380970126	31.1746817054105	4.68325488753405	32.6373535586739	47.0102203327284	13.6450903525772	0.01	UP_pEhEx_DOWN_UmasM
EHI_135040A	35.3076236261552	0.506560535982852	0.636627825879488	0.795693363360373	0.426210285240016	0.999887746445403	41	47	28	55	18	35	49.1959867765286	31.8523921772672	43.7103789503178	40.7966919483424	21.1545991497278	25.1356927547475	0.01	DOWN_pEhEx_UP_UmasM
EHI_135060A	2070.16906848664	-0.156716520936891	0.956853794493316	-0.163783142041964	0.869901863162656	0.999887746445403	226	2932	2316	1817	2184	3666	271.177878329158	1987.04710348399	3615.47277317629	1347.77435036615	2566.75803016697	2632.78427539727	0.01	UP_pEhEx_DOWN_UmasM
EHI_135070A	40.8941910751618	0.0438227497205278	0.632005462523996	0.069339194546699	0.944719628061425	0.999887746445403	35	44	34	67	37	38	41.9965740775244	29.819260761697	53.076888725386	49.6977883734352	43.4844538077738	27.2901807051545	0.01	DOWN_pEhEx_UP_UmasM
EHI_135080A	49723.5032607603	0.462314633385745	0.882133079624732	0.524087174672577	0.600217908540082	0.999887746445403	14318	44241	80525	47527	45516	51138	17180.198504057	29982.5889854144	125706.366606227	35253.5341496158	53492.9297166117	36725.4016026365	0.01	DOWN_pEhEx_UP_UmasM
EHI_135100A	509.804499096505	0.554583083093694	0.9233562304532	0.600616603649813	0.548095376519314	0.999887746445403	289	258	832	362	260	925	346.771711668702	174.849301739041	1298.82268880944	268.516408823635	305.566432162735	664.30045137547	0.01	DOWN_pEhEx_UP_UmasM
EHI_135110A	35.6680813748237	0.44494874526835	1.19042780044541	0.373772138975473	0.708573849444588	0.999887746445403	4	26	65	23	9	87	4.79960846600279	17.6204722682755	101.470522563238	17.0604348147613	10.5772995748639	62.480150561801	0.01	DOWN_pEhEx_UP_UmasM
EHI_135120A	77.1253164255527	0.297880461968946	0.874244447125975	0.340729029447324	0.733307582654943	0.999887746445403	138	102	13	116	62	68	165.586492077096	69.1264681293884	20.2941045126476	86.0439321092312	72.8658415157291	48.8350602092238	0.01	DOWN_pEhEx_UP_UmasM
EHI_135130A	6.30616180847982	0.482051085166235	0.90698682366038	0.531486315557257	0.59508182170033	0.999887746445403	10	8	3	11	4	4	11.999021165007	5.42168377485399	4.68325488753405	8.15933838966847	4.70102203327284	2.87265060054257	0.01	DOWN_pEhEx_UP_UmasM
EHI_135140A	10.6211113631086	0.431840351510462	0.825960685101519	0.522834027454206	0.601089757798456	0.999887746445403	12	23	4	17	9	6	14.3988253980084	15.5873408527052	6.24433985004541	12.6098866022149	10.5772995748639	4.30897590081386	0.01	DOWN_pEhEx_UP_UmasM
EHI_135150A	254.340890730234	-0.353012523146976	0.54339406522392	-0.649643685382371	0.515922407807589	0.999887746445403	156	440	118	404	222	412	187.184730174109	298.19260761697	184.208025576339	299.67024631146	260.906722846643	295.883011855885	0.01	UP_pEhEx_DOWN_UmasM
EHI_135170A	16.7034807641051	0.461784315298048	0.848471859422888	0.544254131907383	0.586266605973423	0.999887746445403	15	23	16	14	4	37	17.9985317475105	15.5873408527052	24.9773594001816	10.3846124959417	4.70102203327284	26.5720180550188	0.01	DOWN_pEhEx_UP_UmasM
EHI_135190A	11.7538591170051	-0.215200267419307	0.75108596148079	-0.28651882534861	0.774480777030353	0.999887746445403	8	16	8	16	6	26	9.59921693200558	10.843367549708	12.4886797000908	11.8681285667905	7.05153304990926	18.6722289035267	0.01	UP_pEhEx_DOWN_UmasM
EHI_135200A	40.1027641699872	0.331934392616046	0.718002733152883	0.462302408179508	0.643864472920921	0.999887746445403	49	69	18	56	41	24	58.7952037085342	46.7620225581157	28.0995293252043	41.5384499837668	48.1854758410466	17.2359036032554	0.01	DOWN_pEhEx_UP_UmasM
EHI_135210A	19.83305607902	0.065728425033907	0.618190838848181	0.106323841932651	0.915325415679949	0.999887746445403	20	29	11	25	16	29	23.9980423300139	19.6536036838457	17.1719345876249	18.5439508856102	18.8040881330914	20.8267168539337	0.01	DOWN_pEhEx_UP_UmasM
EHI_135420A	22.3727417165868	-0.0763525293629456	1.10891735248882	-0.0688532190352888	0.945106455898749	0.999887746445403	24	44	4	32	37	3	28.7976507960167	29.819260761697	6.24433985004541	23.736257133581	43.4844538077738	2.15448795040693	0.01	UP_pEhEx_DOWN_UmasM
EHI_135430A	74.7301315033153	0.546549131832649	0.828142698144024	0.659969752866911	0.509273239956769	0.999887746445403	62	81	88	34	36	159	74.3939312230432	54.8945482203967	137.375476700999	25.2197732044298	42.3091982994556	114.187861371567	0.01	DOWN_pEhEx_UP_UmasM
EHI_135440A	128.495383280561	0.113436757129352	1.03646621780187	0.109445686874317	0.912848998477187	0.999887746445403	11	130	192	139	103	203	13.1989232815077	88.1023613413774	299.72831280218	103.104366923992	121.051317356776	145.787017977536	0.01	DOWN_pEhEx_UP_UmasM
EHI_135450A	910.419683966971	0.530901980749742	0.872903662319249	0.608202260647147	0.543053335461872	0.999887746445403	368	639	1508	785	664	1213	441.563978872257	433.056991516463	2354.11612346712	582.280057808159	780.369657523292	871.131294614536	0.01	DOWN_pEhEx_UP_UmasM
EHI_135460A	38.0628834784852	-0.643399370234432	0.976137357337474	-0.659127903873464	0.509813638525544	0.999887746445403	25	77	4	79	57	20	29.9975529125174	52.1837063329697	6.24433985004541	58.5988847985281	66.989563974138	14.3632530027129	0.01	UP_pEhEx_DOWN_UmasM
EHI_135470A	1553.46921966226	0.597120473754304	1.01900856178787	0.585981802455759	0.557887743750068	0.999887746445403	434	1028	2815	980	654	3082	520.757518561303	696.686365068738	4394.45416946945	726.922874715918	768.61710244011	2213.37728771805	0.01	DOWN_pEhEx_UP_UmasM
EHI_135580A	29.7543350416034	0.932330375457316	1.31653829934237	0.708168061592308	0.478840897352205	0.999887746445403	75	40	0	41	16	17	89.9926587375523	27.10841887427	0	30.4120794524007	18.8040881330914	12.2087650523059	0.01	DOWN_pEhEx_UP_UmasM
EHI_135590A	31.8692589933073	0.105184169605324	0.73612241637709	0.142889507594403	0.88637744526545	0.999887746445403	12	76	21	31	28	51	14.3988253980084	51.5059958611129	32.7827842127384	22.9944990981566	32.9071542329099	36.6262951569178	0.01	DOWN_pEhEx_UP_UmasM
EHI_135720A	49.6874239304569	-0.0840427330950353	0.673858715964797	-0.124718625883924	0.900746311212805	0.999887746445403	25	91	34	56	31	105	29.9975529125174	61.6716529389642	53.076888725386	41.5384499837668	36.4329207578645	75.4070782642426	0.01	UP_pEhEx_DOWN_UmasM
EHI_135740A	37.3790792536647	-0.433538967396401	0.734217183761409	-0.590477827249115	0.554870346668865	0.999887746445403	30	66	9	76	39	38	35.9970634950209	44.7288911425454	14.0497646626022	56.3736106922549	45.8349648244102	27.2901807051545	0.01	UP_pEhEx_DOWN_UmasM
EHI_135760A	223.794355359325	1.93006622308959	1.62136683312084	1.19039453852313	0.233891358632476	0.999887746445403	3	118	628	19	12	349	3.59970634950209	79.9698356790964	980.361356457129	14.0934026730637	14.1030660998185	250.63876489734	0.01	DOWN_pEhEx_UP_UmasM
EHI_135770A	47.2373013741269	0.351484000208175	1.03722732258554	0.338868821284052	0.734708553227004	0.999887746445403	41	20	62	43	8	115	49.1959867765286	13.554209437135	96.7872676757038	31.8955955232495	9.40204406654568	82.588704765599	0.01	DOWN_pEhEx_UP_UmasM
EHI_135780A	9.31077857744634	0.686816252010437	0.829073516606517	0.82841417347601	0.407435982429001	0.999887746445403	15	11	6	12	3	12	17.9985317475105	7.45481519042424	9.36650977506811	8.90109642509288	3.52576652495463	8.61795180162772	0.01	DOWN_pEhEx_UP_UmasM
EHI_135790A	40515.4285058841	-0.24422639409107	0.594343411257661	-0.410917980186361	0.681132677749393	0.999887746445403	43823	49922	15929	69675	39060	47653	52583.3104514101	33832.6621760326	24866.5223678433	51681.9911181955	45905.4801549093	34222.6047669138	0.01	UP_pEhEx_DOWN_UmasM
EHI_135800A	34.2797194043586	-0.17008923735964	0.606633252677946	-0.280382317666878	0.779184201669499	0.999887746445403	34	48	15	54	25	55	40.7966719610237	32.5301026491239	23.4162744376703	40.0549339129179	29.3813877079553	39.4989457574604	0.01	UP_pEhEx_DOWN_UmasM
EHI_135810A	18.3435235909393	1.21230591291569	1.74074195634262	0.696430570021301	0.486159223988166	0.999887746445403	0	72	18	0	5	38	0	48.7951539736859	28.0995293252043	0	5.87627754159105	27.2901807051545	0.01	DOWN_pEhEx_UP_UmasM
EHI_136150A	1183.7607932726	-0.442522380429561	1.05922101708525	-0.417780966664814	0.67610726810236	0.999887746445403	1408	1781	73	2146	1781	567	1689.46218003298	1207.00235037687	113.959202263329	1591.81274402078	2093.13006031473	407.19822262691	0.01	UP_pEhEx_DOWN_UmasM
EHI_136160A	2192.16180593978	-0.35978366727175	1.08993873171829	-0.330095313435232	0.741327944290785	0.999887746445403	3114	2544	192	3469	3681	687	3736.49519078317	1724.09544040357	299.72831280218	2573.15862488727	4326.11552611933	493.377740643187	0.01	UP_pEhEx_DOWN_UmasM
EHI_136170A	27.1184164934587	0.366954780008083	0.918068350034738	0.399703115780212	0.689375196946971	0.999887746445403	34	63	5	52	20	13	40.7966719610237	42.6957597269752	7.80542481255676	38.5714178420691	23.5051101663642	9.33611445176337	0.01	DOWN_pEhEx_UP_UmasM
EHI_136180A	16.0971756117811	-0.116182603531392	1.42741035082788	-0.0813939757855946	0.935128639843192	0.999887746445403	12	4	19	11	0	58	14.3988253980084	2.710841887427	29.6606142877157	8.15933838966847	0	41.6534337078673	0.01	UP_pEhEx_DOWN_UmasM
EHI_136190A	23.1282261341196	-0.255985035446952	0.88019582847233	-0.290827367236266	0.771183353557161	0.999887746445403	24	41	4	53	22	15	28.7976507960167	27.7861293461267	6.24433985004541	39.3131758774935	25.8556211830006	10.7724397520347	0.01	UP_pEhEx_DOWN_UmasM
EHI_136200A	102.185301330302	1.0913839410904	1.1010317974642	0.991237440738753	0.321569652354713	0.999887746445403	43	82	199	42	15	204	51.59579100953	55.5722586922534	310.655907539759	31.1538374878251	17.6288326247732	146.505180627671	0.01	DOWN_pEhEx_UP_UmasM
EHI_136210A	157.845228840944	-0.561618329279784	0.791131442059325	-0.709892565788923	0.477770760884997	0.999887746445403	121	273	33	266	238	123	145.188156096584	185.014958816892	51.5158037628746	197.307637422892	279.710810979734	88.3340059666842	0.01	UP_pEhEx_DOWN_UmasM
EHI_136330A	9.59703961131477	0.448741217779653	0.837451493116521	0.535841444511242	0.592068136243262	0.999887746445403	15	13	4	13	9	6	17.9985317475105	8.81023613413774	6.24433985004541	9.64285446051728	10.5772995748639	4.30897590081386	0.01	DOWN_pEhEx_UP_UmasM
EHI_136350A	652.939078966803	0.574882244318011	0.985215301380027	0.583509252762063	0.559550530062244	0.999887746445403	175	443	1175	399	439	1060	209.982870387622	300.22573903254	1834.27483095084	295.961456134338	515.937168151694	761.252409143782	0.01	DOWN_pEhEx_UP_UmasM
EHI_136380A	367.842178432013	-0.494890055779169	0.697998992389653	-0.709012564738632	0.478316679692857	0.999887746445403	256	667	100	755	402	361	307.174941824179	452.032884728452	156.108496251135	560.027316745427	472.452714343921	259.256716698967	0.01	UP_pEhEx_DOWN_UmasM
EHI_136390A	223.025346020835	-0.299205884288124	0.571942681833844	-0.523139632329532	0.600877087293506	0.999887746445403	127	267	171	389	221	264	152.387568795589	180.948695985752	266.945528589441	288.543875780094	259.731467338325	189.59493963581	0.01	UP_pEhEx_DOWN_UmasM
EHI_136400A	88.7844072479129	-0.0717903448118978	1.10830790502588	-0.0647747295551606	0.948353362078262	0.999887746445403	28	65	117	40	22	302	33.5972592620195	44.0511806706887	182.646940613828	29.6703214169763	25.8556211830006	216.885120340964	0.01	UP_pEhEx_DOWN_UmasM
EHI_136410A	125.701481271259	0.248453287724625	0.630842255094136	0.39384376318855	0.693696391924461	0.999887746445403	103	294	55	155	121	123	123.589917999572	199.246878725884	85.8596729381243	114.972495490783	142.205916506503	88.3340059666842	0.01	DOWN_pEhEx_UP_UmasM
EHI_136420A	10.2170125356185	-0.470627445439106	1.01550051102076	-0.463443829256215	0.643046268534715	0.999887746445403	1	7	13	14	10	18	1.1999021165007	4.74397330299724	20.2941045126476	10.3846124959417	11.7525550831821	12.9269277024416	0.01	UP_pEhEx_DOWN_UmasM
EHI_136440A	203.208846666675	-0.59403026102764	0.517183467167247	-1.14858710445889	0.250726276979219	0.999887746445403	145	250	91	282	249	323	173.985806892601	169.427617964187	142.058731588533	209.175765989683	292.638621571234	231.966535993813	0.01	UP_pEhEx_DOWN_UmasM
EHI_136470A	73.4367842980118	0.40520143283182	1.12455194020711	0.360322559007097	0.718605931105612	0.999887746445403	138	112	6	137	64	18	165.586492077096	75.9035728479559	9.36650977506811	101.620850853144	75.2163525323655	12.9269277024416	0.01	DOWN_pEhEx_UP_UmasM
EHI_136480A	15.5169735967404	-0.0818381767944842	0.802093979236689	-0.10203065839288	0.918732340184746	0.999887746445403	18	25	4	25	18	12	21.5982380970126	16.9427617964187	6.24433985004541	18.5439508856102	21.1545991497278	8.61795180162772	0.01	UP_pEhEx_DOWN_UmasM
EHI_136490A	181.648145463281	0.511579132716842	0.911027711451682	0.561540693313997	0.574428997400041	0.999887746445403	107	84	292	133	117	296	128.389526465575	56.9276796359669	455.836809053315	98.653818711446	137.504894473231	212.576144440151	0.01	DOWN_pEhEx_UP_UmasM
EHI_136610A	25.4651598494901	-0.276103432916961	0.925784954069324	-0.298237114033165	0.765522197022943	0.999887746445403	21	57	3	55	26	18	25.1979444465146	38.6294968958347	4.68325488753405	40.7966919483424	30.5566432162735	12.9269277024416	0.01	UP_pEhEx_DOWN_UmasM
EHI_136730A	20.5099521463543	2.18716349711162	1.34447621713068	1.62677737935697	0.103784387580519	0.999887746445403	7	15	53	9	0	21	8.39931481550488	10.1656570778512	82.7375030131016	6.67582231881966	0	15.0814156528485	0.01	DOWN_pEhEx_UP_UmasM
EHI_136740A	397.593723625158	0.692761308598909	1.01590319616309	0.681916654279033	0.495291653859882	0.999887746445403	62	609	632	199	459	313	74.3939312230432	412.72567736076	986.605696307174	147.609849049457	539.442278318059	224.784909492456	0.01	DOWN_pEhEx_UP_UmasM
EHI_136960A	25.8281471026763	0.479774194595881	0.899128984972407	0.533598852461201	0.593619102365126	0.999887746445403	37	51	7	41	24	9	44.3963783105258	34.5632340646942	10.9275947375795	30.4120794524007	28.2061321996371	6.46346385122079	0.01	DOWN_pEhEx_UP_UmasM
EHI_136980A	112.630911775425	0.556997840708512	1.11951526700688	0.497534832372311	0.618811945984208	0.999887746445403	19	77	210	50	51	245	22.7981402135132	52.1837063329697	327.827842127384	37.0879017712203	59.9380309242287	175.949849283233	0.01	DOWN_pEhEx_UP_UmasM
EHI_136990A	44.066899596817	0.686381535330119	0.926340359995026	0.740960412578595	0.458717443685931	0.999887746445403	16	61	66	26	15	89	19.1984338640112	41.3403387832617	103.031607525749	19.2857089210346	17.6288326247732	63.9164758620723	0.01	DOWN_pEhEx_UP_UmasM
EHI_137000A	166.159752276514	0.0824210641817128	0.619243774300809	0.133099544318834	0.894114655521941	0.999887746445403	169	268	82	289	148	134	202.783457688618	181.626406457609	128.008966925931	214.368072237653	173.937815231095	96.2337951181763	0.01	DOWN_pEhEx_UP_UmasM
EHI_137010A	24.8046427184543	0.559415518259229	0.801590962620801	0.697881518561812	0.485251293233207	0.999887746445403	47	27	9	34	15	24	56.3953994755328	18.2981827401322	14.0497646626022	25.2197732044298	17.6288326247732	17.2359036032554	0.01	DOWN_pEhEx_UP_UmasM
EHI_137020A	12.3846751786926	-0.525273185717449	0.727468757992132	-0.722056005768883	0.470260045014474	0.999887746445403	9	19	4	19	16	16	10.7991190485063	12.8764989652782	6.24433985004541	14.0934026730637	18.8040881330914	11.4906024021703	0.01	UP_pEhEx_DOWN_UmasM
EHI_137030A	31.9795683649247	0.451956569989037	1.51358952454046	0.298599166194848	0.765245901716752	0.999887746445403	10	22	54	10	0	102	11.999021165007	14.9096303808485	84.298587975613	7.41758035424406	0	73.2525903138357	0.01	DOWN_pEhEx_UP_UmasM
EHI_137050A	106.206067265504	2.01540081976194	1.63205239365947	1.23488732812242	0.216872440178642	0.999887746445403	21	3	310	11	5	156	25.1979444465146	2.03313141557025	483.936338378519	8.15933838966847	5.87627754159105	112.03337342116	0.01	DOWN_pEhEx_UP_UmasM
EHI_137090A	118.559634963055	0.0383474177156571	0.615627630680387	0.0622899554935114	0.950331927299744	0.999887746445403	68	209	88	164	66	211	81.5933439220474	141.641488618061	137.375476700999	121.648317809603	77.5668635490019	151.532319178621	0.01	DOWN_pEhEx_UP_UmasM
EHI_137100A	6.6915855298186	0.323565043027192	0.982598027478272	0.329295433105626	0.741932395668241	0.999887746445403	11	11	1	13	4	5	13.1989232815077	7.45481519042424	1.56108496251135	9.64285446051728	4.70102203327284	3.59081325067822	0.01	DOWN_pEhEx_UP_UmasM
EHI_137110A	228.161995601665	0.19219649123036	0.651533456776963	0.294990977410626	0.768000772172451	0.999887746445403	111	553	142	264	158	359	133.189134931577	374.773890936782	221.674064676612	195.824121352043	185.690370314277	257.820391398696	0.01	DOWN_pEhEx_UP_UmasM
EHI_137250A	8.43601949976873	0.221668610087123	1.14451543765905	0.193679004051283	0.846427232878163	0.999887746445403	3	8	12	6	1	24	3.59970634950209	5.42168377485399	18.7330195501362	4.45054821254644	1.17525550831821	17.2359036032554	0.01	DOWN_pEhEx_UP_UmasM
EHI_137270A	24.8046427184543	0.559415518259229	0.801590962620801	0.697881518561812	0.485251293233207	0.999887746445403	47	27	9	34	15	24	56.3953994755328	18.2981827401322	14.0497646626022	25.2197732044298	17.6288326247732	17.2359036032554	0.01	DOWN_pEhEx_UP_UmasM
EHI_137680A	7.07492500346884	0.655512412332599	1.07834964858875	0.607884848101426	0.543263849532883	0.999887746445403	12	12	2	9	8	1	14.3988253980084	8.13252566228099	3.1221699250227	6.67582231881966	9.40204406654568	0.718162650135644	0.01	DOWN_pEhEx_UP_UmasM
EHI_137690A	33.3464533708498	0.0415097682680391	0.870728464414345	0.0476724604334128	0.961977282530148	0.999887746445403	45	56	6	74	19	30	53.9955952425314	37.9517864239779	9.36650977506811	54.8900946214061	22.329854658046	21.5448795040693	0.01	DOWN_pEhEx_UP_UmasM
EHI_137710A	38.7196600969764	0.0156420696260017	1.16483687962536	0.0134285494386412	0.989285889735232	0.999887746445403	37	90	7	60	59	3	44.3963783105258	60.9939424671074	10.9275947375795	44.5054821254644	69.3400749907744	2.15448795040693	0.01	DOWN_pEhEx_UP_UmasM
EHI_137720A	4288.47109013421	1.15738587647378	1.18710883501583	0.974961892570156	0.32957916302408	0.999887746445403	717	3049	9506	1266	1121	7948	860.329817531	2066.33922869123	14839.6736536329	939.065672847299	1317.46142482471	5707.9567432781	0.01	DOWN_pEhEx_UP_UmasM
EHI_137750A	13.9451854579225	-0.1652737775369	0.959592068731453	-0.172233371786186	0.863254062991945	0.999887746445403	7	40	2	19	19	12	8.39931481550488	27.10841887427	3.1221699250227	14.0934026730637	22.329854658046	8.61795180162772	0.01	UP_pEhEx_DOWN_UmasM
EHI_137790A	17.8144060754407	0.380039370535127	0.758129993342278	0.501285233235125	0.616170396295996	0.999887746445403	21	31	9	31	14	10	25.1979444465146	21.0090246275592	14.0497646626022	22.9944990981566	16.4535771164549	7.18162650135644	0.01	DOWN_pEhEx_UP_UmasM
EHI_137800A	11.3079924142413	0.638010850238593	0.963354977295319	0.662280120283231	0.507791714904664	0.999887746445403	6	12	17	8	3	23	7.19941269900418	8.13252566228099	26.538444362693	5.93406428339525	3.52576652495463	16.5177409531198	0.01	DOWN_pEhEx_UP_UmasM
EHI_137810A	10.9666859942558	-0.361665476339598	0.764671527797564	-0.47296840956179	0.63623571725364	0.999887746445403	4	15	9	15	9	21	4.79960846600279	10.1656570778512	14.0497646626022	11.1263705313661	10.5772995748639	15.0814156528485	0.01	UP_pEhEx_DOWN_UmasM
EHI_137820A	71.04965583759	-0.345616575416007	0.979163659342026	-0.352971203657878	0.724110028966904	0.999887746445403	75	125	8	125	105	32	89.9926587375523	84.7138089820936	12.4886797000908	92.7197544280508	123.401828373412	22.9812048043406	0.01	UP_pEhEx_DOWN_UmasM
EHI_137830A	19.8490448109696	0.60211559288529	1.44414182443685	0.4169366074001	0.676724776407101	0.999887746445403	5	1	42	10	3	50	5.99951058250349	0.677710471856749	65.5655684254768	7.41758035424406	3.52576652495463	35.9081325067822	0.01	DOWN_pEhEx_UP_UmasM
EHI_137840A	15.9870884775219	0.324525716409984	1.11104364553098	0.292090880241605	0.770217139311556	0.999887746445403	2	16	26	13	5	37	2.39980423300139	10.843367549708	40.5882090252951	9.64285446051728	5.87627754159105	26.5720180550188	0.01	DOWN_pEhEx_UP_UmasM
EHI_137850A	46.9458432424019	-0.436644667661497	0.669957249057107	-0.651750045657432	0.514562432143923	0.999887746445403	37	80	13	72	57	59	44.3963783105258	54.2168377485399	20.2941045126476	53.4065785505573	66.989563974138	42.371596358003	0.01	UP_pEhEx_DOWN_UmasM
