"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CDC5_1","CDC5_2","CDC5_3","pEhEx_1","pEhEx_2","pEhEx_3","CDC5_1.1","CDC5_2.1","CDC5_3.1","pEhEx_1.1","pEhEx_2.1","pEhEx_3.1","Certeza","DE"
"2252","EHI_107050A",4638.811755,0.97776956,0.781781369,1.250694374,0.211046004,0.999126624,3128,2652,4232,4247,2613,8027,2804.294231,2386.559886,13270.94785,2510.56526,2453.648056,4406.855244,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2253","EHI_107070A",70.90111052,-0.094072157,0.453170704,-0.20758658,0.835551784,0.999126624,89,79,17,143,83,107,79.78970159,71.09284728,53.30957314,84.53280721,77.93830412,58.74342981,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2254","EHI_107090A",23.20060417,0.48201642,0.951318454,0.506682507,0.612377606,0.999126624,32,50,2,47,30,6,28.68843203,44.99547296,6.271714487,27.78351006,28.17047137,3.294024101,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2255","EHI_107100A",71.20252787,-0.996819733,0.476297439,-2.09285134,0.036362427,0.999126624,62,56,11,170,120,134,55.58383706,50.39492972,34.49442968,100.493547,112.6818855,73.56653826,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2256","EHI_107120A",59.58000339,0.771982144,0.592394712,1.303155022,0.192521842,0.999126624,76,91,24,106,53,36,68.13502608,81.89176079,75.26057384,62.66068227,49.76783275,19.76414461,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2257","EHI_107130A",108.1806271,0.363408043,0.983017844,0.36968611,0.711616382,0.999126624,68,126,61,119,217,17,60.96291807,113.3885919,191.2872918,70.34548292,203.7664096,9.333068287,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2258","EHI_107140A",6.302785896,-0.894674805,0.761245759,-1.175277227,0.239883822,0.999126624,5,8,0,12,8,21,4.482567505,7.199275674,0,7.093662143,7.512125698,11.52908435,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2259","EHI_107150A",37.01723386,1.416935288,1.222167668,1.159362438,0.246308481,0.999126624,3,14,47,17,14,66,2.689540503,12.59873243,147.3852904,10.0493547,13.14621997,36.23426511,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2260","EHI_107170A",191.4275959,1.792427629,1.248549501,1.435607982,0.151113922,0.999126624,208,748,10,355,45,10,186.4748082,673.1322755,31.35857243,209.8541717,42.25570705,5.490040169,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2261","EHI_107180A",51.23818963,2.540052944,1.169528358,2.171860927,0.029866154,0.999126624,14,10,77,18,12,41,12.55118901,8.999094593,241.4610077,10.64049322,11.26818855,22.50916469,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2262","EHI_107210A",1366.947061,0.154689414,0.740124198,0.20900467,0.834444593,0.999126624,1926,2427,130,2527,1715,1419,1726.685003,2184.080258,407.6614416,1493.80702,1610.411947,779.0367,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2263","EHI_107240A",47.78197614,0.023340625,0.842684447,0.027697942,0.977903065,0.999126624,36,36,26,46,16,179,32.27448604,32.39674053,81.53228833,27.19237155,15.0242514,98.27171902,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2264","EHI_107250A",336.5463795,-0.01409846,0.864655538,-0.016305291,0.986990837,0.999126624,126,220,222,297,218,1151,112.9607011,197.980081,696.160308,175.5681381,204.7054253,631.9036234,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2265","EHI_107260A",10.5475479,-0.094001481,0.617758103,-0.152165517,0.879056391,0.999126624,10,11,4,18,8,25,8.96513501,9.899004052,12.54342897,10.64049322,7.512125698,13.72510042,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2266","EHI_107270A",186.3167517,-0.773840519,0.539036009,-1.435600787,0.151115971,0.999126624,241,125,26,483,203,422,216.0597537,112.4886824,81.53228833,285.5199013,190.6201896,231.6796951,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2267","EHI_107280A",18.98502904,-0.115487617,0.707882565,-0.163145163,0.870404141,0.999126624,7,18,11,31,23,31,6.275594507,16.19837027,34.49442968,18.32529387,21.59736138,17.01912452,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2268","EHI_107290A",9483.990869,-0.164443768,0.559993193,-0.293653155,0.769022954,0.999126624,15895,5746,2363,11824,14707,16891,14250.0821,5170.879753,7410.030666,6989.621765,13810.10408,9273.226849,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2269","EHI_107300A",102.7544617,1.133890539,0.878046571,1.291378585,0.196572433,0.999126624,55,104,90,106,19,202,49.30824256,93.59058376,282.2271519,62.66068227,17.84129853,110.8988114,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2270","EHI_107320A",23.21229534,0.557465241,0.637818769,0.874018245,0.382108318,0.999126624,37,43,3,41,19,29,33.17099954,38.69610675,9.40757173,24.23667899,17.84129853,15.92111649,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2271","EHI_107330A",29.11861639,0.882351808,1.088532689,0.810588251,0.417602166,0.999126624,18,5,30,12,16,69,16.13724302,4.499547296,94.0757173,7.093662143,15.0242514,37.88127717,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2272","EHI_107340A",25.73416875,0.100854667,1.049735502,0.096076265,0.923460002,0.999126624,37,47,1,48,47,6,33.17099954,42.29574459,3.135857243,28.37464857,44.13373848,3.294024101,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2273","EHI_107550A",39.56022052,0.625516393,1.042097104,0.600247703,0.548341166,0.999126624,58,101,0,57,39,44,51.99778306,90.89085539,0,33.69489518,36.62161278,24.15617674,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2274","EHI_107660A",78.23894334,-0.786028702,0.466096057,-1.686409253,0.091717001,0.999126624,82,53,16,138,106,213,73.51410708,47.69520134,50.17371589,81.57711465,99.5356655,116.9378556,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2275","EHI_107780A",35.6104353,0.491814076,0.65025606,0.756339089,0.449445918,0.999126624,43,44,15,80,31,22,38.55008054,39.59601621,47.03785865,47.29108096,29.10948708,12.07808837,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2276","EHI_107790A",33.67160016,0.348152777,1.453666284,0.239499795,0.810718055,0.999126624,4,15,31,5,2,151,3.586054004,13.49864189,97.21157454,2.95569256,1.878031425,82.89960655,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2277","EHI_107920A",5.716883081,0.317567871,1.032956064,0.307435991,0.758511537,0.999126624,10,10,0,14,8,1,8.96513501,8.999094593,0,8.275939167,7.512125698,0.549004017,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2278","EHI_108610A",2218.153177,0.631673965,0.896835033,0.704336853,0.481223021,0.999126624,1109,986,1980,2075,1233,5162,994.2334726,887.3107268,6208.997342,1226.612412,1157.806373,2833.958735,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2279","EHI_108620A",63.92096983,0.450470631,0.979046943,0.460111371,0.645436283,0.999126624,125,96,7,145,76,11,112.0641876,86.39130809,21.9510007,85.71508423,71.36519413,6.039044186,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2280","EHI_108630A",18.04340454,-0.910709082,0.767869781,-1.186020214,0.235614317,0.999126624,21,18,0,33,35,38,18.82678352,16.19837027,0,19.50757089,32.86554993,20.86215264,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2281","EHI_108640A",49.70720337,0.223302488,1.324036529,0.168652815,0.866069735,0.999126624,16,28,39,8,4,233,14.34421602,25.19746486,122.2984325,4.729108096,3.756062849,127.9179359,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2282","EHI_108650A",18.73739116,1.315228849,1.105564691,1.189644405,0.234186185,0.999126624,6,8,22,14,3,36,5.379081006,7.199275674,68.98885935,8.275939167,2.817047137,19.76414461,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2283","EHI_108660A",14.69741234,-0.280911387,1.18382018,-0.237292277,0.812430053,0.999126624,3,5,11,4,9,65,2.689540503,4.499547296,34.49442968,2.364554048,8.45114141,35.6852611,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2284","EHI_108670A",17.27238628,-0.48359514,0.616506968,-0.784411475,0.432798707,0.999126624,20,19,2,40,26,26,17.93027002,17.09827973,6.271714487,23.64554048,24.41440852,14.27410444,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2285","EHI_108690A",1620.204437,0.883105018,0.461205461,1.914775717,0.055521113,0.999126624,2111,2890,577,2381,1260,1508,1892.540001,2600.738337,1809.389629,1407.500797,1183.159797,827.8980575,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2286","EHI_108700A",6.304774566,-0.459491475,0.738325291,-0.622342862,0.533716443,0.999126624,3,8,2,14,9,9,2.689540503,7.199275674,6.271714487,8.275939167,8.45114141,4.941036152,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2287","EHI_108710A",3472.061443,-0.215515642,0.47448926,-0.454205521,0.649680909,0.999126624,3616,4779,668,5953,3412,8146,3241.79282,4300.667306,2094.752639,3519.047562,3203.92161,4472.186722,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2288","EHI_108730A",8.39150034,-0.110460579,0.627223926,-0.176110276,0.860207308,0.999126624,8,9,3,14,8,18,7.172108008,8.099185133,9.40757173,8.275939167,7.512125698,9.882072304,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2289","EHI_108760A",115.6967972,0.085082058,0.559595556,0.152042054,0.879153767,0.999126624,167,172,16,181,126,208,149.7177547,154.784427,50.17371589,106.9960707,118.3159797,114.1928355,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2290","EHI_109000A",14.72600332,0.893270056,1.253369782,0.712694744,0.47603467,0.999126624,24,39,0,21,20,1,21.51632402,35.09646891,0,12.41390875,18.78031425,0.549004017,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2291","EHI_109120A",82.76139208,0.056192923,1.582078475,0.035518417,0.971666361,0.999126624,125,156,0,196,136,1,112.0641876,140.3858756,0,115.8631483,127.7061369,0.549004017,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2292","EHI_109570A",10.07724345,-0.149806181,0.704030096,-0.212783775,0.83149562,0.999126624,18,6,2,20,14,14,16.13724302,5.399456756,6.271714487,11.82277024,13.14621997,7.686056236,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2293","EHI_109680A",130.5546009,-0.858964988,0.96909184,-0.886360768,0.375423153,0.999126624,35,85,55,120,45,710,31.37797254,76.49230404,172.4721484,70.93662143,42.25570705,389.792852,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2294","EHI_109690A",13.57967776,0.810593679,0.91418514,0.886684375,0.375248853,0.999126624,8,26,7,8,3,39,7.172108008,23.39764594,21.9510007,4.729108096,2.817047137,21.41115666,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2295","EHI_109820A",11.50582165,1.751035383,1.113064328,1.573166383,0.115680297,0.999126624,6,9,13,3,1,22,5.379081006,8.099185133,40.76614416,1.773415536,0.939015712,12.07808837,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2296","EHI_109830A",9.918974131,0.322201247,0.782827439,0.411586553,0.680642489,0.999126624,12,20,1,25,9,8,10.75816201,17.99818919,3.135857243,14.7784628,8.45114141,4.392032135,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2297","EHI_109840A",24.60620714,-0.045477322,1.020574643,-0.044560505,0.964457624,0.999126624,5,12,19,21,14,86,4.482567505,10.79891351,59.58128762,12.41390875,13.14621997,47.21434545,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2298","EHI_109850A",54.34494766,-0.271566655,0.631026264,-0.430357135,0.666935872,0.999126624,82,49,9,98,94,62,73.51410708,44.0955635,28.22271519,57.93157417,88.26747695,34.03824905,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2299","EHI_109860A",78.78790003,0.816893735,0.942937485,0.866328625,0.386309973,0.999126624,126,184,7,160,71,20,112.9607011,165.5833405,21.9510007,94.58216191,66.67011557,10.98008034,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2300","EHI_109870A",37.03246237,0.208745521,0.709470865,0.294227052,0.768584411,0.999126624,22,23,26,54,33,68,19.72329702,20.69791756,81.53228833,31.92147965,30.98751851,37.33227315,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2301","EHI_109880A",25.13241577,-0.810065873,0.61849101,-1.30974559,0.190281915,0.999126624,17,12,10,39,41,58,15.24072952,10.79891351,31.35857243,23.05440197,38.4996442,31.84223298,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2302","EHI_109890A",19.31590698,0.595482274,0.687032487,0.866745438,0.386081503,0.999126624,34,35,2,37,14,23,30.48145903,31.49683107,6.271714487,21.87212494,13.14621997,12.62709239,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2303","EHI_109900A",509.5865993,0.593691621,0.972067046,0.610751721,0.54136396,0.999126624,206,133,490,501,416,965,184.6817812,119.6879581,1536.570049,296.1603945,390.6305363,529.7888763,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2304","EHI_109920A",10739.43084,0.162531605,0.82548932,0.196891226,0.84391266,0.999126624,13591,22424,531,19984,13126,11418,12184.51499,20179.56971,1665.140196,11813.31202,12325.52024,6268.527865,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2305","EHI_109930A",30.60566182,-0.152979664,1.531152799,-0.099911429,0.920414643,0.999126624,14,31,15,0,3,170,12.55118901,27.89719324,47.03785865,0,2.817047137,93.33068287,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2306","EHI_109960A",6.38043259,0.887150381,0.807575638,1.098535344,0.271970793,0.999126624,9,14,1,9,8,3,8.068621509,12.59873243,3.135857243,5.320246608,7.512125698,1.647012051,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2307","EHI_109980A",9.220338387,0.926722582,0.713545925,1.298756744,0.194027424,0.999126624,12,11,5,10,11,5,10.75816201,9.899004052,15.67928622,5.91138512,10.32917284,2.745020084,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2308","EHI_110000A",246.8877088,-0.210488192,0.90197178,-0.233364498,0.815478378,0.999126624,76,150,155,238,136,954,68.13502608,134.9864189,486.0578727,140.6909658,127.7061369,523.7498321,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2309","EHI_110010A",76.31831091,-0.186300041,0.993376506,-0.187542226,0.85123552,0.999126624,132,91,4,217,111,23,118.3397821,81.89176079,12.54342897,128.2770571,104.2307441,12.62709239,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2310","EHI_110020A",58.45147282,0.034781938,0.642963502,0.054096286,0.956858451,0.999126624,58,34,31,66,51,153,51.99778306,30.59692162,97.21157454,39.01514179,47.88980133,83.99761458,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2311","EHI_110120A",3047.833185,0.776025405,0.766607771,1.012284814,0.311401894,0.999126624,2478,1449,2558,2761,2739,4619,2221.560456,1303.968806,8021.522828,1632.133432,2571.964036,2535.849554,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2312","EHI_110150A",10.09967004,0.131772514,0.876864876,0.150276876,0.880546176,0.999126624,7,6,7,13,3,30,6.275594507,5.399456756,21.9510007,7.684800655,2.817047137,16.47012051,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2313","EHI_110160A",18.19460414,0.244634905,0.950157904,0.257467632,0.7968178,0.999126624,33,28,1,43,24,6,29.58494553,25.19746486,3.135857243,25.41895601,22.53637709,3.294024101,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2314","EHI_110180A",305.4219328,-0.406320486,1.308605092,-0.310498934,0.75618157,0.999126624,480,365,9,521,779,11,430.3264805,328.4669526,28.22271519,307.9831647,731.4932399,6.039044186,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2315","EHI_110190A",38.02862365,-0.093461173,0.515732444,-0.181220271,0.856194684,0.999126624,51,36,10,74,50,51,45.72218855,32.39674053,31.35857243,43.74424988,46.95078561,27.99920486,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2316","EHI_110250A",33.78608946,0.140439737,0.667223326,0.210483853,0.833290053,0.999126624,50,52,4,52,50,38,44.82567505,46.79529188,12.54342897,30.73920262,46.95078561,20.86215264,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2317","EHI_110280A",1734.38159,0.484698114,0.452234889,1.071783991,0.283817065,0.999126624,1921,2510,666,1889,1383,3500,1722.202435,2258.772743,2088.480924,1116.660649,1298.65873,1921.514059,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2318","EHI_110320A",324.7392011,-0.402187505,0.579337626,-0.694219548,0.487544535,0.999126624,352,436,41,469,420,802,315.5727524,392.3605242,128.570147,277.2439621,394.3865992,440.3012215,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2319","EHI_110340A",17688.39944,-0.272190464,0.921980089,-0.295223799,0.767822923,0.999126624,31245,20532,505,40259,28086,14365,28011.56434,18476.94102,1583.607908,23798.64535,26373.19529,7886.442703,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2320","EHI_110350A",72.09816277,-0.221639872,0.655459335,-0.338144352,0.735254409,0.999126624,96,99,7,111,116,111,86.0652961,89.09103647,21.9510007,65.61637483,108.9258226,60.93944587,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2321","EHI_110360A",453.8990872,-0.894990915,0.456965811,-1.95855115,0.050165375,0.999126624,346,463,71,862,708,1092,310.1936714,416.6580796,222.6458643,509.5613973,664.8231243,599.5123864,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2322","EHI_110370A",43.91798483,2.190946041,1.383590875,1.583521604,0.113302627,0.999126624,8,3,66,8,9,61,7.172108008,2.699728378,206.9665781,4.729108096,8.45114141,33.48924503,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2323","EHI_110390A",12.18133749,0.307120516,1.144866782,0.268258736,0.788500166,0.999126624,6,9,9,6,1,49,5.379081006,8.099185133,28.22271519,3.546831072,0.939015712,26.90119683,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2324","EHI_110400A",12437.53898,-0.447419798,0.617200583,-0.724917976,0.468502352,0.999126624,17087,13699,1251,25047,19859,17489,15318.72619,12327.85968,3922.957411,14806.24631,18647.91303,9601.531251,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2325","EHI_110420A",22.99052951,-0.477759271,0.713140155,-0.669937413,0.502897689,0.999126624,33,25,1,35,38,48,29.58494553,22.49773648,3.135857243,20.68984792,35.68259707,26.35219281,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2326","EHI_110430A",11.38964971,0.070235194,0.823596539,0.085278641,0.932039871,0.999126624,14,17,2,31,14,5,12.55118901,15.29846081,6.271714487,18.32529387,13.14621997,2.745020084,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2327","EHI_110460A",453.2794978,0.614403769,0.486794831,1.262141112,0.206898014,0.999126624,443,539,244,555,319,810,397.1554809,485.0511985,765.1491674,328.0818741,299.5460122,444.6932537,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2328","EHI_110470A",24.19076652,-0.389209773,0.558470669,-0.696920706,0.485852419,0.999126624,24,19,8,32,28,66,21.51632402,17.09827973,25.08685795,18.91643238,26.29243994,36.23426511,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2329","EHI_110490A",19.08257394,-0.126437205,0.673681312,-0.187681033,0.851126699,0.999126624,25,27,2,50,20,24,22.41283753,24.2975554,6.271714487,29.5569256,18.78031425,13.17609641,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2330","EHI_110500A",154.8756176,0.374301647,0.70217065,0.533063646,0.593989523,0.999126624,108,133,99,185,74,407,96.82345811,119.6879581,310.4498671,109.3606247,69.48716271,223.4446349,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2331","EHI_110510A",93.99577687,-0.017848795,0.561489497,-0.031788297,0.974640879,0.999126624,139,115,16,225,79,143,124.6153766,103.4895878,50.17371589,133.0061652,74.18224127,78.50757442,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2332","EHI_110520A",1666.877861,-0.022971529,0.470561727,-0.048817248,0.961064937,0.999126624,1549,2098,537,1918,2275,3225,1388.699413,1888.010046,1683.95534,1133.803666,2136.260745,1770.537954,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2333","EHI_110530A",16.19457225,0.164765949,0.838720723,0.196449121,0.844258652,0.999126624,13,23,6,23,31,6,11.65467551,20.69791756,18.81514346,13.59618577,29.10948708,3.294024101,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2334","EHI_110570A",852.9116312,1.169833531,1.291837545,0.905557774,0.365169968,0.999126624,152,79,1064,341,397,1820,136.2700522,71.09284728,3336.552107,201.5782326,372.7892378,999.1873107,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2335","EHI_110620A",50.56062864,-0.252733156,0.918088087,-0.275282034,0.783099566,0.999126624,33,69,15,44,12,232,29.58494553,62.09375269,47.03785865,26.01009453,11.26818855,127.3689319,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2336","EHI_110670A",89.71152297,0.154601603,0.407183585,0.379685253,0.704179068,0.999126624,114,94,31,149,77,171,102.2025391,84.59148917,97.21157454,88.07963828,72.30420985,93.87968689,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2337","EHI_110680A",17.45061197,1.141720143,0.916779036,1.245360221,0.212999368,0.999126624,9,17,16,12,4,37,8.068621509,15.29846081,50.17371589,7.093662143,3.756062849,20.31314862,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2338","EHI_110690A",265.0426894,0.397183974,0.518897997,0.765437478,0.444011083,0.999126624,355,350,86,408,343,226,318.2622929,314.9683107,269.6837229,241.1845129,322.0823893,124.0749078,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2339","EHI_110710A",126.0763394,0.602598181,0.454540048,1.325731769,0.184928561,0.999126624,158,212,39,189,124,134,141.6491332,190.7808054,122.2984325,111.7251788,116.4379483,73.56653826,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2340","EHI_110720A",1358.075834,-0.650783754,0.701033144,-0.928320949,0.35324111,0.999126624,1585,1617,93,2641,1918,2948,1420.973899,1455.153596,291.6347236,1561.19681,1801.032136,1618.463842,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2341","EHI_110730A",41.52928445,-0.515936494,0.675372069,-0.763929273,0.444909392,0.999126624,37,17,18,55,43,130,33.17099954,15.29846081,56.44543038,32.51261816,40.37767563,71.3705222,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2342","EHI_110740A",4616.98176,0.418671276,1.381834217,0.302982276,0.761903369,0.999126624,7034,10235,105,8562,7195,70,6306.075966,9210.573316,329.2650105,5061.327939,6756.21805,38.43028118,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2343","EHI_110750A",179.6590183,-0.326673474,0.378713008,-0.862588469,0.388363772,0.999126624,180,158,56,287,236,378,161.3724302,142.1856946,175.6080056,169.6567529,221.6077081,207.5235184,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2344","EHI_110780A",47.3675127,0.144276776,0.573762384,0.251457363,0.801460523,0.999126624,43,35,26,70,58,67,38.55008054,31.49683107,81.53228833,41.37969584,54.46291131,36.78326913,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2345","EHI_110790A",35.03147761,-0.08171106,0.88838565,-0.091977015,0.926716302,0.999126624,62,43,2,97,44,20,55.58383706,38.69610675,6.271714487,57.34043566,41.31669134,10.98008034,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2346","EHI_110810A",190.3752093,0.222007418,0.670831269,0.330943753,0.740686972,0.999126624,331,271,23,328,251,182,296.7459688,243.8754635,72.1247166,193.8934319,235.6929438,99.91873107,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2347","EHI_110820A",14.02527477,-0.144812212,1.075812844,-0.134607254,0.892922406,0.999126624,21,22,0,32,26,4,18.82678352,19.7980081,0,18.91643238,24.41440852,2.196016068,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2348","EHI_110830A",22.50380968,0.589008165,0.514846909,1.144045259,0.252604868,0.999126624,25,31,10,35,19,27,22.41283753,27.89719324,31.35857243,20.68984792,17.84129853,14.82310846,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2349","EHI_110940A",11.45782488,1.27269071,1.35253709,0.940965478,0.34672255,0.999126624,1,2,15,12,1,20,0.896513501,1.799818919,47.03785865,7.093662143,0.939015712,10.98008034,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2350","EHI_110950A",67.80869547,0.41784866,1.110914226,0.376130443,0.706819923,0.999126624,19,29,61,32,22,242,17.03375652,26.09737432,191.2872918,18.91643238,20.65834567,132.8589721,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2351","EHI_110970A",215.3794683,-0.605077243,0.807598004,-0.749230731,0.45371815,0.999126624,360,122,25,577,387,140,322.7448604,109.788954,78.39643108,341.0869214,363.3990806,76.86056236,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2352","EHI_110980A",52.65607152,0.378894499,0.573260026,0.660947009,0.508646297,0.999126624,49,41,32,83,48,74,43.92916155,36.89628783,100.3474318,49.06449649,45.07275419,40.62629725,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2353","EHI_111000A",117.5136651,-0.03478485,0.522567347,-0.066565295,0.946927775,0.999126624,116,113,46,163,85,326,103.9955661,101.6897689,144.2494332,96.35557745,79.81633554,178.9753095,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2354","EHI_111020A",86.94114113,-0.244216182,0.895592284,-0.272686787,0.785093993,0.999126624,149,101,4,230,125,57,133.5805117,90.89085539,12.54342897,135.9618577,117.376964,31.29322896,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2355","EHI_111040A",41.74765533,0.389403555,0.86930961,0.447945761,0.654192341,0.999126624,64,82,3,87,50,21,57.37686406,73.79257566,9.40757173,51.42905054,46.95078561,11.52908435,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2356","EHI_111050A",1173.361171,-0.838527024,0.898229542,-0.933533117,0.35054478,0.999126624,1892,720,57,2574,2529,1131,1696.203544,647.9348107,178.7438629,1521.59053,2374.770736,620.9235431,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2357","EHI_111060A",43.82007311,0.115918272,0.870410007,0.13317663,0.894053693,0.999126624,59,81,3,108,54,24,52.89429656,72.8926662,9.40757173,63.84295929,50.70684846,13.17609641,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2358","EHI_111070A",1237.759271,0.323210545,0.430439794,0.750884444,0.452722203,0.999126624,1875,1577,327,1656,1234,2119,1680.962814,1419.157217,1025.425319,978.9253758,1158.745389,1163.339512,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2359","EHI_111080A",17.61766414,0.060804308,0.903051338,0.067332061,0.946317354,0.999126624,19,36,1,45,23,9,17.03375652,32.39674053,3.135857243,26.60123304,21.59736138,4.941036152,0.09,"DOWN_pEhEx_UP_EhMyb10"
"2360","EHI_111200A",11.05884867,-0.573725855,0.820036512,-0.699634524,0.484155576,0.999126624,11,14,1,11,9,47,9.861648511,12.59873243,3.135857243,6.502523632,8.45114141,25.80318879,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2361","EHI_111430A",15.44469277,-0.488750805,0.84057321,-0.58144942,0.560937598,0.999126624,21,2,6,21,23,35,18.82678352,1.799818919,18.81514346,12.41390875,21.59736138,19.21514059,0.09,"UP_pEhEx_DOWN_EhMyb10"
"2362","EHI_111550A",1161.084286,0.52737512,1.223450161,0.431055663,0.666427898,0.999126624,1926,2567,24,2562,1344,142,1726.685003,2310.067582,75.26057384,1514.496868,1262.037117,77.9585704,0.09,"DOWN_pEhEx_UP_EhMyb10"
