"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CDC5_1","CDC5_2","CDC5_3","pEhEx_1","pEhEx_2","pEhEx_3","CDC5_1.1","CDC5_2.1","CDC5_3.1","pEhEx_1.1","pEhEx_2.1","pEhEx_3.1","Certeza","DE"
"2868","EHI_136420A",7.499661905,-0.951525643,0.81958316,-1.160987304,0.245647063,0.999772996,1,4,5,14,10,18,1.010507749,4.139904618,11.78800198,8.314661196,9.427344659,10.31755123,0.02,"UP_pEhEx_DOWN_U2AF84"
"2869","EHI_136440A",187.5385897,-0.122597576,0.353450146,-0.3468596,0.728696799,0.999772996,171,191,71,282,249,323,172.7968251,197.6804455,167.3896281,167.4810327,234.740882,185.1427248,0.02,"UP_pEhEx_DOWN_U2AF84"
"2870","EHI_136470A",63.02854627,0.584268548,1.00065453,0.583886377,0.559296759,0.999772996,110,102,4,137,64,18,111.1558524,105.5675678,9.430401584,81.36489884,60.33500582,10.31755123,0.02,"DOWN_pEhEx_UP_U2AF84"
"2871","EHI_136480A",12.4007955,-0.045336013,0.65215775,-0.069516942,0.944578147,0.999772996,14,14,3,25,18,12,14.14710848,14.48966616,7.072801188,14.84760928,16.96922039,6.878367486,0.02,"UP_pEhEx_DOWN_U2AF84"
"2872","EHI_136490A",158.6649521,0.715448035,0.790629052,0.904909873,0.365513136,0.999772996,79,79,183,133,117,296,79.83011216,81.76311621,431.4408725,78.98928136,110.2999325,169.666398,0.02,"DOWN_pEhEx_UP_U2AF84"
"2873","EHI_136610A",18.58466571,-0.557751673,0.950787915,-0.58662049,0.557458618,0.999772996,20,23,0,55,26,18,20.21015498,23.80445156,0,32.66474041,24.51109611,10.31755123,0.02,"UP_pEhEx_DOWN_U2AF84"
"2874","EHI_136740A",180.9298519,-1.050269053,0.833979715,-1.259346042,0.20790537,0.999772996,39,66,105,199,459,313,39.40980221,68.3084262,247.5480416,118.1869699,432.7151199,179.4107519,0.02,"UP_pEhEx_DOWN_U2AF84"
"2875","EHI_136960A",20.09530005,0.435395957,0.823914306,0.528448109,0.597188354,0.999772996,30,30,3,41,24,9,30.31523247,31.04928464,7.072801188,24.35007922,22.62562718,5.158775615,0.02,"DOWN_pEhEx_UP_U2AF84"
"2876","EHI_136980A",98.0969969,0.752738146,1.115260692,0.674943671,0.499711553,0.999772996,21,23,138,50,51,245,21.22066273,23.80445156,325.3488546,29.69521856,48.07945776,140.4333362,0.02,"DOWN_pEhEx_UP_U2AF84"
"2877","EHI_136990A",31.20802784,0.364536227,1.021858104,0.356738598,0.721287507,0.999772996,10,9,37,26,15,89,10.10507749,9.314785391,87.23121465,15.44151365,14.14101699,51.01455886,0.02,"DOWN_pEhEx_UP_U2AF84"
"2878","EHI_137000A",132.2694672,0.070947083,0.482051801,0.147177301,0.882992077,0.999772996,151,142,45,289,148,134,152.5866701,146.966614,106.0920178,171.6383633,139.524701,76.80843693,0.02,"DOWN_pEhEx_UP_U2AF84"
"2879","EHI_137010A",34.61707297,1.695248182,0.694425883,2.441222632,0.014637628,0.999772996,31,26,43,34,15,24,31.32574022,26.90938002,101.376817,20.19274862,14.14101699,13.75673497,0.02,"DOWN_pEhEx_UP_U2AF84"
"2880","EHI_137020A",10.29068452,-0.342769088,0.625766725,-0.547758572,0.583857689,0.999772996,10,11,2,19,16,16,10.10507749,11.3847377,4.715200792,11.28418305,15.08375146,9.171156648,0.02,"UP_pEhEx_DOWN_U2AF84"
"2881","EHI_137030A",20.24541305,-0.209113567,1.477081423,-0.141572132,0.88741798,0.999772996,6,6,19,10,0,102,6.063046493,6.209856928,44.79440752,5.939043711,0,58.46612363,0.02,"UP_pEhEx_DOWN_U2AF84"
"2882","EHI_137090A",118.8090347,0.609189271,0.650271732,0.936822625,0.348849805,0.999772996,73,89,113,164,66,211,73.76706567,92.11287776,266.4088447,97.40031686,62.22047475,120.9446283,0.02,"DOWN_pEhEx_UP_U2AF84"
"2883","EHI_137100A",10.34491697,1.680231354,0.70987699,2.366933115,0.017936174,0.999772996,17,9,9,13,4,5,17.17863173,9.314785391,21.21840356,7.720756824,3.770937864,2.865986453,0.02,"DOWN_pEhEx_UP_U2AF84"
"2884","EHI_137110A",137.2024178,-0.718477678,0.370839422,-1.937436086,0.052692059,0.999772996,111,88,46,264,158,359,112.1663601,91.07790161,108.4496182,156.790754,148.9520456,205.7778273,0.02,"UP_pEhEx_DOWN_U2AF84"
"2885","EHI_137270A",34.61707297,1.695248182,0.694425883,2.441222632,0.014637628,0.999772996,31,26,43,34,15,24,31.32574022,26.90938002,101.376817,20.19274862,14.14101699,13.75673497,0.02,"DOWN_pEhEx_UP_U2AF84"
"2886","EHI_137680A",5.881102074,0.816433816,0.945876643,0.863150414,0.388054772,0.999772996,8,11,1,9,8,1,8.084061991,11.3847377,2.357600396,5.34513934,7.541875728,0.573197291,0.02,"DOWN_pEhEx_UP_U2AF84"
"2887","EHI_137690A",34.58684173,0.699971954,0.612560211,1.142699021,0.253163576,0.999772996,56,33,16,74,19,30,56.58843394,34.1542131,37.72160634,43.94892346,17.91195485,17.19591872,0.02,"DOWN_pEhEx_UP_U2AF84"
"2888","EHI_137710A",28.21754789,-0.270466967,1.027671497,-0.263184265,0.792408558,0.999772996,20,36,8,60,59,3,20.21015498,37.25914157,18.86080317,35.63426227,55.62133349,1.719591872,0.02,"UP_pEhEx_DOWN_U2AF84"
"2889","EHI_137750A",9.694014193,-0.619932887,0.688197188,-0.900807063,0.367690912,0.999772996,9,8,2,19,19,12,9.09456974,8.279809237,4.715200792,11.28418305,17.91195485,6.878367486,0.02,"UP_pEhEx_DOWN_U2AF84"
"2890","EHI_137790A",17.53251352,0.852551165,0.629188685,1.355000789,0.175417306,0.999772996,21,20,11,31,14,10,21.22066273,20.69952309,25.93360436,18.4110355,13.19828252,5.731972905,0.02,"DOWN_pEhEx_UP_U2AF84"
"2891","EHI_137810A",7.279091319,-1.178860465,0.713705706,-1.651745888,0.098586364,0.999772996,3,4,3,15,9,21,3.031523247,4.139904618,7.072801188,8.908565567,8.484610194,12.0371431,0.02,"UP_pEhEx_DOWN_U2AF84"
"2892","EHI_137820A",66.59376701,0.132504528,0.982290113,0.134893476,0.892696098,0.999772996,79,117,3,125,105,32,79.83011216,121.0922101,7.072801188,74.23804639,98.98711892,18.3423133,0.02,"DOWN_pEhEx_UP_U2AF84"
"2893","EHI_137830A",16.73893682,0.701832698,1.376244198,0.50996233,0.610077853,0.999772996,3,1,25,10,3,50,3.031523247,1.034976155,58.9400099,5.939043711,2.828203398,28.65986453,0.02,"DOWN_pEhEx_UP_U2AF84"
"2894","EHI_137840A",11.07260744,-0.160060882,0.927418134,-0.172587613,0.862975589,0.999772996,4,5,10,13,5,37,4.042030996,5.174880773,23.57600396,7.720756824,4.71367233,21.20829975,0.02,"UP_pEhEx_DOWN_U2AF84"
"2895","EHI_137850A",38.69230833,-0.313317413,0.621677158,-0.503987333,0.614270279,0.999772996,42,46,5,72,57,59,42.44132545,47.60890311,11.78800198,42.76111472,53.73586456,33.81864014,0.02,"UP_pEhEx_DOWN_U2AF84"
"2896","EHI_137870A",14119.56249,-0.043727047,0.452665516,-0.096599024,0.923044832,0.999772996,17585,16336,2985,24249,14352,26293,17769.77876,16907.37046,7037.437182,14401.5871,13530.12506,15071.07636,0.02,"UP_pEhEx_DOWN_U2AF84"
"2897","EHI_137880A",10.94094629,1.092720577,1.099540452,0.993797522,0.320321453,0.999772996,8,2,15,5,3,25,8.084061991,2.069952309,35.36400594,2.969521856,2.828203398,14.32993226,0.02,"DOWN_pEhEx_UP_U2AF84"
"2898","EHI_137890A",183.7947651,-0.602785107,0.387510362,-1.555532871,0.119819212,0.999772996,121,146,70,338,296,322,122.2714376,151.1065186,165.0320277,200.7396774,279.0494019,184.5695275,0.02,"UP_pEhEx_DOWN_U2AF84"
"2899","EHI_137920A",37.27709435,-0.106795515,1.06808129,-0.09998819,0.920353701,0.999772996,24,11,31,28,7,160,24.25218597,11.3847377,73.08561228,16.62932239,6.599141262,91.71156648,0.02,"UP_pEhEx_DOWN_U2AF84"
"2900","EHI_137930A",62.84339526,-0.708534689,0.724461542,-0.9780156,0.328066609,0.999772996,30,22,39,67,89,189,30.31523247,22.7694754,91.94641544,39.79159286,83.90336747,108.3342879,0.02,"UP_pEhEx_DOWN_U2AF84"
"2901","EHI_137940A",8.928469026,-0.127032639,0.661122329,-0.19214695,0.847627099,0.999772996,11,9,2,20,6,19,11.11558524,9.314785391,4.715200792,11.87808742,5.656406796,10.89074852,0.02,"UP_pEhEx_DOWN_U2AF84"
"2902","EHI_137960A",6.195681677,0.613350278,0.778686316,0.787673118,0.430887934,0.999772996,7,8,3,14,5,3,7.073554242,8.279809237,7.072801188,8.314661196,4.71367233,1.719591872,0.02,"DOWN_pEhEx_UP_U2AF84"
"2903","EHI_137980A",102.6070943,-0.906495583,0.46730929,-1.939819306,0.052401653,0.999772996,70,64,33,164,117,337,70.73554242,66.23847389,77.80081307,97.40031686,110.2999325,193.1674869,0.02,"UP_pEhEx_DOWN_U2AF84"
"2904","EHI_138000A",10.15364341,0.328431287,0.726643154,0.451984287,0.651280303,0.999772996,13,7,6,13,4,26,13.13660074,7.244833082,14.14560238,7.720756824,3.770937864,14.90312955,0.02,"DOWN_pEhEx_UP_U2AF84"
"2905","EHI_138020A",627.4224376,1.039598199,0.873226924,1.190524673,0.233840238,0.999772996,308,268,825,419,396,1062,311.2363867,277.3736094,1945.020327,248.8459315,373.3228485,608.7355225,0.02,"DOWN_pEhEx_UP_U2AF84"
"2906","EHI_138030A",177.8147909,0.020677016,0.414254713,0.049913774,0.960191101,0.999772996,188,220,50,324,185,287,189.9754568,227.694754,117.8800198,192.4250162,174.4058762,164.5076224,0.02,"DOWN_pEhEx_UP_U2AF84"
"2907","EHI_138040A",11.22989544,0.013886418,0.622173059,0.022319221,0.982193317,0.999772996,12,8,6,21,7,24,12.12609299,8.279809237,14.14560238,12.47199179,6.599141262,13.75673497,0.02,"DOWN_pEhEx_UP_U2AF84"
"2908","EHI_138050A",15.8768795,1.369125518,0.684850345,1.999160149,0.045591029,0.999772996,16,13,17,20,6,14,16.16812398,13.45469001,40.07920673,11.87808742,5.656406796,8.024762067,0.02,"DOWN_pEhEx_UP_U2AF84"
"2909","EHI_138060A",41.14187175,-0.254347822,0.614289747,-0.414051876,0.678836115,0.999772996,40,44,11,121,42,41,40.42030996,45.5389508,25.93360436,71.8624289,39.59484757,23.50108891,0.02,"UP_pEhEx_DOWN_U2AF84"
"2910","EHI_138070A",30.92016723,0.726476055,0.702981795,1.033420866,0.301406986,0.999772996,30,33,22,74,14,21,30.31523247,34.1542131,51.86720871,43.94892346,13.19828252,12.0371431,0.02,"DOWN_pEhEx_UP_U2AF84"
"2911","EHI_138080A",871.2124096,0.321632154,0.547950174,0.586973359,0.557221599,0.999772996,708,624,655,1008,751,1771,715.4394862,645.8251205,1544.228259,598.6556061,707.9935839,1015.132401,0.02,"DOWN_pEhEx_UP_U2AF84"
"2912","EHI_138190A",78.89055318,1.294390187,0.963299293,1.343705115,0.179043763,0.999772996,32,28,117,42,42,125,32.33624796,28.97933233,275.8392463,24.94398359,39.59484757,71.64966131,0.02,"DOWN_pEhEx_UP_U2AF84"
"2913","EHI_138300A",37.84066348,-0.362058927,0.756682006,-0.478482274,0.632306988,0.999772996,21,39,16,71,78,21,21.22066273,40.36407003,37.72160634,42.16721035,73.53328834,12.0371431,0.02,"UP_pEhEx_DOWN_U2AF84"
"2914","EHI_138320A",25.51360187,-0.327409124,0.79149466,-0.413659296,0.679123641,0.999772996,38,25,1,57,26,49,38.39929446,25.87440387,2.357600396,33.85254915,24.51109611,28.08666723,0.02,"UP_pEhEx_DOWN_U2AF84"
"2915","EHI_138330A",6.138352436,0.298980834,0.828895178,0.360698001,0.718325219,0.999772996,10,9,0,14,6,6,10.10507749,9.314785391,0,8.314661196,5.656406796,3.439183743,0.02,"DOWN_pEhEx_UP_U2AF84"
"2916","EHI_138340A",47.09062879,-0.834564309,0.418742379,-1.993025667,0.046258637,0.999772996,31,32,16,93,61,118,31.32574022,33.11923695,37.72160634,55.23310651,57.50680242,67.63728028,0.02,"UP_pEhEx_DOWN_U2AF84"
"2917","EHI_138350A",213.1074512,0.10528133,0.467314885,0.225289914,0.821753746,0.999772996,249,259,60,426,231,256,251.6164295,268.058824,141.4560238,253.0032621,217.7716616,146.7385064,0.02,"DOWN_pEhEx_UP_U2AF84"
"2918","EHI_138370A",13.19225703,0.939073496,1.003052141,0.936216032,0.34916197,0.999772996,9,23,8,15,19,1,9.09456974,23.80445156,18.86080317,8.908565567,17.91195485,0.573197291,0.02,"DOWN_pEhEx_UP_U2AF84"
"2919","EHI_138380A",256.281794,-0.54004761,0.506247899,-1.066765138,0.286077905,0.999772996,248,261,44,437,345,573,250.6059217,270.1287764,103.7344174,259.5362102,325.2433908,328.4420475,0.02,"UP_pEhEx_DOWN_U2AF84"
"2920","EHI_138390A",8.149902506,-0.382327248,0.656678486,-0.582213756,0.560422709,0.999772996,7,5,4,11,11,18,7.073554242,5.174880773,9.430401584,6.532948082,10.37007913,10.31755123,0.02,"UP_pEhEx_DOWN_U2AF84"
"2921","EHI_138410A",9.521066613,-0.312858556,1.092940866,-0.286253873,0.774683685,0.999772996,11,13,0,17,22,3,11.11558524,13.45469001,0,10.09637431,20.74015825,1.719591872,0.02,"UP_pEhEx_DOWN_U2AF84"
"2922","EHI_138420A",24.33333697,0.455581637,0.492115349,0.925761893,0.354569735,0.999772996,26,25,14,33,17,44,26.27320147,25.87440387,33.00640554,19.59884425,16.02648592,25.22068078,0.02,"DOWN_pEhEx_UP_U2AF84"
"2923","EHI_138450A",44.78637178,0.883573803,1.160667283,0.761263642,0.446499612,0.999772996,13,13,63,11,20,119,13.13660074,13.45469001,148.5288249,6.532948082,18.85468932,68.21047757,0.02,"DOWN_pEhEx_UP_U2AF84"
"2924","EHI_138460A",118.3292469,-0.381955277,0.592909515,-0.644205005,0.519442506,0.999772996,133,132,15,223,149,228,134.3975306,136.6168524,35.36400594,132.4406748,140.4674354,130.6889822,0.02,"UP_pEhEx_DOWN_U2AF84"
"2925","EHI_138470A",343.3968249,-1.163215929,0.779648733,-1.491974373,0.135705864,0.999772996,91,246,123,574,973,289,91.95620515,254.604134,289.9848487,340.901109,917.2806354,165.654017,0.02,"UP_pEhEx_DOWN_U2AF84"
"2926","EHI_138480A",214.1527524,0.125096096,0.439715686,0.284493139,0.776032491,0.999772996,265,226,71,238,237,438,267.7845535,233.9046109,167.3896281,141.3492403,223.4280684,251.0604132,0.02,"DOWN_pEhEx_UP_U2AF84"
"2927","EHI_138510A",17.05223763,0.432785532,0.75415049,0.573871578,0.566054708,0.999772996,14,8,16,21,9,37,14.14710848,8.279809237,37.72160634,12.47199179,8.484610194,21.20829975,0.02,"DOWN_pEhEx_UP_U2AF84"
"2928","EHI_138540A",26.49931361,0.148486838,0.555878456,0.267121051,0.78937596,0.999772996,37,30,6,49,21,48,37.38878671,31.04928464,14.14560238,29.10131418,19.79742378,27.51346994,0.02,"DOWN_pEhEx_UP_U2AF84"
"2929","EHI_138750A",26.18076277,0.320512354,0.832567206,0.384968747,0.700260571,0.999772996,48,32,2,62,22,23,48.50437195,33.11923695,4.715200792,36.82207101,20.74015825,13.18353768,0.02,"DOWN_pEhEx_UP_U2AF84"
"2930","EHI_138760A",9.002036102,0.178489456,0.915393489,0.194986592,0.845403445,0.999772996,13,12,1,22,12,3,13.13660074,12.41971386,2.357600396,13.06589616,11.31281359,1.719591872,0.02,"DOWN_pEhEx_UP_U2AF84"
"2931","EHI_138770A",4157.510863,-0.087754567,0.491496283,-0.178545739,0.858294404,0.999772996,4954,4648,965,5555,4083,9953,5006.055388,4810.569167,2275.084382,3299.138782,3849.184824,5705.032632,0.02,"UP_pEhEx_DOWN_U2AF84"
"2932","EHI_138790A",86.10651548,-0.339104575,1.224124038,-0.277018149,0.78176617,0.999772996,32,8,80,38,28,416,32.33624796,8.279809237,188.6080317,22.5683661,26.39656505,238.4500729,0.02,"UP_pEhEx_DOWN_U2AF84"
"2933","EHI_138800A",26.19741391,0.308165564,0.515375944,0.597943244,0.549877804,0.999772996,23,36,11,40,31,31,23.24167822,37.25914157,25.93360436,23.75617484,29.22476844,17.76911601,0.02,"DOWN_pEhEx_UP_U2AF84"
"2934","EHI_138810A",59.54686948,1.555371814,1.14910511,1.353550516,0.175879823,0.999772996,17,23,96,16,13,119,17.17863173,23.80445156,226.329638,9.502469938,12.25554806,68.21047757,0.02,"DOWN_pEhEx_UP_U2AF84"
"2935","EHI_138930A",19.37123457,1.315426184,1.038224442,1.26699597,0.205156731,0.999772996,24,5,23,15,2,38,24.25218597,5.174880773,54.22480911,8.908565567,1.885468932,21.78149704,0.02,"DOWN_pEhEx_UP_U2AF84"
"2936","EHI_138940A",25.91190741,0.298451796,0.766992048,0.389119805,0.697187524,0.999772996,12,24,21,42,37,16,12.12609299,24.83942771,49.50960832,24.94398359,34.88117524,9.171156648,0.02,"DOWN_pEhEx_UP_U2AF84"
"2937","EHI_138970A",16.09321269,-0.482594477,0.749357589,-0.644010929,0.519568347,0.999772996,17,11,5,33,6,54,17.17863173,11.3847377,11.78800198,19.59884425,5.656406796,30.95265369,0.02,"UP_pEhEx_DOWN_U2AF84"
"2938","EHI_138990A",22.69491009,0.658163904,0.617021851,1.066678437,0.286117067,0.999772996,30,26,11,44,20,14,30.31523247,26.90938002,25.93360436,26.13179233,18.85468932,8.024762067,0.02,"DOWN_pEhEx_UP_U2AF84"
"2939","EHI_139000A",10.77486625,0.638406212,0.874715831,0.729844127,0.465485468,0.999772996,5,7,12,11,4,24,5.052538744,7.244833082,28.29120475,6.532948082,3.770937864,13.75673497,0.02,"DOWN_pEhEx_UP_U2AF84"
"2940","EHI_139010A",1993.814505,0.05427383,0.482695408,0.112439084,0.910475267,0.999772996,2752,2106,480,3080,2047,3684,2780.917325,2179.659782,1131.64819,1829.225463,1929.777452,2111.658818,0.02,"DOWN_pEhEx_UP_U2AF84"
"2941","EHI_139020A",1556.730637,0.216591864,0.543229132,0.398711797,0.690105574,0.999772996,2222,1887,348,2991,1226,2424,2245.348218,1953.000004,820.4449378,1776.367974,1155.792455,1389.430232,0.02,"DOWN_pEhEx_UP_U2AF84"
"2942","EHI_139030A",84.28523743,0.535672441,0.726602791,0.737228715,0.460983274,0.999772996,46,43,89,104,74,128,46.48335645,44.50397465,209.8264352,61.7660546,69.76235048,73.36925319,0.02,"DOWN_pEhEx_UP_U2AF84"
"2943","EHI_139040A",33.4632777,0.394909132,1.046693129,0.377292179,0.705956483,0.999772996,23,9,35,20,9,114,23.24167822,9.314785391,82.51601386,11.87808742,8.484610194,65.34449112,0.02,"DOWN_pEhEx_UP_U2AF84"
"2944","EHI_139050A",43.51147809,-0.658905605,0.83396146,-0.790091194,0.429474512,0.999772996,12,15,32,47,65,120,12.12609299,15.52464232,75.44321267,27.91350544,61.27774029,68.78367486,0.02,"UP_pEhEx_DOWN_U2AF84"
"2945","EHI_139060A",16.16824898,-1.288258619,0.775068093,-1.662123147,0.096488085,0.999772996,12,10,2,38,41,15,12.12609299,10.34976155,4.715200792,22.5683661,38.6521131,8.597959358,0.02,"UP_pEhEx_DOWN_U2AF84"
"2946","EHI_139070A",91.86826856,0.241765522,1.029932595,0.23473917,0.814411184,0.999772996,124,144,10,206,131,13,125.3029609,149.0365663,23.57600396,122.3443004,123.498215,7.451564777,0.02,"DOWN_pEhEx_UP_U2AF84"
"2947","EHI_139310A",41.37445794,-0.145869034,1.067988114,-0.136583013,0.891360404,0.999772996,10,12,41,27,22,161,10.10507749,12.41971386,96.66161624,16.03541802,20.74015825,92.28476377,0.02,"UP_pEhEx_DOWN_U2AF84"
"2948","EHI_139340A",9.729853707,0.514987936,0.733082207,0.702496843,0.48236937,0.999772996,5,9,9,15,5,16,5.052538744,9.314785391,21.21840356,8.908565567,4.71367233,9.171156648,0.02,"DOWN_pEhEx_UP_U2AF84"
"2949","EHI_139370A",63.6041335,0.469703511,0.485265971,0.96793004,0.33307931,0.999772996,65,73,34,90,78,58,65.68300368,75.55325929,80.15841346,53.4513934,73.53328834,33.24544285,0.02,"DOWN_pEhEx_UP_U2AF84"
"2950","EHI_139380A",479.5898469,0.547460934,0.778025446,0.703654279,0.4816481,0.999772996,257,260,501,393,344,1064,259.7004915,269.0938002,1181.157798,233.4044178,324.3006563,609.8819171,0.02,"DOWN_pEhEx_UP_U2AF84"
"2951","EHI_139430A",6.833741435,0.303354959,0.859175636,0.353076771,0.724030887,0.999772996,8,9,2,14,10,2,8.084061991,9.314785391,4.715200792,8.314661196,9.427344659,1.146394581,0.02,"DOWN_pEhEx_UP_U2AF84"
"2952","EHI_139440A",39.53275774,-0.592564047,0.95397534,-0.621152374,0.534499372,0.999772996,41,39,5,47,113,16,41.4308177,40.36407003,11.78800198,27.91350544,106.5289947,9.171156648,0.02,"UP_pEhEx_DOWN_U2AF84"
"2953","EHI_139450A",11.50057609,0.090819638,1.028603796,0.088294092,0.929642935,0.999772996,17,17,0,29,15,5,17.17863173,17.59459463,0,17.22322676,14.14101699,2.865986453,0.02,"DOWN_pEhEx_UP_U2AF84"
"2954","EHI_139460A",643.8403451,0.095971063,0.48875598,0.196357829,0.844330101,0.999772996,774,827,151,1025,640,1146,782.1329976,855.9252799,355.9976598,608.7519804,603.3500582,656.8840949,0.02,"DOWN_pEhEx_UP_U2AF84"
"2955","EHI_139470A",19.38496263,0.030736541,0.849329566,0.036189181,0.971131513,0.999772996,23,31,1,42,26,16,23.24167822,32.08426079,2.357600396,24.94398359,24.51109611,9.171156648,0.02,"DOWN_pEhEx_UP_U2AF84"
"2956","EHI_139570.mRNA",1764.94033,-0.315634781,1.302885443,-0.242258276,0.808580042,0.999772996,1939,2635,13,3213,3974,380,1959.374525,2727.162167,30.64880515,1908.214744,3746.426768,217.8149704,0.02,"UP_pEhEx_DOWN_U2AF84"
"2957","EHI_139850A",129.2178278,-0.213154531,0.473121728,-0.450527885,0.652329852,0.999772996,124,149,33,232,189,178,125.3029609,154.211447,77.80081307,137.7858141,178.1768141,102.0291177,0.02,"UP_pEhEx_DOWN_U2AF84"
"2958","EHI_139960A",10.59200403,0.842863032,0.609586809,1.38267925,0.166763237,0.999772996,14,10,7,15,9,9,14.14710848,10.34976155,16.50320277,8.908565567,8.484610194,5.158775615,0.02,"DOWN_pEhEx_UP_U2AF84"
"2959","EHI_139970A",15.8080207,-0.399949983,1.031518943,-0.387729169,0.698216467,0.999772996,14,6,9,18,2,71,14.14710848,6.209856928,21.21840356,10.69027868,1.885468932,40.69700763,0.02,"UP_pEhEx_DOWN_U2AF84"
"2960","EHI_140000A",24.19089261,0.7267625,0.613706697,1.184217971,0.23632679,0.999772996,20,34,15,45,19,17,20.21015498,35.18918926,35.36400594,26.7256967,17.91195485,9.744353939,0.02,"DOWN_pEhEx_UP_U2AF84"
"2961","EHI_140010A",41.75527597,0.427432381,0.977050713,0.437472052,0.66176904,0.999772996,13,18,48,29,22,118,13.13660074,18.62957078,113.164819,17.22322676,20.74015825,67.63728028,0.02,"DOWN_pEhEx_UP_U2AF84"
"2962","EHI_140020A",34.91493492,0.006222108,0.949279397,0.006554559,0.994770256,0.999772996,36,54,5,52,73,10,36.37827896,55.88871235,11.78800198,30.8830273,68.81961601,5.731972905,0.02,"DOWN_pEhEx_UP_U2AF84"
"2963","EHI_140120A",40190.15335,-0.361589153,0.472626576,-0.7650631,0.444233972,0.999772996,25712,32325,19555,43799,60078,92377,25982.17524,33455.6042,46102.87574,26012.41755,56637.60125,52950.24611,0.02,"UP_pEhEx_DOWN_U2AF84"
"2964","EHI_140130A",19.42072779,-0.048894184,0.730473756,-0.066934895,0.946633533,0.999772996,26,20,4,49,25,13,26.27320147,20.69952309,9.430401584,29.10131418,23.56836165,7.451564777,0.02,"UP_pEhEx_DOWN_U2AF84"
"2965","EHI_140140A",400.4179933,-0.202026936,0.694935938,-0.290713036,0.771270801,0.999772996,454,530,46,855,532,484,458.770518,548.5373619,108.4496182,507.7882373,501.5347359,277.4274886,0.02,"UP_pEhEx_DOWN_U2AF84"
"2966","EHI_140170A",11837.52925,-0.006628572,0.334667792,-0.019806424,0.984197794,0.999772996,13361,12505,3811,18051,15002,18725,13501.39403,12942.37681,8984.815109,10720.5678,14142.90246,10733.11926,0.02,"UP_pEhEx_DOWN_U2AF84"
"2967","EHI_140180A",36.81937932,0.423978169,0.74105781,0.572125634,0.567236864,0.999772996,51,49,10,78,42,16,51.53589519,50.71383158,23.57600396,46.32454095,39.59484757,9.171156648,0.02,"DOWN_pEhEx_UP_U2AF84"
"2968","EHI_140190A",25.32577199,0.704727891,1.284216387,0.548761017,0.583169466,0.999772996,54,38,0,75,4,17,54.56741844,39.32909388,0,44.54282783,3.770937864,9.744353939,0.02,"DOWN_pEhEx_UP_U2AF84"
"2969","EHI_140220A",9.863934373,0.310092765,0.778652433,0.398242851,0.690451182,0.999772996,15,14,1,25,7,10,15.15761623,14.48966616,2.357600396,14.84760928,6.599141262,5.731972905,0.02,"DOWN_pEhEx_UP_U2AF84"
"2970","EHI_140230A",8.940131454,0.083829529,0.979391778,0.085593458,0.931789599,0.999772996,11,13,1,24,12,2,11.11558524,13.45469001,2.357600396,14.25370491,11.31281359,1.146394581,0.02,"DOWN_pEhEx_UP_U2AF84"
"2971","EHI_140240A",448.5638066,0.232661693,0.727163095,0.31995806,0.749000124,0.999772996,231,256,406,410,416,1047,233.42729,264.9538956,957.1857608,243.5007922,392.1775378,600.1375632,0.02,"DOWN_pEhEx_UP_U2AF84"
"2972","EHI_140260A",685.3371648,1.278303806,0.91334385,1.399586591,0.161637152,0.999772996,262,285,998,541,366,930,264.7530302,294.9682041,2352.885195,321.3022648,345.0408145,533.0734802,0.02,"DOWN_pEhEx_UP_U2AF84"
"2973","EHI_140270A",10.55472261,0.444491599,0.650199173,0.683623753,0.494212782,0.999772996,8,8,9,13,10,15,8.084061991,8.279809237,21.21840356,7.720756824,9.427344659,8.597959358,0.02,"DOWN_pEhEx_UP_U2AF84"
"2974","EHI_140280A",9.300334256,0.725025637,1.067532344,0.679160347,0.497036269,0.999772996,8,6,9,11,0,24,8.084061991,6.209856928,21.21840356,6.532948082,0,13.75673497,0.02,"DOWN_pEhEx_UP_U2AF84"
"2975","EHI_140290A",66.70647634,1.430042958,0.91007325,1.571349293,0.116101537,0.999772996,40,23,97,57,22,92,40.42030996,23.80445156,228.6872384,33.85254915,20.74015825,52.73415073,0.02,"DOWN_pEhEx_UP_U2AF84"
"2976","EHI_140300A",8.047571573,0.99675374,1.044502977,0.954285208,0.339939294,0.999772996,3,10,8,7,12,1,3.031523247,10.34976155,18.86080317,4.157330598,11.31281359,0.573197291,0.02,"DOWN_pEhEx_UP_U2AF84"
"2977","EHI_140310A",22.07743016,1.950264657,1.121775863,1.738551096,0.082113755,0.999772996,9,7,38,10,3,31,9.09456974,7.244833082,89.58881505,5.939043711,2.828203398,17.76911601,0.02,"DOWN_pEhEx_UP_U2AF84"
"2978","EHI_140320A",40.64534934,-0.069756376,0.588646431,-0.118503014,0.905669107,0.999772996,46,44,11,89,55,37,46.48335645,45.5389508,25.93360436,52.85748903,51.85039563,21.20829975,0.02,"UP_pEhEx_DOWN_U2AF84"
"2979","EHI_140330A",34.10641507,0.397443269,0.933472079,0.425768781,0.670276337,0.999772996,52,54,3,75,40,12,52.54640294,55.88871235,7.072801188,44.54282783,37.70937864,6.878367486,0.02,"DOWN_pEhEx_UP_U2AF84"
