baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,CmasM_1,CmasM_2,CmasM_3,pEhEx_1,pEhEx_2,pEhEx_3,CmasM_1.1,CmasM_2.1,CmasM_3.1,pEhEx_1.1,pEhEx_2.1,pEhEx_3.1,Certeza,DE,
EHI_021360A,12138.8487,-0.755978529,0.815752756,-0.926725069,0.354069298,0.837166318,6601,4381,18066,6385,5804,43661,8548.064434,5025.442409,13514.15713,4871.924921,7036.676339,33836.827,16.28,UP_pEhEx_DOWN_CmasM
EHI_025890A,400.2431826,0.342245476,0.370278723,0.924291499,0.355334568,0.837166318,323,387,641,489,365,315,418.273718,443.9274623,479.495999,373.1200135,442.520135,244.1217678,16.28,DOWN_pEhEx_UP_CmasM
EHI_044980A,41.41752314,1.093094401,1.1848724,0.922541872,0.356246,0.837166318,40,50,80,47,36,0,51.79860284,57.35496929,59.84349441,35.86225079,43.64582154,0,16.28,DOWN_pEhEx_UP_CmasM
EHI_049450A,9.325874974,0.837474807,0.902204683,0.928253669,0.353276001,0.837166318,5,11,22,12,8,2,6.474825355,12.61809324,16.45696096,9.15631935,9.699071453,1.549979478,16.28,DOWN_pEhEx_UP_CmasM
EHI_060340A,71.56812604,0.442584377,0.478430637,0.925075325,0.354926727,0.837166318,66,57,128,77,71,49,85.46769469,65.38466499,95.74959106,58.75304916,86.07925914,37.97449721,16.28,DOWN_pEhEx_UP_CmasM
EHI_075420A,16.474029,0.894559654,0.961788808,0.93009988,0.352319373,0.837166318,12,29,21,34,5,3,15.53958085,33.26588219,15.70891728,25.94290482,6.061919658,2.324969217,16.28,DOWN_pEhEx_UP_CmasM
EHI_079240A,18.84126691,0.577081481,0.62165959,0.928291769,0.353256243,0.837166318,23,16,26,24,16,10,29.78419663,18.35359017,19.44913568,18.3126387,19.39814291,7.749897391,16.28,DOWN_pEhEx_UP_CmasM
EHI_081690A,200.6585599,-0.546419962,0.589211478,-0.927374946,0.353731894,0.837166318,79,229,166,348,267,162,102.3022406,262.6857593,124.1752509,265.5332611,323.7065097,125.5483377,16.28,UP_pEhEx_DOWN_CmasM
EHI_086370A,157.8600491,0.465222417,0.499592407,0.931203938,0.351748081,0.837166318,183,185,135,225,81,164,236.978608,212.2133864,100.9858968,171.6809878,98.20309846,127.0983172,16.28,DOWN_pEhEx_UP_CmasM
EHI_090400A,5164.053405,0.300022599,0.323714157,0.926813339,0.354023458,0.837166318,5524,4466,6445,5925,4251,5435,7153.387053,5122.945857,4821.141519,4520.932679,5153.844093,4212.069232,16.28,DOWN_pEhEx_UP_CmasM
EHI_092080A,4159.384152,0.897899923,0.972020921,0.923745471,0.355618852,0.837166318,3561,4631,8444,3701,4722,216,4611.370618,5312.217255,6316.480835,2823.961493,5724.876925,167.3977836,16.28,DOWN_pEhEx_UP_CmasM
EHI_098780A,24457.80261,-0.337230122,0.362317036,-0.930759772,0.351977843,0.837166318,13322,19461,33769,26466,24670,41042,17251.52468,22323.70115,25260.68704,20194.26233,29909.51159,31807.12887,16.28,UP_pEhEx_DOWN_CmasM
EHI_119530A,18.11933155,0.834096954,0.89901629,0.927788476,0.353517303,0.837166318,18,26,22,27,14,2,23.30937128,29.82458403,16.45696096,20.60171854,16.97337504,1.549979478,16.28,DOWN_pEhEx_UP_CmasM
EHI_126920A,692.2652543,-0.360325412,0.390798864,-0.92202267,0.356516751,0.837166318,522,518,734,739,575,1385,675.9717671,594.1974818,549.0640613,563.8766666,697.1207607,1073.360789,16.28,UP_pEhEx_DOWN_CmasM
EHI_132430A,51.68771936,-0.577462522,0.624824088,-0.924200159,0.355382113,0.837166318,30,33,64,53,27,145,38.84895213,37.85427973,47.87479553,40.44041046,32.73436615,112.3735122,16.28,UP_pEhEx_DOWN_CmasM
EHI_134340A,42.16841059,0.937800427,1.008697658,0.929714092,0.352519136,0.837166318,26,45,108,69,27,2,33.66909185,51.61947236,80.78871746,52.64883626,32.73436615,1.549979478,16.28,DOWN_pEhEx_UP_CmasM
EHI_156200A,204.9146438,0.500663518,0.542472613,0.922928653,0.356044388,0.837166318,158,200,382,277,186,94,204.6044812,229.4198771,285.7526858,211.3583717,225.5034113,72.84903547,16.28,DOWN_pEhEx_UP_CmasM
EHI_160710A,136.1914689,-0.428868562,0.463116816,-0.926048346,0.354420856,0.837166318,65,134,148,199,88,271,84.17272962,153.7113177,110.7104647,151.8422959,106.689786,210.0222193,16.28,UP_pEhEx_DOWN_CmasM
EHI_167620A,31.55177475,1.22469179,1.32346298,0.925369133,0.354773929,0.837166318,84,0,32,20,13,33,108.777066,0,23.93739777,15.26053225,15.76099111,25.57466139,16.28,DOWN_pEhEx_UP_CmasM
EHI_167700A,64.74240565,0.652396003,0.701426288,0.930099162,0.352319744,0.837166318,57,76,102,104,49,16,73.81300905,87.17955332,76.30045538,79.3547677,59.40681265,12.39983583,16.28,DOWN_pEhEx_UP_CmasM
EHI_172620A,40.56604911,0.450347924,0.487224224,0.924313491,0.355323121,0.837166318,33,38,72,57,32,27,42.73384735,43.58977666,53.85914497,43.49251691,38.79628581,20.92472296,16.28,DOWN_pEhEx_UP_CmasM
EHI_174090A,23.62687454,0.535916673,0.578195723,0.926877616,0.35399008,0.837166318,28,29,20,28,13,26,36.25902199,33.26588219,14.9608736,21.36474515,15.76099111,20.14973322,16.28,DOWN_pEhEx_UP_CmasM
EHI_197010A,491.5536681,0.69022085,0.747749157,0.923064698,0.35597349,0.837166318,447,649,665,785,378,92,578.8493868,744.4675013,497.4490473,598.9758908,458.2811261,71.299056,16.28,DOWN_pEhEx_UP_CmasM
EHI_005080A,67.34753618,0.425523462,0.467367006,0.910469623,0.362574895,0.837368706,70,76,72,83,58,50,90.64755497,87.17955332,53.85914497,63.33120884,70.31826803,38.74948695,16.26,DOWN_pEhEx_UP_CmasM
EHI_006010A,147.8322918,0.364590536,0.406372787,0.897182457,0.369621565,0.837368706,126,142,231,204,124,106,163.165599,162.8881128,172.7980901,155.6574289,150.3356075,82.14891234,16.26,DOWN_pEhEx_UP_CmasM
EHI_007350A,6362.039485,0.371735131,0.412235087,0.901755195,0.367186926,0.837368706,7632,6185,6088,7372,4974,6432,9883.173422,7094.809701,4554.089925,5625.032187,6030.397676,4984.734002,16.26,DOWN_pEhEx_UP_CmasM
EHI_008420A,158.8603663,0.584052706,0.646899126,0.902849738,0.366605649,0.837368706,198,213,96,234,58,170,256.4030841,244.3321692,71.8121933,178.5482273,70.31826803,131.7482556,16.26,DOWN_pEhEx_UP_CmasM
EHI_009410A,94.9212224,-0.408556849,0.448600427,-0.91073665,0.362434149,0.837368706,66,60,121,106,72,202,85.46769469,68.82596314,90.5132853,80.88082092,87.29164307,156.5479273,16.26,UP_pEhEx_DOWN_CmasM
EHI_009530A,14262.00697,0.355606869,0.387075677,0.918701149,0.358251909,0.837368706,13945,11889,21838,16507,13509,11054,18058.28792,13637.8646,16335.77789,12595.28029,16378.09453,8566.736576,16.26,DOWN_pEhEx_UP_CmasM
EHI_009820A,9.971881821,0.956842731,1.039149587,0.920794025,0.357157975,0.837368706,13,7,20,12,0,14,16.83454592,8.0296957,14.9608736,9.15631935,0,10.84985635,16.26,DOWN_pEhEx_UP_CmasM
EHI_013190A,9.451819522,0.666173151,0.743434665,0.896074911,0.370212756,0.837368706,11,7,17,15,4,7,14.24461578,8.0296957,12.71674256,11.44539919,4.849535726,5.424928174,16.26,DOWN_pEhEx_UP_CmasM
EHI_014220A,20.33883109,-0.572482871,0.635174115,-0.901300695,0.367428464,0.837368706,6,16,30,40,22,21,7.769790426,18.35359017,22.44131041,30.5210645,26.67244649,16.27478452,16.26,UP_pEhEx_DOWN_CmasM
EHI_015380A,1807.191441,0.417977616,0.465932494,0.897077628,0.369677496,0.837368706,1820,1716,2508,2604,1525,1040,2356.836429,1968.422546,1876.09355,1986.921299,1848.885496,805.9893286,16.26,DOWN_pEhEx_UP_CmasM
EHI_017740A,12.27515267,-0.566389053,0.627813786,-0.902160904,0.3669714,0.837368706,10,7,12,17,10,24,12.94965071,8.0296957,8.976524162,12.97145241,12.12383932,18.59975374,16.26,UP_pEhEx_DOWN_CmasM
EHI_022020A,7.536429199,-1.830141118,2.034358462,-0.899615851,0.368324719,0.837368706,0,0,13,13,0,33,0,0,9.724567842,9.919345962,0,25.57466139,16.26,UP_pEhEx_DOWN_CmasM
EHI_023200A,13.43505358,0.676316876,0.736699793,0.918035924,0.358600059,0.837368706,13,21,12,21,7,8,16.83454592,24.0890871,8.976524162,16.02355886,8.486687521,6.199917913,16.26,DOWN_pEhEx_UP_CmasM
EHI_023410A,121.7747315,-0.31186271,0.34102546,-0.914485124,0.360461991,0.837368706,71,95,166,162,129,162,91.94252005,108.9744416,124.1752509,123.6103112,156.3975272,125.5483377,16.26,UP_pEhEx_DOWN_CmasM
EHI_025440A,21.35954764,-0.961312372,1.044616428,-0.920253929,0.357440078,0.837368706,13,9,22,11,4,92,16.83454592,10.32389447,16.45696096,8.393292737,4.849535726,71.299056,16.26,UP_pEhEx_DOWN_CmasM
EHI_029100A,7.076175189,0.826940492,0.910263418,0.908462843,0.363633737,0.837368706,9,9,7,10,5,2,11.65468564,10.32389447,5.236305761,7.630266125,6.061919658,1.549979478,16.26,DOWN_pEhEx_UP_CmasM
EHI_036630A,68.89431003,-2.245549055,2.466546574,-0.910402049,0.362610517,0.837368706,0,0,96,76,76,247,0,0,71.8121933,57.99002255,92.1411788,191.4224656,16.26,UP_pEhEx_DOWN_CmasM
EHI_049610A,54.62822981,0.665735212,0.72746647,0.915142126,0.360117022,0.837368706,44,66,91,78,48,12,56.97846313,75.70855946,68.0719749,59.51607577,58.19442872,9.299876869,16.26,DOWN_pEhEx_UP_CmasM
EHI_056490A,7274.408262,-0.635888575,0.706870551,-0.899582779,0.368342325,0.837368706,6006,3411,7219,4513,4270,23143,7777.560217,3912.756005,5400.127327,3443.539102,5176.879388,17935.58753,16.26,UP_pEhEx_DOWN_CmasM
EHI_064620A,33.51655697,0.809200412,0.885144794,0.914201177,0.360611146,0.837368706,18,48,66,46,29,4,23.30937128,55.06077051,49.37088289,35.09922417,35.15913402,3.099958956,16.26,DOWN_pEhEx_UP_CmasM
EHI_069080A,56.73160907,-0.417169976,0.456441306,-0.913961926,0.360736852,0.837368706,33,55,54,75,42,111,42.73384735,63.09046621,40.39435873,57.22699594,50.92012513,86.02386104,16.26,UP_pEhEx_DOWN_CmasM
EHI_069250A,208.5849665,0.443758148,0.486145569,0.912809199,0.361342899,0.837368706,141,265,313,260,193,127,182.590075,303.9813372,234.1376719,198.3869192,233.9900988,98.42369686,16.26,DOWN_pEhEx_UP_CmasM
EHI_072110A,98.14830044,0.519211243,0.571692662,0.908199944,0.363772594,0.837368706,95,107,135,147,81,41,123.0216818,122.7396343,100.9858968,112.164912,98.20309846,31.7745793,16.26,DOWN_pEhEx_UP_CmasM
EHI_078720A,26.6577263,0.623280083,0.69201827,0.900669982,0.367763813,0.837368706,30,36,23,45,15,13,38.84895213,41.29557789,17.20500464,34.33619756,18.18575897,10.07486661,16.26,DOWN_pEhEx_UP_CmasM
EHI_078740A,156.6599077,0.614643657,0.674034218,0.911887914,0.361827724,0.837368706,185,193,144,233,127,51,239.5685381,221.3901814,107.7182899,177.7852007,153.9727593,39.52447669,16.26,DOWN_pEhEx_UP_CmasM
EHI_081320A,11321.78561,-0.384010751,0.424320866,-0.905000865,0.365464929,0.837368706,6896,7381,16141,10827,10557,22451,8930.07913,8466.740566,12074.17304,8261.289133,12799.13717,17399.29463,16.26,UP_pEhEx_DOWN_CmasM
EHI_081710A,18.82483471,-0.796007688,0.871486006,-0.913391245,0.361036809,0.837368706,17,6,17,22,6,61,22.01440621,6.882596314,12.71674256,16.78658547,7.27430359,47.27437408,16.26,UP_pEhEx_DOWN_CmasM
EHI_084700A,98.66596795,-0.387191417,0.425392901,-0.910197176,0.362718533,0.837368706,73,77,99,104,85,197,94.53245019,88.3266527,74.05632434,79.3547677,103.0526342,152.6729786,16.26,UP_pEhEx_DOWN_CmasM
EHI_091460A,15.55655997,0.504845653,0.561269063,0.899471725,0.36840145,0.837368706,16,17,20,18,8,19,20.71944114,19.50068956,14.9608736,13.73447902,9.699071453,14.72480504,16.26,DOWN_pEhEx_UP_CmasM
EHI_093770A,44.21126668,0.793638153,0.865090459,0.917404816,0.35893055,0.837368706,32,66,68,62,38,5,41.43888227,75.70855946,50.86697025,47.30764997,46.0705894,3.874948695,16.26,DOWN_pEhEx_UP_CmasM
EHI_095180A,657.6195793,-0.412689619,0.450774652,-0.915512036,0.359922887,0.837368706,350,587,756,1111,801,561,453.2377749,673.3473394,565.5210222,847.7225665,971.1195292,434.7692436,16.26,UP_pEhEx_DOWN_CmasM
EHI_099220A,43.3985799,0.556197919,0.612138519,0.908614476,0.363553663,0.837368706,56,45,42,74,22,28,72.51804398,51.61947236,31.41783457,56.46396932,26.67244649,21.69971269,16.26,DOWN_pEhEx_UP_CmasM
EHI_104600A,290.3011725,-0.262869294,0.286908484,-0.916213039,0.359555168,0.837368706,224,226,325,397,243,454,290.0721759,259.2444612,243.1141961,302.9215652,294.6092954,351.8453415,16.26,UP_pEhEx_DOWN_CmasM
EHI_107290A,11770.05329,-0.380669465,0.418027262,-0.910633107,0.36248872,0.837368706,6644,7964,17296,11824,14707,16891,8603.747932,9135.499508,12938.16349,9022.026666,17830.53048,13090.35168,16.26,UP_pEhEx_DOWN_CmasM
EHI_108730A,9.41955658,-0.615736141,0.684944563,-0.89895763,0.36867523,0.837368706,4,7,12,14,8,18,5.179860284,8.0296957,8.976524162,10.68237257,9.699071453,13.9498153,16.26,UP_pEhEx_DOWN_CmasM
EHI_109930A,30.71704588,-1.465109227,1.634463302,-0.896385514,0.370046901,0.837368706,4,14,37,0,3,170,5.179860284,16.0593914,27.67761617,0,3.637151795,131.7482556,16.26,UP_pEhEx_DOWN_CmasM
EHI_110470A,31.47974605,-0.46838594,0.521035194,-0.898952596,0.368677911,0.837368706,18,28,32,32,28,66,23.30937128,32.1187828,23.93739777,24.4168516,33.94675008,51.14932278,16.26,UP_pEhEx_DOWN_CmasM
EHI_110620A,59.48569143,-0.826395756,0.911510598,-0.906622213,0.364606611,0.837368706,43,30,52,44,12,232,55.68349806,34.41298157,38.89827137,33.57317095,14.54860718,179.7976195,16.26,UP_pEhEx_DOWN_CmasM
EHI_112810A,24.19087774,-0.459778843,0.500292542,-0.919019982,0.358085121,0.837368706,13,20,28,28,29,36,16.83454592,22.94198771,20.94522305,21.36474515,35.15913402,27.89963061,16.26,UP_pEhEx_DOWN_CmasM
EHI_117910A,58.16833258,-0.515987492,0.569216796,-0.906486765,0.364678267,0.837368706,37,46,58,68,31,149,47.91370763,52.76657174,43.38653345,51.88580965,37.58390188,115.4734711,16.26,UP_pEhEx_DOWN_CmasM
EHI_122750A,119.5781179,0.535367879,0.597564492,0.895916485,0.370297369,0.837368706,99,139,182,106,141,54,128.201542,159.4468146,136.1439498,80.88082092,170.9461344,41.84944591,16.26,DOWN_pEhEx_UP_CmasM
EHI_129820A,82.76741985,-0.346757129,0.386089372,-0.898126585,0.369118067,0.837368706,41,77,103,133,69,120,53.09356791,88.3266527,77.04849906,101.4825395,83.65449128,92.99876869,16.26,UP_pEhEx_DOWN_CmasM
EHI_140720A,117.503276,1.008318321,1.12483903,0.896411214,0.37003318,0.837368706,89,178,202,86,138,2,115.2518913,204.1836907,151.1048234,65.62028867,167.3089826,1.549979478,16.26,DOWN_pEhEx_UP_CmasM
EHI_142910A,9.184673838,0.616211958,0.685823596,0.898499209,0.368919467,0.837368706,7,10,17,12,6,7,9.064755497,11.47099386,12.71674256,9.15631935,7.27430359,5.424928174,16.26,DOWN_pEhEx_UP_CmasM
EHI_147010A,307.0808284,0.323355738,0.355364255,0.909927583,0.362860702,0.837368706,264,295,459,405,262,248,341.8707788,338.3943188,343.3520492,309.0257781,317.6445901,192.1974553,16.26,DOWN_pEhEx_UP_CmasM
EHI_147700A,472.3877159,-0.345979245,0.38488172,-0.89892356,0.368693378,0.837368706,244,427,591,555,398,878,315.9714773,489.8114377,442.093815,423.4797699,482.5288048,680.4409909,16.26,UP_pEhEx_DOWN_CmasM
EHI_148140A,33.38926295,0.589676658,0.648914839,0.908711934,0.363502203,0.837368706,36,40,37,41,32,13,46.61874256,45.88397543,27.67761617,31.28409111,38.79628581,10.07486661,16.26,DOWN_pEhEx_UP_CmasM
EHI_148620A,179.797249,-0.666973717,0.740581629,-0.900607969,0.367796796,0.837368706,140,87,182,162,64,594,181.2951099,99.79764656,136.1439498,123.6103112,77.59257162,460.343905,16.26,UP_pEhEx_DOWN_CmasM
EHI_148650A,15.08555634,-0.530846567,0.589974781,-0.899778404,0.368238189,0.837368706,7,13,17,18,19,22,9.064755497,14.91229201,12.71674256,13.73447902,23.0352947,17.04977426,16.26,UP_pEhEx_DOWN_CmasM
EHI_148670A,101.5316115,0.588456487,0.644988087,0.912352489,0.361583191,0.837368706,77,119,173,158,81,32,99.71231047,136.5048269,129.4115567,120.5582048,98.20309846,24.79967165,16.26,DOWN_pEhEx_UP_CmasM
EHI_149860A,66.85859184,-0.333490542,0.364197784,-0.915685257,0.359832,0.837368706,40,49,92,88,67,98,51.79860284,56.2078699,68.82001858,67.1463419,81.22972342,75.94899443,16.26,UP_pEhEx_DOWN_CmasM
EHI_152170A,52.2829234,0.417990174,0.454862431,0.918937565,0.35812823,0.837368706,51,62,57,72,37,44,66.04321862,71.12016192,42.63848977,54.9379161,44.85820547,34.09954852,16.26,DOWN_pEhEx_UP_CmasM
EHI_152310A,18.04696531,-1.066160845,1.18578302,-0.899119676,0.368588918,0.837368706,12,6,17,12,1,81,15.53958085,6.882596314,12.71674256,9.15631935,1.212383932,62.77416887,16.26,UP_pEhEx_DOWN_CmasM
EHI_153770A,252.1127948,0.981733809,1.070681059,0.916924607,0.359182148,0.837368706,191,419,369,311,220,6,247.3383286,480.6346426,276.028118,237.3012765,266.7244649,4.649938434,16.26,DOWN_pEhEx_UP_CmasM
EHI_154200A,164.3238933,0.94772943,1.043438926,0.908274942,0.363732978,0.837368706,94,262,303,148,181,6,121.7267167,300.5400391,226.6572351,112.9279386,219.4414916,4.649938434,16.26,DOWN_pEhEx_UP_CmasM
EHI_155580A,12.2363945,-0.871963506,0.972179702,-0.896915976,0.369763755,0.837368706,11,8,4,11,5,42,14.24461578,9.176795086,2.992174721,8.393292737,6.061919658,32.54956904,16.26,UP_pEhEx_DOWN_CmasM
EHI_156420A,47.43306422,-0.521183888,0.576099344,-0.904677108,0.365636472,0.837368706,24,24,77,41,53,94,31.07916171,27.53038526,57.59936337,31.28409111,64.25634837,72.84903547,16.26,UP_pEhEx_DOWN_CmasM
EHI_157120A,212.2390081,-0.564291667,0.620581045,-0.909295685,0.363194068,0.837368706,99,89,378,164,228,463,128.201542,102.0918453,282.7605111,125.1363644,276.4235364,358.8202492,16.26,UP_pEhEx_DOWN_CmasM
EHI_158040A,123.2173999,-0.624123893,0.691478783,-0.902592977,0.366741955,0.837368706,108,67,100,160,43,353,139.8562277,76.85565884,74.80436802,122.084258,52.13250906,273.5713779,16.26,UP_pEhEx_DOWN_CmasM
EHI_160870A,57.69179759,0.540284295,0.597230202,0.904649989,0.365650843,0.837368706,49,54,106,81,51,23,63.45328848,61.94336683,79.2926301,61.80515561,61.83158051,17.824764,16.26,DOWN_pEhEx_UP_CmasM
EHI_169800A,415.3544219,-0.479003085,0.528956767,-0.905561881,0.365167793,0.837368706,251,227,609,440,268,1020,325.0362328,260.3915606,455.5586012,335.7317095,324.9188937,790.4895339,16.26,UP_pEhEx_DOWN_CmasM
EHI_177190A,307.6498309,0.763338198,0.835609352,0.913510836,0.360973937,0.837368706,235,434,480,364,312,37,304.3167917,497.8411334,359.0609665,277.7416869,378.2637867,28.67462035,16.26,DOWN_pEhEx_UP_CmasM
EHI_182700A,229.2269288,0.705015098,0.782989111,0.900414946,0.36789947,0.837368706,187,314,334,317,209,36,242.1584683,360.1892071,249.8465892,241.8794362,253.3882417,27.89963061,16.26,DOWN_pEhEx_UP_CmasM
EHI_182990A,7489.764515,-0.41111433,0.457008581,-0.89957683,0.368345492,0.837368706,2624,7120,10325,11560,6271,11905,3397.988346,8167.347626,7723.550998,8820.58764,7602.859635,9226.252844,16.26,UP_pEhEx_DOWN_CmasM
EHI_186720A,10396.50609,-0.687471376,0.747259421,-0.919990242,0.357577858,0.837368706,1381,11883,11331,17410,14346,10073,1788.346763,13630.982,8476.08294,13284.29332,17392.85988,7806.471642,16.26,UP_pEhEx_DOWN_CmasM
EHI_187080A,98.68017179,0.668308546,0.740050014,0.903058623,0.366494783,0.837368706,109,135,90,134,89,24,141.1511927,154.8584171,67.32393122,102.2455661,107.9021699,18.59975374,16.26,DOWN_pEhEx_UP_CmasM
EHI_187760A,76.00718956,-0.516294094,0.564399434,-0.914767207,0.360313854,0.837368706,21,65,114,87,77,141,27.19426649,74.56146007,85.27697954,66.38331529,93.35356273,109.2735532,16.26,UP_pEhEx_DOWN_CmasM
EHI_188730A,7489.764515,-0.41111433,0.457008581,-0.89957683,0.368345492,0.837368706,2624,7120,10325,11560,6271,11905,3397.988346,8167.347626,7723.550998,8820.58764,7602.859635,9226.252844,16.26,UP_pEhEx_DOWN_CmasM
EHI_192460A,125.9037504,0.395303468,0.430745326,0.917719691,0.358765636,0.837368706,127,137,144,173,100,94,164.460564,157.1526158,107.7182899,132.003604,121.2383932,72.84903547,16.26,DOWN_pEhEx_UP_CmasM
EHI_195020A,89.65854449,0.541411477,0.597587714,0.905994994,0.364938502,0.837368706,86,107,113,120,83,35,111.3669961,122.7396343,84.52893586,91.5631935,100.6278663,27.12464087,16.26,DOWN_pEhEx_UP_CmasM
EHI_196410A,66.70798676,0.754709476,0.840770141,0.897640675,0.369377147,0.837368706,49,80,128,89,62,8,63.45328848,91.76795086,95.74959106,67.90936851,75.16780376,6.199917913,16.26,DOWN_pEhEx_UP_CmasM
EHI_196990A,16.02682524,-0.802985582,0.880217743,-0.912257892,0.361632975,0.837368706,10,9,16,14,5,57,12.94965071,10.32389447,11.96869888,10.68237257,6.061919658,44.17441513,16.26,UP_pEhEx_DOWN_CmasM
EHI_198660A,50.77203139,0.564555343,0.618075761,0.913407997,0.361028001,0.837368706,41,30,126,48,20,80,53.09356791,34.41298157,94.2535037,36.6252774,24.24767863,61.99917913,16.26,DOWN_pEhEx_UP_CmasM
EHI_200690A,44.49836611,-0.411134413,0.458251378,-0.897180963,0.369622362,0.837368706,35,30,47,49,39,87,45.32377749,34.41298157,35.15805297,37.38830401,47.28297333,67.4241073,16.26,UP_pEhEx_DOWN_CmasM
EHI_202040A,1179.473734,-0.441768223,0.481525651,-0.917434455,0.358915025,0.837368706,944,887,1018,1093,979,2651,1222.447027,1017.477155,761.5084664,833.9880874,1186.923869,2054.497798,16.26,UP_pEhEx_DOWN_CmasM
EHI_050280A,13064.4782,0.267992893,0.299450881,0.894947752,0.370815019,0.837713141,13401,11099,17029,14762,9391,16663,17353.82692,12731.65608,12738.43583,11263.79885,11385.4975,12913.65402,16.23,DOWN_pEhEx_UP_CmasM
EHI_160950A,11.31808989,0.614062586,0.685965978,0.895179361,0.370691216,0.837713141,11,9,22,17,7,7,14.24461578,10.32389447,16.45696096,12.97145241,8.486687521,5.424928174,16.23,DOWN_pEhEx_UP_CmasM
EHI_118750A,16163.69703,-0.759552544,0.850426119,-0.89314348,0.371780341,0.838654522,1162,12358,27180,19632,24403,21167,1504.749413,14175.85421,20331.82723,14979.73846,29585.80508,16404.20781,16.13,UP_pEhEx_DOWN_CmasM
EHI_135200A,44.89776291,0.513209951,0.574514887,0.893292695,0.371700449,0.838654522,55,44,49,56,41,24,71.22307891,50.47237297,36.65414033,42.7294903,49.7077412,18.59975374,16.13,DOWN_pEhEx_UP_CmasM
EHI_148270A,515.1113882,-0.335080981,0.375156024,-0.893177664,0.371762038,0.838654522,297,372,741,556,582,768,384.6046261,426.7209715,554.300367,424.2427965,705.6074482,595.1921196,16.13,UP_pEhEx_DOWN_CmasM
