baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	CmasM_1.1	CmasM_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_193480A	17.6665142204655	1.62729989696286	4.57873579978483	0.355403755123703	0.722287136077413	0.999901937681032	45	0	25	0	53.4220175230919	0	17.2440393587702	0	0.01	DOWN_pEhEx_UP_CmasM
EHI_193490A	23.9160093366491	-0.279279847811705	0.69042178484032	-0.40450613515374	0.685840567276763	0.999901937681032	21	18	40	22	24.9302748441096	18.3923538490145	27.5904629740323	24.7509456794399	0.01	UP_pEhEx_DOWN_CmasM
EHI_193510A	77.9833570823755	-0.0690232875482494	0.475846976804487	-0.145053538033949	0.884668601495655	0.999901937681032	61	78	111	74	72.4165126424135	79.7002000123964	76.5635347529397	83.2531809217525	0.01	UP_pEhEx_DOWN_CmasM
EHI_193790A	13.724666058964	-0.00901262361600411	0.866260184481582	-0.0104040607861918	0.991698910287171	0.999901937681032	12	13	25	9	14.2458713394912	13.2833666687327	17.2440393587702	10.1253868688618	0.01	UP_pEhEx_DOWN_CmasM
EHI_193840A	29.1732181054427	0.159778554016694	0.71665623640041	0.222950064342178	0.823574371151399	0.999901937681032	22	35	55	15	26.1174307890672	35.7629102619727	37.9368865892945	16.8756447814363	0.01	DOWN_pEhEx_UP_CmasM
EHI_193940A	76.5499536849813	-2.15183233902667	2.74610042529057	-0.783595646833995	0.433277410932565	0.999901937681032	0	55	108	156	0	56.1988589831	74.4942500298873	175.506705726938	0.01	UP_pEhEx_DOWN_CmasM
EHI_194040A	2666.92841710906	0.496001975210445	0.415608736385573	1.19343491073847	0.232699089409715	0.999901937681032	3261	2320	3063	2056	3871.31553650673	2370.57005165076	2112.73970223653	2313.08837804221	0.01	DOWN_pEhEx_UP_CmasM
EHI_194070A	61.3155789260185	-0.667992193632003	0.64199554420672	-1.04049350444855	0.298110680288912	0.999901937681032	21	68	98	74	24.9302748441096	69.4822256518327	67.5966342863792	83.2531809217525	0.01	UP_pEhEx_DOWN_CmasM
EHI_194075A	230.560836702182	-0.653226119992774	0.485881260892077	-1.34441513301717	0.17881418295334	0.999901937681032	102	232	397	258	121.089906385675	237.057005165076	273.835345017271	290.261090240705	0.01	UP_pEhEx_DOWN_CmasM
EHI_194180A	17.9350281627185	-0.0679507962425914	0.85466659305296	-0.0795056186762418	0.936630462705053	0.999901937681032	8	25	32	13	9.49724755966079	25.5449359014091	22.0723703792259	14.6255588105782	0.01	UP_pEhEx_DOWN_CmasM
EHI_194200A	137.239920247852	-0.352505082754512	0.46809940540682	-0.753056036138634	0.451416241574897	0.999901937681032	116	101	184	161	137.710089615081	103.201541041693	126.916129680549	181.131920654083	0.01	UP_pEhEx_DOWN_CmasM
EHI_194220A	353.005923433227	0.0227247918802589	0.403550889227348	0.0563120847627633	0.955093191863457	0.999901937681032	290	359	429	360	344.275224037704	366.825279544234	295.907715396497	405.015474754472	0.01	DOWN_pEhEx_UP_CmasM
EHI_194240A	18.208527665252	-0.259654977495632	0.883210396645762	-0.293989946768906	0.768765585419904	0.999901937681032	22	7	28	18	26.1174307890672	7.15258205239454	19.3133240818226	20.2507737377236	0.01	UP_pEhEx_DOWN_CmasM
EHI_194250A	10.526600339351	-0.216394258656611	0.962931499907045	-0.224724457219958	0.822193637089281	0.999901937681032	6	12	15	11	7.12293566974559	12.2615692326764	10.3464236152621	12.37547283972	0.01	UP_pEhEx_DOWN_CmasM
EHI_194260A	14.4827548810059	0.759095657269696	0.882435566345787	0.860227858236893	0.389663451034733	0.999901937681032	18	15	21	6	21.3688070092368	15.3269615408455	14.484993061367	6.75025791257453	0.01	DOWN_pEhEx_UP_CmasM
EHI_194270A	11636.7630973546	0.0619390007052228	0.363214471725817	0.170530101432685	0.864593263527429	0.999901937681032	9383	12364	14750	11200	11139.0842315371	12633.5034994009	10173.9832216744	12600.4814368058	0.01	DOWN_pEhEx_UP_CmasM
EHI_194280A	35.22190427773	-0.1037249604567	0.622000169537257	-0.166760341132813	0.867558624842964	0.999901937681032	33	28	44	38	39.1761461836007	28.6103282095782	30.3495092714356	42.7516334463054	0.01	UP_pEhEx_DOWN_CmasM
EHI_194310A	64.7374015179677	-0.000135713067319854	0.532411494729126	-0.000254902586934005	0.999796617163579	0.999901937681032	66	50	85	63	78.3522923672015	51.0898718028182	58.6297338198187	70.8777080820326	0.01	UP_pEhEx_DOWN_CmasM
EHI_194320A	72.2564408597641	-0.0590612913207647	0.527518794603073	-0.11196054420242	0.910854690980309	0.999901937681032	45	86	100	70	53.4220175230919	87.8745795008473	68.9761574350808	78.7530089800362	0.01	UP_pEhEx_DOWN_CmasM
EHI_194330A	748.993871400173	0.0880847157391938	0.413408999479598	0.213069178102256	0.83127300494235	0.999901937681032	738	653	868	759	876.121087378708	667.233725744805	598.713046536502	853.907625940678	0.01	DOWN_pEhEx_UP_CmasM
EHI_194340A	27.2244013531301	0.399028036131041	0.673863755424627	0.592149426228746	0.553750531873636	0.999901937681032	30	26	40	17	35.6146783487279	26.5667333374655	27.5904629740323	19.1257307522945	0.01	DOWN_pEhEx_UP_CmasM
EHI_194360A	67.4120287528293	-0.181594950790266	0.53318708535068	-0.340583925941924	0.73341683196807	0.999901937681032	40	77	102	65	47.4862377983039	78.67840257634	70.3556805837824	73.1277940528907	0.01	UP_pEhEx_DOWN_CmasM
EHI_194380A	89.7643886194106	0.242456824205489	0.488397967010407	0.496432910418569	0.619589010430877	0.999901937681032	72	107	137	62	85.4752280369471	109.332325658031	94.4973356860607	69.7526650966035	0.01	DOWN_pEhEx_UP_CmasM
EHI_194390A	299.847809468433	0.20688960205201	0.431167438615882	0.479835867745858	0.63134410634005	0.999901937681032	243	347	482	199	288.478894624696	354.563710311558	332.46507883709	223.883554100389	0.01	DOWN_pEhEx_UP_CmasM
EHI_194400A	605.620251100707	0.580910484044339	0.393874606404603	1.47486147773539	0.140249788856965	0.999901937681032	670	643	798	373	795.394483121591	657.015751384242	550.429736331945	419.64103356505	0.01	DOWN_pEhEx_UP_CmasM
EHI_194410A	652.645802066148	-0.191103705823921	0.375518032652512	-0.508906867864744	0.610817505774827	0.999901937681032	456	663	1000	624	541.343110900665	677.451700105369	689.761574350808	702.026822907751	0.01	UP_pEhEx_DOWN_CmasM
EHI_194440A	9.31885816228555	-0.0877864671016314	1.04270885348154	-0.0841907756019507	0.932904752153777	0.999901937681032	10	6	10	11	11.871559449576	6.13078461633818	6.89761574350808	12.37547283972	0.01	UP_pEhEx_DOWN_CmasM
EHI_194450A	597.240306178463	0.144628623955647	0.39521600385004	0.36594829801104	0.714403655662451	0.999901937681032	576	558	706	576	683.801824295577	570.162969319451	486.971671491671	648.024759607155	0.01	DOWN_pEhEx_UP_CmasM
EHI_194470A	73.6254167138207	-0.073245212487131	0.482605126553161	-0.1517704816156	0.879367964647034	0.999901937681032	59	72	116	63	70.0422007524983	73.5694153960582	80.0123426246938	70.8777080820326	0.01	UP_pEhEx_DOWN_CmasM
EHI_194490A	57.6202476890001	-0.0295255281470229	0.510764008152775	-0.0578065949748587	0.953902684935498	0.999901937681032	47	57	84	52	55.7963294130071	58.2424538552127	57.9399722454679	58.5022352423126	0.01	UP_pEhEx_DOWN_CmasM
EHI_194500A	315.825005993811	0.341219814004089	0.412925405183191	0.826347349232992	0.408607081138581	0.999901937681032	342	294	442	224	406.007333175499	300.408446200571	304.874615863057	252.009628736116	0.01	DOWN_pEhEx_UP_CmasM
EHI_194520A	5618.63021906651	0.172994175103081	0.382030417081679	0.452828275885934	0.650672401071634	0.999901937681032	5436	5340	6499	5406	6453.3797167895	5456.39830854098	4482.7604717059	6081.98237922965	0.01	DOWN_pEhEx_UP_CmasM
EHI_194530A	9.05483977448113	0.84536642444118	1.0454700555348	0.808599366347933	0.418745629387825	0.999901937681032	12	9	12	4	14.2458713394912	9.19617692450727	8.2771388922097	4.50017194171635	0.01	DOWN_pEhEx_UP_CmasM
EHI_194540A	33980.5288333168	-0.597466341722733	0.417311277838492	-1.43170427796098	0.152228471590172	0.999901937681032	18167	31825	50011	42079	21567.0620520447	32518.7034024938	34495.6660948583	47340.6837838706	0.01	UP_pEhEx_DOWN_CmasM
EHI_194550A	2475.62071109796	-0.649103314018498	0.451411745484064	-1.43794068389258	0.150450884937787	0.999901937681032	1211	2366	3538	3206	1437.64584934365	2417.57273370936	2440.37645005316	3606.88781128566	0.01	UP_pEhEx_DOWN_CmasM
EHI_194560A	86.0005426071336	-0.300711284918607	0.463747816245817	-0.648437090988284	0.516702286994768	0.999901937681032	67	73	135	86	79.5394483121591	74.5912128321145	93.1178125373591	96.7536967469016	0.01	UP_pEhEx_DOWN_CmasM
EHI_194570A	457.382456710461	0.249545704608952	0.372100622042529	0.670640385493445	0.502449648503662	0.999901937681032	392	517	610	369	465.365130423379	528.26927444114	420.754560353993	415.140861623334	0.01	DOWN_pEhEx_UP_CmasM
EHI_194580A	6.77553411612409	0.709728762816526	1.35604466986302	0.523381551205258	0.60070875999865	0.999901937681032	4	12	13	1	4.74862377983039	12.2615692326764	8.96690046656051	1.12504298542909	0.01	DOWN_pEhEx_UP_CmasM
EHI_194600A	34.369223298892	0.198393653547225	0.61786444566234	0.321095759660601	0.748137823612452	0.999901937681032	37	29	47	28	43.9247699634311	29.6321256456345	32.418793994488	31.5012035920145	0.01	DOWN_pEhEx_UP_CmasM
EHI_194840A	100.341073986601	0.531007801091069	0.512053059868644	1.03701714276893	0.29972786794925	0.999901937681032	73	147	108	80	86.6623839819047	150.204223100285	74.4942500298873	90.0034388343271	0.01	DOWN_pEhEx_UP_CmasM
EHI_194850A	26.9760139416167	0.288534079533563	0.687651394158112	0.419593535306961	0.674782411795439	0.999901937681032	32	21	36	21	37.9889902386431	21.4577461571836	24.8314166766291	23.6259026940109	0.01	DOWN_pEhEx_UP_CmasM
EHI_194860A	7.58995405691661	0.496993371819763	1.09392913184106	0.454319532548998	0.649598859467706	0.999901937681032	9	7	10	5	10.6844035046184	7.15258205239454	6.89761574350808	5.62521492714544	0.01	DOWN_pEhEx_UP_CmasM
EHI_194870A	61.2902514099069	0.796927352916121	0.783322911511961	1.01736760307177	0.308978587719252	0.999901937681032	35	111	28	63	41.5504580735159	113.419515402256	19.3133240818226	70.8777080820326	0.01	DOWN_pEhEx_UP_CmasM
EHI_194980A	49.7593919429846	0.0638872637363677	0.704076574349623	0.0907390844460097	0.927699913819358	0.999901937681032	20	76	60	50	23.743118899152	77.6566051402836	41.3856944610485	56.2521492714544	0.01	DOWN_pEhEx_UP_CmasM
EHI_194990A	66.4786724748157	0.032942083708397	0.494401346659998	0.0666302467235216	0.946876065841144	0.999901937681032	53	70	96	58	62.9192650827527	71.5258205239454	66.2171111376776	65.2524931548871	0.01	DOWN_pEhEx_UP_CmasM
EHI_195020A	96.8944234092739	0.265921270613671	0.454236329063421	0.585424928829377	0.55826203070192	0.999901937681032	86	107	120	83	102.095411266353	109.332325658031	82.771388922097	93.3785677906143	0.01	DOWN_pEhEx_UP_CmasM
EHI_195050A	52.4058028294983	-0.0964771461943484	0.53351482732348	-0.180833111383899	0.856498572417448	0.999901937681032	38	55	82	46	45.1119259083887	56.1988589831	56.5604490967663	51.7519773297381	0.01	UP_pEhEx_DOWN_CmasM
EHI_195060A	144.86726398599	0.406528355755768	0.465547609973286	0.873226168595508	0.382539813998849	0.999901937681032	114	191	206	95	135.335777725166	195.163310286765	142.090884316266	106.879083615763	0.01	DOWN_pEhEx_UP_CmasM
EHI_195090A	8.41690914938897	-0.360571048867315	1.18097711386135	-0.305315864833641	0.760125594050857	0.999901937681032	10	3	19	5	11.871559449576	3.06539230816909	13.1054699126654	5.62521492714544	0.01	UP_pEhEx_DOWN_CmasM
EHI_195120A	68.419597992912	-0.450748977936572	0.588988661575101	-0.765293132691481	0.444097012400478	0.999901937681032	30	78	104	77	35.6146783487279	79.7002000123964	71.7352037324841	86.6283098780398	0.01	UP_pEhEx_DOWN_CmasM
EHI_195130A	161.60938928248	0.442715438564816	0.502265745064748	0.881436655624893	0.37808152508704	0.999901937681032	208	123	198	122	246.92843655118	125.681084634933	136.57279172146	137.255244222349	0.01	DOWN_pEhEx_UP_CmasM
EHI_195140A	371.428610229541	-0.295294388489433	0.386369640287322	-0.76427948187088	0.444700709962949	0.999901937681032	257	354	556	387	305.099077854103	361.716292363953	383.507435339049	435.391635361057	0.01	UP_pEhEx_DOWN_CmasM
EHI_195150A	43.2220686662674	-0.320276341157016	0.88779117716678	-0.360756391135941	0.718281565288718	0.999901937681032	7	67	79	37	8.31009161470319	68.4604282157763	54.4911643737139	41.6265904608763	0.01	UP_pEhEx_DOWN_CmasM
EHI_196365A	23.2713453378408	0.363756689148922	0.734923798241162	0.494958375302955	0.620629503034252	0.999901937681032	22	26	39	12	26.1174307890672	26.5667333374655	26.9007013996815	13.5005158251491	0.01	DOWN_pEhEx_UP_CmasM
EHI_196390A	35.1051743181216	0.226082533968661	0.593723199541406	0.380787771377786	0.703360733923768	0.999901937681032	31	38	45	30	36.8018342936856	38.8283025701418	31.0392708457864	33.7512895628727	0.01	DOWN_pEhEx_UP_CmasM
EHI_196400A	11.6754952462632	0.914160151580773	1.01039956433851	0.904751133952889	0.365597244921999	0.999901937681032	19	8	15	5	22.5559629541944	8.17437948845091	10.3464236152621	5.62521492714544	0.01	DOWN_pEhEx_UP_CmasM
EHI_196410A	67.7639703503142	0.0981119581265996	0.512862914068083	0.191302500990694	0.848288601770716	0.999901937681032	49	80	89	62	58.1706413029223	81.7437948845091	61.3887801172219	69.7526650966035	0.01	DOWN_pEhEx_UP_CmasM
EHI_196550A	63.406735030317	0.126220917026453	0.505209783972684	0.249838623539559	0.802712149415192	0.999901937681032	60	60	94	50	71.2293566974559	61.3078461633818	64.837587988976	56.2521492714544	0.01	DOWN_pEhEx_UP_CmasM
EHI_196560A	12.6871322084532	0.390124871414512	0.875108159224265	0.445801890089033	0.65574035638946	0.999901937681032	13	13	14	11	15.4330272844488	13.2833666687327	9.65666204091131	12.37547283972	0.01	DOWN_pEhEx_UP_CmasM
EHI_196590A	781.618231234553	0.341891101128411	0.38752592791107	0.882240584446441	0.377646719197602	0.999901937681032	753	836	1155	517	893.928426553072	854.22265654312	796.674618375184	581.647223466839	0.01	DOWN_pEhEx_UP_CmasM
EHI_196890A	29.4043232840317	-0.0935784241896356	0.663077292435259	-0.141127475269065	0.887769238744212	0.999901937681032	30	21	47	25	35.6146783487279	21.4577461571836	32.418793994488	28.1260746357272	0.01	UP_pEhEx_DOWN_CmasM
EHI_196910A	33.7778762562551	0.707062598154067	0.65695186024852	1.07627764062741	0.281803105367321	0.999901937681032	45	30	43	19	53.4220175230919	30.6539230816909	29.6597476970848	21.3758167231527	0.01	DOWN_pEhEx_UP_CmasM
EHI_196920A	30327.4866089495	-0.0300551510697445	0.380765291646048	-0.0789335365621592	0.937085488131745	0.999901937681032	21481	33785	40575	29599	25501.2968536342	34521.4263771642	27987.075879284	33300.1473257156	0.01	UP_pEhEx_DOWN_CmasM
EHI_196930A	118.310575710682	0.300480638540663	0.648601769534024	0.463274466174426	0.643167645682253	0.999901937681032	56	190	106	124	66.4807329176255	194.141512850709	73.1147268811857	139.505330193207	0.01	DOWN_pEhEx_UP_CmasM
EHI_196940A	113.920380372666	-0.367244742791369	0.488455063013112	-0.751849598048921	0.452141511263426	0.999901937681032	96	83	149	137	113.966970715929	84.8091871926782	102.77447457827	154.130889003785	0.01	UP_pEhEx_DOWN_CmasM
EHI_196950A	51.0676848718138	-0.00271225232070268	0.551017909724875	-0.00492225801164415	0.996072622187387	0.999901937681032	50	42	81	41	59.3577972478799	42.9154923143673	55.8706875224155	46.1267624025926	0.01	UP_pEhEx_DOWN_CmasM
EHI_196990A	9.087403335535	0.439559585743973	1.02430760338777	0.429128500354955	0.667829712457956	0.999901937681032	10	9	14	5	11.871559449576	9.19617692450727	9.65666204091131	5.62521492714544	0.01	DOWN_pEhEx_UP_CmasM
EHI_197010A	540.133581938552	0.303641233645631	0.395277210404407	0.768172881343138	0.442384482468488	0.999901937681032	447	649	785	378	530.658707396046	663.14653600058	541.462835865384	425.266248492195	0.01	DOWN_pEhEx_UP_CmasM
EHI_197020A	33.6973458422422	-0.841486864227188	0.659024972435481	-1.2768664305958	0.201649407477262	0.999901937681032	27	16	60	40	32.0532105138552	16.3487589769018	41.3856944610485	45.0017194171635	0.01	UP_pEhEx_DOWN_CmasM
EHI_197030A	50043.2802010033	-0.0162245374548882	0.431265391302689	-0.037620773152884	0.969990045063873	0.999901937681032	30077	62456	73060	44670	35706.0893564897	63817.3806663362	50393.98062207	50255.6701591174	0.01	UP_pEhEx_DOWN_CmasM
EHI_197040A	37.3757238474929	0.226113304634129	0.588585905668896	0.38416364112077	0.700857164703556	0.999901937681032	30	44	51	30	35.6146783487279	44.95908718648	35.1778402918912	33.7512895628727	0.01	DOWN_pEhEx_UP_CmasM
EHI_197060A	54.1012374674812	0.704243617567319	0.572371453721802	1.23039612298627	0.218548804480524	0.999901937681032	66	55	73	28	78.3522923672015	56.1988589831	50.352594927609	31.5012035920145	0.01	DOWN_pEhEx_UP_CmasM
EHI_197070A	75.1263586563812	0.402194932174844	0.543198231473732	0.740420179726402	0.459045077917614	0.999901937681032	80	75	120	41	94.9724755966079	76.6348077042273	82.771388922097	46.1267624025926	0.01	DOWN_pEhEx_UP_CmasM
EHI_197100A	14.0273396223902	0.446285598154554	0.856964563617154	0.520774857096576	0.602523620142905	0.999901937681032	17	12	18	10	20.1816510642792	12.2615692326764	12.4157083383145	11.2504298542909	0.01	DOWN_pEhEx_UP_CmasM
EHI_197110A	16.9456516769356	0.143631877087287	0.83295369667266	0.172436808505735	0.86309413655345	0.999901937681032	19	13	30	10	22.5559629541944	13.2833666687327	20.6928472305242	11.2504298542909	0.01	DOWN_pEhEx_UP_CmasM
EHI_197120A	167.195933308223	0.560075497913819	0.589256963385805	0.950477521208553	0.341869670478071	0.999901937681032	107	265	127	163	127.025686110463	270.776320554936	87.5997199425526	183.382006624941	0.01	DOWN_pEhEx_UP_CmasM
EHI_197150A	13.4867032685009	0.430243150097907	0.933876995147462	0.460706444567649	0.645009230731204	0.999901937681032	7	22	14	12	8.31009161470319	22.47954359324	9.65666204091131	13.5005158251491	0.01	DOWN_pEhEx_UP_CmasM
EHI_197210A	7.3397497903236	1.09274708129168	1.19592512569847	0.913725330967916	0.360861190230885	0.999901937681032	11	7	10	2	13.0587153945336	7.15258205239454	6.89761574350808	2.25008597085818	0.01	DOWN_pEhEx_UP_CmasM
EHI_197260A	27.4860650003068	0.670853658256647	0.655460416884211	1.02348462390087	0.306078766256507	0.999901937681032	32	29	32	18	37.9889902386431	29.6321256456345	22.0723703792259	20.2507737377236	0.01	DOWN_pEhEx_UP_CmasM
EHI_197270A	7.2154011976719	0.901343739951208	1.20259460830048	0.749499235843904	0.45355635904837	0.999901937681032	10	7	11	2	11.871559449576	7.15258205239454	7.58737731785889	2.25008597085818	0.01	DOWN_pEhEx_UP_CmasM
EHI_197300A	27.6534684760457	0.117044384746938	0.665515303398843	0.175870313047923	0.86039582854871	0.999901937681032	28	24	44	20	33.2403664588128	24.5231384653527	30.3495092714356	22.5008597085818	0.01	DOWN_pEhEx_UP_CmasM
EHI_197340A	7.72950117847467	0.749238968719268	1.19260656821979	0.628236493647408	0.52984902697876	0.999901937681032	13	4	10	4	15.4330272844488	4.08718974422545	6.89761574350808	4.50017194171635	0.01	DOWN_pEhEx_UP_CmasM
EHI_197350A	19.2934271937642	0.416326000490481	0.738009759863698	0.564119911594898	0.57267252787207	0.999901937681032	20	20	25	14	23.743118899152	20.4359487211273	17.2440393587702	15.7506017960072	0.01	DOWN_pEhEx_UP_CmasM
EHI_197360A	32.6664158024271	-0.325000432673997	0.778647004746729	-0.417391232089449	0.676392267053022	0.999901937681032	10	45	55	31	11.871559449576	45.9808846225364	37.9368865892945	34.8763325483017	0.01	UP_pEhEx_DOWN_CmasM
EHI_197390A	15.7004504945567	0.325928343483586	0.842856721589706	0.386694838084526	0.698982138059004	0.999901937681032	15	17	27	8	17.807339174364	17.3705564129582	18.6235625074718	9.00034388343271	0.01	DOWN_pEhEx_UP_CmasM
EHI_197400A	36.7170198900976	-0.232187595559292	0.592806674085409	-0.391675069983844	0.69529831251473	0.999901937681032	25	37	58	35	29.67889862394	37.8065051340854	40.0061713123469	39.3765044900181	0.01	UP_pEhEx_DOWN_CmasM
EHI_197410A	25.0575708320788	-1.14057549218781	0.719741488561093	-1.58470160511109	0.113034147027208	0.999901937681032	9	20	48	32	10.6844035046184	20.4359487211273	33.1085555688388	36.0013755337308	0.01	UP_pEhEx_DOWN_CmasM
EHI_197450A	28.2922467604759	0.174117179767419	0.657248787643568	0.264918221289812	0.79107246113441	0.999901937681032	30	24	41	22	35.6146783487279	24.5231384653527	28.2802245483831	24.7509456794399	0.01	DOWN_pEhEx_UP_CmasM
EHI_197460A	337.414244735545	0.403758487546128	0.447356804024612	0.902542408908828	0.366768803888901	0.999901937681032	400	288	473	226	474.862377983039	294.277661584233	326.257224667932	254.259714706974	0.01	DOWN_pEhEx_UP_CmasM
EHI_197490A	316.674260233592	0.0508004419566765	0.399001987996415	0.127318769041153	0.898688105648165	0.999901937681032	279	307	510	240	331.21650864317	313.691812869304	351.778402918912	270.010316502981	0.01	DOWN_pEhEx_UP_CmasM
EHI_197510A	1258.27646841289	-0.0120641728669047	0.354572783962046	-0.0340245315280488	0.972857588693109	0.999901937681032	998	1293	1837	1120	1184.78163306768	1321.18408482088	1267.09201208243	1260.04814368058	0.01	UP_pEhEx_DOWN_CmasM
EHI_197530A	14.5321467258505	-0.734429444612093	0.836809158426956	-0.877654644689456	0.380131164945147	0.999901937681032	8	12	25	17	9.49724755966079	12.2615692326764	17.2440393587702	19.1257307522945	0.01	UP_pEhEx_DOWN_CmasM
EHI_197550A	26.0625189099676	0.562197723066421	0.668772856971854	0.840640760469862	0.400549216749791	0.999901937681032	30	26	30	19	35.6146783487279	26.5667333374655	20.6928472305242	21.3758167231527	0.01	DOWN_pEhEx_UP_CmasM
EHI_197560A	68.5828606047794	0.837171702689543	0.639770763056526	1.30854948527177	0.190687001656947	0.999901937681032	103	53	93	30	122.277062330633	54.1552641109873	64.1478264146252	33.7512895628727	0.01	DOWN_pEhEx_UP_CmasM
EHI_197670A	10.7646846662176	0.233518635737903	0.933492012074068	0.250156008533017	0.802466703936024	0.999901937681032	11	10	14	9	13.0587153945336	10.2179743605636	9.65666204091131	10.1253868688618	0.01	DOWN_pEhEx_UP_CmasM
EHI_197680A	89.9580742396856	-0.485088797032328	0.517868074319131	-0.936703421368657	0.348911135846208	0.999901937681032	46	93	140	101	54.6091734680495	95.0271615532418	96.5666204091131	113.629341528338	0.01	UP_pEhEx_DOWN_CmasM
EHI_197810A	50.0389470246602	0.196401959963059	0.538175887336974	0.364940095950609	0.715156123131677	0.999901937681032	48	49	73	38	56.9834853579647	50.0680743667618	50.352594927609	42.7516334463054	0.01	DOWN_pEhEx_UP_CmasM
EHI_197860A	41.8523164688992	-0.156781850677858	0.566342712037534	-0.276832114805191	0.781909020436765	0.999901937681032	33	39	58	43	39.1761461836007	39.8501000061982	40.0061713123469	48.3768483734508	0.01	UP_pEhEx_DOWN_CmasM
EHI_197880A	17.1280443698173	1.22960340098998	0.889608666231387	1.38218460280845	0.166915026535348	0.999901937681032	27	16	21	5	32.0532105138552	16.3487589769018	14.484993061367	5.62521492714544	0.01	DOWN_pEhEx_UP_CmasM
EHI_197980A	94.1475008905428	0.20822353513007	0.480555773844921	0.433297332927823	0.664798775477467	0.999901937681032	72	114	139	70	85.4752280369471	116.484907710425	95.8768588347623	78.7530089800362	0.01	DOWN_pEhEx_UP_CmasM
EHI_197990A	4764.06492641794	0.46131279199581	0.438037285370443	1.05313590281632	0.292278710067723	0.999901937681032	3852	6327	4414	4421	4572.92469997667	6464.91237792861	3044.60758918447	4973.815038582	0.01	DOWN_pEhEx_UP_CmasM
EHI_198010A	295.971150502611	-0.0110235154649421	0.38509120634798	-0.0286257262778961	0.977163093886406	0.999901937681032	253	283	405	280	300.350454074272	289.168674403951	279.353437612077	315.012035920145	0.01	UP_pEhEx_DOWN_CmasM
EHI_198320A	113.772409962224	0.303063434577453	0.484132943244247	0.625992175922961	0.531320073242476	0.999901937681032	95	136	179	71	112.779814770972	138.964451303665	123.467321808795	79.8780519654653	0.01	DOWN_pEhEx_UP_CmasM
EHI_198570A	9.12874296276031	0.448987527382949	1.03366684791816	0.434363865192375	0.664024233463667	0.999901937681032	11	8	14	5	13.0587153945336	8.17437948845091	9.65666204091131	5.62521492714544	0.01	DOWN_pEhEx_UP_CmasM
EHI_198590A	17.8349639389346	0.0652011160194669	0.761419934179612	0.0856309548681799	0.931759790403798	0.999901937681032	17	16	26	15	20.1816510642792	16.3487589769018	17.933800933121	16.8756447814363	0.01	DOWN_pEhEx_UP_CmasM
EHI_198600A	9.98720691956737	-1.03832245787819	0.985420466571254	-1.05368468902519	0.292027301099296	0.999901937681032	5	7	21	11	5.93577972478799	7.15258205239454	14.484993061367	12.37547283972	0.01	UP_pEhEx_DOWN_CmasM
EHI_198610A	802.185372216659	-0.486082406431648	0.410669806372004	-1.18363317412075	0.236558302460828	0.999901937681032	604	606	1082	1001	717.042190754389	619.209246250156	746.322023447574	1126.16802841452	0.01	UP_pEhEx_DOWN_CmasM
EHI_198620A	81.1799141561356	-0.444838405492608	0.513871711749618	-0.865660427148312	0.386676407377803	0.999901937681032	64	60	107	101	75.9779804772863	61.3078461633818	73.8044884555365	113.629341528338	0.01	UP_pEhEx_DOWN_CmasM
EHI_198640A	8.89129812065953	0.00646406901691627	1.05568920886324	0.0061230795603914	0.995114519882036	0.999901937681032	8	8	8	11	9.49724755966079	8.17437948845091	5.51809259480647	12.37547283972	0.01	DOWN_pEhEx_UP_CmasM
EHI_198660A	33.7341830255933	0.49866024110081	0.649006805567714	0.768343624169875	0.44228306384249	0.999901937681032	41	30	48	20	48.6733937432615	30.6539230816909	33.1085555688388	22.5008597085818	0.01	DOWN_pEhEx_UP_CmasM
EHI_198670A	128212.972258884	0.0662282591574638	0.439018837108156	0.150855165107979	0.880089968693514	0.999901937681032	131442	104001	139174	137368	156042.151717117	106267.955147298	95996.8773486994	154544.904822423	0.01	DOWN_pEhEx_UP_CmasM
EHI_198700A	10.5674875820059	0.80295746050599	1.0841148970532	0.740657159760978	0.458901340839983	0.999901937681032	16	8	17	3	18.9944951193216	8.17437948845091	11.7259467639637	3.37512895628727	0.01	DOWN_pEhEx_UP_CmasM
EHI_198730A	7.05324395154525	0.537173154893159	1.14719067953914	0.468250975599766	0.639605122296851	0.999901937681032	9	6	10	4	10.6844035046184	6.13078461633818	6.89761574350808	4.50017194171635	0.01	DOWN_pEhEx_UP_CmasM
EHI_198740A	39819.313689369	0.335521157876544	0.365849036568413	0.917102750969805	0.359088799656876	0.999901937681032	41203	39091	46570	34041	48914.3864000879	39943.0835728793	32122.1965175171	38297.5882669916	0.01	DOWN_pEhEx_UP_CmasM
EHI_198750A	241.130319524299	0.00980269758878944	0.410495199455762	0.0238801759479427	0.980948187075796	0.999901937681032	228	209	375	197	270.671555450332	213.55566413578	258.660590381553	221.63346812953	0.01	DOWN_pEhEx_UP_CmasM
EHI_198760A	31560.2422659497	-0.0898090238476088	0.39171692441162	-0.229270215941032	0.818658901196956	0.999901937681032	20649	35861	47997	28424	24513.5831074294	36642.6778544172	33106.4862841157	31978.2218178364	0.01	UP_pEhEx_DOWN_CmasM
