baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1.1	CDC5_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_045060A	41.0634655379624	0.249681017841744	0.621618465568278	0.401662807126374	0.68793220012181	0.917299161035073	28	51	75	25	36.6829820198613	52.765746265833	48.4366166774879	26.3685171886673	8.27	DOWN_pEhEx_UP_CDC5
EHI_103260A	59.1749659413797	-0.254516216879207	0.6283509180565	-0.405054261186457	0.685437626183909	0.917299161035073	53	37	56	88	69.4356445375947	38.281031604624	36.166007119191	92.817180504109	8.27	UP_pEhEx_DOWN_CDC5
EHI_111810A	19.10674118779	0.341124712498182	0.848060791626094	0.402240872195141	0.687506765011984	0.917299161035073	19	17	15	23	24.8920235134773	17.588582088611	9.68732333549758	24.2590358135739	8.27	DOWN_pEhEx_UP_CDC5
EHI_141070A	30.7946119009611	0.263339457779525	0.655716737530789	0.401605514556749	0.687974370776305	0.917299161035073	27	31	52	21	35.372875519152	32.0732967498201	33.5827208963916	22.1495544384806	8.27	DOWN_pEhEx_UP_CDC5
EHI_153100A	229.39622772712	0.140117512580349	0.348665584581588	0.401867918075412	0.687781234522738	0.917299161035073	183	233	317	220	239.749489629808	241.067036861551	204.725433156849	232.042951260273	8.27	DOWN_pEhEx_UP_CDC5
EHI_184220A	130.78831846134	0.185556418043372	0.460360455047032	0.403067674490883	0.686898440183893	0.917299161035073	95	148	132	152	124.460117567387	153.124126418496	85.2484453523787	160.320584507097	8.27	DOWN_pEhEx_UP_CDC5
EHI_197040A	35.2653526233404	0.246154507761021	0.609255827258635	0.404024872225845	0.686194429305895	0.917299161035073	26	41	51	30	34.0627690184427	42.4195215078266	32.9368993406918	31.6422206264008	8.27	DOWN_pEhEx_UP_CDC5
EHI_198610A	836.90471623332	-0.138489301952352	0.342311934372289	-0.404570475190429	0.685793264683537	0.917299161035073	660	704	1082	1001	864.67029046816	728.374222963656	698.778923267226	1055.79542823424	8.27	UP_pEhEx_DOWN_CDC5
EHI_200060A	15.9104014652426	0.346757658817493	0.861156960993945	0.402664873564125	0.687194778122016	0.917299161035073	17	13	22	13	22.2718105120587	13.4500921854084	14.2080742253965	13.711628938107	8.27	DOWN_pEhEx_UP_CDC5
EHI_097920A	82.0185279052364	-0.181042589733009	0.45151521052047	-0.400966757076286	0.688444599021189	0.917590755290208	63	69	139	80	82.536709544688	71.3889508302447	89.7691962422776	84.3792550037355	8.24	UP_pEhEx_DOWN_CDC5
EHI_189970A	94.0006351353519	0.172722801512932	0.432441780727056	0.399412844019227	0.689589031574081	0.918780418985481	78	94	146	78	102.188307055328	97.2545127252609	94.2899471321765	82.2697736286421	8.12	DOWN_pEhEx_UP_CDC5
EHI_054150A	37.1308695888952	-0.244558160480375	0.614139906157256	-0.398212456198464	0.690473584898527	0.919287459018185	30	28	72	32	39.30319502128	28.9694293224181	46.4991520103884	33.7517020014942	8.07	UP_pEhEx_DOWN_CDC5
EHI_184480A	17965.2786865628	0.119775054227292	0.300546414711663	0.398524315594319	0.690243738238643	0.919287459018185	14355	17991	22610	18809	18806.5788176825	18613.8929621295	14602.0253743734	19838.6175920658	8.07	DOWN_pEhEx_UP_CDC5
EHI_021360A	5373.2173750246	0.134754096110274	0.340389866199031	0.395881633066835	0.692192351187175	0.920193558312954	4992	4550	6385	5804	6540.05165154099	4707.53226489295	4123.57063314347	6121.71495052101	7.98	DOWN_pEhEx_UP_CDC5
EHI_065710A	21.153530135959	-0.326265219689749	0.823868551207993	-0.396016111079085	0.69209314289512	0.920193558312954	21	10	43	18	27.512236514896	10.3462247580065	27.7703268950931	18.9853323758405	7.98	UP_pEhEx_DOWN_CDC5
EHI_067940A	219.893993265875	-0.16174892861917	0.407542050219865	-0.396888930926042	0.69144936711783	0.920193558312954	176	178	269	276	230.578744124843	184.162800692515	173.725998483257	291.108429762887	7.98	UP_pEhEx_DOWN_CDC5
EHI_098390A	68.8408325082606	-0.191454039932574	0.483983924645826	-0.395579336798589	0.692415383105554	0.920193558312954	45	67	102	77	58.95479253192	69.3197058786434	65.8737986813835	81.2150329410954	7.98	UP_pEhEx_DOWN_CDC5
EHI_186340A	146.511117696165	0.153423685483672	0.387674469416923	0.395753905885077	0.692286584088373	0.920193558312954	129	135	209	135	169.003738591504	139.674034233087	134.976705141266	142.389992818804	7.98	DOWN_pEhEx_UP_CDC5
EHI_011850A	124.672526830333	-0.175006956584633	0.443136212816256	-0.394928131628905	0.692895927986441	0.920496848250014	67	141	185	138	87.7771355475253	145.881769087891	119.47698780447	145.554214881444	7.95	UP_pEhEx_DOWN_CDC5
EHI_050110A	15.6015586635994	0.336482401976805	0.85325735930816	0.394350424647533	0.693322339699948	0.920728028840703	14	16	23	12	18.3414910099307	16.5539596128104	14.8538957810963	12.6568882505603	7.93	DOWN_pEhEx_UP_CDC5
EHI_124520A	500.930625774805	-0.128493864865791	0.327119047228012	-0.392804595007967	0.694463810589635	0.921572928712618	415	400	787	510	543.694197794373	413.848990320259	508.261564335773	537.917750648814	7.84	UP_pEhEx_DOWN_CDC5
EHI_152400A	16.5181436330827	0.327347127527288	0.832744592150135	0.393094269975483	0.694249856061114	0.921572928712618	13	19	21	15	17.0313845092213	19.6578270402123	13.5622526696966	15.8211103132004	7.84	DOWN_pEhEx_UP_CDC5
EHI_054840A	17.0230417172127	-0.322699668227408	0.826442472715683	-0.390468397839017	0.696190219277867	0.921689171358122	12	14	26	20	15.721278008512	14.4847146612091	16.7913604481958	21.0948137509339	7.83	UP_pEhEx_DOWN_CDC5
EHI_099270A	17.1667527813741	-0.335711905046506	0.858516169087302	-0.391037370214477	0.695769613242996	0.921689171358122	9	18	38	13	11.790958506384	18.6232045644117	24.5412191165939	13.711628938107	7.83	UP_pEhEx_DOWN_CDC5
EHI_103750A	26.4441542281181	0.269790176951526	0.691250600257749	0.390292864629598	0.696319998975598	0.921689171358122	26	23	35	24	34.0627690184427	23.7963169434149	22.6037544494944	25.3137765011206	7.83	DOWN_pEhEx_UP_CDC5
EHI_126290A	70.8290679130875	0.186091235867172	0.474450927356251	0.392224411709162	0.694892408369841	0.921689171358122	63	66	99	65	82.536709544688	68.2850834028427	63.936334014284	68.5581446905351	7.83	DOWN_pEhEx_UP_CDC5
EHI_152700A	243.45103560438	-0.140782153260957	0.360582830581913	-0.390429441783905	0.696219020496118	0.921689171358122	203	191	403	237	265.951619643995	197.612892877924	260.266086947035	249.973542948566	7.83	UP_pEhEx_DOWN_CDC5
EHI_181210A	49.8918233589137	0.210863552182522	0.539524962897715	0.390831873746866	0.695921513264487	0.921689171358122	35	59	70	45	45.8537275248267	61.0427260722382	45.2075088989887	47.4633309396012	7.83	DOWN_pEhEx_UP_CDC5
EHI_182720A	111.725936421636	0.159950919532677	0.409518942014195	0.390582469142863	0.69610588593484	0.921689171358122	94	109	165	99	123.150011066677	112.773849862271	106.560556690473	104.419328067123	7.83	DOWN_pEhEx_UP_CDC5
EHI_015380A	1577.15665829331	-0.12398215730523	0.318475659073362	-0.389298691353585	0.697055204254741	0.921977835290914	948	1717	2604	1525	1241.98096267245	1776.44679094971	1681.71933104238	1608.47954850871	7.8	UP_pEhEx_DOWN_CDC5
EHI_105060A	4854.60750489659	-0.111345096403694	0.286108257537681	-0.389171208695469	0.697149500093803	0.921977835290914	3745	4280	7213	5144	4906.34884515645	4428.18419642677	4658.31088126294	5425.58609674019	7.8	UP_pEhEx_DOWN_CDC5
EHI_188080A	105.376580843974	-0.172381395340935	0.443170848445576	-0.38897277640342	0.697296284969197	0.921977835290914	64	110	149	121	83.8468160453973	113.808472338071	96.227411799276	127.62362319315	7.8	UP_pEhEx_DOWN_CDC5
EHI_197510A	1233.15538920822	0.115105262162815	0.296297508561	0.388478670380442	0.697661835642372	0.922126947979483	1067	1128	1837	1120	1397.88363625686	1167.05415270313	1186.3741978206	1181.3095700523	7.79	DOWN_pEhEx_UP_CDC5
EHI_023120A	16.6291028975033	0.329444864910347	0.85172863745293	0.386795571293155	0.698907556129686	0.922945137744987	15	17	29	10	19.65159751064	17.588582088611	18.7288251152953	10.5474068754669	7.71	DOWN_pEhEx_UP_CDC5
EHI_069290A	26.229442284937	0.269697541375948	0.696679441536051	0.387118558832904	0.698668438763235	0.922945137744987	21	29	44	18	27.512236514896	30.0040517982188	28.4161484507929	18.9853323758405	7.71	DOWN_pEhEx_UP_CDC5
EHI_181230A	16.6462402452731	0.319630847044715	0.826737957075631	0.386616876979165	0.69903986172955	0.922945137744987	14	18	23	14	18.3414910099307	18.6232045644117	14.8538957810963	14.7663696256537	7.71	DOWN_pEhEx_UP_CDC5
EHI_001990A	24.5168770106551	0.309569180397334	0.849257665115017	0.364517381606922	0.715471696674767	0.923056465863504	26	20	54	8	34.0627690184427	20.692449516013	34.8743640077913	8.43792550037355	7.69	DOWN_pEhEx_UP_CDC5
EHI_003900A	23.4164564830646	-0.257982595440691	0.732987997687821	-0.35196019069137	0.724868117836196	0.923056465863504	20	16	38	25	26.2021300141867	16.5539596128104	24.5412191165939	26.3685171886673	7.69	UP_pEhEx_DOWN_CDC5
EHI_004370A	254.681889892946	0.151555616211264	0.412920211345685	0.367033659402023	0.713593910911364	0.923056465863504	264	184	329	256	345.868116187264	190.370535547319	212.475291825247	270.013616011954	7.69	DOWN_pEhEx_UP_CDC5
EHI_004430A	43.5784693431389	-0.970104553833862	2.75414115326045	-0.352234870999773	0.724662127302354	0.923056465863504	45	0	79	61	58.95479253192	0	51.0199029002873	64.3391819403483	7.69	UP_pEhEx_DOWN_CDC5
EHI_006550A	68.779341519993	0.171425468165683	0.476595603132675	0.359687473067101	0.719080860977618	0.923056465863504	52	75	104	59	68.1255380368853	77.5966856850486	67.1654417927832	62.2297005652549	7.69	DOWN_pEhEx_UP_CDC5
EHI_007480A	179.202341773277	0.132729845237003	0.372347749126797	0.356467430106053	0.721490539249536	0.923056465863504	135	191	241	177	176.86437759576	197.612892877924	155.642994923661	186.689101695765	7.69	DOWN_pEhEx_UP_CDC5
EHI_009860A	99.0941019205829	0.152992312614426	0.436476641679881	0.350516609607333	0.725951027178511	0.923056465863504	69	114	136	95	90.397348548944	117.946962241274	87.8317315751781	100.200365316936	7.69	DOWN_pEhEx_UP_CDC5
EHI_011550A	55.8604263448504	-0.180785433780282	0.520041685206549	-0.347636427853812	0.728113245157293	0.923056465863504	34	58	91	57	44.5436210241173	60.0081035964376	58.7697615686853	60.1202191901615	7.69	UP_pEhEx_DOWN_CDC5
EHI_012470A	15.6289755514666	-0.307300059351896	0.883936443889491	-0.34764949615576	0.728103429582074	0.923056465863504	7	18	26	17	9.17074550496533	18.6232045644117	16.7913604481958	17.9305916882938	7.69	UP_pEhEx_DOWN_CDC5
EHI_014060A	72.7617198786007	0.183374816840472	0.493293817886373	0.371735485407423	0.710089801785574	0.923056465863504	64	69	127	51	83.8468160453973	71.3889508302447	82.0193375738795	53.7917750648814	7.69	DOWN_pEhEx_UP_CDC5
EHI_014200A	74.830690216979	-0.177426046633992	0.484485959967182	-0.366215042941617	0.714204618085527	0.923056465863504	44	80	135	68	57.6446860312107	82.7697980640518	87.1859100194782	71.7223667531751	7.69	UP_pEhEx_DOWN_CDC5
EHI_016480A	29.9289403444654	-0.241182455616593	0.665022909158758	-0.362667890526785	0.716852988588487	0.923056465863504	18	30	42	36	23.581917012768	31.0386742740194	27.1245053393932	37.970664751681	7.69	UP_pEhEx_DOWN_CDC5
EHI_021230A	29.6556097723148	-0.231037516065663	0.666307772981484	-0.346742939875749	0.728784447844975	0.923056465863504	17	31	44	34	22.2718105120587	32.0732967498201	28.4161484507929	35.8611833765876	7.69	UP_pEhEx_DOWN_CDC5
EHI_021340A	341.775652692963	0.119763612756783	0.336412661681861	0.356002096229187	0.721838995330409	0.923056465863504	301	307	482	326	394.342056713509	317.629100070799	311.285989847322	343.845464140222	7.69	DOWN_pEhEx_UP_CDC5
EHI_021410A	90.1783950565857	-0.15865024622114	0.43991848909759	-0.360635549886938	0.718371910277205	0.923056465863504	71	75	149	89	93.0175615503627	77.5966856850486	96.227411799276	93.8719211916557	7.69	UP_pEhEx_DOWN_CDC5
EHI_021440A	33.1900574361998	0.221257719370804	0.636872926720188	0.347412662852937	0.728281321515392	0.923056465863504	23	40	54	25	30.1324495163147	41.3848990320259	34.8743640077913	26.3685171886673	7.69	DOWN_pEhEx_UP_CDC5
EHI_025480A	44.2392895993657	0.240650259997614	0.636776330760726	0.377919605947226	0.705490317264585	0.923056465863504	34	50	89	22	44.5436210241173	51.7311237900324	57.4781184572856	23.2042951260273	7.69	DOWN_pEhEx_UP_CDC5
EHI_027760A	15.7576791406508	-0.307509787673433	0.860377868310139	-0.357412480027422	0.720783035236197	0.923056465863504	12	12	23	19	15.721278008512	12.4154697096078	14.8538957810963	20.0400730633872	7.69	UP_pEhEx_DOWN_CDC5
EHI_029050A	144.642509692471	-0.138620512609778	0.391612240253393	-0.353973901633114	0.723358442088495	0.923056465863504	103	136	260	128	134.940969573061	140.708656708888	167.913604481958	135.006808005977	7.69	UP_pEhEx_DOWN_CDC5
EHI_030060A	24.3015345105147	0.267025158137727	0.741667341670466	0.360033593411708	0.718822011850113	0.923056465863504	21	25	45	14	27.512236514896	25.8655618950162	29.0619700064927	14.7663696256537	7.69	DOWN_pEhEx_UP_CDC5
EHI_034710A	25.4521331303356	0.275495901363924	0.785127252231856	0.350893311346384	0.725668389613247	0.923056465863504	13	37	23	30	17.0313845092213	38.281031604624	14.8538957810963	31.6422206264008	7.69	DOWN_pEhEx_UP_CDC5
EHI_038590A	43.941889549002	0.233528492421536	0.618898845464276	0.377329016095273	0.705929111399145	0.923056465863504	48	31	50	46	62.885112034048	32.0732967498201	32.2910777849919	48.5180716271479	7.69	DOWN_pEhEx_UP_CDC5
EHI_040450A	36.0678980502112	0.22188982040969	0.61706375477017	0.359589780949514	0.719153926715292	0.923056465863504	35	31	57	28	45.8537275248267	32.0732967498201	36.8118286748908	29.5327392513074	7.69	DOWN_pEhEx_UP_CDC5
EHI_040660A	11238.46661759	0.10462841506264	0.294414214148898	0.355378273311643	0.722306223358584	0.923056465863504	9618	10333	15055	11320	12600.6043238224	10690.7540424481	9722.84352106107	11939.6645830286	7.69	DOWN_pEhEx_UP_CDC5
EHI_044500A	15.634917440334	0.309757305855579	0.849895828213229	0.364465026857226	0.715510785021737	0.923056465863504	13	17	22	13	17.0313845092213	17.588582088611	14.2080742253965	13.711628938107	7.69	DOWN_pEhEx_UP_CDC5
EHI_044920A	104.22963515075	0.146243040198886	0.419738851954032	0.348414352205122	0.727529025478875	0.923056465863504	89	99	148	97	116.599478563131	102.427625104264	95.5815902435761	102.309846692029	7.69	DOWN_pEhEx_UP_CDC5
EHI_045300A	3695.40806476176	-0.126492851497611	0.32841492591553	-0.385161700994509	0.700117616698963	0.923056465863504	2107	4162	6106	3576	2760.39439699457	4306.0987442823	3943.38641910322	3771.75269866698	7.69	UP_pEhEx_DOWN_CDC5
EHI_045550A	43.1605101793199	-0.206102174560555	0.580792824176196	-0.354863500341783	0.722691853676066	0.923056465863504	31	38	57	53	40.6133015219893	39.3156540804246	36.8118286748908	55.9012564399747	7.69	UP_pEhEx_DOWN_CDC5
EHI_047810A	783.650938000974	0.130341230593179	0.344985700747059	0.377816327780914	0.705567043410721	0.923056465863504	512	935	1316	613	670.774528363179	967.372014873606	849.901167300988	646.556041466123	7.69	DOWN_pEhEx_UP_CDC5
EHI_048710A	28.5154641248907	0.26091299105295	0.704025375883824	0.370601685664246	0.710934226358924	0.923056465863504	28	25	52	17	36.6829820198613	25.8655618950162	33.5827208963916	17.9305916882938	7.69	DOWN_pEhEx_UP_CDC5
EHI_049620A	3364.44308154007	-0.107751947838946	0.303208910844979	-0.355371969572609	0.722310945233099	0.923056465863504	2179	3501	4920	3606	2854.72206504564	3622.21328777807	3177.44205404321	3803.39491929338	7.69	UP_pEhEx_DOWN_CDC5
EHI_049790A	60.9676412578482	-0.191577308882428	0.496303680081651	-0.386008237639724	0.699490567986739	0.923056465863504	41	58	97	64	53.7143665290827	60.0081035964376	62.6446909028844	67.5034040029884	7.69	UP_pEhEx_DOWN_CDC5
EHI_050270A	19.3265062638732	0.295764636557626	0.793293188249828	0.372831433495786	0.709273906337896	0.923056465863504	20	16	29	15	26.2021300141867	16.5539596128104	18.7288251152953	15.8211103132004	7.69	DOWN_pEhEx_UP_CDC5
EHI_050420A	38.1680701296917	-0.228532308396246	0.632779375976708	-0.361156379415025	0.717982548676857	0.923056465863504	18	45	69	36	23.581917012768	46.5580114110291	44.5616873432889	37.970664751681	7.69	UP_pEhEx_DOWN_CDC5
EHI_050510A	146.003800478511	-0.145625929345581	0.38939037845188	-0.373984405892497	0.708415918055924	0.923056465863504	117	120	233	148	153.282460582992	124.154697096078	150.476422478062	156.101621756911	7.69	UP_pEhEx_DOWN_CDC5
EHI_050620A	37.8490253889091	0.21081828680303	0.598723662589537	0.352112835980493	0.72475364235624	0.923056465863504	36	33	53	34	47.163834025536	34.1425417014214	34.2285424520915	35.8611833765876	7.69	DOWN_pEhEx_UP_CDC5
EHI_050990A	15.7897968005581	0.318360215079589	0.868339076990103	0.366631219895241	0.713894117364166	0.923056465863504	14	16	16	17	18.3414910099307	16.5539596128104	10.3331448911974	17.9305916882938	7.69	DOWN_pEhEx_UP_CDC5
EHI_052090A	127.665931649463	-0.142904329655947	0.395817218668036	-0.361036162440923	0.718072413952906	0.923056465863504	96	113	201	131	125.770224068096	116.912339765473	129.810132695668	138.171030068617	7.69	UP_pEhEx_DOWN_CDC5
EHI_053060A	283.140023861765	-0.138156979546582	0.362461614872353	-0.38116306355705	0.703082255000989	0.923056465863504	182	290	394	322	238.439383129099	300.040517982188	254.453692945736	339.626501390035	7.69	UP_pEhEx_DOWN_CDC5
EHI_056120A	196.187909410139	-0.135043866145917	0.371616986305013	-0.36339529979148	0.716309612372107	0.923056465863504	130	197	350	175	170.313845092213	203.820627732728	226.037544494944	184.579620320671	7.69	UP_pEhEx_DOWN_CDC5
EHI_056650A	74.9785726771447	0.176975324674927	0.492084164719331	0.359644421347857	0.719113059836599	0.923056465863504	61	77	134	51	79.9164965432693	79.6659306366499	86.5400884637784	53.7917750648814	7.69	DOWN_pEhEx_UP_CDC5
EHI_058470.mRNA	266.792319970427	-0.125707564454681	0.354178003270811	-0.354927644556634	0.722643797670232	0.923056465863504	202	238	489	228	264.641513143285	246.240149240554	315.806740737221	240.480876760646	7.69	UP_pEhEx_DOWN_CDC5
EHI_060340A	58.1533095753506	-0.197561544557126	0.526154553487815	-0.375481962947036	0.707302058304245	0.923056465863504	39	55	77	71	51.094153527664	56.9042361690356	49.7282597888876	74.8865888158152	7.69	UP_pEhEx_DOWN_CDC5
EHI_067960A	25.4008294336984	-0.263702000110185	0.714810957523844	-0.368911524557021	0.712193672967823	0.923056465863504	13	28	42	27	17.0313845092213	28.9694293224181	27.1245053393932	28.4779985637607	7.69	UP_pEhEx_DOWN_CDC5
EHI_068130A	38.6465521694721	0.218414572453259	0.584711283005981	0.373542599230165	0.708744646309761	0.923056465863504	31	41	52	36	40.6133015219893	42.4195215078266	33.5827208963916	37.970664751681	7.69	DOWN_pEhEx_UP_CDC5
EHI_068220A	28.9262386743132	0.247767656058313	0.672646584767748	0.368347452687747	0.712614173799454	0.923056465863504	22	33	49	20	28.8223430156053	34.1425417014214	31.6452562292921	21.0948137509339	7.69	DOWN_pEhEx_UP_CDC5
EHI_068600A	24.6048491288997	-0.254731950241701	0.718311139002166	-0.354626200834863	0.722869644866877	0.923056465863504	17	22	50	20	22.2718105120587	22.7616944676142	32.2910777849919	21.0948137509339	7.69	UP_pEhEx_DOWN_CDC5
EHI_069450A	14314.3856825486	-0.10447416025742	0.293127057002173	-0.356412544532337	0.721531636221959	0.923056465863504	9249	14957	22082	14605	12117.1750250606	15474.8483705503	14261.0315929638	15404.4877416195	7.69	UP_pEhEx_DOWN_CDC5
EHI_073640A	27.3414483970735	0.235793357360001	0.670362639568481	0.35174000375645	0.725033256629172	0.923056465863504	23	28	37	25	30.1324495163147	28.9694293224181	23.895397560894	26.3685171886673	7.69	DOWN_pEhEx_UP_CDC5
EHI_076480A	28.3327450807276	0.292223901921355	0.815533095811975	0.358322554194329	0.720101941367839	0.923056465863504	18	37	16	39	23.581917012768	38.281031604624	10.3331448911974	41.134886814321	7.69	DOWN_pEhEx_UP_CDC5
EHI_076870A	495.687542034618	-0.120948694466546	0.342449654250795	-0.353186791007733	0.723948409852765	0.923056465863504	413	395	698	552	541.073984792955	408.675877941256	450.783445878487	582.216859525775	7.69	UP_pEhEx_DOWN_CDC5
EHI_079720A	108.680040810033	0.15812795935484	0.433260641410503	0.364971899686171	0.715132382310939	0.923056465863504	87	111	131	115	113.979265561712	114.843094813872	84.6026237966789	121.29517906787	7.69	DOWN_pEhEx_UP_CDC5
EHI_079870A	35.7464488234131	-0.225185757406993	0.616833228149506	-0.36506748847261	0.715061028948057	0.923056465863504	26	31	70	30	34.0627690184427	32.0732967498201	45.2075088989887	31.6422206264008	7.69	UP_pEhEx_DOWN_CDC5
EHI_081320A	9463.70024233832	0.122141309434913	0.344491229924236	0.354555642713388	0.722922511800732	0.923056465863504	8557	8232	10827	10557	11210.5813265698	8517.01222079093	6992.30998356215	11134.8974384304	7.69	DOWN_pEhEx_UP_CDC5
EHI_087540A	174.499252971619	-0.14067232622311	0.381379300441289	-0.368851497866666	0.712238417138191	0.923056465863504	118	171	249	195	154.592567083701	176.920443361911	160.80956736926	205.674434071605	7.69	UP_pEhEx_DOWN_CDC5
EHI_092100A	21.6022793094434	-0.261563084727038	0.741081393122737	-0.352947850471423	0.724127536861047	0.923056465863504	15	19	37	22	19.65159751064	19.6578270402123	23.895397560894	23.2042951260273	7.69	UP_pEhEx_DOWN_CDC5
EHI_093130A	52.3458766164932	0.186996942692729	0.530819012063781	0.352280039793036	0.724628255854148	0.923056465863504	41	56	86	40	53.7143665290827	57.9388586448363	55.5406537901861	42.1896275018677	7.69	DOWN_pEhEx_UP_CDC5
EHI_094800A	30.7333411889118	-0.231407323664105	0.640975200436615	-0.361023832913468	0.718081630811927	0.923056465863504	21	28	49	33	27.512236514896	28.9694293224181	31.6452562292921	34.8064426890409	7.69	UP_pEhEx_DOWN_CDC5
EHI_095130A	22.5260472846212	-0.268834093210728	0.730751602257794	-0.367887107438581	0.712957413906708	0.923056465863504	17	18	37	24	22.2718105120587	18.6232045644117	23.895397560894	25.3137765011206	7.69	UP_pEhEx_DOWN_CDC5
EHI_095440A	19.1329060522012	0.366646350363305	0.996392139358413	0.367973949091361	0.712892659057593	0.923056465863504	29	5	19	20	37.9930885205707	5.17311237900324	12.2706095582969	21.0948137509339	7.69	DOWN_pEhEx_UP_CDC5
EHI_096230A	19.8491559965213	0.286274176220486	0.778791914974772	0.367587504076438	0.713180833760734	0.923056465863504	15	23	23	20	19.65159751064	23.7963169434149	14.8538957810963	21.0948137509339	7.69	DOWN_pEhEx_UP_CDC5
EHI_098770A	17.7164832972384	-0.314465330793546	0.819980533123217	-0.383503410252658	0.701346542175605	0.923056465863504	13	14	25	22	17.0313845092213	14.4847146612091	16.145538892496	23.2042951260273	7.69	UP_pEhEx_DOWN_CDC5
EHI_099240A	44.2813542775935	0.219367358366996	0.569786375739261	0.384999304489128	0.700237930827289	0.923056465863504	39	43	74	32	51.094153527664	44.4887664594279	47.7907951217881	33.7517020014942	7.69	DOWN_pEhEx_UP_CDC5
EHI_101280A	318.964695576072	0.156890829876	0.427301173502767	0.367166859360344	0.713494557948435	0.923056465863504	181	421	573	221	237.129276628389	435.576062312073	370.055751416008	233.097691947819	7.69	DOWN_pEhEx_UP_CDC5
EHI_103290A	19.3938579571758	-0.275928117469375	0.793931162393569	-0.34754665207686	0.728180676767507	0.923056465863504	11	20	38	17	14.4111715078027	20.692449516013	24.5412191165939	17.9305916882938	7.69	UP_pEhEx_DOWN_CDC5
EHI_105330A	43.9042474467169	0.214199668606783	0.564548607722764	0.37941758367062	0.704377795132351	0.923056465863504	39	42	70	34	51.094153527664	43.4541439836272	45.2075088989887	35.8611833765876	7.69	DOWN_pEhEx_UP_CDC5
EHI_106090A	300.446925213004	-0.117692283606605	0.336501803040923	-0.349752312002596	0.726524590764502	0.923056465863504	203	300	503	285	265.951619643995	310.386742740194	324.848242517019	300.601095950808	7.69	UP_pEhEx_DOWN_CDC5
EHI_106100A	56.0711331585782	0.180525018032884	0.512512120237381	0.352235607519428	0.724661574992213	0.923056465863504	42	62	86	47	55.024473029792	64.1465934996402	55.5406537901861	49.5728123146946	7.69	DOWN_pEhEx_UP_CDC5
EHI_107020A	47.7625089759137	-0.269409967231912	0.754533420416617	-0.357055048778564	0.721050595197134	0.923056465863504	27	49	27	83	35.372875519152	50.6965013142317	17.4371820038956	87.5434770663755	7.69	UP_pEhEx_DOWN_CDC5
EHI_110490A	24.6048491288997	-0.254731950241701	0.718311139002166	-0.354626200834863	0.722869644866877	0.923056465863504	17	22	50	20	22.2718105120587	22.7616944676142	32.2910777849919	21.0948137509339	7.69	UP_pEhEx_DOWN_CDC5
EHI_110690A	326.502005430602	0.12460699818047	0.350950268736677	0.355055998757376	0.722547639668913	0.923056465863504	274	311	408	343	358.969181194357	321.767589974001	263.495194725534	361.776055828516	7.69	DOWN_pEhEx_UP_CDC5
EHI_112810A	22.1158906188213	-0.2739186845917	0.764141830055711	-0.358465763576547	0.719994784562656	0.923056465863504	13	22	28	29	17.0313845092213	22.7616944676142	18.0830035595955	30.5874799388541	7.69	UP_pEhEx_DOWN_CDC5
EHI_113690A	127.665931649463	-0.142904329655947	0.395817218668036	-0.361036162440923	0.718072413952906	0.923056465863504	96	113	201	131	125.770224068096	116.912339765473	129.810132695668	138.171030068617	7.69	UP_pEhEx_DOWN_CDC5
EHI_118460A	56.4164239476043	-0.182487615151791	0.508499031183422	-0.358875049824757	0.719688565359533	0.923056465863504	42	49	91	58	55.024473029792	50.6965013142317	58.7697615686853	61.1749598777082	7.69	UP_pEhEx_DOWN_CDC5
EHI_119910A	207.539465950114	-0.133155679000401	0.353490101986789	-0.376688564268138	0.706405062312601	0.923056465863504	157	184	339	204	205.686720611365	190.370535547319	218.933507382245	215.167100259525	7.69	UP_pEhEx_DOWN_CDC5
EHI_120900A	42.6538814385035	0.243151893919859	0.687172588986273	0.353843994677611	0.723455800715102	0.923056465863504	45	33	89	19	58.95479253192	34.1425417014214	57.4781184572856	20.0400730633872	7.69	DOWN_pEhEx_UP_CDC5
EHI_124310A	32.1953733487087	-0.244218137773473	0.680185728720245	-0.359046253782719	0.719560487564384	0.923056465863504	14	39	53	34	18.3414910099307	40.3502765562253	34.2285424520915	35.8611833765876	7.69	UP_pEhEx_DOWN_CDC5
EHI_125900A	26.7936816454569	-0.279008597714538	0.754990912082729	-0.369552259834308	0.711716127715286	0.923056465863504	10	34	52	24	13.1010650070933	35.177164177222	33.5827208963916	25.3137765011206	7.69	UP_pEhEx_DOWN_CDC5
EHI_126150A	28.8062409866223	0.235520553814101	0.65766877627017	0.358114239739047	0.7202578230354	0.923056465863504	23	31	38	27	30.1324495163147	32.0732967498201	24.5412191165939	28.4779985637607	7.69	DOWN_pEhEx_UP_CDC5
EHI_126950A	19.2567229217152	-0.292346091488782	0.778787214855549	-0.37538635189717	0.707373153633462	0.923056465863504	13	17	33	20	17.0313845092213	17.588582088611	21.3121113380947	21.0948137509339	7.69	UP_pEhEx_DOWN_CDC5
EHI_128430A	23.6299544722582	-0.263199690212789	0.71399754709311	-0.368628283506506	0.712404810836701	0.923056465863504	17	20	39	25	22.2718105120587	20.692449516013	25.1870406722937	26.3685171886673	7.69	UP_pEhEx_DOWN_CDC5
