baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,CmasM_1,CmasM_2,pEhEx_1,pEhEx_2,CmasM_1.1,CmasM_2.1,pEhEx_1.1,pEhEx_2.1,Certeza,DE,
EHI_019100A,20.70701985,0.780007314,0.733842467,1.062908388,0.287823499,0.999901938,21,27,26,11,24.93027484,27.58853077,17.93380093,12.37547284,0.01,DOWN_pEhEx_UP_CmasM
EHI_019140A,6.399267138,0.236340621,1.232773181,0.191714603,0.847965767,0.999901938,4,9,12,3,4.74862378,9.196176925,8.277138892,3.375128956,0.01,DOWN_pEhEx_UP_CmasM
EHI_019160A,12.78096221,-0.433830012,0.87689882,-0.49473212,0.620789226,0.999901938,8,12,23,12,9.49724756,12.26156923,15.86451621,13.50051583,0.01,UP_pEhEx_DOWN_CmasM
EHI_019170A,33.47749187,0.024252777,0.609936035,0.039762821,0.968282217,0.999901938,25,37,49,29,29.67889862,37.80650513,33.79831714,32.62624658,0.01,DOWN_pEhEx_UP_CmasM
EHI_019180A,7.741621118,-0.410997608,1.081727885,-0.379945468,0.703985895,0.999901938,6,6,11,9,7.12293567,6.130784616,7.587377318,10.12538687,0.01,UP_pEhEx_DOWN_CmasM
EHI_019190A,9.422848635,-0.291377608,1.102672637,-0.264246702,0.791589827,0.999901938,11,4,20,6,13.05871539,4.087189744,13.79523149,6.750257913,0.01,UP_pEhEx_DOWN_CmasM
EHI_019600A,33.07390756,-0.50277709,0.608669873,-0.826025916,0.408789391,0.999901938,22,28,57,34,26.11743079,28.61032821,39.31640974,38.2514615,0.01,UP_pEhEx_DOWN_CmasM
EHI_019610A,8.53194379,0.384345252,1.095460018,0.350852834,0.725698758,0.999901938,12,5,10,7,14.24587134,5.10898718,6.897615744,7.875300898,0.01,DOWN_pEhEx_UP_CmasM
EHI_019630A,28.5729907,-0.287154313,0.637908854,-0.450149439,0.652602691,0.999901938,21,26,47,27,24.93027484,26.56673334,32.41879399,30.37616061,0.01,UP_pEhEx_DOWN_CmasM
EHI_019640A,44.27896653,0.201121704,0.695191506,0.289304029,0.772348729,0.999901938,26,62,37,51,30.86605457,63.35144104,25.52117825,57.37719226,0.01,DOWN_pEhEx_UP_CmasM
EHI_019870A,11.88179924,-1.174620217,0.950062768,-1.236360646,0.216324538,0.999901938,8,5,20,17,9.49724756,5.10898718,13.79523149,19.12573075,0.01,UP_pEhEx_DOWN_CmasM
EHI_020100A,20.6376379,-0.046698779,0.788257791,-0.059243029,0.952758538,0.999901938,10,28,30,19,11.87155945,28.61032821,20.69284723,21.37581672,0.01,UP_pEhEx_DOWN_CmasM
EHI_020110A,11.08912183,-0.347820809,0.951881956,-0.365403301,0.714810378,0.999901938,6,12,15,13,7.12293567,12.26156923,10.34642362,14.62555881,0.01,UP_pEhEx_DOWN_CmasM
EHI_020240A,43.82122833,-0.751682446,0.566320618,-1.327308988,0.184406492,0.999901938,31,28,81,48,36.80183429,28.61032821,55.87068752,54.0020633,0.01,UP_pEhEx_DOWN_CmasM
EHI_020250A,43.52699885,0.19875648,0.574107945,0.346200539,0.72919201,0.999901938,45,39,65,32,53.42201752,39.85010001,44.83450233,36.00137553,0.01,DOWN_pEhEx_UP_CmasM
EHI_020260A,13.13633318,0.223694078,0.924043473,0.242081768,0.808716805,0.999901938,12,14,25,6,14.24587134,14.3051641,17.24403936,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_020270A,80.38348036,-0.001615397,0.471364407,-0.003427067,0.997265602,0.999901938,69,77,111,75,81.9137602,78.67840258,76.56353475,84.37822391,0.01,UP_pEhEx_DOWN_CmasM
EHI_020280A,41604.50166,0.428675199,0.414889728,1.033226832,0.301497759,0.999901938,49620,35794,46847,34331,58906.67799,36574.21743,32313.26047,38623.85073,0.01,DOWN_pEhEx_UP_CmasM
EHI_020290A,178.2544204,-0.007309871,0.413991369,-0.01765706,0.985912436,0.999901938,136,190,267,154,161.4532085,194.1415129,184.1663404,173.2566198,0.01,UP_pEhEx_DOWN_CmasM
EHI_020310A,5080.275912,0.104070531,0.364117,0.285816183,0.775018913,0.999901938,4898,4612,7554,4074,5814.689818,4712.529775,5210.458933,4583.425123,0.01,DOWN_pEhEx_UP_CmasM
EHI_020320A,14.45609697,-0.069385749,0.863151911,-0.080386486,0.935929875,0.999901938,11,15,28,9,13.05871539,15.32696154,19.31332408,10.12538687,0.01,UP_pEhEx_DOWN_CmasM
EHI_020330A,387.6575815,0.179201764,0.452654623,0.395890719,0.692185648,0.999901938,374,372,670,235,443.9963234,380.1086462,462.1402548,264.3851016,0.01,DOWN_pEhEx_UP_CmasM
EHI_020340A,29.2781379,0.056026044,0.713316313,0.078543057,0.937396081,0.999901938,35,18,47,22,41.55045807,18.39235385,32.41879399,24.75094568,0.01,DOWN_pEhEx_UP_CmasM
EHI_020350A,52.4563993,0.053720546,0.620536191,0.086571173,0.931012381,0.999901938,56,40,98,31,66.48073292,40.87189744,67.59663429,34.87633255,0.01,DOWN_pEhEx_UP_CmasM
EHI_020360A,14.74698031,1.068397071,0.900175869,1.18687593,0.235276563,0.999901938,21,15,19,5,24.93027484,15.32696154,13.10546991,5.625214927,0.01,DOWN_pEhEx_UP_CmasM
EHI_020370A,24902.70169,0.406900834,0.387958479,1.048825728,0.294258334,0.999901938,28329,22658,29597,19922,33630.94076,23151.88631,20414.87332,22413.10636,0.01,DOWN_pEhEx_UP_CmasM
EHI_020470A,39.91401098,-0.292243898,0.575116611,-0.508147205,0.611350113,0.999901938,32,33,59,42,37.98899024,33.71931539,40.69593289,47.25180539,0.01,UP_pEhEx_DOWN_CmasM
EHI_020610A,129.7513075,0.415363374,0.436729123,0.951077801,0.341564883,0.999901938,130,139,145,109,154.3302728,142.0298436,100.0154283,122.6296854,0.01,DOWN_pEhEx_UP_CmasM
EHI_020990A,19.04377805,-0.635057082,0.859017753,-0.739282837,0.459735269,0.999901938,12,15,17,31,14.24587134,15.32696154,11.72594676,34.87633255,0.01,UP_pEhEx_DOWN_CmasM
EHI_021190A,102.252835,0.015228361,0.448960051,0.03391919,0.97294159,0.999901938,81,107,145,92,96.15963154,109.3323257,100.0154283,103.5039547,0.01,DOWN_pEhEx_UP_CmasM
EHI_021200A,58.44881032,0.278679018,0.521898334,0.533971848,0.593361011,0.999901938,57,59,67,53,67.66788886,60.28604873,46.21402548,59.62727823,0.01,DOWN_pEhEx_UP_CmasM
EHI_021230A,34.40106187,0.015272891,0.604770496,0.025254029,0.979852342,0.999901938,28,35,44,34,33.24036646,35.76291026,30.34950927,38.2514615,0.01,DOWN_pEhEx_UP_CmasM
EHI_021240A,25.6039407,-0.996058316,0.873317918,-1.140544922,0.254059349,0.999901938,7,25,26,45,8.310091615,25.5449359,17.93380093,50.62693434,0.01,UP_pEhEx_DOWN_CmasM
EHI_021250A,11.40249375,0.2086057,0.948517691,0.219928107,0.825927146,0.999901938,13,9,19,7,15.43302728,9.196176925,13.10546991,7.875300898,0.01,DOWN_pEhEx_UP_CmasM
EHI_021260A,235.8461703,0.52383638,0.46244163,1.13276216,0.257314146,0.999901938,203,308,213,214,240.9926568,314.7136103,146.9192153,240.7591989,0.01,DOWN_pEhEx_UP_CmasM
EHI_021270A,104.4063238,0.335535652,0.458022061,0.732575307,0.463817496,0.999901938,87,127,142,77,103.2825672,129.7682744,97.94614356,86.62830988,0.01,DOWN_pEhEx_UP_CmasM
EHI_021280A,18.96182378,-0.491302439,0.818019392,-0.60059999,0.548106445,0.999901938,17,11,22,26,20.18165106,11.2397718,15.17475464,29.25111762,0.01,UP_pEhEx_DOWN_CmasM
EHI_021340A,360.1791753,0.08481786,0.388741013,0.218186034,0.827284166,0.999901938,344,326,482,326,408.3816451,333.1059642,332.4650788,366.7640132,0.01,DOWN_pEhEx_UP_CmasM
EHI_021350A,15.62483319,0.166915396,0.801827832,0.208168623,0.835097307,0.999901938,15,15,23,12,17.80733917,15.32696154,15.86451621,13.50051583,0.01,DOWN_pEhEx_UP_CmasM
EHI_021360A,5811.697025,0.171426477,0.457790462,0.374464939,0.708058437,0.999901938,6601,4381,6385,5804,7836.416393,4476.494567,4404.127652,6529.749487,0.01,DOWN_pEhEx_UP_CmasM
EHI_021370A,67.9120704,-0.108606495,0.509842374,-0.213019749,0.831311559,0.999901938,50,70,116,54,59.35779725,71.52582052,80.01234262,60.75232121,0.01,UP_pEhEx_DOWN_CmasM
EHI_021410A,99.81146338,-0.050462156,0.510362886,-0.09887505,0.921237479,0.999901938,106,69,149,89,125.8385302,70.50402309,102.7744746,100.1288257,0.01,UP_pEhEx_DOWN_CmasM
EHI_021420A,22.25875642,-0.131923193,0.724850661,-0.182000515,0.855582322,0.999901938,22,16,30,23,26.11743079,16.34875898,20.69284723,25.87598866,0.01,UP_pEhEx_DOWN_CmasM
EHI_021440A,36.4793297,0.292320741,0.598814855,0.48816548,0.625432634,0.999901938,36,37,54,25,42.73761402,37.80650513,37.24712501,28.12607464,0.01,DOWN_pEhEx_UP_CmasM
EHI_021450A,12420.06527,0.137396493,0.391027544,0.351372928,0.72530859,0.999901938,12412,11046,14642,12052,14734.97959,11286.77448,10099.48897,13559.01806,0.01,DOWN_pEhEx_UP_CmasM
EHI_021490A,326.2061008,-0.528395908,0.478035718,-1.105348174,0.269008751,0.999901938,187,305,402,439,221.9981617,311.648218,277.2841529,493.8938706,0.01,UP_pEhEx_DOWN_CmasM
EHI_021500A,9.302690438,-0.339270904,0.997188159,-0.340227569,0.733685158,0.999901938,7,8,17,8,8.310091615,8.174379488,11.72594676,9.000343883,0.01,UP_pEhEx_DOWN_CmasM
EHI_021510A,118.8668473,0.747728375,0.519394493,1.439615522,0.149976206,0.999901938,166,99,133,76,197.0678869,101.1579462,91.73828939,85.50326689,0.01,DOWN_pEhEx_UP_CmasM
EHI_021560A,557.7239371,0.374044839,0.383476827,0.97540402,0.32935989,0.999901938,582,556,644,469,690.92476,568.1193744,444.2064539,527.6451602,0.01,DOWN_pEhEx_UP_CmasM
EHI_021570A,73.25610895,0.028908949,0.490131918,0.058981975,0.952966465,0.999901938,62,73,117,57,73.60366859,74.59121283,80.7021042,64.12745017,0.01,DOWN_pEhEx_UP_CmasM
EHI_021680A,48.52505742,-0.128551562,0.58698,-0.219005012,0.826646143,0.999901938,28,58,69,48,33.24036646,59.26425129,47.59354863,54.0020633,0.01,UP_pEhEx_DOWN_CmasM
EHI_021780A,73.03760064,0.137941499,0.488900704,0.282146248,0.777831372,0.999901938,68,71,110,56,80.72660426,72.54761796,75.87377318,63.00240718,0.01,DOWN_pEhEx_UP_CmasM
EHI_022010A,2993.10718,-0.920659167,1.423577502,-0.646722195,0.517811756,0.999901938,266,3741,5923,3332,315.7834814,3822.544208,4085.457805,3748.643227,0.01,UP_pEhEx_DOWN_CmasM
EHI_022130A,632.3460348,-0.107364773,0.425125676,-0.252548314,0.800617275,0.999901938,397,730,865,636,471.3009101,745.9121283,596.6437618,715.5273387,0.01,UP_pEhEx_DOWN_CmasM
EHI_022270A,11.99134345,1.017696733,1.050419867,0.968847567,0.33262125,0.999901938,22,6,13,6,26.11743079,6.130784616,8.966900467,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_022300A,15.68589145,0.341547743,0.798304542,0.427841412,0.668766584,0.999901938,14,18,19,13,16.62018323,18.39235385,13.10546991,14.62555881,0.01,DOWN_pEhEx_UP_CmasM
EHI_022490A,92.81838057,0.090089145,0.517214732,0.174181321,0.861722964,0.999901938,86,87,95,102,102.0954113,88.89637694,65.52734956,114.7543845,0.01,DOWN_pEhEx_UP_CmasM
EHI_022500A,10.87232879,-1.19033153,0.954645821,-1.24688288,0.212440445,0.999901938,6,6,21,14,7.12293567,6.130784616,14.48499306,15.7506018,0.01,UP_pEhEx_DOWN_CmasM
EHI_022610A,13.88602127,0.8304379,2.824694269,0.293992136,0.768763913,0.999901938,30,0,24,3,35.61467835,0,16.55427778,3.375128956,0.01,DOWN_pEhEx_UP_CmasM
EHI_022730A,117.1665287,0.253432088,0.462566174,0.54788288,0.583772325,0.999901938,93,141,136,107,110.4055029,144.0734385,93.80757411,120.3795994,0.01,DOWN_pEhEx_UP_CmasM
EHI_022840A,11.98454678,-0.66804518,1.3498131,-0.4949168,0.620658852,0.999901938,0,18,20,14,0,18.39235385,13.79523149,15.7506018,0.01,UP_pEhEx_DOWN_CmasM
EHI_022850A,6.423364407,-0.955530916,1.200794201,-0.795749109,0.426177877,0.999901938,3,5,10,9,3.561467835,5.10898718,6.897615744,10.12538687,0.01,UP_pEhEx_DOWN_CmasM
EHI_022870A,13.26454246,0.316588996,0.872108572,0.363015576,0.716593249,0.999901938,12,15,21,8,14.24587134,15.32696154,14.48499306,9.000343883,0.01,DOWN_pEhEx_UP_CmasM
EHI_022880A,9.226950457,0.649474296,1.099937418,0.590464772,0.554879097,0.999901938,14,6,14,4,16.62018323,6.130784616,9.656662041,4.500171942,0.01,DOWN_pEhEx_UP_CmasM
EHI_022890A,615.0396853,-0.307122722,0.371486713,-0.826739452,0.408384755,0.999901938,482,516,906,654,572.2091655,527.247477,624.9239864,735.7781125,0.01,UP_pEhEx_DOWN_CmasM
EHI_022900A,8.405013482,0.380128534,4.589458404,0.082826447,0.93398954,0.999901938,16,0,0,13,18.99449512,0,0,14.62555881,0.01,DOWN_pEhEx_UP_CmasM
EHI_022910A,6.96028155,0.98479957,1.194443615,0.824483933,0.409664641,0.999901938,8,9,10,2,9.49724756,9.196176925,6.897615744,2.250085971,0.01,DOWN_pEhEx_UP_CmasM
EHI_022940A,179.2721724,0.301400897,0.407189838,0.740197492,0.459180169,0.999901938,176,183,234,142,208.9394463,186.9889308,161.4042084,159.7561039,0.01,DOWN_pEhEx_UP_CmasM
EHI_022950A,679.0588485,0.40485998,0.359044862,1.127602767,0.259487718,0.999901938,639,772,848,519,758.5926488,788.8276206,584.917815,583.8973094,0.01,DOWN_pEhEx_UP_CmasM
EHI_022960A,1417.506575,-0.488747937,0.412763209,-1.18408794,0.236378254,0.999901938,837,1336,1987,1725,993.6495259,1365.121375,1370.556248,1940.69915,0.01,UP_pEhEx_DOWN_CmasM
EHI_022980A,802.8313842,0.257985383,0.365922853,0.705026704,0.480793618,0.999901938,794,789,1021,674,942.6018203,806.198177,704.2465674,758.2789722,0.01,DOWN_pEhEx_UP_CmasM
EHI_023000A,95.40888426,-1.377521362,0.84244838,-1.635140378,0.102019623,0.999901938,9,93,157,149,10.6844035,95.02716155,108.2925672,167.6314048,0.01,UP_pEhEx_DOWN_CmasM
EHI_023010A,6.475194219,0.57171867,1.199708079,0.476548154,0.63368391,0.999901938,8,6,10,3,9.49724756,6.130784616,6.897615744,3.375128956,0.01,DOWN_pEhEx_UP_CmasM
EHI_023020A,568.8670041,-0.074693169,0.386824186,-0.193093328,0.846885878,0.999901938,440,573,737,586,522.3486158,585.4899309,508.3542803,659.2751895,0.01,UP_pEhEx_DOWN_CmasM
EHI_023030A,10.78159731,0.847439446,1.050520741,0.806685116,0.419847921,0.999901938,15,10,17,3,17.80733917,10.21797436,11.72594676,3.375128956,0.01,DOWN_pEhEx_UP_CmasM
EHI_023040A,144.2788291,-0.062341846,0.45913363,-0.135781485,0.891994029,0.999901938,94,167,222,126,111.5926588,170.6401718,153.1270695,141.7554162,0.01,UP_pEhEx_DOWN_CmasM
EHI_023080A,87.23979365,-0.40007308,0.473454211,-0.845009021,0.398105802,0.999901938,56,82,138,92,66.48073292,83.78738976,95.18709726,103.5039547,0.01,UP_pEhEx_DOWN_CmasM
EHI_023090A,162.3062653,0.214872119,0.415516776,0.517120202,0.605072252,0.999901938,156,160,209,139,185.1963274,163.4875898,144.160169,156.380975,0.01,DOWN_pEhEx_UP_CmasM
EHI_023110A,22380.08054,0.581029596,0.407526562,1.425746566,0.15394151,0.999901938,27826,20180,25122,16478,33033.80132,20619.87226,17328.19027,18538.45831,0.01,DOWN_pEhEx_UP_CmasM
EHI_023120A,16.90464176,0.199797613,0.80540557,0.248070811,0.80407962,0.999901938,16,17,29,10,18.99449512,17.37055641,20.00308566,11.25042985,0.01,DOWN_pEhEx_UP_CmasM
EHI_023130A,143.406045,0.523074575,0.473173204,1.105461111,0.268959836,0.999901938,170,134,197,88,201.8165106,136.9208564,135.8830301,99.00378272,0.01,DOWN_pEhEx_UP_CmasM
EHI_023140A,108.6169186,0.411499055,0.449317381,0.915831599,0.359755227,0.999901938,111,114,146,76,131.7743099,116.4849077,100.7051899,85.50326689,0.01,DOWN_pEhEx_UP_CmasM
EHI_023190A,18.62123883,-0.191775688,0.76042229,-0.2521963,0.800889338,0.999901938,13,19,33,15,15.43302728,19.41415129,22.76213195,16.87564478,0.01,UP_pEhEx_DOWN_CmasM
EHI_023200A,14.81276685,0.703171708,0.859369308,0.818241589,0.413219252,0.999901938,13,21,21,7,15.43302728,21.45774616,14.48499306,7.875300898,0.01,DOWN_pEhEx_UP_CmasM
EHI_023220A,532.4690518,0.322805897,0.544261637,0.593107937,0.553108919,0.999901938,307,801,497,537,364.4568751,818.4597463,342.8115025,604.1480832,0.01,DOWN_pEhEx_UP_CmasM
EHI_023230A,85737.35127,0.555247177,0.383091404,1.449385634,0.147229918,0.999901938,101098,82259,104004,59678,120019.0917,84052.03529,71737.96278,67140.31528,0.01,DOWN_pEhEx_UP_CmasM
EHI_023240A,55.54099229,0.434781005,0.577592748,0.752746648,0.451602173,0.999901938,52,65,89,29,61.73210914,66.41683334,61.38878012,32.62624658,0.01,DOWN_pEhEx_UP_CmasM
EHI_023260A,168.2786083,-0.629148729,0.544892204,-1.154629713,0.248242094,0.999901938,132,105,187,249,156.7045847,107.2887308,128.9854144,280.1357034,0.01,UP_pEhEx_DOWN_CmasM
EHI_023270A,8.806142589,0.542144928,1.056343695,0.513227779,0.607791997,0.999901938,10,9,14,4,11.87155945,9.196176925,9.656662041,4.500171942,0.01,DOWN_pEhEx_UP_CmasM
EHI_023300A,196.5637518,-0.196247805,0.417894759,-0.469610592,0.638633256,0.999901938,150,184,265,211,178.0733917,188.0107282,182.7868172,237.3840699,0.01,UP_pEhEx_DOWN_CmasM
EHI_023310A,38.62144184,0.472533564,0.586754505,0.805334361,0.420626759,0.999901938,43,38,48,28,51.04770563,38.82830257,33.10855557,31.50120359,0.01,DOWN_pEhEx_UP_CmasM
EHI_023320A,59.47145812,0.458810158,0.566872824,0.80937053,0.418302048,0.999901938,57,69,94,31,67.66788886,70.50402309,64.83758799,34.87633255,0.01,DOWN_pEhEx_UP_CmasM
EHI_023360A,895.1020641,-0.463330594,0.447016586,-1.036495307,0.299971128,0.999901938,671,693,1070,1189,796.5816391,708.1056232,738.0448846,1337.67611,0.01,UP_pEhEx_DOWN_CmasM
EHI_023370A,61.7904464,0.185598844,0.51728431,0.358794653,0.719748713,0.999901938,47,74,83,52,55.79632941,75.61301027,57.25021067,58.50223524,0.01,DOWN_pEhEx_UP_CmasM
EHI_023410A,109.5576872,-0.498098742,0.460120935,-1.082538751,0.279013206,0.999901938,71,95,162,129,84.28807209,97.07075643,111.741375,145.1305451,0.01,UP_pEhEx_DOWN_CmasM
EHI_023430A,158.1824397,-0.031593861,0.422520088,-0.074774815,0.940393881,0.999901938,118,169,229,144,140.0844015,172.6837667,157.9554005,162.0061899,0.01,UP_pEhEx_DOWN_CmasM
EHI_023440A,14.00154817,0.656412813,0.935952666,0.701331208,0.483096342,0.999901938,11,21,23,5,13.05871539,21.45774616,15.86451621,5.625214927,0.01,DOWN_pEhEx_UP_CmasM
EHI_023450A,24.14820909,-0.30226941,0.71332306,-0.423748266,0.671749411,0.999901938,22,17,46,19,26.11743079,17.37055641,31.72903242,21.37581672,0.01,UP_pEhEx_DOWN_CmasM
EHI_023470A,538.5408443,0.296012795,0.367422242,0.805647458,0.420446153,0.999901938,501,580,741,405,594.7651284,592.6425129,511.1133266,455.6424091,0.01,DOWN_pEhEx_UP_CmasM
EHI_023480A,61.65625442,0.604285046,0.567848371,1.064166205,0.287253414,0.999901938,80,53,81,37,94.9724756,54.15526411,55.87068752,41.62659046,0.01,DOWN_pEhEx_UP_CmasM
EHI_023490A,137.2969737,0.204306047,0.584064947,0.349800221,0.726488633,0.999901938,93,179,110,160,110.4055029,182.9017411,75.87377318,180.0068777,0.01,DOWN_pEhEx_UP_CmasM
EHI_023500A,4522.366413,-0.207775563,0.398347163,-0.521594183,0.601952914,0.999901938,4080,3475,6013,4931,4843.596255,3550.74609,4147.536347,5547.586961,0.01,UP_pEhEx_DOWN_CmasM
EHI_023600A,421.500745,0.05473134,0.403153405,0.1357581,0.892012516,0.999901938,411,363,537,406,487.9210934,370.9124693,370.4019654,456.7674521,0.01,DOWN_pEhEx_UP_CmasM
EHI_023610A,22.85096992,-0.204062241,0.705610825,-0.28919942,0.772428775,0.999901938,15,24,32,24,17.80733917,24.52313847,22.07237038,27.00103165,0.01,UP_pEhEx_DOWN_CmasM
EHI_023620A,13.53027496,0.134524971,0.85294958,0.157717378,0.874679506,0.999901938,11,15,21,10,13.05871539,15.32696154,14.48499306,11.25042985,0.01,DOWN_pEhEx_UP_CmasM
EHI_023840A,19223.58354,0.297613529,0.378772508,0.785731601,0.432024745,0.999901938,20244,17974,22456,16894,24032.78495,18365.78712,15489.28591,19006.4762,0.01,DOWN_pEhEx_UP_CmasM
EHI_023850A,57.63586029,0.425679292,0.541066694,0.786740889,0.431433563,0.999901938,60,60,85,35,71.2293567,61.30784616,58.62973382,39.37650449,0.01,DOWN_pEhEx_UP_CmasM
EHI_023870A,29.02295382,-0.739843213,0.65443576,-1.130505479,0.258263291,0.999901938,15,25,50,34,17.80733917,25.5449359,34.48807872,38.2514615,0.01,UP_pEhEx_DOWN_CmasM
EHI_023880A,379.4518024,0.14866295,0.375254219,0.396165965,0.691982597,0.999901938,345,380,499,334,409.568801,388.2830257,344.1910256,375.7643571,0.01,DOWN_pEhEx_UP_CmasM
EHI_023890A,408.8661371,0.409827045,0.425171992,0.963908848,0.335091628,0.999901938,479,357,535,296,568.6476976,364.7816847,369.0224423,333.0127237,0.01,DOWN_pEhEx_UP_CmasM
EHI_023900A,96.3714281,-0.336394632,0.456708718,-0.736562756,0.461388291,0.999901938,66,90,157,95,78.35229237,91.96176925,108.2925672,106.8790836,0.01,UP_pEhEx_DOWN_CmasM
EHI_024220A,78.82226381,-0.10923391,0.534769326,-0.204263604,0.83814751,0.999901938,45,96,120,72,53.42201752,98.09255386,82.77138892,81.00309495,0.01,UP_pEhEx_DOWN_CmasM
EHI_024230A,1214.771257,0.536493206,0.405231908,1.323916493,0.18553078,0.999901938,1313,1290,1719,708,1558.735756,1318.118693,1185.700146,796.5304337,0.01,DOWN_pEhEx_UP_CmasM
EHI_024350A,16.53145337,0.588685661,0.976680139,0.602741509,0.546680663,0.999901938,26,9,28,6,30.86605457,9.196176925,19.31332408,6.750257913,0.01,DOWN_pEhEx_UP_CmasM
EHI_024380A,7.71752385,0.552969892,1.131712069,0.488613585,0.625115293,0.999901938,7,10,13,3,8.310091615,10.21797436,8.966900467,3.375128956,0.01,DOWN_pEhEx_UP_CmasM
EHI_024390A,9.12349787,-0.072625485,1.008236663,-0.07203218,0.942576298,0.999901938,9,7,14,8,10.6844035,7.152582052,9.656662041,9.000343883,0.01,UP_pEhEx_DOWN_CmasM
EHI_024420A,372.4493369,-0.023329355,0.375704879,-0.062094895,0.950487263,0.999901938,315,357,518,350,373.9541227,364.7816847,357.2964955,393.7650449,0.01,UP_pEhEx_DOWN_CmasM
EHI_024430A,11.76387198,0.412023837,0.919367864,0.448159929,0.65403778,0.999901938,14,10,13,10,16.62018323,10.21797436,8.966900467,11.25042985,0.01,DOWN_pEhEx_UP_CmasM
EHI_024450A,20.05911585,0.405776092,0.752940346,0.538921967,0.589940699,0.999901938,24,17,27,14,28.49174268,17.37055641,18.62356251,15.7506018,0.01,DOWN_pEhEx_UP_CmasM
EHI_024460A,6.711254653,0.431509946,1.246515206,0.34617303,0.729212682,0.999901938,8,6,13,2,9.49724756,6.130784616,8.966900467,2.250085971,0.01,DOWN_pEhEx_UP_CmasM
EHI_024470A,694.1788501,-0.276484886,0.388324816,-0.711993863,0.476468576,0.999901938,485,665,958,765,575.7706333,679.495295,660.7915882,860.6578839,0.01,UP_pEhEx_DOWN_CmasM
EHI_024490A,1047.685024,0.430515013,0.432089046,0.996357157,0.319076642,0.999901938,1144,1026,1600,605,1358.106401,1048.364169,1103.618519,680.6510062,0.01,DOWN_pEhEx_UP_CmasM
EHI_024500A,11.77566221,-0.440993167,0.922282131,-0.478154301,0.632540386,0.999901938,9,9,15,15,10.6844035,9.196176925,10.34642362,16.87564478,0.01,UP_pEhEx_DOWN_CmasM
EHI_024510A,229.770726,-0.74387403,0.599149233,-1.2415505,0.214402455,0.999901938,73,251,331,309,86.66238398,256.4711565,228.3110811,347.6382825,0.01,UP_pEhEx_DOWN_CmasM
EHI_024530A,771.181633,0.111117222,0.369273718,0.300907476,0.76348505,0.999901938,739,709,1049,675,877.3082433,724.4543822,723.5598915,759.4040152,0.01,DOWN_pEhEx_UP_CmasM
EHI_024590A,15.07410192,-0.38044948,0.815103626,-0.466749831,0.640678873,0.999901938,10,14,25,15,11.87155945,14.3051641,17.24403936,16.87564478,0.01,UP_pEhEx_DOWN_CmasM
