"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EhMyb10_1","EhMyb10_2","pEhEx_1","pEhEx_2","EhMyb10_1.1","EhMyb10_2.1","pEhEx_1.1","pEhEx_2.1","Certeza","DE"
"1874","EHI_012470A",18.87824023,-0.060731274,0.748901468,-0.081093811,0.935367348,0.999463877,20,15,26,17,21.22629048,15.70801934,18.57640359,20.00224751,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1875","EHI_012490A",104.5753727,-0.324844631,0.530286073,-0.61258375,0.540151605,0.999463877,113,63,182,87,119.9285412,65.97368124,130.0348251,102.3644431,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1876","EHI_012500A",26.2412968,0.470296192,0.668070193,0.703962244,0.481456286,0.999463877,28,30,35,16,29.71680667,31.41603868,25.00669713,18.82564472,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1877","EHI_012580A",12.03143985,0.519268017,0.892409714,0.581871767,0.560653059,0.999463877,13,14,16,7,13.79708881,14.66081805,11.43163298,8.236219564,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1878","EHI_012720A",531.5341571,0.161281058,0.391710609,0.411735232,0.680533498,0.999463877,569,495,664,450,603.8879641,518.3646383,474.4127685,529.4712577,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1879","EHI_012930A",33.97461388,0.031438322,0.618766387,0.050808064,0.959478465,0.999463877,30,35,40,33,31.83943571,36.65204513,28.57908244,38.82789223,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1880","EHI_012980A",528.0224947,-0.168347629,0.514020331,-0.327511616,0.743280959,0.999463877,617,324,603,584,654.8310612,339.2932178,430.8296678,687.1360322,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1881","EHI_013030A",28.04625759,-0.28503953,0.64546506,-0.441603345,0.658776263,0.999463877,25,23,45,25,26.5328631,24.08562966,32.15146774,29.41506987,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1882","EHI_013040A",41.45145911,-0.031409077,0.58341772,-0.053836344,0.957065553,0.999463877,35,43,66,31,37.14600833,45.02965545,47.15548603,36.47468664,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1883","EHI_013070A",10.89125204,0.614398633,0.966509842,0.635687921,0.524979851,0.999463877,8,17,11,8,8.490516191,17.80242192,7.859247671,9.412822359,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1884","EHI_013080A",18.95299491,0.477414435,0.753904701,0.633255681,0.52656669,0.999463877,22,20,26,11,23.34891952,20.94402579,18.57640359,12.94263074,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1885","EHI_013160A",17.01573928,-0.197720912,0.773385118,-0.255656474,0.798216107,0.999463877,15,15,23,17,15.91971786,15.70801934,16.4329724,20.00224751,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1886","EHI_013170A",631.3800655,0.290263431,0.51847064,0.559845455,0.575584856,0.999463877,464,857,1018,347,492.4499391,897.4515051,727.3376481,408.2811698,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1887","EHI_013180A",69.3449815,-0.345439987,0.499901188,-0.691016537,0.489555149,0.999463877,56,60,115,62,59.43361333,62.83207737,82.16486201,72.94937328,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1888","EHI_013190A",10.95272695,0.849654089,1.021646928,0.831651391,0.405605746,0.999463877,8,19,15,4,8.490516191,19.8968245,10.71715591,4.706411179,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1889","EHI_013200A",11.35810131,0.296066616,0.977505894,0.302879622,0.761981602,0.999463877,9,15,20,5,9.551830714,15.70801934,14.28954122,5.883013974,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1890","EHI_013330A",35.64748362,-0.241774615,0.65264235,-0.37045499,0.711043508,0.999463877,21,41,49,36,22.287605,42.93525287,35.00937599,42.35770061,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1891","EHI_013550A",100.5185209,0.214728251,0.642722633,0.334091629,0.738310417,0.999463877,123,81,67,118,130.5416864,84.82330445,47.86996309,138.8391298,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1892","EHI_013650A",116.2493374,-0.089350039,0.468221446,-0.190828592,0.848659887,0.999463877,90,124,174,98,95.51830714,129.8529599,124.3190086,115.3070739,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1893","EHI_013760A",39.34151953,0.349629764,0.632825586,0.552489931,0.580612731,0.999463877,31,53,57,24,32.90075024,55.50166834,40.72519248,28.23846708,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1894","EHI_013870A",42.71530227,-0.392518816,0.567543912,-0.691609596,0.489182534,0.999463877,37,33,65,43,39.26863738,34.55764255,46.44100896,50.59392018,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1895","EHI_013895A",13021.36783,0.387526845,0.482371424,0.803378529,0.421755981,0.999463877,15527,12452,10547,12775,16479.03061,13039.75046,7535.589562,15031.1007,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1896","EHI_013910A",950.725568,-0.041312982,0.56893316,-0.072614826,0.942112629,0.999463877,1311,461,1252,879,1391.383341,482.7597944,894.5252804,1034.233857,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1897","EHI_013920A",116.3843125,-0.141888736,0.685773191,-0.2069033,0.836085379,0.999463877,166,43,146,119,176.178211,45.02965545,104.3136509,140.0157326,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1898","EHI_013930A",22.64049587,0.210543545,0.70494862,0.298665093,0.765195594,0.999463877,20,26,26,20,21.22629048,27.22723353,18.57640359,23.5320559,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1899","EHI_013940A",9.606764725,-0.362867015,0.974798642,-0.372248175,0.709708081,0.999463877,8,8,17,8,8.490516191,8.377610316,12.14611004,9.412822359,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1900","EHI_014000A",140.0799065,0.134097097,0.549504725,0.244032656,0.807205529,0.999463877,109,170,248,76,115.6832831,178.0242192,177.1903111,89.42181241,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1901","EHI_014010A",59.23234411,0.555223717,0.635557051,0.873601694,0.382335203,0.999463877,38,96,62,44,40.32995191,100.5313238,44.29757778,51.77052297,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1902","EHI_014030A",776.5145273,0.381686483,0.412626924,0.925015944,0.354957614,0.999463877,927,739,1072,495,983.8385636,773.8817529,765.9194094,582.4183834,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1903","EHI_014050A",12.88506988,0.419571869,0.858878985,0.488511044,0.625187905,0.999463877,14,14,16,9,14.85840333,14.66081805,11.43163298,10.58942515,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1904","EHI_014060A",86.40165665,0.363517587,0.517046726,0.703065252,0.482015086,0.999463877,80,105,127,51,84.90516191,109.9561354,90.73858675,60.00674254,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1905","EHI_014080A",14.71683337,0.431216915,0.829135097,0.520080402,0.603007537,0.999463877,19,13,17,11,20.16497595,13.61361676,12.14611004,12.94263074,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1906","EHI_014110A",8485.717006,-1.055456197,1.511438765,-0.698312245,0.484981943,0.999463877,9730,668,13354,11368,10326.59032,699.5304614,9541.126672,13375.62057,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1907","EHI_014120A",13.70149614,-0.781398385,0.87327918,-0.894786458,0.370901251,0.999463877,11,8,19,18,11.67445976,8.377610316,13.57506416,21.17885031,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1908","EHI_014160A",74.79370375,0.151662046,0.590184339,0.256974026,0.797198824,0.999463877,54,96,127,43,57.31098429,100.5313238,90.73858675,50.59392018,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1909","EHI_014190A",55.5289772,-0.136713924,0.628980119,-0.217358101,0.827929281,0.999463877,70,30,74,54,74.29201667,31.41603868,52.87130251,63.53655092,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1910","EHI_014220A",22.6231462,-0.598567988,0.954122451,-0.627349233,0.530430338,0.999463877,30,4,40,22,31.83943571,4.188805158,28.57908244,25.88526149,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1911","EHI_014230A",13.13675697,-0.547959297,1.02632146,-0.533906109,0.593406496,0.999463877,15,5,11,20,15.91971786,5.236006447,7.859247671,23.5320559,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1912","EHI_014260.mRNA",25.76289928,0.17252424,0.701728749,0.245856024,0.805793687,0.999463877,19,33,38,18,20.16497595,34.55764255,27.15012832,21.17885031,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1913","EHI_014340A",19.14314184,-0.676542517,0.770728165,-0.877796541,0.380054142,0.999463877,10,18,33,20,10.61314524,18.84962321,23.57774301,23.5320559,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1914","EHI_014370A",9.07090693,-0.205191457,0.991444803,-0.206962058,0.83603949,0.999463877,8,8,14,8,8.490516191,8.377610316,10.00267885,9.412822359,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1915","EHI_015250A",91.54509212,0.575036581,0.695742394,0.826507893,0.408516042,0.999463877,55,153,60,89,58.37229881,160.2217973,42.86862366,104.7176487,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1916","EHI_015280A",7.975569804,-0.024088742,1.046295979,-0.023022876,0.981632026,0.999463877,7,8,11,7,7.429201667,8.377610316,7.859247671,8.236219564,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1917","EHI_015330A",15.92046146,-0.123889501,0.812074917,-0.152559202,0.878745901,0.999463877,11,18,25,13,11.67445976,18.84962321,17.86192652,15.29583633,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1918","EHI_015370A",8.744405855,0.056983786,1.014756201,0.05615515,0.95521821,0.999463877,8,9,14,6,8.490516191,9.424811605,10.00267885,7.059616769,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1919","EHI_015380A",1833.790681,0.010006123,0.386767554,0.025871155,0.979360107,0.999463877,1518,1976,2604,1525,1611.075447,2069.269748,1860.498267,1794.319262,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1920","EHI_015410A",7.860281533,0.780929025,1.104052891,0.70732936,0.479361824,0.999463877,11,8,11,3,11.67445976,8.377610316,7.859247671,3.529808384,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1921","EHI_015420A",36.41160546,0.203900382,0.59991797,0.339880437,0.73394657,0.999463877,32,42,47,29,33.96206476,43.98245416,33.58042187,34.12148105,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1922","EHI_015550A",85.16135579,0.13041315,0.478308603,0.272654829,0.785118561,0.999463877,85,84,122,64,90.21173453,87.96490832,87.16620144,75.30257887,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1923","EHI_016000A",12.45690744,0.162089476,0.877477002,0.184722193,0.853446938,0.999463877,14,11,18,9,14.85840333,11.51921418,12.8605871,10.58942515,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1924","EHI_016120A",17.61444174,-0.651070972,0.773123045,-0.842131116,0.399714566,0.999463877,11,15,29,19,11.67445976,15.70801934,20.71983477,22.3554531,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1925","EHI_016140A",81.71184233,0.003823909,0.53002673,0.007214559,0.994243665,0.999463877,66,89,89,85,70.04675857,93.20091476,63.58845843,100.0112376,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1926","EHI_016360A",10.07953469,-0.48186746,0.955456997,-0.504331918,0.614028152,0.999463877,8,8,18,9,8.490516191,8.377610316,12.8605871,10.58942515,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1927","EHI_016460A",156.1542736,-0.244645825,0.652353315,-0.375020436,0.707645268,0.999463877,206,64,178,180,218.6307919,67.02088253,127.1769169,211.7885031,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1928","EHI_016480A",42.36406431,0.432967748,0.59702477,0.725209019,0.46832381,0.999463877,53,39,42,36,56.24966976,40.84085029,30.00803656,42.35770061,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1929","EHI_017010A",25.04321639,-0.087811531,0.691116252,-0.12705754,0.898894857,0.999463877,28,18,36,22,29.71680667,18.84962321,25.7211742,25.88526149,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1930","EHI_017050A",24.97313125,-0.088913556,0.67198411,-0.132314967,0.894735169,0.999463877,23,23,39,20,24.41023405,24.08562966,27.86460538,23.5320559,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1931","EHI_017150A",26.29409284,0.174618746,0.745440315,0.234249131,0.814791575,0.999463877,15,38,33,22,15.91971786,39.793649,23.57774301,25.88526149,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1932","EHI_017450A",8.365158711,-0.340989861,1.027299976,-0.331928229,0.739943454,0.999463877,7,7,13,8,7.429201667,7.330409026,9.288201793,9.412822359,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1933","EHI_017560A",552.7131373,0.279247892,0.383631271,0.727907012,0.466670511,0.999463877,565,585,734,403,599.642706,612.6127543,524.4261628,474.1709263,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1934","EHI_017580A",7.69989941,0.658431974,1.090869414,0.603584595,0.546119857,0.999463877,7,11,10,4,7.429201667,11.51921418,7.14477061,4.706411179,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1935","EHI_017590A",27.42178438,0.09866183,0.731691786,0.134840696,0.892737829,0.999463877,34,20,49,15,36.08469381,20.94402579,35.00937599,17.64904192,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1936","EHI_017600A",51.0239081,0.146855767,0.580431436,0.253011395,0.800259408,0.999463877,56,46,84,31,59.43361333,48.17125932,60.01607312,36.47468664,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1937","EHI_017620A",8.842002613,0.880921405,1.393330771,0.632241406,0.527229145,0.999463877,13,9,17,0,13.79708881,9.424811605,12.14611004,0,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1938","EHI_017630A",24.31170272,0.472049338,0.754786252,0.625407971,0.531703332,0.999463877,25,29,40,10,26.5328631,30.36883739,28.57908244,11.76602795,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1939","EHI_017650A",9.489317904,-0.651380172,0.980277918,-0.664485204,0.506379816,0.999463877,7,7,16,10,7.429201667,7.330409026,11.43163298,11.76602795,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1940","EHI_017700A",22417.76602,0.315880098,0.372153726,0.848789291,0.39599855,0.999463877,25469,21671,28733,16503,27030.61961,22693.89914,20529.06939,19417.47592,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1941","EHI_017730A",31.99700852,0.362628524,0.641484897,0.565295497,0.571872791,0.999463877,36,32,31,29,38.20732286,33.51044126,22.14878889,34.12148105,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1942","EHI_017740A",9.409665156,-0.802444327,1.002162154,-0.800713062,0.423297779,0.999463877,8,5,17,10,8.490516191,5.236006447,12.14611004,11.76602795,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1943","EHI_018960A",10.86195298,0.875201095,1.340208996,0.653033294,0.513734815,0.999463877,12,15,21,0,12.73577429,15.70801934,15.00401828,0,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1944","EHI_019100A",15.51077933,-0.057258013,0.82966345,-0.069013542,0.94497884,0.999463877,11,18,26,11,11.67445976,18.84962321,18.57640359,12.94263074,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1945","EHI_019140A",7.235858289,0.442988301,1.152494017,0.384373623,0.700701548,0.999463877,6,10,12,3,6.367887143,10.47201289,8.573724732,3.529808384,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1946","EHI_019160A",11.84449819,-0.863804175,0.940592966,-0.918361295,0.358429747,0.999463877,5,11,23,12,5.306572619,11.51921418,16.4329724,14.11923354,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1947","EHI_019170A",30.45740978,-0.39217063,0.62707634,-0.625395354,0.53171161,0.999463877,24,26,49,29,25.47154857,27.22723353,35.00937599,34.12148105,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1948","EHI_019180A",8.036742248,-0.418709981,1.054006906,-0.397255444,0.691179101,0.999463877,6,7,11,9,6.367887143,7.330409026,7.859247671,10.58942515,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1949","EHI_019190A",11.65578032,0.219564065,0.938859979,0.233862419,0.81509179,0.999463877,10,14,20,6,10.61314524,14.66081805,14.28954122,7.059616769,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1950","EHI_019290A",22.30921534,0.705971665,0.882088787,0.800340822,0.423513357,0.999463877,17,36,37,6,18.04234691,37.69924642,26.43565126,7.059616769,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1951","EHI_019600A",34.16368822,-0.530292492,0.614878059,-0.862435217,0.388448068,0.999463877,30,23,57,34,31.83943571,24.08562966,40.72519248,40.00449502,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1952","EHI_019620A",46.22011936,-0.416342841,0.557803482,-0.746396991,0.455427636,0.999463877,40,35,69,48,42.45258095,36.65204513,49.29891721,56.47693415,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1953","EHI_019640A",44.78663085,0.115990853,0.650558271,0.178294333,0.858491829,0.999463877,39,49,37,51,41.39126643,51.31286318,26.43565126,60.00674254,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1954","EHI_020100A",22.83783331,0.119775844,0.756422344,0.158345196,0.874184796,0.999463877,31,14,30,19,32.90075024,14.66081805,21.43431183,22.3554531,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1955","EHI_020210A",8.29692965,0.032863363,1.049761645,0.031305547,0.975025867,0.999463877,6,10,13,6,6.367887143,10.47201289,9.288201793,7.059616769,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1956","EHI_020250A",42.64947492,0.035477282,0.576482347,0.061540969,0.950928387,0.999463877,45,37,65,32,47.75915357,38.74644771,46.44100896,37.65128943,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1957","EHI_020260A",12.82831851,0.055521654,0.93848052,0.059161222,0.952823696,0.999463877,15,10,25,6,15.91971786,10.47201289,17.86192652,7.059616769,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1958","EHI_020270A",91.67173631,0.251170693,0.47485562,0.528941183,0.596846252,0.999463877,86,103,111,75,91.27304905,107.8617328,79.30695377,88.24520961,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1959","EHI_020290A",173.4747453,-0.208964874,0.454079733,-0.460194232,0.645376811,0.999463877,180,125,267,154,191.0366143,130.9001612,190.7653753,181.1968304,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1960","EHI_020320A",13.17825726,-0.485618903,0.895088578,-0.542537259,0.587448447,0.999463877,9,12,28,9,9.551830714,12.56641547,20.00535771,10.58942515,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1961","EHI_020330A",425.8277017,0.325874034,0.460931893,0.706989554,0.47957297,0.999463877,473,426,670,235,502.0017698,446.1077493,478.6996309,276.5016568,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1962","EHI_020340A",25.89731746,-0.43467978,0.789395885,-0.550648652,0.58187455,0.999463877,10,32,47,22,10.61314524,33.51044126,33.58042187,25.88526149,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1963","EHI_020350A",57.09804631,0.187011963,0.702216943,0.266316507,0.789995461,0.999463877,30,86,98,31,31.83943571,90.05931089,70.01875198,36.47468664,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1964","EHI_020470A",44.22218291,-0.098123698,0.571383269,-0.171730085,0.863649733,0.999463877,35,46,59,42,37.14600833,48.17125932,42.1541466,49.41731738,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1965","EHI_020610A",131.7355749,0.351159746,0.449593802,0.781060026,0.434767191,0.999463877,133,147,145,109,141.1548317,153.9385896,103.5991738,128.2497046,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1966","EHI_020990A",17.72710042,-1.118010541,1.335326277,-0.837256452,0.402448432,0.999463877,21,0,17,31,22.287605,0,12.14611004,36.47468664,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1967","EHI_021190A",128.6600568,0.515941792,0.564745695,0.913582515,0.360936257,0.999463877,85,203,145,92,90.21173453,212.5818618,103.5991738,108.2474571,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1968","EHI_021200A",59.38703408,0.213158509,0.578834229,0.368254844,0.712683219,0.999463877,43,78,67,53,45.63652452,81.68170058,47.86996309,62.35994813,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1969","EHI_021230A",37.9089132,0.172989191,0.602302035,0.287213359,0.773948958,0.999463877,43,33,44,34,45.63652452,34.55764255,31.43699068,40.00449502,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1970","EHI_021250A",11.78189668,0.196493275,0.911340069,0.215609169,0.829292408,0.999463877,13,11,19,7,13.79708881,11.51921418,13.57506416,8.236219564,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1971","EHI_021270A",104.4057525,0.230140435,0.458491253,0.501951638,0.61570154,0.999463877,104,110,142,77,110.3767105,115.1921418,101.4557427,90.5984152,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1972","EHI_021280A",19.72863508,-0.49059818,0.821564947,-0.597150818,0.550406692,0.999463877,10,21,22,26,10.61314524,21.99122708,15.71849534,30.59167267,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1973","EHI_021340A",373.1695932,0.071759315,0.40989993,0.175065449,0.861028207,0.999463877,316,410,482,326,335.3753895,429.3525287,344.3779434,383.5725111,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1974","EHI_021350A",17.65702991,0.385573385,0.76263239,0.505582231,0.613149958,0.999463877,20,18,23,12,21.22629048,18.84962321,16.4329724,14.11923354,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1975","EHI_021370A",82.18827788,0.311463975,0.492378861,0.632569753,0.527014645,0.999463877,83,90,116,54,88.08910548,94.24811605,82.87933908,63.53655092,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1976","EHI_021410A",101.777864,-0.108188431,0.468060327,-0.231142066,0.817204436,0.999463877,82,104,149,89,87.02779095,108.9089341,106.4570821,104.7176487,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1977","EHI_021420A",28.9780573,0.483155169,0.650354979,0.742909927,0.457536215,0.999463877,28,36,30,23,29.71680667,37.69924642,21.43431183,27.06186428,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1978","EHI_021450A",13373.43312,0.227611619,0.410973219,0.553835648,0.579691329,0.999463877,15469,11874,14642,12052,16417.47437,12434.46811,10461.37313,14180.41688,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1979","EHI_021570A",80.70191219,0.188692985,0.541620014,0.348386286,0.7275501,0.999463877,103,60,117,57,109.315396,62.83207737,83.59381614,67.0663593,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1980","EHI_021680A",46.26245906,-0.414369609,0.641092658,-0.646349016,0.518053351,0.999463877,52,23,69,48,55.18835524,24.08562966,49.29891721,56.47693415,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1981","EHI_021780A",72.48187116,0.006212702,0.497774913,0.012480947,0.990041904,0.999463877,66,72,110,56,70.04675857,75.39849284,78.59247671,65.88975651,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1982","EHI_022130A",629.7676834,-0.244821543,0.498006868,-0.491602745,0.623000202,0.999463877,354,742,865,636,375.7053414,777.0233568,618.0226578,748.3193775,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1983","EHI_022270A",8.809945369,0.20114608,1.148780942,0.175095244,0.861004795,0.999463877,3,15,13,6,3.183943571,15.70801934,9.288201793,7.059616769,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1984","EHI_022300A",12.49254296,-0.4487642,0.876388391,-0.512060868,0.608608411,0.999463877,11,9,19,13,11.67445976,9.424811605,13.57506416,15.29583633,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1985","EHI_022490A",107.0155058,0.361757205,0.523926283,0.690473483,0.48989648,0.999463877,100,128,95,102,106.1314524,134.0417651,67.87532079,120.0134851,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1986","EHI_022500A",13.3986759,-0.505727473,0.855048651,-0.591460465,0.554211937,0.999463877,9,12,21,14,9.551830714,12.56641547,15.00401828,16.47243913,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1987","EHI_022730A",117.9922595,0.161803248,0.464031121,0.348690509,0.727321671,0.999463877,125,111,136,107,132.6643155,116.2393431,97.16888029,125.896499,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1988","EHI_022840A",12.18344027,-0.772571266,0.94049124,-0.821455037,0.411387125,0.999463877,12,5,20,14,12.73577429,5.236006447,14.28954122,16.47243913,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1989","EHI_022870A",14.79301712,0.491945344,0.840091724,0.585585277,0.558154245,0.999463877,14,19,21,8,14.85840333,19.8968245,15.00401828,9.412822359,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1990","EHI_022890A",669.2594839,-0.168525421,0.420632354,-0.400647784,0.68867946,0.999463877,699,495,906,654,741.8588522,518.3646383,647.3162173,769.4982278,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1991","EHI_022940A",187.0748163,0.308804428,0.4261648,0.724612703,0.468689664,0.999463877,176,217,234,142,186.7913562,227.2426798,167.1876323,167.0775969,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1992","EHI_022960A",1543.924637,-0.339059221,0.510621222,-0.66401318,0.506681875,0.999463877,1744,836,1987,1725,1850.93253,875.460278,1419.66592,2029.639821,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1993","EHI_023020A",573.7882978,-0.171440966,0.404750339,-0.423572136,0.67187788,0.999463877,479,545,737,586,508.3696569,570.7247028,526.569594,689.4892378,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1994","EHI_023040A",137.466842,-0.337415368,0.521894281,-0.646520531,0.517942305,0.999463877,152,78,222,126,161.3198076,81.68170058,158.6139075,148.2519521,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1995","EHI_023060A",9.378337399,0.531578504,0.981025075,0.541860262,0.587914774,0.999463877,10,11,10,7,10.61314524,11.51921418,7.14477061,8.236219564,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1996","EHI_023090A",165.1064431,0.15275738,0.445453535,0.342925508,0.731654501,0.999463877,140,190,209,139,148.5840333,198.968245,149.3257057,163.5477885,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1997","EHI_023120A",14.70881344,-0.318690386,0.845399287,-0.376970256,0.706195709,0.999463877,12,13,29,10,12.73577429,13.61361676,20.71983477,11.76602795,0.05,"UP_pEhEx_DOWN_EhMyb10"
"1998","EHI_023130A",141.7769112,0.398047852,0.463790689,0.858248908,0.390755035,0.999463877,168,138,197,88,178.30084,144.5137779,140.751981,103.5410459,0.05,"DOWN_pEhEx_UP_EhMyb10"
"1999","EHI_023140A",110.6386106,0.358375232,0.456156476,0.785641003,0.432077835,0.999463877,119,117,146,76,126.2964283,122.5225509,104.3136509,89.42181241,0.05,"DOWN_pEhEx_UP_EhMyb10"
"2000","EHI_023190A",19.28552998,-0.207626042,0.779483595,-0.266363581,0.78995921,0.999463877,22,12,33,15,23.34891952,12.56641547,23.57774301,17.64904192,0.05,"UP_pEhEx_DOWN_EhMyb10"
"2001","EHI_023200A",11.59789302,-0.024265687,0.945738786,-0.025657917,0.979530191,0.999463877,8,14,21,7,8.490516191,14.66081805,15.00401828,8.236219564,0.05,"UP_pEhEx_DOWN_EhMyb10"
