baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UmasM_1	UmasM_2	pEhEx_1	pEhEx_2	UmasM_1.1	UmasM_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_134850A	81.7900014880674	0.626045926394145	0.625856796263734	1.00030219393884	0.317164285787313	0.99974516567436	82	130	108	34	101.81488241255	97.2307143574242	84.9923617890108	43.1220473932851	0.03	DOWN_pEhEx_UP_UmasM
EHI_134960A	895.981945160991	-0.566066198254494	0.490770371363105	-1.1534237421103	0.248736501115835	0.99974516567436	613	914	1155	970	761.128328279182	683.60671478989	908.946091354699	1230.24664622019	0.03	UP_pEhEx_DOWN_UmasM
EHI_134980A	23.1454527620788	0.191813378745129	0.835424531502288	0.229599887856063	0.818402694024504	0.99974516567436	24	26	18	23	29.7994777792828	19.4461428714848	14.1653936315018	29.1707967660458	0.03	DOWN_pEhEx_UP_UmasM
EHI_135020A	46.1031009346322	-0.0324853252191215	0.66554386580501	-0.0488101940205381	0.961070558205663	0.99974516567436	30	72	67	32	37.2493472241035	53.8508571825734	52.7267429617012	40.5854563701507	0.03	UP_pEhEx_DOWN_UmasM
EHI_135030A	35.5281652185331	-0.572163563455156	0.721207883365993	-0.793340695036189	0.427579353010308	0.99974516567436	18	46	44	40	22.3496083344621	34.4047143110886	34.6265177658933	50.7318204626883	0.03	UP_pEhEx_DOWN_UmasM
EHI_135040A	38.04313762623	0.361887673364415	0.726893713279983	0.497855005144368	0.618586243138788	0.99974516567436	41	47	55	18	50.9074412062748	35.1526428830688	43.2831472073666	22.8293192082097	0.03	DOWN_pEhEx_UP_UmasM
EHI_135060A	1668.35337746644	-0.762912098456518	0.818936742693624	-0.931588557068729	0.351549199050416	0.99974516567436	226	2932	1817	2184	280.611749088247	2192.92657304591	1429.91779046882	2769.95739726278	0.03	UP_pEhEx_DOWN_UmasM
EHI_135070A	44.0050264545675	-0.392035159815491	0.660655443447125	-0.593403359805764	0.552911240922401	0.99974516567436	35	44	67	37	43.4575717614541	32.9088571671282	52.7267429617012	46.9269339279867	0.03	UP_pEhEx_DOWN_UmasM
EHI_135080A	36499.2165484951	-0.903126837539243	0.549782272410077	-1.64269908809575	0.10044520756488	0.99974516567436	14318	44241	47527	45516	17777.8717851572	33089.1079529754	37402.1479513548	57727.738504493	0.03	UP_pEhEx_DOWN_UmasM
EHI_135090A	101.446726533695	0.424993832910864	0.762748954036154	0.557187041243349	0.577399642652782	0.99974516567436	147	68	153	41	182.521801398107	50.8591428946527	120.405845867765	52.0001159742555	0.03	DOWN_pEhEx_UP_UmasM
EHI_135100A	291.609897023246	-0.157659115366236	0.554802412705446	-0.28417164697865	0.776278842589605	0.99974516567436	289	258	362	260	358.835378258864	192.965571570888	284.881805255759	329.756833007474	0.03	UP_pEhEx_DOWN_UmasM
EHI_135110A	13.4819018253195	-0.252629251946895	1.05137947570047	-0.24028360623892	0.810110403108942	0.99974516567436	4	26	23	9	4.96657962988047	19.4461428714848	18.1002251958079	11.4146596041049	0.03	UP_pEhEx_DOWN_UmasM
EHI_135120A	104.389531395481	0.535933999324174	0.632211564870394	0.847713058577223	0.39659779204429	0.99974516567436	138	102	116	62	171.346997230876	76.288714341979	91.2880922919005	78.6343217171669	0.03	DOWN_pEhEx_UP_UmasM
EHI_135130A	8.03242228457121	0.383495190834857	1.1969434067328	0.320395424443377	0.748668593655645	0.99974516567436	10	8	11	4	12.4164490747012	5.98342857584149	8.65662944147333	5.07318204626883	0.03	DOWN_pEhEx_UP_UmasM
EHI_135140A	14.2237957419828	0.371460945182736	0.928358868878912	0.40012645716555	0.689063378339026	0.99974516567436	12	23	17	9	14.8997388896414	17.2023571555443	13.3784273186406	11.4146596041049	0.03	DOWN_pEhEx_UP_UmasM
EHI_135150A	280.570292800117	-0.195533488830503	0.541286077583525	-0.36123871817178	0.717921000592438	0.99974516567436	156	440	404	222	193.696605565338	329.088571671282	317.934390395929	281.56160356792	0.03	UP_pEhEx_DOWN_UmasM
EHI_135170A	12.9794352984805	1.12324823894574	1.00232229687406	1.1206457667846	0.2624386756403	0.99974516567436	15	23	14	4	18.6246736120518	17.2023571555443	11.017528380057	5.07318204626883	0.03	DOWN_pEhEx_UP_UmasM
EHI_135190A	10.5253126216566	0.106669967590335	1.05196853922651	0.101400340041316	0.919232666552644	0.99974516567436	8	16	16	6	9.93315925976095	11.966857151683	12.5914610057794	7.60977306940325	0.03	DOWN_pEhEx_UP_UmasM
EHI_135200A	52.129475356788	0.227438473941283	0.631249036277415	0.360299122645046	0.718623455352289	0.99974516567436	49	69	56	41	60.8406004660358	51.6070714666328	44.0701135202278	52.0001159742555	0.03	DOWN_pEhEx_UP_UmasM
EHI_135210A	21.6224281858583	0.216577966650058	0.799973170979281	0.270731537640114	0.786597518799299	0.99974516567436	20	29	25	16	24.8328981494024	21.6899285874254	19.6741578215303	20.2927281850753	0.03	DOWN_pEhEx_UP_UmasM
EHI_135420A	33.7045477214891	-0.188014138595927	0.735107274945014	-0.255764219732406	0.798132903653731	0.99974516567436	24	44	32	37	29.7994777792828	32.9088571671282	25.1829220115588	46.9269339279867	0.03	UP_pEhEx_DOWN_UmasM
EHI_135430A	52.4949229118108	0.93428742698385	0.663637293335333	1.40782839717803	0.15918188949019	0.99974516567436	62	81	34	36	76.9819842631473	60.5822143303951	26.7568546372812	45.6586384164195	0.03	DOWN_pEhEx_UP_UmasM
EHI_135440A	87.7278908796816	-1.09900624775958	0.828588803363478	-1.32635903755687	0.184720800141059	0.99974516567436	11	130	139	103	13.6580939821713	97.2307143574242	109.388317487708	130.634437691422	0.03	UP_pEhEx_DOWN_UmasM
EHI_135450A	598.692114680255	-0.642307717154101	0.495155402277818	-1.29718410462524	0.194567848576661	0.99974516567436	368	639	785	664	456.925325949003	477.926357495339	617.768555596051	842.148219680626	0.03	UP_pEhEx_DOWN_UmasM
EHI_135460A	55.7737014011485	-0.588241641043687	0.659877946481751	-0.891440067333657	0.37269313057987	0.99974516567436	25	77	79	57	31.041122686753	57.5905000424743	62.1703387160357	72.2928441593308	0.03	UP_pEhEx_DOWN_UmasM
EHI_135470A	727.109178251651	-0.290678544657073	0.497861962055338	-0.583853692009439	0.55931875106067	0.99974516567436	434	1028	980	654	538.873889842031	768.870571995631	771.226986603987	829.465264564954	0.03	UP_pEhEx_DOWN_UmasM
EHI_135580A	43.8997144879628	1.20714100162128	0.789646906664472	1.52870984668368	0.126336390177401	0.99974516567436	75	40	41	16	93.1233680602589	29.9171428792074	32.2656188273097	20.2927281850753	0.03	DOWN_pEhEx_UP_UmasM
EHI_135590A	32.9126350956787	0.283107367197671	0.844948595478171	0.335058687253578	0.737580816145498	0.99974516567436	12	76	31	28	14.8997388896414	56.8425714704941	24.3959556986976	35.5122743238818	0.03	DOWN_pEhEx_UP_UmasM
EHI_135720A	45.6224742789403	0.258282795397236	0.707633448429737	0.364995176486322	0.715115006843073	0.99974516567436	25	91	56	31	31.041122686753	68.0615000501969	44.0701135202278	39.3171608585834	0.03	DOWN_pEhEx_UP_UmasM
EHI_135740A	48.9713994258423	-0.332676839762644	0.6475167382661	-0.51377334376479	0.60741046670087	0.99974516567436	30	66	76	39	37.2493472241035	49.3632857506923	59.8094397774521	49.4635249511211	0.03	UP_pEhEx_DOWN_UmasM
EHI_135760A	30.5381030748105	1.62050583450675	1.12300471537633	1.44300893159091	0.149017955225568	0.99974516567436	3	118	19	12	3.72493472241035	88.255571493662	14.952359944363	15.2195461388065	0.03	DOWN_pEhEx_UP_UmasM
EHI_135770A	27.4629820478621	0.548526692886502	0.935393423083061	0.5864128176982	0.557598132804903	0.99974516567436	41	20	43	8	50.9074412062748	14.9585714396037	33.8395514530321	10.1463640925377	0.03	DOWN_pEhEx_UP_UmasM
EHI_135780A	10.0250925482175	0.969227777267065	1.14387673465105	0.847318376103467	0.396817686740391	0.99974516567436	15	11	12	3	18.6246736120518	8.22721429178205	9.44359575433454	3.80488653470162	0.03	DOWN_pEhEx_UP_UmasM
EHI_135790A	49030.5488702195	-0.185950413069634	0.488954314534108	-0.380302223627609	0.703721085093284	0.99974516567436	43823	49922	69675	39060	54412.604780063	37338.0901703949	54831.8778486049	49539.6226818151	0.03	UP_pEhEx_DOWN_UmasM
EHI_135800A	38.0800167481796	0.0649175183013097	0.686363441285071	0.0945818416257214	0.92464697345181	0.99974516567436	34	48	54	25	42.215926853984	35.9005714550489	42.4961808945054	31.7073877891802	0.03	DOWN_pEhEx_UP_UmasM
EHI_136150A	1756.990207479	-0.357977781996864	0.495140704845475	-0.72298192916412	0.469690986477478	0.99974516567436	1408	1781	2146	1781	1748.23602971793	1332.06078669671	1688.82970740016	2258.8343061012	0.03	UP_pEhEx_DOWN_UmasM
EHI_136160A	3291.94861159349	-0.358981229811616	0.576950956584394	-0.622204063819947	0.533807694212049	0.99974516567436	3114	2544	3469	3681	3866.48224186195	1902.73028711759	2729.98613931554	4668.59577807889	0.03	UP_pEhEx_DOWN_UmasM
EHI_136170A	38.9058963472157	0.422133660477395	0.695826242403189	0.606665335040344	0.544073031659729	0.99974516567436	34	63	52	20	42.215926853984	47.1195000347517	40.922248268783	25.3659102313442	0.03	DOWN_pEhEx_UP_UmasM
EHI_136180A	6.63702065475887	0.967175432933918	1.61525565482764	0.598775450835443	0.549322634993981	0.99974516567436	12	4	11	0	14.8997388896414	2.99171428792074	8.65662944147333	0	0.03	DOWN_pEhEx_UP_UmasM
EHI_136190A	32.5190662666483	-0.210482735795683	0.720627529328474	-0.292082563084739	0.770223498315767	0.99974516567436	24	41	53	22	29.7994777792828	30.6650714511876	41.7092145816442	27.9025012544786	0.03	UP_pEhEx_DOWN_UmasM
EHI_136200A	41.6994729343173	1.12684838374435	0.696549694446837	1.61775734413211	0.105714902416617	0.99974516567436	43	82	42	15	53.3907310212151	61.3301429023753	33.0525851401709	19.0244326735081	0.03	DOWN_pEhEx_UP_UmasM
EHI_136210A	216.402726232138	-0.524460086703664	0.541193636333846	-0.969080291217874	0.332505130333062	0.99974516567436	121	273	266	238	150.239033803884	204.184500150591	209.333039221082	301.854331752995	0.03	UP_pEhEx_DOWN_UmasM
EHI_136330A	12.4982416797737	0.3755984686189	0.99848512407969	0.376168316944222	0.706791767948808	0.99974516567436	15	13	13	9	18.6246736120518	9.72307143574242	10.2305620671957	11.4146596041049	0.03	DOWN_pEhEx_UP_UmasM
EHI_136350A	354.85037615103	-0.663275329447071	0.563365795718629	-1.17734398234276	0.239058238690911	0.99974516567436	175	443	399	439	217.287858807271	331.332357387222	313.999558831623	556.781729578004	0.03	UP_pEhEx_DOWN_UmasM
EHI_136380A	480.185953920842	-0.433711906825212	0.519126169321624	-0.83546531162544	0.403455770026369	0.99974516567436	256	667	755	402	317.86109631235	498.868357510784	594.159566210215	509.854795650018	0.03	UP_pEhEx_DOWN_UmasM
EHI_136390A	235.952258931695	-0.71304036375112	0.513038906108573	-1.38983682379874	0.164578433321419	0.99974516567436	127	267	389	221	157.688903248705	199.69692871871	306.129895703011	280.293308056353	0.03	UP_pEhEx_DOWN_UmasM
EHI_136400A	35.6906420892006	0.492916538421718	0.701497757201608	0.702663028301109	0.482265773415136	0.99974516567436	28	65	40	22	34.7660574091633	48.6153571787121	31.4786525144485	27.9025012544786	0.03	DOWN_pEhEx_UP_UmasM
EHI_136410A	155.805990256179	0.341716087333221	0.571167201757498	0.598276802802666	0.54965525222758	0.99974516567436	103	294	155	121	127.889425469422	219.891000162175	121.979778493488	153.463756899632	0.03	DOWN_pEhEx_UP_UmasM
EHI_136420A	7.54440710176512	-1.79951841275868	1.29665671313583	-1.38781405635632	0.165193673439787	0.99974516567436	1	7	14	10	1.24164490747012	5.2355000038613	11.017528380057	12.6829551156721	0.03	UP_pEhEx_DOWN_UmasM
EHI_136440A	226.187684296328	-0.549024573948145	0.524480990540741	-1.04679594465778	0.295193701169466	0.99974516567436	145	250	282	249	180.038511583167	186.982142995047	221.924500226862	315.805582380235	0.03	UP_pEhEx_DOWN_UmasM
EHI_136470A	111.025073723736	0.424820049396738	0.619210434679855	0.68606732962499	0.492670651570557	0.99974516567436	138	112	137	64	171.346997230876	83.7680000617809	107.814384861986	81.1709127403013	0.03	DOWN_pEhEx_UP_UmasM
EHI_136480A	20.8878249159267	-0.0513256089551121	0.811331735375242	-0.0632609408916736	0.949558718088801	0.99974516567436	18	25	25	18	22.3496083344621	18.6982142995047	19.6741578215303	22.8293192082097	0.03	UP_pEhEx_DOWN_UmasM
EHI_136490A	112.184774902386	-0.375335491220869	0.626415206822682	-0.599180044055212	0.549052828870808	0.99974516567436	107	84	133	117	132.856005099303	62.8260000463356	104.666519610541	148.390574853363	0.03	UP_pEhEx_DOWN_UmasM
EHI_136610A	36.2413255419643	-0.145435464542826	0.714832844868465	-0.203453808239026	0.838780346251331	0.99974516567436	21	57	55	26	26.0745430568725	42.6319286028706	43.2831472073666	32.9756833007474	0.03	UP_pEhEx_DOWN_UmasM
EHI_136720A	20.5961679013034	0.108438392901255	2.84379866908718	0.0381315295207104	0.969582812661246	0.99974516567436	0	57	7	27	0	42.6319286028706	5.50876419002848	34.2439788123146	0.03	DOWN_pEhEx_UP_UmasM
EHI_136740A	317.806105166953	-0.468113993493225	0.851729197140235	-0.54960425809631	0.58259083761979	0.99974516567436	62	609	199	459	76.9819842631473	455.488500335933	156.606296259381	582.147639809348	0.03	UP_pEhEx_DOWN_UmasM
EHI_136960A	36.6974824630766	0.418337252964681	0.686540122783868	0.609341302979285	0.542298235454195	0.99974516567436	37	51	41	24	45.9408615763944	38.1443571709895	32.2656188273097	30.439092277613	0.03	DOWN_pEhEx_UP_UmasM
EHI_136980A	46.3032850043487	-0.337790626945095	0.738492797760375	-0.457405445211534	0.647379651233535	0.99974516567436	19	77	50	51	23.5912532419322	57.5905000424743	39.3483156430606	64.6830710899276	0.03	UP_pEhEx_DOWN_UmasM
EHI_136990A	26.2438795545532	0.741747462691154	0.81297977054447	0.912381205001436	0.361568080000928	0.99974516567436	16	61	26	15	19.8663185195219	45.6236428907914	20.4611241343915	19.0244326735081	0.03	DOWN_pEhEx_UP_UmasM
EHI_137000A	206.355961695494	-0.0185540617584405	0.51393006041777	-0.0361023088304235	0.971200781349163	0.99974516567436	169	268	289	148	209.83798936245	200.44485729069	227.43326441689	187.707735711947	0.03	UP_pEhEx_DOWN_UmasM
EHI_137010A	31.0831673513375	0.757009315285588	0.820295336923541	0.92284971181806	0.356085530333656	0.99974516567436	47	27	34	15	58.3573106510956	20.194071443465	26.7568546372812	19.0244326735081	0.03	DOWN_pEhEx_UP_UmasM
EHI_137020A	15.1576337910732	-0.457697107650885	0.914841297882646	-0.500302193080048	0.616862310118875	0.99974516567436	9	19	19	16	11.1748041672311	14.2106428676235	14.952359944363	20.2927281850753	0.03	UP_pEhEx_DOWN_UmasM
EHI_137030A	9.18513519671935	1.79673004934829	1.35852786139978	1.32255664414347	0.185982860422658	0.99974516567436	10	22	10	0	12.4164490747012	16.4544285835641	7.86966312861211	0	0.03	DOWN_pEhEx_UP_UmasM
EHI_137050A	10.8291089430306	0.879222282485746	1.27611246947846	0.688984947263371	0.490832740257662	0.99974516567436	21	3	11	5	26.0745430568725	2.24378571594056	8.65662944147333	6.34147755783604	0.03	DOWN_pEhEx_UP_UmasM
EHI_137090A	113.379726081125	0.179294544019207	0.61447401221809	0.291785397680206	0.770450710615365	0.99974516567436	68	209	164	66	84.431853707968	156.317071543859	129.062475309239	83.7075037634357	0.03	DOWN_pEhEx_UP_UmasM
EHI_137100A	9.29726309685448	0.478757456775865	1.12945099908359	0.423885106272265	0.67164960655103	0.99974516567436	11	11	13	4	13.6580939821713	8.22721429178205	10.2305620671957	5.07318204626883	0.03	DOWN_pEhEx_UP_UmasM
EHI_137110A	239.894220614301	0.437176238824069	0.642503074885167	0.680426687299831	0.49623432776057	0.99974516567436	111	553	264	158	137.822584729183	413.604500305043	207.75910659536	200.390690827619	0.03	DOWN_pEhEx_UP_UmasM
EHI_137270A	31.0831673513375	0.757009315285588	0.820295336923541	0.92284971181806	0.356085530333656	0.99974516567436	47	27	34	15	58.3573106510956	20.194071443465	26.7568546372812	19.0244326735081	0.03	DOWN_pEhEx_UP_UmasM
EHI_137680A	10.2759856654231	0.469315455428748	1.07013300153853	0.438558062179199	0.660981790291487	0.99974516567436	12	12	9	8	14.8997388896414	8.97514286376223	7.0826968157509	10.1463640925377	0.03	DOWN_pEhEx_UP_UmasM
EHI_137690A	45.0227856846381	0.2301089354604	0.726641751445782	0.316674530471938	0.751490576622006	0.99974516567436	45	56	74	19	55.8740208361553	41.8840000308904	58.2355071517296	24.0976147197769	0.03	DOWN_pEhEx_UP_UmasM
EHI_137700A	1242.01298994137	-0.00369884048803299	0.475220887184266	-0.00778341311963162	0.993789797545476	0.99974516567436	975	1698	1438	1069	1210.60378478337	1269.98271522236	1131.65755789442	1355.80790186535	0.03	UP_pEhEx_DOWN_UmasM
EHI_137710A	58.8254617521873	-0.0956577490951052	0.649354022872587	-0.147312168286782	0.882885628358303	0.99974516567436	37	90	60	59	45.9408615763944	67.3135714782168	47.2179787716727	74.8294351824653	0.03	UP_pEhEx_DOWN_UmasM
EHI_137720A	1397.1880587932	0.391807325869279	0.601804140277851	0.651054553543587	0.515011271853732	0.99974516567436	717	3049	1266	1121	890.259398656075	2280.43421596759	996.299352082294	1421.75926846684	0.03	DOWN_pEhEx_UP_UmasM
EHI_137750A	19.4146579739096	0.016954405630819	0.938393307396229	0.018067483535089	0.985585018095666	0.99974516567436	7	40	19	19	8.69151435229083	29.9171428792074	14.952359944363	24.0976147197769	0.03	DOWN_pEhEx_UP_UmasM
EHI_137790A	22.8531054122242	0.213604946835767	0.793791899473382	0.269094389823676	0.787857047534455	0.99974516567436	21	31	31	14	26.0745430568725	23.1857857313858	24.3959556986976	17.7561371619409	0.03	DOWN_pEhEx_UP_UmasM
EHI_137810A	9.85116562665158	-0.493848955872816	1.09896660894724	-0.449375760693858	0.653160613974014	0.99974516567436	4	15	15	9	4.96657962988047	11.2189285797028	11.8044946929182	11.4146596041049	0.03	UP_pEhEx_DOWN_UmasM
EHI_137820A	104.539064344998	-0.308169391357193	0.562365973675359	-0.547987264135387	0.583700647834936	0.99974516567436	75	125	125	105	93.1233680602589	93.4910714975233	98.3707891076514	133.171028714557	0.03	UP_pEhEx_DOWN_UmasM
EHI_137840A	7.75554664791375	-0.170888262814942	1.27862983778013	-0.133649519012966	0.893679724904328	0.99974516567436	2	16	13	5	2.48328981494024	11.966857151683	10.2305620671957	6.34147755783604	0.03	UP_pEhEx_DOWN_UmasM
EHI_137850A	58.6823915050368	-0.277680596438553	0.624589993318446	-0.444580603930647	0.656622866976095	0.99974516567436	37	80	72	57	45.9408615763944	59.8342857584149	56.6615745260072	72.2928441593308	0.03	UP_pEhEx_DOWN_UmasM
EHI_137870A	19177.9674585454	0.0804915550572666	0.50542799053904	0.159254249000777	0.873468564660115	0.99974516567436	19763	19905	24249	14352	24538.6283063319	14887.5182252656	19083.1461205715	18202.5771820126	0.03	DOWN_pEhEx_UP_UmasM
EHI_137890A	242.394601129887	-0.96119942170536	0.588838792190387	-1.63236429809566	0.102602765467078	0.99974516567436	86	296	338	296	106.78146204243	221.386857306135	265.994613747089	375.415471423894	0.03	UP_pEhEx_DOWN_UmasM
EHI_137900A	8.61583658041087	0.650320397263252	1.44109498026634	0.451268241280712	0.651796231366075	0.99974516567436	1	26	3	9	1.24164490747012	19.4461428714848	2.36089893858363	11.4146596041049	0.03	DOWN_pEhEx_UP_UmasM
EHI_137920A	15.4995931100773	-0.0271186891722713	0.967670735991087	-0.0280247073344596	0.977642445280233	0.99974516567436	16	15	28	7	19.8663185195219	11.2189285797028	22.0350567601139	8.87806858097045	0.03	UP_pEhEx_DOWN_UmasM
EHI_137930A	67.9795078934884	-0.623767321164444	0.698091336129562	-0.893532534901245	0.371572057049718	0.99974516567436	29	94	67	89	36.0077023166334	70.3052857661375	52.7267429617012	112.878300529481	0.03	UP_pEhEx_DOWN_UmasM
EHI_137940A	13.4326355665859	0.380059732615511	1.0259278869987	0.370454626910821	0.711043777916005	0.99974516567436	7	29	20	6	8.69151435229083	21.6899285874254	15.7393262572242	7.60977306940325	0.03	DOWN_pEhEx_UP_UmasM
EHI_137960A	9.44079130134414	0.216857201262909	1.09760920103023	0.197572324520752	0.843379689780237	0.99974516567436	8	14	14	5	9.93315925976095	10.4710000077226	11.017528380057	6.34147755783604	0.03	DOWN_pEhEx_UP_UmasM
EHI_137970A	661.552380901207	-0.833025456496489	0.548306894728384	-1.51926861490434	0.128694896320139	0.99974516567436	358	677	728	885	444.508876874302	506.347643230586	572.911475762962	1122.44152773698	0.03	UP_pEhEx_DOWN_UmasM
EHI_137980A	139.703728565717	0.0263308230289237	0.602188166277925	0.0437252415497838	0.965123418607763	0.99974516567436	73	255	164	117	90.6400782453186	190.721785854947	129.062475309239	148.390574853363	0.03	DOWN_pEhEx_UP_UmasM
EHI_138000A	10.5389080043246	0.768323147445621	1.10642692735065	0.694418337490556	0.487419897097772	0.99974516567436	15	11	13	4	18.6246736120518	8.22721429178205	10.2305620671957	5.07318204626883	0.03	DOWN_pEhEx_UP_UmasM
EHI_138020A	380.711228309179	-0.268807199824824	0.556251509930205	-0.48324758679496	0.628919950536549	0.99974516567436	351	341	419	396	435.817362522011	255.043643045243	329.738885088848	502.245022580614	0.03	UP_pEhEx_DOWN_UmasM
EHI_138030A	235.647384178022	-0.11432273502688	0.515184073995588	-0.221906578245389	0.824386609498472	0.99974516567436	207	262	324	185	257.020495846314	195.957285858809	254.977085367033	234.634669639933	0.03	UP_pEhEx_DOWN_UmasM
EHI_138040A	16.4969709311285	0.671293806001749	0.93698202766271	0.716442563659714	0.47371812094488	0.99974516567436	11	36	21	7	13.6580939821713	26.9254285912867	16.5262925700854	8.87806858097045	0.03	DOWN_pEhEx_UP_UmasM
EHI_138050A	24.1210774670723	1.61552657059477	0.831163240669787	1.9436934786636	0.0519324255058031	0.99974516567436	33	43	20	6	40.9742819465139	32.160928595148	15.7393262572242	7.60977306940325	0.03	DOWN_pEhEx_UP_UmasM
EHI_138060A	78.6522982270585	0.164786720297475	0.714660177095096	0.230580527051737	0.817640697147578	0.99974516567436	35	164	121	42	43.4575717614541	122.660285804751	95.2229238562066	53.2684114858227	0.03	DOWN_pEhEx_UP_UmasM
EHI_138070A	60.2742067082662	1.09777899242719	0.769456230382046	1.42669452670768	0.153667963967442	0.99974516567436	89	73	74	14	110.506396764841	54.5987857545536	58.2355071517296	17.7561371619409	0.03	DOWN_pEhEx_UP_UmasM
EHI_138080A	857.626176974149	-0.0519584878012648	0.53775978449194	-0.0966202555484019	0.923027970153193	0.99974516567436	881	790	1008	751	1093.88916348117	590.863571864347	793.262043364101	952.489929186973	0.03	UP_pEhEx_DOWN_UmasM
EHI_138180A	9.06682701535405	0.102586854473813	1.11476053423955	0.0920259116849654	0.926677452393811	0.99974516567436	8	12	14	5	9.93315925976095	8.97514286376223	11.017528380057	6.34147755783604	0.03	DOWN_pEhEx_UP_UmasM
EHI_138190A	38.925464042566	-0.319314446353875	0.726647160235507	-0.439435346104408	0.660346119850633	0.99974516567436	36	33	42	42	44.6992166689243	24.6816428753461	33.0525851401709	53.2684114858227	0.03	UP_pEhEx_DOWN_UmasM
EHI_138300A	76.3778380797427	-0.0243830583064329	0.764371463101271	-0.0318994879891302	0.974552206958699	0.99974516567436	25	160	71	78	31.041122686753	119.66857151683	55.874608213146	98.9270499022422	0.03	UP_pEhEx_DOWN_UmasM
EHI_138320A	39.6937530798108	0.0664029918825128	0.76909233585219	0.086339427383495	0.931196596958955	0.99974516567436	17	80	57	26	21.107963426992	59.8342857584149	44.8570798330891	32.9756833007474	0.03	DOWN_pEhEx_UP_UmasM
EHI_138330A	10.191705489976	0.229561967040217	1.06024483293721	0.216517883331022	0.82858408687079	0.99974516567436	10	13	14	6	12.4164490747012	9.72307143574242	11.017528380057	7.60977306940325	0.03	DOWN_pEhEx_UP_UmasM
EHI_138340A	63.6557739171307	-0.521785120002902	0.644766589345569	-0.809262031602022	0.418364440824314	0.99974516567436	29	91	93	61	36.0077023166334	68.0615000501969	73.1878670960927	77.3660262055997	0.03	UP_pEhEx_DOWN_UmasM
EHI_138350A	307.376453282818	-0.0647755461689245	0.501912256735541	-0.129057510151729	0.897312142750011	0.99974516567436	265	364	426	231	329.035900479581	272.246000200788	335.247649278876	292.976263172025	0.03	UP_pEhEx_DOWN_UmasM
EHI_138370A	21.5337906836107	0.491202616053937	0.864459482976416	0.568219362187663	0.569886025705137	0.99974516567436	26	24	15	19	32.2827675942231	17.9502857275245	11.8044946929182	24.0976147197769	0.03	DOWN_pEhEx_UP_UmasM
EHI_138380A	357.607678512487	-0.265408687397502	0.532796963894337	-0.498142266910773	0.618383771220428	0.99974516567436	201	534	437	345	249.570626401494	399.393857437419	343.904278720349	437.561951490687	0.03	UP_pEhEx_DOWN_UmasM
EHI_138390A	10.3827225824316	-0.221394565155384	1.08205284939348	-0.204606055313732	0.837879924036743	0.99974516567436	5	17	11	11	6.20822453735059	12.7147857236632	8.65662944147333	13.9512506272393	0.03	UP_pEhEx_DOWN_UmasM
EHI_138410A	16.1093245073809	-0.796682436432395	0.959378994873387	-0.830414716905008	0.40630434765205	0.99974516567436	6	21	17	22	7.44986944482071	15.7065000115839	13.3784273186406	27.9025012544786	0.03	UP_pEhEx_DOWN_UmasM
EHI_138420A	29.0372837139655	0.510957192972908	0.798497232987539	0.639898514189193	0.522238579943202	0.99974516567436	39	27	33	17	48.4241513913346	20.194071443465	25.96988832442	21.5610236966425	0.03	DOWN_pEhEx_UP_UmasM
EHI_138450A	24.6948201621603	0.966046978208068	0.928728418750413	1.04018242438179	0.298255155426715	0.99974516567436	13	65	11	20	16.1413837971115	48.6153571787121	8.65662944147333	25.3659102313442	0.03	DOWN_pEhEx_UP_UmasM
EHI_138460A	175.340735716638	-0.113115910168248	0.516156985348856	-0.219150206970068	0.82653304169352	0.99974516567436	137	223	223	149	170.105352323406	166.788071551582	175.49348776805	188.976031223514	0.03	UP_pEhEx_DOWN_UmasM
EHI_138470A	734.827751168368	-0.42549097426849	0.802981969544524	-0.529888578332389	0.596189185661891	0.99974516567436	150	1427	574	973	186.246736120518	1067.29407221573	451.718663582335	1234.05153275489	0.03	UP_pEhEx_DOWN_UmasM
EHI_138480A	216.027196501258	-0.376555572236618	0.594610375643442	-0.633281200028066	0.526550027944636	0.99974516567436	200	171	238	237	248.328981494024	127.895785808612	187.297982460968	300.586036241428	0.03	UP_pEhEx_DOWN_UmasM
EHI_138510A	13.2008166496435	-0.201868666073278	1.00146084405635	-0.201574197604794	0.840249618473799	0.99974516567436	14	10	21	9	17.3830287045817	7.47928571980186	16.5262925700854	11.4146596041049	0.03	UP_pEhEx_DOWN_UmasM
EHI_138540A	38.8685725550886	0.453816167291132	0.70966831883949	0.639476436024719	0.522513038186658	0.99974516567436	45	46	49	21	55.8740208361553	34.4047143110886	38.5613493301994	26.6342057429114	0.03	DOWN_pEhEx_UP_UmasM
EHI_138750A	45.1163195924355	0.427536028133586	0.681045666318631	0.627764112272555	0.530158479015004	0.99974516567436	39	74	62	22	48.4241513913346	55.3467143265338	48.7919113973951	27.9025012544786	0.03	DOWN_pEhEx_UP_UmasM
EHI_138760A	17.90144057844	0.266224870583652	0.856583886270788	0.310798364118995	0.755953913385497	0.99974516567436	14	29	22	12	17.3830287045817	21.6899285874254	17.3132588829467	15.2195461388065	0.03	DOWN_pEhEx_UP_UmasM
