logFC	logCPM	PValue	FDR	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_078290A	0.0419987475006897	2.86480156830567	0.980026341210372	1	55	164	3	131	55	21	7.33272931900656	13.6290064083661	0.4752298486851	11.6009172380344	7.47888992296345	1.81521546121498	0	DOWN_pEhEx_UP_UmasM
EHI_078300A	-0.630076978237683	9.63434654069646	0.395059149253091	1	5300	10048	2080	10516	9944	7087	706.608461649723	835.025953605259	329.492695088336	931.261417367708	1352.18329807179	612.591998744312	0	UP_pEhEx_DOWN_UmasM
EHI_078310A	0.450570080706513	7.70711292402632	0.611483773645638	1	1103	1083	3070	1432	1156	2837	147.054553433895	90.0013045137834	486.318545154419	126.813080037139	157.192668199014	245.226964926995	0	DOWN_pEhEx_UP_UmasM
EHI_078410A	-0.00791752295778318	1.68728439797243	1	1	24	69	0	55	30	1	3.19973643011196	5.7341551352272	0	4.8706141075717	4.07939450343461	0.0864388314864275	0	UP_pEhEx_DOWN_UmasM
EHI_078540A	2.06847811809971	1.43084992080417	0.0847838693046866	1	18	6	59	5	5	20	2.39980232258397	0.49862218567193	9.3461870241403	0.442783100688336	0.679899083905768	1.72877662972855	0	DOWN_pEhEx_UP_UmasM
EHI_078560A	0.110050582383914	0.617058590702498	0.956758834488504	1	14	19	4	20	8	11	1.86651291756531	1.57897025462778	0.6336397982468	1.77113240275334	1.08783853424923	0.950827146350703	0	DOWN_pEhEx_UP_UmasM
EHI_078690A	0.0695964561276753	3.35546728969256	0.954011315261317	1	156	101	10	164	90	30	20.7982867957277	8.39347345881083	1.584099495617	14.5232857025774	12.2381835103038	2.59316494459283	0	DOWN_pEhEx_UP_UmasM
EHI_078710A	-0.0338293618322756	7.19220561376841	0.96361459906838	1	1275	1110	1078	1559	895	2122	169.985997849698	92.2451043493071	170.765925627513	138.059770794623	121.701936019133	183.423200414199	0	UP_pEhEx_DOWN_UmasM
EHI_078720A	0.19987525163496	1.47356235822289	0.88327061399209	1	41	31	1	45	15	13	5.46621640144126	2.57621462597164	0.1584099495617	3.98504790619502	2.0396972517173	1.12370480932356	0	DOWN_pEhEx_UP_UmasM
EHI_078740A	0.298708078016385	3.99399777254335	0.762022881478148	1	236	173	39	233	127	51	31.4640748961009	14.376939686874	6.1779880329063	20.6336924920765	17.2694367312065	4.4083804058078	0	DOWN_pEhEx_UP_UmasM
EHI_078750A	-0.0229344320300103	3.05047914854845	0.980435498752152	1	73	118	28	116	73	49	9.73253164159053	9.80623631821463	4.4354785877276	10.2725679359694	9.92652662502422	4.23550274283495	0	UP_pEhEx_DOWN_UmasM
EHI_079180A	-0.191791043663213	2.07875822621091	0.865774824147287	1	7	33	48	21	22	92	0.933256458782654	2.74242202119562	7.6036775789616	1.85968902289101	2.99155596918538	7.95237249675133	0	UP_pEhEx_DOWN_UmasM
EHI_079190A	0.49555607269975	9.62327817775559	0.544669554432899	1	3567	5774	11441	5237	5713	8358	475.560826925389	479.840750011621	1812.36823293541	463.771019660963	776.852693270731	722.455753563561	0	DOWN_pEhEx_UP_UmasM
EHI_079240A	0.370421032554211	1.12393353393542	0.721610234419445	1	28	29	3	24	16	10	3.73302583513061	2.41000723074766	0.4752298486851	2.12535888330401	2.17567706849846	0.864388314864275	0	DOWN_pEhEx_UP_UmasM
EHI_079260A	-0.380739386630269	0.471943304599366	0.690217829201314	1	9	16	3	21	14	3	1.19990116129198	1.32965916179181	0.4752298486851	1.85968902289101	1.90371743493615	0.259316494459283	0	UP_pEhEx_DOWN_UmasM
EHI_079270A	0.689387661425099	1.21295631806029	0.519379467599823	1	13	15	31	10	2	42	1.73319056631064	1.24655546417983	4.9107084364127	0.885566201376672	0.271959633562307	3.63043092242996	0	DOWN_pEhEx_UP_UmasM
EHI_079300A	0.32846925415305	0.604855096259755	0.790727021254081	1	15	26	1	24	2	12	1.99983526881997	2.1606961379117	0.1584099495617	2.12535888330401	0.271959633562307	1.03726597783713	0	DOWN_pEhEx_UP_UmasM
EHI_079720A	-0.688300355788999	3.261329496423	0.390380558897576	1	62	115	23	131	115	87	8.26598577778922	9.55692522537866	3.6434288399191	11.6009172380344	15.6376789298327	7.52017833931919	0	UP_pEhEx_DOWN_UmasM
EHI_079840A	-0.454270035834175	2.85117574169747	0.523729568374675	1	41	73	39	96	64	82	5.46621640144126	6.06656992567515	6.1779880329063	8.50143553321605	8.70270827399383	7.08798418188706	0	UP_pEhEx_DOWN_UmasM
EHI_079850A	-0.595948196710405	1.45069424224147	0.641799817980896	1	7	12	26	11	4	87	0.933256458782654	0.997244371343861	4.1186586886042	0.974122821514339	0.543919267124615	7.52017833931919	0	UP_pEhEx_DOWN_UmasM
EHI_079860A	-0.465559626340391	4.67839059260314	0.623259355125155	1	200	391	30	392	295	157	26.664470250933	32.4935457662875	4.752298486851	34.7141950939655	40.1140459504403	13.5708965433691	0	UP_pEhEx_DOWN_UmasM
EHI_079870A	-0.0411849745077709	2.3273066691071	0.975161438675289	1	32	55	34	70	30	50	4.26631524014927	4.57070336865936	5.3859382850978	6.1989634096367	4.07939450343461	4.32194157432138	0	UP_pEhEx_DOWN_UmasM
EHI_079880A	0.641428935612808	3.0727387566102	0.470683707042184	1	80	186	24	113	41	42	10.6657881003732	15.4572877558298	3.8018387894808	10.0068980755564	5.5751724880273	3.63043092242996	0	DOWN_pEhEx_UP_UmasM
EHI_079890A	0.37952433220052	4.26219751015849	0.71281182954426	1	33	185	282	92	89	338	4.39963759140394	15.3741840582179	44.6716057763994	8.14720905266538	12.1022036935227	29.2163250424125	0	DOWN_pEhEx_UP_UmasM
EHI_079910A	0.0779999542628599	1.51918830206729	0.937955595894535	1	17	53	9	40	17	22	2.2664799713293	4.40449597343538	1.4256895460553	3.54226480550669	2.31165688527961	1.90165429270141	0	DOWN_pEhEx_UP_UmasM
EHI_079920A	0.392537454140547	1.94808612206911	0.671618491174877	1	11	41	48	22	13	66	1.46654586380131	3.40725160209152	7.6036775789616	1.94824564302868	1.767737618155	5.70496287810422	0	DOWN_pEhEx_UP_UmasM
EHI_079930A	0.417579821702384	1.57632209418011	0.640310086568921	1	44	14	16	23	11	41	5.86618345520525	1.16345176656784	2.5345591929872	2.03680226316635	1.49577798459269	3.54399209094353	0	DOWN_pEhEx_UP_UmasM
EHI_079950A	0.416872432602931	6.6363700916256	0.597816639141595	1	1035	597	966	859	521	1251	137.988633548578	49.6129074743571	153.024011276602	76.0701366982561	70.8454845429811	108.134978189521	0	DOWN_pEhEx_UP_UmasM
EHI_079960A	0.684039373489299	-0.0145283063742446	0.519365243780684	1	13	8	3	5	9	2	1.73319056631064	0.664829580895907	0.4752298486851	0.442783100688336	1.22381835103038	0.172877662972855	0	DOWN_pEhEx_UP_UmasM
EHI_079980A	-0.0422552896208915	1.80866539910472	0.984966288978062	1	20	43	22	22	10	77	2.6664470250933	3.5734589973155	3.4850188903574	1.94824564302868	1.35979816781154	6.65579002445492	0	UP_pEhEx_DOWN_UmasM
EHI_079990A	0.744341832891986	1.09967697217185	0.530924333473844	1	30	35	2	29	11	3	3.99967053763994	2.90862941641959	0.3168198991234	2.56814198399235	1.49577798459269	0.259316494459283	0	DOWN_pEhEx_UP_UmasM
EHI_080000A	1.19905375505027	4.49122508184353	0.390030721819712	1	21	88	525	44	42	358	2.79976937634796	7.31312538985498	83.1652235198925	3.89649128605736	5.71115230480845	30.945101672141	0	DOWN_pEhEx_UP_UmasM
EHI_080100A	2.39403725071785	0.801763187584939	0.15235311407976	1	51	10	1	3	9	0	6.7994399139879	0.831036976119884	0.1584099495617	0.265669860413002	1.22381835103038	0	0	DOWN_pEhEx_UP_UmasM
EHI_080200A	0.663138218169256	4.01913051598574	0.384285218578606	1	115	344	94	141	72	172	15.3320703942865	28.587671978524	14.8905352587998	12.4864834394111	9.79054680824306	14.8674790156655	0	DOWN_pEhEx_UP_UmasM
EHI_080220A	0.111551168960938	1.38336820102528	0.874308927461331	1	18	36	13	34	10	29	2.39980232258397	2.99173311403158	2.0593293443021	3.01092508468068	1.35979816781154	2.5067261131064	0	DOWN_pEhEx_UP_UmasM
EHI_080240A	-0.415507066794825	0.124007527155328	0.622267963033051	1	8	10	2	12	6	13	1.06657881003732	0.831036976119884	0.3168198991234	1.06267944165201	0.815878900686922	1.12370480932356	0	UP_pEhEx_DOWN_UmasM
EHI_080250A	-0.143302674933126	2.83597460061379	0.866159513801302	1	62	92	24	68	41	118	8.26598577778922	7.64554018030293	3.8018387894808	6.02185016936137	5.5751724880273	10.1997821153984	0	UP_pEhEx_DOWN_UmasM
EHI_080260A	-0.0297341308329683	8.83280959954894	0.970022846152012	1	2360	2889	5041	3520	3665	6609	314.640748961009	240.086582401034	798.544555740529	311.719302884589	498.366028502928	571.2742372938	0	UP_pEhEx_DOWN_UmasM
EHI_080270A	0.641206782687232	0.695255953114346	0.396707482963525	1	10	18	15	9	4	22	1.33322351254665	1.49586655701579	2.3761492434255	0.797009581239005	0.543919267124615	1.90165429270141	0	DOWN_pEhEx_UP_UmasM
EHI_080580A	0.950181825750832	3.15004297204641	0.566756920649132	1	6	23	200	15	3	185	0.799934107527989	1.91138504507573	31.68198991234	1.32834930206501	0.407939450343461	15.9911838249891	0	DOWN_pEhEx_UP_UmasM
EHI_080590A	0.201977595952813	1.21186400852972	0.79118921167324	1	14	30	15	15	17	26	1.86651291756531	2.49311092835965	2.3761492434255	1.32834930206501	2.31165688527961	2.24740961864712	0	DOWN_pEhEx_UP_UmasM
EHI_080710A	0.762676383367347	1.42268928071678	0.561554870682744	1	45	36	2	31	19	2	5.99950580645992	2.99173311403158	0.3168198991234	2.74525522426768	2.58361651884192	0.172877662972855	0	DOWN_pEhEx_UP_UmasM
EHI_080720A	0.519676314148554	5.26741070398378	0.548559164411984	1	371	206	435	318	126	568	49.4625923154806	17.1193617080696	68.9083280593395	28.1610052037782	17.1334569144254	49.0972562842908	0	DOWN_pEhEx_UP_UmasM
EHI_080730A	0.100012372766826	5.70802542235626	0.902494348008319	1	190	607	542	466	273	837	25.3312467383863	50.443944450477	85.8581926624414	41.2673849841529	37.1224899812549	72.3493019541398	0	DOWN_pEhEx_UP_UmasM
EHI_080740A	-0.218695458046554	2.76348620450568	0.873062084680344	1	46	141	2	105	84	6	6.13282815771458	11.7176213632904	0.3168198991234	9.29844511445506	11.4223046096169	0.518632988918565	0	UP_pEhEx_DOWN_UmasM
EHI_080750A	0.570515163725524	1.92462904592467	0.624763901669238	1	14	19	60	12	6	78	1.86651291756531	1.57897025462778	9.504596973702	1.06267944165201	0.815878900686922	6.74222885594135	0	DOWN_pEhEx_UP_UmasM
EHI_080850A	0.972281916935565	1.04496380591662	0.323335573184956	1	26	37	5	26	8	4	3.46638113262128	3.07483681164357	0.7920497478085	2.30247212357935	1.08783853424923	0.34575532594571	0	DOWN_pEhEx_UP_UmasM
EHI_080860A	0.0171649791881237	1.74911185438424	1	1	32	49	7	36	39	11	4.26631524014927	4.07208118298743	1.1088696469319	3.18803832495602	5.30321285446499	0.950827146350703	0	DOWN_pEhEx_UP_UmasM
EHI_080870A	0.612174835856662	1.47674623903136	0.459317798306639	1	15	68	10	24	16	21	1.99983526881997	5.65105143761521	1.584099495617	2.12535888330401	2.17567706849846	1.81521546121498	0	DOWN_pEhEx_UP_UmasM
EHI_080880A	-0.166516309289791	3.89940947690558	0.878107757921198	1	185	167	19	238	163	40	24.664634982113	13.8783175012021	3.0097890416723	21.0764755927648	22.164710135328	3.4575532594571	0	UP_pEhEx_DOWN_UmasM
EHI_080890A	-0.49887525693224	4.96291048567404	0.535313892791025	1	268	137	189	337	361	346	35.7303901362502	11.3852065728424	29.9394804671613	29.8435809863938	49.0887138579965	29.9078356943039	0	UP_pEhEx_DOWN_UmasM
EHI_081110A	-0.168032382566856	4.01545087098587	0.881914806552121	1	165	260	9	273	158	58	21.9981879570197	21.606961379117	1.4256895460553	24.1759572975831	21.4848110514223	5.0134522262128	0	UP_pEhEx_DOWN_UmasM
EHI_081120A	0.125524714997747	4.59973339684205	0.881694169772952	1	292	305	69	310	198	169	38.9301265663621	25.3466277716565	10.9302865197573	27.4525522426768	26.9240037226684	14.6081625212062	0	DOWN_pEhEx_UP_UmasM
EHI_081130A	-0.859207960792592	3.65292253294133	0.351150410154154	1	31	209	30	160	180	107	4.13299288889461	17.3686728009056	4.752298486851	14.1690592220268	24.4763670206077	9.24895496904774	0	UP_pEhEx_DOWN_UmasM
EHI_081270A	-0.0381509389099203	2.38940498194168	0.983823346001047	1	16	34	63	26	15	126	2.13315762007464	2.82552571880761	9.9798268223871	2.30247212357935	2.0396972517173	10.8912927672899	0	UP_pEhEx_DOWN_UmasM
EHI_081280A	0.0342408683106989	1.60279034864559	1	1	21	59	5	42	30	7	2.79976937634796	4.90311815910731	0.7920497478085	3.71937804578202	4.07939450343461	0.605071820404993	0	DOWN_pEhEx_UP_UmasM
EHI_081290A	0.374263476346674	0.152640674838951	0.699017888912342	1	9	16	3	13	5	6	1.19990116129198	1.32965916179181	0.4752298486851	1.15123606178967	0.679899083905768	0.518632988918565	0	DOWN_pEhEx_UP_UmasM
EHI_081300A	0.651543507533856	1.6073711210937	0.566182618654686	1	13	14	48	11	5	57	1.73319056631064	1.16345176656784	7.6036775789616	0.974122821514339	0.679899083905768	4.92701339472637	0	DOWN_pEhEx_UP_UmasM
EHI_081320A	0.727397129999699	10.9060705036217	0.449968066689186	1	8253	6795	34798	10827	10557	22451	1100.30936490475	564.689625273461	5512.34942484803	958.802526230523	1435.53892575864	1940.63820570178	0	DOWN_pEhEx_UP_UmasM
EHI_081330A	0.423409331123442	7.40555160309961	0.642068161535261	1	664	915	2636	1280	1037	2078	88.5260412330974	76.0398833149694	417.568627044641	113.352473776214	141.011070002056	179.619891828796	0	DOWN_pEhEx_UP_UmasM
EHI_081340A	-0.17913726375982	2.18610102716314	0.852846662028652	1	39	72	6	71	39	26	5.19957169893193	5.98346622806316	0.9504596973702	6.28752002977437	5.30321285446499	2.24740961864712	0	UP_pEhEx_DOWN_UmasM
EHI_081370A	0.0577281759211904	9.0652543648134	0.931629144480609	1	5217	5532	3051	6627	3511	5900	695.542706495586	459.72965518952	483.308756112746	586.864721652321	477.42513671863	509.989105769922	0	DOWN_pEhEx_UP_UmasM
EHI_081380A	0.461255871885838	3.09908889664089	0.739744831649889	1	135	125	4	132	66	5	17.9985174193797	10.3879622014985	0.6336397982468	11.6894738581721	8.97466790755614	0.432194157432138	0	DOWN_pEhEx_UP_UmasM
EHI_081390A	0.34338230143468	0.267246638347932	0.733445909102322	1	14	10	4	13	7	6	1.86651291756531	0.831036976119884	0.6336397982468	1.15123606178967	0.951858717468075	0.518632988918565	0	DOWN_pEhEx_UP_UmasM
EHI_081410A	0.358418675762577	11.1274137790399	0.61653503143988	1	26375	13876	18121	23839	12135	24527	3516.37701434178	1153.14690806395	2870.54669600756	2111.10126746185	1650.1150766393	2120.08521986761	0	DOWN_pEhEx_UP_UmasM
EHI_081420A	0.912439058514329	0.00986674848428537	0.317960006371552	1	9	17	3	10	3	4	1.19990116129198	1.4127628594038	0.4752298486851	0.885566201376672	0.407939450343461	0.34575532594571	0	DOWN_pEhEx_UP_UmasM
EHI_081630A	-0.237240918782752	9.89637682575381	0.724719376717458	1	8992	7456	5085	10173	8041	12710	1198.83458248195	619.621169394985	805.514593521244	900.886496660488	1093.41370673726	1098.63754819249	0	UP_pEhEx_DOWN_UmasM
EHI_081660A	0.462494195794323	2.89977352188321	0.62654915092022	1	93	35	63	50	19	130	12.3989786666838	2.90862941641959	9.9798268223871	4.42783100688336	2.58361651884192	11.2370480932356	0	DOWN_pEhEx_UP_UmasM
EHI_081680A	-0.0576846362212384	1.27248401545759	0.980011295586986	1	12	10	26	10	11	50	1.59986821505598	0.831036976119884	4.1186586886042	0.885566201376672	1.49577798459269	4.32194157432138	0	UP_pEhEx_DOWN_UmasM
EHI_081690A	-0.490536939621321	4.545041854978	0.539588783103223	1	108	343	93	348	267	162	14.3988139355038	28.504568280912	14.7321253092381	30.8177038079082	36.306611080568	14.0030907008013	0	UP_pEhEx_DOWN_UmasM
EHI_081710A	-0.00238636597638951	1.54009835602656	1	1	19	38	15	22	6	61	2.53312467383863	3.15794050925556	2.3761492434255	1.94824564302868	0.815878900686922	5.27276872067208	0	UP_pEhEx_DOWN_UmasM
EHI_081740A	0.196255376890918	3.23666716329423	0.824934824696372	1	32	76	120	83	59	120	4.26631524014927	6.31588101851112	19.009193947404	7.35019947142638	8.02280919008806	10.3726597783713	0	DOWN_pEhEx_UP_UmasM
EHI_081760A	0.299940829522104	-0.12476146118983	0.814875757617185	1	8	11	2	10	7	1	1.06657881003732	0.914140673731872	0.3168198991234	0.885566201376672	0.951858717468075	0.0864388314864275	0	DOWN_pEhEx_UP_UmasM
EHI_081770A	-0.107075176630813	4.94691115830191	0.884481388652412	1	248	301	192	453	252	242	33.0639431111569	25.0142129812085	30.4147103158464	40.1161489223632	34.2669138288507	20.9181972197155	0	UP_pEhEx_DOWN_UmasM
EHI_081790A	0.159494005316149	3.42385015921783	0.895668153392638	1	144	154	8	170	94	23	19.1984185806717	12.7979694322462	1.2672795964936	15.0546254234034	12.7821027774284	1.98809312418783	0	DOWN_pEhEx_UP_UmasM
EHI_081920A	0.0991620402723841	0.393352288581014	0.960101005917274	1	9	22	2	18	10	3	1.19990116129198	1.82828134746374	0.3168198991234	1.59401916247801	1.35979816781154	0.259316494459283	0	DOWN_pEhEx_UP_UmasM
EHI_081930A	-0.0116105437225266	3.03957588648408	0.995541711624094	1	96	122	6	134	82	13	12.7989457204478	10.1386511086626	0.9504596973702	11.8665870984474	11.1503449760546	1.12370480932356	0	UP_pEhEx_DOWN_UmasM
EHI_082050A	-0.209763427210837	0.190727021717366	0.896771677257992	1	9	16	0	19	9	1	1.19990116129198	1.32965916179181	0	1.68257578261568	1.22381835103038	0.0864388314864275	0	UP_pEhEx_DOWN_UmasM
EHI_082070A	-0.0945852539807244	6.07771939563475	0.901975614231367	1	290	668	639	714	614	716	38.6634818638528	55.5132700048082	101.223957769926	63.2294267782944	83.4916075036283	61.8902033442821	0	UP_pEhEx_DOWN_UmasM
EHI_082080A	-0.533498796187069	2.53531835657994	0.553563637803121	1	37	89	8	78	66	46	4.9329269964226	7.39622908746697	1.2672795964936	6.90741637073804	8.97466790755614	3.97618624837567	0	UP_pEhEx_DOWN_UmasM
EHI_082200A	-0.27520244561241	1.66729543147662	0.769784592877616	1	22	51	5	47	33	13	2.93309172760263	4.23828857821141	0.7920497478085	4.16216114647036	4.48733395377807	1.12370480932356	0	UP_pEhEx_DOWN_UmasM
EHI_082230A	-0.533306338718246	3.88020522014	0.565475406129792	1	99	232	19	232	163	102	13.1989127742118	19.2800578459813	3.0097890416723	20.5451358719388	22.164710135328	8.81676081161561	0	UP_pEhEx_DOWN_UmasM
EHI_082240A	-0.894118407962007	1.20451146061803	0.340550390002496	1	8	33	3	42	26	11	1.06657881003732	2.74242202119562	0.4752298486851	3.71937804578202	3.53547523630999	0.950827146350703	0	UP_pEhEx_DOWN_UmasM
EHI_082270A	-0.823798013669211	4.12190513376925	0.723194864805542	1	0	341	56	281	302	0	0	28.338360885688	8.8709571754552	24.8844102586845	41.0659046679084	0	0	UP_pEhEx_DOWN_UmasM
EHI_082380A	0.0313647505571351	7.29625375655682	0.975112339836433	1	2417	1288	295	2081	1708	570	322.240122982525	107.037562524241	46.7309351207015	184.286326506485	232.25352706221	49.2701339472637	0	DOWN_pEhEx_UP_UmasM
EHI_082490A	-0.245841988694739	4.63633329650577	0.797496158600161	1	314	255	29	372	233	181	41.8632182939647	21.191442891057	4.5938885372893	32.9430626912122	31.6832973100088	15.6454284990434	0	UP_pEhEx_DOWN_UmasM
EHI_082500A	0.225685693423302	1.69356704828244	0.838852090664765	1	37	50	4	41	26	14	4.9329269964226	4.15518488059942	0.6336397982468	3.63082142564436	3.53547523630999	1.21014364080999	0	DOWN_pEhEx_UP_UmasM
EHI_082510A	0.266214657606186	0.260339537639949	0.864680071429918	1	12	19	0	19	6	2	1.59986821505598	1.57897025462778	0	1.68257578261568	0.815878900686922	0.172877662972855	0	DOWN_pEhEx_UP_UmasM
EHI_082530A	-0.353074913467593	4.01074332523186	0.695487856936606	1	136	230	29	243	174	97	18.1318397706344	19.1138504507573	4.5938885372893	21.5192586934531	23.6604881199207	8.38456665418347	0	UP_pEhEx_DOWN_UmasM
EHI_082540A	0.674126375620304	3.81722875790611	0.558192650266426	1	218	247	10	224	62	44	29.0642725735169	20.5266133101611	1.584099495617	19.8366829108375	8.43074864043153	3.80330858540281	0	DOWN_pEhEx_UP_UmasM
EHI_082550A	-0.0787864752479595	5.48129260863728	0.913997412643677	1	321	387	346	491	384	478	42.7964747527474	32.1611309758395	54.8098425483482	43.4813004875946	52.216249643963	41.3177614505124	0	UP_pEhEx_DOWN_UmasM
EHI_082580A	0.630700990278756	0.447900687857545	0.599886341609494	1	21	13	2	15	9	2	2.79976937634796	1.08034806895585	0.3168198991234	1.32834930206501	1.22381835103038	0.172877662972855	0	DOWN_pEhEx_UP_UmasM
EHI_082590A	0.401957332413328	2.44527818299891	0.765956199029015	1	80	77	5	55	62	3	10.6657881003732	6.39898471612311	0.7920497478085	4.8706141075717	8.43074864043153	0.259316494459283	0	DOWN_pEhEx_UP_UmasM
EHI_082600A	-0.456174354736345	2.06523975628394	0.633626785484345	1	13	41	31	28	16	105	1.73319056631064	3.40725160209152	4.9107084364127	2.47958536385468	2.17567706849846	9.07607730607489	0	UP_pEhEx_DOWN_UmasM
EHI_083100A	-0.833040013120632	2.55821218452993	0.694801767409185	1	11	129	0	70	115	0	1.46654586380131	10.7203769919465	0	6.1989634096367	15.6376789298327	0	0	UP_pEhEx_DOWN_UmasM
EHI_083110A	-0.107790235668958	2.12195358602302	0.905980003837533	1	49	33	17	54	27	51	6.53279521147858	2.74242202119562	2.6929691425489	4.78205748743403	3.67145505309115	4.4083804058078	0	UP_pEhEx_DOWN_UmasM
EHI_083120A	-0.114150423784665	1.6163264106656	0.922530742697654	1	12	25	29	27	19	45	1.59986821505598	2.07759244029971	4.5938885372893	2.39102874371701	2.58361651884192	3.88974741688924	0	UP_pEhEx_DOWN_UmasM
EHI_083140A	-3.72239136983573	1.89099471233066	0.141768190663087	1	0	17	0	27	127	0	0	1.4127628594038	0	2.39102874371701	17.2694367312065	0	0	UP_pEhEx_DOWN_UmasM
EHI_083250A	-0.380707191217608	10.3770006531084	0.589488597090379	1	13438	11012	4790	15949	13827	14108	1791.58575616019	915.137918103216	758.783658400543	1412.38953457565	1880.19292663301	1219.47903461052	0	UP_pEhEx_DOWN_UmasM
EHI_083260A	-0.215249299906751	3.79477378842833	0.794151531801362	1	77	250	43	185	137	105	10.2658210466092	20.7759244029971	6.8116278311531	16.3829747254684	18.629234899018	9.07607730607489	0	UP_pEhEx_DOWN_UmasM
EHI_083270A	-0.486869095705559	8.26898749746003	0.663167767863414	1	441	7562	523	5365	3660	1233	58.7951569033072	628.430161341856	82.8484036207691	475.106267038585	497.686129419022	106.579079222765	0	UP_pEhEx_DOWN_UmasM
EHI_083400A	0.569143111297787	5.23084693399688	0.61290395881134	1	758	324	37	488	270	119	101.058342251036	26.9255980262842	5.8611681337829	43.2156306271816	36.7145505309115	10.2862209468849	0	DOWN_pEhEx_UP_UmasM
EHI_083410A	-0.486869095705559	8.26898749746003	0.663167767863414	1	441	7562	523	5365	3660	1233	58.7951569033072	628.430161341856	82.8484036207691	475.106267038585	497.686129419022	106.579079222765	0	UP_pEhEx_DOWN_UmasM
EHI_083420A	0.0387686864509006	1.68483309590813	0.98113772950272	1	30	33	15	44	26	17	3.99967053763994	2.74242202119562	2.3761492434255	3.89649128605736	3.53547523630999	1.46946013526927	0	DOWN_pEhEx_UP_UmasM
EHI_083430A	0.372056214053351	4.05663778077059	0.785234752275011	1	279	208	7	226	160	14	37.1969360000515	17.2855691032936	1.1088696469319	20.0137961511128	21.7567706849846	1.21014364080999	0	DOWN_pEhEx_UP_UmasM
EHI_083440A	0.164593631781684	0.199479944997647	0.950884600182908	1	8	20	1	13	8	5	1.06657881003732	1.66207395223977	0.1584099495617	1.15123606178967	1.08783853424923	0.432194157432138	0	DOWN_pEhEx_UP_UmasM
EHI_083450A	0.164031273051994	-0.0564267173310954	0.949288086427008	1	8	15	0	9	8	3	1.06657881003732	1.24655546417983	0	0.797009581239005	1.08783853424923	0.259316494459283	0	DOWN_pEhEx_UP_UmasM
EHI_083460A	-0.660044252656256	2.97404579193943	0.377813880048187	1	55	57	36	77	84	114	7.33272931900656	4.73691076388334	5.7027581842212	6.81885975060037	11.4223046096169	9.85402678945274	0	UP_pEhEx_DOWN_UmasM
EHI_083560A	1.18531246287629	6.06787000491193	0.192771891024583	1	372	524	1172	299	469	374	49.5959146667353	43.5463375486819	185.656460886312	26.4784294211625	63.7745340703611	32.3281229759239	0	DOWN_pEhEx_UP_UmasM
EHI_083580A	-0.14294705837287	4.70039339154953	0.85471199978244	1	111	261	234	225	214	372	14.7987809892678	21.690065076729	37.0679281974378	19.9252395309751	29.0996807911669	32.155245312951	0	UP_pEhEx_DOWN_UmasM
EHI_083590A	-0.459233847855141	8.48526022934787	0.503440131676726	1	2365	3036	2129	3915	3781	4433	315.307360717282	252.302825949997	337.254782616859	346.699167838967	514.139687249542	383.183339979333	0	UP_pEhEx_DOWN_UmasM
EHI_083600A	0.930976203802162	6.77073228574849	0.499390924704317	1	108	512	2349	243	158	2105	14.3988139355038	42.5490931773381	372.104971520433	21.5192586934531	21.4848110514223	181.95374027893	0	DOWN_pEhEx_UP_UmasM
EHI_083620A	-0.140056417372098	5.57031753743421	0.915149199983278	1	600	599	33	569	703	33	79.9934107527989	49.7791148695811	5.2275283355361	50.3887168583326	95.593811197151	2.85248143905211	0	UP_pEhEx_DOWN_UmasM
EHI_083630A	0.787501517385315	2.11578665937144	0.543589235964174	1	9	21	81	11	6	84	1.19990116129198	1.74517764985176	12.8312059144977	0.974122821514339	0.815878900686922	7.26086184485991	0	DOWN_pEhEx_UP_UmasM
EHI_083650A	-0.211900014635313	0.741991366767111	0.849864939450662	1	4	16	14	14	10	24	0.533289405018659	1.32965916179181	2.2177392938638	1.23979268192734	1.35979816781154	2.07453195567426	0	UP_pEhEx_DOWN_UmasM
EHI_083660A	0.135941026539907	1.53134359903162	0.859870196959294	1	17	43	16	33	19	25	2.2664799713293	3.5734589973155	2.5345591929872	2.92236846454302	2.58361651884192	2.16097078716069	0	DOWN_pEhEx_UP_UmasM
EHI_084660A	1.25141134819732	3.40940234499728	0.28935539049003	1	157	239	20	96	69	7	20.9316091469824	19.8617837292652	3.168198991234	8.50143553321605	9.3826073578996	0.605071820404993	0	DOWN_pEhEx_UP_UmasM
EHI_084670A	-0.131879929200976	2.2439806678714	0.890611446326671	1	48	63	8	68	25	55	6.39947286022391	5.23553294955527	1.2672795964936	6.02185016936137	3.39949541952884	4.75413573175351	0	UP_pEhEx_DOWN_UmasM
EHI_084680A	0.286933126655197	1.86896204163713	0.78568894757672	1	42	59	5	56	23	14	5.59953875269592	4.90311815910731	0.7920497478085	4.95917072770936	3.12753578596653	1.21014364080999	0	DOWN_pEhEx_UP_UmasM
EHI_084690A	-0.0479808764330637	3.43821066957503	0.956550831464101	1	102	90	65	112	75	142	13.5988798279758	7.47933278507896	10.2966467215105	9.91834145541873	10.1984862585865	12.2743140710727	0	UP_pEhEx_DOWN_UmasM
