logFC	logCPM	PValue	FDR	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_122830A	0.789726284149267	1.5784952945117	0.541572072618604	1	43	12	13	23	36	1	4.76110332518117	1.28297706251317	4.66495405516852	1.76664884843055	4.34623199033499	0.0728924949799618	0	DOWN_pEhEx_UP_EhMyb10
EHI_122840A	0.133055962144709	0.0385232728499634	0.999999999999992	1	6	13	1	11	4	14	0.664339998862489	1.3898918177226	0.358842619628348	0.844919014466786	0.482914665592777	1.02049492971947	0	DOWN_pEhEx_UP_EhMyb10
EHI_122850A	0.724468991893142	4.01467044634258	0.641701684051875	1	29	43	146	21	12	455	3.2109766611687	4.59733447400552	52.3910224657388	1.61302720943659	1.44874399677833	33.1660852158826	0	DOWN_pEhEx_UP_EhMyb10
EHI_122870A	0.979150898857094	4.57027726795334	0.238083396136257	1	168	200	151	241	124	193	18.6015199681497	21.3829510418861	54.1852355638805	18.5114074987723	14.9703546333761	14.0682515311326	0	DOWN_pEhEx_UP_EhMyb10
EHI_122880A	-0.433252924335175	1.4525881251922	0.615967859928883	1	33	20	1	35	23	45	3.65386999374369	2.13829510418861	0.358842619628348	2.68837868239432	2.77675932715847	3.28016227409828	0	UP_pEhEx_DOWN_EhMyb10
EHI_122890A	0.579927586259145	0.909266823342358	0.578498801327528	1	21	26	2	30	12	4	2.32518999601871	2.7797836354452	0.717685239256696	2.30432458490942	1.44874399677833	0.291569979919847	0	DOWN_pEhEx_UP_EhMyb10
EHI_122900A	0.689297579847826	5.29276554610041	0.592627357952719	1	325	788	67	308	537	15	35.9850832717182	84.2488271050314	24.0424555150993	23.65773240507	64.8312938558303	1.09338742469943	0	DOWN_pEhEx_UP_EhMyb10
EHI_123020A	2.36374545695435	0.397621134094684	0.199873508431795	1	18	32	0	0	0	14	1.99301999658747	3.42127216670178	0	0	0	1.02049492971947	0	DOWN_pEhEx_UP_EhMyb10
EHI_123220A	1.15736363918838	2.47065153762955	0.324817396848034	1	10	44	47	37	7	86	1.10723333143748	4.70424922921495	16.8656031225324	2.84200032138828	0.845100664787359	6.26875456827671	0	DOWN_pEhEx_UP_EhMyb10
EHI_123230A	0.15296803707633	4.57301516044579	0.856911235503341	1	189	217	85	534	107	179	20.9267099641684	23.2005018804465	30.5016226684096	41.0169776113876	12.9179673046068	13.0477566014132	0	DOWN_pEhEx_UP_EhMyb10
EHI_123240A	0.809041630931199	1.6178871457879	0.450882096214303	1	15	17	22	12	6	63	1.66084999715622	1.81755083856032	7.89453763182366	0.921729833963767	0.724371998389165	4.59222718373759	0	DOWN_pEhEx_UP_EhMyb10
EHI_123280A	-0.0199496653168849	2.64348403349568	1	1	22	47	30	35	16	186	2.43591332916246	5.02499349484324	10.7652785888504	2.68837868239432	1.93165866237111	13.5580040662729	0	UP_pEhEx_DOWN_EhMyb10
EHI_123290.mRNA	0.150514437591247	0.1307990395135	1	1	11	13	0	20	8	0	1.21795666458123	1.3898918177226	0	1.53621638993961	0.965829331185553	0	0	DOWN_pEhEx_UP_EhMyb10
EHI_123390A	-0.358998081411676	9.69272468961924	0.742438107491114	1	9347	9850	241	13401	12051	4185	1034.93099489461	1053.11033881289	86.4810713304319	1029.34179207904	1454.90115876464	305.05509149114	0	UP_pEhEx_DOWN_EhMyb10
EHI_123710A	3.115418347228	4.24998225817624	0.0999128897745294	1	10	13	279	18	5	134	1.10723333143748	1.3898918177226	100.117090876309	1.38259475094565	0.603643331990971	9.76759432731488	0	DOWN_pEhEx_UP_EhMyb10
EHI_124300A	0.397034244636121	9.80717242765859	0.670093353193569	1	6182	2560	5843	8685	6524	11865	684.491645494652	273.701773336142	2096.71742648844	667.101967331276	787.633819581819	864.869452937247	0	DOWN_pEhEx_UP_EhMyb10
EHI_124310A	0.41341333249219	1.9012881477775	0.667300021282007	1	44	52	4	53	34	13	4.87182665832492	5.55956727089039	1.43537047851339	4.07097343333997	4.1047746575386	0.947602434739503	0	DOWN_pEhEx_UP_EhMyb10
EHI_124330A	-0.180173481664814	10.4961191029128	0.814151079386889	1	18174	8853	3074	16971	16484	17954	2012.28585655448	946.51632786909	1103.08221273754	1303.55641768326	1990.09133690783	1308.71185487023	0	UP_pEhEx_DOWN_EhMyb10
EHI_124350A	-0.161331733710051	1.83415577908159	0.904410062360359	1	10	30	15	26	11	99	1.10723333143748	3.20744265628292	5.38263929442522	1.99708130692149	1.32801533038014	7.21635700301622	0	UP_pEhEx_DOWN_EhMyb10
EHI_124400A	2.23273111623276	5.34984069787174	0.250416183266919	1	20	35	546	24	10	546	2.21446666287496	3.74201643233007	195.928070317078	1.84345966792753	1.20728666398194	39.7993022590591	0	DOWN_pEhEx_UP_EhMyb10
EHI_124420A	-0.235812680943979	1.9518135525645	0.837487048144958	1	13	35	14	31	9	114	1.43940333086873	3.74201643233007	5.02379667479687	2.3811354044064	1.08655799758375	8.30974442771564	0	UP_pEhEx_DOWN_EhMyb10
EHI_124430A	0.167748623969328	2.21725463591647	0.871611465278574	1	45	63	6	69	40	34	4.98254999146867	6.73562957819413	2.15305571777009	5.29994654529166	4.82914665592777	2.4783448293187	0	DOWN_pEhEx_UP_EhMyb10
EHI_124460A	-0.259210145258411	2.69848169211093	0.798566817417686	1	32	45	25	51	22	190	3.54314666059994	4.81116398442438	8.9710654907087	3.91735179434601	2.65603066076027	13.8495740461927	0	UP_pEhEx_DOWN_EhMyb10
EHI_124470A	0.442698058979584	1.39865664432934	0.556351314264214	1	22	32	7	37	15	21	2.43591332916246	3.42127216670178	2.51189833739844	2.84200032138828	1.81092999597291	1.5307423945792	0	DOWN_pEhEx_UP_EhMyb10
EHI_124480A	-0.126856980487152	6.94957385072541	0.873327491570404	1	1350	1219	206	1407	1032	2110	149.47649974406	130.329086600296	73.9215796434397	108.072823032252	124.591983722936	153.803164407719	0	UP_pEhEx_DOWN_EhMyb10
EHI_124510A	-0.504222735616423	2.95652062288452	0.61285757322359	1	30	20	38	88	70	154	3.32169999431245	2.13829510418861	13.6360195458772	6.75935211573429	8.45100664787359	11.2254442269141	0	UP_pEhEx_DOWN_EhMyb10
EHI_124520A	1.35748297945688	7.4492746724545	0.278213285923163	1	391	480	1838	787	510	2361	43.2928232592056	51.3190825005267	659.552734876904	60.4501149441237	61.571619863079	172.09918064769	0	DOWN_pEhEx_UP_EhMyb10
EHI_124530A	-0.355003407139038	3.01152674116962	0.751586809540201	1	31	33	39	61	26	254	3.4324233274562	3.52818692191121	13.9948621655056	4.68545998931581	3.13894532635305	18.5146937249103	0	UP_pEhEx_DOWN_EhMyb10
EHI_124540A	1.96541846392944	6.25527646482953	0.148897234434856	1	135	209	913	501	76	626	14.947649974406	22.345183838771	327.623311720682	38.4822205679873	9.17537864626276	45.6307018574561	0	DOWN_pEhEx_UP_EhMyb10
EHI_124550A	0.00713720160242733	4.68300434631448	0.998239686173863	1	274	370	18	660	119	153	30.338193281387	39.5584594274893	6.45916715331026	50.6951408680072	14.3667113013851	11.1525517319342	0	DOWN_pEhEx_UP_EhMyb10
EHI_124560A	-0.360853910120006	6.47956595221049	0.646150908518395	1	744	568	253	1013	758	1796	82.3781598589487	60.7275809589566	90.787182765972	77.8093601504413	91.5123291298312	130.914920984011	0	UP_pEhEx_DOWN_EhMyb10
EHI_124570A	0.0633747569113139	2.96558729305597	0.967613750228933	1	83	113	5	132	93	13	9.1900366509311	12.0813673386657	1.79421309814174	10.1390281736014	11.2277659750321	0.947602434739503	0	DOWN_pEhEx_UP_EhMyb10
EHI_124580A	0.208317943082425	4.95887038332066	0.788045886313215	1	269	299	105	292	176	580	29.7845766156683	31.9675118076198	37.6784750609765	22.4287592931183	21.2482452860822	42.2776470883778	0	DOWN_pEhEx_UP_EhMyb10
EHI_124610A	0.584049458709161	3.24749636257441	0.544508384897556	1	45	36	70	123	54	87	4.98254999146867	3.8489311875395	25.1189833739844	9.44773079812861	6.51934798550248	6.34164706325668	0	DOWN_pEhEx_UP_EhMyb10
EHI_124830A	0.785508188141126	2.81024211584928	0.386102939704933	1	95	108	10	103	42	28	10.5187166486561	11.5467935626185	3.58842619628348	7.911514408189	5.07060398872415	2.04098985943893	0	DOWN_pEhEx_UP_EhMyb10
EHI_124850A	-0.90808460713583	9.86849855870618	0.284184545240107	1	10472	2426	1478	15694	10887	15615	1159.49474468133	259.375196138079	530.369391810698	1205.46900118561	1314.37299107714	1138.2163091121	0	UP_pEhEx_DOWN_EhMyb10
EHI_124870A	-0.537701149127035	1.70513124704166	0.534456836854022	1	13	24	10	36	18	79	1.43940333086873	2.56595412502634	3.58842619628348	2.7651895018913	2.17311599516749	5.75850710341698	0	UP_pEhEx_DOWN_EhMyb10
EHI_124880A	-1.77369846078918	3.3682991920391	0.0360948275416256	1	47	57	6	124	122	311	5.20399665775617	6.09414104693755	2.15305571777009	9.52454161762559	14.7288973005797	22.6695659387681	0	UP_pEhEx_DOWN_EhMyb10
EHI_124900A	0.543585331634019	0.396492173044293	0.623420364529036	1	17	14	1	17	9	5	1.88229666344372	1.49680657293203	0.358842619628348	1.30578393144867	1.08655799758375	0.364462474899809	0	DOWN_pEhEx_UP_EhMyb10
EHI_125150A	-0.0585775209648148	4.07151141564796	0.961440987977393	1	166	229	16	211	279	13	18.3800733018622	24.4834789429596	5.74148191405357	16.2070829138629	33.6832979250962	0.947602434739503	0	UP_pEhEx_DOWN_EhMyb10
EHI_125170A	0.572639070810015	0.54004281189521	0.592034449708808	1	16	20	1	21	10	3	1.77157333029997	2.13829510418861	0.358842619628348	1.61302720943659	1.20728666398194	0.218677484939885	0	DOWN_pEhEx_UP_EhMyb10
EHI_125300A	0.249184746282831	3.60917448185478	0.828615407742448	1	165	172	6	221	110	36	18.2693499687185	18.3893378960221	2.15305571777009	16.9751911088327	13.2801533038014	2.62412981927862	0	DOWN_pEhEx_UP_EhMyb10
EHI_125310A	0.385674638011683	3.63953939496879	0.790128874821667	1	225	154	0	140	122	87	24.9127499573434	16.4648723022523	0	10.7535147295773	14.7288973005797	6.34164706325668	0	DOWN_pEhEx_UP_EhMyb10
EHI_125320A	2.40752804070156	1.07440494117318	0.052071292296316	1	5	9	25	6	3	14	0.553616665718741	0.962232796884876	8.9710654907087	0.460864916981883	0.362185999194582	1.02049492971947	0	DOWN_pEhEx_UP_EhMyb10
EHI_125330A	1.61847401574265	4.53046764029322	0.237078457123329	1	45	52	262	89	32	318	4.98254999146867	5.55956727089039	94.0167663426272	6.83616293523127	3.86331732474221	23.1798134036279	0	DOWN_pEhEx_UP_EhMyb10
EHI_125340A	-0.0171548621530356	0.757211361245423	0.973830224131165	1	3	2	12	15	11	27	0.332169999431245	0.213829510418861	4.30611143554018	1.15216229245471	1.32801533038014	1.96809736445897	0	UP_pEhEx_DOWN_EhMyb10
EHI_125350A	0.575308475033946	1.33159239136809	0.502434312669437	1	26	27	7	39	16	9	2.87880666173745	2.88669839065463	2.51189833739844	2.99562196038224	1.93165866237111	0.656032454819656	0	DOWN_pEhEx_UP_EhMyb10
EHI_125360A	0.903717019737264	0.909051313491972	0.283463956775035	1	19	16	8	23	12	4	2.10374332973122	1.71063608335089	2.87074095702678	1.76664884843055	1.44874399677833	0.291569979919847	0	DOWN_pEhEx_UP_EhMyb10
EHI_125600A	-0.212839063191771	2.06159110666239	0.876238166427629	1	15	4	26	45	34	71	1.66084999715622	0.427659020837723	9.32990811033705	3.45648687736412	4.1047746575386	5.17536714357729	0	UP_pEhEx_DOWN_EhMyb10
EHI_125630A	0.0518030477488009	5.74951212842088	0.947434931063172	1	622	383	150	572	413	879	68.8699132154114	40.9483512452119	53.8263929442522	43.9357887522729	49.8609392224542	64.0725030873864	0	DOWN_pEhEx_UP_EhMyb10
EHI_125650A	0.386499351572183	5.53992800511734	0.757310725701952	1	678	731	11	785	440	96	75.0704198714613	78.1546860580938	3.94726881591183	60.2964933051297	53.1206132152054	6.99767951807633	0	DOWN_pEhEx_UP_EhMyb10
EHI_125660A	-0.23402972304491	4.43230082875665	0.809575849261033	1	239	274	8	364	193	248	26.4628766213558	29.294642927384	2.87074095702678	27.9591382969009	23.3006326148515	18.0773387550305	0	UP_pEhEx_DOWN_EhMyb10
EHI_125700A	-0.0686461860859732	0.488653346213517	0.94618866651931	1	7	15	3	23	9	11	0.775063332006238	1.60372132814146	1.07652785888504	1.76664884843055	1.08655799758375	0.80181744477958	0	UP_pEhEx_DOWN_EhMyb10
EHI_125710A	-0.619452795683653	1.54562741772976	0.651186072314865	1	8	10	13	8	8	112	0.885786665149986	1.06914755209431	4.66495405516852	0.614486555975844	0.965829331185553	8.16395943775572	0	UP_pEhEx_DOWN_EhMyb10
EHI_125720A	-0.802403605416485	3.24053819648988	0.443987787791519	1	17	75	29	67	47	333	1.88229666344372	8.0186066407073	10.4064359692221	5.1463249062977	5.67424732071512	24.2732008283273	0	UP_pEhEx_DOWN_EhMyb10
EHI_125740A	0.735076135244349	4.9472334719024	0.382772112305538	1	197	253	185	269	146	421	21.8124966293184	27.049433067986	66.3858846312444	20.6621104446878	17.6263852941363	30.6877403865639	0	DOWN_pEhEx_UP_EhMyb10
EHI_125760A	0.12255853701393	1.68586531900799	0.934223652622691	1	36	42	2	47	40	3	3.98603999317494	4.49041971879609	0.717685239256696	3.61010851635809	4.82914665592777	0.218677484939885	0	DOWN_pEhEx_UP_EhMyb10
EHI_125770A	0.487388952199874	1.21061205236796	0.581269052911076	1	27	32	2	28	16	17	2.9895299948812	3.42127216670178	0.717685239256696	2.15070294591546	1.93165866237111	1.23917241465935	0	DOWN_pEhEx_UP_EhMyb10
EHI_125780A	-1.15269773619056	8.45948688987226	0.172081882586096	1	3371	1189	430	5036	5158	6124	373.248356027575	127.121643944013	154.30232644019	386.819286986794	622.718461281885	446.393639257286	0	UP_pEhEx_DOWN_EhMyb10
EHI_125790A	0.337384671402904	3.41866992777274	0.68797832280184	1	64	61	61	114	63	156	7.08629332119989	6.52180006777527	21.8893997973292	8.75643342265578	7.60590598308623	11.371229216874	0	DOWN_pEhEx_UP_EhMyb10
EHI_125800A	-0.268859191048462	5.05896498544322	0.81910280657709	1	449	332	13	652	443	69	49.714776581543	35.495698729531	4.66495405516852	50.0806543120313	53.4827992144	5.02958215361736	0	UP_pEhEx_DOWN_EhMyb10
EHI_125810A	-0.874759486869803	0.885997135410046	0.245675702223872	1	17	9	1	25	24	22	1.88229666344372	0.962232796884876	0.358842619628348	1.92027048742451	2.89748799355666	1.60363488955916	0	UP_pEhEx_DOWN_EhMyb10
EHI_125820A	0.133465148046204	2.03594960563622	0.905607050829286	1	42	52	5	74	34	19	4.65037999203743	5.55956727089039	1.79421309814174	5.68400064277656	4.1047746575386	1.38495740461927	0	DOWN_pEhEx_UP_EhMyb10
EHI_125830A	0.430637430163685	5.40303004040862	0.600386146214154	1	461	649	68	509	221	574	51.0434565792679	69.3876761309205	24.4012981347277	39.0967071239631	26.6810352740009	41.8402921184981	0	DOWN_pEhEx_UP_EhMyb10
EHI_125840A	1.46572145959731	11.7943932371366	0.179799218807038	1	17380	9959	35273	14049	15639	37007	1924.37153003834	1064.76404713072	12657.4557221507	1079.11520311308	1888.07561380136	2697.53256172345	0	DOWN_pEhEx_UP_EhMyb10
EHI_125860A	2.14920243784514	2.95169251913406	0.375725294585092	1	1	8	103	3	0	113	0.110723333143748	0.855318041675445	36.9607898217198	0.230432458490942	0	8.23685193273568	0	DOWN_pEhEx_UP_EhMyb10
EHI_125870A	-0.0494942907824288	2.33738139898058	0.950350305275765	1	60	49	6	63	43	66	6.64339998862489	5.2388230052621	2.15305571777009	4.83908162830977	5.19133265512235	4.81090466867748	0	UP_pEhEx_DOWN_EhMyb10
EHI_125880A	0.290271180766769	1.22706370896888	0.853920053213922	1	0	6	19	12	7	56	0	0.641488531256584	6.81800977293861	0.921729833963767	0.845100664787359	4.08197971887786	0	DOWN_pEhEx_UP_EhMyb10
EHI_125890A	1.90362017650383	3.43797082009653	0.219714160848955	1	9	21	134	13	24	133	0.996509998293734	2.24520985939804	48.0849110301986	0.998540653460747	2.89748799355666	9.69470183233492	0	DOWN_pEhEx_UP_EhMyb10
EHI_125900A	0.766813566239993	2.2346410541533	0.303742801361727	1	33	47	24	52	24	42	3.65386999374369	5.02499349484324	8.61222287108035	3.99416261384299	2.89748799355666	3.0614847891584	0	DOWN_pEhEx_UP_EhMyb10
EHI_125920A	0.781611986372924	4.6990834510314	0.393221556905307	1	156	163	177	157	132	396	17.2728399704247	17.4271050991372	63.5151436742176	12.0592986610259	15.9361839645616	28.8654280120649	0	DOWN_pEhEx_UP_EhMyb10
EHI_125940A	0.222320740065033	3.81688837717211	0.809236986734722	1	72	70	83	93	99	265	7.97207998634987	7.48403286466015	29.7839374291529	7.14340621321919	11.9521379734212	19.3165111696899	0	DOWN_pEhEx_UP_EhMyb10
EHI_125950A	-0.19865320640853	9.8089593403953	0.84827703649248	1	12881	8950	340	14314	11449	5400	1426.22725422462	956.887059124404	122.006490673638	1099.47007027978	1382.22250159292	393.619472891794	0	UP_pEhEx_DOWN_EhMyb10
EHI_125960A	0.755972739662092	2.80048683201233	0.510197355601982	1	105	117	3	105	49	15	11.6259499800936	12.5090263595034	1.07652785888504	8.06513604718296	5.91570465351151	1.09338742469943	0	DOWN_pEhEx_UP_EhMyb10
EHI_125970A	0.715974668918704	1.7869980439679	0.631575810627709	1	2	12	31	14	4	81	0.221446666287496	1.28297706251317	11.1241212084788	1.07535147295773	0.482914665592777	5.90429209337691	0	DOWN_pEhEx_UP_EhMyb10
EHI_125990A	-0.137916157583858	0.900910592498165	0.937398599837891	1	10	12	7	10	7	48	1.10723333143748	1.28297706251317	2.51189833739844	0.768108194969805	0.845100664787359	3.49883975903817	0	UP_pEhEx_DOWN_EhMyb10
EHI_126020A	0.121255576639028	0.858889764779235	0.928639194532438	1	13	25	2	25	6	27	1.43940333086873	2.67286888023577	0.717685239256696	1.92027048742451	0.724371998389165	1.96809736445897	0	DOWN_pEhEx_UP_EhMyb10
EHI_126040A	-0.510406300380173	0.707717361903152	0.598833262940247	1	11	19	0	26	18	12	1.21795666458123	2.03138034897918	0	1.99708130692149	2.17311599516749	0.874709939759541	0	UP_pEhEx_DOWN_EhMyb10
EHI_126060A	0.918543157523298	3.03110434372861	0.560753797745097	1	15	11	81	23	4	198	1.66084999715622	1.17606230730374	29.0662521898962	1.76664884843055	0.482914665592777	14.4327140060324	0	DOWN_pEhEx_UP_EhMyb10
EHI_126070A	0.196683875582498	0.278141071339658	0.892401266585982	1	10	12	2	17	11	3	1.10723333143748	1.28297706251317	0.717685239256696	1.30578393144867	1.32801533038014	0.218677484939885	0	DOWN_pEhEx_UP_EhMyb10
EHI_126080A	1.25248671648529	6.30210050513731	0.262423461283035	1	291	269	759	397	343	930	32.2204899448307	28.7600691513368	272.361548297916	30.4938953403013	41.4099325745806	67.7900203313645	0	DOWN_pEhEx_UP_EhMyb10
EHI_126090A	0.434542051041353	5.0600713879027	0.677984999839951	1	121	143	240	189	170	680	13.3975233103935	15.2888099949486	86.1222287108035	14.5172448849293	20.523873287693	49.566896586374	0	DOWN_pEhEx_UP_EhMyb10
EHI_126110A	-0.799053306302179	8.23689163115841	0.426102707334382	1	3820	1890	97	5202	3393	4657	422.963132609118	202.068887345824	34.8077341039498	399.569883023293	409.632365089073	339.460349121682	0	UP_pEhEx_DOWN_EhMyb10
EHI_126130A	-1.31503855171616	1.77766189630475	0.306421099381059	1	42	6	0	48	64	32	4.65037999203743	0.641488531256584	0	3.68691933585507	7.72663464948443	2.33255983935878	0	UP_pEhEx_DOWN_EhMyb10
EHI_126140A	-0.575213361958919	10.7798974816655	0.506465691879739	1	19695	15364	1150	30244	19328	22708	2180.69604626612	1642.63829903769	412.6690125726	2323.06642486668	2333.4436641443	1655.24277600497	0	UP_pEhEx_DOWN_EhMyb10
EHI_126150A	0.543004317024787	1.51288798018602	0.661181409301848	1	41	40	1	38	27	4	4.53965665889368	4.27659020837723	0.358842619628348	2.91881114088526	3.25967399275124	0.291569979919847	0	DOWN_pEhEx_UP_EhMyb10
EHI_126190A	-0.269380844863508	11.6789421751828	0.72598951688948	1	38512	22801	6181	28591	36699	56585	4264.17700603203	2437.76333353023	2218.00623192282	2196.09814023817	4430.62132814733	4124.62182844114	0	UP_pEhEx_DOWN_EhMyb10
EHI_126210A	-1.54263958199392	3.56007113781751	0.0539904765538264	1	62	35	20	202	190	180	6.86484665491239	3.74201643233007	7.17685239256696	15.5157855383901	22.9384466156569	13.1206490963931	0	UP_pEhEx_DOWN_EhMyb10
EHI_126220A	-0.432119406663186	1.09106274666087	0.590051609327765	1	26	13	1	36	19	22	2.87880666173745	1.3898918177226	0.358842619628348	2.7651895018913	2.29384466156569	1.60363488955916	0	UP_pEhEx_DOWN_EhMyb10
EHI_126240A	-0.798908519843753	7.47725780654002	0.780223407139491	1	3483	0	11	4297	2881	1	385.649369339675	0	3.94726881591183	330.056091378525	347.819287893197	0.0728924949799618	0	UP_pEhEx_DOWN_EhMyb10
EHI_126250A	-0.531096616313054	11.8510595100717	0.556532520211424	1	55931	9466	5183	52500	44847	50105	6192.86674606298	1012.05507281247	1859.88129753373	4032.56802359148	5414.31850195981	3652.27846097099	0	UP_pEhEx_DOWN_EhMyb10
EHI_126260A	0.503384217019523	4.21901135730942	0.60409824651986	1	167	367	19	336	102	104	18.490796635006	39.237715161861	6.81800977293861	25.8084353509855	12.3143239726158	7.58081947791603	0	DOWN_pEhEx_UP_EhMyb10
EHI_126270A	1.2205234771973	1.58584817335934	0.224765922590378	1	17	56	11	40	14	4	1.88229666344372	5.98722629172812	3.94726881591183	3.07243277987922	1.69020132957472	0.291569979919847	0	DOWN_pEhEx_UP_EhMyb10
EHI_126280A	0.0230774405205731	1.55801906319548	0.968730267582477	1	13	10	17	22	7	76	1.43940333086873	1.06914755209431	6.10032453368192	1.68983802893357	0.845100664787359	5.5398296184771	0	DOWN_pEhEx_UP_EhMyb10
EHI_126290A	-0.0718154991238636	2.53341340445759	0.937116788351693	1	66	62	6	99	65	24	7.30773998748738	6.6287148229847	2.15305571777009	7.60427113020107	7.84736331588262	1.74941987951908	0	UP_pEhEx_DOWN_EhMyb10
EHI_126300A	0.271765755943247	0.6706419983291	0.79875119362591	1	3	9	10	13	2	34	0.332169999431245	0.962232796884876	3.58842619628348	0.998540653460747	0.241457332796388	2.4783448293187	0	DOWN_pEhEx_UP_EhMyb10
EHI_126310A	0.910542237936983	2.35292753951233	0.594940507935116	1	9	8	50	8	1	132	0.996509998293734	0.855318041675445	17.9421309814174	0.614486555975844	0.120728666398194	9.62180933735496	0	DOWN_pEhEx_UP_EhMyb10
EHI_126320A	1.63798849579884	0.748797061805125	0.521886196962102	1	0	11	17	0	0	31	0	1.17606230730374	6.10032453368192	0	0	2.25966734437882	0	DOWN_pEhEx_UP_EhMyb10
EHI_126330A	-0.22925605926761	2.07470561625465	0.765730344316849	1	40	46	4	55	36	61	4.42893332574993	4.91807873963381	1.43537047851339	4.22459507233393	4.34623199033499	4.44644219377767	0	UP_pEhEx_DOWN_EhMyb10
EHI_126860A	0.983908736741048	3.87207929512	0.422120732590218	1	39	21	144	120	92	122	4.31820999260618	2.24520985939804	51.6733372264821	9.21729833963767	11.1070373086339	8.89288438755534	0	DOWN_pEhEx_UP_EhMyb10
EHI_126870A	-1.10570506009767	11.8212449784781	0.31420729099891	1	35780	1777	7625	68859	57090	36236	3961.68085988331	189.987520007158	2736.17497466615	5289.11621974258	6892.3995646729	2641.3324480939	0	UP_pEhEx_DOWN_EhMyb10
EHI_126880A	-0.189403259293487	7.26710208801216	0.821687892255916	1	1998	1371	176	2259	1449	1966	221.225219621209	146.580129392129	63.1563010545892	173.515641243679	174.935837610983	143.306645130605	0	UP_pEhEx_DOWN_EhMyb10
EHI_126890A	0.498662508830647	2.03705970703647	0.75202850562974	1	4	14	34	6	3	123	0.442893332574993	1.49680657293203	12.2006490673638	0.460864916981883	0.362185999194582	8.9657768825353	0	DOWN_pEhEx_UP_EhMyb10
EHI_126900A	2.15938371036771	5.70177204238287	0.258647616924345	1	23	48	690	49	12	711	2.54663666230621	5.13190825005267	247.60140754356	3.76373015535205	1.44874399677833	51.8265639307528	0	DOWN_pEhEx_UP_EhMyb10
EHI_126920A	0.942256366797096	6.79169809495928	0.325237250152169	1	793	473	832	739	575	1385	87.8036031829923	50.5706792140607	298.557059530786	56.7631956082686	69.4189831789616	100.956105547247	0	DOWN_pEhEx_UP_EhMyb10
EHI_126930A	-0.0930244713421826	2.90782234623801	0.933047943433874	1	39	43	35	77	43	156	4.31820999260618	4.59733447400552	12.5594916869922	5.9144331012675	5.19133265512235	11.371229216874	0	UP_pEhEx_DOWN_EhMyb10
EHI_126940A	0.349541271894342	4.06944941165826	0.634084065796163	1	180	154	54	184	130	191	19.9301999658747	16.4648723022523	19.3775014599308	14.1331907874444	15.6947266317652	13.9224665411727	0	DOWN_pEhEx_UP_EhMyb10
EHI_126950A	0.049598530935287	1.21566423876802	0.968847879025586	1	17	17	8	33	20	17	1.88229666344372	1.81755083856032	2.87074095702678	2.53475704340036	2.41457332796388	1.23917241465935	0	DOWN_pEhEx_UP_EhMyb10
EHI_126960A	0.227970086549621	1.55672568230893	0.893368789612775	1	6	6	22	14	0	90	0.664339998862489	0.641488531256584	7.89453763182366	1.07535147295773	0	6.56032454819656	0	DOWN_pEhEx_UP_EhMyb10
EHI_126980A	-3.08249358253326	2.55804478282929	0.0008895580713787	1	6	14	4	61	127	140	0.664339998862489	1.49680657293203	1.43537047851339	4.68545998931581	15.3325406325707	10.2049492971947	0	UP_pEhEx_DOWN_EhMyb10
EHI_126990A	-0.0982332876248581	3.04812453478969	0.925020078473088	1	117	88	2	168	82	30	12.9546299778185	9.4084984584299	0.717685239256696	12.9042176754927	9.89975064465192	2.18677484939885	0	UP_pEhEx_DOWN_EhMyb10
EHI_127000A	-0.0610237466835068	0.0299811308978504	0.999999999999998	1	8	9	1	11	8	10	0.885786665149986	0.962232796884876	0.358842619628348	0.844919014466786	0.965829331185553	0.728924949799618	0	UP_pEhEx_DOWN_EhMyb10
EHI_127020A	-0.595010270426476	3.38576939714676	0.450628122748033	1	95	88	12	139	79	230	10.5187166486561	9.4084984584299	4.30611143554018	10.6767039100803	9.53756464545734	16.7652738453912	0	UP_pEhEx_DOWN_EhMyb10
EHI_127030A	-0.788052233253343	3.05438649623573	0.320090639428921	1	68	70	7	101	87	172	7.52918665377488	7.48403286466015	2.51189833739844	7.75789276919503	10.5033939766429	12.5375091365534	0	UP_pEhEx_DOWN_EhMyb10
EHI_127040A	-0.00670880734683128	1.12622948115999	0.999999999999991	1	22	18	4	35	23	7	2.43591332916246	1.92446559376975	1.43537047851339	2.68837868239432	2.77675932715847	0.510247464859733	0	UP_pEhEx_DOWN_EhMyb10
EHI_127160A	0.603678218210107	6.1624147495428	0.537890039047881	1	415	287	508	443	449	1123	45.9501832546555	30.6845347451066	182.292050771201	34.0271930371624	54.2071712127892	81.8582718624971	0	DOWN_pEhEx_UP_EhMyb10
EHI_127180A	0.787248914640705	1.04242337586919	0.591647718857538	1	1	12	17	4	4	46	0.110723333143748	1.28297706251317	6.10032453368192	0.307243277987922	0.482914665592777	3.35305476907824	0	DOWN_pEhEx_UP_EhMyb10
EHI_127200A	-0.118921397670529	10.1096892532612	0.873110308962138	1	12121	9440	2302	11282	9285	20071	1342.07752103537	1009.27528917703	826.055710384457	866.579665564934	1120.96566750723	1463.02526674281	0	UP_pEhEx_DOWN_EhMyb10
