pEhEx_mean	U2AF84_mean	theta	prob	log2FC	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_045300A	4115.07309084683	4306.59361721014	-0.198106135275802	0.6545368684609	-0.065629137427422	3485	3938	6106	3576	3998.22874539925	4561.38167568867	4348.73436516019	3926.94749007587	65.45	DOWN_pEhEx_UP_U2AF84
EHI_001420A	10120.4307988531	9182.33328126136	0.289578355703091	0.65425837655127	0.140338000830688	6990	8827	12112	10697	8019.40284945215	10224.3057519817	8626.24805614482	11746.8001401962	65.43	UP_pEhEx_DOWN_U2AF84
EHI_124310A	37.3270340371684	45.8212210701764	-0.197923020802565	0.65416122945174	-0.295795026599209	38	41	53	34	43.596181441943	47.4902612247932	37.7469573130511	37.3367490667169	65.42	DOWN_pEhEx_UP_U2AF84
EHI_100400A	65.1927473866651	82.8861002111823	-0.197843719509963	0.653998640584899	-0.346418710378717	73	70	113	46	83.7505590858379	81.0809337984274	80.479361818392	50.5144252079111	65.4	DOWN_pEhEx_UP_U2AF84
EHI_151490A	13.259692981965	17.9260540611164	-0.197759750481769	0.653826168006342	-0.435010581286585	19	12	22	10	21.7980907209715	13.899588651159	15.668548318625	10.9813967843285	65.38	DOWN_pEhEx_UP_U2AF84
EHI_048840A	46.5816750080503	61.3084216932909	-0.197755481803857	0.653816847056907	-0.396322747131989	64	42	50	53	73.4251476916935	48.6485602790564	35.6103370877841	58.201402956941	65.38	DOWN_pEhEx_UP_U2AF84
EHI_031250A	289.702671820834	231.664761392988	0.289331333669177	0.653807289419379	0.322534378064226	174	225	402	270	199.624620286792	260.617287209231	286.307110185784	296.497713176869	65.38	UP_pEhEx_DOWN_U2AF84
EHI_012340A	135.543570397121	100.491963872715	0.289046115404825	0.653287049062974	0.431676542780995	72	101	184	129	82.6032911531552	116.988204480588	131.046040483045	141.660018517838	65.33	UP_pEhEx_DOWN_U2AF84
EHI_099200A	24.7596991447837	17.3662584533258	0.289013041131989	0.653226762675447	0.511706824445094	17	13	36	22	19.5035548556061	15.0578877054222	25.6394427032045	24.1590729255227	65.32	UP_pEhEx_DOWN_U2AF84
EHI_137690A	36.6494116964081	51.445799948995	-0.197441269541957	0.653131183519693	-0.489263259738576	56	33	74	19	64.2470042302319	38.2238687906872	52.7032988899204	20.8646538902241	65.31	DOWN_pEhEx_UP_U2AF84
EHI_049760A	8.80289274370836	5.78431568428994	0.28873862358222	0.65272689694244	0.605831398965826	6	4	11	9	6.88360759609627	4.63319621705299	7.8342741593125	9.88325710589564	65.27	UP_pEhEx_DOWN_U2AF84
EHI_105790A	30.1731203798014	38.2110931574991	-0.197162193092961	0.652522919929948	-0.340727629677432	37	29	39	30	42.4489135092603	33.5906725736342	27.7760629284716	32.9441903529855	65.25	DOWN_pEhEx_UP_U2AF84
EHI_042370A	1142.92174117349	1029.21786045854	0.288618502269114	0.652508275496232	0.151178223742857	833	941	1629	1037	955.674187924699	1089.95941006172	1160.18478232001	1138.77084653486	65.25	UP_pEhEx_DOWN_U2AF84
EHI_155580A	6.62984649098251	10.9156559575976	-0.197074026191976	0.652330897085806	-0.719351457875895	17	2	11	5	19.5035548556061	2.3165981085265	7.8342741593125	5.49069839216425	65.23	DOWN_pEhEx_UP_U2AF84
EHI_050880A	38.2836550339294	26.6557731893751	0.288329348153821	0.651982476521711	0.522280543856585	24	22	45	41	27.5344303843851	25.4825791937915	32.0493033790057	45.0237268157468	65.2	UP_pEhEx_DOWN_U2AF84
EHI_158100A	142.231000078495	105.876937543327	0.288141238919597	0.651640768815618	0.425847571998228	108	75	186	140	123.904936729733	86.8724290697436	132.470453966557	153.739554980599	65.16	UP_pEhEx_DOWN_U2AF84
EHI_196560A	10.9567445996373	14.4607892107248	-0.196752670454375	0.6516315781378	-0.400327073518345	15	10	14	11	17.2090189902407	11.5829905426325	9.97089438457954	12.0795364627613	65.16	DOWN_pEhEx_UP_U2AF84
EHI_197040A	34.4424352980652	43.5421044376459	-0.196735568697604	0.651594387463876	-0.33822398223684	33	42	51	30	37.8598417785295	48.6485602790564	36.3225438295398	32.9441903529855	65.16	DOWN_pEhEx_UP_U2AF84
EHI_035140A	13.4087895083639	19.1122022789775	-0.196712723786206	0.651544711318726	-0.511315025717179	18	15	27	7	20.6508227882888	17.3744858139487	19.2295820274034	7.68697774902994	65.15	DOWN_pEhEx_UP_U2AF84
EHI_041980A	30.2838281126063	39.3573071739923	-0.196351769282953	0.650760423336049	-0.378083930112033	39	29	50	23	44.7434493746258	33.5906725736342	35.6103370877841	25.2572126039555	65.08	DOWN_pEhEx_UP_U2AF84
EHI_152970A	205.985906743585	238.755744687883	-0.196226032596114	0.650487487874528	-0.212989812479477	214	198	269	203	245.5153375941	229.343212744123	191.583613532278	222.922354721868	65.05	DOWN_pEhEx_UP_U2AF84
EHI_153120A	26.1444153239444	34.7325169066515	-0.196087685323119	0.650187338125354	-0.409784152932122	34	26	46	18	39.0071097112122	30.1157754108444	32.7615101207614	19.7665142117913	65.02	DOWN_pEhEx_UP_U2AF84
EHI_183090A	101.433258297471	124.095842414474	-0.196013871062809	0.650027263515164	-0.290924015747288	105	109	166	78	120.463132931685	126.254596914694	118.226319131443	85.6548949177622	65	DOWN_pEhEx_UP_U2AF84
EHI_119890A	285.92039508025	338.341816540953	-0.196008440924954	0.650015489519496	-0.242867961579754	310	274	512	191	355.653059131641	317.37394086813	364.649851778909	209.744678580674	65	DOWN_pEhEx_UP_U2AF84
EHI_021260A	192.038314320017	234.223417435093	-0.195975540834463	0.649944158791236	-0.286491144901115	158	245	213	214	181.268333363868	283.783268294496	151.70003599396	235.00189118463	64.99	DOWN_pEhEx_UP_U2AF84
EHI_198320A	102.255518516653	127.454616061218	-0.195856920965357	0.649687057184694	-0.317804920311192	117	103	179	71	134.230348123877	119.304802589115	127.485006774267	77.9679171687323	64.97	DOWN_pEhEx_UP_U2AF84
EHI_174990A	16.4616791706629	23.1239513367038	-0.19583213856502	0.64963335825948	-0.490276436267688	25	15	31	10	28.6816983170678	17.3744858139487	22.0784089944261	10.9813967843285	64.96	DOWN_pEhEx_UP_U2AF84
EHI_187720A	59.8944925324293	73.6631424774126	-0.19582361281342	0.649614885752425	-0.298519594839196	61	66	92	50	69.9833438936454	76.4477375813744	65.5230202415227	54.9069839216425	64.96	DOWN_pEhEx_UP_U2AF84
EHI_130690A	49.3127185727777	60.8551172891479	-0.195592015276054	0.649113331790524	-0.303418794132235	54	51	76	41	61.9524683648664	59.0732517674256	54.1277123734318	45.0237268157468	64.91	DOWN_pEhEx_UP_U2AF84
EHI_177340A	5.35583804462676	8.64985072552301	-0.195492681314478	0.648898354356806	-0.69156290009201	11	4	12	2	12.6199472595098	4.63319621705299	8.54648090106818	2.1962793568657	64.89	DOWN_pEhEx_UP_U2AF84
EHI_110530A	25.0239620519644	14.5539690139165	0.286416861175093	0.64844378063274	0.781897585701951	8	17	23	31	9.17814346146169	19.6910839224752	16.3807550603807	34.0423300314183	64.84	UP_pEhEx_DOWN_U2AF84
EHI_065280A	25.2261831207773	35.2523783130743	-0.195218709505093	0.648305871763103	-0.482798658633928	39	22	48	15	44.7434493746258	25.4825791937915	34.1859236042727	16.4720951764927	64.83	DOWN_pEhEx_UP_U2AF84
EHI_063140A	12.4182383659858	5.85087268656968	0.286270136942403	0.648172406123341	1.08573679841061	1	9	12	15	1.14726793268271	10.4246914883692	8.54648090106818	16.4720951764927	64.82	UP_pEhEx_DOWN_U2AF84
EHI_184540A	7.17310805416397	9.26289193513747	-0.19509987154387	0.648049079116003	-0.368864319208029	9	7	11	6	10.3254113941444	8.10809337984274	7.8342741593125	6.5888380705971	64.8	DOWN_pEhEx_UP_U2AF84
EHI_008710A	80.8513607349428	99.1993244512064	-0.194970578532183	0.64776983354768	-0.295058241294574	81	90	128	65	92.9287025472996	104.246914883692	91.1624629447272	71.3790790981352	64.78	DOWN_pEhEx_UP_U2AF84
EHI_155720A	146.067761166382	171.716252912126	-0.194885614198804	0.647586407383366	-0.233388802726588	140	156	209	132	160.61751057558	180.694652465067	148.851209026937	144.954437553136	64.76	DOWN_pEhEx_UP_U2AF84
EHI_056650A	75.3803563095342	95.6275683971672	-0.194868014464088	0.647548419820071	-0.343237977217031	85	80	134	51	97.5177742780305	92.6639243410598	95.4357033952613	56.0051236000753	64.75	DOWN_pEhEx_UP_U2AF84
EHI_142170A	22.2116822520722	29.5079968301522	-0.194662270042414	0.647104536375305	-0.409787322988713	30	21	38	16	34.4180379804814	24.3242801395282	27.0638561867159	17.5702348549256	64.71	DOWN_pEhEx_UP_U2AF84
EHI_174130A	1251.50891312833	1104.50571058022	0.285412382557969	0.646589360773856	0.180267687981712	816	1086	1809	1119	936.170633069093	1257.91277292989	1288.38199583603	1228.81830016636	64.66	UP_pEhEx_DOWN_U2AF84
EHI_006190A	100.500290345483	119.35124954303	-0.194256396260999	0.64622995616384	-0.248014001377254	109	97	142	92	125.052204662416	112.355008263535	101.133357329307	101.028850415822	64.62	DOWN_pEhEx_UP_U2AF84
EHI_006690A	8.61540742371555	5.78431568428994	0.285022314194338	0.645871387850141	0.574772732464086	6	4	12	8	6.88360759609627	4.63319621705299	8.54648090106818	8.78511742746279	64.59	UP_pEhEx_DOWN_U2AF84
EHI_152090A	6.62984649098251	8.68978492689086	-0.193979310596476	0.64562123306001	-0.390345004398596	8	7	11	5	9.17814346146169	8.10809337984274	7.8342741593125	5.49069839216425	64.56	DOWN_pEhEx_UP_U2AF84
EHI_019630A	31.3895456357662	19.0323338762418	0.28479614426147	0.645455641456405	0.721831660343668	24	9	47	27	27.5344303843851	10.4246914883692	33.473716862517	29.6497713176869	64.55	UP_pEhEx_DOWN_U2AF84
EHI_026450A	89.0962561666496	107.769306773994	-0.193476932964236	0.644481033116097	-0.27450963403466	98	88	113	90	112.432257402906	101.930316775166	80.479361818392	98.8325710589564	64.45	DOWN_pEhEx_UP_U2AF84
EHI_006970A	12.3990439691888	6.99708670306291	0.28422216216944	0.644395692454122	0.82540261184946	3	9	15	13	3.44180379804813	10.4246914883692	10.6831011263352	14.275815819627	64.44	UP_pEhEx_DOWN_U2AF84
EHI_077000A	3.5849255100456	6.3973568939044	-0.193311797417504	0.644106725383291	-0.835532828197691	4	7	10	0	4.58907173073085	8.10809337984274	7.12206741755682	0.549069839216425	64.41	DOWN_pEhEx_UP_U2AF84
EHI_000570A	46.1107323840798	57.3099840360206	-0.193105980673216	0.643640542245366	-0.313683913897841	56	43	67	41	64.2470042302319	49.8068593333197	47.7178516976307	45.0237268157468	64.36	DOWN_pEhEx_UP_U2AF84
EHI_168600A	152.759649495732	114.899507481616	0.283723802526502	0.643457846053863	0.41089090097471	91	107	182	162	104.401381874127	123.937998806168	129.621626999534	177.898627906122	64.35	UP_pEhEx_DOWN_U2AF84
EHI_096370A	313.130779328871	261.37314601862	0.283551366100007	0.643133810980165	0.26065440232087	233	218	448	283	267.313428315072	252.509193829388	319.068620306545	310.773528996496	64.31	UP_pEhEx_DOWN_U2AF84
EHI_030400A	30.6779931493889	37.6646089501643	-0.192842517074812	0.643044329212091	-0.296005441045939	34	31	45	27	39.0071097112122	35.9072706821607	32.0493033790057	29.6497713176869	64.3	DOWN_pEhEx_UP_U2AF84
EHI_099800A	84.1877077012194	60.9882312937074	0.283411493069129	0.6428711437999	0.465078722653191	44	61	116	79	50.4797890380393	70.6562423100581	82.6159820436591	86.7530345961951	64.29	UP_pEhEx_DOWN_U2AF84
EHI_093820A	102.153728079802	73.0101670664303	0.283276982221459	0.642618694948293	0.484572569601125	66	60	110	116	75.719683557059	69.4979432557949	78.342741593125	127.384202698211	64.26	UP_pEhEx_DOWN_U2AF84
EHI_086540A	53.8079076046283	37.757788753356	0.283234466477307	0.642538932052736	0.51104392947869	27	38	81	46	30.9762341824332	44.0153640620034	57.6887460822102	50.5144252079111	64.25	UP_pEhEx_DOWN_U2AF84
EHI_129850A	12.8847223419794	18.0192338643081	-0.19256905679208	0.642426137232558	-0.483876224113883	12	19	24	8	13.7672151921925	22.0076820310017	17.0929618021364	8.78511742746279	64.24	DOWN_pEhEx_UP_U2AF84
EHI_023090A	149.870592108652	173.329082733218	-0.192544205474827	0.642369990096573	-0.209796420627545	151	148	209	139	173.237457835089	171.428260030961	148.851209026937	152.641415302166	64.24	DOWN_pEhEx_UP_U2AF84
EHI_057830A	41.6731265426201	29.6011766333439	0.283138288337941	0.642358547939112	0.493462819393311	23	28	53	42	26.3871624517024	32.4323735193709	37.7469573130511	46.1218664941797	64.24	UP_pEhEx_DOWN_U2AF84
EHI_164810A	129.495374262914	99.7191858576292	0.282797883242661	0.641720708451279	0.37695755463467	86	86	167	129	98.6650422107132	99.6137186666393	118.938525873199	141.660018517838	64.17	UP_pEhEx_DOWN_U2AF84
EHI_200680A	15.5626413642928	21.4445645133318	-0.192209570326344	0.641614467322854	-0.462525076605353	19	18	30	9	21.7980907209715	20.8493829767385	21.3662022526704	9.88325710589564	64.16	DOWN_pEhEx_UP_U2AF84
EHI_006740A	9.66354175648454	13.3145751942316	-0.192183626308005	0.641555933059989	-0.462382450594536	13	10	18	6	14.9144831248753	11.5829905426325	12.8197213516023	6.5888380705971	64.16	DOWN_pEhEx_UP_U2AF84
EHI_096670A	8.95198927010723	12.1550497772824	-0.192176406095571	0.641539644037656	-0.441275589286771	12	9	16	6	13.7672151921925	10.4246914883692	11.3953078680909	6.5888380705971	64.15	DOWN_pEhEx_UP_U2AF84
EHI_096390A	131.851447187656	154.789987462487	-0.192124686307202	0.641422975901749	-0.231398748105191	134	133	195	115	153.733902979483	154.053774217012	138.880314642358	126.286063019778	64.14	DOWN_pEhEx_UP_U2AF84
EHI_074100A	20.9760625993104	27.7487416040446	-0.192025227678957	0.641198685353373	-0.403678451074525	30	18	33	17	34.4180379804814	20.8493829767385	23.5028224779375	18.6683745333584	64.12	DOWN_pEhEx_UP_U2AF84
EHI_072060A	7.34139897735981	10.3957945511747	-0.191994409493255	0.641129204341822	-0.501873113256461	12	6	13	5	13.7672151921925	6.94979432557949	9.25868764282386	5.49069839216425	64.11	DOWN_pEhEx_UP_U2AF84
EHI_062680A	24.9279900679796	31.3338090585397	-0.19196798674728	0.641069639645323	-0.329953596235169	25	29	38	21	28.6816983170678	33.5906725736342	27.0638561867159	23.0609332470898	64.11	DOWN_pEhEx_UP_U2AF84
EHI_156340A	14.3846049019219	8.7297191282587	0.282311951498698	0.640811796990068	0.720518453351039	5	10	16	16	5.73633966341356	11.5829905426325	11.3953078680909	17.5702348549256	64.08	UP_pEhEx_DOWN_U2AF84
EHI_150440A	68.9232593897244	49.9394613315503	0.282038459536438	0.640301074981361	0.464810668585985	37	49	96	64	42.4489135092603	56.7566536588991	68.3718472085454	70.2809394197023	64.03	UP_pEhEx_DOWN_U2AF84
EHI_053040A	44.2550735809486	56.2835726236309	-0.191592018355131	0.640222754622778	-0.346871046078014	45	52	74	33	51.627056970722	60.2315508216889	52.7032988899204	36.238609388284	64.02	DOWN_pEhEx_UP_U2AF84
EHI_194200A	152.927940418928	116.53896010362	0.281995566318237	0.640221029918472	0.392039673283215	100	101	184	161	114.726793268271	116.988204480588	131.046040483045	176.800488227689	64.02	UP_pEhEx_DOWN_U2AF84
EHI_152000A	11.1250355228331	13.9009936029342	-0.191561025222962	0.640152996160223	-0.321378063626523	13	11	16	10	14.9144831248753	12.7412895968957	11.3953078680909	10.9813967843285	64.02	DOWN_pEhEx_UP_U2AF84
EHI_035590A	51.2790851087137	63.1741681230462	-0.191522707546791	0.640066763372767	-0.300964239428466	56	53	80	42	64.2470042302319	61.3898498759521	56.9765393404545	46.1218664941797	64.01	DOWN_pEhEx_UP_U2AF84
EHI_081710A	11.0866467292391	15.63362602813	-0.19151314374861	0.64004524232154	-0.495829359130655	15	12	22	6	17.2090189902407	13.899588651159	15.668548318625	6.5888380705971	64	DOWN_pEhEx_UP_U2AF84
EHI_022910A	4.64428555824946	6.94384110123911	-0.191502465784781	0.640021215045546	-0.580277253991291	7	5	10	2	8.03087552877898	5.79149527131624	7.12206741755682	2.1962793568657	64	DOWN_pEhEx_UP_U2AF84
EHI_140210A	6.08658492780104	8.7297191282587	-0.191471739248914	0.639952080526324	-0.520302251875609	5	10	11	4	5.73633966341356	11.5829905426325	7.8342741593125	4.3925587137314	64	DOWN_pEhEx_UP_U2AF84
EHI_087860A	15.0385741979083	20.2584162954707	-0.19098702857204	0.63886256956007	-0.429853603586133	20	15	27	10	22.9453586536542	17.3744858139487	19.2295820274034	10.9813967843285	63.89	DOWN_pEhEx_UP_U2AF84
EHI_022940A	160.394782877913	186.57710092517	-0.190894572549626	0.638654982547057	-0.218144715114083	169	153	234	142	193.888280623378	177.219755302277	166.656377570829	155.935834337465	63.87	DOWN_pEhEx_UP_U2AF84
EHI_097970A	8.44711650051971	5.79762708474589	0.281132948986805	0.638614371975502	0.542996409171835	5	5	10	9	5.73633966341356	5.79149527131624	7.12206741755682	9.88325710589564	63.86	UP_pEhEx_DOWN_U2AF84
EHI_159480A	95514.7406622725	86029.2525033807	0.281093875778756	0.638541736754392	0.150896097089038	73180	75184	103259	108194	83957.0673137208	87085.556095728	73541.7559469499	118812.124368364	63.85	UP_pEhEx_DOWN_U2AF84
EHI_021350A	14.7019923515166	18.5524066711868	-0.1908148753962	0.638476101847295	-0.335594673297436	16	16	23	12	18.3562869229234	18.532784868212	16.3807550603807	13.1776761411942	63.85	DOWN_pEhEx_UP_U2AF84
EHI_096280A	6.96642833737419	10.4091059516307	-0.190812952549623	0.638471786687318	-0.579355073238711	11	7	15	3	12.6199472595098	8.10809337984274	10.6831011263352	3.29441903529855	63.85	DOWN_pEhEx_UP_U2AF84
EHI_147550A	77.7984710726438	95.1077069907444	-0.190740090927572	0.638308297726483	-0.289820450613236	80	84	124	62	91.7814346146169	97.2971205581128	88.3136359777045	68.0846600628366	63.83	DOWN_pEhEx_UP_U2AF84
EHI_100310A	24.6106026183849	17.4061926546936	0.280931415436486	0.638239860692926	0.499679314793561	14	16	31	25	16.061751057558	18.532784868212	22.0784089944261	27.4534919608212	63.82	UP_pEhEx_DOWN_U2AF84
EHI_141410A	15.2452539146981	19.6719978867682	-0.190640738172092	0.638085441274106	-0.367783305961237	20	14	23	13	22.9453586536542	16.2161867596855	16.3807550603807	14.275815819627	63.81	DOWN_pEhEx_UP_U2AF84
EHI_051740A	33.4518841556872	21.5111215156115	0.280730150799452	0.637866170594579	0.637004728157539	14	23	36	38	16.061751057558	26.6408782480547	25.6394427032045	41.7293077804483	63.79	UP_pEhEx_DOWN_U2AF84
EHI_081120A	217.856424898412	166.811206446569	0.280496277562096	0.637424819169855	0.385161448132152	112	175	310	198	128.494008460464	202.702334496068	220.784089944261	217.431656329704	63.74	UP_pEhEx_DOWN_U2AF84
EHI_122870A	153.106508442967	180.912587844984	-0.190274815578963	0.637248807920008	-0.240757181724299	154	158	241	124	176.679261633138	183.011250573593	171.641824763119	136.169320125673	63.72	DOWN_pEhEx_UP_U2AF84
EHI_099850A	29.1973049862434	37.6646089501643	-0.19008989781765	0.636810738433514	-0.367374341307262	34	31	50	21	39.0071097112122	35.9072706821607	35.6103370877841	23.0609332470898	63.68	DOWN_pEhEx_UP_U2AF84
EHI_158260A	6.25487585099688	9.79606474201623	-0.190033732797918	0.636677743520748	-0.647221059128669	13	4	13	3	14.9144831248753	4.63319621705299	9.25868764282386	3.29441903529855	63.67	DOWN_pEhEx_UP_U2AF84
EHI_117860A	8.05295146373711	11.0088357607892	-0.189946448161026	0.636471114762366	-0.451072361574451	10	9	15	5	11.4726793268271	10.4246914883692	10.6831011263352	5.49069839216425	63.65	DOWN_pEhEx_UP_U2AF84
EHI_038880A	28.8991119334457	21.4578759137878	0.27992763818785	0.636347547995652	0.429517886821164	18	19	40	27	20.6508227882888	22.0076820310017	28.4882696702273	29.6497713176869	63.63	UP_pEhEx_DOWN_U2AF84
EHI_107250A	224.096565000589	175.328659956174	0.279898715799048	0.636292825426645	0.354058690743267	177	126	297	218	203.06642408484	145.945680837169	211.525402301437	239.394449898361	63.63	UP_pEhEx_DOWN_U2AF84
EHI_126090A	159.596175703504	121.736857379208	0.279721096830135	0.635956910183923	0.390660053209028	106	104	189	170	121.610400864367	120.463101643378	134.607074191824	186.683745333584	63.6	UP_pEhEx_DOWN_U2AF84
EHI_011810A	16.6683588874527	22.0842285238582	-0.189556374035257	0.635548514177795	-0.405904366841281	15	23	27	13	17.2090189902407	26.6408782480547	19.2295820274034	14.275815819627	63.55	DOWN_pEhEx_UP_U2AF84
EHI_023410A	127.716493046971	97.9333078306096	0.279143577410855	0.634866460530373	0.383073324279091	88	81	162	129	100.959578076079	93.8222233953231	115.37749216442	141.660018517838	63.49	UP_pEhEx_DOWN_U2AF84
EHI_137920A	13.7645657515525	20.2051706936469	-0.189067351935454	0.634393774981224	-0.553765443389965	24	11	28	7	27.5344303843851	12.7412895968957	19.9417887691591	7.68697774902994	63.44	DOWN_pEhEx_UP_U2AF84
EHI_153730A	146.557898187149	114.179975068354	0.278627327293903	0.633893972875331	0.360161066322371	101	96	189	146	115.874061200954	111.196709209272	134.607074191824	160.328393051196	63.39	UP_pEhEx_DOWN_U2AF84
EHI_148980A	15.4135448378939	19.6986206876801	-0.188508617542327	0.633076992697751	-0.353895920715122	18	16	25	12	20.6508227882888	18.532784868212	17.805168543892	13.1776761411942	63.31	DOWN_pEhEx_UP_U2AF84
EHI_166910A	38.9568187267128	48.0604035013391	-0.188486698399032	0.633025391111357	-0.302972891420701	46	37	53	37	52.7743249034047	42.8570650077402	37.7469573130511	40.6311681020154	63.3	DOWN_pEhEx_UP_U2AF84
EHI_030600A	195.783562071896	147.512644561209	0.278119794513563	0.632939993487039	0.408421016375022	108	146	222	215	123.904936729733	169.111661922434	158.109896669761	236.100030863063	63.29	UP_pEhEx_DOWN_U2AF84
EHI_067580A	85.2550364307854	61.5879611028659	0.277894128673455	0.632516485520036	0.469136695795839	43	63	119	79	49.3325211053566	72.9728404185846	84.7526022689261	86.7530345961951	63.25	UP_pEhEx_DOWN_U2AF84
EHI_067830A	35.1539877844425	43.515481636734	-0.188247353888509	0.632462204867216	-0.307840409877112	35	40	53	30	40.1543776438949	46.3319621705299	37.7469573130511	32.9441903529855	63.25	DOWN_pEhEx_UP_U2AF84
EHI_096710A	1689.42254163732	1499.34838288394	0.277789727686358	0.632320693567212	0.172194564502775	1419	1170	2736	1318	1627.97319647677	1355.209893488	1948.59764544354	1447.3480961745	63.23	UP_pEhEx_DOWN_U2AF84
EHI_152650A	1689.42254163732	1499.34838288394	0.277789727686358	0.632320693567212	0.172194564502775	1419	1170	2736	1318	1627.97319647677	1355.209893488	1948.59764544354	1447.3480961745	63.23	UP_pEhEx_DOWN_U2AF84
EHI_122890A	17.1924260538372	22.6307127311929	-0.188146691536382	0.632225492365321	-0.3965088810818	18	21	30	12	20.6508227882888	24.3242801395282	21.3662022526704	13.1776761411942	63.22	DOWN_pEhEx_UP_U2AF84
EHI_092370A	136.903273726619	93.748510566956	0.277666622527051	0.632089935988398	0.546289270820888	94	68	113	178	107.843185672175	78.7643356899009	80.479361818392	195.468862761047	63.21	UP_pEhEx_DOWN_U2AF84
EHI_148890A	1412.36746037246	1503.06584755436	-0.18798981166296	0.631856758058466	-0.0897927251724061	1360	1234	1829	1402	1560.28438844849	1429.34103296085	1302.62613067114	1539.59182916285	63.19	DOWN_pEhEx_UP_U2AF84
EHI_096380A	78.495287810201	57.469720841492	0.277528665648378	0.631831482988545	0.449804008141926	44	55	100	79	50.4797890380393	63.7064479844786	71.2206741755682	86.7530345961951	63.18	UP_pEhEx_DOWN_U2AF84
EHI_103600A	101.769840143862	124.069219613562	-0.187853062621195	0.631535515011562	-0.285835164103258	107	107	170	76	122.75766879705	123.937998806168	121.075146098466	83.4586155608965	63.15	DOWN_pEhEx_UP_U2AF84
EHI_009405A	460.162718983078	362.077375509989	0.277293394927117	0.63139106913608	0.345846072937446	245	378	478	534	281.080643507264	437.837042511508	340.434822559216	586.406588283141	63.14	UP_pEhEx_DOWN_U2AF84
EHI_027640A	512.938587808647	439.62058661785	0.277057460446375	0.630949855483168	0.222527161161222	411	348	692	491	471.527120332595	403.08807088361	492.847065294932	539.186582110529	63.09	UP_pEhEx_DOWN_U2AF84
EHI_087600A	17.5865910906198	12.741468185985	0.277057043891649	0.630949076888945	0.464944336684918	12	10	25	16	13.7672151921925	11.5829905426325	17.805168543892	17.5702348549256	63.09	UP_pEhEx_DOWN_U2AF84
EHI_127030A	83.1971565588414	61.4681584987623	0.277026348979601	0.630891707957463	0.4366949574491	52	54	101	87	59.657932499501	62.5481489302154	71.9328809173238	95.5381520236579	63.09	UP_pEhEx_DOWN_U2AF84
EHI_130970A	25.9569300039516	34.2259669006847	-0.187552796882824	0.63083071998064	-0.398971536918247	28	31	47	17	32.1235021151159	35.9072706821607	33.473716862517	18.6683745333584	63.08	DOWN_pEhEx_UP_U2AF84
EHI_093860A	169.178481224824	197.892098896446	-0.187290334615825	0.630215301780561	-0.226167936506142	156	185	248	149	178.973797498503	214.285325038701	176.627271955409	163.622812086495	63.02	DOWN_pEhEx_UP_U2AF84
EHI_048270A	6.98562273417116	9.26289193513747	-0.187141536206918	0.629866667262481	-0.407073952002754	9	7	12	5	10.3254113941444	8.10809337984274	8.54648090106818	5.49069839216425	62.99	DOWN_pEhEx_UP_U2AF84
EHI_087830A	6.98562273417116	9.26289193513747	-0.187141536206918	0.629866667262481	-0.407073952002754	9	7	12	5	10.3254113941444	8.10809337984274	8.54648090106818	5.49069839216425	62.99	DOWN_pEhEx_UP_U2AF84
EHI_141920A	8.40872770692577	11.5819427690358	-0.187102393299834	0.629774987435099	-0.461917839704534	11	9	16	5	12.6199472595098	10.4246914883692	11.3953078680909	5.49069839216425	62.98	DOWN_pEhEx_UP_U2AF84
EHI_167010A	6.06739053100407	9.26289193513747	-0.187069215999139	0.629697290566687	-0.610386508354448	9	7	14	2	10.3254113941444	8.10809337984274	9.97089438457954	2.1962793568657	62.97	DOWN_pEhEx_UP_U2AF84
EHI_177460A	98.077716934397	64.0534373417797	0.276370677473621	0.629644065898783	0.614649403242264	34	76	181	62	39.0071097112122	88.0307281240068	128.909420257778	68.0846600628366	62.96	UP_pEhEx_DOWN_U2AF84
EHI_054490A	26.8175790167278	38.1046019538514	-0.186963876899759	0.629450663620368	-0.506786242423535	45	21	54	14	51.627056970722	24.3242801395282	38.4591640548068	15.3739554980599	62.95	DOWN_pEhEx_UP_U2AF84
EHI_084710A	6.43113545555482	11.0354585617011	-0.186959846662657	0.629441229672889	-0.779001198241157	8	11	18	0	9.17814346146169	12.7412895968957	12.8197213516023	0.549069839216425	62.94	DOWN_pEhEx_UP_U2AF84
EHI_049320A	34.4424352980652	25.4962477724259	0.276202432270167	0.629324144271736	0.43390220960667	23	21	51	30	26.3871624517024	24.3242801395282	36.3225438295398	32.9441903529855	62.93	UP_pEhEx_DOWN_U2AF84
EHI_158130A	15.0769629915022	19.0988908785216	-0.186767091403632	0.628990194220479	-0.341143009233764	19	14	21	14	21.7980907209715	16.2161867596855	14.9563415768693	15.3739554980599	62.9	DOWN_pEhEx_UP_U2AF84
EHI_076840A	11.274132049232	16.7132830423434	-0.186698077921399	0.62882597126911	-0.567978783946318	22	7	21	7	25.2398945190197	8.10809337984274	14.9563415768693	7.68697774902994	62.88	DOWN_pEhEx_UP_U2AF84
EHI_005657A	11.8749768028043	16.8863312482708	-0.186578032481424	0.628531018600931	-0.507931224707135	9	20	12	14	10.3254113941444	23.165981085265	8.54648090106818	15.3739554980599	62.85	DOWN_pEhEx_UP_U2AF84
