pEhEx_mean	UmasM_mean	theta	prob	log2FC	UmasM_1	UmasM_2	pEhEx_1	pEhEx_2	UmasM_1	UmasM_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_163630A	16.967329197588	3.25317263916998	0.699439103977223	0.812894400939426	2.38284019986381	2	5	11	20	2.50876303303554	3.91790517482096	8.92724009992095	25.5517147178713	81.29	UP_pEhEx_DOWN_UmasM
EHI_022960A	1885.31856510003	1241.73603981209	0.69779841926724	0.810072783405865	0.602449791030687	889	1711	1987	1725	1115.1451681843	1340.70715082373	1612.58418895845	2203.8353944164	81.01	UP_pEhEx_DOWN_UmasM
EHI_151380A	1624.36460268144	1000.85914167413	0.696564555773485	0.807980011384369	0.698636546955332	812	1229	1597	1561	1018.55779141243	963.021091970993	1296.07294905216	1994.31133372985	80.8	UP_pEhEx_DOWN_UmasM
EHI_157120A	209.112422471373	73.5697221228313	0.628086497854988	0.803239361901046	1.50709472145608	51	104	164	228	63.9734573424063	81.492427636276	133.097034217003	291.289547783732	80.32	UP_pEhEx_DOWN_UmasM
EHI_166490A	973.10012025903	472.263025238114	0.625625832923319	0.803205537256598	1.04299766117683	247	794	777	1052	309.832234579889	622.163341761569	630.587777967144	1344.02019416003	80.32	UP_pEhEx_DOWN_UmasM
EHI_064630A	5.12538233507399	9.81739517761497	-0.346527394051497	0.803131458516332	-0.937680660527164	8	12	8	3	10.0350521321422	9.40297241957031	6.49253825448797	3.83275720768069	80.31	DOWN_pEhEx_UP_UmasM
EHI_201710A	443.326490035286	665.498114160868	-0.346570638576492	0.803131006498247	-0.586065007676095	748	490	582	331	938.277374355293	383.954707132454	472.332158014	422.880878580769	80.31	DOWN_pEhEx_UP_UmasM
EHI_132040A	265.358827566055	435.738867518589	-0.345860052811796	0.80313088901472	-0.715519263106127	510	289	387	173	639.734573424063	226.454919104652	314.076538060855	221.022332309586	80.31	DOWN_pEhEx_UP_UmasM
EHI_035580A	6.1566034925827	11.4150428671475	-0.346797092414391	0.803128635886043	-0.890729715449558	8	16	9	4	10.0350521321422	12.5372965594271	7.30410553629896	5.11034294357425	80.31	DOWN_pEhEx_UP_UmasM
EHI_163690A	2261.92738697586	3071.64747751201	-0.345567587293168	0.803128461055263	-0.441460036105664	3622	1995	2860	1760	4543.36985282737	1563.24416475356	2321.08242597945	2248.55089517267	80.31	DOWN_pEhEx_UP_UmasM
EHI_025850A	10886.9066523135	13309.019725571	-0.346857364304535	0.80312800392047	-0.289810221020509	14051	11227	14656	7892	17625.3146885912	8797.26427954299	11894.330082222	10082.706627672	80.31	DOWN_pEhEx_UP_UmasM
EHI_189900A	4.31269479005485	8.21974748808249	-0.347078332142071	0.803125683359621	-0.930504454794238	8	8	6	3	10.0350521321422	6.26864827971354	4.86940369086597	3.83275720768069	80.31	DOWN_pEhEx_UP_UmasM
EHI_050950A	47.5045590407451	89.3290122236161	-0.345194248193978	0.803125373279198	-0.911062832703947	78	101	80	24	97.8417582883861	79.1416845313834	64.9253825448797	30.6620576614455	80.31	DOWN_pEhEx_UP_UmasM
EHI_066730A	18.0941901577081	32.0222888474587	-0.347183225518763	0.80312457977321	-0.823549892213136	30	33	23	14	37.6314454955331	25.8581741538184	18.6660474816529	17.8862003025099	80.31	DOWN_pEhEx_UP_UmasM
EHI_073350A	13.5629617551637	25.7967365221158	-0.347861581208685	0.803109465977832	-0.927516310218344	15	41	18	10	18.8157227477666	32.1268224335319	14.6082110725979	12.7758573589356	80.31	DOWN_pEhEx_UP_UmasM
EHI_152090A	7.59416842260098	13.8693916615512	-0.348027041442765	0.803104956075446	-0.868940609292956	10	19	11	5	12.5438151651777	14.8880396643197	8.92724009992095	6.38792867946782	80.31	DOWN_pEhEx_UP_UmasM
EHI_158940A	45.6571808930146	95.7367896768021	-0.348050866963772	0.803104305981171	-1.068231646286	120	51	57	36	150.525781982133	39.9626327831738	46.2593350632268	45.9930864921683	80.31	DOWN_pEhEx_UP_UmasM
EHI_081660A	32.1898589404622	72.388673050738	-0.34402109562438	0.803095324192556	-1.16915771584445	93	35	50	19	116.657481036153	27.4253362237467	40.5783640905498	24.2741289819777	80.31	DOWN_pEhEx_UP_UmasM
EHI_200020A	28.7205751478961	55.4168249369238	-0.343659963572775	0.803079384929677	-0.948239414776235	31	90	43	18	38.8858270120509	70.5222931467773	34.8973931178728	22.9965432460841	80.31	DOWN_pEhEx_UP_UmasM
EHI_169080A	7.37563481011142	14.4974481751784	-0.343320932812111	0.803064453652154	-0.974959850525987	11	19	12	4	13.7981966816955	14.8880396643197	9.73880738173195	5.11034294357425	80.31	DOWN_pEhEx_UP_UmasM
EHI_122840A	6.96929103760185	13.5278569992731	-0.343296666478909	0.803063387127795	-0.956849506266662	12	15	11	4	15.0525781982133	11.7537155244629	8.92724009992095	5.11034294357425	80.31	DOWN_pEhEx_UP_UmasM
EHI_069200A	6.72003397264273	20.0949439868941	-0.343098637657506	0.803054694511369	-1.58029212442625	25	11	15	1	31.3595379129443	8.61939138460612	12.1735092271649	1.27758573589356	80.31	DOWN_pEhEx_UP_UmasM
EHI_138070A	38.8177225556963	85.0541000467878	-0.349934773083566	0.803021907235726	-1.13166530561533	89	73	74	14	111.639954970082	57.2014155523861	60.0559788540137	17.8862003025099	80.3	DOWN_pEhEx_UP_UmasM
EHI_080850A	15.563957165242	31.1077104824824	-0.350031907782919	0.803015877079518	-0.999063302009734	26	37	26	8	32.6139194294621	28.9924982936751	21.1007493270859	10.2206858871485	80.3	DOWN_pEhEx_UP_UmasM
EHI_048670A	391.236194577462	615.505153255345	-0.35013252627231	0.803009623757819	-0.653731090540831	725	401	543	273	909.426599475384	314.215995020641	440.681034023371	348.780905898943	80.3	DOWN_pEhEx_UP_UmasM
EHI_098520A	32.630395610644	74.4814360386316	-0.342035017075111	0.802990208183739	-1.19066441027467	48	111	68	8	60.210312792853	86.9774948810254	55.1865751631477	10.2206858871485	80.3	DOWN_pEhEx_UP_UmasM
EHI_114140A	56.9391667206713	91.7254837579148	-0.350446783760709	0.802990047742368	-0.68790122819585	78	107	74	43	97.8417582883861	83.8431707411686	60.0559788540137	54.9361866434232	80.3	DOWN_pEhEx_UP_UmasM
EHI_040680A	5.93806988009314	12.0430993807746	-0.341692483708758	0.802966791319081	-1.02014075174322	9	16	10	3	11.2894336486599	12.5372965594271	8.11567281810996	3.83275720768069	80.3	DOWN_pEhEx_UP_UmasM
EHI_171170A	4.09416117756528	8.61915941046561	-0.341629388466456	0.802961672868214	-1.07397927732031	8	9	7	2	10.0350521321422	7.05222931467773	5.68097097267697	2.55517147178713	80.3	DOWN_pEhEx_UP_UmasM
EHI_199080A	13.9385820752037	35.2089908789956	-0.350935962774513	0.802956603627329	-1.33686007068504	9	74	22	8	11.2894336486599	57.9849965873503	17.8544801998419	10.2206858871485	80.3	DOWN_pEhEx_UP_UmasM
EHI_067950A	4.71903856256442	10.1039170289641	-0.35098336626952	0.802952923286482	-1.09834983130215	11	8	7	3	13.7981966816955	6.26864827971354	5.68097097267697	3.83275720768069	80.3	DOWN_pEhEx_UP_UmasM
EHI_157890A	71.540288523749	136.980514405769	-0.341494951340724	0.802950779221725	-0.937142841307009	96	192	133	28	120.420625585706	150.447558713125	107.938448480862	35.7724006050198	80.3	DOWN_pEhEx_UP_UmasM
EHI_119890A	327.399592059736	514.156545520947	-0.351229725607394	0.802933765024157	-0.651155160227624	556	413	512	191	697.436123183881	323.618967440212	415.52244828723	244.018875555671	80.29	DOWN_pEhEx_UP_UmasM
EHI_099220A	43.8167416356894	82.7590607868191	-0.34113555652603	0.802921738483079	-0.917435067954333	58	116	74	22	72.7541279580307	90.8954000558463	60.0559788540137	28.1068861896584	80.29	DOWN_pEhEx_UP_UmasM
EHI_109680A	76.8807350261099	142.847345373778	-0.340985325183262	0.802909634167262	-0.893780191648726	71	246	120	45	89.0610876727617	192.760934601191	97.3880738173195	57.4913581152104	80.29	DOWN_pEhEx_UP_UmasM
EHI_110120A	2833.45431341157	1976.88540910371	0.630093618308798	0.802898818416689	0.519332693497495	1594	2443	2761	2739	1999.48413732933	1914.28846841752	2240.73726508016	3499.30733061247	80.29	UP_pEhEx_DOWN_UmasM
EHI_054940A	32.3127527503405	60.7363922448184	-0.351891759267788	0.802881598792437	-0.910457554412986	63	53	38	27	79.0260355406196	41.5297948531022	30.8395567088178	34.4948148691262	80.29	DOWN_pEhEx_UP_UmasM
EHI_105860A	20.2522722753368	44.9828310423857	-0.340629754097999	0.802880431638911	-1.15129067616943	50	34	36	9	62.7190758258886	26.6417551887825	29.2164221451958	11.4982716230421	80.29	DOWN_pEhEx_UP_UmasM
EHI_153660A	10.6878318951271	25.3944601505567	-0.352297827535861	0.802842974128911	-1.24854458317621	8	51	14	8	10.0350521321422	39.9626327831738	11.3619419453539	10.2206858871485	80.28	DOWN_pEhEx_UP_UmasM
EHI_045540A	302.366332762541	502.194238993685	-0.352433584217629	0.80283002221861	-0.731947968193174	605	306	292	294	758.900817493251	239.775796699043	236.977646288811	375.610206352708	80.28	DOWN_pEhEx_UP_UmasM
EHI_167000A	6.96929103760185	15.0097501685955	-0.352516721000644	0.802822080864737	-1.10681615588025	8	25	11	4	10.0350521321422	19.5895258741048	8.92724009992095	5.11034294357425	80.28	DOWN_pEhEx_UP_UmasM
EHI_085370A	3.68833782183611	11.7015647184965	-0.35257772063282	0.80281624941025	-1.66565875197312	11	12	9	0	13.7981966816955	9.40297241957031	7.30410553629896	0.638792867946782	80.28	DOWN_pEhEx_UP_UmasM
EHI_040290A	10.250764670148	20.5465042710302	-0.352621887172197	0.802812024696427	-1.00316142478899	13	31	16	6	16.306959714731	24.29101208389	12.9850765089759	7.66551441536138	80.28	DOWN_pEhEx_UP_UmasM
EHI_086510A	6779.84459260184	8105.74659904476	-0.352675743832892	0.802806870269319	-0.257692870389267	8146	7485	8753	5158	10218.1918335538	5865.10404670698	7103.64841769165	6589.787225739	80.28	DOWN_pEhEx_UP_UmasM
EHI_096440A	15.4683173626306	30.2538738267872	-0.339911497605892	0.802806191239368	-0.967803613114497	31	27	15	15	38.8858270120509	21.1566879440332	12.1735092271649	19.1637860384035	80.28	DOWN_pEhEx_UP_UmasM
EHI_111990A	3781.94294202506	4447.6570231314	-0.352730195569219	0.802801655744785	-0.23391794269852	4127	4646	5209	2665	5176.83251866884	3640.51748844364	4227.45397095348	3404.76598615635	80.28	DOWN_pEhEx_UP_UmasM
EHI_096730A	80.5958064384325	158.420957620959	-0.339651178822769	0.802779433524051	-0.974986523693837	202	79	103	62	253.38506633659	61.9029017621712	83.5914300265326	79.2103156254009	80.28	DOWN_pEhEx_UP_UmasM
EHI_153620A	80.5958064384325	158.420957620959	-0.339651178822769	0.802779433524051	-0.974986523693837	202	79	103	62	253.38506633659	61.9029017621712	83.5914300265326	79.2103156254009	80.28	DOWN_pEhEx_UP_UmasM
EHI_147560A	7.81270203509055	14.0401589926903	-0.339507827050983	0.802764220478278	-0.845665774916626	9	21	10	6	11.2894336486599	16.455201734248	8.11567281810996	7.66551441536138	80.28	DOWN_pEhEx_UP_UmasM
EHI_045580A	25.0327577428404	44.0075109681283	-0.338788659181844	0.80267769449728	-0.813932541484422	37	52	37	16	46.4121161111575	40.746213818138	30.0279894270068	20.441371774297	80.27	DOWN_pEhEx_UP_UmasM
EHI_170370A	5.15610578754355	10.2746843601031	-0.353992828090501	0.80266740917057	-0.994740305960347	10	10	5	5	12.5438151651777	7.83581034964193	4.05783640905498	6.38792867946782	80.27	DOWN_pEhEx_UP_UmasM
EHI_159490A	28.2527844704474	62.0532469813538	-0.338338127511346	0.802622147084992	-1.13511364217304	74	39	48	14	92.8242322223151	30.5596603636035	38.9552295269278	17.8862003025099	80.26	DOWN_pEhEx_UP_UmasM
EHI_158150A	795.55267934312	376.725647384211	0.623131288314832	0.802587578821126	1.07844321014404	196	635	663	842	245.858777237483	497.573957202262	538.06910784069	1075.72718962238	80.26	UP_pEhEx_DOWN_UmasM
EHI_048170A	73.9169042538673	148.459163431374	-0.354936377617637	0.802550175566997	-1.00608990338769	120	183	145	24	150.525781982133	143.395329398447	117.677255862594	30.6620576614455	80.26	DOWN_pEhEx_UP_UmasM
EHI_096210A	20.0644621153168	40.4678164776093	-0.355014354194365	0.802540279357444	-1.01213252648282	32	51	34	10	40.1402085285687	39.9626327831738	27.5932875815739	12.7758573589356	80.25	DOWN_pEhEx_UP_UmasM
EHI_155360A	11.6576061476967	25.9675038532549	-0.337616156775199	0.802520477313595	-1.15543577436642	14	43	21	5	17.5613412312488	33.6939845034603	17.0429129180309	6.38792867946782	80.25	DOWN_pEhEx_UP_UmasM
EHI_003950A	15.376147005222	32.5867392026289	-0.337486608440475	0.802502322596545	-1.08359096146105	15	58	24	9	18.8157227477666	45.4477000279232	19.4776147634639	11.4982716230421	80.25	DOWN_pEhEx_UP_UmasM
EHI_081420A	5.93806988009314	12.4425113031578	-0.355590893228238	0.802462795569856	-1.06721172121602	9	17	10	3	11.2894336486599	13.3208775943913	8.11567281810996	3.83275720768069	80.25	DOWN_pEhEx_UP_UmasM
EHI_083400A	367.012654934438	605.476300181542	-0.355733843528865	0.802442911635207	-0.7222406810436	758	324	488	270	950.821189520471	253.880255328398	396.044833523766	344.948148691262	80.24	DOWN_pEhEx_UP_UmasM
EHI_110000A	181.693142217161	319.922632653943	-0.355893166308559	0.802420713204305	-0.816219090434418	124	606	238	136	155.543308048204	474.850107188301	193.153013071017	173.751660081525	80.24	DOWN_pEhEx_UP_UmasM
EHI_096370A	358.882310039044	543.031135005911	-0.356090228596399	0.80239320222492	-0.597524106312773	284	913	448	283	356.244350691047	715.409484922308	363.582142251326	361.556763257878	80.24	DOWN_pEhEx_UP_UmasM
EHI_197050A	3.87562756507572	9.64662784647593	-0.336676248142066	0.802376179017241	-1.31559477110281	9	10	8	1	11.2894336486599	7.83581034964193	6.49253825448797	1.27758573589356	80.24	DOWN_pEhEx_UP_UmasM
EHI_095950A	89.6652021339267	159.408323768505	-0.336617207764442	0.802366734499077	-0.830106855779569	105	234	153	44	131.710059234366	183.357962181621	124.169794117082	56.2137723793168	80.24	DOWN_pEhEx_UP_UmasM
EHI_087570A	6040.87815824215	3396.09689026243	0.622516928682291	0.802345202622515	0.830880668961395	1004	6924	5229	6267	1259.39904258384	5425.51508609207	4243.6853165897	8006.62980684496	80.23	UP_pEhEx_DOWN_UmasM
EHI_148330A	3.87562756507572	10.2746843601031	-0.356666759418779	0.80230833687507	-1.40659223044289	10	10	8	1	12.5438151651777	7.83581034964193	6.49253825448797	1.27758573589356	80.23	DOWN_pEhEx_UP_UmasM
EHI_041480A	7.0000144900714	15.9271929827478	-0.356844413751293	0.802281057478073	-1.186062214338	19	10	8	6	23.8332488138376	7.83581034964193	6.49253825448797	7.66551441536138	80.23	DOWN_pEhEx_UP_UmasM
EHI_150120A	372.469056356272	598.928752995316	-0.356866889068236	0.80227760249698	-0.685263818322522	235	1130	423	321	294.779656381676	885.446569509538	343.292960206051	410.105021221834	80.23	DOWN_pEhEx_UP_UmasM
EHI_188770A	88.4768942688675	153.199958138218	-0.336047524163762	0.802273345439656	-0.792043253202468	132	176	147	46	165.578360180346	137.910262153698	119.300390426216	58.7689438511039	80.23	DOWN_pEhEx_UP_UmasM
EHI_096280A	7.969788742641	19.3511329530569	-0.357024115619242	0.802253409039355	-1.27980464655345	20	17	15	3	25.0876303303554	13.3208775943913	12.1735092271649	3.83275720768069	80.23	DOWN_pEhEx_UP_UmasM
EHI_023010A	5.93806988009314	12.3296212321237	-0.335499039293495	0.802175212632485	-1.05406250421831	12	12	10	3	15.0525781982133	9.40297241957031	8.11567281810996	3.83275720768069	80.22	DOWN_pEhEx_UP_UmasM
EHI_005920A	5.34391594756356	11.9880865698456	-0.357660045352688	0.802153038010759	-1.16563218567125	14	8	7	4	17.5613412312488	6.26864827971354	5.68097097267697	5.11034294357425	80.22	DOWN_pEhEx_UP_UmasM
EHI_005910A	376.204944439811	518.622864449731	-0.335290061397696	0.802137985577265	-0.46316700123364	455	583	526	260	570.743590015586	456.827743384124	426.884390232584	332.172291332326	80.21	DOWN_pEhEx_UP_UmasM
EHI_069420A	9.09318025755838	20.4886270109252	-0.357829128707919	0.802124921556449	-1.17196645201193	11	34	7	10	13.7981966816955	26.6417551887825	5.68097097267697	12.7758573589356	80.21	DOWN_pEhEx_UP_UmasM
EHI_142260A	5.15610578754355	11.1313854649744	-0.358092496542846	0.802081021953734	-1.1102793997037	12	9	5	5	15.0525781982133	7.05222931467773	4.05783640905498	6.38792867946782	80.21	DOWN_pEhEx_UP_UmasM
EHI_096180A	2.87565027681697	8.61915941046561	-0.334393766946285	0.801963197006787	-1.58365894373561	8	9	7	0	10.0350521321422	7.05222931467773	5.68097097267697	0.638792867946782	80.2	DOWN_pEhEx_UP_UmasM
EHI_020300A	19602.0937335939	24806.8130329643	-0.359063036160052	0.801913637476344	-0.339728642695543	27526	18825	26491	14143	34528.1056236682	14750.9129832009	21499.2288624551	18068.8950627427	80.19	DOWN_pEhEx_UP_UmasM
EHI_081710A	12.6888273052054	27.1107268094752	-0.359278042645856	0.801875255056017	-1.09530504858152	19	38	22	6	23.8332488138376	29.7760793286393	17.8544801998419	7.66551441536138	80.19	DOWN_pEhEx_UP_UmasM
EHI_013900A	23399.625880574	30179.7736430305	-0.359805638383901	0.801779718193244	-0.367096521476006	34533	21259	30971	17307	43317.5569099082	16658.1492223038	25135.0502849684	22111.1763311099	80.18	DOWN_pEhEx_UP_UmasM
EHI_068480A	3089.95935243905	4386.85400641145	-0.359992168551792	0.8017442116997	-0.505598834565177	5435	2437	4521	2005	6817.56354227409	1909.58698220774	3669.09568106751	2561.55940046659	80.17	DOWN_pEhEx_UP_UmasM
EHI_174990A	18.8454307977881	38.8151559771478	-0.360058161754148	0.801731632209628	-1.04240531026379	37	39	31	10	46.4121161111575	30.5596603636035	25.1585857361409	12.7758573589356	80.17	DOWN_pEhEx_UP_UmasM
EHI_041910A	12.3746538901045	32.4681202332428	-0.333069574920074	0.801682195286251	-1.39163568645863	4	75	12	12	5.01752606607108	58.7685776223144	9.73880738173195	15.3310288307228	80.17	DOWN_pEhEx_UP_UmasM
EHI_107240A	28.6898516954265	55.5383083554858	-0.360327496128809	0.801680197038888	-0.952942724198364	49	62	46	16	61.4646943093708	48.5820241677799	37.3320949633058	20.441371774297	80.17	DOWN_pEhEx_UP_UmasM
EHI_097910A	7.03073794254096	14.5553254352834	-0.333010438497912	0.80166932663602	-1.04979906945508	13	16	5	8	16.306959714731	12.5372965594271	4.05783640905498	10.2206858871485	80.17	DOWN_pEhEx_UP_UmasM
EHI_039830A	97.0443063892407	188.651915854338	-0.360388993825349	0.801668431242992	-0.959011274210683	177	194	185	35	222.025528423645	152.014720783053	150.139947135034	44.7155007562747	80.17	DOWN_pEhEx_UP_UmasM
EHI_023110A	20504.8978030013	26277.9866050994	-0.332559635028814	0.801565306965615	-0.357886188692471	30795	17368	25122	16478	38628.6788011648	13609.2354152581	20388.1932536558	21052.0577560541	80.16	DOWN_pEhEx_UP_UmasM
EHI_038600A	6.12588004011315	15.1833819489106	-0.360926625986295	0.801564566429297	-1.30950415188201	14	16	12	2	17.5613412312488	12.5372965594271	9.73880738173195	2.55517147178713	80.16	DOWN_pEhEx_UP_UmasM
EHI_000770A	5.75025972007313	10.9027408737303	-0.332150384755419	0.801466845845052	-0.922991839794276	11	10	8	4	13.7981966816955	7.83581034964193	6.49253825448797	5.11034294357425	80.15	DOWN_pEhEx_UP_UmasM
EHI_052180A	140.389787902279	276.42051822771	-0.361484566379788	0.801452822705375	-0.977426712178116	346	148	244	66	434.016004715149	115.969993174701	198.022416761883	84.3206585689752	80.15	DOWN_pEhEx_UP_UmasM
EHI_025600A	80978.9386262147	102835.239870603	-0.331808500647644	0.801384949377354	-0.344716096920836	119272	69917	90687	70620	149612.592238108	54785.6352215915	73598.6020855938	90223.1046688034	80.14	DOWN_pEhEx_UP_UmasM
EHI_050270A	21.1571301777647	35.5012416286968	-0.331712562067915	0.801362025938219	-0.746725533796437	26	48	29	15	32.6139194294621	37.6118896782812	23.5354511725189	19.1637860384035	80.14	DOWN_pEhEx_UP_UmasM
EHI_069050A	47.9723497181938	88.8659941427759	-0.362015520310016	0.801345362518377	-0.889428351094179	62	125	75	28	77.7716540241018	97.9476293705241	60.8675461358247	35.7724006050198	80.13	DOWN_pEhEx_UP_UmasM
EHI_120610A	9.25026696510883	16.610262307304	-0.362045061558495	0.801339159225819	-0.84450794845391	15	18	12	7	18.8157227477666	14.1044586293555	9.73880738173195	8.94310015125494	80.13	DOWN_pEhEx_UP_UmasM
