pEhEx_mean	CDC5_mean	theta	prob	log2FC	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_054200A	12.8275807462223	8.52985265741041	0.31120129219911	0.709777512832465	0.588656380830993	7	7	19	12	9.44022344528395	7.70262245174018	12.8307819341885	12.6211558004591	70.98	UP_pEhEx_DOWN_CDC5
EHI_038950A	23.6278818595375	14.6226045555607	0.310992369368384	0.70947421982759	0.692289998778249	12	12	26	28	16.1832401919153	13.2044956315546	17.5579121204684	29.4493635344045	70.95	UP_pEhEx_DOWN_CDC5
EHI_044530A	171.829713402041	217.551449748251	-0.236957672236825	0.709044974783964	-0.340377096953065	165	196	306	127	222.519552638836	215.673428648725	206.643119571667	133.573898888192	70.9	DOWN_pEhEx_UP_CDC5
EHI_180030A	15.7766202103469	8.44325546094258	0.310661620788017	0.708994673938312	0.901916902785021	3	12	23	15	4.04581004797884	13.2044956315546	15.5319991834913	15.7764447505738	70.9	UP_pEhEx_DOWN_CDC5
EHI_030750A	1051.69267967415	887.216032083472	0.310622297333288	0.708937708596876	0.245355848658563	512	1007	1498	1023	690.484914855055	1108.07725841462	1011.60585986391	1075.95353198914	70.89	UP_pEhEx_DOWN_CDC5
EHI_006880A	70.0181995860902	50.7832421318689	0.310602061250063	0.708908397945719	0.463377462223702	36	49	106	64	48.5497205757461	53.9183571621813	71.5822571065251	67.3128309357817	70.89	UP_pEhEx_DOWN_CDC5
EHI_183520A	34.6475090898664	47.0409937965109	-0.236629790875974	0.708326896282952	-0.441166902580725	29	51	55	30	39.1094971304621	56.1191064341071	37.141737177914	31.5528895011477	70.83	DOWN_pEhEx_UP_CDC5
EHI_178030A	21.6861108332833	40.3668008358548	-0.236530384863423	0.70810933653634	-0.896397909729007	34	32	63	0	45.8525138770935	35.2119883508123	42.5441716765196	0.525881491685794	70.81	DOWN_pEhEx_UP_CDC5
EHI_000410A	24.0813525479524	15.9091960467858	0.310041746011335	0.70809790970517	0.598055491915606	10	17	38	21	13.4860334932628	18.706368811369	25.6615638683769	22.0870226508034	70.81	UP_pEhEx_DOWN_CDC5
EHI_148760A	25.9989691223528	18.123617386388	0.309955907325718	0.70797393113515	0.5205834814229	14	16	39	24	18.8804468905679	17.6059941754061	26.3368681807026	25.2423116009181	70.8	UP_pEhEx_DOWN_CDC5
EHI_045930A	53.5687825703147	32.504986437418	0.30920855342092	0.706886365626476	0.720731456861134	21	34	49	70	28.3206703358519	37.412737622738	33.0899113039597	73.6234088360112	70.69	UP_pEhEx_DOWN_CDC5
EHI_118090A	13.0795083908942	23.5483310255646	-0.235914639990421	0.706763219433011	-0.848316496857969	25	12	6	21	33.715083733157	13.2044956315546	4.05182587395425	22.0870226508034	70.68	DOWN_pEhEx_UP_CDC5
EHI_026390A	21.1678792303692	28.0946998430864	-0.235864694652329	0.706654144072149	-0.408421251274272	20	27	28	22	26.9720669865256	29.7101151709979	18.9085207451198	23.138785634175	70.67	DOWN_pEhEx_UP_CDC5
EHI_118710A	10.340459046317	20.1834004179274	-0.235560537527315	0.705990262951802	-0.964869021406348	17	16	30	0	22.9262569385467	17.6059941754061	20.2591293697713	0.525881491685794	70.6	DOWN_pEhEx_UP_CDC5
EHI_155380A	49.0844649271222	29.6410829237149	0.308495385215091	0.705845788754916	0.727668331687484	30	17	68	49	40.4581004797884	18.706368811369	45.9206932381482	51.5363861852078	70.58	UP_pEhEx_DOWN_CDC5
EHI_108620A	89.7219329304739	119.41175397585	-0.235449297382705	0.705747616977519	-0.412412244741713	67	138	145	76	90.3564244048607	151.851699762878	97.9191252872277	79.9339867362407	70.57	DOWN_pEhEx_UP_CDC5
EHI_192610A	548.026378894469	428.73180632526	0.308426178934971	0.705744995906681	0.354169887709724	220	522	857	483	296.692736851781	574.395559972625	578.735795663132	508.001520968477	70.57	UP_pEhEx_DOWN_CDC5
EHI_065320A	110.148847681215	148.910571448478	-0.235325037926074	0.705476671523743	-0.434991774849376	72	187	180	92	97.0994411514921	205.770056925059	121.554776218628	96.7621944701862	70.55	DOWN_pEhEx_UP_CDC5
EHI_127210A	13.6959913576278	18.3462968060459	-0.235099813018076	0.704985839657084	-0.421735188446666	12	19	20	13	16.1832401919153	20.9071180832948	13.5060862465142	13.6729187838307	70.5	DOWN_pEhEx_UP_CDC5
EHI_194860A	6.06109120656779	8.7525320770683	-0.235007715038802	0.704785229872832	-0.530122891771976	5	10	10	5	6.7430167466314	11.0037463596288	6.75304312325709	5.25881491685794	70.48	DOWN_pEhEx_UP_CDC5
EHI_119340A	21.1500961570985	13.5586924839935	0.307677089364008	0.704656103997214	0.641446161807715	12	10	31	20	16.1832401919153	11.0037463596288	20.934433682097	21.0352596674318	70.47	UP_pEhEx_DOWN_CDC5
EHI_006040A	17.6408875649353	29.0410857763363	-0.234906274307371	0.70456433598633	-0.719172244287072	33	12	33	12	44.5039105277672	13.2044956315546	22.2850423067484	12.6211558004591	70.46	DOWN_pEhEx_UP_CDC5
EHI_009800A	44.3096888738336	28.0081026466185	0.307584316131361	0.704521512790969	0.661777942583523	16	32	77	34	21.5776535892205	35.2119883508123	51.9984320490796	35.759941434634	70.45	UP_pEhEx_DOWN_CDC5
EHI_081770A	287.944807685705	340.037413800485	-0.234754221571815	0.704233361569238	-0.239901185518851	245	323	453	252	330.407820584938	355.421007416011	305.912853483546	265.04427180964	70.42	DOWN_pEhEx_UP_CDC5
EHI_096780A	258.199520780905	311.107664533386	-0.234708247951766	0.704130435156223	-0.268927614937933	254	257	397	232	342.545250728875	282.796281442461	268.095811993306	244.009012142209	70.41	DOWN_pEhEx_UP_CDC5
EHI_068720A	26.1975475472127	16.973108118353	0.307151789765185	0.703894794222985	0.626180986248355	10	19	35	27	13.4860334932628	20.9071180832948	23.6356509313998	28.3976005510329	70.39	UP_pEhEx_DOWN_CDC5
EHI_062970A	6.74870646638393	9.59376472897761	-0.23450772718117	0.703672269819009	-0.507486054923804	7	9	12	5	9.44022344528395	9.90337172366595	8.1036517479085	5.25881491685794	70.37	DOWN_pEhEx_UP_CDC5
EHI_177400A	543.636901215368	622.95140843734	-0.234482827281799	0.703615396191935	-0.196476246998984	499	527	742	550	672.953071313813	579.89743315244	501.075799745676	578.469640854374	70.36	DOWN_pEhEx_UP_CDC5
EHI_007030A	91.6751156514155	62.3316366110453	0.30668118014111	0.703214333198153	0.556565587570773	35	72	140	83	47.2011172264198	79.2269737893276	94.5426037255992	87.2963276198419	70.32	UP_pEhEx_DOWN_CDC5
EHI_164370A	9.37172137387102	5.09688093817812	0.306614109299372	0.703117476361766	0.878699410114578	2	7	12	10	2.69720669865256	7.70262245174018	8.1036517479085	10.5176298337159	70.31	UP_pEhEx_DOWN_CDC5
EHI_194200A	147.721683924169	107.145836210977	0.306492224162119	0.702941540022148	0.46330582686375	84	93	184	161	113.282681343407	102.334841144548	124.25599346793	169.333840322826	70.29	UP_pEhEx_DOWN_CDC5
EHI_201080A	73.3288297533934	51.2286009711847	0.306398580509006	0.702806437173309	0.517431022740454	32	55	108	69	43.1553071784409	60.5206049779586	72.9328657311765	72.5716458526396	70.28	UP_pEhEx_DOWN_CDC5
EHI_069450A	15253.7866283998	14306.7775134512	0.306284965375559	0.702642600112827	0.0924686712356951	9249	14957	22082	14605	12473.2323779188	16458.3034300968	14912.0698247763	15360.9983721421	70.26	UP_pEhEx_DOWN_CDC5
EHI_129910A	122.522957739022	78.2655719706	0.305901128539715	0.702089736003966	0.646602370563075	83	40	187	111	111.934077994081	44.0149854385153	126.281906404908	116.745691154246	70.21	UP_pEhEx_DOWN_CDC5
EHI_004800A	89.7782467691689	119.380825034	-0.233527132137528	0.701435765975104	-0.411133301287162	84	116	165	63	113.282681343407	127.643457771694	111.425211533742	66.2610679524101	70.14	DOWN_pEhEx_UP_CDC5
EHI_033850A	34.1584722549102	21.3833947126847	0.30539758403666	0.701359581552769	0.675752545809993	11	26	49	33	14.8346368425891	28.609740535035	33.0899113039597	34.7081784512624	70.14	UP_pEhEx_DOWN_CDC5
EHI_143570A	105.48077006755	75.6181646486586	0.305251258984357	0.701146022021723	0.480175270044558	59	66	171	89	79.5675976102505	72.6247259735503	115.477037407696	93.6069055200714	70.11	UP_pEhEx_DOWN_CDC5
EHI_109120A	138.732300945631	176.33104340351	-0.233104022766301	0.700472818522242	-0.345982757666072	153	134	196	136	206.336312446921	147.450201219026	132.359645215839	143.039765738536	70.05	DOWN_pEhEx_UP_CDC5
EHI_003950A	12.9728099512704	18.9648500382973	-0.232936008739403	0.700090782613834	-0.547836958080206	16	15	24	9	21.5776535892205	16.5056195394433	16.207303495817	9.4658668503443	70.01	DOWN_pEhEx_UP_CDC5
EHI_050790A	9.22649216882293	14.6906456671557	-0.232818027936649	0.699822630792029	-0.671043647780302	9	16	7	13	12.1374301439365	17.6059941754061	4.72713018627996	13.6729187838307	69.98	DOWN_pEhEx_UP_CDC5
EHI_168390A	13.4618467862266	21.4699919091525	-0.23272552680743	0.699612457661091	-0.673445305439799	15	21	30	6	20.2290502398942	23.1078673552206	20.2591293697713	6.31057790022953	69.96	DOWN_pEhEx_UP_CDC5
EHI_175400A	68.3495460374786	102.16029818322	-0.232653135107989	0.69944801675485	-0.579830980150422	38	143	63	89	51.2469272743986	157.353572942692	42.5441716765196	93.6069055200714	69.94	DOWN_pEhEx_UP_CDC5
EHI_092370A	132.229592886152	86.1212031411406	0.304083762946206	0.699447356426172	0.618604707398986	65	78	113	178	87.6592177062081	85.8292216051049	76.3093872928051	187.213811040143	69.94	UP_pEhEx_DOWN_CDC5
EHI_009620A	269.921581725437	196.570112076056	0.303958912203558	0.699266256503789	0.457496352181541	191	123	396	255	257.583239721319	135.346080223435	267.420507680981	268.199560759755	69.93	UP_pEhEx_DOWN_CDC5
EHI_175480A	226.883389550495	274.118167162145	-0.232571621795773	0.699262899099259	-0.272846954684491	204	252	370	190	275.115083262561	277.294408262647	249.862595560512	199.834966840602	69.93	DOWN_pEhEx_UP_CDC5
EHI_151580A	76.7135568326622	99.1293835044777	-0.232556071802749	0.699227590108132	-0.369831204678821	70	96	127	63	94.4022344528395	105.635965052437	85.763647665365	66.2610679524101	69.92	DOWN_pEhEx_UP_CDC5
EHI_110180A	587.789497768593	418.921551805705	0.303879058973166	0.699150482779899	0.488619475214051	160	581	521	779	215.776535892205	639.317663494435	351.833546721694	819.323364046468	69.92	UP_pEhEx_DOWN_CDC5
EHI_155530A	648.053646865536	731.346730370981	-0.232420728999349	0.698920341089104	-0.174442301346456	481	754	945	616	648.67821102594	829.682475516014	638.162575147795	647.885997756899	69.89	DOWN_pEhEx_UP_CDC5
EHI_023260A	194.918169185666	134.127138955774	0.303129593214492	0.698066004290473	0.539267398708222	114	105	187	249	153.740781823196	115.539336776103	126.281906404908	261.888982859526	69.81	UP_pEhEx_DOWN_CDC5
EHI_188230A	34.2859183866877	45.9956378098165	-0.232037872255159	0.698051882530774	-0.423880876669912	36	40	57	28	48.5497205757461	44.0149854385153	38.4923458025654	29.4493635344045	69.81	DOWN_pEhEx_UP_CDC5
EHI_038880A	27.9165856967531	36.247234772776	-0.231994137830478	0.697952741308433	-0.37674843376227	28	32	40	27	37.7608937811358	35.2119883508123	27.0121724930283	28.3976005510329	69.8	DOWN_pEhEx_UP_CDC5
EHI_163520A	12.646785394633	8.22057604128469	0.302967280612118	0.697831641352543	0.621459325424347	5	9	20	11	6.7430167466314	9.90337172366595	13.5060862465142	11.5693928170875	69.78	UP_pEhEx_DOWN_CDC5
EHI_029200A	28.9657916597479	18.055576274793	0.302962286619764	0.697824433371807	0.681905628515657	17	12	40	29	22.9262569385467	13.2044956315546	27.0121724930283	30.5011265177761	69.78	UP_pEhEx_DOWN_CDC5
EHI_075540A	18.8708888795195	26.034916811547	-0.231862366704868	0.697654110124615	-0.46428541683057	17	27	32	15	22.9262569385467	29.7101151709979	21.6097379944227	15.7764447505738	69.77	DOWN_pEhEx_UP_CDC5
EHI_019290A	15.8685001955831	27.2349111063043	-0.23135936111287	0.696515254922624	-0.779291379365153	11	37	37	6	14.8346368425891	40.7138615306267	24.9862595560512	6.31057790022953	69.65	DOWN_pEhEx_UP_CDC5
EHI_181530A	55.4893637635981	74.2078637912201	-0.231263371589873	0.69629812282634	-0.419360815764202	43	84	79	54	57.98994402103	92.4314694208822	53.349040673731	56.7952011020658	69.63	DOWN_pEhEx_UP_CDC5
EHI_069200A	5.68171743011846	10.503038492482	-0.231137689636046	0.69601392102925	-0.886407766318134	6	12	15	1	8.09162009595767	13.2044956315546	10.1295646848856	1.05176298337159	69.6	DOWN_pEhEx_UP_CDC5
EHI_168370A	95.960854869748	69.5934538621034	0.301377047575776	0.695538863880656	0.46349440109642	51	65	125	101	68.7787708156402	71.5243513375874	84.4130390407136	106.22806132053	69.55	UP_pEhEx_DOWN_CDC5
EHI_012490A	108.213448033544	63.8037953521827	0.30119562708031	0.695275135159143	0.76216564866818	17	98	182	87	22.9262569385467	107.836714324363	122.905384843279	91.5033795533282	69.53	UP_pEhEx_DOWN_CDC5
EHI_114780A	27.7002241986225	18.5009351141088	0.300742784441851	0.694617835285421	0.582299460746777	13	18	47	22	17.5318435412416	19.8067434473319	31.7393026793083	23.138785634175	69.46	UP_pEhEx_DOWN_CDC5
EHI_160860A	14.727414247352	20.1834004179274	-0.230353785467346	0.694201572817853	-0.454665101655352	17	16	23	13	22.9262569385467	17.6059941754061	15.5319991834913	13.6729187838307	69.42	DOWN_pEhEx_UP_CDC5
EHI_010620A	100.196209487152	74.3810581841558	0.300085541702945	0.693666360971618	0.429820753363748	51	74	148	94	68.7787708156402	81.4277230612534	99.9450382242049	98.8657204369293	69.37	UP_pEhEx_DOWN_CDC5
EHI_110780A	54.4935070204152	38.2204206078476	0.299952224322449	0.693473722417121	0.511740685980548	27	37	70	58	36.4122904318095	40.7138615306267	47.2713018627996	61.0022530355521	69.35	UP_pEhEx_DOWN_CDC5
EHI_198880A	151.776243189984	103.020086920002	0.299943298365428	0.693460829097894	0.559020327860922	47	133	208	153	63.3843574183351	146.349826583064	140.463296963747	160.919736455853	69.35	UP_pEhEx_DOWN_CDC5
EHI_197860A	42.498770739057	54.8162109984798	-0.229787695797989	0.692862746170977	-0.36718149732195	38	54	58	43	51.2469272743986	59.4202303419957	39.1676501148911	45.2258082849783	69.29	DOWN_pEhEx_UP_CDC5
EHI_031230A	7.78012935610814	11.4989094524541	-0.229545088512059	0.692289659232814	-0.563630996139025	9	10	15	5	12.1374301439365	11.0037463596288	10.1295646848856	5.25881491685794	69.23	DOWN_pEhEx_UP_CDC5
EHI_198960A	68.4621737148685	85.657288216952	-0.22936628703208	0.69186755890886	-0.323268904857439	62	81	103	63	83.6134076582293	89.1303455129936	69.556344169548	66.2610679524101	69.19	DOWN_pEhEx_UP_CDC5
EHI_180150A	9.31837215405914	14.9999222832814	-0.229042248747319	0.691103166501029	-0.686805171347436	11	14	21	4	14.8346368425891	15.4052449034804	14.1813905588399	4.20705193348635	69.11	DOWN_pEhEx_UP_CDC5
EHI_197810A	45.032870280191	59.55433029381	-0.228979200015086	0.690954522764114	-0.403227978335493	48	50	73	38	64.7329607676614	55.0187317981442	49.2972147997767	39.9669933681204	69.1	DOWN_pEhEx_UP_CDC5
EHI_098410A	11.5975794316382	16.0638343548486	-0.228947292817477	0.690879308941635	-0.469992570648447	11	16	20	9	14.8346368425891	17.6059941754061	13.5060862465142	9.4658668503443	69.09	DOWN_pEhEx_UP_CDC5
EHI_151270A	11.0551933768701	16.905067006758	-0.228782850559789	0.690491787460022	-0.61273147374343	13	15	23	6	17.5318435412416	16.5056195394433	15.5319991834913	6.31057790022953	69.05	DOWN_pEhEx_UP_CDC5
EHI_041980A	29.2562500698441	16.3545548861016	0.297783311315593	0.690356745525436	0.839052368549683	6	23	50	23	8.09162009595767	25.3086166271463	33.7652156162854	24.1905486175465	69.04	UP_pEhEx_DOWN_CDC5
EHI_050360A	32.4038679588286	20.1648443330546	0.297767906924345	0.690334721711836	0.684323765263778	10	25	50	29	13.4860334932628	27.5093658990721	33.7652156162854	30.5011265177761	69.03	UP_pEhEx_DOWN_CDC5
EHI_169970A	20.9515177322386	28.5586147672749	-0.22838739171637	0.689560631097118	-0.44687124645225	23	24	35	17	31.0178770345044	26.4089912631092	23.6356509313998	17.879970717317	68.96	DOWN_pEhEx_UP_CDC5
EHI_103830A	71.464562398805	49.1688179396453	0.297115042408821	0.689388172450072	0.539484348601393	29	55	98	72	39.1094971304621	60.5206049779586	66.1798226079194	75.7269348027544	68.94	UP_pEhEx_DOWN_CDC5
EHI_164310A	4.30648691048618	7.68862000550109	-0.228243771125507	0.689222729293268	-0.836213232607878	5	8	11	1	6.7430167466314	8.80299708770307	7.42834743558279	1.05176298337159	68.92	DOWN_pEhEx_UP_CDC5
EHI_141920A	8.12393698601621	12.1855037963006	-0.228147639336574	0.688996636706231	-0.584914944532095	10	10	16	5	13.4860334932628	11.0037463596288	10.8048689972113	5.25881491685794	68.9	DOWN_pEhEx_UP_CDC5
EHI_049490A	10.909964171822	14.8452839752186	-0.228027874473311	0.688715051638819	-0.444358327002846	10	15	18	9	13.4860334932628	16.5056195394433	12.1554776218628	9.4658668503443	68.87	DOWN_pEhEx_UP_CDC5
EHI_120880A	20.6966254686836	11.8081860685798	0.296469424894636	0.688451966343385	0.809608199109618	11	8	19	27	14.8346368425891	8.80299708770307	12.8307819341885	28.3976005510329	68.85	UP_pEhEx_DOWN_CDC5
EHI_096840A	19.2502626559688	12.9401392517421	0.296223758089673	0.688096484629955	0.573024987897544	8	14	27	19	10.7888267946102	15.4052449034804	18.2332164327941	19.9834966840602	68.81	UP_pEhEx_DOWN_CDC5
EHI_131530A	19.2502626559688	12.9401392517421	0.296223758089673	0.688096484629955	0.573024987897544	8	14	27	19	10.7888267946102	15.4052449034804	18.2332164327941	19.9834966840602	68.81	UP_pEhEx_DOWN_CDC5
EHI_103410A	582.484198776097	421.828757118235	0.296006211182481	0.687782040665488	0.465561463273202	110	651	826	569	148.346368425891	716.343888011837	557.801361981035	598.453137538434	68.78	UP_pEhEx_DOWN_CDC5
EHI_065650A	16.0670786204431	24.8349225167897	-0.227436469013767	0.687326034659089	-0.628262609315519	23	17	33	9	31.0178770345044	18.706368811369	22.2850423067484	9.4658668503443	68.73	DOWN_pEhEx_UP_CDC5
EHI_059860A	7.25552637461072	12.1174626847055	-0.227381369254481	0.687196747422974	-0.739935451806045	13	6	15	4	17.5318435412416	6.6022478157773	10.1295646848856	4.20705193348635	68.72	DOWN_pEhEx_UP_CDC5
EHI_110810A	244.444250965699	178.978457126636	0.295540672838896	0.687110243877045	0.449719528403733	91	219	328	251	122.722904788691	240.982045275871	221.499814442832	263.992508826269	68.71	UP_pEhEx_DOWN_CDC5
EHI_109850A	83.0058279917482	57.7852677935235	0.295388336525854	0.686890738135917	0.522510906098909	40	57	98	94	53.9441339730512	62.7213542498844	66.1798226079194	98.8657204369293	68.69	UP_pEhEx_DOWN_CDC5
EHI_052100A	46.3903177265526	61.7501955485394	-0.227241700632161	0.686869120594049	-0.412619978167838	45	58	80	36	60.6871507196826	63.8217288858472	54.0243449860567	37.8634674013772	68.69	DOWN_pEhEx_UP_CDC5
EHI_009520A	12.104399339865	17.5916613506044	-0.227132730714094	0.686613599213819	-0.539360247043455	14	15	23	8	18.8804468905679	16.5056195394433	15.5319991834913	8.41410386697271	68.66	DOWN_pEhEx_UP_CDC5
EHI_013910A	891.573173381134	761.785750548964	0.295189056649705	0.686603830599508	0.226967905808314	468	828	1252	879	631.146367484699	911.110198577268	845.480999031787	924.499662383626	68.66	UP_pEhEx_DOWN_CDC5
EHI_164740A	891.573173381134	761.785750548964	0.295189056649705	0.686603830599508	0.226967905808314	468	828	1252	879	631.146367484699	911.110198577268	845.480999031787	924.499662383626	68.66	UP_pEhEx_DOWN_CDC5
EHI_092420A	37.7595608323096	50.8017982167417	-0.226670778422515	0.685525901180645	-0.428037579228455	43	40	61	32	57.98994402103	44.0149854385153	41.1935630518682	33.6564154678908	68.55	DOWN_pEhEx_UP_CDC5
EHI_148040A	1032.53725698227	1151.98785324907	-0.226592917121887	0.685336382532165	-0.157931665578857	745	1204	1337	1092	1004.70949524808	1324.85106169931	902.881865579472	1148.52517784177	68.53	DOWN_pEhEx_UP_CDC5
EHI_008380A	194.704772306419	143.461112095348	0.294179677917505	0.685154780510398	0.440628526086188	109	129	223	225	146.997765076564	141.948328039212	150.592861648633	236.646671258607	68.52	UP_pEhEx_DOWN_CDC5
EHI_010850A	712.514605894374	835.096694230103	-0.226446083902373	0.684979098933978	-0.229023665735391	746	607	838	809	1006.0580985974	667.92740402947	565.905013728944	850.876253547615	68.5	DOWN_pEhEx_UP_CDC5
EHI_167460A	11.9236039882756	17.8143407702623	-0.226385108832064	0.684830775360705	-0.57921873086843	12	18	24	7	16.1832401919153	19.8067434473319	16.207303495817	7.36234088360112	68.48	DOWN_pEhEx_UP_CDC5
EHI_194850A	23.3937372881363	30.9957155265351	-0.226339551630192	0.684719973304094	-0.405946449354939	25	26	36	21	33.715083733157	28.609740535035	24.3109552437255	22.0870226508034	68.47	DOWN_pEhEx_UP_CDC5
EHI_000010A	4.8310898919836	7.9978966216268	-0.226335822403038	0.684710903903604	-0.72727193621763	7	6	11	2	9.44022344528395	6.6022478157773	7.42834743558279	2.10352596674318	68.47	DOWN_pEhEx_UP_CDC5
EHI_069360A	47.910777451233	65.5604849954925	-0.226139057408727	0.684232514728697	-0.452476302708746	49	60	89	33	66.0815641169877	66.022478157773	60.1020837969881	34.7081784512624	68.42	DOWN_pEhEx_UP_CDC5
EHI_096470A	16.265657045303	23.4617338290968	-0.225927310220334	0.683718004527197	-0.52848053220019	21	17	29	12	28.3206703358519	18.706368811369	19.5838250574455	12.6211558004591	68.37	DOWN_pEhEx_UP_CDC5
EHI_021420A	22.3800974716827	29.777165146905	-0.225855891684177	0.683544540647003	-0.411990092970027	24	25	30	23	32.3664803838307	27.5093658990721	20.2591293697713	24.1905486175465	68.35	DOWN_pEhEx_UP_CDC5
EHI_098580A	131.49455764429	77.5480550860885	0.292973854972455	0.683410811943671	0.761840585969566	13	129	178	134	17.5318435412416	141.948328039212	120.204167593976	140.936239771793	68.34	UP_pEhEx_DOWN_CDC5
EHI_097470A	11.7783747832275	6.84738735359178	0.292915361655795	0.683325635313729	0.78251495289969	3	9	19	10	4.04581004797884	9.90337172366595	12.8307819341885	10.5176298337159	68.33	UP_pEhEx_DOWN_CDC5
EHI_178670A	166.379175924441	200.801021049556	-0.225573077742157	0.682857984511308	-0.271291728677126	153	180	252	152	206.336312446921	198.067434473319	170.176686706079	159.867973472481	68.29	DOWN_pEhEx_UP_CDC5
EHI_199600A	34.7749552216439	48.0554208413559	-0.225262047277178	0.682103579374037	-0.466650524813443	39	40	63	25	52.5955306237249	44.0149854385153	42.5441716765196	26.2940745842897	68.21	DOWN_pEhEx_UP_CDC5
EHI_149730A	17.3504291548391	11.1215917247334	0.291907466516166	0.681861712878019	0.641608065958962	10	8	23	18	13.4860334932628	8.80299708770307	15.5319991834913	18.9317337006886	68.19	UP_pEhEx_DOWN_CDC5
EHI_107920A	9.01013067069232	12.1855037963006	-0.225086812816275	0.681678846903627	-0.435545964748025	10	10	14	8	13.4860334932628	11.0037463596288	9.45426037255992	8.41410386697271	68.17	DOWN_pEhEx_UP_CDC5
EHI_147580A	9.55251672546037	6.09275189815029	0.291595998000362	0.681410748420435	0.648786884766424	5	5	11	11	6.7430167466314	5.50187317981442	7.42834743558279	11.5693928170875	68.14	UP_pEhEx_DOWN_CDC5
EHI_072100A	19.4488410808288	26.4988317357356	-0.224696374141649	0.680733277817722	-0.44624456608273	20	24	23	22	26.9720669865256	26.4089912631092	15.5319991834913	23.138785634175	68.07	DOWN_pEhEx_UP_CDC5
EHI_094360A	19.4488410808288	26.4988317357356	-0.224696374141649	0.680733277817722	-0.44624456608273	20	24	23	22	26.9720669865256	26.4089912631092	15.5319991834913	23.138785634175	68.07	DOWN_pEhEx_UP_CDC5
EHI_044190A	13.5151960060385	8.7525320770683	0.291054525966972	0.680628369356761	0.626810085817972	5	10	21	12	6.7430167466314	11.0037463596288	14.1813905588399	12.6211558004591	68.06	UP_pEhEx_DOWN_CDC5
EHI_141090A	6.04330813329716	10.1937618763562	-0.224410030406794	0.680040485726084	-0.754276149297602	4	14	13	3	5.39441339730512	15.4052449034804	8.77895606023421	3.15528895011477	68	DOWN_pEhEx_UP_CDC5
EHI_082530A	174.826172848212	131.151898932834	0.290643072926933	0.680035210011998	0.414682487396496	81	142	243	174	109.236871295429	156.253198306729	164.098947895147	183.006759106656	68	UP_pEhEx_DOWN_CDC5
EHI_161930A	149.953471219702	186.574290306589	-0.224166613919462	0.67945200458505	-0.315235279365374	147	161	250	122	198.244692350963	177.160316390024	168.826078081427	128.315083971334	67.95	DOWN_pEhEx_UP_CDC5
EHI_156340A	13.8945697824878	9.06180869319401	0.289967683526509	0.679064079153303	0.616650225990121	7	8	16	16	9.44022344528395	8.80299708770307	10.8048689972113	16.8282077339454	67.91	UP_pEhEx_DOWN_CDC5
EHI_140270A	9.71552900377909	6.47006962587104	0.289959601511782	0.679052477111854	0.586511314221829	4	7	13	10	5.39441339730512	7.70262245174018	8.77895606023421	10.5176298337159	67.91	UP_pEhEx_DOWN_CDC5
EHI_135760A	12.8275807462223	5.51935255256083	0.289696836085498	0.67867551087799	1.21667816018595	8	0	19	12	10.7888267946102	0.550187317981442	12.8307819341885	12.6211558004591	67.87	UP_pEhEx_DOWN_CDC5
EHI_161960A	18.998335011297	30.203967901348	-0.22379083019055	0.678544326452953	-0.668865100908759	13	40	40	10	17.5318435412416	44.0149854385153	27.0121724930283	10.5176298337159	67.85	DOWN_pEhEx_UP_CDC5
EHI_112870A	192.280335823792	142.087923407655	0.289602890250465	0.678539254187986	0.436427288644305	107	129	219	223	144.300558377912	141.948328039212	147.89164439933	234.543145291864	67.85	UP_pEhEx_DOWN_CDC5
EHI_135070A	42.4454215192452	29.5359296423743	0.289472187019248	0.678347354878968	0.523137920836793	19	31	67	37	25.6234636371993	34.1116137148494	45.2453889258225	38.9152303847488	67.83	UP_pEhEx_DOWN_CDC5
EHI_051020A	64.4994944342904	48.5007796806716	0.28926745621549	0.678047011869938	0.411279912598504	35	46	93	62	47.2011172264198	50.6172332542926	62.8033010462909	65.2093049690385	67.8	UP_pEhEx_DOWN_CDC5
EHI_065280A	24.3718109580486	35.1833227012088	-0.223532635768729	0.677921247664487	-0.529678281751398	28	30	48	15	37.7608937811358	33.0112390788865	32.414606991634	15.7764447505738	67.79	DOWN_pEhEx_UP_CDC5
EHI_134610A	15.7588371370763	21.3153536010896	-0.223450439479247	0.677722987794481	-0.435731907838358	14	22	26	13	18.8804468905679	24.2082419911834	17.5579121204684	13.6729187838307	67.77	DOWN_pEhEx_UP_CDC5
EHI_049880A	24.8252816464635	40.6080363403854	-0.223395753428099	0.677591109497734	-0.709955179935581	39	26	60	8	52.5955306237249	28.609740535035	40.5182587395425	8.41410386697271	67.76	DOWN_pEhEx_UP_CDC5
EHI_167640A	9.84297513555656	15.3091988994071	-0.223335691943635	0.677446292054336	-0.637232436100709	13	12	21	5	17.5318435412416	13.2044956315546	14.1813905588399	5.25881491685794	67.74	DOWN_pEhEx_UP_CDC5
EHI_069320A	107.06939746643	74.7274469700271	0.288681567180878	0.677189146787265	0.518836049249609	67	54	139	113	90.3564244048607	59.4202303419957	93.8672994132735	118.84921712099	67.72	UP_pEhEx_DOWN_CDC5
