pEhEx_mean	CmasM_mean	theta	prob	log2FC	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_185420A	17.2317205497332	20.5628353833067	-0.119696040015485	0.437063641528814	-0.254972450929006	14	23	23	16	16.8130104324562	24.2063657672795	16.6755211351878	17.8965908845905	43.71	DOWN_pEhEx_UP_CmasM
EHI_181230A	16.1248811205359	18.982388159642	-0.1196361404462	0.436831628801741	-0.235372983714734	14	20	23	14	16.8130104324562	21.0490137106778	16.6755211351878	15.6595170240166	43.68	DOWN_pEhEx_UP_CmasM
EHI_081930A	94.1855768390345	106.74833421463	-0.119615642387402	0.436752239170884	-0.180635503114573	87	103	134	82	104.480850544549	108.402420609991	97.1530361789205	91.7200282835261	43.68	DOWN_pEhEx_UP_CmasM
EHI_050760A	826.630832265979	740.457577910792	0.176513126885667	0.435085340740776	0.158826091984457	541	786	1247	673	649.702760282773	827.226238829638	904.103254590402	752.775354083086	43.51	UP_pEhEx_DOWN_CmasM
EHI_054150A	43.9330990568588	31.7789163715466	0.176423125018287	0.434847260084769	0.467238340151514	16	42	72	32	19.2148690656643	44.2029287924234	52.2016313797185	35.7931817691809	43.48	UP_pEhEx_DOWN_CmasM
EHI_055960A	46.9177729066242	36.6817192029605	0.17634408711645	0.434638273476531	0.355073276215438	25	41	65	42	30.0232329151004	43.1504781068895	47.126472773357	46.9785510720499	43.46	UP_pEhEx_DOWN_CmasM
EHI_051040A	92.9368715302402	110.69100225056	-0.118812921247844	0.433627901634625	-0.252214968072971	111	83	164	60	133.303154143046	87.3534068993129	118.90371592047	67.1122158172142	43.36	DOWN_pEhEx_UP_CmasM
EHI_050390A	5.47745079414765	7.61335674881513	-0.118788981280061	0.433534204015352	-0.475028062956077	10	3	12	2	12.0092931660402	3.15735205660167	8.70027189661975	2.23707386057381	43.35	DOWN_pEhEx_UP_CmasM
EHI_170480A	56.6050061407888	65.622663448017	-0.118762088499497	0.433428954908934	-0.213264499672179	59	57	84	47	70.8548296796369	59.9896890754317	60.9019032763382	52.5712357234845	43.34	DOWN_pEhEx_UP_CmasM
EHI_012200A	8.59458039292703	10.6977759848511	-0.118744435238431	0.433359869215033	-0.315811787713608	9	10	16	5	10.8083638494361	10.5245068553389	11.6003625288263	5.59268465143452	43.34	DOWN_pEhEx_UP_CmasM
EHI_200770A	27.1507156486297	32.3992287997271	-0.11868941265082	0.433144555184311	-0.254969247363272	31	26	32	28	37.2288088147245	27.3637178238811	23.2007250576527	31.3190340480333	43.31	DOWN_pEhEx_UP_CmasM
EHI_131020A	11.3616789659203	9.0408535498929	0.175513594501874	0.432431096871711	0.32964515458407	8	8	16	10	9.60743453283213	8.41960548427112	11.6003625288263	11.185369302869	43.24	UP_pEhEx_DOWN_CmasM
EHI_068530A	28.5933995156534	33.8946900742657	-0.118482287587268	0.432334249159873	-0.245377124636698	23	38	39	26	27.6213742818924	39.9931260502878	28.2758836640142	29.0819601874595	43.23	DOWN_pEhEx_UP_CmasM
EHI_159640A	86.641089523466	99.296438626235	-0.118406690902083	0.432038587338263	-0.196690589723023	86	90	130	71	103.279921227945	94.7205616980501	94.2529455467139	79.4161220503701	43.2	DOWN_pEhEx_UP_CmasM
EHI_154280A	187.316284143334	212.315618737729	-0.118379724272648	0.431933130629166	-0.180734181033341	193	182	218	195	231.779358104575	191.546024767168	158.054939455259	218.114701405946	43.19	DOWN_pEhEx_UP_CmasM
EHI_179020A	37.3913685973929	27.4114400191871	0.175018405749209	0.431100300770218	0.447927157638879	14	36	51	34	16.8130104324562	37.88822467922	36.9761555606339	38.0302556297547	43.11	UP_pEhEx_DOWN_CmasM
EHI_008090A	382.872483980602	336.431850937006	0.174972071496865	0.430975953183517	0.186549685284957	266	334	527	345	319.447198216668	351.518528968319	382.086940793217	385.895240948982	43.1	UP_pEhEx_DOWN_CmasM
EHI_158080A	46.832653378866	56.1994338416568	-0.118056791543886	0.430670703563427	-0.263040818127794	46	54	83	30	55.2427485637847	56.8323370188301	60.1768806182866	33.5561079086071	43.07	DOWN_pEhEx_UP_CmasM
EHI_127280A	308.477561118105	342.89820094562	-0.118002627918193	0.430459044563272	-0.152614784523952	323	281	382	306	387.900169263097	295.738642635023	276.958655375729	342.272300667792	43.05	DOWN_pEhEx_UP_CmasM
EHI_127030A	84.9334941584142	66.6848056682929	0.174751877070477	0.430385420746786	0.348975527075944	66	51	101	87	79.2613348958651	53.6749849622284	73.2272884632162	97.3127129349606	43.04	UP_pEhEx_DOWN_CmasM
EHI_158040A	82.0718659270798	100.45207753347	-0.117880801734549	0.429983060337754	-0.291547743100503	108	67	160	43	129.700366193234	70.5141959307706	116.003625288263	48.0970880023369	43	DOWN_pEhEx_UP_CmasM
EHI_010360A	12.2651297063051	14.691387018576	-0.117858972773935	0.429897785274029	-0.260408116850065	13	13	20	9	15.6120811158522	13.6818589119406	14.5004531610329	10.0668323725821	42.99	DOWN_pEhEx_UP_CmasM
EHI_055400A	421.00169793607	362.220290043365	0.17443852286463	0.429546198169356	0.216958689611736	245	407	539	406	294.227682567984	428.347429012293	390.787212689837	454.125993696483	42.95	UP_pEhEx_DOWN_CmasM
EHI_182720A	114.884458013333	132.995746017951	-0.117542697926492	0.428662675428316	-0.211196462475947	134	99	165	99	160.924528424938	104.192617867855	119.628738578522	110.735156098403	42.87	DOWN_pEhEx_UP_CmasM
EHI_104520A	21.4131298138307	26.3748300124094	-0.117414099065285	0.428160699095191	-0.300666115369857	28	18	36	15	33.6260208649125	18.94411233961	26.1008156898592	16.7780539543036	42.82	DOWN_pEhEx_UP_CmasM
EHI_156710A	38.1955132220598	27.1905251231395	0.173884985382614	0.428067016272265	0.490299162673732	18	31	76	19	21.6167276988723	32.6259712515506	55.1017220119251	21.2522016754512	42.81	UP_pEhEx_DOWN_CmasM
EHI_139340A	8.23036277918117	10.1709602436295	-0.117319811008868	0.427792735188744	-0.305427962436166	9	9	15	5	10.8083638494361	9.47205616980501	10.8753398707747	5.59268465143452	42.78	DOWN_pEhEx_UP_CmasM
EHI_163860A	179.540034963033	148.162884350752	0.173773760365555	0.427766692000531	0.277121491559063	105	161	224	177	126.097578243422	169.444560370956	162.405075403569	197.981036660782	42.78	UP_pEhEx_DOWN_CmasM
EHI_054720A	18.8210467537306	23.8087157797623	-0.117151039656866	0.427131297771171	-0.339142937654194	22	20	38	9	26.4204449652884	21.0490137106778	27.5508610059625	10.0668323725821	42.71	DOWN_pEhEx_UP_CmasM
EHI_092520A	133.700728309687	102.865119914329	0.173537609831212	0.42712113647752	0.378253456291208	50	138	165	133	60.0464658302008	145.238194603677	119.628738578522	148.765411728158	42.71	UP_pEhEx_DOWN_CmasM
EHI_068060A	19.6346015089805	15.1417275485041	0.173531941773499	0.427105651537768	0.374868503771121	12	15	22	21	14.4111517992482	15.7867602830084	15.9504984771362	23.489275536025	42.71	UP_pEhEx_DOWN_CmasM
EHI_175230A	30.4428607603021	36.5287687803735	-0.117075172437219	0.42683239530422	-0.262929190410854	23	43	38	30	27.6213742818924	45.2553794779573	27.5508610059625	33.5561079086071	42.68	DOWN_pEhEx_UP_CmasM
EHI_148700A	23.4376065713725	27.6493763909003	-0.117068023754686	0.426804233104714	-0.238421691538138	24	25	37	18	28.8223035984964	26.3112671383473	26.8258383479109	20.1336647451643	42.68	DOWN_pEhEx_UP_CmasM
EHI_140350A	1556.14801741083	1627.42160345418	-0.117020445974027	0.426616810564784	-0.0646087543498915	1434	1447	2238	1339	1722.13264001016	1522.89614196754	1622.60070871958	1497.72094965416	42.66	DOWN_pEhEx_UP_CmasM
EHI_087660A	15.0180416913386	11.8278826785877	0.173346199676119	0.426598459455344	0.344504863436395	10	11	23	12	12.0092931660402	11.5769575408728	16.6755211351878	13.4224431634428	42.66	UP_pEhEx_DOWN_CmasM
EHI_201210A	44.1223011577115	52.2143335457646	-0.116988478077767	0.426490889501685	-0.242937865289938	49	43	71	33	58.8455365135968	45.2553794779573	51.4766087216668	36.9117186994678	42.65	DOWN_pEhEx_UP_CmasM
EHI_123291A	16.881689523947	10.0396636308356	0.173117382406632	0.425974308782025	0.749748362567079	0	19	19	18	0.600464658302008	19.9965630251439	13.7754305029813	20.1336647451643	42.6	UP_pEhEx_DOWN_CmasM
EHI_103780A	21.4840627536292	13.6462662739656	0.173106779419452	0.42594540448362	0.654760568236507	20	3	21	25	24.0185863320803	3.15735205660167	15.2254758190846	27.9634232571726	42.59	UP_pEhEx_DOWN_CmasM
EHI_192130A	12.090114193412	8.66698823125827	0.173037575438934	0.425756789370435	0.480225220449573	10	5	18	10	12.0092931660402	5.26225342766945	13.0504078449296	11.185369302869	42.58	UP_pEhEx_DOWN_CmasM
EHI_060990A	13.1827670346496	15.9744441348995	-0.116771717880026	0.425637279086862	-0.2771125096333	16	12	21	10	19.2148690656643	12.6294082264067	15.2254758190846	11.185369302869	42.56	DOWN_pEhEx_UP_CmasM
EHI_179200A	18.1067981141986	22.2962330295584	-0.116723266296465	0.425446523579071	-0.300268533749125	16	24	33	11	19.2148690656643	25.2588164528134	23.9257477157043	12.3039062331559	42.54	DOWN_pEhEx_UP_CmasM
EHI_174110A	25.1546120670073	30.3599303083016	-0.116687953909415	0.425307508754766	-0.271345538393649	25	29	25	29	30.0232329151004	30.5210698804828	18.1255664512911	32.4375709783202	42.53	DOWN_pEhEx_UP_CmasM
EHI_118810A	139.097836033453	159.786873608958	-0.116620291423477	0.425041167233236	-0.2000489208197	133	151	233	98	159.723599108334	158.920053515617	168.930279326033	109.616619168117	42.5	DOWN_pEhEx_UP_CmasM
EHI_069260A	12.6577204959703	16.3568201913669	-0.116600582025187	0.424963591174154	-0.369874695806756	21	7	15	13	25.2195156486843	7.36715479873723	10.8753398707747	14.5409800937297	42.5	DOWN_pEhEx_UP_CmasM
EHI_182960A	16.9999586850013	22.2877222917256	-0.116599910050617	0.424960946338734	-0.39071794678736	9	32	33	9	10.8083638494361	33.6784219370845	23.9257477157043	10.0668323725821	42.5	DOWN_pEhEx_UP_CmasM
EHI_099740A	65.7671928362742	77.1276238057654	-0.116544865113034	0.424744305726814	-0.229879571623076	51	88	97	55	61.2473951468048	92.6156603269823	70.3271978310096	61.5195311657797	42.47	DOWN_pEhEx_UP_CmasM
EHI_155220A	344.360089366052	377.022195224565	-0.116529348575779	0.424683241373855	-0.130731510172747	287	387	479	307	344.666713865353	407.298415301615	347.285853206738	343.390837598079	42.47	DOWN_pEhEx_UP_CmasM
EHI_005900A	37.0271509836471	29.6036889331996	0.172614485630506	0.424605112562875	0.322806584943026	22	31	50	34	26.4204449652884	32.6259712515506	36.2511329025823	38.0302556297547	42.46	UP_pEhEx_DOWN_CmasM
EHI_011550A	64.6887265829963	52.5796881265665	0.172582225317284	0.424517400278449	0.299008728428887	40	54	91	57	48.0371726641607	56.8323370188301	65.9770618826997	63.7566050263535	42.45	UP_pEhEx_DOWN_CmasM
EHI_188810A	30.7928917860883	25.3126877921336	0.172552259448015	0.424435939306808	0.282736652311414	21	24	42	28	25.2195156486843	25.2588164528134	30.4509516381691	31.3190340480333	42.44	UP_pEhEx_DOWN_CmasM
EHI_163540A	362.774501526328	407.399268437733	-0.116256756039839	0.423610768491626	-0.167370333517151	388	329	642	233	465.960574842358	346.25627554065	465.464546469156	260.619104756849	42.36	DOWN_pEhEx_UP_CmasM
EHI_065710A	25.6229122538477	32.2292569014747	-0.116238350536496	0.423538375210635	-0.33093646596709	15	44	43	18	18.0139397490602	46.3078301634912	31.1759742962208	20.1336647451643	42.35	DOWN_pEhEx_UP_CmasM
EHI_051810A	35.4236381916899	26.5872341706244	0.172074351507842	0.423138452229015	0.413978688336662	17	31	38	39	20.4157983822683	32.6259712515506	27.5508610059625	43.6229402811892	42.31	UP_pEhEx_DOWN_CmasM
EHI_158020A	21.0489122000849	25.9074680068159	-0.115916231920027	0.422271820660968	-0.299622347406393	15	32	35	15	18.0139397490602	33.6784219370845	25.3757930318076	16.7780539543036	42.23	DOWN_pEhEx_UP_CmasM
EHI_104950A	19.256197307275	22.6786090860257	-0.115852559090176	0.422021555265063	-0.236009330813422	21	19	24	19	25.2195156486843	19.9965630251439	17.4005437932395	21.2522016754512	42.2	DOWN_pEhEx_UP_CmasM
EHI_044200A	39.1557103142834	46.9291546578834	-0.115826909684722	0.421920749217508	-0.261261753300053	35	49	68	26	42.0325260811406	51.5700835911606	49.3015407475119	29.0819601874595	42.19	DOWN_pEhEx_UP_CmasM
EHI_183280A	89.1149034225118	106.111121739986	-0.115671882039787	0.421311573117708	-0.251837245353354	120	64	114	86	144.111517992482	67.356843874169	82.6525830178876	96.1941760046737	42.13	DOWN_pEhEx_UP_CmasM
EHI_041960A	76.7504676004889	61.238165619992	0.171347496506267	0.421139491685466	0.32574447232376	43	67	115	63	51.6399606139727	70.5141959307706	83.3776056759392	70.4678266080749	42.11	UP_pEhEx_DOWN_CmasM
EHI_107330A	13.2253267985287	9.64414450240794	0.171247580540787	0.420863466990505	0.455578199109209	9	8	12	16	10.8083638494361	8.41960548427112	8.70027189661975	17.8965908845905	42.09	UP_pEhEx_DOWN_CmasM
EHI_102940A	19.5494819812223	13.2638902174982	0.171203387251399	0.420741424872909	0.559626408652068	15	8	40	9	18.0139397490602	8.41960548427112	29.0009063220658	10.0668323725821	42.07	UP_pEhEx_DOWN_CmasM
EHI_125660A	239.385216321033	265.940427608906	-0.1155184635099	0.420708899042433	-0.151769050095756	226	246	364	193	271.410025552508	258.902868641337	263.908247530799	215.877627545372	42.07	DOWN_pEhEx_UP_CmasM
EHI_052870A	39.1083740930277	29.83311456708	0.171100293182195	0.420456832034469	0.390562955734244	25	28	39	45	30.0232329151004	29.4686191949489	28.2758836640142	50.3341618629107	42.05	UP_pEhEx_DOWN_CmasM
EHI_073360A	25.608725665888	31.2691221059905	-0.11545054079155	0.420442135066332	-0.288103251807848	30	25	46	16	36.0278794981205	26.3112671383473	33.3510422703757	17.8965908845905	42.04	DOWN_pEhEx_UP_CmasM
EHI_126860A	94.6207273925789	68.5880537835959	0.17096243542971	0.420076507198937	0.464198932406638	22	105	120	92	26.4204449652884	110.507321981058	87.0027189661974	102.905397586395	42.01	UP_pEhEx_DOWN_CmasM
EHI_151490A	13.5469846483954	16.1953590309472	-0.115343945577795	0.420023556631321	-0.257608685780854	12	17	22	10	14.4111517992482	17.8916616540761	15.9504984771362	11.185369302869	42	DOWN_pEhEx_UP_CmasM
EHI_012060A	515.021669392794	557.270018221239	-0.115074299067848	0.418957507653956	-0.11374340225986	474	515	630	516	569.240496070304	542.012103049953	456.764274572537	577.165056028042	41.9	DOWN_pEhEx_UP_CmasM
EHI_069580A	20.6988811742987	24.1061058871035	-0.115051019665999	0.418865202634937	-0.219845827455806	19	24	31	17	22.8176570154763	25.2588164528134	22.475702399601	19.0151278148774	41.89	DOWN_pEhEx_UP_CmasM
EHI_054210A	13.0361246976759	15.897968923606	-0.115004424385103	0.418680459716898	-0.28632740550658	15	13	13	15	18.0139397490602	13.6818589119406	9.42529455467139	16.7780539543036	41.87	DOWN_pEhEx_UP_CmasM
EHI_137050A	6.77349232419772	8.74346344255174	-0.114964996605434	0.418524147052296	-0.368305009953571	11	4	11	5	13.2102224826442	4.20980274213556	7.9752492385681	5.59268465143452	41.85	DOWN_pEhEx_UP_CmasM
EHI_005130A	99.8664163219946	114.982003391626	-0.114933528302984	0.418399398037385	-0.203336566375076	112	90	142	87	134.50408345965	94.7205616980501	102.953217443334	97.3127129349606	41.84	DOWN_pEhEx_UP_CmasM
EHI_148020A	219.249164991916	184.972143192003	0.170187555677821	0.417943716151306	0.245263330989941	173	153	292	204	207.760771772495	161.024954886685	211.70661615108	228.181533778528	41.79	UP_pEhEx_DOWN_CmasM
EHI_125870A	46.7427573937311	53.7183055581358	-0.114775895065357	0.417774604065973	-0.200670956010684	48	47	63	43	57.6446071969928	49.4651822200928	45.6764274572537	48.0970880023369	41.78	DOWN_pEhEx_UP_CmasM
EHI_152680A	174.299122490994	197.870678828699	-0.114613541558938	0.417131288307792	-0.182992538378372	197	150	240	157	236.583075370991	157.867602830084	174.005437932395	175.610298055044	41.71	DOWN_pEhEx_UP_CmasM
EHI_056510A	154.300303368268	129.11253171765	0.169587047223139	0.416276773858104	0.2571118623396	97	134	217	136	116.49014371059	141.028391861541	157.329916797207	152.121022519019	41.63	UP_pEhEx_DOWN_CmasM
EHI_177670A	148.241059683602	167.187826199558	-0.114396398269707	0.416271168582563	-0.173524701792159	154	141	211	129	184.943114757018	148.395546660278	152.979780848897	144.291264007011	41.63	DOWN_pEhEx_UP_CmasM
EHI_039610A	1417.21507283883	1248.22454507887	0.169555148117222	0.416187354625338	0.1831812282533	1339	836	1463	1598	1608.04435493278	879.848773106332	1060.70814872956	1787.42201459847	41.62	UP_pEhEx_DOWN_CmasM
EHI_073400A	5.47745079414765	7.6898319601086	-0.114319042557704	0.415964839327051	-0.489447453403102	11	2	12	2	13.2102224826442	2.10490137106778	8.70027189661975	2.23707386057381	41.6	DOWN_pEhEx_UP_CmasM
EHI_198760A	33211.7547747121	31349.4941744298	0.169472163419868	0.415954800696821	0.083251785759271	20649	35861	47997	28424	24797.9894585563	37741.9340339308	34798.9125185048	31793.2937064749	41.6	UP_pEhEx_DOWN_CmasM
EHI_177440A	8.97298459463259	10.850726407438	-0.114255110700694	0.41571170119744	-0.274131788475031	11	8	14	7	13.2102224826442	8.41960548427112	10.150317212723	7.82975851200832	41.57	DOWN_pEhEx_UP_CmasM
EHI_175400A	72.2000642652687	87.6639386301968	-0.114211915165809	0.415540685188607	-0.279983377531605	51	108	63	89	61.2473951468048	113.66467403766	45.6764274572537	99.5497867955344	41.55	DOWN_pEhEx_UP_CmasM
EHI_166870A	104.553909079435	83.9847391794785	0.169288828329813	0.415441375136661	0.316047897164196	58	93	126	106	69.6539003630329	97.8779137546518	91.3528549145073	118.564914610412	41.54	UP_pEhEx_DOWN_CmasM
EHI_028910A	193.976283763854	215.544477658519	-0.11413836399189	0.41524951870365	-0.152105326402812	187	195	253	184	224.573782204951	205.227883679109	183.430732487066	205.81079517279	41.52	DOWN_pEhEx_UP_CmasM
EHI_001820A	24.0052128739309	18.3111327336662	0.169184095541396	0.415148287928035	0.390626690052492	19	13	34	21	22.8176570154763	13.6818589119406	24.6507703737559	23.489275536025	41.51	UP_pEhEx_DOWN_CmasM
EHI_119610A	6.9768810130102	8.51403780867133	-0.113947205192632	0.414492962019529	-0.2872612673183	8	7	7	8	9.60743453283213	7.36715479873723	5.07515860636152	8.94829544229523	41.45	DOWN_pEhEx_UP_CmasM
EHI_140340A	106.772364395206	121.439721233206	-0.113894026460029	0.41428254124219	-0.185702097688495	100	116	164	85	120.092931660402	122.084279521931	118.90371592047	95.0756390743868	41.43	DOWN_pEhEx_UP_CmasM
EHI_125940A	88.6607898236311	69.7692249043288	0.168728033468705	0.413873845583499	0.345705408404915	65	58	93	99	78.0604055792611	61.0421397609656	67.427107198803	110.735156098403	41.39	UP_pEhEx_DOWN_CmasM
EHI_031320A	6.40927471045185	8.58200228213208	-0.113731108582123	0.41363802478104	-0.42115317762539	2	14	10	5	2.40185863320803	14.7343095974745	7.25022658051645	5.59268465143452	41.36	DOWN_pEhEx_UP_CmasM
EHI_197980A	89.3656283325801	103.493943080342	-0.113657185651076	0.413345642608055	-0.211754381245027	72	114	139	70	86.4669107954892	119.979378150863	100.778149469179	78.2975851200833	41.33	DOWN_pEhEx_UP_CmasM
EHI_027700A	200.158573066951	224.593841946245	-0.11362354742398	0.41321260870783	-0.1661749619087	202	195	311	157	242.587721954011	205.227883679109	225.482046654062	175.610298055044	41.32	DOWN_pEhEx_UP_CmasM
EHI_170290A	18.8352333416903	23.0524744046604	-0.113595253259713	0.413100716038517	-0.291487708520557	19	22	35	11	22.8176570154763	23.1539150817456	25.3757930318076	12.3039062331559	41.31	DOWN_pEhEx_UP_CmasM
EHI_059860A	7.67694306458252	9.64414450240794	-0.113477899895186	0.412636689535066	-0.329121319120149	9	8	15	4	10.8083638494361	8.41960548427112	10.8753398707747	4.47414772114761	41.26	DOWN_pEhEx_UP_CmasM
EHI_030420A	80.0284261242016	91.6830818774199	-0.113013343504085	0.410791000928404	-0.19614300352508	76	87	124	63	91.2706280619052	91.5632096414484	89.902809598404	70.4678266080749	41.08	DOWN_pEhEx_UP_CmasM
EHI_073680A	40.0118248334125	48.5010911437154	-0.112988542544999	0.410692166436781	-0.277590776725769	28	60	43	44	33.6260208649125	63.1470411320334	31.1759742962208	49.2156249326238	41.07	DOWN_pEhEx_UP_CmasM
EHI_051840A	422.676143667825	367.352518508659	0.167336813835447	0.409963921061311	0.202387521746117	257	403	536	411	308.638834367232	424.137626270158	388.612144715682	459.718678347917	41	UP_pEhEx_DOWN_CmasM
EHI_136410A	123.417515597045	102.907673603492	0.167081768094907	0.409240067977529	0.262196593536212	85	98	155	121	102.078991911341	103.140167182321	112.378511998005	135.342968564715	40.92	UP_pEhEx_DOWN_CmasM
EHI_006830A	114.742592133736	133.097632013542	-0.112549452156332	0.408943044876035	-0.214083888795655	94	145	195	79	112.887355760778	152.605349402414	141.379418320071	88.3644174926654	40.89	DOWN_pEhEx_UP_CmasM
EHI_072080A	7.88033175339501	5.42110783480265	0.166952064047165	0.408872308628562	0.539668662052056	2	8	11	7	2.40185863320803	8.41960548427112	7.9752492385681	7.82975851200832	40.89	UP_pEhEx_DOWN_CmasM
EHI_009380A	346.479095781935	294.345923945707	0.166857502470831	0.408604343098564	0.235255662889984	191	340	421	349	229.377499471367	357.833233081523	305.234539039743	390.369388670129	40.86	UP_pEhEx_DOWN_CmasM
EHI_086130A	116.937307946794	133.845362650811	-0.112434566689667	0.408485616202454	-0.194831870650698	90	151	160	106	108.083638494361	158.920053515617	116.003625288263	118.564914610412	40.85	DOWN_pEhEx_UP_CmasM
EHI_068220A	28.9150573655202	21.5399916544564	0.166606997477149	0.407895088198099	0.424803273415242	13	26	49	20	15.6120811158522	27.3637178238811	35.5261102445306	22.3707386057381	40.79	UP_pEhEx_DOWN_CmasM
EHI_008030A	105.225597955088	86.2704847804499	0.166604161062735	0.40788706258987	0.286546739901282	81	71	140	98	97.2752746449253	74.7239986729062	101.50317212723	109.616619168117	40.79	UP_pEhEx_DOWN_CmasM
EHI_001990A	24.0951088590658	30.8867460495232	-0.112068262050768	0.407027741159959	-0.358247570533123	25	30	54	8	30.0232329151004	31.5735205660167	39.1512235347889	8.94829544229523	40.7	DOWN_pEhEx_UP_CmasM
EHI_133920A	50.8200840847341	38.5595565339663	0.166281424966712	0.406974633308604	0.398310302909192	22	48	59	53	26.4204449652884	50.5176329056267	42.7763368250471	59.2824573052059	40.7	UP_pEhEx_DOWN_CmasM
EHI_099760A	125.881919365508	104.403134878031	0.166049289752127	0.40631926546271	0.269906049310989	77	110	180	109	92.4715573785092	115.769575408728	130.504078449296	121.920525401272	40.63	UP_pEhEx_DOWN_CmasM
EHI_050880A	39.0800009171083	30.2154906235474	0.166001103808827	0.406183322206973	0.371142133197178	30	23	45	41	36.0278794981205	24.2063657672795	32.626019612324	45.860014141763	40.62	UP_pEhEx_DOWN_CmasM
EHI_098180A	5.12671757817201	7.86912316975662	-0.111834725899766	0.406098759499176	-0.61816746557509	13	0	14	0	15.6120811158522	0.526225342766945	10.150317212723	0.559268465143452	40.61	DOWN_pEhEx_UP_CmasM
EHI_165220A	29.3218347431451	23.426339723295	0.165869271146246	0.405805896466361	0.323843823278871	17	25	41	26	20.4157983822683	26.3112671383473	29.7259289801175	29.0819601874595	40.58	UP_pEhEx_DOWN_CmasM
EHI_160920A	34.0850368977608	27.3434755457264	0.165597518814638	0.405023442647336	0.317941913628551	20	29	48	30	24.0185863320803	30.5210698804828	34.801087586479	33.5561079086071	40.5	UP_pEhEx_DOWN_CmasM
EHI_138460A	163.680065340525	181.564801635127	-0.111463993713343	0.404624795531512	-0.149605921071614	156	166	223	149	187.344973390227	174.706813798626	161.680052745517	166.662002612749	40.46	DOWN_pEhEx_UP_CmasM
EHI_122710A	34.0708503098011	26.6637093819179	0.165458320019193	0.404623063524743	0.353660455220504	18	30	51	28	21.6167276988723	31.5735205660167	36.9761555606339	31.3190340480333	40.46	UP_pEhEx_DOWN_CmasM
EHI_052050A	398.812939457662	347.716017827908	0.165434560239643	0.404554751024787	0.197802691089472	324	289	589	333	389.101098579701	304.158248119294	427.038345592419	372.472797785539	40.46	UP_pEhEx_DOWN_CmasM
EHI_070680A	672.093990575602	718.815821689946	-0.111370934348427	0.404254956384597	-0.096959159809321	630	643	1002	555	756.58546946053	676.725790798291	726.472703367749	620.787996309232	40.43	DOWN_pEhEx_UP_CmasM
EHI_000670A	9.54059089719094	12.2867339463485	-0.111091702229558	0.403137513976954	-0.364950942643885	16	5	11	10	19.2148690656643	5.26225342766945	7.9752492385681	11.185369302869	40.31	DOWN_pEhEx_UP_CmasM
EHI_150400A	26.9331403718575	32.0253634810925	-0.111058303956995	0.403003713901466	-0.249832488784663	33	23	39	23	39.6306674479325	24.2063657672795	28.2758836640142	25.7263493965988	40.3	DOWN_pEhEx_UP_CmasM
EHI_202810A	90.9359914912411	74.8759211561249	0.16464579642838	0.402291579888806	0.280349564017358	56	78	119	86	67.2520417298249	82.0911534716434	86.2776963081458	96.1941760046737	40.23	UP_pEhEx_DOWN_CmasM
EHI_033750A	17.9743423651846	21.1661263358218	-0.110842568066224	0.40213960800596	-0.235818275239712	15	23	22	18	18.0139397490602	24.2063657672795	15.9504984771362	20.1336647451643	40.21	DOWN_pEhEx_UP_CmasM
EHI_159790A	21.0489122000849	16.3483094535341	0.16432299083745	0.401367949836727	0.364604220092644	14	15	35	15	16.8130104324562	15.7867602830084	25.3757930318076	16.7780539543036	40.14	UP_pEhEx_DOWN_CmasM
EHI_170300A	58.1469961235304	38.6869747430551	0.164174753289757	0.400944305277032	0.587856747087692	3	70	70	59	3.60278794981205	73.6715479873723	50.7515860636152	65.9936788869273	40.09	UP_pEhEx_DOWN_CmasM
EHI_008610A	17.9317826013055	21.4720271809956	-0.110437271168455	0.400517054414788	-0.259939489055295	19	19	31	12	22.8176570154763	19.9965630251439	22.475702399601	13.4224431634428	40.05	DOWN_pEhEx_UP_CmasM
EHI_020470A	44.732467224149	36.6902299407932	0.163797656616673	0.399853972450863	0.285926386433253	32	33	59	42	38.4297381313285	34.7308726226184	42.7763368250471	46.9785510720499	39.99	UP_pEhEx_DOWN_CmasM
EHI_153150A	88.1972660941673	102.329914864476	-0.110231298672485	0.399692878947055	-0.214422119037329	105	74	113	85	126.097578243422	77.8813507295079	81.9275603598359	95.0756390743868	39.97	DOWN_pEhEx_UP_CmasM
EHI_098040A	161.031235928587	179.516992405869	-0.110064662686651	0.399026305474567	-0.156779849307704	143	177	237	135	171.732892274374	186.283771339499	171.83036995824	151.002485588732	39.9	DOWN_pEhEx_UP_CmasM
EHI_053050A	114.766188852279	128.29683660692	-0.109990650323367	0.3987303006675	-0.160787924859724	107	121	151	108	128.49943687663	127.346532949601	109.478421365798	120.801988470986	39.87	DOWN_pEhEx_UP_CmasM
EHI_155490A	21.9807361163891	17.2489905133903	0.163402237264542	0.398699271386622	0.349727770223874	12	19	33	18	14.4111517992482	19.9965630251439	23.9257477157043	20.1336647451643	39.87	UP_pEhEx_DOWN_CmasM
EHI_010580A	4.74901556665592	6.48325005507852	-0.109913797821537	0.398422974610709	-0.449088732705996	9	2	10	2	10.8083638494361	2.10490137106778	7.25022658051645	2.23707386057381	39.84	DOWN_pEhEx_UP_CmasM
EHI_099850A	29.8326946938647	36.1719249374043	-0.109851703869322	0.398174694598795	-0.277976077301452	39	24	50	21	46.8362433475566	25.2588164528134	36.2511329025823	23.489275536025	39.82	DOWN_pEhEx_UP_CmasM
