logFC	AveExpr	t	P.Value	adj.P.Val	B	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_127240A	-0.711425290499217	4.66279245927959	-2.02070126340865	0.077191006069745	0.999593478972769	-4.53699104065959	116	295	128	354	228	403	15.4653927455411	24.5155907955366	20.2764735438976	31.3490435287342	31.003398226103	34.8348490890303	0.04	UP_pEhEx_DOWN_UmasM
EHI_127250A	-0.0334192696692166	4.13290469999841	-0.0892606948353804	0.931021438527236	0.999593478972769	-4.62430677994934	139	126	168	173	124	248	18.5318068243984	10.4710658991105	26.6128715263656	15.3202952838164	16.8614972808631	21.436830208634	0.04	UP_pEhEx_DOWN_UmasM
EHI_127260A	-0.516660757510457	4.22860496190861	-0.997033673600411	0.347322205463675	0.999593478972769	-4.59600920208754	61	86	420	134	186	423	8.13266342653455	7.146917994631	66.532178815914	11.8665870984474	25.2922459212946	36.5636257187588	0.04	UP_pEhEx_DOWN_UmasM
EHI_127280A	0.0470774235501755	5.52983449443386	0.119198882374818	0.907993109592336	0.999593478972769	-4.62299487106583	308	295	651	382	306	764	41.0632841864368	24.5155907955366	103.124877164667	33.8286288925889	41.609823935033	66.0392672556306	0.04	DOWN_pEhEx_UP_UmasM
EHI_127300A	-0.502782112952359	0.204554950462996	-1.09681013186105	0.303958265714257	0.999593478972769	-4.5922972144979	8	7	8	10	8	26	1.06657881003732	0.581725883283919	1.2672795964936	0.885566201376672	1.08783853424923	2.24740961864712	0.04	UP_pEhEx_DOWN_UmasM
EHI_127310A	0.675585186523709	3.83190227097157	1.70341056965791	0.126062134806182	0.999593478972769	-4.55699158312919	54	119	510	73	25	732	7.1994069677519	9.88934001582662	80.789074276467	6.46463327004971	3.39949541952884	63.2732246480649	0.04	DOWN_pEhEx_UP_UmasM
EHI_127330A	0.0127042639905331	11.1672927479692	0.0285939168480921	0.977873753942731	0.999593478972769	-4.61744056717657	21617	15469	20903	22288	15802	32894	2882.02926707209	1285.53109835985	3311.24317568821	1973.74994962833	2148.75306477579	2843.31892291455	0.04	DOWN_pEhEx_UP_UmasM
EHI_127340A	0.135962136573897	3.30133414586973	0.335139102079633	0.745952602900565	0.999593478972769	-4.61878293018551	198	224	14	182	218	19	26.3978255484236	18.6152282650854	2.2177392938638	16.1173048650554	29.6436000582915	1.64233779824212	0.04	DOWN_pEhEx_UP_UmasM
EHI_127360A	-0.585565101870469	1.62959259726664	-0.993156056206525	0.349098366670021	0.999593478972769	-4.5959893154361	7	62	18	33	24	67	0.933256458782654	5.15242925194328	2.8513790921106	2.92236846454302	3.26351560274769	5.79140170959064	0.04	UP_pEhEx_DOWN_UmasM
EHI_127380A	-0.38996833221018	4.67763009933034	-0.677713162478713	0.516659405177409	0.999593478972769	-4.61039974763127	60	300	356	254	264	352	7.99934107527989	24.9311092835965	56.3939420439652	22.4933815149675	35.8986716302246	30.4264686832225	0.04	UP_pEhEx_DOWN_UmasM
EHI_127390A	0.474693553670124	0.870454781841917	1.20530722327807	0.261790071799027	0.999593478972769	-4.58738509590201	10	20	27	12	6	42	1.33322351254665	1.66207395223977	4.2770686381659	1.06267944165201	0.815878900686922	3.63043092242996	0.04	DOWN_pEhEx_UP_UmasM
EHI_127400A	-0.235527383536079	2.29857265164444	-0.499649225897693	0.630482122805477	0.999593478972769	-4.61508661282864	31	128	12	77	43	45	4.13299288889461	10.6372732943345	1.9009193947404	6.81885975060037	5.84713212158961	3.88974741688924	0.04	UP_pEhEx_DOWN_UmasM
EHI_127410A	-0.142201701929763	2.59026659277662	-0.38192098572186	0.712250223346282	0.999593478972769	-4.61795034015412	80	120	10	120	63	33	10.6657881003732	9.97244371343861	1.584099495617	10.6267944165201	8.56672845721268	2.85248143905211	0.04	UP_pEhEx_DOWN_UmasM
EHI_127420A	-0.266513889900561	0.502589818706769	-0.635913537600364	0.542210347586572	0.999593478972769	-4.60657482117007	15	27	2	26	16	9	1.99983526881997	2.24379983552369	0.3168198991234	2.30247212357935	2.17567706849846	0.777949483377848	0.04	UP_pEhEx_DOWN_UmasM
EHI_127430A	0.014121653297679	3.81867621569266	0.0377364932766139	0.970802452095386	0.999593478972769	-4.62389345504058	237	215	31	254	151	69	31.5973972473556	17.8672949865775	4.9107084364127	22.4933815149675	20.5329523339542	5.9642793725635	0.04	DOWN_pEhEx_UP_UmasM
EHI_127460A	0.862329795844028	3.88405241859699	1.82965167454581	0.103870763535985	0.999593478972769	-4.54783279653249	124	173	209	186	38	174	16.5319715555784	14.376939686874	33.1076794583953	16.4715313456061	5.16723303768384	15.0403566786384	0.04	DOWN_pEhEx_UP_UmasM
EHI_127670A	0.401715835292625	4.23229875438757	0.605242149647237	0.561428750924166	0.999593478972769	-4.61308224043669	192	65	459	90	144	318	25.5978914408956	5.40174034477925	72.7101668488203	7.97009581239005	19.5810936164861	27.4875484126839	0.04	DOWN_pEhEx_UP_UmasM
EHI_127700A	-0.0078723977849587	0.32965019742433	-0.0168299293932682	0.986975538293384	0.999593478972769	-4.61586176713186	33	27	1	36	28	1	4.39963759140394	2.24379983552369	0.1584099495617	3.18803832495602	3.8074348698723	0.0864388314864275	0.04	UP_pEhEx_DOWN_UmasM
EHI_127810A	0.40400587700468	4.78148273763967	0.899926920833897	0.393878406437636	0.999593478972769	-4.60067571621074	87	131	1629	155	87	928	11.5990445591558	10.8865843871705	258.049807836009	13.7262761213384	11.8302440599604	80.2152356194047	0.04	DOWN_pEhEx_UP_UmasM
EHI_127830A	-0.404620622564833	4.09327126170577	-1.18000769374942	0.271170632849083	0.999593478972769	-4.58625099770005	129	219	65	209	195	177	17.1985833118518	18.1997097770255	10.2966467215105	18.5083336087724	26.516064272325	15.2996731730977	0.04	UP_pEhEx_DOWN_UmasM
EHI_127840A	0.114129960949816	0.415842990088045	0.266826063560423	0.79620619019672	0.999593478972769	-4.6125472328712	4	11	27	9	5	41	0.533289405018659	0.914140673731872	4.2770686381659	0.797009581239005	0.679899083905768	3.54399209094353	0.04	DOWN_pEhEx_UP_UmasM
EHI_127960A	1.46350128923278	0.767713497654708	3.59275308163252	0.00679986489644599	0.999593478972769	-4.50425605368075	10	21	57	5	4	41	1.33322351254665	1.74517764985176	9.0293671250169	0.442783100688336	0.543919267124615	3.54399209094353	0.04	DOWN_pEhEx_UP_UmasM
EHI_128070A	0.0963061466011393	2.60302119780758	0.281911213972004	0.785012190637743	0.999593478972769	-4.62099389950798	37	65	57	66	33	87	4.9329269964226	5.40174034477925	9.0293671250169	5.84473692908603	4.48733395377807	7.52017833931919	0.04	DOWN_pEhEx_UP_UmasM
EHI_128100A	-0.118644859059379	8.53230840952596	-0.242273470407042	0.814531818283161	0.999593478972769	-4.61912066101226	1712	2522	6078	3275	3379	4850	228.247865347986	209.587525377435	962.815673436012	290.02293095086	459.475800903518	419.228332709173	0.04	UP_pEhEx_DOWN_UmasM
EHI_128110A	0.0139863513218789	4.93110923287075	0.0335660640575222	0.974027760051957	0.999593478972769	-4.62399688375914	126	295	445	286	220	419	16.7986162580878	24.5155907955366	70.4924275549565	25.3271933593728	29.9155596918538	36.2178703928131	0.04	DOWN_pEhEx_UP_UmasM
EHI_128150A	0.859979740899976	3.72294728428242	1.80410618040831	0.108041913051773	0.999593478972769	-4.55022072846504	67	191	249	86	24	424	8.93259753406254	15.8728062438898	39.4440774408633	7.61586933183938	3.26351560274769	36.6500645502453	0.04	DOWN_pEhEx_UP_UmasM
EHI_128160A	0.392554996468227	0.382758778651919	0.896086591797137	0.395808797718372	0.999593478972769	-4.59881047658487	10	23	7	12	7	15	1.33322351254665	1.91138504507573	1.1088696469319	1.06267944165201	0.951858717468075	1.29658247229641	0.04	DOWN_pEhEx_UP_UmasM
EHI_128180A	-0.2426915265118	1.07695507326952	-0.548719900644895	0.59785089542886	0.999593478972769	-4.61032326689639	6	16	34	14	16	54	0.799934107527989	1.32965916179181	5.3859382850978	1.23979268192734	2.17567706849846	4.66769690026709	0.04	UP_pEhEx_DOWN_UmasM
EHI_128190A	1.13902266179944	1.24389875580274	2.45001554440956	0.039299165374113	0.999593478972769	-4.53319564776229	13	16	104	15	4	59	1.73319056631064	1.32965916179181	16.4746347544168	1.32834930206501	0.543919267124615	5.09989105769922	0.04	DOWN_pEhEx_UP_UmasM
EHI_128200A	-0.18772154381544	-0.755123041123036	-0.405310874922591	0.695642230399041	0.999593478972769	-4.60879353026215	10	16	0	13	13	1	1.33322351254665	1.32965916179181	0	1.15123606178967	1.767737618155	0.0864388314864275	0.04	UP_pEhEx_DOWN_UmasM
EHI_128220A	-0.129317931675653	1.77775862076133	-0.356684680344373	0.730353373203468	0.999593478972769	-4.61610163871573	43	81	5	78	46	12	5.73286110395059	6.73139950657106	0.7920497478085	6.90741637073804	6.25507157193307	1.03726597783713	0.04	UP_pEhEx_DOWN_UmasM
EHI_128430A	0.039685580305043	1.49622977583945	0.0998353325465745	0.922878399689032	0.999593478972769	-4.61977471475682	18	53	13	39	25	20	2.39980232258397	4.40449597343538	2.0593293443021	3.45370818536902	3.39949541952884	1.72877662972855	0.04	DOWN_pEhEx_UP_UmasM
EHI_128450A	0.561706075470059	2.53087841638448	1.11084091676912	0.298217120364409	0.999593478972769	-4.59048455383308	12	67	222	20	20	258	1.59986821505598	5.56794774000322	35.1670088026974	1.77113240275334	2.71959633562307	22.3012185234983	0.04	DOWN_pEhEx_UP_UmasM
EHI_129000A	-0.35592639566184	6.6023933135213	-0.896340467817105	0.395680973711345	0.999593478972769	-4.6005722099674	822	1141	379	1817	1393	510	109.590972731334	94.8213189752788	60.0373708838843	160.907378790141	189.419884776147	44.083804058078	0.04	UP_pEhEx_DOWN_UmasM
EHI_129320A	0.186641913132756	4.41927334077908	0.476309063273575	0.646316349958797	0.999593478972769	-4.61732036895606	157	140	307	192	119	335	20.9316091469824	11.6345176656784	48.6318545154419	17.0028710664321	16.1815981969573	28.9570085479532	0.04	DOWN_pEhEx_UP_UmasM
EHI_129330A	0.026321000423648	2.94774365228399	0.0620320375410881	0.952026201723767	0.999593478972769	-4.6236570650614	26	101	98	58	49	150	3.46638113262128	8.39347345881083	15.5241750570466	5.1362839679847	6.66301102227653	12.9658247229641	0.04	DOWN_pEhEx_UP_UmasM
EHI_129340A	-0.251671280839587	1.73393628962074	-0.601168979227581	0.564010294344526	0.999593478972769	-4.61015619344654	29	89	6	75	54	10	3.86634818638528	7.39622908746697	0.9504596973702	6.64174651032504	7.3429101061823	0.864388314864275	0.04	UP_pEhEx_DOWN_UmasM
EHI_129350A	0.170788761945479	1.89163061254042	0.448799984885627	0.6652265710354	0.999593478972769	-4.61568278661568	20	26	62	31	19	68	2.6664470250933	2.1606961379117	9.8214168728254	2.74525522426768	2.58361651884192	5.87784054107707	0.04	DOWN_pEhEx_UP_UmasM
EHI_129360A	-0.156826505736284	1.17963191683699	-0.317395922520549	0.758893155021006	0.999593478972769	-4.61568383664869	13	62	6	42	23	13	1.73319056631064	5.15242925194328	0.9504596973702	3.71937804578202	3.12753578596653	1.12370480932356	0.04	UP_pEhEx_DOWN_UmasM
EHI_129370A	1.28356497748475	3.12184104624664	2.48616494114854	0.0371245882118608	0.999593478972769	-4.52548295863651	32	30	1527	29	5	969	4.26631524014927	2.49311092835965	241.891992980716	2.56814198399235	0.679899083905768	83.7592277103483	0.04	DOWN_pEhEx_UP_UmasM
EHI_129490A	-0.569155964012624	1.6798081322599	-1.56470208108564	0.155452662192922	0.999593478972769	-4.56770149286093	17	40	14	47	31	38	2.2664799713293	3.32414790447954	2.2177392938638	4.16216114647036	4.21537432021576	3.28467559648425	0.04	UP_pEhEx_DOWN_UmasM
EHI_129500A	0.574402307459657	2.18860379603467	1.24375793368557	0.248046455127393	0.999593478972769	-4.58342252360493	40	83	29	31	18	84	5.33289405018659	6.89760690179504	4.5938885372893	2.74525522426768	2.44763670206077	7.26086184485991	0.04	DOWN_pEhEx_UP_UmasM
EHI_129510A	0.470574066302295	1.61075707375401	1.21340463797155	0.258844653477725	0.999593478972769	-4.58560773259161	29	44	20	33	13	36	3.86634818638528	3.65656269492749	3.168198991234	2.92236846454302	1.767737618155	3.11179793351139	0.04	DOWN_pEhEx_UP_UmasM
EHI_129730A	-0.208350542297033	1.53712353323995	-0.525306710536787	0.613306580136326	0.999593478972769	-4.61302646990991	18	41	14	39	17	42	2.39980232258397	3.40725160209152	2.2177392938638	3.45370818536902	2.31165688527961	3.63043092242996	0.04	UP_pEhEx_DOWN_UmasM
EHI_129740A	0.202964592331068	6.05955253420171	0.519797889769883	0.616973510237143	0.999593478972769	-4.61489167818077	412	614	827	700	440	744	54.9288087169219	51.0256703337609	131.005028287526	61.989634096367	59.8311193837076	64.3104906259021	0.04	DOWN_pEhEx_UP_UmasM
EHI_129750A	-0.0487876553908595	8.51065987474353	-0.0925364223609376	0.928497983574762	0.999593478972769	-4.6205072543563	1028	3198	8365	2858	2695	6076	137.055377089795	265.765624963139	1325.09922808362	253.094820353453	366.465606225209	525.202340111534	0.04	UP_pEhEx_DOWN_UmasM
EHI_129770A	-0.229522197291236	3.38015185263066	-0.620023711199328	0.552117828952874	0.999593478972769	-4.61265662330668	88	115	49	103	79	167	11.7323669104105	9.55692522537866	7.7620875285233	9.12133187417972	10.7424055257111	14.4352848582334	0.04	UP_pEhEx_DOWN_UmasM
EHI_129780A	0.510855061602041	2.64600295138285	1.17747230254576	0.272125663668668	0.999593478972769	-4.58693059949903	32	32	220	43	20	158	4.26631524014927	2.65931832358363	34.850188903574	3.80793466591969	2.71959633562307	13.6573353748555	0.04	DOWN_pEhEx_UP_UmasM
EHI_129790A	-0.0527943145474608	6.37361251463548	-0.12692609259504	0.90206337988551	0.999593478972769	-4.62214840330067	1263	890	273	1254	747	616	168.386129634642	73.9622908746697	43.2459162303441	111.050001652635	101.576923135522	53.2463201956393	0.04	UP_pEhEx_DOWN_UmasM
EHI_129800A	-0.619992697031509	2.37625311235382	-1.36514774220508	0.208564992396961	0.999593478972769	-4.57691009495781	24	107	15	82	59	53	3.19973643011196	8.89209564448276	2.3761492434255	7.26164285128871	8.02280919008806	4.58125806878066	0.04	UP_pEhEx_DOWN_UmasM
EHI_129820A	-0.328263211708152	3.22750367682264	-0.833606923523212	0.428169683389626	0.999593478972769	-4.60385659484432	53	160	38	133	69	120	7.06608461649723	13.2965916179181	6.0195780833446	11.7780304783097	9.3826073578996	10.3726597783713	0.04	UP_pEhEx_DOWN_UmasM
EHI_129850A	0.593353035121536	0.989381196928078	1.31106637534526	0.225439012266268	0.999593478972769	-4.58233910965604	16	43	11	24	8	19	2.13315762007464	3.5734589973155	1.7425094451787	2.12535888330401	1.08783853424923	1.64233779824212	0.04	DOWN_pEhEx_UP_UmasM
EHI_129880A	0.146795098836895	0.674620036627833	0.174331211594562	0.865842401210536	0.999593478972769	-4.61508574139369	4	43	13	4	14	52	0.533289405018659	3.5734589973155	2.0593293443021	0.354226480550669	1.90371743493615	4.49481923729423	0.04	DOWN_pEhEx_UP_UmasM
EHI_129910A	1.05126635363169	5.63425207107363	2.06593572340833	0.0719163150978771	0.999593478972769	-4.53617002969429	109	553	3566	187	111	1818	14.5321362867585	45.9563447794296	564.889880137022	16.5600879657438	15.0937596627081	157.145795642325	0.04	DOWN_pEhEx_UP_UmasM
EHI_130060A	-1.04642511675018	0.937411733774733	-2.38492555718964	0.0435430246901252	0.999593478972769	-4.5368886516635	14	19	4	27	31	24	1.86651291756531	1.57897025462778	0.6336397982468	2.39102874371701	4.21537432021576	2.07453195567426	0.04	UP_pEhEx_DOWN_UmasM
EHI_130160A	-0.0342723783266218	1.77490583891323	-0.0921421439895984	0.928801670912878	0.999593478972769	-4.61851146455505	65	89	3	92	54	8	8.66595283155321	7.39622908746697	0.4752298486851	8.14720905266538	7.3429101061823	0.69151065189142	0.04	UP_pEhEx_DOWN_UmasM
EHI_130260A	-1.14841120397659	10.6060697752161	-2.54917764235031	0.033620401371142	0.999593478972769	-4.52582475759446	8268	25628	3156	26518	22211	19919	1102.30920017357	2129.78156240004	499.941800816725	2348.34445281066	3020.2477105262	1721.77508437815	0.04	UP_pEhEx_DOWN_UmasM
EHI_130480A	1.60505840516703	1.46532121884111	3.2597210941737	0.0111872203519207	0.999593478972769	-4.50183556722401	27	17	123	8	8	56	3.59970348387595	1.4127628594038	19.4844237960891	0.708452961101338	1.08783853424923	4.84057456323994	0.04	DOWN_pEhEx_UP_UmasM
EHI_130490A	-0.216086782379818	-0.163306013523203	-0.246858523617409	0.811100020261239	0.999593478972769	-4.61003937916405	0	16	24	6	6	32	0	1.32965916179181	3.8018387894808	0.531339720826003	0.815878900686922	2.76604260756568	0.04	UP_pEhEx_DOWN_UmasM
EHI_130650A	0.332192833434291	1.61817780389334	0.754033020503382	0.471973535541378	0.999593478972769	-4.6053882526057	10	35	61	25	9	82	1.33322351254665	2.90862941641959	9.6630069232637	2.21391550344168	1.22381835103038	7.08798418188706	0.04	DOWN_pEhEx_UP_UmasM
EHI_130660A	0.865736737678238	4.17737928494124	2.29830818072987	0.04991056200127	0.999593478972769	-4.52415506721647	68	83	1473	68	32	1023	9.06591988531721	6.89760690179504	233.337855704384	6.02185016936137	4.35135413699692	88.4269246106153	0.04	DOWN_pEhEx_UP_UmasM
EHI_130670A	0.325025620501171	4.77021312269734	0.576609200172859	0.579719380689268	0.999593478972769	-4.61398213703335	73	403	559	276	130	377	9.73253164159053	33.4907901376313	88.5511618049903	24.4416271579961	17.67737618155	32.5874394703832	0.04	DOWN_pEhEx_UP_UmasM
EHI_130690A	-0.501697236409487	2.02024281720235	-1.04474862519044	0.326025628378796	0.999593478972769	-4.59366963912099	57	61	5	76	41	39	7.59937402151589	5.06932555433129	0.7920497478085	6.73030313046271	5.5751724880273	3.37111442797067	0.04	UP_pEhEx_DOWN_UmasM
EHI_130700A	-0.29371398682213	11.8851685516952	-0.639603197947218	0.539924990416033	0.999593478972769	-4.60743514943258	34550	25874	25324	40311	38176	46020	4606.28723584867	2150.22507201259	4011.57356270049	3569.8059143695	5191.16548543732	3977.91502500539	0.04	UP_pEhEx_DOWN_UmasM
EHI_130720A	0.968605435331244	2.19682439084092	2.47722954477031	0.0376505425852832	0.999593478972769	-4.52027462836062	20	58	126	22	11	129	2.6664470250933	4.82001446149533	19.9596536447742	1.94824564302868	1.49577798459269	11.1506092617491	0.04	DOWN_pEhEx_UP_UmasM
EHI_130740A	0.474835385974475	0.783145031291169	0.641284136954026	0.538885733100819	0.999593478972769	-4.60647168469848	20	9	37	14	1	89	2.6664470250933	0.747933278507896	5.8611681337829	1.23979268192734	0.135979816781154	7.69305600229205	0.04	DOWN_pEhEx_UP_UmasM
EHI_130870A	-0.0726641038500321	2.61071293554611	-0.213148043163868	0.83642761927283	0.999593478972769	-4.62207174766247	43	59	46	64	48	75	5.73286110395059	4.90311815910731	7.2868576798382	5.6676236888107	6.52703120549537	6.48291236148206	0.04	UP_pEhEx_DOWN_UmasM
EHI_130900A	0.215903887009888	1.25107147343358	0.573478954333497	0.581739058458773	0.999593478972769	-4.61076422734705	15	21	28	22	13	34	1.99983526881997	1.74517764985176	4.4354785877276	1.94824564302868	1.767737618155	2.93892027053854	0.04	DOWN_pEhEx_UP_UmasM
EHI_130920A	0.689537699063784	-0.116151852219903	1.15303503625258	0.281471692410198	0.999593478972769	-4.59082443971214	16	13	4	17	3	5	2.13315762007464	1.08034806895585	0.6336397982468	1.50546254234034	0.407939450343461	0.432194157432138	0.04	DOWN_pEhEx_UP_UmasM
EHI_130930A	0.0670975301510101	10.5925639580808	0.138803029115141	0.892962049161474	0.999593478972769	-4.6176872890273	7206	8323	39032	11065	9757	29349	960.720863141114	691.672075224579	6183.05715129227	979.879001823288	1326.75507233372	2536.89326529516	0.04	DOWN_pEhEx_UP_UmasM
EHI_130940A	0.842941144285216	0.167156237346449	1.04427404855177	0.326232372701174	0.999593478972769	-4.59401553831253	10	10	31	9	0	66	1.33322351254665	0.831036976119884	4.9107084364127	0.797009581239005	0	5.70496287810422	0.04	DOWN_pEhEx_UP_UmasM
EHI_130950A	0.356757571406255	2.44306325956379	0.977186366038933	0.356485758250428	0.999593478972769	-4.59689624116306	36	57	64	44	19	120	4.79960464516793	4.73691076388334	10.1382367719488	3.89649128605736	2.58361651884192	10.3726597783713	0.04	DOWN_pEhEx_UP_UmasM
EHI_130960A	0.149141982902491	10.7507728791613	0.346860048350351	0.737450550992344	0.999593478972769	-4.61497034340805	16206	13310	15716	18190	12067	19249	2160.6220244331	1106.11021521557	2489.57076731168	1610.84492030417	1640.86844909818	1663.86106728224	0.04	DOWN_pEhEx_UP_UmasM
EHI_130970A	0.195575387361454	1.61560134382306	0.494767310027572	0.633777752517843	0.999593478972769	-4.61412606130559	27	36	20	47	17	26	3.59970348387595	2.99173311403158	3.168198991234	4.16216114647036	2.31165688527961	2.24740961864712	0.04	DOWN_pEhEx_UP_UmasM
EHI_130980A	-0.0187579216881159	0.0111231431853112	-0.0352159835251861	0.972751688622512	0.999593478972769	-4.61300029611502	19	16	1	21	8	6	2.53312467383863	1.32965916179181	0.1584099495617	1.85968902289101	1.08783853424923	0.518632988918565	0.04	UP_pEhEx_DOWN_UmasM
EHI_130990A	-0.0645577898851904	2.6429232528795	-0.112971501184534	0.912776369155128	0.999593478972769	-4.622873400207	17	102	70	31	53	152	2.2664799713293	8.47657715642282	11.088696469319	2.74525522426768	7.20693028940114	13.138702385937	0.04	UP_pEhEx_DOWN_UmasM
EHI_131000A	0.0875704519942236	4.95128375407874	0.228937545704184	0.824537316236196	0.999593478972769	-4.62241832386948	294	269	231	378	166	414	39.1967712688715	22.3548946576249	36.5926983487527	33.4744024120382	22.5726495856715	35.785676235381	0.04	DOWN_pEhEx_UP_UmasM
EHI_131020A	-0.467638765621486	0.387383279031863	-1.1310294043056	0.290108162924884	0.999593478972769	-4.59094718181005	6	12	9	16	10	20	0.799934107527989	0.997244371343861	1.4256895460553	1.41690592220268	1.35979816781154	1.72877662972855	0.04	UP_pEhEx_DOWN_UmasM
EHI_131040A	0.612330086295581	-0.140481940965591	1.14955031281481	0.282825346292302	0.999593478972769	-4.59098991946154	9	18	4	10	3	10	1.19990116129198	1.49586655701579	0.6336397982468	0.885566201376672	0.407939450343461	0.864388314864275	0.04	DOWN_pEhEx_UP_UmasM
EHI_131050A	-0.328480392213359	2.21905408021388	-0.725817541790345	0.488193122324345	0.999593478972769	-4.60722555368428	48	100	7	82	43	42	6.39947286022391	8.31036976119884	1.1088696469319	7.26164285128871	5.84713212158961	3.63043092242996	0.04	UP_pEhEx_DOWN_UmasM
EHI_131070A	-0.333779422823576	0.366505455252676	-0.549723066832767	0.597193407029208	0.999593478972769	-4.60789266122853	7	28	3	15	8	25	0.933256458782654	2.32690353313567	0.4752298486851	1.32834930206501	1.08783853424923	2.16097078716069	0.04	UP_pEhEx_DOWN_UmasM
EHI_131080A	0.106772546797699	-0.359622950919097	0.219512886363048	0.831629009243716	0.999593478972769	-4.60955642522128	6	14	3	12	8	3	0.799934107527989	1.16345176656784	0.4752298486851	1.06267944165201	1.08783853424923	0.259316494459283	0.04	DOWN_pEhEx_UP_UmasM
EHI_131090A	-0.0610127241134347	0.876561854927976	-0.089290453454857	0.930998510221132	0.999593478972769	-4.61677402862359	34	23	3	30	8	28	4.5329599426586	1.91138504507573	0.4752298486851	2.65669860413002	1.08783853424923	2.42028728161997	0.04	UP_pEhEx_DOWN_UmasM
EHI_131130A	-0.392823211206463	4.81534339996256	-1.02477295673804	0.334815745776974	0.999593478972769	-4.59459627491393	78	179	610	224	157	896	10.3991433978639	14.8755618725459	96.630069232637	19.8366829108375	21.3488312346411	77.4491930118391	0.04	UP_pEhEx_DOWN_UmasM
EHI_131140A	0.6582289925146	0.620759659044077	1.2575796363087	0.24325504190898	0.999593478972769	-4.58567492953027	44	28	3	34	13	3	5.86618345520525	2.32690353313567	0.4752298486851	3.01092508468068	1.767737618155	0.259316494459283	0.04	DOWN_pEhEx_UP_UmasM
EHI_131150A	-0.163797658363156	3.91895776693929	-0.302476460912341	0.769837178980371	0.999593478972769	-4.62148017714096	34	194	247	134	108	270	4.5329599426586	16.1221173367257	39.1272575417399	11.8665870984474	14.6858202123646	23.3384845013354	0.04	UP_pEhEx_DOWN_UmasM
EHI_131160A	0.188687828333995	4.40670707844392	0.525302756559357	0.613309207973974	0.999593478972769	-4.61592154307132	175	176	213	214	123	284	23.3314114695663	14.62625077971	33.7413192566421	18.9511167094608	16.7255174640819	24.5486281421454	0.04	DOWN_pEhEx_UP_UmasM
EHI_131180A	0.73569669349652	0.2028008359227	1.33415935018605	0.21809607634603	0.999593478972769	-4.58411959309315	17	14	8	19	5	5	2.2664799713293	1.16345176656784	1.2672795964936	1.68257578261568	0.679899083905768	0.432194157432138	0.04	DOWN_pEhEx_UP_UmasM
EHI_131190A	0.176010297160585	10.8985488656943	0.38212727920435	0.712103014262044	0.999593478972769	-4.61420551746808	18552	12131	21036	18777	10769	27663	2473.39626047654	1008.13095573103	3332.31169897992	1662.82765632498	1464.36664691624	2391.15739540904	0.04	DOWN_pEhEx_UP_UmasM
EHI_131200A	-0.276936789101394	0.542996839642425	-0.49408446247525	0.634239415379442	0.999593478972769	-4.60983011172081	6	29	6	14	9	30	0.799934107527989	2.41000723074766	0.9504596973702	1.23979268192734	1.22381835103038	2.59316494459283	0.04	UP_pEhEx_DOWN_UmasM
EHI_131210A	0.805301969005764	5.18373122879675	1.80470387250116	0.107942542751244	0.999593478972769	-4.55128200606235	75	226	3776	142	44	3081	9.99917634409986	18.7814356603094	598.155969544979	12.5750400595487	5.98311193837076	266.318039809683	0.04	DOWN_pEhEx_UP_UmasM
EHI_131230A	0.793739594566552	5.76529556123903	1.38185973659627	0.203575491773524	0.999593478972769	-4.57559476188193	2211	787	119	680	844	118	294.775718624064	65.4026100206349	18.8507839978423	60.2185016936137	114.766965363294	10.1997821153984	0.04	DOWN_pEhEx_UP_UmasM
EHI_131260A	0.553441740124788	0.00220206798534693	1.27760359213946	0.236451174274397	0.999593478972769	-4.58637333611933	12	24	3	15	9	3	1.59986821505598	1.99448874268772	0.4752298486851	1.32834930206501	1.22381835103038	0.259316494459283	0.04	DOWN_pEhEx_UP_UmasM
EHI_131360A	0.286190227084244	5.2715124489149	0.606224137953245	0.560807394889409	0.999593478972769	-4.61267247658802	251	1268	140	476	325	261	33.4639101649209	105.375488572001	22.177392938638	42.1529511855296	44.1934404538749	22.5605350179576	0.04	DOWN_pEhEx_UP_UmasM
EHI_131470A	-0.555172499039499	8.88548647732816	-0.984369694394161	0.353148406168	0.999593478972769	-4.59636246862361	1098	4060	7912	5832	4039	7365	146.387941677622	337.401012304673	1253.33952093217	516.462208642875	549.22247997908	636.621993897539	0.04	UP_pEhEx_DOWN_UmasM
EHI_131480A	1.64453872516822	1.363719678904	2.01728376204793	0.0776044042098963	0.999593478972769	-4.55086325905128	71	58	21	20	57	1	9.4658869390812	4.82001446149533	3.3266089407957	1.77113240275334	7.75084955652576	0.0864388314864275	0.04	DOWN_pEhEx_UP_UmasM
EHI_131490A	0.682402305977768	1.85117524781778	1.87544047776048	0.0967724802907275	0.999593478972769	-4.5531375904613	15	26	127	16	11	121	1.99983526881997	2.1606961379117	20.1180635943359	1.41690592220268	1.49577798459269	10.4590986098577	0.04	DOWN_pEhEx_UP_UmasM
EHI_131500A	1.27583511677833	1.88489397367292	2.57953006743081	0.0320539868091961	0.999593478972769	-4.5307796526994	13	26	352	12	2	352	1.73319056631064	2.1606961379117	55.7603022457184	1.06267944165201	0.271959633562307	30.4264686832225	0.04	DOWN_pEhEx_UP_UmasM
