logFC	AveExpr	t	P.Value	adj.P.Val	B	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_049330A	0.269585217889492	6.73731944607679	1.00246328759051	0.350771311199622	0.730803303189879	-4.6257874127759	777	752	554	960	719	1789	100.950711674297	98.7564823031373	161.052438072036	77.7254953764167	89.6375996214677	131.373137104797	26.92	DOWN_pEhEx_UP_U2AF84
EHI_062500A	-0.642582641515118	3.91157989609425	-1.00153197482924	0.351189696051047	0.730803303189879	-4.62793659536463	31	38	289	157	137	415	4.02763457130401	4.99035415893513	84.014719499672	12.7113570563515	17.0797651573589	30.4750429840641	26.92	UP_pEhEx_DOWN_U2AF84
EHI_107050A	0.312934620024239	8.81690767927783	1.00341653752741	0.350343475315846	0.730803303189879	-4.62437206214715	2728	2500	3763	4247	2613	8027	354.431842274753	328.312773614153	1093.93560372756	343.85435298296	325.762236176488	589.453421766465	26.92	DOWN_pEhEx_UP_U2AF84
EHI_119550A	0.47159035749054	1.38598826400319	1.00108819281434	0.351389198878909	0.730803303189879	-4.61473402772371	40	59	4	73	43	2	5.19694783394066	7.74818145729402	1.16283348788473	5.91037621091502	5.3608022026747	0.146867677031634	26.92	DOWN_pEhEx_UP_U2AF84
EHI_124900A	0.506987153244084	0.165836530486198	1.00739092068046	0.348564102699325	0.730803303189879	-4.60321074602055	8	15	4	17	9	5	1.03938956678813	1.96987664168492	1.16283348788473	1.37638898062405	1.12202836800168	0.367169192579086	26.92	DOWN_pEhEx_UP_U2AF84
EHI_138020A	0.426805107204074	5.89512890415269	1.00155042469394	0.351181403807205	0.730803303189879	-4.62874411846348	308	268	825	419	396	1062	40.0164983213431	35.1951293314372	239.834406876226	33.9239401694985	49.369248192074	77.9867365037979	26.92	DOWN_pEhEx_UP_U2AF84
EHI_147540A	1.07204958854139	1.82911805666324	1.00205387667673	0.350955187730583	0.730803303189879	-4.6186449372857	14	57	41	29	71	7	1.81893174187923	7.4855312384027	11.9190432508185	2.34795767282925	8.8515571253466	0.514036869610721	26.92	DOWN_pEhEx_UP_U2AF84
EHI_152050A	0.337178119708432	2.00318407742348	1.00306655767382	0.350500505147534	0.730803303189879	-4.62043993181031	31	30	19	50	18	64	4.02763457130401	3.93975328336984	5.52345906745248	4.04820288418837	2.24405673600336	4.6997656650123	26.92	DOWN_pEhEx_UP_U2AF84
EHI_153200A	-0.291180743157516	2.18627679063729	-1.00116653283041	0.351353974573328	0.730803303189879	-4.62082123857559	20	18	36	43	26	151	2.59847391697033	2.3638519700219	10.4655013909626	3.481454480402	3.24141528533819	11.0885096158884	26.92	UP_pEhEx_DOWN_U2AF84
EHI_168340A	0.71293469523515	12.9696113604619	1.0064722757414	0.348974758736668	0.730803303189879	-4.62062023230046	24631	24028	377812	35711	47827	189683	3200.15055244481	3155.47972976035	109833.111431177	2891.30746394502	5962.58341737961	13929.1507911958	26.92	DOWN_pEhEx_UP_U2AF84
EHI_183240A	0.271886347793399	3.83689793498558	1.00236617534137	0.350814919882101	0.730803303189879	-4.62931222610076	128	134	45	204	119	120	16.6302330686101	17.5975646657186	13.0818767387032	16.5166677674885	14.8357084213556	8.81206062189807	26.92	DOWN_pEhEx_UP_U2AF84
EHI_187000A	0.319216023938002	1.76731643940723	1.00488385716248	0.34968571425803	0.730803303189879	-4.61692148627897	40	31	8	39	33	29	5.19694783394066	4.0710783928155	2.32566697576947	3.15759824966693	4.11410401600617	2.1295813169587	26.92	DOWN_pEhEx_UP_U2AF84
EHI_188220A	-0.356024970385242	4.00040008765555	-1.00576634140405	0.349290585773219	0.730803303189879	-4.62699064357786	179	173	17	266	183	171	23.2563415568845	22.7192439340994	4.94204232351012	21.5364393438821	22.8145768160342	12.5571863862047	26.92	UP_pEhEx_DOWN_U2AF84
EHI_189750A	0.707509598300149	-0.920434411106867	1.00141903136187	0.35124046153832	0.730803303189879	-4.60078228079992	13	8	0	16	2	2	1.68900804603072	1.05060087556529	0	1.29542492294028	0.249339637333707	0.146867677031634	26.92	DOWN_pEhEx_UP_U2AF84
EHI_201820A	-0.46209060035124	3.73856547717569	-1.00606926750798	0.349155032628535	0.730803303189879	-4.62210851478333	198	213	5	316	207	100	25.7248917780063	27.9722483119259	1.45354185985592	25.5846422280705	25.8066524640387	7.34338385158172	26.92	UP_pEhEx_DOWN_U2AF84
EHI_118850A	0.34754622546338	1.47550958456962	0.999936577521859	0.351907322577479	0.731560294766849	-4.61591069421201	29	24	9	39	26	17	3.76778717960698	3.15180262669587	2.61637534774065	3.15759824966693	3.24141528533819	1.24837525476889	26.84	DOWN_pEhEx_UP_U2AF84
EHI_179810A	0.471641675916056	0.226264877050316	0.999271131786217	0.352206985673824	0.731862676886151	-4.60501080245245	8	5	13	9	2	46	1.03938956678813	0.656625547228307	3.77920883562538	0.728676519153906	0.249339637333707	3.37795657172759	26.81	DOWN_pEhEx_UP_U2AF84
EHI_006030A	-0.297636291232042	2.69015163600972	-0.995524321346816	0.353897969460772	0.731896850440243	-4.62528092524422	49	63	12	120	61	67	6.36626109657731	8.27348189507666	3.4885004636542	9.71568692205208	7.60485893867807	4.92006718055975	26.81	UP_pEhEx_DOWN_U2AF84
EHI_023600A	-0.358880385984057	5.15317651801207	-0.997484058561073	0.353012726066907	0.731896850440243	-4.63018789061048	375	392	42	537	406	403	48.7213859431937	51.4794429026992	12.2097516227897	43.4776989761831	50.6159463787425	29.5938369218743	26.81	UP_pEhEx_DOWN_U2AF84
EHI_040440A	-0.265181989875321	3.85881667381498	-0.995397238662589	0.353955434407956	0.731896850440243	-4.6307288246413	118	138	28	235	172	133	15.330996110125	18.1228651035013	8.13983441519313	19.0265535556853	21.4432088106988	9.76670052260369	26.81	UP_pEhEx_DOWN_U2AF84
EHI_050570A	0.331831012314492	7.21216430939472	0.996220460863144	0.353583314388677	0.731896850440243	-4.62680628052528	1008	773	1190	1335	977	2384	130.963085415305	101.514309601496	345.942962645708	108.087017007829	121.802412837516	175.066271021708	26.81	DOWN_pEhEx_UP_U2AF84
EHI_065750A	-0.345673710524971	3.65072518998515	-0.997302494322945	0.353094668696842	0.731896850440243	-4.62881242509189	37	43	169	113	69	489	4.80717674639511	5.64697970616344	49.12971486313	9.14893851826571	8.6022174880129	35.9091470342346	26.81	UP_pEhEx_DOWN_U2AF84
EHI_068630A	-0.412155335309839	0.608227727241662	-0.995297283568341	0.354000637765909	0.731896850440243	-4.60718217942209	7	8	7	22	13	23	0.909465870939616	1.05060087556529	2.03495860379828	1.78120926904288	1.6207076426691	1.6889782858638	26.81	UP_pEhEx_DOWN_U2AF84
EHI_082510A	0.475688263860834	-0.522094765001074	0.99778522130759	0.352876839600059	0.731896850440243	-4.60419488915438	14	13	0	19	6	2	1.81893174187923	1.7072264227936	0	1.53831709599158	0.748018912001121	0.146867677031634	26.81	DOWN_pEhEx_UP_U2AF84
EHI_109870A	-0.508620398123512	1.89653742641323	-0.995966021158152	0.353698295818085	0.731896850440243	-4.61930812839405	11	15	32	54	33	68	1.42916065433368	1.96987664168492	9.30266790307786	4.37205911492344	4.11410401600617	4.99350101907557	26.81	UP_pEhEx_DOWN_U2AF84
EHI_120590A	-0.438894757569428	3.2941682151411	-0.998517769586169	0.352546479875511	0.731896850440243	-4.62384315593204	120	146	5	175	174	81	15.590843501822	19.1734659790666	1.45354185985592	14.1687100946593	21.6925484480325	5.94814091978119	26.81	UP_pEhEx_DOWN_U2AF84
EHI_122880A	-0.760649701530516	0.870947570763289	-0.995135100349375	0.354073992543362	0.731896850440243	-4.61038857410478	27	19	0	35	23	45	3.50793978790995	2.49517707946757	0	2.83374201893186	2.86740582933763	3.30452273321178	26.81	UP_pEhEx_DOWN_U2AF84
EHI_170120A	-0.478153092852306	4.85588640728493	-0.996384881407123	0.353509028178456	0.731896850440243	-4.63151539258848	86	125	281	346	265	570	11.1734378429724	16.4156386807077	81.6890525239025	28.0135639585835	33.0375019467162	41.8572879540158	26.81	UP_pEhEx_DOWN_U2AF84
EHI_170370A	0.977640415009773	-0.101855698221368	0.996291776960936	0.353551091842442	0.731896850440243	-4.60398059807279	10	0	34	5	5	32	1.29923695848517	0	9.88408464702023	0.404820288418837	0.623349093334268	2.34988283250615	26.81	DOWN_pEhEx_UP_U2AF84
EHI_153350A	0.295787065481962	2.94250538729545	0.994626122484418	0.354304278041169	0.732054028551757	-4.62510088588457	110	124	8	151	84	37	14.2916065433368	16.284313571262	2.32566697576947	12.2255727102489	10.4722647680157	2.71705202508524	26.79	DOWN_pEhEx_UP_U2AF84
EHI_049720A	0.363640339450775	2.69463681297575	0.992434813997001	0.355297062725955	0.732829143718983	-4.6284858044296	70	46	24	86	30	94	9.09465870939616	6.04095503450042	6.9770009273084	6.96290896080399	3.74009456000561	6.90278082048682	26.72	DOWN_pEhEx_UP_U2AF84
EHI_092450A	0.291811864212045	8.20848368743798	0.993033370335192	0.35502566846616	0.732829143718983	-4.62771318046402	3202	2754	801	3227	2340	3411	416.01567410695	361.669351413351	232.857405948918	261.271014145517	291.727375680437	250.482823177453	26.72	DOWN_pEhEx_UP_U2AF84
EHI_141930A	-0.422477173172928	4.77777171619188	-0.992739694140362	0.355158805389636	0.732829143718983	-4.63235869264275	272	289	33	401	255	427	35.3392452707965	37.9529566297961	9.59337627504905	32.4665871311907	31.7908037600477	31.356249046254	26.72	UP_pEhEx_DOWN_U2AF84
EHI_152280A	-0.399515258509819	4.22057553166302	-0.993403382447226	0.354857980329082	0.732829143718983	-4.63153487328789	187	215	20	322	178	239	24.2957311236726	28.2348985308172	5.81416743942366	26.0704265741731	22.1912277226999	17.5506874052803	26.72	UP_pEhEx_DOWN_U2AF84
EHI_044720A	0.370952215284469	1.95318093553976	0.991912986346906	0.355533798904843	0.732935907997718	-4.62283705526447	45	24	15	47	20	54	5.84656631318325	3.15180262669587	4.36062557956775	3.80531071113707	2.49339637333707	3.96542727985413	26.71	DOWN_pEhEx_UP_U2AF84
EHI_100280A	-0.274828617256364	2.72285200488871	-0.991299835881555	0.35581212221381	0.732935907997718	-4.62818379135929	35	35	34	60	48	176	4.54732935469808	4.59637883059815	9.88408464702023	4.85784346102604	5.98415129600897	12.9243555787838	26.71	UP_pEhEx_DOWN_U2AF84
EHI_110710A	0.278619158575782	3.86616925172235	0.991589909500065	0.355680429890055	0.732935907997718	-4.63246839866981	170	158	30	189	124	134	22.0870282942478	20.7493672924145	8.7212511591355	15.302206902232	15.4590575146898	9.84013436111951	26.71	DOWN_pEhEx_UP_U2AF84
EHI_011410A	-0.297793291599297	5.22990493094209	-0.990329447847409	0.356252950611566	0.733525598092187	-4.62844474080899	586	675	19	1015	736	131	76.1352857672307	88.6444488758214	5.52345906745248	82.1785185490239	91.7569865388042	9.61983284557206	26.65	UP_pEhEx_DOWN_U2AF84
EHI_006200A	1.60431586670743	1.00659947699828	0.988513090057712	0.357079228675762	0.734271238862724	-4.61307894238664	78	39	3	60	0	54	10.1340482761843	5.12167926838079	0.87212511591355	4.85784346102604	0	3.96542727985413	26.57	DOWN_pEhEx_UP_U2AF84
EHI_015360A	0.493981787100469	1.84645223485124	0.988643169545767	0.357020004803771	0.734271238862724	-4.619385580806	25	13	55	24	5	228	3.24809239621291	1.7072264227936	15.9889604584151	1.94313738441042	0.623349093334268	16.7429151816063	26.57	DOWN_pEhEx_UP_U2AF84
EHI_191770A	0.286112594532647	8.85715617223597	0.988761011563145	0.356966359122181	0.734271238862724	-4.62865281642667	7162	7556	502	9274	5179	2070	930.513509667076	992.292526971417	145.935602729534	750.860670959259	645.664990875635	152.008045727742	26.57	DOWN_pEhEx_UP_U2AF84
EHI_098000A	-0.350027190352963	4.76775283335201	-0.987778163211033	0.357413976912459	0.73464128818819	-4.63362469519805	284	293	33	432	288	318	36.8983296209787	38.4782570675788	9.59337627504905	34.9764729193875	35.9049077760538	23.3519606480299	26.54	UP_pEhEx_DOWN_U2AF84
EHI_158270A	-0.613275255545032	8.02184482684111	-0.986323505848181	0.35807727075959	0.734848123816831	-4.63036916465199	3100	3927	159	4054	2776	3834	402.763457130401	515.713704793112	46.2226311434181	328.228289849993	346.083416619186	281.545336869643	26.52	UP_pEhEx_DOWN_U2AF84
EHI_175230A	0.363795246329492	1.12971813839677	0.986978161272305	0.357778643095129	0.734848123816831	-4.61608030991222	30	28	4	38	30	6	3.8977108754555	3.67710306447852	1.16283348788473	3.07663419198316	3.74009456000561	0.440603031094903	26.52	DOWN_pEhEx_UP_U2AF84
EHI_179060A	0.380322061910086	0.773284037446831	0.986598793389576	0.3579516719927	0.734848123816831	-4.61165740602883	18	14	5	21	9	22	2.3386265252733	1.83855153223926	1.45354185985592	1.70024521135911	1.12202836800168	1.61554444734798	26.52	DOWN_pEhEx_UP_U2AF84
EHI_179880A	0.393547999718997	0.232811455961825	0.986199308305611	0.35813394656307	0.734848123816831	-4.60740018770425	13	11	3	18	9	7	1.68900804603072	1.44457620390227	0.87212511591355	1.45735303830781	1.12202836800168	0.514036869610721	26.52	DOWN_pEhEx_UP_U2AF84
EHI_077640A	0.524115127554643	1.17123978134239	0.985290254587744	0.358548992588056	0.735381814530212	-4.61660894230358	23	35	7	35	35	4	2.98824500451588	4.59637883059815	2.03495860379828	2.83374201893186	4.36344365333987	0.293735354063269	26.46	DOWN_pEhEx_UP_U2AF84
EHI_050890A	-0.940755278547593	0.833587776626124	-0.983791293815507	0.35923418742472	0.735462663400259	-4.61085641739456	23	17	0	40	13	77	2.98824500451588	2.23252686057624	0	3.23856230735069	1.6207076426691	5.65440556571793	26.45	UP_pEhEx_DOWN_U2AF84
EHI_105340A	0.427409139746023	0.558162021981182	0.98367390659981	0.359287889545363	0.735462663400259	-4.61051101855919	12	14	6	20	13	8	1.5590843501822	1.83855153223926	1.7442502318271	1.61928115367535	1.6207076426691	0.587470708126538	26.45	DOWN_pEhEx_UP_U2AF84
EHI_109920A	-0.54525068180877	10.0868524189257	-0.983885789499348	0.359190962210567	0.735462663400259	-4.6287364408752	17097	14805	593	19984	13126	11418	2221.30542792209	1944.26824534302	172.390064578912	1617.98572875241	1636.41603982112	838.467568173601	26.45	UP_pEhEx_DOWN_U2AF84
EHI_126190A	-0.353896085417441	11.6096047829417	-0.983509230829012	0.359363235656384	0.735462663400259	-4.62778839445495	19406	22826	9629	28591	36699	56585	2521.29924163631	2997.62694820667	2799.23091371052	2314.84337323659	4575.25767525486	4155.25375241752	26.45	UP_pEhEx_DOWN_U2AF84
EHI_146990A	0.401815641722201	0.610591373628687	0.984308660848239	0.358997577362798	0.735462663400259	-4.61024953875044	12	7	11	15	7	27	1.5590843501822	0.919275766119629	3.19779209168302	1.21446086525651	0.872688730667975	1.98271363992707	26.45	DOWN_pEhEx_UP_U2AF84
EHI_005000A	-0.386760777535922	1.68665367705564	-0.982896854773183	0.359643531063576	0.735719051046437	-4.62111477397002	15	20	14	37	38	45	1.94885543772775	2.62650218891323	4.06991720759657	2.99567013429939	4.73745310934044	3.30452273321178	26.43	UP_pEhEx_DOWN_U2AF84
EHI_099760A	-0.269873593369076	3.4924802393622	-0.982126681316202	0.359996293798739	0.736123399555715	-4.63450543445836	77	84	33	180	109	127	10.0041245803358	11.0313091934356	9.59337627504905	14.5735303830781	13.589010234687	9.32609749150879	26.39	UP_pEhEx_DOWN_U2AF84
EHI_008120A	-0.282718959633644	3.39690138626326	-0.981134309215701	0.360451225610567	0.736419077377422	-4.63481131724759	69	65	38	129	67	242	8.96473501354765	8.53613211396799	11.046918134905	10.444363441206	8.35287785067919	17.7709889208278	26.36	UP_pEhEx_DOWN_U2AF84
EHI_026370A	-0.365585288755867	0.304154063952009	-0.98126515735489	0.360391215588471	0.736419077377422	-4.6102428810268	11	14	1	24	18	8	1.42916065433368	1.83855153223926	0.290708371971183	1.94313738441042	2.24405673600336	0.587470708126538	26.36	UP_pEhEx_DOWN_U2AF84
EHI_141380A	0.697336161076973	0.0198634390649249	0.980684470028569	0.360657591460863	0.736431658935229	-4.60588338476966	9	4	10	13	7	6	1.16931326263665	0.525300437782645	2.90708371971183	1.05253274988898	0.872688730667975	0.440603031094903	26.36	DOWN_pEhEx_UP_U2AF84
EHI_194260A	0.426305680503545	0.808927947408997	0.980444488251143	0.360767721665488	0.736431658935229	-4.61307941746255	9	13	13	21	6	32	1.16931326263665	1.7072264227936	3.77920883562538	1.70024521135911	0.748018912001121	2.34988283250615	26.36	DOWN_pEhEx_UP_U2AF84
EHI_021410A	-0.305052254042185	4.1706786594664	-0.979701759522686	0.361108732876999	0.736446595367086	-4.63630939963403	100	75	112	149	89	812	12.9923695848517	9.8493832084246	32.5593376607725	12.0636445948813	11.09561386135	59.6282768748436	26.36	UP_pEhEx_DOWN_U2AF84
EHI_025720A	0.403939497017085	-0.146186459185596	0.978376295598855	0.361717917014641	0.736446595367086	-4.61046107518461	18	18	0	21	11	3	2.3386265252733	2.3638519700219	0	1.70024521135911	1.37136800533539	0.220301515547452	26.36	DOWN_pEhEx_UP_U2AF84
EHI_059650A	0.387374215683206	-0.0278228974262144	0.978506838680576	0.361657884038366	0.736446595367086	-4.60869758054054	15	12	1	19	9	4	1.94885543772775	1.57590131334794	0.290708371971183	1.53831709599158	1.12202836800168	0.293735354063269	26.36	DOWN_pEhEx_UP_U2AF84
EHI_065790A	0.468957257093992	2.17829071998323	0.979983381021656	0.360979401808273	0.736446595367086	-4.6255401852662	28	10	90	25	21	157	3.63786348375846	1.31325109445661	26.1637534774065	2.02410144209418	2.61806619200392	11.5291126469833	26.36	DOWN_pEhEx_UP_U2AF84
EHI_159150A	-0.357528255510453	11.2324891411047	-0.97806469722494	0.361861243235576	0.736446595367086	-4.62961866038107	16065	16501	7319	20777	26083	50187	2087.22417380642	2166.99563096286	2127.69457445709	1682.19022649563	3251.76288028754	3685.42405359332	26.36	UP_pEhEx_DOWN_U2AF84
EHI_189120A	-0.550291829833566	-0.123424260791251	-0.979130339065442	0.361371260652959	0.736446595367086	-4.60471550781484	7	3	3	12	13	10	0.909465870939616	0.393975328336984	0.87212511591355	0.971568692205208	1.6207076426691	0.734338385158172	26.36	UP_pEhEx_DOWN_U2AF84
EHI_200680A	0.413796886956882	0.790739104689778	0.978972530910657	0.361443788503322	0.736446595367086	-4.61385095324511	19	18	4	30	9	15	2.46855022112182	2.3638519700219	1.16283348788473	2.42892173051302	1.12202836800168	1.10150757773726	26.36	DOWN_pEhEx_UP_U2AF84
EHI_079840A	-0.278919763827403	2.70523707642049	-0.977645260450623	0.362054241367502	0.736523544590726	-4.63094616394442	52	57	13	96	64	82	6.75603218412286	7.4855312384027	3.77920883562538	7.77254953764167	7.97886839467863	6.02157475829701	26.35	UP_pEhEx_DOWN_U2AF84
EHI_001810A	-0.283072610724019	5.48893163101644	-0.972144496297782	0.364592714344329	0.738804532497724	-4.63744146583021	472	427	67	847	447	431	61.3239844404998	56.0758217332974	19.4774609220693	68.576556858151	55.7274089440835	31.6499844003172	26.12	UP_pEhEx_DOWN_U2AF84
EHI_008010A	0.279749531681667	10.7895633339963	0.972041779241625	0.364640246177677	0.738804532497724	-4.63168635248361	15525	13704	7027	18777	10769	27663	2017.06537804822	1799.67929984334	2042.8077298415	1520.2621111281	1342.56927722335	2031.40027486305	26.12	DOWN_pEhEx_UP_U2AF84
EHI_050110A	-0.448714586889754	0.394366980970649	-0.971506830291309	0.364887868557662	0.738804532497724	-4.61088012995275	13	11	1	23	12	20	1.68900804603072	1.44457620390227	0.290708371971183	1.86217332672665	1.49603782400224	1.46867677031634	26.12	UP_pEhEx_DOWN_U2AF84
EHI_068260A	0.54718107861591	5.71121631980265	0.97154159548199	0.364871772168219	0.738804532497724	-4.63839994289726	233	228	1011	379	362	757	30.2722211327044	29.9421249536108	293.906164062866	30.6853778621478	45.130474357401	55.5894157564736	26.12	DOWN_pEhEx_UP_U2AF84
EHI_069440A	-0.509262118360745	4.54660727896971	-0.973921106236856	0.363771352716538	0.738804532497724	-4.63498563035281	320	375	11	409	359	217	41.5755826715253	49.246916042123	3.19779209168302	33.1142995926609	44.7564649014004	15.9351429579323	26.12	UP_pEhEx_DOWN_U2AF84
EHI_086380A	0.498436630762022	3.04969962001831	0.974780213086386	0.363374683546857	0.738804532497724	-4.63107983610255	48	24	173	56	11	654	6.2363374007288	3.15180262669587	50.2925483510147	4.53398723029097	1.37136800533539	48.0257303893445	26.12	DOWN_pEhEx_UP_U2AF84
EHI_125790A	0.296826761463093	3.3886995498146	0.973127570990842	0.364138042947957	0.738804532497724	-4.63780960892687	63	69	71	114	63	156	8.18519283845655	9.06143255175063	20.640294409954	9.22990257594948	7.85419857601178	11.4556788084675	26.12	DOWN_pEhEx_UP_U2AF84
EHI_131190A	0.279749531681667	10.7895633339963	0.972041779241625	0.364640246177677	0.738804532497724	-4.63168635248361	15525	13704	7027	18777	10769	27663	2017.06537804822	1799.67929984334	2042.8077298415	1520.2621111281	1342.56927722335	2031.40027486305	26.12	DOWN_pEhEx_UP_U2AF84
EHI_132410A	0.380537262302772	0.27822033692252	0.973359296005741	0.364030934038793	0.738804532497724	-4.60917074880494	10	9	5	14	7	14	1.29923695848517	1.18192598501095	1.45354185985592	1.13349680757274	0.872688730667975	1.02807373922144	26.12	DOWN_pEhEx_UP_U2AF84
EHI_140330A	0.299159995138615	1.74311476288282	0.974408730150422	0.36354616465152	0.738804532497724	-4.6231581270155	52	54	3	75	40	12	6.75603218412286	7.09155591006571	0.87212511591355	6.07230432628255	4.98679274667414	0.881206062189807	26.12	DOWN_pEhEx_UP_U2AF84
EHI_182890A	0.533354889577382	1.11314101515244	0.971587306534319	0.364850608644818	0.738804532497724	-4.6173992510584	8	6	44	12	15	58	1.03938956678813	0.787950656673968	12.7911683667321	0.971568692205208	1.8700472800028	4.2591626339174	26.12	DOWN_pEhEx_UP_U2AF84
EHI_185440A	0.356257685385626	2.31985199360222	0.9702299427601	0.36547945085658	0.739686769196303	-4.63221581652046	48	26	28	58	32	60	6.2363374007288	3.41445284558719	8.13983441519313	4.69591534565851	3.98943419733931	4.40603031094903	26.03	DOWN_pEhEx_UP_U2AF84
EHI_155560A	0.309629284384292	1.74016765768836	0.969728343985148	0.365712043836874	0.739842011956437	-4.62661547498671	26	19	20	30	15	75	3.37801609206143	2.49517707946757	5.81416743942366	2.42892173051302	1.8700472800028	5.50753788868629	26.02	DOWN_pEhEx_UP_U2AF84
EHI_067710A	-0.389153357361026	1.39865189652428	-0.968947831429118	0.366074196842083	0.740259113000651	-4.6217410002146	16	30	5	58	30	18	2.07877913357627	3.93975328336984	1.45354185985592	4.69591534565851	3.74009456000561	1.32180909328471	25.97	UP_pEhEx_DOWN_U2AF84
EHI_065770A	0.425762735681577	1.41293078029083	0.968044866240238	0.366493511682098	0.740297956802831	-4.62249015374792	39	44	2	52	20	20	5.06702413809215	5.7783048156091	0.581416743942367	4.2101309995559	2.49339637333707	1.46867677031634	25.97	DOWN_pEhEx_UP_U2AF84
EHI_079910A	-0.441767905162829	0.831266180363905	-0.968261612212513	0.366392826462502	0.740297956802831	-4.61607500658807	19	18	1	40	17	22	2.46855022112182	2.3638519700219	0.290708371971183	3.23856230735069	2.11938691733651	1.61554444734798	25.97	UP_pEhEx_DOWN_U2AF84
EHI_107070A	-0.266662065039562	3.16491054485665	-0.967898841703514	0.366561356613285	0.740297956802831	-4.63712679046967	80	63	21	143	83	107	10.3938956678813	8.27348189507666	6.10487581139485	11.5778602487787	10.3475949493488	7.85742072119244	25.97	UP_pEhEx_DOWN_U2AF84
EHI_012380A	-0.386991276867036	3.02381527446849	-0.967057170808968	0.366952596525172	0.740591100585192	-4.63688620434739	36	32	60	100	73	148	4.6772530505466	4.20240350226116	17.442502318271	8.09640576837674	9.10089676268031	10.8682081003409	25.94	UP_pEhEx_DOWN_U2AF84
EHI_048410A	0.831578333509472	2.21140353308132	0.966059713967016	0.367416667508545	0.740591100585192	-4.62675811842299	209	152	0	226	34	21	27.15405243234	19.9614166357405	0	18.2978770365314	4.23877383467302	1.54211060883216	25.94	DOWN_pEhEx_UP_U2AF84
EHI_075640A	0.720072050140793	0.122641999139674	0.9662512133416	0.367327536619168	0.740591100585192	-4.60918546405117	6	9	10	11	13	4	0.7795421750911	1.18192598501095	2.90708371971183	0.890604634521441	1.6207076426691	0.293735354063269	25.94	DOWN_pEhEx_UP_U2AF84
EHI_090000A	-0.363310184801765	5.07760545648008	-0.965688328254448	0.367589571562718	0.740591100585192	-4.64102349364694	371	163	87	441	314	546	48.2016911597997	21.4059928396428	25.2916283614929	35.7051494385414	39.146323061392	40.0948758296362	25.94	UP_pEhEx_DOWN_U2AF84
EHI_166410A	-1.04715056743199	0.400289864038152	-0.966342725522139	0.367284949340455	0.740591100585192	-4.6085014251885	10	0	18	33	9	46	1.29923695848517	0	5.2327506954813	2.67181390356432	1.12202836800168	3.37795657172759	25.94	UP_pEhEx_DOWN_U2AF84
EHI_175410A	-0.395514380669054	4.82036504485043	-0.9655740677254	0.367642779810095	0.740591100585192	-4.64137812624219	127	132	181	306	322	456	16.5003093727616	17.3349144468273	52.6182153267842	24.7750016512328	40.1436816107269	33.4858303632127	25.94	UP_pEhEx_DOWN_U2AF84
EHI_013260A	0.282970140143988	6.00251069901755	0.963007045966275	0.36883973853172	0.740663428801896	-4.639677166758	587	445	271	723	356	1030	76.2652094630792	58.4396737033193	78.7819688041907	58.5370137053638	44.3824554453999	75.6368536712917	25.93	DOWN_pEhEx_UP_U2AF84
EHI_045150A	-0.349085503690155	1.41000565447687	-0.962485633089763	0.369083229902336	0.740663428801896	-4.62241335497416	13	9	19	26	20	70	1.68900804603072	1.18192598501095	5.52345906745248	2.10506549977795	2.49339637333707	5.14036869610721	25.93	UP_pEhEx_DOWN_U2AF84
EHI_045200A	-0.55764484868491	1.44043866442679	-0.96422146746048	0.368273101709447	0.740663428801896	-4.62084025079115	13	4	30	18	29	107	1.68900804603072	0.525300437782645	8.7212511591355	1.45735303830781	3.61542474133875	7.85742072119244	25.93	UP_pEhEx_DOWN_U2AF84
EHI_065340A	-0.410499801014651	5.50388433742423	-0.962698886427215	0.368983629133166	0.740663428801896	-4.64101644946572	183	319	211	696	511	537	23.7760363402785	41.892709913166	61.3394664859197	56.3509841479021	63.7062773387622	39.4339712829939	25.93	UP_pEhEx_DOWN_U2AF84
EHI_068560A	-0.374544305233002	3.23677288944843	-0.962773288325082	0.368948884305438	0.740663428801896	-4.63916767243781	32	45	76	115	72	201	4.15755826715253	5.90962992505476	22.0938362698099	9.31086663363325	8.97622694401346	14.7602015416793	25.93	UP_pEhEx_DOWN_U2AF84
EHI_090410A	0.297512690273233	5.96406582758708	0.96432616801442	0.368224280823584	0.740663428801896	-4.63999077706861	346	326	598	431	396	1389	44.9535987635867	42.8119856792856	173.843606438768	34.8955088617037	49.369248192074	101.99960169847	25.93	DOWN_pEhEx_UP_U2AF84
EHI_122800A	0.664715370552948	-0.0522499560091632	0.964091720086598	0.368333608593801	0.740663428801896	-4.61081182424335	8	20	3	14	16	1	1.03938956678813	2.62650218891323	0.87212511591355	1.13349680757274	1.99471709866966	0.0734338385158172	25.93	DOWN_pEhEx_UP_U2AF84
EHI_166920A	-0.28253037750822	4.83215651174716	-0.963761538226194	0.368487621314589	0.740663428801896	-4.63773378206999	372	414	22	618	580	116	48.3316148556482	54.3685953105038	6.39558418336603	50.0357876485682	72.3084948267751	8.5183252678348	25.93	UP_pEhEx_DOWN_U2AF84
