logFC	AveExpr	t	P.Value	adj.P.Val	B	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_169080A	0.892301450432129	0.0135675703774338	1.81004249555045	0.110943369578922	0.622773038172122	-4.38738825458696	11	15	3	12	4	10	1.21795666458123	1.60372132814146	1.07652785888504	0.921729833963767	0.482914665592777	0.728924949799618	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_169310A	1.78998528694188	1.76051661498646	1.91657587735171	0.0945951434718315	0.622773038172122	-4.29142503912868	104	116	18	98	47	0	11.5152266469498	12.402111604294	6.45916715331026	7.52746031070409	5.67424732071512	0	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_169990A	-0.732204519875597	3.82291947335627	-1.89378776072253	0.097884139158806	0.622773038172122	-4.25096068097353	137	141	15	250	163	226	15.1690966406935	15.0749804845297	5.38263929442522	19.2027048742451	19.6787726229056	16.4737038654714	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_170000A	-0.676557192440487	2.07851410063526	-1.81941831727531	0.109402201302137	0.622773038172122	-4.30279911528202	22	23	16	42	41	128	2.43591332916246	2.4590393698169	5.74148191405357	3.22605441887318	4.94987532232596	9.33023935743511	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_170110A	0.905527131981838	4.02665445580789	1.74013720711417	0.123103240193957	0.622773038172122	-4.33020982102695	39	52	1312	54	37	1173	4.31820999260618	5.55956727089039	470.801516952393	4.14778425283695	4.46696065673318	85.5028966114952	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_170290A	1.32194848833403	1.05138750320066	1.73448024123512	0.124140622063415	0.622773038172122	-4.36693714547926	22	21	21	35	11	6	2.43591332916246	2.24520985939804	7.53569501219531	2.68837868239432	1.32801533038014	0.437354969879771	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_170460A	-0.929747714757979	0.955820092595783	-1.92275877249135	0.0937213822580289	0.622773038172122	-4.30794858884662	16	9	4	31	31	26	1.77157333029997	0.962232796884876	1.43537047851339	2.3811354044064	3.74258865834402	1.89520486947901	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_171300A	-1.29403612806946	9.44383212372125	-1.75776378957898	0.119923142401561	0.622773038172122	-4.3395489219566	16393	2175	586	15627	13689	8879	1815.08760022546	232.539592580512	210.281775102212	1200.32267627931	1652.65471432488	647.212462927081	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_174070A	-0.800625624220518	0.0866944087711684	-1.73568750494679	0.123918542168474	0.622773038172122	-4.40298389837772	10	7	1	20	12	16	1.10723333143748	0.748403286466015	0.358842619628348	1.53621638993961	1.44874399677833	1.16627991967939	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_174910A	-0.875835311197929	6.41893339617541	-1.82187497685708	0.109001778621603	0.622773038172122	-4.29335383957696	446	308	436	940	1181	2045	49.3826065821117	32.9297446045046	156.45538215796	72.2021703271617	142.580555016267	149.065152234022	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_175050A	-0.804570662599578	7.32830935194591	-1.7610301325276	0.119342450730711	0.622773038172122	-4.32835635146806	1801	774	305	2205	1966	3245	199.412722991891	82.7520205320993	109.446998986646	169.367856990842	237.35255813885	236.536146209976	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_176140A	0.978690941868045	15.2992699684206	1.86978709402947	0.101467474541759	0.622773038172122	-4.32166159369143	246577	266241	655156	188361	237744	777073	27301.827316586	28465.091341714	235097.89530523	14468.1627712708	28702.5160641723	56642.7897515639	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_176150A	-0.762171052888594	3.53878573947565	-1.85856713556411	0.103185658313615	0.622773038172122	-4.27083696107812	27	58	103	78	59	1103	2.9895299948812	6.20105580214698	36.9607898217198	5.99124392076448	7.12299131749346	80.4004219628979	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_176850A	1.38229567239045	1.42798236833622	1.82948074566967	0.107770947183963	0.622773038172122	-4.31408941069585	14	56	24	21	24	12	1.55012666401248	5.98722629172812	8.61222287108035	1.61302720943659	2.89748799355666	0.874709939759541	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_177550A	1.11787617839273	0.618591594741785	1.94096780137306	0.0911933298891379	0.622773038172122	-4.31640715659795	9	11	29	12	1	75	0.996509998293734	1.17606230730374	10.4064359692221	0.921729833963767	0.120728666398194	5.46693712349713	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_178470A	-0.789575055697581	6.1856623754268	-1.88092833767255	0.0997886161797838	0.622773038172122	-4.26877714016316	866	755	62	1394	917	989	95.886406502486	80.7206401831201	22.2482424169576	107.074282378791	110.708187087144	72.0906775351822	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_178530A	-1.17246859527262	0.956882536053471	-1.74210064672648	0.12274509988997	0.622773038172122	-4.36786772917131	28	21	0	48	29	42	3.10025332802495	2.24520985939804	0	3.68691933585507	3.50113132554763	3.0614847891584	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_178620A	-0.900413392149255	3.40924442049884	-1.85722504135979	0.103393045550016	0.622773038172122	-4.2731332397993	28	28	135	59	99	768	3.10025332802495	2.99361314586406	48.443753649827	4.53183835032185	11.9521379734212	55.9814361446107	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_179200A	0.839792256480974	0.880301269583845	1.8071951849689	0.111415490998844	0.622773038172122	-4.3435218452203	25	29	5	33	11	8	2.76808332859371	3.10052790107349	1.79421309814174	2.53475704340036	1.32801533038014	0.583139959839694	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_181270A	0.771597586223131	2.42993891491987	1.79131254200957	0.114084394128383	0.622773038172122	-4.30384785873232	37	86	25	58	26	66	4.09676332631868	9.19466894801104	8.9710654907087	4.45502753082487	3.13894532635305	4.81090466867748	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_182550A	-1.1713772597642	3.66882177850025	-1.93219180130109	0.0924033725208647	0.622773038172122	-4.23108436968217	81	38	47	220	261	171	8.96858998464361	4.06276069795836	16.8656031225324	16.8983802893357	31.5101819299287	12.4646166415735	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_182570A	0.937248753455418	0.205044801363181	1.78785691402979	0.114673086912334	0.622773038172122	-4.38522822681335	10	8	10	12	4	15	1.10723333143748	0.855318041675445	3.58842619628348	0.921729833963767	0.482914665592777	1.09338742469943	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_182960A	-1.96468037349661	-0.0497724672836168	-1.90060395255608	0.0968889431967666	0.622773038172122	-4.38999093438698	0	6	7	33	9	36	0	0.641488531256584	2.51189833739844	2.53475704340036	1.08655799758375	2.62412981927862	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_183900A	0.635785446831594	4.85526167767456	1.82339096431737	0.108755380241891	0.622773038172122	-4.29809932393271	747	804	18	785	473	49	82.7103298583799	85.9594631883822	6.45916715331026	60.2964933051297	57.1046592063458	3.57173225401813	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_185280A	-0.945940937961211	6.63698646830812	-1.82368429595015	0.108707765646685	0.622773038172122	-4.29812689042814	1413	1161	55	1845	1467	1371	156.452069732116	124.128030798149	19.7363440795591	141.715961971929	177.108953606151	99.9356106175276	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_186490A	0.891096182787109	-0.0770448116609869	1.85024650413567	0.104477875957911	0.622773038172122	-4.37983535033097	10	14	3	11	5	7	1.10723333143748	1.49680657293203	1.07652785888504	0.844919014466786	0.603643331990971	0.510247464859733	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_186730A	-0.724872282672211	3.97698603158255	-1.82431286202861	0.108605801784982	0.622773038172122	-4.27991019807423	118	74	49	236	193	265	13.0653533109623	7.91169188549787	17.5832883617891	18.1273534012874	23.3006326148515	19.3165111696899	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_186900A	-0.636081150943832	5.77506490313396	-1.78238875512882	0.11561053884901	0.622773038172122	-4.30971305156456	607	472	69	1079	894	487	67.2090632182552	50.4637644588513	24.760140754356	82.878874237242	107.931427759986	35.4986450552414	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_186970A	0.596148272125985	3.76002762955163	1.83495507556629	0.106893289436596	0.622773038172122	-4.27333911703559	148	139	52	127	88	175	16.3870533052747	14.8611509741109	18.6598162206741	9.75497407611653	10.6241226430411	12.7561866214933	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_187190A	-0.985315897870005	0.907148464496753	-1.76630176915291	0.118410874834964	0.622773038172122	-4.3493797472669	52	18	0	63	65	7	5.75761332347491	1.92446559376975	0	4.83908162830977	7.84736331588262	0.510247464859733	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_189540A	0.655182301773319	4.21821826568186	1.79900258423219	0.112784646927539	0.622773038172122	-4.30949223054832	514	587	9	424	279	42	56.9117932358866	62.7589613079358	3.22958357665513	32.5677874667198	33.6832979250962	3.0614847891584	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_192540A	-0.786520771553645	3.16810791911945	-1.86516224901537	0.102172345748604	0.622773038172122	-4.27500458934706	113	64	10	171	177	78	12.5117366452436	6.84254433340356	3.58842619628348	13.1346501339837	21.3689739524804	5.68561460843702	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_192740A	-0.700998019385482	1.8180782455761	-1.86258595657481	0.102567038451869	0.622773038172122	-4.30049185450806	50	42	2	117	68	15	5.53616665718741	4.49041971879609	0.717685239256696	8.98686588114672	8.2095493150772	1.09338742469943	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_192800A	0.988193795296456	8.30880845768856	1.80133440757379	0.112393325431767	0.622773038172122	-4.31681470550159	3818	1369	4056	1977	1657	5092	422.741685942831	146.366299881711	1455.46566521258	151.854990145531	200.047400221808	371.168584437965	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_193080A	-0.955711968923597	9.44109438290699	-1.91913098248934	0.0942331054925227	0.622773038172122	-4.27319399007176	9637	4828	640	12223	8975	12013	1067.0407615063	516.184438151131	229.659276562143	938.858646711593	1083.53978092379	875.657542194281	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_193300A	0.888276621856946	1.67614000715031	1.79047028753786	0.114227612962479	0.622773038172122	-4.32060475611357	46	41	9	18	17	62	5.09327332461242	4.38350496358666	3.22958357665513	1.38259475094565	2.0523873287693	4.51933468875763	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_193330A	0.715401928784341	11.1152499627562	1.89544774118798	0.0976408684223262	0.622773038172122	-4.29339069320427	17407	18992	16398	16320	11450	40960	1927.36106003323	2030.52503093751	5884.30127666565	1253.55257419072	1382.34323025932	2985.67659437924	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_194580A	1.46159947869693	1.22497350298289	1.76757147101706	0.118187532439813	0.622773038172122	-4.3789604186264	2	16	250	13	1	271	0.221446666287496	1.71063608335089	89.710654907087	0.998540653460747	0.120728666398194	19.7538661395696	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_197030A	-1.1006820325237	11.474128356984	-1.82803877973328	0.10800327221219	0.622773038172122	-4.3219666030422	63072	24702	1158	73060	44670	31337	6983.54206804249	2641.00828318336	415.539753529627	5611.7984724494	5392.94952800733	2284.23211518706	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_197480A	-1.63888735575731	10.1989540179926	-1.83242759366066	0.107297647409334	0.622773038172122	-4.31340972243409	13643	1331	3841	22670	23333	24879	1510.59843408016	142.303539183752	1378.31450199248	1741.30127799655	2816.96197306906	1813.49238260647	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_198330A	-0.65715182474056	4.39529678559352	-1.83008296989261	0.107674060396161	0.622773038172122	-4.27694349268386	132	119	70	346	214	364	14.6154799749748	12.7228558699222	25.1189833739844	26.5765435459553	25.8359346092135	26.5328681727061	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_198770A	0.635471073379839	4.08104774032778	1.77402949170813	0.11705773044737	0.622773038172122	-4.30791483661276	301	339	21	357	145	71	33.3277232762682	36.244102015997	7.53569501219531	27.4214625604221	17.5056566277382	5.17536714357729	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_198790A	-0.679233201037471	2.86254862002744	-1.90926746183942	0.0956381401204708	0.622773038172122	-4.26473354961507	93	84	5	179	133	49	10.2972699823686	8.98083943759218	1.79421309814174	13.7491366899595	16.0569126309598	3.57173225401813	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_198900A	1.14188627836148	-0.0276820299182496	1.74955861451715	0.121393686710823	0.622773038172122	-4.40862346478831	6	10	10	10	5	7	0.664339998862489	1.06914755209431	3.58842619628348	0.768108194969805	0.603643331990971	0.510247464859733	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_198930A	-0.927936988829452	6.63907705573566	-1.87525239287527	0.100640544211406	0.622773038172122	-4.27195332310614	786	322	350	1232	1361	2288	87.0285398509861	34.4265511774367	125.594916869922	94.63092962028	164.311714967942	166.778028514153	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_199000A	-0.721178418794787	5.33192196776141	-1.74648096651617	0.121949654958224	0.622773038172122	-4.32382303564902	598	309	39	778	682	382	66.2125532199614	33.0366593597141	13.9948621655056	59.7588175686509	82.3369504835684	27.8449330823454	37.72	UP_pEhEx_DOWN_EhMyb10
EHI_199065A	1.00312281767468	-0.521594383914064	1.82343456545141	0.108748301494517	0.622773038172122	-4.40203334262794	10	10	2	10	5	2	1.10723333143748	1.06914755209431	0.717685239256696	0.768108194969805	0.603643331990971	0.145784989959924	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_199150A	2.59382166548541	-1.14986740841116	1.76528796193887	0.118589492340899	0.622773038172122	-4.41287090411642	0	68	14	0	0	23	0	7.27020335424128	5.02379667479687	0	0	1.67652738453912	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_200670A	0.679854838599667	2.51882261492276	1.74918618479722	0.121460837345982	0.622773038172122	-4.33054952207265	85	111	9	112	42	28	9.4114833172186	11.8675378282468	3.22958357665513	8.60281178366182	5.07060398872415	2.04098985943893	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_201420A	0.995227982946211	3.08229610733967	1.77324137235446	0.11719505718627	0.622773038172122	-4.30632924811044	41	78	120	57	54	104	4.53965665889368	8.33935090633559	43.0611143554018	4.37821671132789	6.51934798550248	7.58081947791603	37.72	DOWN_pEhEx_UP_EhMyb10
EHI_045420A	0.609150546079748	3.8893195129183	1.73236140212512	0.12453129737406	0.623587810675446	-4.322521577554	144	201	49	169	80	187	15.9441599726997	21.4898657970956	17.5832883617891	12.9810284949897	9.65829331185553	13.6308965612529	37.64	DOWN_pEhEx_UP_EhMyb10
EHI_002200A	0.622137278993488	3.33517989988376	1.71304331836702	0.128147040068688	0.624894061423825	-4.3488245193894	247	273	6	253	124	26	27.3486632865058	29.1877281721746	2.15305571777009	19.4331373327361	14.9703546333761	1.89520486947901	37.51	DOWN_pEhEx_UP_EhMyb10
EHI_003240.mRNA	1.55015261268654	-0.0423467384250177	1.72612148420277	0.125688571591847	0.624894061423825	-4.37816371856783	31	90	0	74	5	0	3.4324233274562	9.62232796884876	0	5.68400064277656	0.603643331990971	0	37.51	DOWN_pEhEx_UP_EhMyb10
EHI_024660A	-2.47848449252943	-0.647610594795541	-1.71168715364646	0.128404548930706	0.624894061423825	-4.44092832414475	16	0	0	6	47	18	1.77157333029997	0	0	0.460864916981883	5.67424732071512	1.31206490963931	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_040370A	0.939795351304571	2.45060737792891	1.71462877782321	0.127846608470126	0.624894061423825	-4.34041979065613	32	94	34	28	16	186	3.54314666059994	10.0499869896865	12.2006490673638	2.15070294591546	1.93165866237111	13.5580040662729	37.51	DOWN_pEhEx_UP_EhMyb10
EHI_051020A	-0.705291775110628	2.39305264293706	-1.71086351960062	0.128561178142003	0.624894061423825	-4.35134096307977	58	45	5	93	62	85	6.4219533223374	4.81116398442438	1.79421309814174	7.14340621321919	7.48517731668804	6.19586207329675	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_053160A	1.32830740018853	0.488241636059004	1.71231259268527	0.128285730027981	0.624894061423825	-4.39471676193622	20	34	6	13	28	1	2.21446666287496	3.63510167712064	2.15305571777009	0.998540653460747	3.38040265914944	0.0728924949799618	37.51	DOWN_pEhEx_UP_EhMyb10
EHI_054820.mRNA	-0.957137588068822	-0.528796323284168	-1.72375960692819	0.126129251507968	0.624894061423825	-4.40357405137128	6	12	0	32	19	1	0.664339998862489	1.28297706251317	0	2.45794622390338	2.29384466156569	0.0728924949799618	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_060860A	-0.730919497891389	4.63081774007941	-1.71557432257322	0.127667750996393	0.624894061423825	-4.33268603263717	175	145	66	411	399	288	19.3765833001559	15.5026395053674	23.683612895471	31.569246813259	48.1707378928795	20.993038554229	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_066740A	-0.834672951672889	1.25497176348625	-1.72803942857426	0.125331788824463	0.624894061423825	-4.36863910112778	15	8	10	33	27	50	1.66084999715622	0.855318041675445	3.58842619628348	2.53475704340036	3.25967399275124	3.64462474899809	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_071590A	-1.0584287168178	6.92543616727361	-1.71165651806234	0.128410371638309	0.624894061423825	-4.34889555779052	2872	1749	30	3263	2125	1056	317.997412788845	186.993906861294	10.7652785888504	250.633704018648	256.548416096163	76.9744746988397	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_074010A	0.81590129217725	7.26068085733318	1.72621661515883	0.125670852456058	0.624894061423825	-4.3441862989204	860	1145	2042	1324	682	2488	95.2220665036235	122.417394714798	732.756629281086	101.697525014002	82.3369504835684	181.356527510145	37.51	DOWN_pEhEx_UP_EhMyb10
EHI_097180A	-0.775070546929799	3.11444994666028	-1.71042051590872	0.128645497737677	0.624894061423825	-4.34138913174473	86	76	9	141	84	195	9.52220665036235	8.12552139591673	3.22958357665513	10.8303255490743	10.1412079774483	14.2140365210926	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_098310A	0.717865793327507	1.51622009646783	1.71165299509797	0.128411041241309	0.624894061423825	-4.36402444040455	41	73	3	46	26	14	4.53965665889368	7.80477713028844	1.07652785888504	3.5332976968611	3.13894532635305	1.02049492971947	37.51	DOWN_pEhEx_UP_EhMyb10
EHI_103270A	-0.802220298087483	4.90925392934879	-1.71062134666566	0.128607265954392	0.624894061423825	-4.33780041515636	459	227	26	523	415	425	50.8220099129804	24.2696494325408	9.32990811033705	40.1720585969208	50.1023965552506	30.9793103664838	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_103780A	0.764371641202034	3.25061662096905	1.7249661340196	0.125903955667517	0.624894061423825	-4.34537102400131	22	31	606	21	25	1098	2.43591332916246	3.31435741149235	217.458627494779	1.61302720943659	3.01821665995485	80.0359594879981	37.51	DOWN_pEhEx_UP_EhMyb10
EHI_113550A	-1.14153685578197	-0.331257197132076	-1.72637835175709	0.125640732726281	0.624894061423825	-4.41970421523336	6	9	0	18	7	20	0.664339998862489	0.962232796884876	0	1.38259475094565	0.845100664787359	1.45784989959924	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_114640A	-0.637720812951162	2.28053179486527	-1.71035180254849	0.128658581027094	0.624894061423825	-4.34836425223047	36	30	12	61	58	91	3.98603999317494	3.20744265628292	4.30611143554018	4.68545998931581	7.00226265109526	6.63321704317652	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_118170A	-1.94472578659447	5.45689007282953	-1.72414953136186	0.126056399075131	0.624894061423825	-4.36837342330849	2201	954	0	2758	2066	417	243.70205624939	101.996676469797	0	211.844240172672	249.425424778669	30.3961704066441	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_134700A	1.14327469810949	-0.199196516572574	1.71870528596217	0.127077182960726	0.624894061423825	-4.42228093113389	9	13	5	11	7	2	0.996509998293734	1.3898918177226	1.79421309814174	0.844919014466786	0.845100664787359	0.145784989959924	37.51	DOWN_pEhEx_UP_EhMyb10
EHI_143780A	-1.38765408430546	-0.0376851598312221	-1.713523773099	0.128055927776546	0.624894061423825	-4.41869406311143	8	9	0	13	11	47	0.885786665149986	0.962232796884876	0	0.998540653460747	1.32801533038014	3.4259472640582	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_146780A	-1.99936787032807	2.58060530195937	-1.72074268808912	0.126694266540892	0.624894061423825	-4.34860439987321	98	5	16	251	159	44	10.8508866480873	0.534573776047153	5.74148191405357	19.2795156937421	19.1958579573129	3.20726977911832	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_148590A	0.817876411079523	0.41579965987537	1.71631012539613	0.127528730817571	0.624894061423825	-4.39151932285592	17	26	3	21	12	4	1.88229666344372	2.7797836354452	1.07652785888504	1.61302720943659	1.44874399677833	0.291569979919847	37.51	DOWN_pEhEx_UP_EhMyb10
EHI_152570A	-1.10120176319662	10.1679788704767	-1.71494440974008	0.127786877933944	0.624894061423825	-4.36041512428019	25472	14654	332	29158	18238	12232	2820.34474183755	1566.728822839	119.135749716612	2239.64987489296	2201.84941777027	891.620998594893	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_164920A	-0.805455521761726	0.667416323114511	-1.71180233433705	0.128382659501925	0.624894061423825	-4.38796888128285	18	9	2	33	24	15	1.99301999658747	0.962232796884876	0.717685239256696	2.53475704340036	2.89748799355666	1.09338742469943	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_182630A	0.567744216256297	5.30009782931802	1.71362934179022	0.128035916147131	0.624894061423825	-4.33444818032784	345	433	173	377	236	561	38.1995499345931	46.2940890056835	62.0797731957042	28.9576789503617	28.4919652699738	40.8926896837586	37.51	DOWN_pEhEx_UP_EhMyb10
EHI_186360A	-0.600237371162066	3.8424994117447	-1.71257008390396	0.128236842722168	0.624894061423825	-4.33491982831719	151	108	22	266	157	195	16.719223304706	11.5467935626185	7.89453763182366	20.4316779861968	18.9544006245165	14.2140365210926	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_188010A	1.41276239937175	1.27253595939073	1.71762464146252	0.127280724943702	0.624894061423825	-4.38409785879415	7	4	213	13	6	109	0.775063332006238	0.427659020837723	76.4334779808381	0.998540653460747	0.724371998389165	7.94528195281584	37.51	DOWN_pEhEx_UP_EhMyb10
EHI_195110A	5.23054994362932	0.018687476203061	1.71932535065933	0.12696053066673	0.624894061423825	-4.43610931655558	31	2303	0	0	0	41	3.4324233274562	246.224681247319	0	0	0	2.98859229417843	37.51	DOWN_pEhEx_UP_EhMyb10
EHI_197410A	-0.726451514298029	1.95727277533548	-1.71938389037991	0.126949522843458	0.624894061423825	-4.35026178361698	16	14	26	48	32	119	1.77157333029997	1.49680657293203	9.32990811033705	3.68691933585507	3.86331732474221	8.67420690261545	37.51	UP_pEhEx_DOWN_EhMyb10
EHI_074730A	-0.853292119608684	2.3855345241459	-1.70752935275597	0.129197068357062	0.625564730774326	-4.34973550667741	31	53	7	87	38	166	3.4324233274562	5.66648202609982	2.51189833739844	6.68254129623731	4.58768932313138	12.1001541666737	37.44	UP_pEhEx_DOWN_EhMyb10
EHI_135790A	-1.05539870423714	11.6148305575273	-1.70864087310534	0.128984752161153	0.625564730774326	-4.369621917626	46721	40985	1334	69675	39060	47653	5173.10484780906	4381.90124225852	478.696054584216	5351.79384845212	4715.66170951346	3473.54606328012	37.44	UP_pEhEx_DOWN_EhMyb10
EHI_187040A	-0.766548307072721	4.2717915201126	-1.70820946243777	0.129067118773175	0.625564730774326	-4.33585762299338	194	95	41	258	311	291	21.4803266298872	10.1569017448959	14.7125474047623	19.817191430221	37.5466152498384	21.2117160391689	37.44	UP_pEhEx_DOWN_EhMyb10
EHI_068620A	1.45758619962397	-0.313551597322595	1.7047566438032	0.129728127200734	0.627487855717072	-4.41197635918705	4	13	21	0	1	96	0.442893332574993	1.3898918177226	7.53569501219531	0	0.120728666398194	6.99767951807633	37.25	DOWN_pEhEx_UP_EhMyb10
EHI_025430A	0.623512623047718	4.10059094670344	1.70149807455776	0.130354863447969	0.627537215460555	-4.33693036779315	157	163	88	197	110	178	17.3835633035685	17.4271050991372	31.5781505272946	15.1317314409052	13.2801533038014	12.9748641064332	37.25	DOWN_pEhEx_UP_EhMyb10
EHI_026390A	0.631234443334095	2.06783788011555	1.69737288629183	0.131152357231959	0.627537215460555	-4.35202549384601	30	46	23	28	22	88	3.32169999431245	4.91807873963381	8.253380251452	2.15070294591546	2.65603066076027	6.41453955823664	37.25	DOWN_pEhEx_UP_EhMyb10
EHI_037130A	-1.17704289154901	10.8917137352591	-1.69760574512823	0.131107218631772	0.627537215460555	-4.3712505579641	30446	4895	3169	40091	32268	26800	3371.08260089456	523.347726750163	1137.17226160223	3079.42256445345	3895.67260733693	1953.51886546298	37.25	UP_pEhEx_DOWN_EhMyb10
EHI_064550A	-0.8492236864083	2.60912568665948	-1.69090777154021	0.132411423902198	0.627537215460555	-4.35533454260669	76	25	11	103	85	90	8.41497331892486	2.67286888023577	3.94726881591183	7.911514408189	10.2619366438465	6.56032454819656	37.25	UP_pEhEx_DOWN_EhMyb10
EHI_064640A	-0.689245790454043	3.38791419448294	-1.69275300046816	0.132050919040282	0.627537215460555	-4.34759611581774	72	85	22	230	157	90	7.97207998634987	9.08775419280161	7.89453763182366	17.6664884843055	18.9544006245165	6.56032454819656	37.25	UP_pEhEx_DOWN_EhMyb10
EHI_078300A	-0.713613305934405	9.28375637002652	-1.69800286603641	0.131030272211672	0.627537215460555	-4.36385587570587	8082	5466	623	10516	9944	7087	894.865978467773	584.396051974748	223.558952028461	807.742577830247	1200.52585866364	516.589111922989	37.25	UP_pEhEx_DOWN_EhMyb10
EHI_096340A	-0.722370688137654	6.47303194232494	-1.70011825508647	0.130621106421602	0.627537215460555	-4.3522156653156	863	1068	81	2553	2342	380	95.5542365030547	114.184958563672	29.0662521898962	196.098022175791	282.746536704571	27.6991480923855	37.25	UP_pEhEx_DOWN_EhMyb10
EHI_099290A	0.868517466635187	2.02556688452421	1.6920235942737	0.132193314034617	0.627537215460555	-4.36450723061036	14	19	117	17	18	147	1.55012666401248	2.03138034897918	41.9845864965167	1.30578393144867	2.17311599516749	10.7151967620544	37.25	DOWN_pEhEx_UP_EhMyb10
EHI_100490A	-0.659629530810696	2.25815075770227	-1.69507165680021	0.131599224305809	0.627537215460555	-4.35669012486092	45	27	10	76	56	73	4.98254999146867	2.88669839065463	3.58842619628348	5.83762228177052	6.76080531829887	5.32115213353721	37.25	UP_pEhEx_DOWN_EhMyb10
EHI_109000A	0.761462053984351	-0.0204227546498397	1.69595928918568	0.131426689426063	0.627537215460555	-4.39031936354989	24	39	0	21	20	1	2.65735999544996	4.1696754531678	0	1.61302720943659	2.41457332796388	0.0728924949799618	37.25	DOWN_pEhEx_UP_EhMyb10
EHI_127030A	-0.808408933408752	2.88027787190303	-1.69339633684135	0.131925445964791	0.627537215460555	-4.35203422713819	68	70	7	101	87	172	7.52918665377488	7.48403286466015	2.51189833739844	7.75789276919503	10.5033939766429	12.5375091365534	37.25	UP_pEhEx_DOWN_EhMyb10
EHI_141990A	0.677131733059011	2.85320434142995	1.70238517925905	0.130183961324607	0.627537215460555	-4.34212438442968	46	42	89	56	31	157	5.09327332461242	4.49041971879609	31.936993146923	4.30140589183091	3.74258865834402	11.444121711854	37.25	DOWN_pEhEx_UP_EhMyb10
EHI_148230A	0.655461334542014	12.7556403967062	1.69088381856945	0.132416109684337	0.627537215460555	-4.38095921925206	56497	75900	35892	59066	37002	113249	6255.53615262234	8114.82992039579	12879.5793037007	4536.90786440865	4467.20211406598	8255.00216398569	37.25	DOWN_pEhEx_UP_EhMyb10
