logFC	logCPM	PValue	FDR	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_160980A	-1.5249744716166	10.6778791166047	0.000689970837561659	0.0125195471823211	2712	8336	23229	18708	498.253568215955	1190.931906246	2181.27112435243	2680.53660023363	98.75	UP_pEhEx_DOWN_CDC5
EHI_156690A	1.00426389590066	12.6093178566281	0.00071990407210999	0.0130130188547943	50016	52427	46465	27579	9189.03040851372	7490.04163252868	4363.19956920382	3951.59925688708	98.7	DOWN_pEhEx_UP_CDC5
EHI_029210A	-1.65911241331125	2.89061476533255	0.000735751399968076	0.0132490990736675	24	17	90	91	4.40932361253057	2.42872389709477	8.45126355812642	13.0387444206361	98.68	UP_pEhEx_DOWN_CDC5
EHI_176820A	-1.56624691364236	6.84471567974342	0.000764612520882019	0.0137168600915967	371	333	1125	1655	68.1607941770351	47.5744151607388	105.64079447658	237.133208968712	98.63	UP_pEhEx_DOWN_CDC5
EHI_153690A	-1.11746450494915	7.34664921371466	0.000786096940818325	0.0140020856796265	546	732	1996	1796	100.312112185071	104.577993686669	187.430245133559	257.336098675412	98.6	UP_pEhEx_DOWN_CDC5
EHI_197410A	-1.564296354325	1.76281271749425	0.000786402371994166	0.0140020856796265	8	11	48	32	1.46977453751019	1.57152722753191	4.50734056433409	4.58505298308084	98.6	UP_pEhEx_DOWN_CDC5
EHI_154240A	-1.22350756184749	4.70403390580639	0.000791744566610976	0.014044603245032	86	105	310	300	15.8000762782346	15.0009417173501	29.1099078113243	42.9848717163828	98.6	UP_pEhEx_DOWN_CDC5
EHI_006940A	-1.24313203371459	4.05457897754667	0.000807523901811894	0.0141743455195792	52	68	204	186	9.55353449381624	9.71489558837909	19.1561973984199	26.6506204641574	98.58	UP_pEhEx_DOWN_CDC5
EHI_025830A	-1.06316263128164	7.49113655764518	0.000812680544849129	0.0141743455195792	618	832	2317	1872	113.540083022662	118.86460484605	217.573085157544	268.225599510229	98.58	UP_pEhEx_DOWN_CDC5
EHI_049660A	-1.41134780459263	3.54870591236067	0.000816947974834811	0.0141743455195792	38	38	137	141	6.98142905317341	5.42891224056478	12.8647011940369	20.2028897066999	98.58	UP_pEhEx_DOWN_CDC5
EHI_062490A	-1.41945908756681	2.27078212101263	0.000816148064706019	0.0141743455195792	14	16	71	44	2.57210544064283	2.28585778550096	6.66710791807751	6.30444785173615	98.58	UP_pEhEx_DOWN_CDC5
EHI_099720A	-1.65645646288657	3.36461236671679	0.00081216669686436	0.0141743455195792	28	31	105	143	5.14421088128567	4.42884945940811	9.85980748448083	20.4894555181425	98.58	UP_pEhEx_DOWN_CDC5
EHI_194190A	-1.50460609243444	3.24691071983191	0.00080531034870114	0.0141743455195792	31	27	113	115	5.69537633285199	3.85738501303287	10.6110309118698	16.4775341579468	98.58	UP_pEhEx_DOWN_CDC5
EHI_075530A	-2.81040757776978	2.60093738103174	0.000823340637115305	0.0142333141412588	15	1	92	78	2.75582725783161	0.14286611159381	8.63906941497368	11.1760666462595	98.58	UP_pEhEx_DOWN_CDC5
EHI_077520A	2.23993601777329	0.428184971327159	0.000842463351938681	0.0145111259967989	10	14	5	2	1.83721817188774	2.00012556231334	0.469514642118135	0.286565811442552	98.55	DOWN_pEhEx_UP_CDC5
EHI_014110A	-1.14836502854719	10.0308955084504	0.000851474460241857	0.0145608258416899	2849	5438	13354	11368	523.423457170817	776.905914847139	1253.97970616911	1628.84007223947	98.54	UP_pEhEx_DOWN_CDC5
EHI_161860A	-1.50347209780769	2.3412477823787	0.000850896280224052	0.0145608258416899	16	14	69	52	2.93954907502038	2.00012556231334	6.47930206123026	7.45071109750636	98.54	UP_pEhEx_DOWN_CDC5
EHI_098560A	-1.08691931270685	4.88830359043143	0.000870853362521923	0.0148388418832588	101	132	393	298	18.5559035360662	18.8583267303829	36.9038508704854	42.6983059049403	98.52	UP_pEhEx_DOWN_CDC5
EHI_202700A	1.06966224808561	5.20441900805599	0.000898944367681435	0.0152627911569912	289	325	241	173	53.0956051675557	46.4314862679883	22.6306057500941	24.7879426897808	98.47	DOWN_pEhEx_UP_CDC5
EHI_004530A	1.15222223948896	3.9742871221176	0.00090257664726415	0.0152699266231095	110	159	109	63	20.2093998907651	22.7157117434158	10.2354191981753	9.0268230604404	98.47	DOWN_pEhEx_UP_CDC5
EHI_095070A	-1.36827577270953	2.6163409218617	0.000923000786631502	0.015560091275341	17	23	83	62	3.12327089220916	3.28592056665763	7.79394305916103	8.88354015471912	98.44	UP_pEhEx_DOWN_CDC5
EHI_169300A	-1.65149541541144	3.40174754999794	0.00093759563604373	0.0157502814620208	23	39	106	148	4.2256017953418	5.57177835215859	9.95371041290445	21.2058700467489	98.42	UP_pEhEx_DOWN_CDC5
EHI_027520A	-1.30236644978464	3.09845272568967	0.00094947932445912	0.0158937489735164	24	35	112	90	4.40932361253057	5.00031390578335	10.5171279834462	12.8954615149149	98.41	UP_pEhEx_DOWN_CDC5
EHI_201200A	-1.15765392881725	4.70788772354252	0.000968364734704395	0.0161530033290691	92	105	324	285	16.9024071813672	15.0009417173501	30.4245488092551	40.8356281305637	98.38	UP_pEhEx_DOWN_CDC5
EHI_126270A	1.54775514609938	2.56587671492534	0.000975320612034152	0.0162121475161201	54	52	40	14	9.92097812819379	7.42903780287813	3.75611713694508	2.00596068009787	98.38	DOWN_pEhEx_UP_CDC5
EHI_092320A	-2.92465395066774	1.59194139697106	0.000989307470910539	0.0163873439606575	0	8	30	47	0	1.14292889275048	2.81708785270881	6.73429656889998	98.36	UP_pEhEx_DOWN_CDC5
EHI_024510A	-1.20918836180014	4.77108151574459	0.00102135550729185	0.0166946600544988	77	128	331	309	14.1465799235356	18.2868622840077	31.0818693082205	44.2744178678743	98.33	UP_pEhEx_DOWN_CDC5
EHI_100350A	-1.91392359833881	2.02157500859203	0.00102695571080314	0.0166946600544988	10	9	41	56	1.83721817188774	1.28579500434429	3.8500200653687	8.02384272039147	98.33	UP_pEhEx_DOWN_CDC5
EHI_115270A	1.23598296829895	4.85995061692969	0.00102689168375839	0.0166946600544988	246	252	144	147	45.1955670284384	36.0022601216402	13.5220216930023	21.0625871410276	98.33	DOWN_pEhEx_UP_CDC5
EHI_115400A	1.23598296829895	4.85995061692969	0.00102689168375839	0.0166946600544988	246	252	144	147	45.1955670284384	36.0022601216402	13.5220216930023	21.0625871410276	98.33	DOWN_pEhEx_UP_CDC5
EHI_157360A	-1.59464146491727	3.0866072284836	0.00102841153460201	0.0166946600544988	28	21	98	107	5.14421088128567	3.00018834347001	9.20248698551544	15.3312709121765	98.33	UP_pEhEx_DOWN_CDC5
EHI_161900A	1.60411449939501	1.45231491609148	0.00102893045771311	0.0166946600544988	21	27	12	10	3.85815816096425	3.85738501303287	1.12683514108352	1.43282905721276	98.33	DOWN_pEhEx_UP_CDC5
EHI_050500A	-1.20360683654513	3.8161139319065	0.00103657637135311	0.0167176901232126	46	57	178	151	8.4512035906836	8.14336836084718	16.7147212594056	21.6357187639127	98.33	UP_pEhEx_DOWN_CDC5
EHI_198330A	-1.07221418355123	4.56540846123342	0.0010373829588447	0.0167176901232126	81	106	346	214	14.8814671922907	15.1438078289439	32.4904132345749	30.6625418243531	98.33	UP_pEhEx_DOWN_CDC5
EHI_158150A	-1.3688481170867	5.99384333976948	0.00104767270092965	0.0168264730412823	170	276	663	842	31.2327089220916	39.4310467998916	62.2576415448646	120.644206617315	98.32	UP_pEhEx_DOWN_CDC5
EHI_170050A	-1.08228350019196	6.31228489985163	0.00107319879922379	0.0170635019782939	251	387	1005	842	46.1141761143822	55.2891851868045	94.372443065745	120.644206617315	98.29	UP_pEhEx_DOWN_CDC5
EHI_174220A	-1.110600703465	5.32424781476838	0.00108836856501199	0.0172293156379278	119	198	519	418	21.8628962454641	28.2874900955744	48.7356198518624	59.8922545914934	98.28	UP_pEhEx_DOWN_CDC5
EHI_193350A	-1.68585845750801	5.77411572600645	0.00109087589545988	0.0172293156379278	154	163	469	852	28.2931598470712	23.2871761897911	44.040473430681	122.077035674527	98.28	UP_pEhEx_DOWN_CDC5
EHI_140600A	-1.42271269364501	5.62161297496016	0.00109667660551908	0.0172635780882043	92	252	665	558	16.9024071813672	36.0022601216402	62.4454474017119	79.9518613924721	98.27	UP_pEhEx_DOWN_CDC5
EHI_200240A	-1.47902808616728	2.75382575457739	0.00113150613701431	0.0177530698856965	17	25	78	81	3.12327089220916	3.57165278984525	7.3244284170429	11.6059153634234	98.22	UP_pEhEx_DOWN_CDC5
EHI_032670A	-2.31401390976904	1.59041427474844	0.00115274725766082	0.0180268436280247	5	6	25	47	0.918609085943869	0.857196669562861	2.34757321059067	6.73429656889998	98.2	UP_pEhEx_DOWN_CDC5
EHI_129750A	-1.10488063953734	7.9071002152883	0.00117534548763585	0.0183199752400683	891	984	2858	2695	163.696139115198	140.580253808309	268.374569434726	386.147430918839	98.17	UP_pEhEx_DOWN_CDC5
EHI_140480A	2.22848745087749	0.891961706816965	0.00121787499466886	0.0189208422374372	20	14	4	6	3.67443634377548	2.00012556231334	0.375611713694508	0.859697434327657	98.11	DOWN_pEhEx_UP_CDC5
EHI_192540A	-1.37346034459025	3.87435742849087	0.00123507360438968	0.0191255371832851	34	67	171	177	6.24654178441831	9.57202947678528	16.0574007604402	25.3610743126659	98.09	UP_pEhEx_DOWN_CDC5
EHI_035160A	1.45373781739943	2.43951013678048	0.00124498462744915	0.0191542295109814	33	65	32	18	6.06281996722954	9.28629725359766	3.00489370955606	2.57909230298297	98.08	DOWN_pEhEx_UP_CDC5
EHI_114000A	2.19618382762005	0.396833243618179	0.00124269942773413	0.0191542295109814	12	11	5	2	2.20466180626529	1.57152722753191	0.469514642118135	0.286565811442552	98.08	DOWN_pEhEx_UP_CDC5
EHI_067580A	-1.2385110671142	3.06584883067346	0.00128266291168333	0.0196530255581535	27	32	119	79	4.96048906409689	4.57171557100192	11.1744484824116	11.3193495519808	98.03	UP_pEhEx_DOWN_CDC5
EHI_050960A	-1.01944456374067	8.65582106713457	0.00129171877761537	0.0196821508614855	1617	1648	5271	4079	297.078178394247	235.443351906599	494.962335720937	584.450972437086	98.03	UP_pEhEx_DOWN_CDC5
EHI_038540A	-1.55481037120466	1.60463847295936	0.00130651432501519	0.0198439907384096	6	11	39	31	1.10233090313264	1.57152722753191	3.66221420852145	4.44177007735956	98.02	UP_pEhEx_DOWN_CDC5
EHI_096200A	-2.58046984060115	1.04933933910532	0.00131758233140436	0.0198850362015757	3	3	19	30	0.551165451566322	0.42859833478143	1.78415564004891	4.29848717163828	98.01	UP_pEhEx_DOWN_CDC5
EHI_127360A	-1.73190657659433	1.30162682102031	0.00131663880883708	0.0198850362015757	6	6	33	24	1.10233090313264	0.857196669562861	3.09879663797969	3.43878973731063	98.01	UP_pEhEx_DOWN_CDC5
EHI_099340A	-1.05205532788636	7.62040887468941	0.00132980877533636	0.0200060472086996	703	885	2397	2129	129.156437483708	126.436508760522	225.085319431434	305.049306280597	98	UP_pEhEx_DOWN_CDC5
EHI_007260A	-2.38871734055559	0.898560142159981	0.00134915190374815	0.0202330225565258	2	4	18	25	0.367443634377548	0.571464446375241	1.69025271162528	3.5820726430319	97.98	UP_pEhEx_DOWN_CDC5
EHI_168290A	-1.40589440807497	3.11863743580868	0.0013839152297738	0.0206890974916499	17	41	119	91	3.12327089220916	5.85751057534622	11.1744484824116	13.0387444206361	97.93	UP_pEhEx_DOWN_CDC5
EHI_140770A	-2.39295469501383	1.24384976422318	0.00148185644050792	0.0220838417497638	3	5	21	35	0.551165451566322	0.714330557969051	1.97196149689616	5.01490170024467	97.79	UP_pEhEx_DOWN_CDC5
EHI_109900A	-1.06937650772864	5.31079453325041	0.00150778225051819	0.0223999900592608	125	194	501	416	22.9652271485967	27.7160256491992	47.0453671402371	59.6056887800509	97.76	UP_pEhEx_DOWN_CDC5
EHI_135440A	-1.2938278756555	3.34425218058752	0.0015866912290964	0.0234988476732843	38	31	139	103	6.98142905317341	4.42884945940811	13.0525070508841	14.7581392892914	97.65	UP_pEhEx_DOWN_CDC5
EHI_106270A	1.40010578658736	2.16048784969299	0.0016340825776596	0.0241255545782415	39	38	27	15	7.16515087036218	5.42891224056478	2.53537906743793	2.14924358581914	97.59	DOWN_pEhEx_UP_CDC5
EHI_068330A	-1.51173522709969	1.64565348892105	0.00164459286817231	0.0242055557129757	6	12	41	31	1.10233090313264	1.71439333912572	3.8500200653687	4.44177007735956	97.58	UP_pEhEx_DOWN_CDC5
EHI_145610A	1.24176192246126	5.43848155781761	0.00171860424281814	0.0252168042294982	242	538	238	203	44.4606797596833	76.8619680374699	22.3488969648232	29.0864298614191	97.48	DOWN_pEhEx_UP_CDC5
EHI_096790A	-1.29540359696745	5.82104769457055	0.00175542286394073	0.0255990193103504	190	211	576	738	34.907145265867	30.1447495462939	54.0880867720091	105.742784422302	97.44	UP_pEhEx_DOWN_CDC5
EHI_117270A	3.01848698572438	4.77566152153157	0.00179841878788847	0.0261458193199443	278	325	119	5	51.0746651784791	46.4314862679883	11.1744484824116	0.716414528606381	97.39	DOWN_pEhEx_UP_CDC5
EHI_048580A	1.12604801667959	4.09126015551348	0.00182210866085251	0.0263636407792339	143	141	103	81	26.2722198579947	20.1441217347272	9.67200162763357	11.6059153634234	97.36	DOWN_pEhEx_UP_CDC5
EHI_166860A	2.19667262140331	1.32863085523012	0.00182449259915186	0.0263636407792339	24	24	15	1	4.40932361253057	3.42878667825144	1.4085439263544	0.143282905721276	97.36	DOWN_pEhEx_UP_CDC5
EHI_096730A	1.07436517285648	3.86809370857719	0.00186174084267266	0.0266587830303187	110	133	103	62	20.2093998907651	19.0011928419767	9.67200162763357	8.88354015471912	97.33	DOWN_pEhEx_UP_CDC5
EHI_153620A	1.07436517285648	3.86809370857719	0.00186174084267266	0.0266587830303187	110	133	103	62	20.2093998907651	19.0011928419767	9.67200162763357	8.88354015471912	97.33	DOWN_pEhEx_UP_CDC5
EHI_194050A	-1.79672846338832	3.2568440740107	0.00185564362416413	0.0266587830303187	23	28	81	148	4.2256017953418	4.00025112462668	7.60613720231378	21.2058700467489	97.33	UP_pEhEx_DOWN_CDC5
EHI_130260A	-1.29370605128232	10.9635863303253	0.0018858534746759	0.0269229652210488	4054	10981	26518	22211	744.808246883289	1568.81277141163	2490.11785593774	3182.45661897526	97.31	UP_pEhEx_DOWN_CDC5
EHI_125780A	-1.06899770066983	8.80640514224512	0.00190435118125714	0.0271056452565762	1523	2084	5036	5158	279.808327578503	297.7329765615	472.895147541385	739.053227710342	97.29	UP_pEhEx_DOWN_CDC5
EHI_068170A	-1.25584670159332	5.87729996638169	0.00195788161335187	0.0277843856414174	206	218	613	749	37.8466943408874	31.1448123274506	57.5624951236833	107.318896385236	97.22	UP_pEhEx_DOWN_CDC5
EHI_155310A	-1.18483313503204	4.4626931011412	0.00200829796591342	0.0283307078040131	75	89	248	259	13.779136289158	12.7150839318491	23.2879262490595	37.1102725818105	97.17	UP_pEhEx_DOWN_CDC5
EHI_197840A	-1.03513596626366	7.25346450416346	0.00203832067551699	0.0285845914200819	594	634	1876	1627	109.130759410132	90.5771147504756	176.161893722724	233.121287608516	97.14	UP_pEhEx_DOWN_CDC5
EHI_063140A	-2.67253427310707	0.310046892918393	0.00207684782305334	0.0288693992713321	0	3	12	15	0	0.42859833478143	1.12683514108352	2.14924358581914	97.11	UP_pEhEx_DOWN_CDC5
EHI_126530A	2.37513976310788	0.302838305716438	0.0020755630247601	0.0288693992713321	10	12	6	0	1.83721817188774	1.71439333912572	0.563417570541761	0	97.11	DOWN_pEhEx_UP_CDC5
EHI_166370A	1.42753722681674	3.11023380892574	0.0020717917361173	0.0288693992713321	51	107	60	24	9.36981267662747	15.2866739405377	5.63417570541761	3.43878973731063	97.11	DOWN_pEhEx_UP_CDC5
EHI_196530A	-1.16336170820386	3.38074781044719	0.00208639232614449	0.0289175192958918	29	49	141	102	5.32793269847444	7.0004394680967	13.2403129077314	14.6148563835702	97.11	UP_pEhEx_DOWN_CDC5
EHI_086530A	-1.18332203502197	3.23965427304886	0.00209344858627541	0.0289309726138178	30	39	120	98	5.51165451566322	5.57177835215859	11.2683514108352	14.0417247606851	97.11	UP_pEhEx_DOWN_CDC5
EHI_122900A	1.51011614073038	6.66922510790395	0.00212694092281429	0.0293086294117656	889	964	308	537	163.32869548082	137.722931576433	28.9221019544771	76.9429203723253	97.07	DOWN_pEhEx_UP_CDC5
EHI_097170A	-1.1122778545166	3.90161577553505	0.00214290644772949	0.0294432868569538	53	61	189	155	9.73725631100502	8.71483280722242	17.7476534720655	22.2088503867978	97.06	UP_pEhEx_DOWN_CDC5
EHI_011400A	2.43356549720124	1.44074676793524	0.00214990298223442	0.0294542904251944	38	14	12	3	6.98142905317341	2.00012556231334	1.12683514108352	0.429848717163828	97.05	DOWN_pEhEx_UP_CDC5
EHI_037820A	1.7109243796405	1.60462018536353	0.00215745932678433	0.0294728782745192	25	30	21	4	4.59304542971935	4.2859833478143	1.97196149689616	0.573131622885105	97.05	DOWN_pEhEx_UP_CDC5
EHI_004880A	-1.12988574094638	5.40615188594674	0.00223281992207839	0.0302416692580076	151	175	474	496	27.7419943955049	25.0015695289168	44.5099880727992	71.068321237753	96.98	UP_pEhEx_DOWN_CDC5
EHI_118290A	-1.77347302519805	1.63468803248394	0.00222899186702868	0.0302416692580076	10	5	38	35	1.83721817188774	0.714330557969051	3.56831128009782	5.01490170024467	96.98	UP_pEhEx_DOWN_CDC5
EHI_161940A	-1.11097549559711	5.56007099607497	0.00224358121105659	0.0303010939697813	186	176	566	523	34.1722579971119	25.1444356405106	53.1490574877728	74.9369596922274	96.97	UP_pEhEx_DOWN_CDC5
EHI_069510A	1.98635522543888	0.898117272229168	0.00225162627752113	0.0303236014825366	20	13	8	4	3.67443634377548	1.85725945071953	0.751223427389015	0.573131622885105	96.97	DOWN_pEhEx_UP_CDC5
EHI_109000A	1.33301648292519	2.12715602443635	0.00230113168450577	0.0309027684410747	31	44	21	20	5.69537633285199	6.28610891012765	1.97196149689616	2.86565811442552	96.91	DOWN_pEhEx_UP_CDC5
EHI_080710A	1.23608247254285	2.29962809352056	0.00231230621030241	0.0309626887068292	37	46	31	19	6.79770723598463	6.57184113331527	2.91099078113243	2.72237520870425	96.9	DOWN_pEhEx_UP_CDC5
EHI_193360A	-1.29789390413915	4.37010708340356	0.00231861951611931	0.0309626887068292	60	87	213	265	11.0233090313264	12.4293517086615	20.0013237542325	37.9699700161382	96.9	UP_pEhEx_DOWN_CDC5
EHI_044220A	2.05587894008076	0.923464847877189	0.00233558188348381	0.0311018383027508	21	13	9	3	3.85815816096425	1.85725945071953	0.845126355812642	0.429848717163828	96.89	DOWN_pEhEx_UP_CDC5
EHI_096340A	-1.00781123261908	7.75263865884709	0.0023469860811432	0.0311664017590915	783	995	2553	2342	143.85418285881	142.151781035841	239.734176265519	335.568565199229	96.88	UP_pEhEx_DOWN_CDC5
EHI_159780A	1.40228521441992	1.63378173693956	0.0024142814014036	0.0319707347695619	22	31	16	12	4.04187997815303	4.42884945940811	1.50244685477803	1.71939486865531	96.8	DOWN_pEhEx_UP_CDC5
EHI_058110A	1.67544949583194	2.18795076940176	0.00245277082427115	0.0323169242475864	51	30	26	12	9.36981267662747	4.2859833478143	2.4414761390143	1.71939486865531	96.77	DOWN_pEhEx_UP_CDC5
EHI_187040A	-1.2531705679542	4.62691098304877	0.00245401969991138	0.0323169242475864	82	96	258	311	15.0651890094795	13.7151467130058	24.2269555332957	44.5609836793169	96.77	UP_pEhEx_DOWN_CDC5
EHI_165180A	2.23769255781249	0.523057022378244	0.00248829651109171	0.0326777945130663	11	15	8	0	2.02093998907651	2.14299167390715	0.751223427389015	0	96.73	DOWN_pEhEx_UP_CDC5
EHI_105350A	1.67476544690899	3.14144697393184	0.00252459537886973	0.0329723253602931	90	71	64	15	16.5349635469897	10.1434939231605	6.00978741911212	2.14924358581914	96.7	DOWN_pEhEx_UP_CDC5
EHI_153280A	-1.72597409134752	1.19238988770898	0.00252400810305076	0.0329723253602931	6	5	34	19	1.10233090313264	0.714330557969051	3.19269956640331	2.72237520870425	96.7	UP_pEhEx_DOWN_CDC5
EHI_004860A	-1.01866193720017	5.59445353859782	0.00256334095637115	0.033295417777564	200	187	709	431	36.7443634377548	26.7159628680425	66.5771762523515	61.75493236587	96.67	UP_pEhEx_DOWN_CDC5
EHI_124880A	-1.23071525722159	3.41873443655396	0.0025590636365934	0.033295417777564	32	45	124	122	5.87909815004076	6.42897502172146	11.6439631245297	17.4805144979957	96.67	UP_pEhEx_DOWN_CDC5
EHI_079890A	-1.69705257117492	2.87712994419486	0.00259055848031827	0.0335572616224334	27	12	92	89	4.96048906409689	1.71439333912572	8.63906941497368	12.7521786091936	96.64	UP_pEhEx_DOWN_CDC5
EHI_159490A	1.55584076731964	2.74043343060516	0.00260588871140131	0.0336641166684833	66	53	48	14	12.1256399344591	7.57190391447194	4.50734056433409	2.00596068009787	96.63	DOWN_pEhEx_UP_CDC5
EHI_182530A	1.48429129902783	1.59163973674552	0.00261775341265738	0.0337257445088704	25	27	20	7	4.59304542971935	3.85738501303287	1.87805856847254	1.00298034004893	96.63	DOWN_pEhEx_UP_CDC5
EHI_150460A	-1.78791089197108	1.12212357645699	0.00262748598727891	0.0337596442797944	6	4	30	20	1.10233090313264	0.571464446375241	2.81708785270881	2.86565811442552	96.62	UP_pEhEx_DOWN_CDC5
EHI_086040A	-1.22844976668525	3.38703837418346	0.00264134877614273	0.0338462859347238	38	36	127	115	6.98142905317341	5.14318001737716	11.9256719098006	16.4775341579468	96.62	UP_pEhEx_DOWN_CDC5
EHI_099200A	-1.64462078325671	1.32308467739327	0.00269123316449154	0.0343005964182112	4	9	36	22	0.734887268755096	1.28579500434429	3.38050542325057	3.15222392586808	96.57	UP_pEhEx_DOWN_CDC5
EHI_155700A	-1.35924454649764	4.38660025250007	0.00270788123181681	0.0344205010055003	39	110	272	235	7.16515087036218	15.7152722753191	25.5415965312265	33.6714828444999	96.56	UP_pEhEx_DOWN_CDC5
EHI_111050A	-1.11097264746095	7.78946849883969	0.00276103756702959	0.0350025935830899	623	1155	2574	2529	114.458692108606	165.010358890851	241.706137762416	362.362468569107	96.5	UP_pEhEx_DOWN_CDC5
EHI_004230A	-1.12302884523685	5.6618683259327	0.00277309543371825	0.0350619566273844	132	272	640	543	24.2512798689182	38.8595823535164	60.0978741911212	77.802617806653	96.49	UP_pEhEx_DOWN_CDC5
EHI_126130A	-1.58165850733268	2.27883702628711	0.0027843868793079	0.0351113401173203	12	16	48	64	2.20466180626529	2.28585778550096	4.50734056433409	9.17010596616167	96.49	UP_pEhEx_DOWN_CDC5
EHI_006840A	-1.21363334717117	5.58988338128364	0.0027948138401516	0.0351495899367214	184	167	521	592	33.8048143627344	23.8586406361663	48.9234257087096	84.8234801869955	96.49	UP_pEhEx_DOWN_CDC5
EHI_159680A	-1.18459622124453	3.1290755129189	0.00290495396525717	0.0362471158814503	26	38	106	94	4.77676724690812	5.42891224056478	9.95371041290445	13.4685931378	96.38	UP_pEhEx_DOWN_CDC5
EHI_179080A	-1.2984144330817	2.69250909999538	0.00289098707496435	0.0362471158814503	18	26	75	73	3.30699270939793	3.71451890143906	7.04271963177202	10.4596521176532	96.38	UP_pEhEx_DOWN_CDC5
EHI_198550A	-1.52686230903157	2.66892096043775	0.00290356632130359	0.0362471158814503	19	19	65	83	3.4907145265867	2.71445612028239	6.10369034753575	11.8924811748659	96.38	UP_pEhEx_DOWN_CDC5
EHI_136980A	-1.4436874515267	2.14142175769744	0.00293819921540618	0.0365659661519398	12	15	50	51	2.20466180626529	2.14299167390715	4.69514642118135	7.30742819178508	96.34	UP_pEhEx_DOWN_CDC5
EHI_093840A	-1.46000838545505	1.46520779772499	0.00299605798368982	0.0371886675051212	6	10	35	27	1.10233090313264	1.4286611159381	3.28660249482694	3.86863845447446	96.28	UP_pEhEx_DOWN_CDC5
EHI_125310A	1.01869990998471	4.5398418702157	0.00303644071075584	0.037591768590972	171	213	140	122	31.4164307392803	30.4304817694816	13.1464099793078	17.4805144979957	96.24	DOWN_pEhEx_UP_CDC5
EHI_028930A	1.30540036791251	1.81954986291303	0.00306808732853003	0.0378752886223725	29	30	21	13	5.32793269847444	4.2859833478143	1.97196149689616	1.86267777437659	96.21	DOWN_pEhEx_UP_CDC5
EHI_009940A	-1.80845229442035	3.19676122838847	0.00308792001651594	0.0379327435620589	20	29	72	146	3.67443634377548	4.14311723622049	6.76101084650114	20.9193042353063	96.21	UP_pEhEx_DOWN_CDC5
EHI_095200A	1.84730729329426	1.00334154896169	0.00310608510448009	0.0379597135904842	21	14	9	5	3.85815816096425	2.00012556231334	0.845126355812642	0.716414528606381	96.2	DOWN_pEhEx_UP_CDC5
EHI_153650A	-1.22357484803553	2.37790434818029	0.00309893856088248	0.0379597135904842	16	20	70	49	2.93954907502038	2.8573222318762	6.57320498965388	7.02086238034253	96.2	UP_pEhEx_DOWN_CDC5
EHI_087730A	1.99192178795153	0.563450997554035	0.00311537881163649	0.0379756688987689	9	17	6	3	1.65349635469896	2.42872389709477	0.563417570541761	0.429848717163828	96.2	DOWN_pEhEx_UP_CDC5
EHI_056680A	-1.28514232597049	3.33021712656246	0.00313071055399544	0.0380649564544611	30	40	182	71	5.51165451566322	5.71464446375241	17.0903329731001	10.1730863062106	96.19	UP_pEhEx_DOWN_CDC5
EHI_091550A	-2.92536282594259	0.122052604356829	0.00315149948346452	0.038219970776506	2	0	16	8	0.367443634377548	0	1.50244685477803	1.14626324577021	96.18	UP_pEhEx_DOWN_CDC5
EHI_192060A	-1.30150837546654	2.17854158581982	0.00321978884373953	0.0388499395003496	12	18	68	38	2.20466180626529	2.57159000868858	6.38539913280663	5.44475041740849	96.12	UP_pEhEx_DOWN_CDC5
EHI_139300A	1.641256384083	0.876782612306808	0.00324119113186026	0.0390091712426928	15	16	9	5	2.75582725783161	2.28585778550096	0.845126355812642	0.716414528606381	96.1	DOWN_pEhEx_UP_CDC5
EHI_156310A	-2.14494841856074	5.65593205321978	0.00325030241267758	0.0390200446208819	111	116	266	968	20.3931217079539	16.572468944882	24.9781789606848	138.697852738195	96.1	UP_pEhEx_DOWN_CDC5
EHI_017570A	2.21497831566821	0.0346739812551668	0.00328428068316601	0.0391315046811309	7	10	4	1	1.28605272032142	1.4286611159381	0.375611713694508	0.143282905721276	96.09	DOWN_pEhEx_UP_CDC5
EHI_025400A	-1.18831434950732	3.43585970429008	0.00328284465748706	0.0391315046811309	36	43	125	122	6.61398541879586	6.14324279853384	11.7378660529534	17.4805144979957	96.09	UP_pEhEx_DOWN_CDC5
EHI_072640A	-2.28991171746634	0.385256632088909	0.0032788524094066	0.0391315046811309	1	3	19	10	0.183721817188774	0.42859833478143	1.78415564004891	1.43282905721276	96.09	UP_pEhEx_DOWN_CDC5
EHI_134720A	-1.02683669118127	7.75141472831333	0.00332402509921283	0.039309490849895	636	1164	2663	2284	116.84707573206	166.296153895195	250.063498392118	327.258156667395	96.07	UP_pEhEx_DOWN_CDC5
EHI_154290A	1.59217211577669	1.46896090933836	0.00331955594180635	0.039309490849895	24	24	10	12	4.40932361253057	3.42878667825144	0.939029284236269	1.71939486865531	96.07	DOWN_pEhEx_UP_CDC5
EHI_137750A	-2.144881435447	0.759121915983037	0.00339120662683196	0.0400044573299234	4	2	19	19	0.734887268755096	0.28573222318762	1.78415564004891	2.72237520870425	96	UP_pEhEx_DOWN_CDC5
EHI_008470A	-1.24886119692877	4.86515409797533	0.00347447560204994	0.0408852896340233	65	154	347	339	11.9419181172703	22.0013811854468	32.5843161629985	48.5729050395126	95.91	UP_pEhEx_DOWN_CDC5
