CmasM_1	CmasM_2	pEhEx_1	pEhEx_2
EHI_003930A	14.7675074114641	24.8587443117606	13.0523448935354	23.4518263506379
EHI_003940A	906.103165278151	1373.6807735088	1221.77570010729	1384.52634084877
EHI_003950A	2.33171169654696	1.4780874996182	2.2865421711303	1.3028792417021
EHI_004170A	68.0859815391714	94.328856793816	108.324935357298	168.650479620328
EHI_004190A	5.75155551814918	4.70300568060336	4.28726657086931	3.61910900472807
EHI_004200A	11276.3132119476	6852.01053345735	5861.55085569251	8374.03917949999
EHI_004230A	45.546101805884	47.7019147604055	60.9744578968079	78.6070475826937
EHI_004350A	2.95350148229282	8.46541022508605	7.71707982756475	10.567798293806
EHI_004370A	34.1984382160222	15.9902193140514	31.3446822625778	37.0596762084154
EHI_004380A	52.6966843419614	60.3328443025974	63.0704548870107	62.3934392415119
EHI_004400A	9.1713993397514	19.2151374950366	22.1985135780566	32.8615097629309
EHI_004430A	14.1457176257183	23.1119136303937	7.52653464663722	8.83062597153649
EHI_004440A	7.92781976825968	0	17.9112470071873	14.0421429383449
EHI_004470A	1.86536935723757	2.28431704486449	1.71490662834772	0.723821800945614
EHI_004490A	52.3857894490885	26.739946584002	38.871216909215	77.4489327011807
EHI_004510A	0.932684678618786	1.07497272699505	1.14327108556515	0.289528720378246
EHI_004530A	16.4774293222652	15.4527329505539	10.3847123605501	9.12015469191473
EHI_004550A	414.889234538923	274.924274928985	243.707286406304	512.465835069495
EHI_004560A	0.466342339309393	0.806229545246291	1.61963403788396	1.8819366824586
EHI_004570A	11.8140059291713	13.034044314815	16.2916129693034	12.5944993364537
EHI_004580A	1.86536935723757	1.88120227224134	2.38181476159406	3.47434464453895
EHI_004590A	4.97431828596686	3.22491818098516	4.57308434226059	4.48769516586281
EHI_004600A	76.7910385396134	76.726178389272	86.2216943697049	125.076407203402
EHI_004610A	9.63774167906079	11.1528420425737	13.1476174839992	15.2002578198579
EHI_004630A	1.24357957149171	1.07497272699505	0.571635542782574	0.289528720378246
EHI_004640A	21.9180899475415	19.0807659041622	18.1970647785786	13.3183211373993
EHI_004750A	35.1311228946409	52.4049204410089	45.0639352893596	43.574072416926
EHI_004760A	68.3968764320443	76.9949215710208	70.2158991717928	84.8319150708259
EHI_004770A	48.8104981810498	34.6678704455905	39.6333976329251	36.4806187676589
EHI_004780A	25.8042761084531	28.8898920379921	28.86759491052	21.8594183885575
EHI_004790A	513.598363026078	613.137569159804	602.599134683297	700.080445874598
EHI_004800A	13.2130329470995	12.6309295421919	15.7199774265208	9.12015469191473
EHI_004810A	98.087338701409	138.805853373236	102.989670291327	103.361753175034
EHI_004820A	22.8507746261603	25.6649738570069	25.3425090633608	29.2424007582028
EHI_004830A	21.1408527153591	19.8869954494085	20.1977891783176	22.7280045496923
EHI_004840A	82.8534889506355	113.275251107104	139.383799848484	216.277954122549
EHI_004850A	1.39902701792818	0.940601136120672	1.90545180927525	0.868586161134737
EHI_004860A	29.2241199300553	54.6892374858734	67.5482666388075	62.3934392415119
EHI_004870A	1.39902701792818	2.55306022661325	2.85817771391287	1.59240796208035
EHI_004880A	30.3122520551105	33.5928977185954	45.1592078798233	71.8031226538049
EHI_004900A	5.44066062527625	2.9561749992364	3.81090361855049	6.08010312794316
EHI_004930A	4.66342339309393	10.4809840882018	9.90834940823128	11.1468557345625
EHI_004940A	7.77237232182322	16.6620772684233	15.624704836057	16.7926657819382
EHI_004960A	19.8972731438674	23.3806568121424	21.8174232162016	19.5431886255316
EHI_004970A	65.5988223961879	58.1828988486073	60.7839127158804	35.6120326065242
EHI_004980A	2.1762642501105	1.88120227224134	2.19126958066653	2.02670104264772
EHI_004990A	6.5287927503315	4.70300568060336	5.33526506597069	8.54109725115824
EHI_005000A	1.55447446436464	3.09054659011078	3.52508584715921	5.50104568718666
EHI_005010A	7.61692487538675	15.3183613596795	18.8639729118249	27.5052284359333
EHI_005020A	74.1484319501935	119.5907158782	149.577967028107	232.925855544299
EHI_005030A	0.310894892872929	0.806229545246291	1.42908885695644	3.47434464453895
EHI_005040A	0.777237232182322	0.806229545246291	1.42908885695644	2.60575848340421
EHI_005060A	65.5988223961879	59.2578715756024	69.4537184480827	115.956252511487
EHI_005070A	7.77237232182322	11.5559568151968	16.5774307406946	22.2937114691249
EHI_005080A	10.8813212505525	10.212240906453	7.90762500849227	8.39633289096912
EHI_005100A	4.81887083953039	6.18109318022156	10.2894397700863	12.4497349762646
EHI_005120A	2.33171169654696	0.940601136120672	1.33381626649267	1.3028792417021
EHI_005130A	17.410114000884	12.0934431786944	13.5287078458543	12.5944993364537
EHI_005140A	41.8153630914089	54.8236090767478	33.8217696146356	58.919094596973
EHI_005150A	145.032467525221	238.375202211153	260.665807508854	253.048101610587
EHI_005460A	503.960621347017	356.756573771484	316.305000339691	346.131585212192
EHI_005657A	1.24357957149171	1.34371590874382	1.14327108556515	2.02670104264772
EHI_005860A	3.26439637516575	3.09054659011078	3.81090361855049	3.90863772510631
EHI_005870A	38.5509667162432	39.1021329444451	36.1083117857659	46.4693596207084
EHI_005890A	2459.17860262487	2385.90196756552	1847.81189204467	1781.18068776697
EHI_005900A	3.41984382160222	4.16551931710583	4.76362952318812	4.92198824643017
EHI_005910A	47.7223660559945	58.9891283938536	50.113382583939	37.6387336491719
EHI_005940A	12.2803482684807	16.6620772684233	13.0523448935354	5.50104568718666
EHI_005950A	17.8764563401934	27.2774329474995	29.5345030437663	37.3492049287937
EHI_005960A	2.1762642501105	2.01557386311573	3.42981325669544	7.52774672983438
EHI_005970A	2194.60704879	1318.45404965943	1209.10444557561	1125.25337175005
EHI_006000A	0	1.61245909049258	1.14327108556515	0.434293080567368
EHI_006010A	19.5863782509945	19.0807659041622	19.4356084546075	17.9507806634512
EHI_006020A	2.79805403585636	2.14994545399011	1.61963403788396	0.434293080567368
EHI_006030A	5.75155551814918	7.92792386158852	11.4327108556515	8.83062597153649
EHI_006040A	5.90700296458564	1.20934431786944	3.14399548530416	1.73717232226947
EHI_006050A	35.4420177875139	22.9775420395193	25.1519638824333	22.7280045496923
EHI_006060A	2.79805403585636	2.55306022661325	3.14399548530416	4.19816644548456
EHI_006070A	234.103854333315	212.307113581523	248.375643339028	274.038933838009
EHI_006130A	4.66342339309393	4.56863408972898	4.85890211365188	4.77722388624105
EHI_006150A	8.54960955400554	5.9123499984728	4.95417470411564	3.76387336491719
EHI_006160A	5.28521317883979	6.58420795284471	15.624704836057	11.8706775355081
EHI_006170A	9.01595189331493	21.0963397672779	23.8181476159406	48.4960606633561
EHI_006190A	22.5398797332873	14.2433886326845	13.5287078458543	13.3183211373993
EHI_006200A	12.4357957149171	4.97174886235213	5.71635542782574	0
EHI_006550A	8.54960955400554	9.67475454295549	9.90834940823128	8.54109725115824
EHI_006670A	249.337704084089	260.412143114552	255.521087623811	209.184500473282
EHI_006680A	0	0	7.62180723710099	8.68586161134736
EHI_006690A	0.466342339309393	0.940601136120672	1.14327108556515	1.15811488151298
EHI_006700A	2.79805403585636	2.9561749992364	3.90617620901426	3.61910900472807
EHI_006710A	1.86536935723757	1.74683068136696	2.66763253298535	2.60575848340421
EHI_006720A	4.04163360734807	4.70300568060336	4.38253916133307	4.92198824643017
EHI_006730A	11.036768696989	10.212240906453	7.71707982756475	5.64581004737579
EHI_006740A	1.70992191080111	1.34371590874382	1.71490662834772	0.868586161134737
EHI_006760A	1.70992191080111	2.01557386311573	1.42908885695644	0.723821800945614
EHI_006770A	8.23871466113261	8.06229545246291	0	0
EHI_006810A	41.193573305663	32.5179249916004	66.5955407341699	86.7138517532845
EHI_006830A	14.6120599650276	19.4838806767854	18.5781551404337	11.4363844549407
EHI_006840A	14.9229548579006	46.6269420334105	49.6370196316202	85.7005012319607
EHI_006850A	3.73073871447514	2.68743181748764	5.8116280182895	15.2002578198579
EHI_006860A	2392.33620065719	1895.84877564665	1797.41269168934	2040.88794994625
EHI_006880A	3.73073871447514	6.85295113459347	10.0988945891588	9.26491905210386
EHI_006885A	20.8299578224862	12.0934431786944	10.003621998695	0.579057440756491
EHI_006900A	16.0110869829558	30.0992363558615	33.7264970241719	44.4426585780607
EHI_006920A	5.59610807171272	4.97174886235213	4.47781175179683	3.47434464453895
EHI_006930A	19.2754833581216	16.7964488592977	16.7679759216222	14.0421429383449
EHI_006940A	10.8813212505525	13.8402738600613	19.4356084546075	26.9261709951768
EHI_006960A	0.777237232182322	0.806229545246291	2.38181476159406	3.1848159241607
EHI_006970A	0	2.01557386311573	1.42908885695644	1.8819366824586
EHI_006980A	558.833569939089	646.461723696651	686.724832062799	947.337973077619
EHI_007000A	34.9756754482045	27.5461761292483	24.9614187015057	22.0041827487467
EHI_007020A	1.86536935723757	2.14994545399011	3.04872289484039	2.31622976302596
EHI_007030A	8.705057000442	9.94349772470425	13.3381626649267	12.0154418956972
EHI_007140A	2.79805403585636	4.03114772623145	4.28726657086931	5.93533876775403
EHI_007150A	25.1824863227072	28.6211488562433	21.4363328543465	21.5698896681793
EHI_007260A	1.08813212505525	0.806229545246291	1.71490662834772	3.61910900472807
EHI_007270A	2.02081680367404	1.4780874996182	2.76290512344911	1.73717232226947
EHI_007310A	7.92781976825968	6.31546477109594	6.38326356107208	7.67251109002351
EHI_007320A	1.55447446436464	5.50923522584965	3.62035843762297	7.96203981040175
EHI_007330A	203.480707385332	218.622578352619	207.884792391929	256.088153174558
EHI_007340A	0.932684678618786	0.940601136120672	1.5243614474202	2.17146540283684
EHI_007350A	1186.3749112031	831.088289558051	702.349536898856	720.057927580697
EHI_007360A	31.8667265194752	27.4118045383739	26.3905075584622	20.7013035070446
EHI_007460A	10.2595314648066	13.3027874965638	16.9585211025497	13.6078498577775
EHI_007480A	18.4982461259393	27.1430613566251	22.9606943017667	25.6232917534747
EHI_007490A	2.48715914298343	2.14994545399011	2.57235994252158	4.05340208529544
EHI_007500A	20.6745103760498	20.0213670402829	18.8639729118249	14.6212003791014
EHI_007510A	5842.0259319752	5300.82488840349	3545.47418151845	2261.2193061541
EHI_007620A	1452.19004460945	1249.65579513175	844.972604823108	543.300643789778
EHI_007630A	26.5815133406354	15.9902193140514	17.9112470071873	6.94868928907789
EHI_007640A	2.64260658941989	6.18109318022156	1.42908885695644	5.0667526066193
EHI_007770A	100.574497844392	108.437873835626	98.3213133586027	65.2887264452944
EHI_007920A	7.46147742895029	5.77797840759842	7.90762500849227	6.51439620851052
EHI_007930A	9.79318912549725	12.6309295421919	19.1497906832162	26.9261709951768
EHI_007940A	11.5031110362984	79.9510965702571	84.2209699699659	91.7806043599038
EHI_007950A	1.86536935723757	1.07497272699505	1.23854367602891	0.868586161134737
EHI_007970A	4.19708105378454	2.9561749992364	4.09672138994178	4.92198824643017
EHI_007980A	2.02081680367404	3.49366136273393	1.23854367602891	4.63245952605193
EHI_007990A	7.30602998251382	8.19666704333729	8.76507832266613	7.81727545021263
EHI_008000A	1.70992191080111	1.74683068136696	1.5243614474202	1.01335052132386
EHI_008010A	2544.67469816492	1952.01610063214	1788.93343113807	1558.96739487666
EHI_008020A	1.70992191080111	2.82180340836202	0.857453314173861	2.02670104264772
EHI_008030A	12.5912431613536	9.54038295208111	13.3381626649267	14.186907298534
EHI_008040A	3.26439637516575	4.4342624988546	5.0494472945794	7.38298236964526
EHI_008080A	2.79805403585636	1.88120227224134	1.81017921881148	2.31622976302596
EHI_008090A	41.3490207520995	44.8801113520435	50.2086551744028	49.9437042652473
EHI_008100A	3.10894892872929	1.88120227224134	2.38181476159406	1.8819366824586
EHI_008110A	1.24357957149171	1.07497272699505	1.61963403788396	2.31622976302596
EHI_008120A	8.705057000442	6.18109318022156	12.2901641698253	9.69921213267122
EHI_008130A	12.7466906077901	6.98732272546785	6.09744578968079	1.15811488151298
EHI_008150A	3.57529126803868	3.89677613535707	4.00144879947802	3.47434464453895
EHI_008200A	45.7015492523205	29.4273784014896	43.5395738419394	51.6808765875168
EHI_008210A	192.754833581216	280.567881745709	288.485403924272	272.012232795362
EHI_008220A	3.57529126803868	3.35928977185954	4.95417470411564	3.04005156397158
EHI_008230A	17.7210088937569	24.4556295391375	27.5337786440273	25.3337630330965
EHI_008240A	3.26439637516575	3.22491818098516	3.33454066623168	3.32958028434982
EHI_008370A	2.79805403585636	2.9561749992364	4.09672138994178	2.75052284359333
EHI_008380A	18.8091410188122	18.8120227224134	21.245787673419	32.5719810425526
EHI_008390A	18.0319037866299	17.3339352227952	14.7672515218832	14.0421429383449
EHI_008420A	30.7785943944199	28.6211488562433	22.2937861685204	8.39633289096912
EHI_008450A	31.2449367337293	25.6649738570069	22.865421711303	26.4918779146095
EHI_008470A	8.23871466113261	36.5490727178318	33.0595888909255	49.0751181041126
EHI_008600A	4.352528500221	3.62803295360831	3.14399548530416	4.05340208529544
EHI_008610A	2.95350148229282	2.55306022661325	2.95345030437663	1.73717232226947
EHI_008620A	2575.14239766647	2173.0573676205	1889.44601407733	2328.67949800223
EHI_008630A	21.4517476082321	46.2238272607873	16.5774307406946	35.7567969667133
EHI_008650A	4239.984549001	3951.86848761557	3661.51619670331	5323.70934595499
EHI_008660A	10.1040840183702	9.67475454295549	10.003621998695	11.7259131753189
EHI_008680A	1.39902701792818	0.671857954371909	1.14327108556515	0.579057440756491
EHI_008710A	9.48229423262432	13.4371590874382	12.1948915793616	9.40968341229298
EHI_008720A	1.55447446436464	1.74683068136696	1.81017921881148	1.59240796208035
EHI_008730A	52.230342002652	55.7642102128684	55.2581024689822	46.9036527012758
EHI_008740A	2.1762642501105	2.9561749992364	1.90545180927525	2.17146540283684
EHI_008750A	2.1762642501105	1.88120227224134	1.42908885695644	1.01335052132386
EHI_008760A	1.70992191080111	1.20934431786944	1.90545180927525	0.723821800945614
EHI_008770A	70.7285881285913	72.2919158904174	67.5482666388075	50.0884686254365
EHI_008780A	1.70992191080111	1.34371590874382	1.42908885695644	0.868586161134737
EHI_008790A	8.86050444687847	7.52480908896538	11.8138012175065	8.39633289096912
EHI_009020A	1.70992191080111	1.88120227224134	1.61963403788396	1.15811488151298
EHI_009030A	10.1040840183702	10.6153556790762	11.7185286270428	8.97539033172561
EHI_009240A	12.4357957149171	14.6465034053076	21.1505150829552	29.9662225591484
EHI_009260A	64.8215851640056	114.484595424973	102.418034748545	95.3997133646319
EHI_009370A	3.73073871447514	3.09054659011078	3.62035843762297	1.15811488151298
EHI_009380A	29.6904622693647	45.6863408972898	40.1097605852439	50.5227617060038
EHI_009390A	2.64260658941989	2.14994545399011	2.00072439973901	1.44764360189123
EHI_009405A	68.2414289856078	49.4487454417725	45.5402982416784	77.3041683409916
EHI_009410A	10.2595314648066	8.06229545246291	10.0988945891588	10.4230339336168
EHI_009450A	5.28521317883979	3.35928977185954	5.43053765643445	4.63245952605193
EHI_009460A	1.24357957149171	2.55306022661325	1.14327108556515	1.73717232226947
EHI_009470A	137.415542649834	99.4349772470425	87.2696928648063	105.967511658438
EHI_009490A	7.46147742895029	14.5121318144332	16.5774307406946	17.9507806634512
EHI_009500A	163.53071365116	209.216566991412	199.977167383437	65.8677838860509
EHI_009510A	8.23871466113261	4.4342624988546	6.19271838014455	5.21151696680842
EHI_009520A	2.95350148229282	1.61245909049258	2.19126958066653	1.15811488151298
EHI_009530A	2167.71464055649	1597.54384390552	1572.66465078532	1955.62174179486
EHI_009540A	16.9437716615746	16.6620772684233	11.5279834461152	10.4230339336168
EHI_009560A	4.19708105378454	5.50923522584965	6.19271838014455	4.92198824643017
EHI_009570A	9.94863657193372	18.6776511315391	9.24144127498495	16.7926657819382
EHI_009590A	4.81887083953039	9.67475454295549	4.28726657086931	6.3696318483214
EHI_009610A	15.5447446436464	15.5871045414283	24.7708735205782	12.4497349762646
EHI_009620A	29.3795673764918	16.3933340866746	37.7279458236499	36.9149118482263
EHI_009630A	3.10894892872929	1.61245909049258	2.2865421711303	1.44764360189123
EHI_009640A	5.28521317883979	8.8685249977092	7.24071687524594	11.0020913743733
EHI_009680A	4176.56199085492	2956.30937082727	2717.74591556928	3054.67276435068
EHI_009690A	3.88618616091161	4.03114772623145	2.95345030437663	2.60575848340421
EHI_009700A	14.1457176257183	11.2872136334481	9.52725904637623	6.22486748813228
EHI_009800A	4.66342339309393	5.64360681672403	7.3359894657097	4.92198824643017
EHI_009810A	44.9243120201382	77.8011511162671	125.474001640775	138.68425706118
EHI_009820A	2.02081680367404	0.940601136120672	1.14327108556515	0
EHI_009840A	3.26439637516575	0	2.95345030437663	6.22486748813228
EHI_009860A	12.7466906077901	16.6620772684233	12.9570723030717	13.7526142179667
EHI_009870A	1384.10406307028	1102.92201789693	992.168757089621	1026.0897850205
EHI_009880A	2.1762642501105	1.34371590874382	1.5243614474202	1.01335052132386
EHI_009900A	6.5287927503315	5.64360681672403	5.43053765643445	1.44764360189123
EHI_009940A	4.352528500221	3.35928977185954	6.85962651339089	21.1355965876119
EHI_009950A	1.55447446436464	1.07497272699505	2.38181476159406	2.60575848340421
EHI_009990A	6.37334530389504	5.64360681672403	6.19271838014455	5.21151696680842
EHI_010010A	10.4149789112431	15.5871045414283	14.5767063409556	13.4630854975884
EHI_010020A	20.3636154831768	27.1430613566251	58.116280182895	182.982151279051
EHI_010030A	11.036768696989	36.6834443087062	67.0719036864887	111.468557345625
EHI_010050A	1.24357957149171	1.4780874996182	1.23854367602891	1.3028792417021
EHI_010060A	99.0200233800278	57.2422977124866	63.8326356107208	66.1573126064291
EHI_010070A	55.9610807171272	63.4233908927082	66.5002681437061	63.696318483214
EHI_010100A	3.88618616091161	1.88120227224134	2.2865421711303	3.61910900472807
EHI_010255A	4.04163360734807	3.62803295360831	4.57308434226059	2.17146540283684
EHI_010260A	2.79805403585636	2.41868863573887	2.38181476159406	2.02670104264772
EHI_010290A	34.0429907695857	18.0057931771672	18.1017921881148	16.50313706156
EHI_010300A	6.9951350896409	10.212240906453	7.52653464663722	8.54109725115824
EHI_010320A	1.24357957149171	1.20934431786944	2.38181476159406	1.15811488151298
EHI_010340A	25.1824863227072	19.2151374950366	22.9606943017667	23.3070619904488
EHI_010350A	6.5287927503315	4.56863408972898	11.3374382651877	6.22486748813228
EHI_010360A	2.02081680367404	1.74683068136696	1.90545180927525	1.3028792417021
EHI_010510A	96.8437591299173	64.6327352105776	66.2144503723148	64.1306115637814
EHI_010520A	3.10894892872929	1.4780874996182	2.47708735205782	1.8819366824586
EHI_010530A	61.0908464495305	67.8576533915628	74.5031657426621	73.5402949760744
EHI_010540A	0.621789785745857	1.4780874996182	2.38181476159406	3.47434464453895
EHI_010560A	5.28521317883979	6.31546477109594	7.81235241802851	10.567798293806
EHI_010570A	128.710485649392	138.402738600613	160.153224569584	186.601260283779
EHI_010580A	1.39902701792818	0.268743181748764	0.952725904637623	0.289528720378246
EHI_010590A	1.08813212505525	1.4780874996182	1.14327108556515	0.434293080567368
EHI_010600A	2.79805403585636	2.82180340836202	3.62035843762297	1.44764360189123
EHI_010620A	5.44066062527625	16.7964488592977	14.1003433886368	13.6078498577775
EHI_010650A	866.930408776162	719.291125950566	759.608363767577	932.716772698518
EHI_010660A	2.1762642501105	1.74683068136696	2.57235994252158	1.3028792417021
EHI_010670A	2.64260658941989	0.940601136120672	1.90545180927525	1.15811488151298
EHI_010690A	1.55447446436464	0.671857954371909	1.04799849510139	0.434293080567368
EHI_010700A	3.88618616091161	5.24049204410089	5.14471988504317	5.21151696680842
EHI_010710A	57.8264500743647	63.2890193018338	69.358445857619	76.5803465400459
EHI_010720A	8.705057000442	10.6153556790762	10.7658027224051	7.81727545021263
EHI_010730A	19.1200359116851	14.2433886326845	14.8625241123469	13.4630854975884
EHI_010750A	1.86536935723757	1.4780874996182	1.61963403788396	0.868586161134737
EHI_010850A	131.197644792376	72.6950306630405	79.8384308086328	117.114367393
EHI_010950A	0.310894892872929	1.61245909049258	1.61963403788396	2.02670104264772
EHI_011210A	30057.9400327405	33119.9097187176	27424.5962553558	21647.9176583212
EHI_011220A	3.26439637516575	4.70300568060336	4.66835693272435	1.73717232226947
EHI_011370A	6.83968764320443	6.98732272546785	8.76507832266613	11.7259131753189
EHI_011390A	11.1922161434254	18.5432795406647	19.0545180927525	21.5698896681793
EHI_011400A	2.33171169654696	1.34371590874382	1.14327108556515	0.434293080567368
EHI_011410A	71.8167202536465	109.244103380872	96.7016793207188	106.546569099194
EHI_011510A	4.66342339309393	4.56863408972898	7.14544428478218	5.64581004737579
EHI_011530A	5.28521317883979	3.35928977185954	2.85817771391287	2.46099412321509
EHI_011550A	6.21789785745857	7.25606590721662	8.66980573220237	8.25156853078
EHI_011660A	1.24357957149171	4.03114772623145	1.04799849510139	3.32958028434982
EHI_011790A	0.777237232182322	1.20934431786944	1.23854367602891	1.15811488151298
EHI_011800A	2.48715914298343	1.07497272699505	1.61963403788396	1.01335052132386
EHI_011810A	2.64260658941989	1.88120227224134	2.57235994252158	1.8819366824586
EHI_011830A	1.70992191080111	15.0496181779308	10.1941671796226	17.8060163032621
EHI_011840A	2.02081680367404	0.403114772623145	1.04799849510139	0.144764360189123
EHI_011850A	17.7210088937569	19.2151374950366	17.625429235796	19.9774817060989
EHI_011870A	63.267110699641	58.3172704394817	69.0726280862277	92.9387192414168
EHI_011880A	0.932684678618786	1.4780874996182	3.90617620901426	4.77722388624105
EHI_011890A	3.26439637516575	3.22491818098516	4.19199398040554	2.02670104264772
EHI_011900A	3.26439637516575	0.940601136120672	2.09599699020277	1.3028792417021
