NOISeq	DESeq2
EHI_167270A	1.20342913714329	-1.13993971227033
EHI_168340A	-1.18267867895465	1.0397137682634
EHI_169310A	-2.61165851494517	2.33105956710062
EHI_170050A	1.33344116996691	-1.27804378068598
EHI_170060A	1.15724915866118	-1.09284521935455
EHI_170130A	2.47657544096118	-1.72292671716231
EHI_172280A	2.36067224487408	-2.51493294769445
EHI_174180A	1.63406619482262	-1.59486478320089
EHI_174880A	1.9770924855033	-1.98439077676855
EHI_176140A	-1.02639647175878	1.04604837111837
EHI_177460A	2.85577158119751	-2.21401040950747
EHI_177520A	1.46733117790171	-1.40351893400084
EHI_178340A	2.72722272224493	-2.67376556117726
EHI_178640A	-2.69066575144931	3.6297968972517
EHI_178770A	-1.83799035730109	2.44462863281226
EHI_179000A	1.09276699462623	-1.02376674467188
EHI_179390A	1.55180051375117	-1.66735912325033
EHI_181610A	-2.03248488055241	2.13314336248131
EHI_182850A	1.42447593657745	-1.36298139184806
EHI_183460A	-1.32529158157454	1.3405703544081
EHI_186720A	1.22593168905994	-1.13697081978255
EHI_186840A	-1.60953023621136	1.11410440773151
EHI_186950A	1.19536980840511	-1.14760764325519
EHI_188960A	1.96498025546896	-1.90203184488237
EHI_192800A	-1.18028064409729	1.23578502775252
EHI_194240A	-2.02231190813385	1.89150848053816
EHI_197480A	1.11250063403456	-0.995590321102791
EHI_197990A	-1.16723634924252	1.22295505627025
EHI_198580A	1.16418953659461	-1.09610023772412
EHI_198670A	-1.2902644165937	1.18028339240652
EHI_199150A	-3.89551516406983	6.44735232529877
EHI_199650A	1.55311047530576	-1.66715035756911
EHI_201200A	1.2923882153901	-1.24957857497888
EHI_201940A	1.89911483559549	-1.3644569524346
EHI_202040A	-1.06926650309987	1.01276385929491
EHI_202460A	1.62532135143772	-1.60939082843831
