NOISeq	DESeq2
EHI_134740A	2.0500049698948	-2.14379068171363
EHI_134810A	1.39747538426309	-1.38738561384841
EHI_134840A	1.86495727214927	-1.92033510596153
EHI_135060A	1.68005482118507	-1.66480323642267
EHI_136740A	1.53955389408722	-1.56241013141599
EHI_137720A	1.36982299710724	-1.31383615696874
EHI_138790A	2.19949734247449	-2.37640168460199
EHI_140010A	1.68544711183222	-1.81750934935657
EHI_140380A	-1.72558847396796	1.77593260863005
EHI_140640A	4.03569657147917	-4.88556608043638
EHI_140720A	-2.33963882798551	1.84524799354395
EHI_141050A	2.40918542038527	-2.63509572542082
EHI_141800A	1.42313787345482	-1.41021125834547
EHI_141810A	1.1900555819854	-1.18173753202068
EHI_142900A	2.03957097307992	-2.29266041972661
EHI_144610A	1.51093871514792	-1.50452295020032
EHI_147570A	1.04977725498099	-1.04310244785967
EHI_148190A	1.88166243709255	-1.87453795375629
EHI_148240A	1.62012412388793	-1.50854628530764
EHI_148470A	1.38554382302374	-1.38247744250426
EHI_148520A	1.68168834331409	-1.72137959029384
EHI_150120A	1.22532245932535	-1.20484599581437
EHI_150550A	1.68098992750659	-1.91378252912261
EHI_151350A	1.79497492027792	-1.85046095585718
EHI_151550A	2.52708031986712	-3.48213522752034
EHI_151990A	-1.74369904308915	1.48018805397147
EHI_152160A	-2.53654930721891	2.32376695738342
EHI_152800A	1.37140157669494	-1.31586158123389
EHI_152990A	1.07973182196326	-1.08357345228442
EHI_153450A	1.31464046569621	-1.28435659381066
EHI_153670A	-1.35955213758595	1.37471427467162
EHI_153770A	-2.31054614005266	1.86148737228265
EHI_153780A	-2.05699318755187	2.25239724952568
EHI_153800A	1.31446332166166	-1.37553243265963
EHI_154200A	-2.05474385740959	1.66951699598796
EHI_154330A	-2.56526601953151	2.28392724948941
EHI_155310A	1.49748727333029	-1.49287500673808
EHI_155680A	1.62948847436047	-1.60716111400936
EHI_156310A	1.77391849270006	-1.7633350217757
EHI_156330A	-2.22902079088146	1.78449025088283
EHI_156380A	1.67737658252293	-1.86748757403093
EHI_156660A	1.01659157478449	-0.998824052910434
EHI_157010A	-1.56483894781772	1.56320980072799
EHI_158270A	-1.09541597798753	1.10564625254862
EHI_158570A	2.19029897849865	-2.09063124839768
EHI_159690A	1.22781618854404	-1.25328926333542
EHI_159750A	-1.52803148901532	1.4565029276588
EHI_161170A	-2.29603698006876	2.03953676892973
EHI_161660A	-2.26915010930156	2.1939696903073
EHI_163670A	1.5608216780139	-1.55154787690624
EHI_164840A	1.84549094592177	-2.05003013742378
EHI_166370A	-1.98767519255398	2.04921575125779
EHI_166410A	2.36031801833258	-2.97212108539369
EHI_166850A	2.64694308827583	-3.66107131858922
EHI_167090A	1.06979557972631	-1.04122177634013
EHI_167270A	1.14316165324827	-1.12752514092159
EHI_167310A	1.36099944563194	-1.34955464061959
EHI_169280A	1.07576882079139	-1.05954635332136
EHI_169350A	3.09231584585654	-3.08452731711279
EHI_169580A	1.63884710124767	-1.55938066126054
EHI_170060A	1.13057942452391	-1.11005916090756
EHI_171280A	1.01718655390151	-1.00733177456742
EHI_172160A	1.14938076277503	-1.1431577392196
EHI_172280A	2.85174728479397	-2.95180036908628
EHI_172960A	1.13947718630138	-1.13672204052441
EHI_173410A	-1.72201688890964	1.50023992360734
EHI_174150A	2.49547397510653	-3.59968118802583
EHI_174220A	1.15833570656982	-1.13896105130222
EHI_174910A	1.28669376396134	-1.28094664494999
EHI_176150A	1.75166479069905	-1.71750102746033
EHI_176820A	1.89824621616857	-1.88033227314869
EHI_177420A	-1.76283775215377	1.69960573732855
EHI_177520A	1.15565352147083	-1.14002822520635
EHI_178340A	2.51166164804972	-2.49693509281147
EHI_178460A	-1.02073093806606	1.01791700074896
EHI_178620A	1.89961511049969	-1.93790577011909
EHI_178850A	-1.8838690223559	1.43534044191997
EHI_179390A	2.2475915854774	-2.26435606793519
EHI_180390A	2.46271249212415	-2.49294331134594
EHI_180780A	1.53072240921014	-1.55426193073706
EHI_181560A	-1.02578668294955	1.00792821274156
EHI_181610A	-1.97723743343345	1.97291907743977
EHI_182860A	-1.28064116030753	1.14340209774118
EHI_182950A	1.47710018056141	-1.54481696066957
EHI_183120A	-1.98961259703329	1.57141766357766
EHI_183560A	1.432627031715	-1.7203899889148
EHI_183900A	-1.54028664389566	1.35290692708042
EHI_184520A	-1.75883490452154	1.6997517376429
EHI_185240A	-2.16781960406939	1.79370264911972
EHI_185410A	-1.02774356949374	1.02063363752163
EHI_186840A	1.14857932249423	-1.06525262003797
EHI_187160A	1.58378754130302	-1.61159439548888
EHI_187780A	2.23929380790852	-2.29228341674056
EHI_188880A	2.22728558502525	-2.31746776738038
EHI_188960A	1.60816575544683	-1.59863709820163
EHI_189500A	-2.04751442308989	1.98806700996912
EHI_189540A	-1.75087837874089	1.60949339759696
EHI_190990A	-1.4899846868146	1.46588524438272
EHI_191530A	1.53946129191283	-1.67719976618555
EHI_191770A	-1.35556460257864	1.28000875549147
EHI_193350A	1.19590884780688	-1.1919811438445
EHI_193360A	1.15136251660103	-1.15451171871625
EHI_194400A	-1.03217231843269	1.03742637301412
EHI_194430A	2.28075333653386	-2.34086715755553
EHI_194570A	-1.42399969765771	1.27930414928409
EHI_195110A	-7.46350590557744	12.2348232379562
EHI_196530A	1.13418951909386	-1.14529361061714
EHI_197010A	-1.14409901214157	1.09863236125733
EHI_197020A	1.83911872238349	-1.7823210217392
EHI_197120A	-2.24320126635767	1.88798682516039
EHI_197440A	-1.48089910041739	1.43911868315773
EHI_197840A	1.12783062836277	-1.11413530195007
EHI_197990A	-2.26044992977884	1.80460790533645
EHI_198550A	1.41894653341668	-1.45406942890567
EHI_198930A	1.05637494407206	-1.04952990607866
EHI_199150A	-2.8728317181858	5.31035257260957
EHI_199580A	-1.46565736180892	1.272367460232
EHI_202710A	-1.91892348351065	1.81744129841261
