NOISeq_CmasM_1	NOISeq_CmasM_2	NOISeq_CmasM_3	NOISeq_pEhEx_1	NOISeq_pEhEx_2	NOISeq_pEhEx_3	DESeq2_CmasM_1	DESeq2_CmasM_2	DESeq2_CmasM_3	DESeq2_pEhEx_1	DESeq2_pEhEx_2	DESeq2_pEhEx_3
EHI_182950A	21.5484873944602	37.6871634978717	22.270873257446	46.9128001379321	97.1474015318181	87.0976089932169	14.2446157817414	26.3832858717021	27.6776161666381	32.0471177243909	70.3182680319641	107.723573731701
EHI_183120A	78.4810947649194	161.771133515292	596.387706836134	81.4649957178336	124.563606526072	17.2827811248398	157.985738670223	331.511722474865	187.758963725032	159.472562009469	253.388241701388	3.87494869538494
EHI_183560A	5.81550417248312	6.93031268971206	7.7023028050461	18.3814769097091	22.0998879084823	16.2951852115757	2.5899301421348	3.44129815717853	8.2284804819735	11.4453991872825	14.5486071790271	18.5997537378477
EHI_183900A	404.996845953538	448.437383852938	1402.70724435445	372.28918175206	345.275461057686	98.2049542640075	670.791906812914	749.055898879193	596.938856783169	598.975890801116	573.457599639983	37.9744972147724
EHI_184520A	310.180594566421	316.673220580476	734.976972965409	117.145000348468	234.952095933759	68.0274743327725	327.626162980052	337.247219403496	588.710376301195	119.032151547738	248.538705975045	49.5993433009272
EHI_185240A	114.252923309543	152.332429447279	617.879796006472	84.4304844516939	105.340289759383	18.5971235179453	200.719586015447	270.715455031378	237.877890297052	143.449003147274	185.494741532595	5.42492817353892
EHI_185410A	797.306452305073	703.437221067402	1243.3519188663	605.362198427957	485.343309215601	303.645701269981	1025.61233628538	911.94401165231	758.516291701921	756.159372973128	625.590108698163	172.822711814168
EHI_186840A	796.039442885891	508.384124706444	290.432767155445	632.579521076053	1019.64792766817	1913.7216883996	339.280848619659	217.948883287974	840.801096521656	261.718128082526	436.458215370812	5224.20583111798
EHI_187160A	77.4665466337127	40.2884109955401	31.9206101741352	94.5805325446246	147.771263848574	211.723405100315	51.798602842696	26.3832858717021	44.8826208107646	61.8051556113253	100.627866321604	292.171131632025
EHI_187780A	39.9768580116582	60.0230481511491	37.8931257320881	142.637143964619	259.373518875545	261.183155952027	20.7194411370784	32.1187828003329	73.3082806575821	75.5396346360643	143.061303927099	490.568504835734
EHI_188880A	12.6563806774905	20.5293778550505	31.0656066925973	73.785788410776	180.32168470251	58.4937403103745	7.76979042640441	13.7651926287141	38.8982713693293	51.8858096490138	133.362232474415	70.5240662560059
EHI_188960A	1521.86658987726	3584.07296691974	2187.24262612814	6184.42524489528	8862.35409078459	7668.56614189272	1446.47598438229	3436.70975963563	2051.88381473212	5717.35840735383	8461.22745853582	6762.5604631858
EHI_189500A	34.7417277878169	96.3940901269139	192.21929236857	25.3027735168013	46.7808725930223	10.0015475935143	50.5036377716286	145.681621987224	91.261328981888	35.0992241743329	69.1058841003785	3.09995895630795
EHI_189540A	331.67988847657	355.050039720893	1013.42620954574	227.914657343502	230.739029252628	71.3861068137167	485.611901650275	524.224419276863	512.409920922895	323.523283693851	338.255116912379	32.5495690412335
EHI_190990A	308.822740590761	232.654188863181	524.558435192346	162.710212603944	156.747454284825	75.1025607363813	440.288124162916	333.805921246317	274.532030625843	224.329824070736	223.078643411748	35.6495279975415
EHI_191530A	13.0207496530779	15.7922597496203	13.000715889738	32.3321953926431	48.6080304934826	43.3055390118573	9.06475549747181	11.4709938572618	12.71674256305	24.4168515995359	38.7962858107388	44.1744151273883
EHI_191770A	8224.73373218014	7743.13287959031	18821.8788932418	6363.39238945649	5468.16771187669	2363.89959299915	9413.10110158894	8933.61001603546	13609.158673504	7076.3088041905	6278.93638168176	1604.22875988937
EHI_193350A	306.844817383149	441.963517332387	365.479004228092	478.230273691649	1332.83059632618	803.486217254507	235.683642934267	342.982716332127	457.802732269799	357.859481255698	1032.95110971092	947.812450891157
EHI_193360A	173.136987803155	133.060117741374	131.637911241884	220.784059933556	420.634666110187	351.6367287281	130.791472177807	100.944745943904	166.065696999829	162.524668459411	321.281741870181	420.044438579728
EHI_194400A	630.34591986088	531.81519592263	862.440765075171	455.714866083161	328.224926096457	239.169650709161	867.626597615159	737.584905021932	477.251867954463	608.895236763427	452.219206481424	123.223368513241
EHI_194430A	17.8304926601655	48.1780898735932	29.7597878569742	110.087660567564	213.144053543914	152.742986339082	10.3597205685392	30.9716834146068	43.3865334504058	70.1984483486658	141.848919995514	218.547106419711
EHI_194570A	320.463935486529	371.121604672517	1028.82688715953	302.476082069291	281.648003557968	88.7693224072315	507.626307858421	593.050382420433	465.283169071593	465.446233616154	447.369670755082	36.4245177366184
EHI_195110A	3350.39195924104	3.21254087756298	19.0250376761085	3.21954243463547	3.21378117268689	12.5094255761932	1389.49752125532	0	53.8591449729175	0	0	31.7745793021565
EHI_196530A	56.069705745405	65.7693633843197	63.2463574811515	133.922030941378	148.827637310418	133.739040625865	45.323777487359	53.9136711291303	68.8200185765057	107.586752360455	123.66316102173	138.723163294781
EHI_197010A	396.411166356896	505.271936471716	979.131947101199	422.026613229825	313.112084444843	151.99476480837	578.849386767128	744.467501336289	497.449047319307	598.975890801116	458.281126139352	71.2990559950829
EHI_197020A	90.1664601921641	48.5140252212131	25.8021509237765	120.343435995548	123.357661384927	348.146655371111	34.9640569188198	18.3535901716188	77.7965427386586	45.7815967491299	48.4953572634235	1033.06132218963
EHI_197120A	86.3711484157744	186.100588974402	627.731741697395	62.5997795318722	122.093204458464	16.587346330754	138.561262604212	303.981337217437	273.035943265484	96.9043797856582	197.618580848451	5.42492817353892
EHI_197440A	1278.06152504418	1004.73951715374	2426.51395488753	799.991042291489	654.086069265305	303.717067650367	2096.54845005812	1660.9999105315	1051.74941433225	1274.25444285078	1075.38454731642	122.448378774164
EHI_197840A	1060.56449825642	1374.23638176974	999.638678951453	2046.19746338757	2729.82333485601	2880.73528816656	762.734426858699	996.829366196048	1388.36907041298	1431.43792502279	1972.54865668975	3762.57518321878
EHI_197990A	3003.62225417394	4334.35689349828	18661.0298863799	2087.54807614335	3216.35975759599	449.775030718464	4988.20545375163	7257.69781348952	7965.91715023053	3367.99946751099	5359.94936153988	179.022629726784
EHI_198550A	40.7567376074624	47.8198069349216	27.1411331788678	60.7109044376129	117.291037085651	135.930178676127	33.6690918477524	40.1484785004162	26.9295724864587	49.5967298115573	100.627866321604	134.073224860319
EHI_198930A	535.358358221767	948.14383224204	815.659137876827	1278.76820606509	2172.11269336855	1458.41461917817	404.029102173029	722.672613007491	1054.74158905297	940.048786582133	1650.05453088798	1773.17652300815
EHI_199150A	93.7337122054838	3.2134893579994	6.20705825693968	3.2204929822331	3.21473001931185	7.61345414041629	37.5539870609546	0	14.9608736035882	0	0	17.8247639987707
EHI_199580A	354.844350525229	689.648621399529	1766.18086717848	325.258694415224	628.099584954368	117.61509506727	471.367285868534	925.709204281025	1026.31592920615	419.664636867024	838.969680657227	62.774168865236
EHI_202710A	63.8553450703444	79.2672993518149	204.98881984113	48.6564443339414	34.5601220584496	13.3232200698893	104.892170756459	131.91642935851	84.5289358602733	77.0656878610353	55.769660852937	3.87494869538494
