NOISeq_CDC5_1	NOISeq_CDC5_2	NOISeq_CDC5_3	NOISeq_pEhEx_1	NOISeq_pEhEx_2	NOISeq_pEhEx_3	DESeq2_CDC5_1	DESeq2_CDC5_2	DESeq2_CDC5_3	DESeq2_pEhEx_1	DESeq2_pEhEx_2	DESeq2_pEhEx_3
EHI_033850A	9.61428534046272	17.3862673040062	3.94397971026814	19.753506187929	20.9938768553273	67.5097485656535	15.6577124002204	30.4553866516293	0	35.2820073532848	36.8872340104284	19.6280109772727
EHI_035160A	25.9508067448872	41.3481168178509	103.641372360521	13.4398505623743	12.1581171399971	4.1557676242093	46.9731372006612	76.1384666290733	28.2665397176115	23.0413109245942	20.1203094602337	0
EHI_035220A	9.40388069750331	23.1574455273067	21.5006635439397	154.076700037107	148.545524731052	98.5933396004418	5.69371360008014	16.3990543508773	19.7865778023281	119.526800421332	112.897291971311	106.552059590909
EHI_035510A	76.9769867701178	71.5618819001017	53.6819181549778	193.881234307663	217.191402182302	287.167610933973	46.9731372006612	43.3403579273186	71.3730127869691	120.966882354119	133.017601431545	429.012239931817
EHI_035530A	744.03675683644	672.499111889668	2587.96777190704	536.150304660563	554.604475894509	139.965587221948	799.96676081126	719.215669388477	1657.83255443792	577.472855047641	585.724564286802	96.7380541022724
EHI_035670A	112.051394508604	68.2810073478506	159.431128384091	394.311366677865	644.62012906528	285.507767575788	56.9371360008014	33.9694697268173	283.372060669055	204.491634455773	328.631721183817	558.697312460225
EHI_035970A	22.5417468883605	31.4788829643911	8.67048426307164	45.371585661306	60.4261737107074	175.77401250238	11.3874272001603	16.3990543508773	11.3066158870446	24.4813928573813	32.4160541303765	301.430168579544
EHI_036900A	375.520715832451	406.68937682488	282.831572879355	576.615583612693	855.072773070599	953.225308267273	284.685680004007	306.896588566418	293.97201306316	439.224989500076	639.378722847425	1091.45761041477
EHI_038300A	22.9713903114965	20.9427573787438	44.2819223126322	133.68514916469	115.379582317272	59.5430087045057	15.6577124002204	14.056332300752	45.2264635481784	99.3656533623124	83.8346227509736	67.2960376363634
EHI_038600A	18.8021406304785	18.4245653913746	28.8814002693253	11.2196532852158	4.43760224468066	4.57788343807943	15.6577124002204	15.2276933258147	21.1999047882086	8.64049159672281	2.23558994002596	2.10300117613636
EHI_038860A	149505.470310663	119633.251187877	189510.523738652	73024.7034790046	91130.0207806528	56037.0914460377	121345.847673308	96610.3432640935	181465.531679122	59430.0212432259	72718.1517741945	58854.5909153521
EHI_038900A	19.1996661078396	22.1694971547147	27.4726257431911	12.0743317761193	8.84012350084933	7.53928624668471	17.0811408002404	19.9131374260653	18.3732508164475	10.0805735295099	6.70676982007789	4.20600235227271
EHI_039020A	25.8827178770845	179.342020251687	333.197069346008	557.034304218027	4804.26656090987	364.672658622671	7.11714200010018	56.2253292030079	1175.88805225264	178.570159665605	1519.08336424764	1411.81478957954
EHI_039060A	64.1700728881677	62.5000385803654	35.3085354556885	92.3175274245894	112.9068136217	180.566642906691	48.3965656006812	46.8544410025066	33.9198476611338	70.5640147065697	84.9524177209866	198.383110948863
EHI_039070A	73.6834322988291	82.6682137403446	36.4136276576694	118.352418433864	176.615578935702	310.069630513052	51.2434224007213	57.3966902280706	39.5731556046561	83.5247521016539	122.957446701428	385.550215624999
EHI_039330A	1093.01334728128	1032.80002564281	3768.12237774428	567.207391167402	759.973330936202	160.282956820449	2079.62889242927	1955.00155082959	1078.36849022688	1080.78149055675	1420.7174068865	49.0700274431817
EHI_039830A	213.693317009684	174.750601157284	194.478038978816	132.787467442657	41.1258681081002	69.1173222398204	214.937688403025	174.532792734337	134.266063658655	133.20757878281	39.1228239504544	51.173028619318
EHI_040310A	936.246433131435	798.107440751537	955.266966234507	1790.27739471164	2001.85997524053	1700.84080154971	659.047349209276	558.739208954892	1112.99500138095	1265.1119779535	1387.18355778611	2175.20421651704
EHI_040340A	1067.9864526339	1016.92287829315	4891.08625758635	351.407850504431	667.056063214746	95.0444931397318	1346.56326641895	1275.61215629324	2505.12208247332	442.825194332044	826.050482839593	51.8740290113635
EHI_040820A	4.8072168734384	29.9790468126469	8.74369445494797	106.090854200345	24.3092811235864	78.4952662462576	0	5.85680512531333	42.3998095764173	23.7613518909877	4.47117988005193	471.773263846589
EHI_041580A	80.3356418255483	71.6097609023532	150.037804370913	16.5075575787164	30.7243897339974	10.6824553342111	113.874272001603	100.737048155389	62.1863873787453	21.601228991807	41.3584138904803	3.50500196022726
EHI_041960A	22.5985405170423	38.0233134372195	10.4492230532455	62.3715257994935	54.3504769895836	155.309663275177	28.4685680004007	49.197163052632	3.53331746470144	82.8047111352603	70.4210831108178	77.1100431249997
EHI_042140A	24.9835186456065	23.5438930335537	10.0564796977553	33.689650173215	53.4611549944264	102.143370748761	21.3514260003005	19.9131374260653	6.35997143646259	29.5216796221363	46.9473887405452	86.9240486136361
EHI_042690A	85.2589674106697	186.100615012727	294.441409710979	66.8910025625312	92.7128662398739	32.5515492674929	78.2885620011019	172.190070684212	227.545644726773	61.2034821434533	83.8346227509736	25.9370145056817
EHI_042920A	18527.2883277804	18404.5384184758	2150.09269622189	12417.6780871425	15031.1401219625	103334.555613126	30478.448901229	30123.8914815366	756.836600939048	20482.2853300314	24309.8050078423	39958.4243473749
EHI_044180A	3.34398335698865	6.43780454263626	5.57622334794963	5.20625489137131	36.2181102382953	11.1893555030958	0	1.17136102506267	12.0132793799849	0.720040966393568	12.2957446701428	30.1430168579544
EHI_044510A	115.751217177094	112.545133022604	236.174992920076	74.4008893629424	79.2212602829464	35.4534240958884	113.874272001603	110.107936355891	166.772584333908	72.7241376057504	76.0100579608828	25.9370145056817
EHI_044550A	167207.491397958	144402.547392774	194637.309880804	68521.0430675584	72660.8425364395	54547.6239923071	140784.185903982	120969.967141297	176953.485276699	57848.0912400592	60146.3117464585	54394.1254207669
EHI_044610A	18.6923265102863	8.17707192375476	13.3175902786557	33.0858808791629	83.3601804942704	50.5518620355189	7.11714200010018	2.34272205012533	26.1465492387906	13.6807783614778	35.7694390404154	117.768065863636
EHI_044640A	179.264915505809	189.755983976537	37.7352200311085	225.091064684033	198.898802581806	955.890899468968	233.442257603286	245.98581526316	16.9599238305669	294.496755254969	254.85725316296	506.122283056817
EHI_044730A	6551.79609057412	5501.7918895012	7317.86231482044	3106.68990405175	3373.75625359703	2584.98047911801	5325.04564447495	4448.829173188	6988.90194517945	2530.94399687339	2695.0036727013	2706.56251368749
EHI_044830A	60075.7778019093	59113.5476128427	94119.8333423319	25914.2383795213	30266.4050742637	16757.712552862	60035.939627645	58776.5535155944	67152.1117436367	25966.1173300848	29735.5817922853	13112.9133336022
EHI_044930A	827.696660607337	697.748098260018	3589.45134553516	338.247725366276	554.867099113788	82.8628788669688	1207.06728321699	1012.05592565414	1495.29995106165	493.228061979594	794.75222367923	36.4520203863635
EHI_044970A	6482.7950861531	9539.69680343926	2418.39499192233	7187.00997553311	12581.0685462613	27526.2395513825	9875.74623933901	14460.4518543986	949.049071018806	10978.4646146027	18844.9053994489	11862.3286341931
EHI_044980A	39.0685247580431	23.2453600160764	165.282663157298	19.2970804322972	23.1167676875985	4.09656212092462	71.1714200010018	40.9976358771933	46.639790534059	33.8419254204977	40.2406189204673	0
EHI_045430A	3.27861687232914	3.28158719705238	7.61042585618963	27.0760776657541	14.9224472126755	8.03159665048866	0	0	16.9599238305669	9.36053256311638	4.47117988005193	19.6280109772727
EHI_045540A	147.478007583254	220.123246605481	507.570020537223	73.0787514429296	115.744122108906	27.1143637288559	427.028520006011	636.049036609027	78.4396477163719	210.251962186922	328.631721183817	3.50500196022726
EHI_045590A	58.7324806687955	57.8171654883521	131.520904533311	9.06838666377062	36.2503670295034	7.65266421864588	82.558847201162	80.8239107293239	54.4130889564022	10.8006144959035	49.1829786805712	2.10300117613636
EHI_045930A	21.6401026140302	28.4334770994854	350.553196800261	25.1769051042071	54.9589903636519	3.21873595162773	29.8919964004207	39.8262748521306	140.626035095117	35.2820073532848	78.2456479009087	0
EHI_046600A	53.176416735926	49.4294724628245	69.221041716448	131.666972180933	228.325738885364	127.182198671398	35.5857100005009	32.7981087017546	79.8529747022525	90.7251617655895	155.373500831804	162.632090954545
EHI_046650A	14.1888473127696	41.812090477718	20.2604086766753	65.6445296391583	76.4280104888992	75.3157801869388	19.9279976002805	63.2534953533839	6.35997143646259	101.525776261493	116.25067688135	29.442016465909
EHI_048410A	137.884799009011	151.254939738953	118.963287096372	90.8571122484242	22.8082573029646	47.6977169600392	247.676541603486	270.584396789476	35.3331746470144	162.729258404946	38.0050289804414	14.7210082329545
EHI_048580A	170.943464424484	139.732230273479	629.543792711932	63.2196144415401	78.3221518063138	16.6162293952876	203.550261202865	165.161904533836	344.14512106192	74.1642195385375	90.5413925710515	8.41200470454543
EHI_048990A	139209.004644847	115374.983645542	151858.715473446	55773.7328379211	64673.0423039091	48935.3014833885	110620.314679157	91218.56846573	149833.860408129	44438.7683229118	50524.3326445868	52958.4766178578
EHI_049000A	1337.83593181949	1664.22968693032	5157.08334251044	6890.00439252986	9514.36592379042	2326.73156816802	939.462744013223	1163.16149788723	6044.09285511828	4858.1164002574	6578.2233985264	2989.76667207385
EHI_049430A	70.8616493350257	44.7952728417586	56.8078506078429	32.0149175203088	15.9406397787497	22.0035807166401	51.2434224007213	31.626747676692	59.3597334069842	22.3212699582006	10.0601547301168	23.8340133295454
EHI_049660A	67.9271738122327	56.5456896499302	39.4065395539375	121.815704530575	197.231189966186	238.280797605017	54.0902792007613	44.5117189523813	35.3331746470144	98.6456123959188	157.60909077183	243.948136431817
EHI_049670A	1598.90965991251	1996.03526585678	11225.7867258645	466.564658952395	1241.11590432328	104.960069893639	3100.22705524364	3851.43505040604	3131.93260071136	905.091494756715	2365.25415654747	30.8440172499999
EHI_049740A	69.5610230277648	61.3599625526886	82.5634986349214	27.4837948427096	34.571412551041	23.192283747638	68.3245632009617	59.7394122781959	56.533079435223	25.9214747901684	32.4160541303765	16.1230090170454
EHI_049950A	120.187101464076	196.281690215012	535.414617366549	102.68112900699	113.31557677459	26.780991773036	261.910825603686	427.546774147873	123.66611126455	223.9327405484	242.561508492817	5.60800313636362
EHI_050000A	16.7086956380883	10.333225217984	29.030425854463	67.0234358713321	140.680432586091	43.061184600487	8.54057040012021	4.68544410025066	40.2798190975964	38.8822121852527	81.5990328109477	66.595037244318
EHI_050520A	442.411668965755	599.022915985151	571.357913993175	1230.09156833301	1912.61584566858	1371.23163651709	311.730819604388	420.518607997497	661.437029392109	871.969610302611	1330.17601431545	1744.08897540909
EHI_050550A	5354.46790290167	6614.35824749242	2190.25732640186	7265.98478817194	10368.9814315838	20542.827854699	9507.07828373382	11685.4975860252	691.823559588542	12936.9760431932	18102.6895393602	7127.77198631816
EHI_050640A	34.7656323646351	35.8849521118445	99.5442915902786	4.11789085865923	9.30612048484002	2.65073963968711	39.855995200561	40.9976358771933	52.9997619705216	2.88016386557427	8.94235976010385	0
EHI_050910A	49.9080422192828	44.6500694122755	94.6215989577231	31.6523599237106	25.4605719701094	13.5221745476981	55.5137076007814	49.197163052632	53.7064254634619	34.5619663868913	26.8270792803116	7.01000392045452
EHI_051060A	2199.42498561992	8017.4171361234	1905.46639893169	6586.72537350082	9328.57736861475	15207.6728526753	3621.20184965097	13140.327979153	669.210327814453	10879.0989612404	15108.1168146955	5867.37328142044
EHI_051710A	42246.8581608978	39602.2440822372	7902.28658479796	26890.2316732196	34681.5929836403	145034.027814951	51994.9925959318	48494.3464375944	4198.28781155825	33183.807977214	41964.2587642274	84542.7502818577
EHI_051720A	102.344746349568	96.6659209245793	30.5298498292946	144.364466509192	156.066162378446	476.725626344203	91.0994176012823	85.5093548295746	23.3198952670295	129.607373950842	137.488781311597	425.50723797159
EHI_051870A	102.457802232681	124.301592926033	282.706320309803	68.8904094157435	81.2836444748646	27.910107826478	123.838270801743	149.934211208021	149.105997010401	82.8047111352603	96.1303674211164	14.7210082329545
EHI_052040A	282.341648365662	271.838020057777	629.424851369196	154.825367626161	205.965784822313	70.6821072674168	417.06452120587	399.434109546369	255.105520951444	228.252986346761	298.451256993466	30.1430168579544
EHI_052180A	300.467851595429	203.454544644183	209.985810442492	145.368621973035	63.2794112033186	103.608111873476	364.397670405129	244.814454238097	111.652831884565	175.689995800031	73.7744680208568	59.5850333238634
EHI_052720A	10.4602460231618	7.80311096469377	15.0010694158292	34.9829967408113	53.1822801079031	23.7299658293518	8.54057040012021	5.85680512531333	9.18662540822374	33.1218844541041	50.3007736505842	16.8240094090909
EHI_052870A	22.7127372477129	30.2962912695552	8.50355609724901	25.9936749001886	46.0568578242378	104.923844971459	24.1982828003406	32.7981087017546	3.53331746470144	28.0815976893491	50.3007736505842	65.1930364602271
EHI_053000A	527.698573476502	516.562876900699	1731.24248392978	396.509131603082	338.839897408131	100.783708833905	706.020486409937	687.588921711785	812.663016881331	531.390233198453	444.882398065167	50.4720282272726
EHI_053160A	53.0375585147735	30.9634516537227	181.654750546015	9.19256302188542	27.2487026527752	3.95645105294215	64.0542780009016	36.3121917769426	93.279581068118	9.36053256311638	31.2982591603635	0.701000392045452
EHI_053850A	65.259589021222	41.1575184193387	153.937379948002	28.8633882136904	20.3254493943398	8.14254156542574	74.0182768010418	45.683079977444	86.9196096316554	31.681802521317	21.2381044302467	3.50500196022726
EHI_054520A	168.571358170546	169.359314217532	1006.02499676839	59.8913153019791	274.549654825526	20.3940759445732	212.090831602985	212.016345536342	509.504378409947	74.1642195385375	340.927465853959	9.81400548863633
EHI_054540A	12.8042391520228	11.9126246209443	35.5242845426059	7.94689920091757	4.73599749541409	2.56534750939546	12.8108556001803	11.7136102506267	19.0799143093878	7.20040966393568	3.35338491003895	0
EHI_054670A	61.1493104701765	48.571269164355	137.686803932356	30.351285153953	37.9781097018393	13.1813118264639	59.7839928008415	46.8544410025066	95.3995715469388	28.8016386557427	35.7694390404154	8.41200470454543
EHI_054690A	18.9839571988613	9.20987767672079	3.97201909975565	29.6296345443763	52.2732143077561	155.514397328423	11.3874272001603	4.68544410025066	2.82665397176115	18.7210651262328	33.5338491003895	206.094115261363
EHI_054760A	27.8813280715163	31.6922144250028	106.086733224762	23.0145374565756	19.3968468720655	5.96739352299078	37.0091384005209	42.168996902256	45.2264635481784	30.2417205885299	24.5914893402856	1.4020007840909
EHI_054940A	51.7748237114585	49.2479628143209	82.8462594379568	19.3981668979817	21.654635663795	11.4941052271716	76.8651336010819	72.6243835538853	31.0931936893727	27.3615567229556	30.1804641903505	3.50500196022726
EHI_055400A	74.5896702303639	205.220832614375	76.943540898354	224.739869117635	267.764208270032	345.436169247968	126.685127601783	351.4083075188	24.0265587599698	388.102080886133	453.824757825271	122.675068607954
EHI_055430A	68.1232141884273	56.730117209937	66.436864642716	99.9886100888873	172.547082712409	121.182169589449	48.3965656006812	39.8262748521306	71.3730127869691	72.0040966393568	122.957446701428	144.406080761363
EHI_055700A	142.915584937545	95.774787818731	82.4042569065598	151.128379558608	293.086035155389	302.709964531935	86.8291324012222	57.3966902280706	113.772822363386	92.1652436983767	176.611605262051	464.763259926135
EHI_055990A	36.1130013125365	41.791002759404	27.5977395102947	66.5422091930613	75.4580303834075	99.3736307359449	24.1982828003406	28.112664601504	29.6798667034921	46.0826218491883	51.4185686205972	122.675068607954
EHI_056110A	182.905715717851	134.9742502421	297.529962875505	95.3451030048569	64.1927232042652	37.0613221648394	283.262251603987	207.330901436092	111.652831884565	146.888357144288	96.1303674211164	14.020007840909
EHI_056420A	855.545722921663	1135.35999291257	246.906967961103	979.575814035735	659.342074948792	2939.56630472917	1074.68844201513	1419.68956237595	125.786101743371	1234.15021639858	813.754738169451	1658.56692757954
EHI_056460A	90.075494130752	129.242603925162	71.2020260479477	275.165397623492	342.927047419262	440.187452425253	89.6759892012622	128.849712756893	48.0531175199396	278.655853994311	340.927465853959	334.377187005681
EHI_056480A	7323.39292570223	7322.78181570206	4379.76470173835	7501.95711707939	14998.2181236261	17163.9483781429	6191.91354008715	6160.18763080456	3955.19556998679	6360.12185615438	12469.0028904948	17006.9705114147
EHI_057550A	932.261571928665	669.179868233462	267.168623840272	218.680686521805	158.922691907392	511.262495906355	1050.49015921479	749.671056040106	158.999285911565	245.533969540207	174.376015322025	335.078187397726
EHI_058090A	2387.87791606613	2024.71801207097	2785.22636039787	4593.96603624641	7688.8543539513	4889.61803330141	1197.10328441685	1009.71320360402	5260.4030414475	2310.61146115696	3792.67833325405	10131.5586662329
EHI_058110A	79.8206237502854	39.8461275709794	160.080034154322	21.9764698732813	16.6225223894786	7.02641290732565	72.5948484010218	35.14083075188	124.372774757491	18.7210651262328	13.4135396401558	4.20600235227271
EHI_058320A	35.7007288453301	30.0016494039196	75.7396103658225	108.059759469066	224.430842858155	69.0695089647553	17.0811408002404	14.056332300752	134.266063658655	54.7231134459112	112.897291971311	133.891074880681
EHI_059670A	92.3073661954751	206.720692823639	378.730190547933	68.6926883637242	114.103057683775	28.9620951203872	149.459982002104	336.180614192985	132.146073179834	110.886308824609	182.200580112116	9.81400548863633
EHI_059830A	147.084268660499	198.204358047456	93.9695583235555	236.153747206625	438.142004316996	568.298936221664	120.991414001703	162.819182483711	84.7996191528345	195.85114285905	357.694390404154	572.016319909089
EHI_059840A	4525.15123897203	4125.84112284292	1494.04875908329	4090.76231707355	5305.05602063739	13117.1560373711	3672.44527205169	3331.35075527822	1428.16691923232	3328.74938763746	4233.08955143916	13768.3487001647
EHI_059890A	26.2842598955787	25.4439231177704	43.9314594862019	16.3855189574913	11.8837312783247	8.43739109845579	17.0811408002404	16.3990543508773	48.7597810128799	10.0805735295099	6.70676982007789	8.41200470454543
EHI_062490A	18.3968117527472	17.487162048619	15.2839432724836	44.3179424722281	43.550665952376	47.7517064444539	19.9279976002805	18.7417764010026	7.06663492940288	51.1229086139433	49.1829786805712	27.3390152897726
EHI_062500A	89.1910876553917	59.4616772713207	76.950932413788	178.642501125079	245.947802575893	199.459715307552	55.5137076007814	36.3121917769426	101.052879490461	113.04643172379	153.137910891778	290.915162698863
EHI_062790A	221.64701932163	159.682976256668	141.877367385739	280.991342713848	347.759986911477	433.954345232752	106.757130001503	76.1384666290733	276.305425739652	136.087742648384	165.433655561921	933.031521812497
EHI_063340A	24.8205280559159	20.8944843722052	7.04552283510764	58.5077426944797	63.5413960793354	209.920537483141	18.5045692002605	15.2276933258147	4.94664445058201	46.0826218491883	49.1829786805712	217.31012153409
EHI_063550A	106.130526582643	55.3305575697106	45.8475325870056	96.3333171875675	178.575278458836	227.16183820172	55.5137076007814	28.112664601504	76.3196572375511	50.4028676475497	92.7769825110775	425.50723797159
EHI_063560A	601.909458622587	701.627296517967	1631.18565070621	361.677725568464	516.513434802454	161.145391582338	656.200492409236	761.384666290733	1023.24873777754	394.582449583675	553.308510156426	109.356061159091
EHI_065340A	67.0112089741184	133.28904065893	46.7526754528476	371.689368867971	431.831447034507	739.429960931015	88.2525608012422	176.875514784462	20.4932412952683	501.148512609923	571.193229676634	376.437210528408
EHI_065480A	24.0681292556056	27.4525231098717	62.1577826965939	18.8430123895455	12.5557130949383	6.20727735801612	32.7388532004608	37.4835528020053	24.7332222529101	25.2014338237749	15.6491295801817	1.4020007840909
EHI_065630A	521.643107732761	360.188548060064	1000.23082292753	230.110554795493	262.178830107142	103.877313493075	427.028520006011	292.840256265666	939.155782117642	187.930692228721	210.145454362441	105.150058806818
EHI_066300A	47.6801367262213	38.6705033672973	75.8806386615635	30.2358389199532	17.5488385855008	12.5092029364186	49.8199940007012	39.8262748521306	46.639790534059	30.9617615549234	16.7669245501947	7.01000392045452
EHI_066730A	35.1534952843524	66.8563899508792	75.0788011020067	19.4514269234635	18.8536481607874	12.0784353264796	31.3154248004408	60.9107733032586	56.533079435223	16.5609422270521	15.6491295801817	8.41200470454543
EHI_066740A	9.05158721374982	14.9095190004572	7.07198539715402	25.6841859787353	32.7486741171787	46.8405223547399	7.11714200010018	12.8849712756893	3.53331746470144	23.7613518909877	30.1804641903505	35.0500196022726
EHI_067190A	12.7138163989116	14.6657725577357	14.5096089851122	5.82920021218553	1.99573052934485	2.95162325627189	9.96399880014025	11.7136102506267	9.89328890116403	3.60020483196784	0	0.701000392045452
EHI_067860A	61.3931217159941	132.095488191032	37.1380801521976	116.446979508771	142.936650721819	288.772894757569	75.4417052010619	163.990543508773	17.6665873235072	145.448275211501	175.493810292038	160.529089778409
EHI_068090A	106.128619902943	106.886594613499	37.078782555152	132.1007311182	181.786467258968	407.145262938982	143.766268402024	144.077406082708	15.5465968446863	180.010241598392	243.67930346283	201.187112517045
EHI_068140A	34.2516632300461	27.7950940718767	125.804090446994	9.10067123423616	12.7050939913297	3.11077727865325	46.9731372006612	37.4835528020053	52.2930984775813	10.8006144959035	15.6491295801817	0
EHI_068170A	384.456926443005	336.774156271214	293.363257148106	576.045427481266	1112.42233295289	963.650647819812	293.226250404127	255.356703463661	302.451974978443	441.385112399257	837.228432539723	1094.26161198295
EHI_068210A	28.3239978570235	37.0834917024051	9.02787357680182	32.5871792413518	56.730550934524	163.109159178841	18.5045692002605	24.598581526316	8.47996191528345	21.601228991807	38.0050289804414	204.692114477272
EHI_068330A	11.8693630126891	18.3033066849129	4.37362356189609	35.918443722398	42.6386638816458	148.964796943626	8.54057040012021	14.056332300752	2.11999047882086	29.5216796221363	34.6516440704024	140.20007840909
EHI_068440A	62.7878211754474	150.423912622213	29.1654326208408	188.67219812836	199.334997400934	584.218101338614	95.3697028013424	230.758121937345	9.89328890116403	292.336632355789	302.922436873518	242.546135647726
EHI_068560A	45.328004369022	53.1431024651005	53.7786661933731	121.168453619737	120.175160971284	109.399162797425	29.8919964004207	35.14083075188	62.1863873787453	82.8047111352603	80.4812378409347	140.901078801136
EHI_068610A	176.995481531575	188.523558912919	241.421293589815	58.6982714240449	66.5916835812163	43.7553510770049	212.090831602985	224.901316812032	130.026082701013	69.1239327737825	77.1278529308957	24.5350137215908
EHI_068660A	1866.17051135122	3389.15037395555	908.423337757521	2900.95200181944	3362.91536370761	7749.61191440553	2714.47795883821	4906.83133398751	379.478295708935	4232.40080046139	4810.98955093587	3561.0819915909
EHI_069180A	12.2681534377999	31.463806722665	5.77201175114708	31.0543416146713	31.3079865805907	106.403504459246	14.2342840002004	39.8262748521306	1.41332698588058	39.6022531516462	39.1228239504544	53.2760297954544
EHI_069450A	9043.23759498853	12094.9405534074	2983.04573705053	10891.8306137847	11405.7606783381	35010.6537664658	13165.2892717853	17520.0468518623	1248.67439202549	15899.9446199028	16325.3955370396	16089.3609982272
EHI_069550A	89.3447969930817	145.808355999078	41.3760374070595	118.703414211	169.921893847757	359.051036547356	116.721128801643	190.931847085214	18.3732508164475	156.248889707404	220.205609092557	185.765103892045
EHI_069560A	554.542973619488	560.548508400924	478.15818055346	831.908040227409	1198.98706629972	1218.69382133897	269.027967603787	270.584396789476	938.449118624702	405.383064079579	573.42881961666	2628.0504697784
EHI_069950A	43.6963553021658	26.9771042654255	49.1547100655672	99.9962922822761	156.735437453739	90.7797186781731	19.9279976002805	11.7136102506267	93.9862445610583	47.5227037819755	73.7744680208568	192.775107812499
EHI_070450A	53.5862004155581	41.7625922862365	65.3810541880612	24.9740700763328	19.241855598513	14.792610877933	64.0542780009016	49.197163052632	33.2131841681935	28.8016386557427	21.2381044302467	7.01000392045452
EHI_073180A	135.952493959721	131.999287358031	222.912495939196	488.202738925803	579.370990612168	311.291547256513	106.757130001503	103.079770205515	216.945692332668	388.822121852527	452.706962855258	332.97518622159
EHI_073320A	20.1666853592298	16.9809013904135	102.833075567227	6.95255530861148	20.1586907095943	2.70492878530808	22.7748544003206	18.7417764010026	52.9997619705216	6.48036869754211	22.3558994002596	0
EHI_073390A	6478.75291936189	7496.51134008652	1939.19025638577	6033.49796139606	6571.41245040273	20323.4750625185	9277.90631133059	10681.6411875464	830.329604204838	8663.53290764741	9251.98896679745	9558.14034553974
EHI_073540A	16.2848027581539	36.2046935211649	17.607552722966	6.72135647147554	4.34718778191574	6.01287363293895	39.855995200561	92.5375209799506	2.11999047882086	14.4008193278714	7.82456479009087	0
EHI_073650A	218.32274502958	349.023936532027	146.760595537217	438.676997606008	382.486907701678	721.55815416113	233.442257603286	372.492805969928	92.5729175751777	472.346873954181	403.523984174686	505.421282664771
EHI_073680A	46.5888445782398	44.1260028033812	181.86137470088	21.4994878485022	33.8836537927048	6.67149401165068	69.7479916009817	65.5962174035093	68.5463588152079	30.9617615549234	49.1829786805712	1.4020007840909
EHI_074170A	65.5421845061208	83.87660024518	256.157924952468	52.6579027841995	51.2669823970849	13.9252865798863	102.486844801443	131.192434807019	92.5729175751777	82.0846701688667	78.2456479009087	4.20600235227271
EHI_074380A	19.0606806600476	2.32173314507254	24.6475944447007	54.0328982881699	121.022782306683	17.3438915991792	11.3874272001603	0	28.2665397176115	35.2820073532848	79.3634428709217	21.0300117613636
EHI_075170A	47.356911619667	30.9496904791546	102.067869061047	22.3159431082998	14.2976156780715	6.53963490981108	69.7479916009817	44.5117189523813	38.8664921117158	31.681802521317	19.0025144902207	1.4020007840909
EHI_075530A	43.2988611480396	4.94293239611293	54.5844902041167	128.296820139402	171.352818515184	37.661190457324	21.3514260003005	1.17136102506267	93.9862445610583	66.2437689082082	87.1880076610126	70.1000392045452
EHI_075690A	82.5971640660777	64.2340715837578	44.3148753398419	131.92144966559	176.543608646484	261.693101162829	41.279423600581	31.626747676692	77.7329842234317	66.9638098746018	88.3058026310256	517.338289329544
EHI_076140A	34.3666447684346	44.0314766542628	102.577696033553	14.3194647581005	22.5923091522696	6.77143399933658	42.7028520006011	55.0539681779453	48.7597810128799	16.5609422270521	26.8270792803116	2.10300117613636
EHI_077520A	16.7580613386682	19.0999865120559	32.05129622544	5.66379079441769	4.32983851554516	3.04907410873653	14.2342840002004	16.3990543508773	22.6132317740892	3.60020483196784	2.23558994002596	0.701000392045452
EHI_078690A	156.185246005031	142.420718778299	250.20561897498	88.0344391833153	76.740026471839	44.6483371666137	210.667403202965	190.931847085214	113.772822363386	118.086718488545	100.601547301168	21.0300117613636
EHI_079280A	27.1171466822656	15.8766663610694	30.3647097027114	8.78534251178665	7.41939671331025	5.59281428332326	21.3514260003005	11.7136102506267	25.4398857458504	5.76032773114854	4.47117988005193	3.50500196022726
EHI_079890A	81.4100925956805	31.7174651917373	80.3543501623621	137.888918616018	209.759525590296	111.68357309929	38.432566800541	14.056332300752	154.759304953923	66.2437689082082	99.4837523311554	236.938132511363
EHI_079930A	66.0372021298331	66.2004336366453	55.0789065801729	24.6439546069776	19.2385300397246	25.6641604615483	46.9731372006612	46.8544410025066	58.6530699140439	16.5609422270521	12.2957446701428	28.7410160738635
EHI_079950A	352.992706529074	540.178829532641	70.8429820636935	394.056684612017	378.504467751782	2129.08201595414	552.290219207774	842.208577020057	25.4398857458504	618.515190132075	582.371179376764	876.951490448861
EHI_079960A	16.1520186225409	21.2161942407631	31.5377666424253	5.09952888344708	11.2107894054353	4.47135562885147	15.6577124002204	21.084498451128	18.3732508164475	3.60020483196784	10.0601547301168	1.4020007840909
EHI_080100A	32.0618896107881	28.7497387056271	78.7576921516115	3.49537767934925	10.1464503551833	2.67636195641253	37.0091384005209	32.7981087017546	40.9864825905367	2.1601228991807	10.0601547301168	0
EHI_080710A	38.2904874618032	39.328152746282	107.198055508622	17.1161157716036	16.6884915776855	6.09741802417228	52.6668508007413	53.8826071528826	44.5198000552381	22.3212699582006	21.2381044302467	1.4020007840909
EHI_080730A	184.781928917543	252.983600661742	66.3734470678844	300.512646595596	278.905620772735	883.577816208399	204.973689602885	279.955284989977	38.8664921117158	335.539090339403	305.158026813544	586.737328142044
