NOISeq	DESeq2
EHI_083620A	0.048167017239943	0.584381964138706
EHI_083630A	0.0369217110096091	0.195706791428026
EHI_084660A	0.0483234702142906	0.345220311358484
EHI_086230A	0.0315048048928375	0.61347278675116
EHI_086790.mRNA	0.0473854658613473	0.345220311358484
EHI_087110A	0.0209162328148891	0.337416798779284
EHI_087210A	0.0251630699914005	0.0553718082170848
EHI_087350A	0.0446216474729716	0.381469416253378
EHI_087570A	0.0116230311470767	0.318209932685207
EHI_087730A	0.0329143185233201	0.272391124439692
EHI_087790A	0.0329367165842018	0.305867769344811
EHI_088070A	0.0317246026671009	0.34417376545291
EHI_089770A	0	5.6606356602675e-05
EHI_090020A	0.0215585001733462	0.511787479634027
EHI_091130A	0.0310272328126381	0.200644570573031
EHI_092080A	0.0270187122945117	0.521915993678888
EHI_092110A	0.0360187662436645	0.425936829525083
EHI_092500A	0.0471412841068503	0.538306116224562
EHI_092720A	0.0417592828278871	0.304536253093582
EHI_093740A	0.0316507759411414	0.603617575169605
EHI_093910A	0.0368040759137476	0.140047136869583
EHI_095830A	0.0318042530782114	0.0984893703915806
EHI_096200A	0.0410488469245143	0.248765170393531
EHI_096350A	0.0475981519572484	0.660631257607986
EHI_098300A	0.041968045024793	0.294964563797254
EHI_098440A	0.0253788175181706	0.121411562795122
EHI_098470A	0.0205124332864651	0.799150630643761
EHI_099720A	0.0386924642131645	0.210558202030472
EHI_099860A	0.0317730426047892	0.00807529965247758
EHI_100810A	0.0350053745204244	0.148596674809224
EHI_103430A	0.0315941438279822	0.544815354522815
EHI_103510A	0.0310473853621644	0.309395094791746
EHI_103900A	0.020783983039486	0.050163741707917
EHI_104360A	0.0184562779400248	0.101845003471507
EHI_105140A	4.50916478967889e-05	0.398291202482721
EHI_110180A	0.0334183055632165	0.655688921340227
EHI_110570A	0.0219453853967344	0.0393711362133399
EHI_110740A	0.0197853804987658	0.378801279407309
EHI_111550A	0.0312663505116473	0.345220311358484
EHI_112800A	0.0274823900608466	0.0783239943147341
EHI_112830A	0.0441244332605125	0.361523560417373
EHI_112880A	0.0289928486772368	0.178850107084811
EHI_112990A	0.0313658213265112	0.580958870445786
EHI_113950A	0.034108026579606	0.374489414018411
EHI_114920A	0.0210395895189213	0.364835277578475
EHI_116360A	0.0343841737569182	0.522951367862631
EHI_117810A	0.037098069242839	0.265459091984601
EHI_117850A	0.0295412056152424	0.580958870445786
EHI_118270A	0.0102525435534827	0.0752043484049131
EHI_118670A	0.0352434369382424	0.0502652932773189
EHI_118700A	0.0413633597351764	0.312288172025974
EHI_119540A	8.32667268468867e-15	0.0152180041071222
EHI_120360A	0.0470930437621258	0.345220311358484
EHI_120470A	0.0430821777028804	0.312877772838474
EHI_120600A	0.0329058706472819	0.309395094791746
EHI_122900A	0.0128042685162485	0.337640763305113
EHI_123020A	0.0336435688083471	0.0930362137408425
EHI_124880A	0.0399048141542736	0.106820026133533
EHI_125150A	0.0436047021002786	0.552499115165997
EHI_125600A	0.0444490188778325	0.285456022962457
EHI_125650A	0.0452193491468305	0.397486882687331
EHI_126980A	0.0365742826684559	0.203586214295929
EHI_129910A	0.0318116899393884	0.203586214295929
EHI_131230A	0.00965275963202561	0.15527650501253
EHI_131480A	0.049354475884909	0.474054695167747
EHI_131670A	0.0428928142482802	0.181857687394776
EHI_133530A	0.0285580792435515	0.423218425267382
EHI_134740A	0.0273508634439574	0.0752043484049131
EHI_134810A	0.019461435233745	0.198582903932894
EHI_134840A	0.0331426922839366	0.0638665644193246
EHI_135060A	0.0277473525581907	0.178850107084811
EHI_136740A	0.0470937887290309	0.312877772838474
EHI_137720A	0.028017513594548	0.341301037399838
EHI_138790A	0.0367153935330871	0.0224996508934922
EHI_140010A	0.0418482030121267	0.25432043323992
EHI_140380A	0.0462676839322347	0.149432646570814
EHI_140640A	0.0179223756331989	0.00807529965247758
EHI_140720A	0.0464619922585565	0.482920894637006
EHI_141050A	0.0452679552642762	0.249102880261301
EHI_141800A	7.22089821270089e-09	0.0502652932773189
EHI_141810A	0.0356384038854015	0.153270854705283
EHI_142900A	0.0201201890904912	0.0410806059944991
EHI_144610A	0.0108758809287498	0.134729308603206
EHI_147570A	0.0383390727499185	0.283772160993003
EHI_148190A	0.00227798890530695	0.0214416393682319
EHI_148240A	0.0314257523587163	0.345220311358484
EHI_148470A	0.036205744902552	0.183916564788908
EHI_148520A	0.0468311072182753	0.171345151800034
EHI_150120A	0.0372822724659566	0.304536253093582
EHI_150550A	0.0436174551385144	0.203698493707471
EHI_151350A	0.0362540240785486	0.0716471164659589
EHI_151550A	0.0360620645665986	0.181857687394776
EHI_151990A	0.0428003959055808	0.474536183930302
EHI_152160A	0.0407555956723283	0.224788484963017
EHI_152800A	0.0470790167870515	0.532966662362229
EHI_152990A	0.0420027421658711	0.203751160163116
EHI_153450A	0.046766799471021	0.322696341898394
EHI_153670A	0.0461430507472438	0.202678889060089
EHI_153770A	0.0450164178339141	0.402725944297757
EHI_153780A	0.0464748655574814	0.322696341898394
EHI_153800A	0.0406934064333919	0.237142279858754
EHI_154200A	0.0469020031305487	0.506263074457252
EHI_154330A	0.0354099330665697	0.312877772838474
EHI_155310A	0.032448708338482	0.0752043484049131
EHI_155680A	0.0354467873612445	0.378801279407309
EHI_156310A	0.0365159656050763	0.224788484963017
EHI_156330A	0.0239675004222375	0.397721734564132
EHI_156380A	0.0433309875905423	0.312877772838474
EHI_156660A	3.44169137633799e-15	0.149432646570814
EHI_157010A	0.0165533611913961	0.200644570573031
EHI_158270A	1.08801856413265e-14	0.0638665644193246
EHI_158570A	0.0220972752595953	0.322696341898394
EHI_159690A	0.0463267019370927	0.148596674809224
EHI_159750A	0.0336138210005533	0.337640763305113
EHI_161170A	0.0300429656862082	0.224788484963017
EHI_161660A	0.0465334684241941	0.345220311358484
EHI_163670A	2.55351295663786e-15	0.0382807350382656
EHI_164840A	0.0366900904571725	0.183086258579158
EHI_166370A	0.060008603983349	0.0408395240837036
EHI_166410A	0.036093619058822	0.161982193543029
EHI_166850A	0.0263428171543612	0.102857328710958
EHI_167090A	0.0417872127830817	0.378801279407309
EHI_167270A	4.50916478967889e-05	0.398291202482721
EHI_167310A	0.0177312851994155	0.337416798779284
EHI_169280A	0.0277800418222198	0.282195502305
EHI_169350A	0.000107584112139181	0.00108092279401888
EHI_169580A	0.0205160410546477	0.182048692995164
EHI_170060A	0.0435726235573256	0.522951367862631
EHI_171280A	0.0321661143790097	0.366777848144402
EHI_172160A	0.0491765458757208	0.282195502305
EHI_172280A	0.026645638743674	0.00814914844345323
EHI_172960A	0.0367397973567147	0.309395094791746
EHI_173410A	0.0478648935000962	0.452522807875978
EHI_174150A	0.0462292190160302	0.219426308629498
EHI_174220A	0.0311443339110994	0.221736925609234
EHI_174910A	0.028893012461452	0.17826708027507
EHI_176150A	0.0407231337622028	0.183785862431816
EHI_176820A	0.0340364993200999	0.0393711362133399
EHI_177420A	0.0466348826896353	0.279240684575212
EHI_177520A	0.0203998734675217	0.397721734564132
EHI_178340A	0.000600017022318267	0.0165413856116893
EHI_178460A	0.0360215709487658	0.345220311358484
EHI_178620A	0.0370341457329096	0.143510686517998
EHI_178850A	0.0475619227133854	0.542991207643943
EHI_179390A	0.0181879200988505	0.00108092279401888
EHI_180390A	0.0478946228871285	0.345220311358484
EHI_180780A	0.0459507046936464	0.159740137964132
EHI_181560A	0.00900064978872128	0.414554423480635
EHI_181610A	0.0216460757691189	0.0408395240837036
EHI_182860A	0.0443536549549242	0.53768607541458
EHI_182950A	0.0459734811321876	0.25432043323992
EHI_183120A	0.047574956493144	0.529567440377683
EHI_183560A	0.0442608687003337	0.423218425267382
EHI_183900A	0.0366341177502232	0.479976049204162
EHI_184520A	0.0402289096524086	0.254289851294424
EHI_185240A	0.0360588471494406	0.393908633024534
EHI_185410A	0.0352663670619504	0.379057947681707
EHI_186840A	0.0375814003068121	0.508194477688142
EHI_187160A	0.0413039688743354	0.200644570573031
EHI_187780A	0.0256729357500172	0.00293692452823173
EHI_188880A	0.0371464816275382	0.0930375014280481
EHI_188960A	3.10862446895044e-15	0.0674457614792085
EHI_189500A	0.0484181313334211	0.34417376545291
EHI_189540A	0.0427310975020387	0.341301037399838
EHI_190990A	0.0374064229370368	0.232224060594603
EHI_191530A	0.0363737041496328	0.200644570573031
EHI_191770A	0.00973434943923623	0.378455974422793
EHI_193350A	0.0372389761365269	0.345220311358484
EHI_193360A	0.0426822957595072	0.265459091984601
EHI_194400A	0.0453475932179622	0.345220311358484
EHI_194430A	0.0251489280499136	0.0165413856116893
EHI_194570A	0.0468006639047576	0.483869163081336
EHI_195110A	3.10965353467196e-09	0.0984893703915806
EHI_196530A	0.0420897607880244	0.180829154263794
EHI_197010A	0.0495476572361334	0.482920894637006
EHI_197020A	0.0458132101611065	0.259147501332843
EHI_197120A	0.0355530528737008	0.398965147460548
EHI_197440A	0.0319370095795426	0.302101909036223
EHI_197840A	0.00074633517038436	0.148596674809224
EHI_197990A	0.00969902716496507	0.39741057025694
EHI_198550A	0.045410599796325	0.265459091984601
EHI_198930A	0.0219661243499957	0.34417376545291
EHI_199150A	0.0485020320446695	0.598530501469669
EHI_199580A	0.0455190381407073	0.552499115165997
EHI_202710A	0.0480891380363261	0.312877772838474
