baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1.1	UmasM_2.1	UmasM_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_096500A	18.1992483041076	-0.178600086584428	0.629346981609417	-0.283786356022074	0.776574111170325	0.999717028849961	6	26	17	19	14	38	7.19941269900418	17.6204722682755	26.538444362693	14.0934026730637	16.4535771164549	27.2901807051545	0.03	UP_pEhEx_DOWN_UmasM
EHI_096510A	134.488137340292	-0.0795020764386136	0.457965086992102	-0.173598553026783	0.862180969271858	0.999717028849961	192	186	33	235	127	105	230.381206368134	126.054147765355	51.5158037628746	174.313138324736	149.257449556413	75.4070782642426	0.03	UP_pEhEx_DOWN_UmasM
EHI_096530A	277.068660118678	0.210950553610198	0.547033211067213	0.385626593308023	0.699773235179752	0.999717028849961	436	280	123	382	159	400	523.157322794304	189.75893211989	192.013450388896	283.351569532123	186.865625822595	287.265060054258	0.03	DOWN_pEhEx_UP_UmasM
EHI_096540A	13.0566342443354	-0.336903272975223	0.694971731781875	-0.484772628249811	0.627837640938736	0.999717028849961	4	19	11	17	11	25	4.79960846600279	12.8764989652782	17.1719345876249	12.6098866022149	12.9278105915003	17.9540662533911	0.03	UP_pEhEx_DOWN_UmasM
EHI_096560A	37.5454796778595	-0.267240230476157	0.518908036997946	-0.515004993991286	0.606549530253553	0.999717028849961	41	78	4	68	45	19	49.1959867765286	52.8614168048264	6.24433985004541	50.4395464088596	52.8864978743195	13.6450903525772	0.03	UP_pEhEx_DOWN_UmasM
EHI_096570A	28224.9714569668	-0.361288798311037	0.584371103619019	-0.618252333275158	0.536409017658591	0.999717028849961	11242	15489	41884	20093	29756	41918	13489.2995937008	10497.0574985892	65384.4825698254	14904.1442057826	34970.9029055167	30103.9419683859	0.03	UP_pEhEx_DOWN_UmasM
EHI_096580A	501.333502255494	0.688007979294548	0.473531944891906	1.45292833295883	0.146243653356989	0.999717028849961	552	591	505	595	170	718	662.345968308385	400.526888867339	788.347906068233	441.346031077522	199.793436414096	515.640782797392	0.03	DOWN_pEhEx_UP_UmasM
EHI_096600A	45.3038922290231	0.109646240169467	0.512149799728316	0.214090174842658	0.830476737515814	0.999717028849961	21	76	42	59	29	72	25.1979444465146	51.5059958611129	65.5655684254768	43.76372409004	34.0824097412281	51.7077108097663	0.03	DOWN_pEhEx_UP_UmasM
EHI_096620A	18.577833576477	-0.0130510000716568	0.61920798550738	-0.0210769246797791	0.983184292243921	0.999717028849961	13	43	7	35	15	17	15.5987275145091	29.1415502898402	10.9275947375795	25.9615312398542	17.6288326247732	12.2087650523059	0.03	UP_pEhEx_DOWN_UmasM
EHI_096650A	21113.1382927419	0.438521181695543	0.457597734885261	0.958311521811835	0.33790569559441	0.999717028849961	22669	16853	22299	21942	11572	32542	27200.5810789543	11421.4545822018	34810.6335790406	16275.6548132823	13600.0567422583	23370.4489607141	0.03	DOWN_pEhEx_UP_UmasM
EHI_096660A	42.7675911478672	0.0659381529229361	0.566969860954242	0.116299220582834	0.907415403306654	0.999717028849961	12	40	67	32	28	75	14.3988253980084	27.10841887427	104.592692488261	23.736257133581	32.9071542329099	53.8621987601733	0.03	DOWN_pEhEx_UP_UmasM
EHI_096670A	8.05058863011565	0.415839018085865	0.855345195101239	0.486165141825163	0.626850083869149	0.999717028849961	9	23	1	16	6	2	10.7991190485063	15.5873408527052	1.56108496251135	11.8681285667905	7.05153304990926	1.43632530027129	0.03	DOWN_pEhEx_UP_UmasM
EHI_096680A	11.1888234476859	-0.125278201890731	0.738333902147516	-0.169676892157257	0.865264247919478	0.999717028849961	4	18	9	13	6	27	4.79960846600279	12.1987884934215	14.0497646626022	9.64285446051728	7.05153304990926	19.3903915536624	0.03	UP_pEhEx_DOWN_UmasM
EHI_096700A	16.5648649196256	0.582726353550026	0.694763604443987	0.838740472043548	0.401614961782104	0.999717028849961	10	45	11	26	7	17	11.999021165007	30.4969712335537	17.1719345876249	19.2857089210346	8.22678855822747	12.2087650523059	0.03	DOWN_pEhEx_UP_UmasM
EHI_096710A	2739.53928861773	0.237351377207054	0.383647185947238	0.618670971405733	0.536133137067336	0.999717028849961	1344	3496	3238	2736	1318	5322	1612.66844457694	2369.27580961119	5054.79310861176	2029.44998492118	1548.9867599634	3822.0616240219	0.03	DOWN_pEhEx_UP_UmasM
EHI_096730A	91.0633433764568	0.710378251973938	0.624066702607189	1.13830500650998	0.25499314417726	0.999717028849961	202	79	34	103	62	67	242.380227533141	53.5391272766832	53.076888725386	76.4010776487139	72.8658415157291	48.1168975590881	0.03	DOWN_pEhEx_UP_UmasM
EHI_096750A	66.4943473297149	-0.433214997962644	0.459506258305164	-0.942783672980881	0.345791564576598	0.999717028849961	47	119	22	96	86	77	56.3953994755328	80.6475461509531	34.3438691752497	71.208771400743	101.071973715366	55.2985240604446	0.03	UP_pEhEx_DOWN_UmasM
EHI_096770A	50.8359388427806	0.33188018566404	0.680124941525001	0.487969438262161	0.625571488635472	0.999717028849961	19	13	114	19	24	74	22.7981402135132	8.81023613413774	177.963685726294	14.0934026730637	28.2061321996371	53.1440361100376	0.03	DOWN_pEhEx_UP_UmasM
EHI_096780A	333.74760808221	0.126937471820175	0.383342435785229	0.331133367899015	0.740543748110886	0.999717028849961	292	352	297	397	232	533	350.371418018204	238.554086093576	463.642233865871	294.477940063489	272.659277929825	382.780692522298	0.03	DOWN_pEhEx_UP_UmasM
EHI_096790A	863.981511416392	-0.266706651327957	0.673190517779772	-0.396183018453043	0.691970017879623	0.999717028849961	188	476	1700	576	738	957	225.581597902131	322.590184603812	2653.8444362693	427.252628404458	867.338565138839	687.281656179811	0.03	UP_pEhEx_DOWN_UmasM
EHI_096800A	15.1978313963443	0.329307400041407	0.632067149977974	0.521000656422159	0.602366314090972	0.999717028849961	13	30	9	17	17	12	15.5987275145091	20.3313141557025	14.0497646626022	12.6098866022149	19.9793436414096	8.61795180162772	0.03	DOWN_pEhEx_UP_UmasM
EHI_096810A	18.486620235418	-0.117387936214052	0.640926912014057	-0.183153389276743	0.854677665617412	0.999717028849961	11	26	13	25	7	46	13.1989232815077	17.6204722682755	20.2941045126476	18.5439508856102	8.22678855822747	33.0354819062396	0.03	UP_pEhEx_DOWN_UmasM
EHI_096820A	27.1083070832791	0.497825927320517	0.607065600401277	0.820052934957026	0.412185931051792	0.999717028849961	18	39	28	28	6	60	21.5982380970126	26.4307084024132	43.7103789503178	20.7692249918834	7.05153304990926	43.0897590081386	0.03	DOWN_pEhEx_UP_UmasM
EHI_096830A	603.402345867612	-0.700292317813277	0.40809416220753	-1.71600670302447	0.0861608155913313	0.999717028849961	544	1124	62	1149	858	346	652.746751376379	761.746570366986	96.7872676757038	852.279982702643	1008.36922613702	248.484276946933	0.03	UP_pEhEx_DOWN_UmasM
EHI_096840A	17.1400970086952	-0.473115713544232	0.595576530743227	-0.79438273525289	0.426972651917312	0.999717028849961	11	19	11	27	19	24	13.1989232815077	12.8764989652782	17.1719345876249	20.027466956459	22.329854658046	17.2359036032554	0.03	UP_pEhEx_DOWN_UmasM
EHI_096850A	6859.87197637646	-0.438837230723351	0.40029718455626	-1.09627858414696	0.272956878485221	0.999717028849961	8132	9217	1454	11755	8546	5740	9757.60401138367	6246.45741910366	2269.81753549151	8719.3657064139	10043.7335740874	4122.25361177859	0.03	UP_pEhEx_DOWN_UmasM
EHI_097060A	29.2796816523207	-0.643299099843748	0.750297452911077	-0.857392088094947	0.391228230394236	0.999717028849961	13	71	5	95	14	24	15.5987275145091	48.1174435018292	7.80542481255676	70.4670133653186	16.4535771164549	17.2359036032554	0.03	UP_pEhEx_DOWN_UmasM
EHI_097170A	121.931851063583	-0.261604690846977	0.684626638746997	-0.382112929940567	0.702377601523468	0.999717028849961	25	336	46	189	155	111	29.9975529125174	227.710718543868	71.8099082755222	140.192268695213	182.164603789323	79.7160541650564	0.03	UP_pEhEx_DOWN_UmasM
EHI_097180A	106.849217771181	-0.23399161729601	0.392331795423749	-0.596412577377983	0.550899640248706	0.999717028849961	70	115	87	141	84	195	83.9931481550488	77.9367042635261	135.814391738488	104.587882994841	98.7214626987297	140.041716776451	0.03	UP_pEhEx_DOWN_UmasM
EHI_097470A	15.9983777258821	-0.166586761726081	0.612600397125696	-0.271933812821051	0.78567291168497	0.999717028849961	8	20	14	19	10	35	9.59921693200558	13.554209437135	21.8551894751589	14.0934026730637	11.7525550831821	25.1356927547475	0.03	UP_pEhEx_DOWN_UmasM
EHI_097610A	12.3209625827613	1.00546814441475	0.83905122642606	1.19833940139452	0.23078491333992	0.999717028849961	8	4	23	5	1	29	9.59921693200558	2.710841887427	35.9049541377611	3.70879017712203	1.17525550831821	20.8267168539337	0.03	DOWN_pEhEx_UP_UmasM
EHI_097630A	187.794858867467	-0.782777302187784	0.462923659781802	-1.69094252507367	0.0908477803470592	0.999717028849961	161	289	36	306	223	268	193.184240756612	195.8583263666	56.1990586504087	226.977958839868	262.081978354961	192.467590236353	0.03	UP_pEhEx_DOWN_UmasM
EHI_097640A	42.3933137971112	-0.146879143958858	0.517770502364203	-0.283676152442424	0.776658571868345	0.999717028849961	49	81	9	73	36	42	58.7952037085342	54.8945482203967	14.0497646626022	54.1483365859817	42.3091982994556	30.162831305697	0.03	UP_pEhEx_DOWN_UmasM
EHI_097650A	78.1060026919327	0.402799557486576	0.662957346200214	0.607579899061756	0.543466135829826	0.999717028849961	13	59	170	27	42	109	15.5987275145091	39.9849178395482	265.38444362693	20.027466956459	49.3607313493648	78.2797288647852	0.03	DOWN_pEhEx_UP_UmasM
EHI_097860A	15.2930358894586	-0.887508260037582	0.724466915995408	-1.22505008916543	0.220556348678357	0.999717028849961	7	4	12	12	6	64	8.39931481550488	2.710841887427	18.7330195501362	8.90109642509288	7.05153304990926	45.9624096086812	0.03	UP_pEhEx_DOWN_UmasM
EHI_097870A	77.8118702024644	0.767984580984716	0.562273342578257	1.3658562887993	0.171984074769683	0.999717028849961	28	102	95	25	20	242	33.5972592620195	69.1264681293884	148.303071438578	18.5439508856102	23.5051101663642	173.795361332826	0.03	DOWN_pEhEx_UP_UmasM
EHI_097910A	17.9574678964075	0.409326743559948	0.710809261465752	0.575860171990275	0.564709698060749	0.999717028849961	13	16	17	5	8	58	15.5987275145091	10.843367549708	26.538444362693	3.70879017712203	9.40204406654568	41.6534337078673	0.03	DOWN_pEhEx_UP_UmasM
EHI_097920A	113.148595429539	0.164378695825831	0.419905109117545	0.391466291446851	0.695452600193749	0.999717028849961	77	133	119	139	80	158	92.3924629705537	90.1354927569476	185.769110538851	103.104366923992	94.0204406654568	113.469698721432	0.03	DOWN_pEhEx_UP_UmasM
EHI_097930A	92.2958949411757	-0.544814904553366	0.616454419593025	-0.883787815022959	0.376810765292685	0.999717028849961	19	144	70	103	113	160	22.7981402135132	97.5903079473719	109.275947375795	76.4010776487139	132.803872439958	114.906024021703	0.03	UP_pEhEx_DOWN_UmasM
EHI_097960A	10.3916508220852	1.32844797868084	1.00761617936136	1.31840675635323	0.187367520275725	0.999717028849961	22	20	4	15	0	7	26.3978465630153	13.554209437135	6.24433985004541	11.1263705313661	0	5.02713855094951	0.03	DOWN_pEhEx_UP_UmasM
EHI_097970A	12.0698712753656	0.521117476289752	0.785450988229313	0.66346275464563	0.50703422585378	0.999717028849961	3	21	17	10	9	14	3.59970634950209	14.2319199089917	26.538444362693	7.41758035424406	10.5772995748639	10.054277101899	0.03	DOWN_pEhEx_UP_UmasM
EHI_097980A	16.047497307792	-0.0741115766107923	0.784165555247373	-0.0945101147517415	0.92470394800113	0.999717028849961	9	41	2	33	25	1	10.7991190485063	27.7861293461267	3.1221699250227	24.4780151690054	29.3813877079553	0.718162650135644	0.03	UP_pEhEx_DOWN_UmasM
EHI_098000A	264.859670713774	-0.388964360033069	0.378420644590842	-1.02786242133705	0.304014548527662	0.999717028849961	253	385	88	432	288	318	303.575235474676	260.918531664848	137.375476700999	320.439471303344	338.473586395645	228.375722743135	0.03	UP_pEhEx_DOWN_UmasM
EHI_098020A	15.6767873765157	0.893218736115957	0.913976349153953	0.977288675951833	0.328426257680305	0.999717028849961	26	44	3	26	1	11	31.1974550290181	29.819260761697	4.68325488753405	19.2857089210346	1.17525550831821	7.89978915149208	0.03	DOWN_pEhEx_UP_UmasM
EHI_098040A	191.691075996817	0.454819241382109	0.427444546689975	1.0640426808673	0.287309365089645	0.999717028849961	168	239	199	237	135	197	201.583555572117	161.972802773763	310.655907539759	175.796654395584	158.659493622958	141.478042076722	0.03	DOWN_pEhEx_UP_UmasM
EHI_098050.mRNA	7.91611985712799	1.61163522850695	2.47501268903937	0.651162410457165	0.51494165247255	0.999717028849961	0	25	12	14	0	2	0	16.9427617964187	18.7330195501362	10.3846124959417	0	1.43632530027129	0.03	DOWN_pEhEx_UP_UmasM
EHI_098060A	82.5922704678568	-0.264392200527715	0.650776479447148	-0.406271905758369	0.68454282556624	0.999717028849961	22	138	70	57	110	132	26.3978465630153	93.5240451162313	109.275947375795	42.2802080191912	129.278105915003	94.797469817905	0.03	UP_pEhEx_DOWN_UmasM
EHI_098180A	47.6004074103955	2.31481586921571	1.78848464027721	1.29428892878662	0.19556563919297	0.999717028849961	69	89	17	14	0	147	82.7932460385481	60.3162319952507	26.538444362693	10.3846124959417	0	105.56990956994	0.03	DOWN_pEhEx_UP_UmasM
EHI_098190A	135.976684035517	-0.387604322219046	0.458411152818853	-0.845538595288524	0.397810193196329	0.999717028849961	65	231	75	170	138	245	77.9936375725453	156.551118998909	117.081372188351	126.098866022149	162.185260147913	175.949849283233	0.03	UP_pEhEx_DOWN_UmasM
EHI_098200A	521.078428099291	0.186086692378566	0.434488329753044	0.428289276456135	0.668440525241727	0.999717028849961	521	453	479	604	373	780	625.149002696863	307.002843751107	747.759697042937	448.021853396341	438.370304602693	560.166867105802	0.03	DOWN_pEhEx_UP_UmasM
EHI_098210A	61.1981077565638	0.681763141187138	0.539494868750871	1.26370644222376	0.206335411986208	0.999717028849961	75	94	40	65	71	27	89.9926587375523	63.7047843545344	62.4433985004541	48.2142723025864	83.443141090593	19.3903915536624	0.03	DOWN_pEhEx_UP_UmasM
EHI_098220A	43.1885327310585	-0.0719077896012595	0.464153234481383	-0.154922521829682	0.876882398154154	0.999717028849961	35	58	29	70	35	55	41.9965740775244	39.3072073676914	45.2714639128292	51.9230624797084	41.1339427911374	39.4989457574604	0.03	UP_pEhEx_DOWN_UmasM
EHI_098230A	50.0677038577292	0.020864816517466	0.529835589328896	0.0393797942941016	0.968587589229511	0.999717028849961	18	43	73	32	36	97	21.5982380970126	29.1415502898402	113.959202263329	23.736257133581	42.3091982994556	69.6617770631574	0.03	DOWN_pEhEx_UP_UmasM
EHI_098250A	31.4378873956183	-0.165720020547913	0.578661340366397	-0.286385160002191	0.774583139540737	0.999717028849961	11	56	24	41	25	56	13.1989232815077	37.9517864239779	37.4660391002724	30.4120794524007	29.3813877079553	40.217108407596	0.03	UP_pEhEx_DOWN_UmasM
EHI_098260A	19.9104158824518	0.278386846833721	0.630165105789533	0.441768108510119	0.658657018451964	0.999717028849961	32	38	2	37	18	5	38.3968677280223	25.7529979305565	3.1221699250227	27.445047310703	21.1545991497278	3.59081325067822	0.03	DOWN_pEhEx_UP_UmasM
EHI_098270A	49.224014653548	0.701538771640576	0.526340906956724	1.33286005774629	0.182577732367095	0.999717028849961	23	32	97	29	17	74	27.597748679516	21.686735099416	151.425241363601	21.5109830273078	19.9793436414096	53.1440361100376	0.03	DOWN_pEhEx_UP_UmasM
EHI_098280A	3837.98214539108	-0.111948229046012	0.343656846378993	-0.3257558527513	0.744609082663714	0.999717028849961	3556	5376	2040	5295	3540	5354	4266.85192627648	3643.37149670188	3184.61332352316	3927.60879757223	4160.40449944647	3845.04282882624	0.03	UP_pEhEx_DOWN_UmasM
EHI_098290A	705.172689854318	-0.0903064455958717	0.377716239441924	-0.23908541959779	0.811039347444712	0.999717028849961	462	1114	473	1123	599	900	554.354777823322	754.969465648418	738.393187267869	832.994273781608	703.978049482608	646.346385122079	0.03	UP_pEhEx_DOWN_UmasM
EHI_098300A	40.563863315798	1.01674813102605	0.633232635882705	1.60564707725265	0.108351475493542	0.999717028849961	94	69	2	53	34	2	112.790798951066	46.7620225581157	3.1221699250227	39.3131758774935	39.9586872828192	1.43632530027129	0.03	DOWN_pEhEx_UP_UmasM
EHI_098310A	25.5792619665337	-0.0163709812271604	0.651646082671693	-0.0251225038598264	0.979957250361211	0.999717028849961	45	25	5	46	26	14	53.9955952425314	16.9427617964187	7.80542481255676	34.1208696295227	30.5566432162735	10.054277101899	0.03	UP_pEhEx_DOWN_UmasM
EHI_098340A	35.5648446861114	-0.50173594767893	0.516752198602652	-0.970941099110315	0.331577610397939	0.999717028849961	26	69	8	72	39	33	31.1974550290181	46.7620225581157	12.4886797000908	53.4065785505573	45.8349648244102	23.6993674544762	0.03	UP_pEhEx_DOWN_UmasM
EHI_098350A	61.5867180280104	-0.105861396558006	0.425554934924135	-0.24876082467914	0.803545796017168	0.999717028849961	56	88	33	86	54	89	67.1945185240391	59.6385215233939	51.5158037628746	63.791191046499	63.4637974491834	63.9164758620723	0.03	UP_pEhEx_DOWN_UmasM
EHI_098360A	75.5706418492777	0.709858166273474	0.491177068672895	1.44521845897943	0.148396533097719	0.999717028849961	120	145	18	141	57	16	143.988253980084	98.2680184192286	28.0995293252043	104.587882994841	66.989563974138	11.4906024021703	0.03	DOWN_pEhEx_UP_UmasM
EHI_098380A	304.576577445301	-0.306127388424401	0.37888462691769	-0.807969937748107	0.419107888242949	0.999717028849961	219	475	150	488	252	488	262.778563513653	321.912474131956	234.162744376703	361.97792128711	296.164388096189	350.463373266194	0.03	UP_pEhEx_DOWN_UmasM
EHI_098390A	110.476573495827	-0.349001237269165	0.412771581918416	-0.845506940296449	0.397827859342025	0.999717028849961	54	119	87	102	77	300	64.7947142910376	80.6475461509531	135.814391738488	75.6593196132895	90.4946741405022	215.448795040693	0.03	UP_pEhEx_DOWN_UmasM
EHI_098410A	12.4380220770799	0.351067035688414	0.681855801224133	0.514869910996056	0.606643928049591	0.999717028849961	18	22	4	20	9	9	21.5982380970126	14.9096303808485	6.24433985004541	14.8351607084881	10.5772995748639	6.46346385122079	0.03	DOWN_pEhEx_UP_UmasM
EHI_098420A	124.732953822852	0.741493351328457	0.503005971896177	1.47412434992224	0.140448113499779	0.999717028849961	20	89	242	31	23	329	23.9980423300139	60.3162319952507	377.782560927747	22.9944990981566	27.0308766913188	236.275511894627	0.03	DOWN_pEhEx_UP_UmasM
EHI_098430A	37.9940885952112	-0.458824062219744	0.643089266030825	-0.713468699379211	0.475555775208109	0.999717028849961	17	96	4	72	65	9	20.3983359805119	65.0602052982479	6.24433985004541	53.4065785505573	76.3916080406837	6.46346385122079	0.03	UP_pEhEx_DOWN_UmasM
EHI_098440A	670.662521236578	1.43743441105568	0.634740745285544	2.264600818101	0.0235371866783668	0.999717028849961	1880	595	98	726	540	54	2255.81597902131	403.237730754766	152.986326326112	538.516333718119	634.637974491834	38.7807831073248	0.03	DOWN_pEhEx_UP_UmasM
EHI_098450A	24.7953001121229	-0.360765394427141	0.563815117495706	-0.639864706057458	0.522260561104179	0.999717028849961	26	34	8	46	20	34	31.1974550290181	23.0421560431295	12.4886797000908	34.1208696295227	23.5051101663642	24.4175301046119	0.03	UP_pEhEx_DOWN_UmasM
EHI_098470A	2556.01979055217	-0.692613250166109	3.83298157211253	-0.180698298996616	0.856604394012919	0.999717028849961	0	8649	0	486	7755	0	0	5861.51787108902	0	360.494405216261	9114.10646700772	0	0.03	UP_pEhEx_DOWN_UmasM
EHI_098490A	188.22825502064	-1.01432920535623	0.4321781456852	-2.347016422471	0.0189244206507479	0.999717028849961	88	285	45	391	289	182	105.591386252061	193.147484479173	70.2488233130108	290.027391850943	339.648841903963	130.705602324687	0.03	UP_pEhEx_DOWN_UmasM
EHI_098500A	45.8615748700694	-0.0840533968184716	0.507163627718302	-0.165732304575197	0.868367622233791	0.999717028849961	23	49	51	55	39	67	27.597748679516	33.2078131209807	79.6153330880789	40.7966919483424	45.8349648244102	48.1168975590881	0.03	UP_pEhEx_DOWN_UmasM
EHI_098510A	146.630022377189	-0.0493580340350395	0.476981599110734	-0.103479954210101	0.917582058300071	0.999717028849961	159	283	8	274	234	9	190.784436523611	191.79206353546	12.4886797000908	203.241701706287	275.009788946461	6.46346385122079	0.03	UP_pEhEx_DOWN_UmasM
EHI_098520A	68.1265643967823	0.585538355237568	0.677716067423169	0.863987713119917	0.387594640252679	0.999717028849961	48	111	57	68	8	177	57.5953015920335	75.2258623760991	88.981842863147	50.4395464088596	9.40204406654568	127.114789074009	0.03	DOWN_pEhEx_UP_UmasM
EHI_098540A	77.1819590586835	0.16067897460382	0.43650575892003	0.36810275997586	0.71279661299946	0.999717028849961	76	90	58	78	57	133	91.192560854053	60.9939424671074	90.5429278256584	57.8571267631037	66.989563974138	95.5156324680406	0.03	DOWN_pEhEx_UP_UmasM
EHI_098550A	293.445275751726	-0.475742609202365	0.575976033362827	-0.8259763977066	0.408817480684439	0.999717028849961	77	177	456	229	269	488	92.3924629705537	119.954753518645	711.854742905176	169.862590112189	316.143731737599	350.463373266194	0.03	UP_pEhEx_DOWN_UmasM
EHI_098560A	457.18049605226	-0.0575151215026442	0.490845547465263	-0.117175599941068	0.906720902128325	0.999717028849961	125	589	543	393	298	981	149.987764562587	399.171467923625	847.669134643664	291.510907921792	350.226141478827	704.517559783066	0.03	UP_pEhEx_DOWN_UmasM
EHI_098570A	38508.4700364853	-0.341284840358615	0.578205728693696	-0.590248113123435	0.555024320095261	0.999717028849961	9097	13495	74982	17275	24245	73282	10915.5095538068	9145.70281770683	117053.272659026	12813.8700619566	28494.069799175	52628.3953272402	0.03	UP_pEhEx_DOWN_UmasM
EHI_098580A	100.719458956177	-0.102213939761482	0.433133177433645	-0.235987324654069	0.813442505897758	0.999717028849961	132	168	13	178	134	31	158.387079378092	113.855359271934	20.2941045126476	132.032930305544	157.48423811464	22.263042154205	0.03	UP_pEhEx_DOWN_UmasM
EHI_098620A	49.4088876485344	0.905288471003822	0.532436029906018	1.70027650300754	0.0890789280340456	0.999717028849961	13	32	110	15	13	85	15.5987275145091	21.686735099416	171.719345876249	11.1263705313661	15.2783216081367	61.0438252615297	0.03	DOWN_pEhEx_UP_UmasM
EHI_098730A	43.886939925345	-0.25434961638287	0.494824458200535	-0.514019895677409	0.607238080666505	0.999717028849961	50	58	15	79	38	52	59.9951058250349	39.3072073676914	23.4162744376703	58.5988847985281	44.659709316092	37.3444578070535	0.03	UP_pEhEx_DOWN_UmasM
EHI_098750A	625.161826223321	-0.231048770574198	0.373171625622183	-0.619148817086438	0.535818326290604	0.999717028849961	720	1080	128	1182	658	425	863.929523880502	731.927309605289	199.818875201453	876.757997871648	773.318124473383	305.219126307649	0.03	UP_pEhEx_DOWN_UmasM
EHI_098770A	22.3894244646497	-0.0121400490117838	0.56176947593692	-0.0216103749523532	0.982758757450045	0.999717028849961	14	29	20	25	22	31	16.7986296310098	19.6536036838457	31.221699250227	18.5439508856102	25.8556211830006	22.263042154205	0.03	UP_pEhEx_DOWN_UmasM
EHI_098780A	28095.1998714888	-0.00329290005734683	0.460743050622758	-0.00714693374733709	0.994297620450946	0.999717028849961	17215	22427	34986	26466	24670	41042	20656.3149355595	15199.0127523313	54616.1184984221	19631.3681655423	28993.5533902103	29474.8314868671	0.03	UP_pEhEx_DOWN_UmasM
EHI_098790A	96.2502772859453	0.416757811574025	0.479470831666235	0.869203680494447	0.384735734682188	0.999717028849961	115	212	13	178	116	10	137.98874339758	143.674620033631	20.2941045126476	132.032930305544	136.329638964912	7.18162650135644	0.03	DOWN_pEhEx_UP_UmasM
EHI_098800A	549.7202038087	-0.263614726834364	0.571992446549053	-0.460870993008396	0.644891163936129	0.999717028849961	223	1458	185	699	580	771	267.578171979656	988.10186796714	288.8007180646	518.48886676166	681.648194824562	553.703403254581	0.03	UP_pEhEx_DOWN_UmasM
EHI_098810A	87.3038466310048	-0.0658238538275476	0.433035666133385	-0.152005617494039	0.879182505021088	0.999717028849961	111	161	15	164	88	46	133.189134931577	109.111385968937	23.4162744376703	121.648317809603	103.422484732003	33.0354819062396	0.03	UP_pEhEx_DOWN_UmasM
EHI_098840A	7426.85032438181	-0.439502361399704	0.455618257068526	-0.964628512095823	0.334730913180999	0.999717028849961	10286	13374	386	14177	8873	2240	12342.1931703262	9063.69985061216	602.578795529382	10515.9036682118	10428.0421253075	1608.68433630384	0.03	UP_pEhEx_DOWN_UmasM
EHI_098850A	43.7940662961567	-0.00978119489947619	0.536264419600129	-0.0182395000339005	0.985447791400572	0.999717028849961	48	48	26	68	23	76	57.5953015920335	32.5301026491239	40.5882090252951	50.4395464088596	27.0308766913188	54.5803614103089	0.03	UP_pEhEx_DOWN_UmasM
EHI_098870A	23.3455617455998	0.0123950617962247	0.564752117406919	0.0219477916313747	0.982489601734253	0.999717028849961	24	54	4	42	25	11	28.7976507960167	36.5963654802644	6.24433985004541	31.1538374878251	29.3813877079553	7.89978915149208	0.03	DOWN_pEhEx_UP_UmasM
EHI_098970A	56.7201103341804	0.219225661756557	0.532033348055027	0.412052482345304	0.680300956155382	0.999717028849961	71	122	3	126	62	2	85.1930502715495	82.6806775665234	4.68325488753405	93.4615124634752	72.8658415157291	1.43632530027129	0.03	DOWN_pEhEx_UP_UmasM
EHI_099190A	2226.75389160949	0.377649177674662	0.484293990396653	0.779793235438158	0.435512588686155	0.999717028849961	741	1062	4733	1149	832	3527	889.127468327017	719.728521111867	7388.61512756623	852.279982702643	977.812582920751	2532.95966702842	0.03	DOWN_pEhEx_UP_UmasM
EHI_099200A	34.2791728535456	-0.0709237996561779	0.536183018628087	-0.132275355973877	0.894766499162195	0.999717028849961	12	38	42	36	22	66	14.3988253980084	25.7529979305565	65.5655684254768	26.7032892752786	25.8556211830006	47.3987349089525	0.03	UP_pEhEx_DOWN_UmasM
EHI_099210A	68.9794062943057	0.123605096132206	0.503316639925814	0.245581183547646	0.806006456586192	0.999717028849961	90	84	34	103	43	96	107.991190485063	56.9276796359669	53.076888725386	76.4010776487139	50.5359868576831	68.9436144130218	0.03	DOWN_pEhEx_UP_UmasM
EHI_099220A	46.9742986188944	0.81494418431087	0.511767234380262	1.59241180279497	0.111292205959924	0.999717028849961	58	116	21	74	22	28	69.5943227570404	78.6144147353829	32.7827842127384	54.8900946214061	25.8556211830006	20.108554203798	0.03	DOWN_pEhEx_UP_UmasM
EHI_099230A	21.6532868273919	0.8643275650904	0.655333226567486	1.31891308123897	0.187198172373077	0.999717028849961	11	18	34	11	2	57	13.1989232815077	12.1987884934215	53.076888725386	8.15933838966847	2.35051101663642	40.9352710577317	0.03	DOWN_pEhEx_UP_UmasM
EHI_099240A	78.493018286543	0.0635298291323828	0.505719064446034	0.125622768842961	0.900030538804808	0.999717028849961	57	100	54	74	32	220	68.3944206405397	67.7710471856749	84.298587975613	54.8900946214061	37.6081762661827	157.995783029842	0.03	DOWN_pEhEx_UP_UmasM
EHI_099260A	10.9365572577567	0.258403187510715	0.68748609575362	0.375866783498297	0.707015935773081	0.999717028849961	8	14	11	13	7	16	9.59921693200558	9.48794660599449	17.1719345876249	9.64285446051728	8.22678855822747	11.4906024021703	0.03	DOWN_pEhEx_UP_UmasM
EHI_099270A	21.4852830716116	0.481697332280475	0.60654983245703	0.794159533981242	0.427102562872645	0.999717028849961	21	59	7	38	13	13	25.1979444465146	39.9849178395482	10.9275947375795	28.1868053461274	15.2783216081367	9.33611445176337	0.03	DOWN_pEhEx_UP_UmasM
