baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1.1	CDC5_2.1	CDC5_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_065820A	471.51829949253	0.235807076307904	0.488642518819978	0.482575844765525	0.629396933680374	0.836721561416613	398	332	702	428	260	1111	566.524503207974	388.891860320805	496.077772044082	308.177533616447	290.626692203375	778.811435562498	16.33	DOWN_pEhEx_UP_CDC5
EHI_067260A	198.501040063952	-0.212165148168144	0.44167464694856	-0.480365240871193	0.630967705781602	0.836721561416613	141	157	235	214	213	354	200.703404402825	183.903680934838	166.065920840968	154.088766808224	238.090328612765	248.15413878409	16.33	UP_pEhEx_DOWN_CDC5
EHI_068000A	50.010385517482	0.239714160638305	0.49750573460449	0.481831954819324	0.629925327264919	0.836721561416613	43	70	23	98	52	17	61.2074212008615	81.9952717543866	16.2532603376266	70.5640147065697	58.1253384406751	11.9170066647727	16.33	DOWN_pEhEx_UP_CDC5
EHI_071590A	1860.7470685093	0.226271698129187	0.468959448971435	0.48249736437866	0.629452670257064	0.836721561416613	1256	1988	2240	3263	2125	1056	1787.82607042516	2328.66571782458	1582.92622418624	2349.49367334221	2375.31431127759	740.256413999998	16.33	DOWN_pEhEx_UP_CDC5
EHI_099730A	8910.71626097183	-0.231054036388786	0.480897943668443	-0.480463764569739	0.630897662965515	0.836721561416613	7367	9691	5634	11946	8754	13207	10486.3970229476	11351.6596938823	3981.34211922558	8601.60938453756	9785.17716749364	9258.11217774429	16.33	UP_pEhEx_DOWN_CDC5
EHI_100110A	711.804752883624	-0.183331367589241	0.381906743661855	-0.48004223709536	0.631197360014277	0.836721561416613	480	474	1054	899	585	1407	683.245632009617	555.225125879703	744.823321559063	647.316828787817	653.910057457594	986.307551607951	16.33	UP_pEhEx_DOWN_CDC5
EHI_130720A	31.8607418570759	-0.302032124120075	0.628700011944659	-0.480407377734647	0.630937749287926	0.836721561416613	13	13	55	22	11	129	18.5045692002605	15.2276933258147	38.8664921117158	15.8409012606585	12.2957446701428	90.4290505738633	16.33	UP_pEhEx_DOWN_CDC5
EHI_140750A	36.9389493162028	-0.260702278372997	0.543377053222314	-0.479781538117942	0.631382741786755	0.836721561416613	26	47	19	63	42	34	37.0091384005209	55.0539681779453	13.4266063658655	45.3625808827948	46.9473887405452	23.8340133295454	16.33	UP_pEhEx_DOWN_CDC5
EHI_148780A	16.2903960153466	0.357566070545119	0.744160676769814	0.480495787680168	0.630874897696569	0.836721561416613	13	14	22	35	16	6	18.5045692002605	16.3990543508773	15.5465968446863	25.2014338237749	17.8847195202077	4.20600235227271	16.33	DOWN_pEhEx_UP_CDC5
EHI_152560A	72.1346416445669	-0.517745063932188	1.0816359020273	-0.478668526961598	0.632174459310757	0.836721561416613	22	17	11	25	6	498	31.3154248004408	19.9131374260653	7.77329842234317	18.0010241598392	6.70676982007789	349.098195238635	16.33	UP_pEhEx_DOWN_CDC5
EHI_165070A	177.304254152274	-0.23873664582404	0.499019738480355	-0.478411227882598	0.632357543771025	0.836721561416613	82	107	273	166	80	599	116.721128801643	125.335629681705	192.919133572699	119.526800421332	89.4235976010385	419.899234835226	16.33	UP_pEhEx_DOWN_CDC5
EHI_169700A	143.263567056454	0.195188329461324	0.406973595999993	0.479609319571994	0.63150521827519	0.836721561416613	80	90	347	136	94	274	113.874272001603	105.42249225564	245.21223205028	97.9255714295252	105.07272718122	192.074107420454	16.33	DOWN_pEhEx_UP_CDC5
EHI_178570A	138.673448585643	0.207397031369299	0.432574548255755	0.479448067866162	0.631619904657984	0.836721561416613	119	194	52	245	175	38	169.387979602384	227.244038862157	36.746501632895	176.410036766424	195.614119752272	26.6380148977272	16.33	DOWN_pEhEx_UP_CDC5
EHI_183420A	21.9201055809794	0.282561944991811	0.591022481682835	0.478090011377003	0.632586141126853	0.836721561416613	19	16	37	25	14	37	27.0451396003807	18.7417764010026	26.1465492387906	18.0010241598392	15.6491295801817	25.9370145056817	16.33	DOWN_pEhEx_UP_CDC5
EHI_189100A	19.1372579975389	0.381652776531733	0.791928858099027	0.48192810835037	0.629857017641196	0.836721561416613	11	12	34	13	3	69	15.6577124002204	14.056332300752	24.0265587599698	9.36053256311638	3.35338491003895	48.3690270511362	16.33	DOWN_pEhEx_UP_CDC5
EHI_192100A	395.356409931171	0.196515513756573	0.410477502331143	0.478748561469366	0.632117514327212	0.836721561416613	388	427	346	539	345	430	552.290219207774	500.171157701758	244.50556855734	388.102080886133	385.639264654479	301.430168579544	16.33	DOWN_pEhEx_UP_CDC5
EHI_009610A	142.631665547187	-0.276882612351872	0.580292381593746	-0.477143283514125	0.633260094865714	0.8369781375561	118	154	84	260	86	235	167.964551202364	180.389597859651	59.3597334069842	187.210651262328	96.1303674211164	164.735092130681	16.3	UP_pEhEx_DOWN_CDC5
EHI_011830A	110.547602713417	0.338368476950247	0.711218019228931	0.475759145299904	0.634245978867815	0.8369781375561	53	56	367	107	123	69	75.4417052010619	65.5962174035093	259.345501909086	77.0443834041118	137.488781311597	48.3690270511362	16.3	DOWN_pEhEx_UP_CDC5
EHI_020310A	6547.79725147831	0.191283389889671	0.401652985935521	0.47624042790106	0.63390310063854	0.8369781375561	4982	5386	10176	7554	4074	12414	7091.52028889982	6308.95048098752	7191.00770416037	5439.18946013701	4553.89670783289	8702.21886685224	16.3	DOWN_pEhEx_UP_CDC5
EHI_021440A	29.0974974233415	0.265567911165889	0.557184604393147	0.476624639431899	0.633629434764213	0.8369781375561	23	40	22	54	25	18	32.7388532004608	46.8544410025066	15.5465968446863	38.8822121852527	27.9448742503245	12.6180070568181	16.3	DOWN_pEhEx_UP_CDC5
EHI_061980A	5828.07969320276	0.195262685780119	0.410952167664729	0.475146990681949	0.634682207163235	0.8369781375561	5428	5447	6026	7523	7242	4410	7726.36935530875	6380.40350351634	4258.35420845817	5416.86819017881	8095.07117283401	3091.41172892044	16.3	DOWN_pEhEx_UP_CDC5
EHI_069080A	54.8750959071692	-0.233804936545702	0.491510465727666	-0.475686588279583	0.634297677186692	0.8369781375561	40	31	81	75	42	111	56.9371360008014	36.3121917769426	57.2397429281633	54.0030724795176	46.9473887405452	77.8110435170452	16.3	UP_pEhEx_DOWN_CDC5
EHI_175480A	233.833269712297	-0.247572416628857	0.520733663494378	-0.475430021111992	0.634480500701388	0.8369781375561	204	252	134	370	190	348	290.379393604087	295.182978315792	94.6929080539986	266.41515756562	212.381044302467	243.948136431817	16.3	UP_pEhEx_DOWN_CDC5
EHI_181190A	66.7428417384482	0.215939488655546	0.453694385602477	0.475958035867674	0.634104274536967	0.8369781375561	55	61	93	87	48	98	78.2885620011019	71.4530225288226	65.7197048434468	62.6435640762404	53.6541585606231	68.6980384204543	16.3	DOWN_pEhEx_UP_CDC5
EHI_183190A	68.9643628920807	-0.245153870619463	0.515969406838124	-0.475132570595169	0.634692484610325	0.8369781375561	45	97	12	156	95	13	64.0542780009016	113.622019431079	8.47996191528345	112.326390757397	106.190522151233	9.11300509659088	16.3	UP_pEhEx_DOWN_CDC5
EHI_046670A	90.9297374789761	0.311896685418807	0.657964242827074	0.474032880690721	0.635476460087363	0.837731518167377	49	59	237	126	99	54	69.7479916009817	69.1103004786973	167.479247826848	90.7251617655895	110.661702031285	37.8540211704544	16.23	DOWN_pEhEx_UP_CDC5
EHI_119920A	72.3546304787018	0.226533022735359	0.478306484568148	0.473614784754361	0.63577463046152	0.837844185141495	53	103	48	132	75	36	75.4417052010619	120.650185581455	33.9198476611338	95.045407563951	83.8346227509736	25.2360141136363	16.22	DOWN_pEhEx_UP_CDC5
EHI_007970A	39.7694156674009	-0.23536914832898	0.50164624179711	-0.469193484806719	0.638931342031568	0.838419460781673	23	25	66	43	34	87	32.7388532004608	29.2840256265666	46.639790534059	30.9617615549234	38.0050289804414	60.9870341079544	16.16	UP_pEhEx_DOWN_CDC5
EHI_008010A	15972.0043437739	0.19974752951808	0.42562569791211	0.469303264577148	0.638852882113203	0.838419460781673	13562	14915	19963	18777	10769	27663	19304.5359610717	17470.8496888097	14107.123309567	13520.209225972	12037.5340320698	19391.7738451533	16.16	DOWN_pEhEx_UP_CDC5
EHI_025400A	98.7367588970533	-0.31055601737047	0.661654978897843	-0.46936247330562	0.638810567142205	0.838419460781673	36	43	275	125	122	100	51.2434224007213	50.3685240776946	194.332460558579	90.005120799196	136.370986341584	70.1000392045452	16.16	UP_pEhEx_DOWN_CDC5
EHI_035270A	25.7202391623858	-0.271573401183032	0.578217335695787	-0.469673571540776	0.638588252477141	0.838419460781673	11	10	62	25	15	69	15.6577124002204	11.7136102506267	43.8131365622978	18.0010241598392	16.7669245501947	48.3690270511362	16.16	UP_pEhEx_DOWN_CDC5
EHI_056660A	41.3180643823275	-0.255801485019458	0.541667019348826	-0.472248587936874	0.63674936241124	0.838419460781673	23	54	27	72	48	39	32.7388532004608	63.2534953533839	19.0799143093878	51.8429495803369	53.6541585606231	27.3390152897726	16.16	UP_pEhEx_DOWN_CDC5
EHI_073310A	23.4406771102957	-0.281466275375964	0.599739470972824	-0.469314242264901	0.638845036550422	0.838419460781673	14	30	12	49	28	15	19.9279976002805	35.14083075188	8.47996191528345	35.2820073532848	31.2982591603635	10.5150058806818	16.16	UP_pEhEx_DOWN_CDC5
EHI_087310A	19.2377905646673	0.308934533223768	0.658947718928745	0.468830112540649	0.639191074061275	0.838419460781673	18	16	26	16	13	38	25.6217112003606	18.7417764010026	18.3732508164475	11.5206554622971	14.5313346101688	26.6380148977272	16.16	DOWN_pEhEx_UP_CDC5
EHI_103690A	400.581015668613	-0.195781834326576	0.414998214152764	-0.471765486331725	0.637094188538972	0.838419460781673	236	224	711	368	332	951	335.929102404728	262.384869614037	502.437743480545	264.975075632833	371.10793004431	666.651372835225	16.16	UP_pEhEx_DOWN_CDC5
EHI_110020A	65.9898649648183	-0.224489395351375	0.478765047409919	-0.468892615628156	0.639146394814605	0.838419460781673	37	29	138	66	51	153	52.6668508007413	33.9694697268173	97.5195620257597	47.5227037819755	57.0075434706621	107.253059982954	16.16	UP_pEhEx_DOWN_CDC5
EHI_124850A	11053.5714780021	-0.210967108814347	0.4473905643667	-0.471550197114638	0.637247882046113	0.838419460781673	5183	6891	23287	15694	10887	15615	7377.62939730384	8071.84882370683	16456.0727601005	11300.3229265807	12169.4338385313	10946.1211217897	16.16	UP_pEhEx_DOWN_CDC5
EHI_131190A	15972.0043437739	0.19974752951808	0.42562569791211	0.469303264577148	0.638852882113203	0.838419460781673	13562	14915	19963	18777	10769	27663	19304.5359610717	17470.8496888097	14107.123309567	13520.209225972	12037.5340320698	19391.7738451533	16.16	DOWN_pEhEx_UP_CDC5
EHI_166360A	49.3344870667386	-0.300033369628899	0.638021911679386	-0.470255588619455	0.638172423079134	0.838419460781673	33	31	52	57	21	159	46.9731372006612	36.3121917769426	36.746501632895	41.0423350844334	23.4736943702726	111.459062335227	16.16	UP_pEhEx_DOWN_CDC5
EHI_178910A	46.7848937398078	-0.247961648780678	0.527086900891462	-0.470437888631458	0.638042199948773	0.838419460781673	18	43	74	68	38	87	25.6217112003606	50.3685240776946	52.2930984775813	48.9627857147626	42.4762088604933	60.9870341079544	16.16	UP_pEhEx_DOWN_CDC5
EHI_200220A	54.9657126570554	0.341353285417888	0.725802289867925	0.470311667768373	0.638132362636952	0.838419460781673	18	15	108	15	6	275	25.6217112003606	17.57041537594	76.3196572375511	10.8006144959035	6.70676982007789	192.775107812499	16.16	DOWN_pEhEx_UP_CDC5
EHI_011800A	44.0862227546096	0.349220923157765	0.748835691275296	0.466351867608005	0.640963658119076	0.838655798206423	23	14	77	17	7	201	32.7388532004608	16.3990543508773	54.4130889564022	12.2406964286907	7.82456479009087	140.901078801136	16.13	DOWN_pEhEx_UP_CDC5
EHI_049520A	19.1818769215377	-0.383248459018267	0.819410238246995	-0.467712558532549	0.639990158994563	0.838655798206423	6	14	21	17	5	82	8.54057040012021	16.3990543508773	14.839933351746	12.2406964286907	5.58897485006491	57.4820321477271	16.13	UP_pEhEx_DOWN_CDC5
EHI_056380A	430.35703745874	-0.338507274623026	0.726567178908843	-0.465899485208506	0.641287449656701	0.838655798206423	141	214	1104	624	637	270	200.703404402825	250.67125936341	780.156496206078	449.305563029586	712.035395898269	189.270105852272	16.13	UP_pEhEx_DOWN_CDC5
EHI_130950A	48.1466343877397	0.246193279614809	0.527286212187669	0.466906347870111	0.640566883469761	0.838655798206423	30	25	113	44	19	120	42.7028520006011	29.2840256265666	79.8529747022525	31.681802521317	21.2381044302467	84.1200470454543	16.13	DOWN_pEhEx_UP_CDC5
EHI_141350A	21.7879731344946	0.285751788416742	0.613317120831161	0.465911970677575	0.641278512298276	0.838655798206423	17	21	31	41	16	18	24.1982828003406	24.598581526316	21.9065682811489	29.5216796221363	17.8847195202077	12.6180070568181	16.13	DOWN_pEhEx_UP_CDC5
EHI_144600A	271.310108269754	-0.224805287986935	0.481840983094945	-0.46655493383517	0.640818336198054	0.838655798206423	200	214	288	270	252	589	284.685680004007	250.67125936341	203.519085966803	194.411060926263	281.684332443271	412.889230914771	16.13	UP_pEhEx_DOWN_CDC5
EHI_152430A	21.7657808411085	-0.393146642169269	0.840308573789169	-0.467859848670197	0.63988481816938	0.838655798206423	12	27	10	29	10	61	17.0811408002404	31.626747676692	7.06663492940288	20.8811880254135	11.1779497001298	42.7610239147726	16.13	UP_pEhEx_DOWN_CDC5
EHI_182560A	35.3480808529511	0.284078307080798	0.607810507342641	0.467379723859651	0.640228226634708	0.838655798206423	24	20	82	44	11	75	34.1622816004808	23.4272205012533	57.9464064211036	31.681802521317	12.2957446701428	52.5750294034089	16.13	DOWN_pEhEx_UP_CDC5
EHI_195020A	71.2410975339839	0.217717670980579	0.466850933323945	0.466353723297595	0.64096233005466	0.838655798206423	55	94	50	120	83	35	78.2885620011019	110.107936355891	35.3331746470144	86.4049159672281	92.7769825110775	24.5350137215908	16.13	DOWN_pEhEx_UP_CDC5
EHI_017730A	43.2128211986798	0.269489095253356	0.578919008576022	0.465503967327353	0.641570596485004	0.838747620164099	37	33	63	31	29	98	52.6668508007413	38.654913827068	44.5198000552381	22.3212699582006	32.4160541303765	68.6980384204543	16.13	DOWN_pEhEx_UP_CDC5
EHI_014340A	27.5388464799695	-0.25567439032564	0.549712547226775	-0.465105611315373	0.64185582779828	0.838842105407242	13	15	57	33	20	61	18.5045692002605	17.57041537594	40.2798190975964	23.7613518909877	22.3558994002596	42.7610239147726	16.12	UP_pEhEx_DOWN_CDC5
EHI_006030A	61.9284997596593	-0.223472841097713	0.48091010458835	-0.464687347937931	0.642155370084489	0.838880490886172	35	64	64	120	61	67	49.8199940007012	74.9671056040106	45.2264635481784	86.4049159672281	68.1854931707919	46.9670262670453	16.11	UP_pEhEx_DOWN_CDC5
EHI_135040A	31.9316111498872	0.273554189915452	0.588960021342531	0.464469879113165	0.642311134935946	0.838880490886172	35	31	30	55	18	35	49.8199940007012	36.3121917769426	21.1999047882086	39.6022531516462	20.1203094602337	24.5350137215908	16.11	DOWN_pEhEx_UP_CDC5
EHI_031360A	161.77721376278	-0.216104049654435	0.465635192670655	-0.464105920377212	0.64257186027555	0.838942843097578	116	155	152	329	116	214	165.117694402324	181.560958884713	107.412850926924	236.893477943484	129.664216521506	150.014083897727	16.11	UP_pEhEx_DOWN_CDC5
EHI_002790A	48.9072611952306	-0.241067180794383	0.5197940547291	-0.463774409501508	0.642809379608506	0.838974866228597	23	25	109	48	47	96	32.7388532004608	29.2840256265666	77.0263207304914	34.5619663868913	52.5363635906101	67.2960376363634	16.1	UP_pEhEx_DOWN_CDC5
EHI_015120A	258.444681245705	0.360934258587251	0.779821461003161	0.46284217174909	0.643477500554584	0.839290686981625	119	94	315	102	27	1348	169.387979602384	110.107936355891	222.599000276191	73.4441785721439	30.1804641903505	944.94852847727	16.07	DOWN_pEhEx_UP_CDC5
EHI_053060A	252.043510024767	0.211493273378823	0.456737118940685	0.463052518852292	0.643326722704468	0.839290686981625	182	290	246	394	322	137	259.063968803646	339.694697268173	173.839219263311	283.696140759066	359.92998034418	96.037053710227	16.07	DOWN_pEhEx_UP_CDC5
EHI_197510A	1838.58397153448	-0.200244250523635	0.433103278603882	-0.462347574853571	0.643832087901128	0.839475204979326	1067	1128	2785	1837	1120	5205	1518.79810282138	1321.29523627069	1968.0578278387	1322.71525526498	1251.93036641454	3648.70704059658	16.05	UP_pEhEx_DOWN_CDC5
EHI_139040A	33.3454789937028	0.287210618339765	0.622330324822965	0.461508313003176	0.644433958618807	0.839981920251317	17	17	73	20	9	114	24.1982828003406	19.9131374260653	51.586434984641	14.4008193278714	10.0601547301168	79.9140446931816	16	DOWN_pEhEx_UP_CDC5
EHI_019630A	23.6531613107603	-0.271052880565628	0.589933571255477	-0.459463393461034	0.645901433776965	0.839986771919558	16	17	28	47	27	22	22.7748544003206	19.9131374260653	19.7865778023281	33.8419254204977	30.1804641903505	15.422008625	16	UP_pEhEx_DOWN_CDC5
EHI_087900A	33.6060186961614	-0.279528719086856	0.607683841255714	-0.45999037675453	0.645523127894719	0.839986771919558	18	22	53	70	37	30	25.6217112003606	25.7699425513786	37.4531651258352	50.4028676475497	41.3584138904803	21.0300117613636	16	UP_pEhEx_DOWN_CDC5
EHI_117810A	18.1922378593305	0.412261735994446	0.895006511132806	0.460624286936916	0.645068183823715	0.839986771919558	8	11	34	2	8	72	11.3874272001603	12.8849712756893	24.0265587599698	1.44008193278714	8.94235976010385	50.4720282272726	16	DOWN_pEhEx_UP_CDC5
EHI_148720A	18.2688007797918	0.31365182021829	0.682708109911867	0.459423017926036	0.645930421971145	0.839986771919558	14	12	39	30	8	25	19.9279976002805	14.056332300752	27.5598762246712	21.601228991807	8.94235976010385	17.5250098011363	16	DOWN_pEhEx_UP_CDC5
EHI_166020A	27.4533475793946	-0.287470436588984	0.624109201874914	-0.460609194232966	0.645079013998517	0.839986771919558	24	26	18	43	21	47	34.1622816004808	30.4553866516293	12.7199428729252	30.9617615549234	23.4736943702726	32.9470184261363	16	UP_pEhEx_DOWN_CDC5
EHI_188100A	29.3794843589176	0.261631326776175	0.569137782215372	0.459697695271211	0.645733224049508	0.839986771919558	24	31	34	58	22	22	34.1622816004808	36.3121917769426	24.0265587599698	41.7623760508269	24.5914893402856	15.422008625	16	DOWN_pEhEx_UP_CDC5
EHI_193320A	151.236493709083	-0.204913550096893	0.445663490906603	-0.459794338728628	0.645663847149668	0.839986771919558	122	143	127	225	139	227	173.658264802444	167.504626583961	89.7462636034166	162.009217438553	155.373500831804	159.127088994318	16	UP_pEhEx_DOWN_CDC5
EHI_049530A	16.9658860888147	0.520281357722311	1.13413125441551	0.4587488050406	0.646414562207919	0.840104781653706	6	3	29	0	3	94	8.54057040012021	3.514083075188	20.4932412952683	0	3.35338491003895	65.8940368522725	15.99	DOWN_pEhEx_UP_CDC5
EHI_090260A	59.7073916909733	-0.235791601143381	0.51425536054248	-0.458510730728501	0.646585554909391	0.840104781653706	34	35	110	107	50	83	48.3965656006812	40.9976358771933	77.7329842234317	77.0443834041118	55.8897485006491	58.1830325397725	15.99	UP_pEhEx_DOWN_CDC5
EHI_124420A	36.9456558684833	0.290772651889393	0.63431292086152	0.458405689567961	0.646661004816968	0.840104781653706	22	22	74	31	9	114	31.3154248004408	25.7699425513786	52.2930984775813	22.3212699582006	10.0601547301168	79.9140446931816	15.99	DOWN_pEhEx_UP_CDC5
EHI_121780A	368.89011366715	0.246470512003082	0.539622961885326	0.456745782540402	0.647853779635213	0.841376867122686	219	245	885	506	364	311	311.730819604388	286.983451140353	625.397191252155	364.340728995145	406.877369084725	218.011121926136	15.86	DOWN_pEhEx_UP_CDC5
EHI_153280A	23.3094309162362	-0.406752680827409	0.89144799252142	-0.456283130636626	0.64818639303681	0.841531378435067	6	5	93	34	19	20	8.54057040012021	5.85680512531333	65.7197048434468	24.4813928573813	21.2381044302467	14.020007840909	15.85	UP_pEhEx_DOWN_CDC5
EHI_118850A	21.7129072009862	-0.277703968404128	0.609367876280621	-0.455724660280979	0.648587986543363	0.841775314330909	15	28	10	39	26	17	21.3514260003005	32.7981087017546	7.06663492940288	28.0815976893491	29.0626692203375	11.9170066647727	15.82	UP_pEhEx_DOWN_CDC5
EHI_004850A	38.5615473463125	-0.328778596586896	0.722070780523099	-0.455327379884718	0.648873731308808	0.84186878380283	13	9	63	20	6	195	18.5045692002605	10.542249225564	44.5198000552381	14.4008193278714	6.70676982007789	136.695076448863	15.81	UP_pEhEx_DOWN_CDC5
EHI_098420A	71.9299973131135	-0.261865005265911	0.575515547061727	-0.455009437369421	0.649102449376779	0.841888227887762	21	26	131	31	23	329	29.8919964004207	30.4553866516293	92.5729175751777	22.3212699582006	25.7092843102986	230.629128982954	15.81	UP_pEhEx_DOWN_CDC5
EHI_023480A	54.5742207040933	0.234439017948164	0.516780239387558	0.453653216744511	0.650078444185207	0.842095140566834	52	64	47	81	37	65	74.0182768010418	74.9671056040106	33.2131841681935	58.323318277879	41.3584138904803	45.5650254829544	15.79	DOWN_pEhEx_UP_CDC5
EHI_142160A	18.6832150368101	-0.339520586589944	0.748503007424602	-0.453599495555994	0.650117116644768	0.842095140566834	5	12	44	18	25	27	7.11714200010018	14.056332300752	31.0931936893727	12.9607373950842	27.9448742503245	18.9270105852272	15.79	UP_pEhEx_DOWN_CDC5
EHI_166440A	67.2295687675815	0.242332957406611	0.533264723165663	0.454432755214016	0.649517381212807	0.842095140566834	63	56	84	69	41	133	89.6759892012622	65.5962174035093	59.3597334069842	49.6828266811562	45.8295937705322	93.2330521420452	15.79	DOWN_pEhEx_UP_CDC5
EHI_201250A	2534.74926714764	0.19416288659166	0.427729436863703	0.453938564563961	0.649873045654373	0.842095140566834	2080	2437	2820	3759	3175	1633	2960.73107204167	2854.60681807772	1992.79105009161	2706.63399267342	3548.99902979122	1144.73364021022	15.79	DOWN_pEhEx_UP_CDC5
EHI_042190A	38.0532878156331	-0.327170098825287	0.722345419728907	-0.452927491321358	0.650600954275727	0.842444825408313	9	6	70	10	6	207	12.8108556001803	7.02816615037599	49.4664445058201	7.20040966393568	6.70676982007789	145.107081153409	15.76	UP_pEhEx_DOWN_CDC5
EHI_005970A	14233.9090668216	0.227308077852161	0.502687688546983	0.452185488188888	0.651135361641679	0.842784340029056	11646	11588	18710	12691	7773	34528	16577.2471466333	13573.7315584262	13221.6739529128	9138.03990450077	8688.62030191091	24204.1415365454	15.72	DOWN_pEhEx_UP_CDC5
EHI_132640.mRNA	756.790216380105	0.192838913851012	0.426663708421805	0.451969338016369	0.651291071604074	0.842784340029056	907	746	359	1069	1013	314	1291.04955881817	873.835324696749	253.692193965563	769.723793074724	1132.32630462315	220.114123102272	15.72	DOWN_pEhEx_UP_CDC5
EHI_131050A	48.4448671621112	0.220544297029964	0.489169343141186	0.450854699139046	0.65209427498277	0.843546584288056	37	48	64	82	43	42	52.6668508007413	56.2253292030079	45.2264635481784	59.0433592442726	48.0651837105582	29.442016465909	15.65	DOWN_pEhEx_UP_CDC5
EHI_106090A	303.088579292172	0.194553170357901	0.4322113944986	0.450134292696281	0.6526136112262	0.843941239205516	203	300	443	503	285	263	288.955965204067	351.4083075188	313.051927372547	362.180606095965	318.5715664537	184.363103107954	15.61	DOWN_pEhEx_UP_CDC5
EHI_030800A	72702.1162417076	0.201066896421741	0.447622204397875	0.449188834794755	0.653295441129921	0.844268616342112	39266	29229	193054	39539	39924	194810	55892.3395551867	34237.7114015567	136424.213966094	28469.6997702353	44626.8463827983	136561.886374375	15.57	DOWN_pEhEx_UP_CDC5
EHI_122870A	159.635841308649	0.182507921765397	0.406284612772043	0.449211995798123	0.653278734792798	0.844268616342112	122	165	203	241	124	193	173.658264802444	193.27456913534	143.452689066878	173.52987290085	138.60657628161	135.293075664772	15.57	DOWN_pEhEx_UP_CDC5
EHI_001820A	21.1610638766582	-0.461166410074599	1.03616039627439	-0.445072415171207	0.65626742276257	0.844776638205421	0	26	33	34	21	36	0	30.4553866516293	23.3198952670295	24.4813928573813	23.4736943702726	25.2360141136363	15.52	UP_pEhEx_DOWN_CDC5
EHI_033250A	1322.28921348909	0.168974775235694	0.37888175077378	0.445982882233312	0.655609610944469	0.844776638205421	1091	1282	1522	2187	1311	1089	1552.96038442186	1501.68483413034	1075.54183625512	1574.72959350273	1465.42920568702	763.389426937498	15.52	DOWN_pEhEx_UP_CDC5
EHI_047750A	514.489234159687	-0.185643334503446	0.415462553596663	-0.446835299346066	0.654993982220538	0.844776638205421	465	462	397	763	539	644	661.894206009316	541.168793578952	280.545406697294	549.391257358292	602.491488836997	451.444252477271	15.52	UP_pEhEx_DOWN_CDC5
EHI_057830A	44.0465840313425	0.369579509118786	0.826958923299243	0.446913986542775	0.65493716493335	0.844776638205421	16	22	166	53	42	19	22.7748544003206	25.7699425513786	117.306139828088	38.1621712188591	46.9473887405452	13.3190074488636	15.52	DOWN_pEhEx_UP_CDC5
EHI_069500A	117.747798795198	-0.186949404908433	0.419387888083621	-0.445767296148423	0.65576534762626	0.844776638205421	64	83	204	145	112	206	91.0994176012823	97.2229650802012	144.159352559819	104.405940127067	125.193036641454	144.406080761363	15.52	UP_pEhEx_DOWN_CDC5
EHI_094260A	178.799827585231	0.231114624577716	0.517029381515911	0.447004817985579	0.654871581192949	0.844776638205421	134	142	281	289	205	114	190.739405602685	166.333265558899	198.572441516221	208.091839287741	229.147968852661	79.9140446931816	15.52	DOWN_pEhEx_UP_CDC5
EHI_125720A	114.200458446579	0.240916417881674	0.540838876379703	0.445449520001842	0.65599493241489	0.844776638205421	69	33	303	67	47	333	98.2165596013824	38.654913827068	214.119038360907	48.242744748369	52.5363635906101	233.433130551136	15.52	DOWN_pEhEx_UP_CDC5
EHI_138940A	24.1361466454925	-0.269921390261703	0.603502818440607	-0.447257878528477	0.654688875945614	0.844776638205421	17	19	22	42	37	16	24.1982828003406	22.2558594761906	15.5465968446863	30.2417205885299	41.3584138904803	11.2160062727272	15.52	UP_pEhEx_DOWN_CDC5
EHI_155660A	115.847882475578	-0.209094456114681	0.469200299660986	-0.445640073686566	0.655857258558629	0.844776638205421	101	133	60	185	124	116	143.766268402024	155.791016333335	42.3998095764173	133.20757878281	138.60657628161	81.3160454772725	15.52	UP_pEhEx_DOWN_CDC5
EHI_182040A	29.9523968952581	-0.332906847664645	0.748470282148574	-0.444782986852859	0.656476590390148	0.844776638205421	12	12	37	18	7	145	17.0811408002404	14.056332300752	26.1465492387906	12.9607373950842	7.82456479009087	101.645056846591	15.52	UP_pEhEx_DOWN_CDC5
EHI_194360A	53.0249184336149	0.26769115155315	0.597434560166169	0.448067737291086	0.654104311229049	0.844776638205421	34	58	59	102	65	20	48.3965656006812	67.9389394536346	41.693146083477	73.4441785721439	72.6566730508438	14.020007840909	15.52	DOWN_pEhEx_UP_CDC5
EHI_199940A	47989.2526338053	0.174339090160825	0.390563089736556	0.446378817512994	0.655323631273011	0.844776638205421	34033	36696	83402	43988	36746	92472	48443.5387378819	42984.2641756996	58937.1486382059	31673.1620297203	41074.493968097	64822.9082532271	15.52	DOWN_pEhEx_UP_CDC5
EHI_202050A	23.5161725560083	-0.318330537844175	0.714996076978787	-0.445219978253978	0.656160790422599	0.844776638205421	8	38	9	46	34	11	11.3874272001603	44.5117189523813	6.35997143646259	33.1218844541041	38.0050289804414	7.71100431249998	15.52	UP_pEhEx_DOWN_CDC5
EHI_127810A	225.002966948644	-0.251608013774607	0.566442169072138	-0.444190117742741	0.656905136413385	0.845052035379596	97	120	300	155	87	928	138.072554801943	140.56332300752	211.999047882086	111.606349791003	97.2481623911294	650.52836381818	15.49	UP_pEhEx_DOWN_CDC5
