logFC	AveExpr	t	P.Value	adj.P.Val	B	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_193080A	-0.22279253052901	10.1601541393362	-1.12505131537598	0.303890084353129	0.630695159722803	-6.04962327668048	6243	7445	12223	8975	964.77420194931	1161.59008417263	1157.15322802181	1321.50713014865	36.93	UP_pEhEx_DOWN_U2AF84
EHI_196590A	0.285673952480266	6.65537068647229	1.12573519642303	0.303622464668508	0.630695159722803	-5.96678188034176	788	651	1155	517	121.775119515627	101.570872370233	109.344021792129	76.1247004219335	36.93	DOWN_pEhEx_UP_U2AF84
EHI_022960A	-0.271052329120183	7.63467037822223	-1.12465184942345	0.304046497113477	0.630743259130237	-5.98409563624065	1053	1284	1987	1725	162.727412246135	200.333333522855	188.109585541957	253.994406630242	36.93	UP_pEhEx_DOWN_U2AF84
EHI_011840A	1.00168248371898	-0.394637166532389	1.12387583517549	0.30435054264746	0.631097445857677	-4.9742359101502	10	5	11	1	1.54536953700034	0.780114227113923	1.04137163611552	0.147243134278401	36.89	DOWN_pEhEx_UP_U2AF84
EHI_027640A	-0.228613840376928	5.99191479231085	-1.12256112499981	0.304866234838426	0.631600309541629	-5.97410703641578	411	348	692	491	63.5146879707138	54.295950207129	65.5117429265397	72.2963789306951	36.84	UP_pEhEx_DOWN_U2AF84
EHI_097180A	-0.240883105938717	3.57145455489697	-1.12223745734144	0.304993305368011	0.631600309541629	-5.86062472737511	70	70	141	84	10.8175867590024	10.9215991795949	13.3484909720262	12.3684232793857	36.84	UP_pEhEx_DOWN_U2AF84
EHI_131040A	0.793194491861006	-0.0312076746716634	1.12236613336737	0.3049427823851	0.631600309541629	-5.08452818708387	13	5	10	3	2.00898039810044	0.780114227113923	0.946701487377742	0.441729402835204	36.84	DOWN_pEhEx_UP_U2AF84
EHI_181520A	0.39417702706414	2.8183491400733	1.12086326862571	0.305533301605158	0.632441910712208	-5.77400641871568	39	69	73	36	6.02694119430131	10.7655763341721	6.91092085785751	5.30075283402245	36.76	DOWN_pEhEx_UP_U2AF84
EHI_072110A	0.256710266987106	3.82555639515778	1.1196769813045	0.306000106380269	0.632854741635734	-5.89351768802908	110	90	147	81	16.9990649070037	14.0420560880506	13.9165118644528	11.9266938765505	36.71	DOWN_pEhEx_UP_U2AF84
EHI_098040A	0.233276493052062	4.52269875579523	1.11981462527952	0.305945912702475	0.632854741635734	-5.93976802851653	171	150	237	135	26.4258190827058	23.4034268134177	22.4368252508525	19.8778231275842	36.71	DOWN_pEhEx_UP_U2AF84
EHI_152910A	-0.476460278330404	0.769807474969384	-1.11923006401072	0.306176123818994	0.632942257711406	-5.3163634629528	10	8	24	11	1.54536953700034	1.24818276338228	2.27208356970658	1.61967447706242	36.71	UP_pEhEx_DOWN_U2AF84
EHI_096560A	-0.280219509471883	2.57954776558994	-1.11888869393757	0.306310628948557	0.632943918569389	-5.73857947698415	32	37	68	45	4.94518251840108	5.77284528064303	6.43757011416864	6.62594104252806	36.71	UP_pEhEx_DOWN_U2AF84
EHI_165150A	0.531589229593067	0.928018827209949	1.1172682468465	0.306949786868384	0.633987910573704	-5.40713316594436	11	17	12	15	1.69990649070037	2.65238837218734	1.13604178485329	2.20864701417602	36.6	DOWN_pEhEx_UP_U2AF84
EHI_155720A	0.226658237528692	4.41156949649492	1.11587545046799	0.307500045417354	0.634780985997638	-5.93795963439552	140	156	209	132	21.6351735180047	24.3395638859544	19.7860610861948	19.436093724749	36.52	DOWN_pEhEx_UP_U2AF84
EHI_161190A	0.549284355341463	0.554327654272554	1.11561776869173	0.307601939560326	0.634780985997638	-5.28451542040998	11	12	17	5	1.69990649070037	1.87227414507341	1.60939252854216	0.736215671392007	36.52	DOWN_pEhEx_UP_U2AF84
EHI_070450A	0.36704248067046	1.92677702488962	1.11478601662561	0.30793102929458	0.635183221211565	-5.64165829020776	33	23	40	19	5.09971947210111	3.58852544472404	3.78680594951097	2.79761955128963	36.48	DOWN_pEhEx_UP_U2AF84
EHI_135130A	0.60898851258436	0.113468202890705	1.11410472920243	0.308200806175541	0.635186163010454	-5.13936872683675	7	10	11	4	1.08175867590024	1.56022845422785	1.04137163611552	0.588972537113606	36.48	DOWN_pEhEx_UP_U2AF84
EHI_181530A	0.2781491744802	3.09543604627479	1.11433177272863	0.308110879259986	0.635186163010454	-5.81710603821909	53	68	79	54	8.19045854610178	10.6095534887493	7.47894175028416	7.95112925103368	36.48	DOWN_pEhEx_UP_U2AF84
EHI_008090A	-0.218250350327325	5.54635512286844	-1.11312343619573	0.308589727518444	0.635710953034078	-5.98091604041172	263	295	527	345	40.6432188231088	46.0267393997214	49.891168384807	50.7988813260485	36.43	UP_pEhEx_DOWN_U2AF84
EHI_043240A	0.279227755386396	6.28262426654549	1.11208446415564	0.309001956969182	0.635752206356328	-5.98310811765838	666	457	804	445	102.921611164222	71.3024403582125	76.1147995851704	65.5231947538886	36.42	DOWN_pEhEx_UP_U2AF84
EHI_091460A	0.437767217148313	0.81498280686445	1.11171934720617	0.30914693262194	0.635752206356328	-5.37721318520186	14	12	18	8	2.16351735180047	1.87227414507341	1.70406267727993	1.17794507422721	36.42	DOWN_pEhEx_UP_U2AF84
EHI_120300A	0.434387767626375	4.17417173733504	1.11190813400579	0.309071964630529	0.635752206356328	-5.92791474071034	92	196	145	119	14.2173997404031	30.5804777028658	13.7271715669773	17.5219329791298	36.42	DOWN_pEhEx_UP_U2AF84
EHI_155360A	0.606630780343205	0.749929795504398	1.11206264055532	0.309010620786997	0.635752206356328	-5.35147771615599	17	11	21	5	2.62712821290057	1.71625129965063	1.98807312349326	0.736215671392007	36.42	DOWN_pEhEx_UP_U2AF84
EHI_122870A	0.241637179344256	4.47921530115596	1.11079713082645	0.309513367210535	0.636229387917792	-5.94698541463309	154	158	241	124	23.7986908698052	24.6516095768	22.8155058458036	18.2581486505218	36.38	DOWN_pEhEx_UP_U2AF84
EHI_030400A	0.288765677161306	2.20903414241941	1.11028929377118	0.309715306926242	0.636368169700014	-5.69525587550253	34	31	45	27	5.25425642580114	4.83670820810632	4.26015669319984	3.97556462551684	36.36	DOWN_pEhEx_UP_U2AF84
EHI_020320A	-0.623596777231759	0.691499259370662	-1.10918588152909	0.310154455025264	0.636714808226348	-5.29435336343386	11	6	28	9	1.69990649070037	0.936137072536707	2.65076416465768	1.32518820850561	36.33	UP_pEhEx_DOWN_U2AF84
EHI_023200A	0.477305384775499	0.877573794060494	1.10854707393688	0.31040893257001	0.636714808226348	-5.39954239348898	14	14	21	7	2.16351735180047	2.18431983591898	1.98807312349326	1.03070193994881	36.33	DOWN_pEhEx_UP_U2AF84
EHI_096800A	-0.789401571825286	0.620323775502657	-1.10851426739028	0.310422006207523	0.636714808226348	-5.24831512028002	15	3	17	17	2.3180543055005	0.468068536268354	1.60939252854216	2.50313328273282	36.33	UP_pEhEx_DOWN_U2AF84
EHI_138000A	0.648164208175046	0.261942109263496	1.10890269279691	0.310267245511304	0.636714808226348	-5.19062058969781	13	7	13	4	2.00898039810044	1.09215991795949	1.23071193359106	0.588972537113606	36.33	DOWN_pEhEx_UP_U2AF84
EHI_182610A	-0.447703717124174	2.28078361965238	-1.10793328576782	0.310653607695893	0.636913892954682	-5.69951961182377	23	31	81	27	3.55434993510077	4.83670820810632	7.66828204775971	3.97556462551684	36.31	UP_pEhEx_DOWN_U2AF84
EHI_095170A	0.377235889710698	1.91268458895585	1.10684415117154	0.311088167499124	0.637528738069634	-5.64731699095266	34	22	39	19	5.25425642580114	3.43250259930126	3.69213580077319	2.79761955128963	36.25	DOWN_pEhEx_UP_U2AF84
EHI_104680A	-0.273115536188007	5.18096312360281	-1.10544301447976	0.311647961499952	0.638003387131517	-5.98040437346794	196	229	356	320	30.2892429252066	35.7292316018177	33.7025729506476	47.1178029690885	36.2	UP_pEhEx_DOWN_U2AF84
EHI_168390A	0.619882393479339	1.13460107452419	1.10548392440998	0.31163160490383	0.638003387131517	-5.47262864457985	22	15	30	6	3.39981298140074	2.34034268134177	2.84010446213323	0.883458805670409	36.2	DOWN_pEhEx_UP_U2AF84
EHI_179930A	0.803975369086843	-0.143518797387562	1.10525263501877	0.311724088389353	0.638003387131517	-5.07271917992486	5	9	4	8	0.772684768500168	1.40420560880506	0.378680594951097	1.17794507422721	36.2	DOWN_pEhEx_UP_U2AF84
EHI_064570A	-0.20933137052607	10.1218794769407	-1.10449546938261	0.312027009304746	0.638071646673291	-6.07052531234361	6222	7152	12021	8572	961.528925921609	1115.87539046376	1138.02985797678	1262.16814703446	36.19	UP_pEhEx_DOWN_U2AF84
EHI_107150A	-0.473719266192256	0.655841882562358	-1.10454578834615	0.312006870467311	0.638071646673291	-5.289502198168	8	8	17	14	1.23629562960027	1.24818276338228	1.60939252854216	2.06140387989762	36.19	UP_pEhEx_DOWN_U2AF84
EHI_151460A	-0.351477751116031	1.67500212515498	-1.10245215589412	0.312845708450308	0.63946959577019	-5.59531503476004	15	21	39	23	2.3180543055005	3.27647975387848	3.69213580077319	3.38659208840323	36.05	UP_pEhEx_DOWN_U2AF84
EHI_010620A	-0.313442980308561	3.64973231748162	-1.10128625913623	0.313313653304033	0.639680486151117	-5.88987395079065	57	91	148	94	8.80860636090192	14.1980789334734	14.0111820131906	13.8408546221697	36.03	UP_pEhEx_DOWN_U2AF84
EHI_062680A	0.313124026121479	1.92732438060164	1.10118516520292	0.313354255890249	0.639680486151117	-5.65552282710455	25	29	38	21	3.86342384250084	4.52466251726075	3.59746565203542	3.09210581984643	36.03	DOWN_pEhEx_UP_U2AF84
EHI_128220A	0.263588824952203	2.96906892154176	1.10139244543982	0.313271010180395	0.639680486151117	-5.81435567894177	51	59	78	46	7.88138463870172	9.20534787994429	7.38427160154639	6.77318417680647	36.03	DOWN_pEhEx_UP_U2AF84
EHI_073600A	0.259735743825196	2.82413337339576	1.09994134642789	0.313854172677555	0.64042485062739	-5.79661022164862	48	51	70	42	7.41777377760162	7.95716511656201	6.62691041164419	6.18421163969286	35.96	DOWN_pEhEx_UP_U2AF84
EHI_006050A	0.216074667534699	4.69970530835319	1.09740364972853	0.314876186898683	0.641956877165532	-5.97215401908386	183	177	264	157	28.2802625271062	27.6160436398329	24.9929192667724	23.117172081709	35.8	DOWN_pEhEx_UP_U2AF84
EHI_084660A	0.258446399249954	3.39952992423743	1.09766938784346	0.314769035662884	0.641956877165532	-5.87206822498339	67	81	96	69	10.3539758979023	12.6378504792455	9.08833427882632	10.1597762652097	35.8	DOWN_pEhEx_UP_U2AF84
EHI_129790A	0.273498734017653	6.97405046310075	1.09604250987249	0.315425503407137	0.642799971213683	-5.99943699664785	1083	731	1254	747	167.363520857136	114.052700004056	118.716366517169	109.990621305966	35.72	DOWN_pEhEx_UP_U2AF84
EHI_142090A	0.224297069567601	5.29232453625149	1.09523059911651	0.31575354647121	0.643191604558825	-5.99689799882826	291	255	410	229	44.9702535267098	39.7858255828101	38.8147609824874	33.7186777497539	35.68	DOWN_pEhEx_UP_U2AF84
EHI_166950A	0.471606039846821	2.94307911720287	1.09437767009273	0.316098468037376	0.643617267823198	-5.81798872931009	87	39	82	36	13.4447149719029	6.0848909714886	7.76295219649748	5.30075283402245	35.64	DOWN_pEhEx_UP_U2AF84
EHI_155240A	0.25065461395438	3.38022168859811	1.09359822363815	0.316413947387892	0.643982642706053	-5.87397836336271	78	68	107	60	12.0538823886026	10.6095534887493	10.1297059149418	8.83458805670409	35.6	DOWN_pEhEx_UP_U2AF84
EHI_185560A	-0.381225152656287	1.09314721064203	-1.09303885941334	0.316640510164642	0.644085555154688	-5.44835474538686	12	11	24	17	1.8544434444004	1.71625129965063	2.27208356970658	2.50313328273282	35.59	UP_pEhEx_DOWN_U2AF84
EHI_188720A	-0.227467187872147	7.83240980670376	-1.09280166592717	0.316736622813712	0.644085555154688	-6.02353433110776	1497	1230	2783	1565	231.34181968895	191.908099870025	263.467023937226	230.435505145698	35.59	UP_pEhEx_DOWN_U2AF84
EHI_157790A	-0.894649573141923	1.11156836396039	-1.0917037109565	0.317181838548573	0.644713964658199	-5.42450860223425	8	13	59	9	1.23629562960027	2.0282969904962	5.58553877552868	1.32518820850561	35.53	UP_pEhEx_DOWN_U2AF84
EHI_001780A	0.355871945403922	9.0547282568551	1.09122530796761	0.317375991296554	0.64483173510639	-6.06004723252784	4841	3112	6330	2494	748.113392861863	485.543094955705	599.262041510111	367.224376890333	35.52	DOWN_pEhEx_UP_U2AF84
EHI_136170A	0.361448216256511	2.15535809036166	1.09011738444501	0.317826004506877	0.645469028457982	-5.70728775169075	33	32	52	20	5.09971947210111	4.99273105352911	4.92284773436426	2.94486268556803	35.45	DOWN_pEhEx_UP_U2AF84
EHI_062550A	0.510097613745056	0.222331332822498	1.08892039015181	0.318312791279984	0.645482588071992	-5.19931425628774	9	8	10	6	1.3908325833003	1.24818276338228	0.946701487377742	0.883458805670409	35.45	DOWN_pEhEx_UP_U2AF84
EHI_125740A	0.255256397272084	4.68156292436813	1.0887599562031	0.318378082625285	0.645482588071992	-5.98033722164856	207	157	269	146	31.989149415907	24.4955867313772	25.4662700104613	21.4974976046466	35.45	DOWN_pEhEx_UP_U2AF84
EHI_175060A	-0.325497548578427	2.67113924273478	-1.08914111381879	0.318222982154947	0.645482588071992	-5.78207967661343	43	30	66	55	6.64508900910145	4.68068536268354	6.2482298166931	8.09837238531208	35.45	UP_pEhEx_DOWN_U2AF84
EHI_178700A	0.510097613745056	0.222331332822498	1.08892039015181	0.318312791279984	0.645482588071992	-5.19931425628774	9	8	10	6	1.3908325833003	1.24818276338228	0.946701487377742	0.883458805670409	35.45	DOWN_pEhEx_UP_U2AF84
EHI_048710A	0.413306968978832	2.07538322457699	1.08825899028771	0.31858203080012	0.645619577828668	-5.69552489955732	30	33	52	17	4.63610861100101	5.14875389895189	4.92284773436426	2.50313328273282	35.44	DOWN_pEhEx_UP_U2AF84
EHI_080580A	-1.53724800131353	-0.88233585460893	-1.08783311702627	0.31875549321408	0.645694696138406	-4.85264765189031	9	0	15	3	1.3908325833003	0	1.42005223106661	0.441729402835204	35.43	UP_pEhEx_DOWN_U2AF84
EHI_152460A	-0.450314804011422	1.92308477269463	-1.08575497119256	0.319603066414698	0.646858023260872	-5.65691868407059	15	27	37	38	2.3180543055005	4.21261682641518	3.50279550329764	5.59523910257925	35.31	UP_pEhEx_DOWN_U2AF84
EHI_156420A	-0.44791457541123	2.22840820465665	-1.08598531208236	0.319509029780774	0.646858023260872	-5.71061382784908	27	23	41	53	4.17249774990091	3.58852544472404	3.88147609824874	7.80388611675528	35.31	UP_pEhEx_DOWN_U2AF84
EHI_092090A	0.387161965648137	1.13600681220486	1.08518099276994	0.319837492788345	0.647055850794883	-5.49969602210059	14	18	22	11	2.16351735180047	2.80841121761012	2.08274327223103	1.61967447706242	35.29	DOWN_pEhEx_UP_U2AF84
EHI_090380A	-1.07431647586933	1.08912356128603	-1.08362395871363	0.320474139654671	0.647790169566701	-5.3921753452785	35	2	33	20	5.40879337950118	0.312045690845569	3.12411490834655	2.94486268556803	35.22	UP_pEhEx_DOWN_U2AF84
EHI_142200A	0.346635915007836	2.34115521392522	1.08393340429072	0.32034752871784	0.647790169566701	-5.74377458499129	33	39	38	38	5.09971947210111	6.0848909714886	3.59746565203542	5.59523910257925	35.22	DOWN_pEhEx_UP_U2AF84
EHI_032470A	-0.453173350768028	2.20740750276217	-1.08283194891798	0.320798382440199	0.64816881881003	-5.70999619010852	24	25	40	53	3.70888688880081	3.90057113556961	3.78680594951097	7.80388611675528	35.18	UP_pEhEx_DOWN_U2AF84
EHI_110120A	-0.285613196116688	8.19751622222562	-1.08169348472789	0.321264936583647	0.648834560489328	-6.04629728615746	1611	1812	2761	2739	248.959032410754	282.713395906086	261.384280664994	403.298944788542	35.12	UP_pEhEx_DOWN_U2AF84
EHI_022130A	-0.212783022798279	6.34703169658295	-1.08104392900151	0.321531382499314	0.648899032270062	-6.01583827887013	488	485	865	636	75.4140334056164	75.6710800300505	81.8896786581747	93.6466334010633	35.11	UP_pEhEx_DOWN_U2AF84
EHI_110300A	-0.420880325834729	2.36597260426492	-1.08094737733331	0.32157100331761	0.648899032270062	-5.7403190588426	39	20	53	48	6.02694119430131	3.12045690845569	5.01751788310203	7.06767044536327	35.11	UP_pEhEx_DOWN_U2AF84
EHI_050720A	-0.228894944214515	3.5966489236307	-1.07956469292367	0.32213884291037	0.649767908963653	-5.90793088510709	72	71	140	87	11.1266606664024	11.0776220250177	13.2538208232884	12.8101526822209	35.02	UP_pEhEx_DOWN_U2AF84
EHI_045290A	0.243510152195825	4.88828925349129	1.07782688474681	0.322853699493247	0.649925835845843	-6.00109107011282	231	186	316	167	35.6980363047078	29.0202492486379	29.9157670011366	24.589603424493	35.01	DOWN_pEhEx_UP_U2AF84
EHI_059440A	0.340143552849919	2.19998346725666	1.07870302054794	0.322493132756055	0.649925835845843	-5.72616153567068	35	30	35	34	5.40879337950118	4.68068536268354	3.3134552058221	5.00626656546565	35.01	DOWN_pEhEx_UP_U2AF84
EHI_104570A	0.249765720238267	2.8871400087607	1.07745497201978	0.323006857868699	0.649925835845843	-5.82811758845982	53	50	72	45	8.19045854610178	7.80114227113923	6.81625070911974	6.62594104252806	35.01	DOWN_pEhEx_UP_U2AF84
EHI_105060A	-0.204760810276286	9.38739701750769	-1.07705759478941	0.323170569148699	0.649925835845843	-6.08253341481887	3778	4268	7213	5144	583.840611078727	665.905504264445	682.855782845565	757.418682728097	35.01	UP_pEhEx_DOWN_U2AF84
EHI_114360A	-0.774238674493202	0.41289772923219	-1.0780343695228	0.322768280700988	0.649925835845843	-5.23577027045935	6	7	29	6	0.927221722200202	1.09215991795949	2.74543431339545	0.883458805670409	35.01	UP_pEhEx_DOWN_U2AF84
EHI_148530A	0.580237368106349	0.342483498265731	1.07703916933643	0.323178161719711	0.649925835845843	-5.24832834608339	10	10	15	4	1.54536953700034	1.56022845422785	1.42005223106661	0.588972537113606	35.01	DOWN_pEhEx_UP_U2AF84
EHI_195020A	0.231979267848163	3.68022333122087	1.07808781284564	0.3227462818015	0.649925835845843	-5.92298006461236	94	84	120	83	14.5264736478032	13.1059190155139	11.3604178485329	12.2211801451073	35.01	DOWN_pEhEx_UP_U2AF84
EHI_068040A	0.658062731108385	-0.0976956469756855	1.07633535088829	0.323468294256775	0.65023308068432	-5.11009003102831	9	6	10	3	1.3908325833003	0.936137072536707	0.946701487377742	0.441729402835204	34.98	DOWN_pEhEx_UP_U2AF84
EHI_104400A	0.371230957454007	2.48099965636145	1.07445932868628	0.324242690441669	0.651417713726993	-5.77466551480156	41	41	68	24	6.33601510170138	6.39693666233417	6.43757011416864	3.53383522268163	34.86	DOWN_pEhEx_UP_U2AF84
EHI_169340A	-0.338962370751223	2.04719338761227	-1.07424123404824	0.324332816065594	0.651417713726993	-5.69541623665871	26	21	57	26	4.01796079620087	3.27647975387848	5.39619847805313	3.82832149123844	34.86	UP_pEhEx_DOWN_U2AF84
EHI_141930A	0.205698821621009	5.34378636294617	1.07377865066078	0.3245240428237	0.651525368417046	-6.02028889288056	272	289	401	255	42.0340514064092	45.0906023271847	37.9627296438474	37.5469992409924	34.85	DOWN_pEhEx_UP_U2AF84
EHI_023450A	-0.430418363819229	1.63311986603491	-1.0732654311918	0.32473631075007	0.651675156884625	-5.61409403674712	22	13	46	19	3.39981298140074	2.0282969904962	4.35482684193761	2.79761955128963	34.83	UP_pEhEx_DOWN_U2AF84
EHI_194380A	0.298118654858086	3.60967236565548	1.07270110903727	0.324969846896977	0.651867481021309	-5.92170890566856	100	76	137	62	15.4536953700034	11.8577362521316	12.9698103770751	9.12907432526089	34.81	DOWN_pEhEx_UP_U2AF84
EHI_167700A	0.273936608714165	3.23233716808367	1.07121390798473	0.325585965568678	0.652826751800982	-5.8789863094934	65	68	104	49	10.0449019905022	10.6095534887493	9.84569546872851	7.21491357964167	34.72	DOWN_pEhEx_UP_U2AF84
EHI_010570A	-0.255897002512515	7.31246185533051	-1.07024740703892	0.325986883889902	0.653077405135334	-6.03301587251699	805	1087	1681	1289	124.402247728527	169.596832974567	159.140520028198	189.796400084859	34.69	UP_pEhEx_DOWN_U2AF84
EHI_135800A	0.326958340818261	2.31352671431787	1.07027306582183	0.32597623501145	0.653077405135334	-5.7533269418717	41	31	54	25	6.33601510170138	4.83670820810632	5.11218803183981	3.68107835696004	34.69	DOWN_pEhEx_UP_U2AF84
EHI_065480A	0.368240667594223	1.62883697457895	1.06891459027276	0.326540421909875	0.653561396154353	-5.63081526043913	22	23	35	14	3.39981298140074	3.58852544472404	3.3134552058221	2.06140387989762	34.64	DOWN_pEhEx_UP_U2AF84
EHI_107260A	-0.607683482087755	0.293986639360351	-1.06866866871541	0.326642641170511	0.653561396154353	-5.21190131143322	4	9	18	8	0.618147814800135	1.40420560880506	1.70406267727993	1.17794507422721	34.64	UP_pEhEx_DOWN_U2AF84
EHI_142170A	0.379758315089353	1.78234014699864	1.06924315395301	0.326403892873953	0.653561396154353	-5.66086229775626	30	21	38	16	4.63610861100101	3.27647975387848	3.59746565203542	2.35589014845442	34.64	DOWN_pEhEx_UP_U2AF84
EHI_182710A	0.520262067998124	0.771781408462715	1.06827600416507	0.326805909913294	0.653611819826589	-5.40429357894673	16	11	20	6	2.47259125920054	1.71625129965063	1.89340297475548	0.883458805670409	34.64	DOWN_pEhEx_UP_U2AF84
EHI_088430A	0.295645563388811	2.99698032192389	1.06589277064765	0.32779829197774	0.654153924517035	-5.85444858367514	54	60	90	40	8.34499549980182	9.36137072536707	8.52031338639967	5.88972537113606	34.58	DOWN_pEhEx_UP_U2AF84
EHI_095050A	0.235345838061918	6.92027002953187	1.06544414160467	0.327985378589232	0.654153924517035	-6.03063767075567	890	803	1037	862	137.53788879303	125.286344874496	98.1729442410718	126.923581747982	34.58	DOWN_pEhEx_UP_U2AF84
EHI_111430A	-0.489625804547236	1.13698498765678	-1.06556327973752	0.327935687227868	0.654153924517035	-5.47716946323553	9	14	21	23	1.3908325833003	2.18431983591898	1.98807312349326	3.38659208840323	34.58	UP_pEhEx_DOWN_U2AF84
EHI_146930A	0.376117922169979	1.01735590802935	1.06530304467361	0.328044236756113	0.654153924517035	-5.48574565694405	13	16	19	11	2.00898039810044	2.49636552676455	1.79873282601771	1.61967447706242	34.58	DOWN_pEhEx_UP_U2AF84
EHI_152700A	0.207031298244154	5.29572562860458	1.06537430664139	0.328014508952557	0.654153924517035	-6.0277719074554	280	263	403	237	43.2703470360094	41.0340083461923	38.152069941323	34.8966228239811	34.58	DOWN_pEhEx_UP_U2AF84
EHI_159840A	0.525427950538587	1.01397720641073	1.0672527037881	0.327231710629554	0.654153924517035	-5.48180781273486	22	11	22	8	3.39981298140074	1.71625129965063	2.08274327223103	1.17794507422721	34.58	DOWN_pEhEx_UP_U2AF84
EHI_192590A	-0.348115840285214	8.27201974550522	-1.06571499930296	0.327872415423318	0.654153924517035	-6.06489361624619	1758	1760	2681	3272	271.675964604659	274.600207944101	253.810668765973	481.779535358929	34.58	UP_pEhEx_DOWN_U2AF84
EHI_022940A	0.213438364471341	4.53916909143755	1.06422973349714	0.328492249494358	0.654771498571071	-5.99837028502546	169	153	234	142	26.1167451753057	23.871495349686	22.1528148046392	20.908525067533	34.52	DOWN_pEhEx_UP_U2AF84
EHI_023900A	-0.223339007193704	3.74529089630549	-1.06378736067849	0.328677047330608	0.654864117029924	-5.9397254495982	81	78	157	95	12.5174932497027	12.1697819429772	14.8632133518305	13.9880977564481	34.51	UP_pEhEx_DOWN_U2AF84
EHI_029540A	0.905168855052186	-0.374055570652716	1.06271394148564	0.329125814847274	0.655040137048695	-5.03575505310545	7	7	12	1	1.08175867590024	1.09215991795949	1.13604178485329	0.147243134278401	34.5	DOWN_pEhEx_UP_U2AF84
EHI_186490A	0.518455752289733	0.194890441266113	1.06258322121735	0.329180499796968	0.655040137048695	-5.21463105536032	9	8	11	5	1.3908325833003	1.24818276338228	1.04137163611552	0.736215671392007	34.5	DOWN_pEhEx_UP_U2AF84
EHI_200680A	0.455272252867102	1.28367456779347	1.06299588518672	0.329007893130711	0.655040137048695	-5.55912774555778	19	18	30	9	2.93620212030064	2.80841121761012	2.84010446213323	1.32518820850561	34.5	DOWN_pEhEx_UP_U2AF84
EHI_045570A	-0.311394074792486	1.64109279546751	-1.06083376963103	0.329913075722716	0.656088188734931	-5.63080981298078	17	18	35	24	2.62712821290057	2.80841121761012	3.3134552058221	3.53383522268163	34.39	UP_pEhEx_DOWN_U2AF84
EHI_069290A	0.345027503208334	1.95259184878952	1.06010001960528	0.330220728474759	0.656088188734931	-5.70187312384136	29	27	44	18	4.48157165730098	4.21261682641518	4.16548654446206	2.65037641701123	34.39	DOWN_pEhEx_UP_U2AF84
EHI_087850A	0.449895502406532	0.693950226612546	1.06000271469339	0.330261544941982	0.656088188734931	-5.38686492910872	10	13	12	11	1.54536953700034	2.0282969904962	1.13604178485329	1.61967447706242	34.39	DOWN_pEhEx_UP_U2AF84
EHI_200850A	0.181142877001518	11.0905955305843	1.06034139337392	0.3301194973365	0.656088188734931	-6.13840652247863	14873	15039	22049	13642	2298.4281123806	2346.42757231326	2087.38210951918	2008.69083782595	34.39	DOWN_pEhEx_UP_U2AF84
EHI_023370A	0.238969840521953	3.086783050525	1.05773620942467	0.331213446023642	0.657427443805417	-5.8741032573179	61	57	83	52	9.42675417570205	8.89330218909872	7.85762234523526	7.65664298247687	34.26	DOWN_pEhEx_UP_U2AF84
EHI_126020A	0.581537922687544	0.976040960066407	1.05802846891772	0.331090574938594	0.657427443805417	-5.47650177916076	21	12	25	6	3.24527602770071	1.87227414507341	2.36675371844435	0.883458805670409	34.26	DOWN_pEhEx_UP_U2AF84
EHI_135040A	0.423863463078746	2.15944677117616	1.05660029000784	0.331691361475919	0.658100127924141	-5.74192405248183	40	28	55	18	6.18147814800135	4.36863967183797	5.20685818057758	2.65037641701123	34.19	DOWN_pEhEx_UP_U2AF84
EHI_098840A	0.189500989648814	10.4658722223108	1.05563201533332	0.33209918940308	0.658590629249043	-6.12882452626131	9219	10263	14177	8873	1424.67617616061	1601.26246257404	1342.13869865542	1306.48833045226	34.14	DOWN_pEhEx_UP_U2AF84
EHI_159160A	-0.38008458376095	10.459112639748	-1.0553529164743	0.332216819317008	0.658590629249043	-6.12900642191001	6833	9193	12067	15410	1055.95100463233	1434.31801797166	1142.38468481872	2269.01669923017	34.14	UP_pEhEx_DOWN_U2AF84
EHI_098210A	-0.413254975818516	2.79161796085838	-1.05286017326375	0.333268931536956	0.660129627685804	-5.83465701374717	29	49	65	71	4.48157165730098	7.64511942571644	6.15355966795532	10.4542625337665	33.99	UP_pEhEx_DOWN_U2AF84
EHI_186740A	0.552053210984172	1.58153018837107	1.05285283159165	0.333272034256247	0.660129627685804	-5.63421246615399	27	21	42	9	4.17249774990091	3.27647975387848	3.97614624698652	1.32518820850561	33.99	DOWN_pEhEx_UP_U2AF84
EHI_188050A	0.437928752001621	0.644970174118731	1.05180651200806	0.33371446878549	0.660729525399627	-5.37860254907145	11	12	16	7	1.69990649070037	1.87227414507341	1.51472237980439	1.03070193994881	33.93	DOWN_pEhEx_UP_U2AF84
EHI_023090A	0.207445333078878	4.43839967136962	1.05129836686754	0.333929510219736	0.660878888536886	-6.00616682036842	151	148	209	139	23.3350800087051	23.0913811225721	19.7860610861948	20.4667956646978	33.91	DOWN_pEhEx_UP_U2AF84
EHI_124570A	0.221795959298368	3.82517139755883	1.0495014652435	0.334690847239519	0.661279829228665	-5.96577042412822	95	101	132	93	14.6810106015032	15.7583073877012	12.4964596333862	13.6936114878913	33.87	DOWN_pEhEx_UP_U2AF84
