logFC	AveExpr	t	P.Value	adj.P.Val	B	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_033680A	-0.0255517932323631	3.48941027179126	-0.0792381437973922	0.939356295230706	0.987643825721782	-6.51934302515412	90	79	102	93	11.8429377349562	10.2847435082713	9.589622292838	13.3234279117592	1.24	UP_pEhEx_DOWN_EhMyb10
EHI_047770A	0.0470081374171033	-0.0342390330649257	0.0778921524487498	0.940383990263977	0.987643825721782	-5.90179403238328	5	10	10	6	0.657940985275342	1.30186626686979	0.940159048317451	0.859575994307043	1.24	DOWN_pEhEx_UP_EhMyb10
EHI_049600A	-0.0489259462424573	0.303529577071794	-0.0769868042425817	0.941075314748927	0.987643825721782	-6.00604097338016	12	7	19	5	1.57905836466082	0.911306386808854	1.78630219180316	0.716313328589202	1.24	UP_pEhEx_DOWN_EhMyb10
EHI_062550A	0.0470081374171033	-0.0342390330649257	0.0778921524487498	0.940383990263977	0.987643825721782	-5.90179403238328	5	10	10	6	0.657940985275342	1.30186626686979	0.940159048317451	0.859575994307043	1.24	DOWN_pEhEx_UP_EhMyb10
EHI_064500A	-0.022812399513276	4.87346770662153	-0.0796635229420959	0.939031534936694	0.987643825721782	-6.55329577889295	210	234	338	191	27.6335213815643	30.4636706447531	31.7773758331299	27.3631691521075	1.24	UP_pEhEx_DOWN_EhMyb10
EHI_087340A	-0.034936100072151	1.69517092611013	-0.0769095841230013	0.941134282682252	0.987643825721782	-6.33177556241401	34	17	38	20	4.47399869987232	2.21317265367864	3.57260438360631	2.86525331435681	1.24	UP_pEhEx_DOWN_EhMyb10
EHI_110520A	-0.0312451120775618	7.90224959836187	-0.0798805752470377	0.938865828934224	0.987643825721782	-6.53838431221594	1549	2098	1918	2275	203.830117238301	273.131542789282	180.322505467287	325.922564508087	1.24	UP_pEhEx_DOWN_EhMyb10
EHI_148860A	0.0465920167167714	0.0564034867812514	0.0781502065956388	0.9401869502874	0.987643825721782	-5.92946234550947	6	10	13	5	0.78952918233041	1.30186626686979	1.22220676281269	0.716313328589202	1.24	DOWN_pEhEx_UP_EhMyb10
EHI_165300A	-0.0659248538761872	-0.297075753064981	-0.0774026378891943	0.940757776915082	0.987643825721782	-5.82397132763162	3	11	13	3	0.394764591165205	1.43205289355677	1.22220676281269	0.429787997153521	1.24	UP_pEhEx_DOWN_EhMyb10
EHI_183510A	-0.029000141321367	2.71798931433133	-0.0775012838056347	0.940682450910127	0.987643825721782	-6.45999684152866	64	38	73	44	8.42164461152437	4.9470918141052	6.86316105271739	6.30355729158498	1.24	UP_pEhEx_DOWN_EhMyb10
EHI_183530A	-0.0437122268916785	0.490280384270838	-0.0779255475201638	0.94035849084414	0.987643825721782	-6.0643174974831	11	10	21	6	1.44747016760575	1.30186626686979	1.97433400146665	0.859575994307043	1.24	UP_pEhEx_DOWN_EhMyb10
EHI_188910A	0.0273537660157152	2.51642740703141	0.0773695201360605	0.940783065775524	0.987643825721782	-6.44011672750709	47	41	72	32	6.18464526158821	5.33765169416614	6.76914514788565	4.58440530297089	1.24	DOWN_pEhEx_UP_EhMyb10
EHI_146170A	-0.0259433095467095	4.46300983725693	-0.0764706448328977	0.941469479501932	0.987774707646449	-6.55074167215346	210	132	239	153	27.6335213815643	17.1846347226812	22.4698012547871	21.9191878548296	1.22	UP_pEhEx_DOWN_EhMyb10
EHI_177530A	-0.0350204398512613	1.15654729535163	-0.0759577398879416	0.941861176883575	0.987964797298752	-6.24139240087954	13	21	29	12	1.71064656171589	2.73391916042656	2.72646124012061	1.71915198861409	1.2	UP_pEhEx_DOWN_EhMyb10
EHI_058810A	0.064099458216559	-0.29206141011554	0.0751844107796956	0.94245178954057	0.988157569615975	-5.82582384768552	5	8	16	2	0.657940985275342	1.04149301349583	1.50425447730792	0.286525331435681	1.18	DOWN_pEhEx_UP_EhMyb10
EHI_118180A	-0.0249493889018509	2.89723208335277	-0.0748900216393115	0.942676633106908	0.988157569615975	-6.47607775633655	50	63	91	45	6.57940985275342	8.20175748127968	8.55544733968881	6.44681995730282	1.18	UP_pEhEx_DOWN_EhMyb10
EHI_153090A	-0.0251424800993085	3.76253143868644	-0.0749134796496983	0.942658716532474	0.988157569615975	-6.53355937988784	113	93	176	78	14.8694662672227	12.1073562818891	16.5467992503871	11.1744879259916	1.18	UP_pEhEx_DOWN_EhMyb10
EHI_010070A	-0.0206016198509073	5.99788973451689	-0.0711989318923238	0.945496232589352	0.988202390927766	-6.53778516975145	521	450	698	440	68.5574506656906	58.5839820091406	65.6231015725581	63.0355729158498	1.18	UP_pEhEx_DOWN_EhMyb10
EHI_012930A	0.0245612194666542	2.10124033395359	0.0709749439660048	0.945667363660046	0.988202390927766	-6.39016556527014	30	35	40	33	3.94764591165205	4.55653193404427	3.76063619326981	4.72766796868873	1.18	DOWN_pEhEx_UP_EhMyb10
EHI_093960A	0.0382502078634148	0.332568022781833	0.072116126870818	0.944795511210209	0.988202390927766	-6.01412694715127	9	9	10	11	1.18429377349561	1.17167964018281	0.940159048317451	1.57588932289624	1.18	DOWN_pEhEx_UP_EhMyb10
EHI_104670A	0.0382502078634148	0.332568022781833	0.072116126870818	0.944795511210209	0.988202390927766	-6.01412694715127	9	9	10	11	1.18429377349561	1.17167964018281	0.940159048317451	1.57588932289624	1.18	DOWN_pEhEx_UP_EhMyb10
EHI_124540A	-0.0495521785044393	4.48474672344061	-0.0724420054008704	0.944546558475782	0.988202390927766	-6.55133164218038	135	209	501	76	17.7644066024342	27.2090049775786	47.1019683207043	10.8879625945559	1.18	UP_pEhEx_DOWN_EhMyb10
EHI_132880A	-0.0238508944575227	6.66920445659752	-0.0713252618840265	0.945399715450721	0.988202390927766	-6.5226268806723	898	662	948	823	118.166200955451	86.1835468667801	89.1270777804944	117.905173885783	1.18	UP_pEhEx_DOWN_EhMyb10
EHI_136170A	0.0287482436298989	1.95944602791776	0.0711281950611982	0.94555027654273	0.988202390927766	-6.37092037229409	27	33	52	20	3.55288132048684	4.29615868067031	4.88882705125075	2.86525331435681	1.18	DOWN_pEhEx_UP_EhMyb10
EHI_136380A	0.0214195688037556	6.00944424505374	0.0727403084069438	0.944318677862514	0.988202390927766	-6.53733992694178	487	503	755	402	64.0834519658183	65.4838732235505	70.9820081479676	57.5915916185719	1.18	DOWN_pEhEx_UP_EhMyb10
EHI_140670A	0.0257865495704296	1.6675450028687	0.071605356621361	0.945185724403933	0.988202390927766	-6.3282533670077	26	22	31	23	3.42129312343178	2.86410578711354	2.9144930497841	3.29504131151033	1.18	DOWN_pEhEx_UP_EhMyb10
EHI_143080A	0.0246471664199694	2.49241188763407	0.0732779800293943	0.943907952508759	0.988202390927766	-6.43791732965244	38	48	53	43	5.0003514880926	6.248958080975	4.98284295608249	6.16029462586714	1.18	DOWN_pEhEx_UP_EhMyb10
EHI_158610A	0.0295909871827552	1.07957463612061	0.0721870030560448	0.944741365240858	0.988202390927766	-6.22557432231058	17	15	25	12	2.23699934993616	1.95279940030469	2.35039762079363	1.71915198861409	1.18	DOWN_pEhEx_UP_EhMyb10
EHI_160940A	0.0277190534606533	8.70714939475729	0.0726741556835672	0.944369212973732	0.988202390927766	-6.56067890381334	4228	2452	3747	3402	556.354897148829	319.217608636473	352.277595404549	487.379588772093	1.18	DOWN_pEhEx_UP_EhMyb10
EHI_197010A	0.0232126675757961	5.99351269656528	0.073908913149566	0.943426009020367	0.988202390927766	-6.53765546605636	454	528	785	378	59.741041463001	68.738538890725	73.8024852929199	54.1532876413437	1.18	DOWN_pEhEx_UP_EhMyb10
EHI_198750A	0.021528122858803	4.99253435611084	0.0738478037597029	0.943472686795813	0.988202390927766	-6.55356495277158	243	246	375	197	31.9759318843816	32.0259101649969	35.2559643119044	28.2227451464146	1.18	DOWN_pEhEx_UP_EhMyb10
EHI_199690A	0.0210096276730107	5.5531544547639	0.0706358168778407	0.945926469268862	0.988253098904446	-6.54757495480139	345	378	439	366	45.3979279839986	49.2105448876781	41.2729822211361	52.4341356527296	1.17	DOWN_pEhEx_UP_EhMyb10
EHI_049450A	-0.0361791237761041	0.237266183704183	-0.0700075252784261	0.946406526258906	0.98834447279232	-5.98463424588892	7	10	12	8	0.921117379385478	1.30186626686979	1.12819085798094	1.14610132574272	1.17	UP_pEhEx_DOWN_EhMyb10
EHI_058450A	-0.033715198401016	0.62045676826202	-0.0699700913508714	0.946435129070676	0.98834447279232	-6.10344495339027	9	14	18	9	1.18429377349561	1.82261277361771	1.69228628697141	1.28936399146056	1.17	UP_pEhEx_DOWN_EhMyb10
EHI_004780A	-0.0206782963401254	4.62718948647488	-0.069117778200857	0.947086394706168	0.988772039086948	-6.55319969688644	187	187	303	151	24.6069928492978	24.3448991904651	28.4868191640188	21.6326625233939	1.12	UP_pEhEx_DOWN_EhMyb10
EHI_050690A	-0.0482051538355293	0.320824118686671	-0.0688828083283872	0.947265946672686	0.988772039086948	-6.01256716813342	9	10	23	4	1.18429377349561	1.30186626686979	2.16236581113014	0.573050662871362	1.12	UP_pEhEx_DOWN_EhMyb10
EHI_134350A	0.031545662296926	2.77358075267832	0.0685904741251166	0.947489338239786	0.988785293386551	-6.4659580548314	68	41	99	33	8.94799739974465	5.33765169416614	9.30757457834277	4.72766796868873	1.12	DOWN_pEhEx_UP_EhMyb10
EHI_105240A	-0.0350825458333734	0.881356349464716	-0.068021634103063	0.947924040768887	0.988803526405182	-6.17664965912272	20	9	20	12	2.63176394110137	1.17167964018281	1.8803180966349	1.71915198861409	1.12	UP_pEhEx_DOWN_EhMyb10
EHI_179310A	-0.0208769448830928	4.55616014280535	-0.0680161852405137	0.947928204836334	0.988803526405182	-6.55253745439657	198	160	282	147	26.0544630169035	20.8298602699167	26.5124851625521	21.0596118605225	1.12	UP_pEhEx_DOWN_EhMyb10
EHI_093860A	-0.0208538708112524	4.47323814648102	-0.0674921887735271	0.948328655779948	0.988951631637897	-6.55162844989097	196	144	248	149	25.7912866227934	18.746874242925	23.3159443982728	21.3461371919582	1.1	UP_pEhEx_DOWN_EhMyb10
EHI_184220A	-0.0261918683375004	4.02832153557359	-0.0672789198241061	0.948491645855993	0.988951631637897	-6.54371757432008	145	104	132	152	19.0802885729849	13.5394091754458	12.4100994377904	21.7759251891117	1.1	UP_pEhEx_DOWN_EhMyb10
EHI_021780A	-0.0208136256747319	3.19045268318178	-0.0667523747588877	0.948894067763145	0.989047312337042	-6.50037711391428	66	72	110	56	8.68482100563451	9.37343712146249	10.341749531492	8.02270928019906	1.1	UP_pEhEx_DOWN_EhMyb10
EHI_035940A	-0.0293008236678951	2.74651562727102	-0.0664081858081765	0.949157129489915	0.989047312337042	-6.46348911573341	59	42	51	67	7.76370362624903	5.46783832085312	4.794811146419	9.59859860309531	1.1	UP_pEhEx_DOWN_EhMyb10
EHI_042210A	0.0284639524200932	1.48886151938065	0.0663316052933644	0.949215660508425	0.989047312337042	-6.30126226780232	20	23	38	14	2.63176394110137	2.99429241380052	3.57260438360631	2.00567732004977	1.1	DOWN_pEhEx_UP_EhMyb10
EHI_093710A	-0.0319369231707489	0.552266270140223	-0.0657220713652214	0.949681543798044	0.989093538624993	-6.08108160761593	9	12	13	12	1.18429377349561	1.56223952024375	1.22220676281269	1.71915198861409	1.09	UP_pEhEx_DOWN_EhMyb10
EHI_186750A	-0.0187505096699953	3.97351732229378	-0.0657823831641912	0.94963544488691	0.989093538624993	-6.54226551586687	111	127	166	111	14.6062898731126	16.5337015892463	15.6066402020697	15.9021558946803	1.09	UP_pEhEx_DOWN_EhMyb10
EHI_111060A	0.0219322483106074	3.1729547900412	0.0651098035248989	0.950149538516599	0.989141921973913	-6.49933467409528	59	81	108	54	7.76370362624903	10.5451167616453	10.1537177218285	7.73618394876338	1.09	DOWN_pEhEx_UP_EhMyb10
EHI_184010A	-0.0186256594260244	3.80892931096357	-0.065244558928182	0.950046534641399	0.989141921973913	-6.53632458626861	111	101	148	99	14.6062898731126	13.1488492953849	13.9143539150983	14.1830039060662	1.09	UP_pEhEx_DOWN_EhMyb10
EHI_135420A	0.0269849805441733	2.01490208980789	0.0646820726157949	0.950476492953251	0.989262847955113	-6.37880156469667	34	27	32	37	4.47399869987232	3.51503892054844	3.00850895461584	5.3007186315601	1.07	DOWN_pEhEx_UP_EhMyb10
EHI_162190A	0.0303277955693249	0.491568506212238	0.0642891333821562	0.950776862145283	0.989356056329892	-6.06575467285021	11	10	16	8	1.44747016760575	1.30186626686979	1.50425447730792	1.14610132574272	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_005910A	0.0192307180857371	5.43416938543816	0.0577874216380208	0.955748116454038	0.98944359510494	-6.55041822106246	278	396	526	260	36.581518781309	51.5539041680437	49.4523659414979	37.2482930866385	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_023460A	0.0325394384868532	-0.0776415451274677	0.0562358495514862	0.956934789229393	0.98944359510494	-5.89039547273366	6	8	11	5	0.78952918233041	1.04149301349583	1.0341749531492	0.716313328589202	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_033250A	0.0169067998808495	7.62794136973194	0.0569011021419107	0.956425976069736	0.98944359510494	-6.53220984288546	1370	1687	2187	1311	180.275829965444	219.624839220934	205.612783867027	187.817354756089	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_037240A	0.0499271581293955	0.368193568402599	0.06260824807866	0.952061857268986	0.98944359510494	-6.02849594008955	6	17	23	4	0.78952918233041	2.21317265367864	2.16236581113014	0.573050662871362	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_045550A	-0.0206587820626338	2.66873750511173	-0.0578234261636562	0.95572058094107	0.98944359510494	-6.45695740281085	41	55	57	53	5.3951160792578	7.16026446778385	5.35890657540947	7.59292128304554	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_052090A	-0.0198760369535616	4.22979224123632	-0.0602886031195594	0.953835425435335	0.98944359510494	-6.54870754615762	175	115	201	131	23.027934484637	14.9714620690026	18.8971968711808	18.7674092090371	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_060020A	-0.0271273589920427	7.13965365040534	-0.057835778052988	0.955711134488146	0.98944359510494	-6.52195703294077	1644	693	1702	882	216.330995958532	90.2193322940765	160.01507002363	126.357671163135	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_063040A	0.0278289028068774	3.20559226212555	0.0576904180944213	0.955822303079396	0.98944359510494	-6.50216766295919	59	83	63	99	7.76370362624903	10.8054900150193	5.92300200439994	14.1830039060662	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_064690A	0.0194690595535553	1.60475682537242	0.0540813258447798	0.958582810040415	0.98944359510494	-6.32003427851002	24	22	34	19	3.15811672932164	2.86410578711354	3.19654076427933	2.72199064863897	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_070730A	-0.0186048836972538	6.34368451963575	-0.0632089724548885	0.951602600124774	0.98944359510494	-6.52966786691286	656	579	814	608	86.3218572681248	75.3780568517609	76.5289465330405	87.103700756447	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_084980A	0.0186206219057306	2.94134793407346	0.0547019176363164	0.958108088728872	0.98944359510494	-6.4814525778558	69	50	90	47	9.07958559679972	6.50933133434895	8.46143143485706	6.7333452887385	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_098520A	0.0471280957790993	1.56644858822998	0.0541573717698256	0.95852463775704	0.98944359510494	-6.31421385966938	14	39	68	8	1.84223475877096	5.07727844079218	6.39308152855867	1.14610132574272	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_098870A	-0.0202059628842213	1.92638858539418	-0.0587016063958202	0.955048987672653	0.98944359510494	-6.36673180175324	26	31	42	25	3.42129312343178	4.03578542729635	3.9486680029333	3.58156664294601	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_103760A	0.0331104824352606	0.318599080052821	0.0610697355689159	0.953238149734787	0.98944359510494	-6.01224569563079	8	11	16	6	1.05270557644055	1.43205289355677	1.50425447730792	0.859575994307043	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_104450A	0.022692676343624	2.45959261347565	0.0622598909564872	0.952328187440829	0.98944359510494	-6.43526388580102	33	53	57	38	4.34241050281725	6.89989121440989	5.35890657540947	5.44398129727794	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_104560A	0.01587314945193	4.05832400876708	0.0566403941780097	0.956625373833178	0.98944359510494	-6.5452693032618	125	130	173	117	16.4485246318835	16.9242614693073	16.2647515358919	16.7617318889873	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_107020A	-0.0476065973938206	2.4174344457209	-0.0550546824591476	0.957838249826375	0.98944359510494	-6.43020590622776	71	21	27	83	9.34276199090985	2.73391916042656	2.53842943045712	11.8908012545808	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_112060A	-0.0302522813030577	0.773757459328715	-0.0614998147895484	0.952909313245526	0.98944359510494	-6.1491970628819	10	16	22	9	1.31588197055068	2.08298602699167	2.06834990629839	1.28936399146056	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_113690A	-0.0198760369535616	4.22979224123632	-0.0602886031195594	0.953835425435335	0.98944359510494	-6.54870754615762	175	115	201	131	23.027934484637	14.9714620690026	18.8971968711808	18.7674092090371	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_117840A	-0.0264126956684499	0.714271603110974	-0.0585885551098225	0.955135442036048	0.98944359510494	-6.13056642775879	10	14	16	12	1.31588197055068	1.82261277361771	1.50425447730792	1.71915198861409	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_119940A	0.0343314974586454	0.0313832335742006	0.0560745478304449	0.957058162910758	0.98944359510494	-5.92319779738144	5	11	11	6	0.657940985275342	1.43205289355677	1.0341749531492	0.859575994307043	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_120900A	-0.0382637625743141	2.28634826563066	-0.0552336135930093	0.957701383116678	0.98944359510494	-6.41534332589726	22	62	89	19	2.8949403352115	8.0715708545927	8.36741553002532	2.72199064863897	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_123290.mRNA	0.028671686032243	0.660500497373323	0.060015514528015	0.954044244335077	0.98944359510494	-6.11773056696986	11	13	20	8	1.44747016760575	1.69242614693073	1.8803180966349	1.14610132574272	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_124570A	-0.0182440549108066	3.68138336862689	-0.0588386618216483	0.954944177378653	0.98944359510494	-6.53111059154857	83	113	132	93	10.9218203555707	14.7110888156286	12.4100994377904	13.3234279117592	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_131660A	0.0217077987353494	2.43265355588725	0.0563354766940197	0.956858588786371	0.98944359510494	-6.43262031889893	44	39	73	28	5.78988067042301	5.07727844079218	6.86316105271739	4.01135464009953	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_134730A	0.0263695424440134	0.561758232689978	0.0575269484283779	0.955947322931685	0.98944359510494	-6.08746857580841	12	10	16	9	1.57905836466082	1.30186626686979	1.50425447730792	1.28936399146056	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_135030A	-0.0229640864243562	2.28113970220399	-0.0586521778736295	0.955086787350201	0.98944359510494	-6.41403926007417	45	29	44	40	5.92146886747808	3.77541217392239	4.13669981259679	5.73050662871362	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_135040A	0.026928985739042	1.92951019047256	0.054801152074869	0.958032181136652	0.98944359510494	-6.36789879935735	22	39	55	18	2.8949403352115	5.07727844079218	5.17087476574598	2.57872798292113	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_152760A	-0.0202506960980457	6.56606584860041	-0.062937127026091	0.951810424977058	0.98944359510494	-6.5250040216519	789	655	871	774	103.823087476449	85.2722404799713	81.88785310845	110.885303265608	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_170030A	-0.0295108937747541	0.58940038607154	-0.0542134492002661	0.958481740802155	0.98944359510494	-6.09638793664014	14	9	21	7	1.84223475877096	1.17167964018281	1.97433400146665	1.00283866002488	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_178490A	-0.0202579523268534	5.93633459071247	-0.0638605722038543	0.951104471383383	0.98944359510494	-6.53987986325424	455	472	785	360	59.8726296600561	61.4480877962541	73.8024852929199	51.5745596584226	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_179960A	0.0222011525415382	3.05709201268962	0.0592085082596096	0.954661349893405	0.98944359510494	-6.49058818488325	77	52	72	70	10.1322911732403	6.76970458772291	6.76914514788565	10.0283866002488	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_182760A	-0.024718195571429	0.646835762517586	-0.0549832156287857	0.957892916155808	0.98944359510494	-6.11225099877963	10	13	17	10	1.31588197055068	1.69242614693073	1.59827038213967	1.4326266571784	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_182860A	0.0185525981896414	6.76028200279409	0.0603435441759022	0.95379341489496	0.98944359510494	-6.52217171251629	749	927	1045	823	98.5595595942462	120.68300293883	98.2466205491737	117.905173885783	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_183540A	0.0287655192354464	0.267257185204881	0.0545073197837427	0.958256944232104	0.98944359510494	-5.99640151042869	9	9	15	6	1.18429377349561	1.17167964018281	1.41023857247618	0.859575994307043	1.06	DOWN_pEhEx_UP_EhMyb10
EHI_197110A	-0.0266336352388656	1.07047054169294	-0.0539780109370646	0.958661842519105	0.98944359510494	-6.2245108017826	13	19	30	10	1.71064656171589	2.4735459070526	2.82047714495235	1.4326266571784	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_200690A	-0.0212523920280303	2.34411540112818	-0.0635399939565016	0.951349540980697	0.98944359510494	-6.42152651476985	41	35	49	39	5.3951160792578	4.55653193404427	4.60677933675551	5.58724396299578	1.06	UP_pEhEx_DOWN_EhMyb10
EHI_100400A	0.0195024272821969	3.09344455596222	0.0533441571386745	0.959146730829564	0.989550952170636	-6.49396042121902	58	74	113	46	7.63211542919396	9.63381037483645	10.6237972459872	6.59008262302066	1.04	DOWN_pEhEx_UP_EhMyb10
EHI_118900A	0.0161350279003401	4.81281040513238	0.0532907683658456	0.959187573284514	0.989550952170636	-6.55535876777286	238	195	330	175	31.3179908991063	25.3863922039609	31.0252485944759	25.0709665006221	1.04	DOWN_pEhEx_UP_EhMyb10
EHI_133550A	-0.0253276024224476	0.867533796142802	-0.0528918931363449	0.959492717425134	0.989580274147461	-6.17454073216464	18	10	21	11	2.36858754699123	1.30186626686979	1.97433400146665	1.57588932289624	1.04	UP_pEhEx_DOWN_EhMyb10
EHI_150400A	0.0181367423403536	1.83442943849677	0.0526607157605929	0.959669574205394	0.989580274147461	-6.35420667878418	28	26	39	23	3.68446951754191	3.38485229386146	3.66662028843806	3.29504131151033	1.04	DOWN_pEhEx_UP_EhMyb10
EHI_194280A	0.0229326110801642	2.26886965970303	0.0524267265204506	0.95984858468341	0.989580274147461	-6.41322933900187	51	26	44	38	6.71099804980848	3.38485229386146	4.13669981259679	5.44398129727794	1.04	DOWN_pEhEx_UP_EhMyb10
EHI_048540A	0.0154913661553258	3.12118020319695	0.0517542799553034	0.960363045498348	0.98989320723122	-6.49622847962005	63	70	96	57	8.2900564144693	9.11306386808854	9.02552686384753	8.1659719459169	1.01	DOWN_pEhEx_UP_EhMyb10
EHI_007770A	-0.0192096176036086	6.29627033355904	-0.0485440442302786	0.962819344989671	0.991226991651259	-6.53174632192359	773	458	1032	451	101.717676323568	59.6254750226364	97.024413786361	64.611462238746	0.88	UP_pEhEx_DOWN_EhMyb10
EHI_020260A	0.028793687004401	0.659479119670653	0.0478276430435585	0.96336755834347	0.991226991651259	-6.11908169633744	15	10	25	6	1.97382295582602	1.30186626686979	2.35039762079363	0.859575994307043	0.88	DOWN_pEhEx_UP_EhMyb10
EHI_020350A	0.0282250580548746	2.72080874839007	0.0471173001102305	0.963911157278005	0.991226991651259	-6.4624918575007	30	86	98	31	3.94764591165205	11.1960498950802	9.21355867351102	4.44114263725305	0.88	DOWN_pEhEx_UP_EhMyb10
EHI_033350A	-0.0331596778946948	-0.242530710552597	-0.0481354916901455	0.963131979910905	0.991226991651259	-5.84180752036527	4	9	11	4	0.526352788220273	1.17167964018281	1.0341749531492	0.573050662871362	0.88	UP_pEhEx_DOWN_EhMyb10
EHI_053820A	-0.0181493044827565	4.8324594246431	-0.0491335337544149	0.962368265143547	0.991226991651259	-6.5555871545792	284	164	275	221	37.3710479636394	21.3506067766646	25.8543738287299	31.6610491236427	0.88	UP_pEhEx_DOWN_EhMyb10
EHI_069170A	0.0288900451215038	0.15784340820396	0.0492714732952817	0.962262715415794	0.991226991651259	-5.96273085607004	7	10	15	5	0.921117379385478	1.30186626686979	1.41023857247618	0.716313328589202	0.88	DOWN_pEhEx_UP_EhMyb10
EHI_073630A	0.0298683597919247	-0.0262972716102626	0.0464867735560384	0.9643936934387	0.991226991651259	-5.9065033832566	6	9	14	4	0.78952918233041	1.17167964018281	1.31622266764443	0.573050662871362	0.88	DOWN_pEhEx_UP_EhMyb10
EHI_107040A	-0.0137439923251487	5.5789541912566	-0.0483954180675439	0.96293307672496	0.991226991651259	-6.54860235149293	384	343	521	328	50.5298676691462	44.6540129536338	48.9822864173392	46.9901543554517	0.88	UP_pEhEx_DOWN_EhMyb10
EHI_121620.mRNA	0.0165689873412565	10.6203545304767	0.0494669575306362	0.962113134587273	0.991226991651259	-6.59864823941127	14577	10020	14227	12804	1918.16114847173	1304.46999940353	1337.56427804124	1834.33517185123	0.88	DOWN_pEhEx_UP_EhMyb10
EHI_127340A	0.0173761197720663	4.54212482193131	0.0467168053512372	0.964217650309909	0.991226991651259	-6.55383939975462	174	183	182	218	22.8963462875819	23.8241526837172	17.1108946793776	31.2312611264892	0.88	DOWN_pEhEx_UP_EhMyb10
EHI_138350A	-0.0135427811475862	5.18128666452623	-0.0467096178886355	0.964223150835447	0.991226991651259	-6.55417545132023	285	266	426	231	37.5026361606945	34.6296426987364	40.0507754583234	33.0936757808211	0.88	UP_pEhEx_DOWN_EhMyb10
EHI_148700A	0.0173503608044098	1.6302720449576	0.0464748454730399	0.964402822049787	0.991226991651259	-6.32439168120238	22	25	37	18	2.8949403352115	3.25466566717448	3.47858847877457	2.57872798292113	0.88	DOWN_pEhEx_UP_EhMyb10
EHI_153490A	0.0172686363506591	1.87914996079792	0.0472907771031958	0.963778399846721	0.991226991651259	-6.36098461940897	27	29	45	21	3.55288132048684	3.77541217392239	4.23071571742853	3.00851598007465	0.88	DOWN_pEhEx_UP_EhMyb10
EHI_035080A	-0.0181743483204647	5.25258908020914	-0.0457920677597119	0.964925364403308	0.991546909381372	-6.55346119080153	396	211	358	304	52.1089260338071	27.4693782309526	33.6576939297648	43.5518503782235	0.85	UP_pEhEx_DOWN_EhMyb10
EHI_151640A	0.0149245302790646	2.69644382105376	0.0451787789972999	0.965394741776987	0.991594993031166	-6.46031832876923	50	49	79	38	6.57940985275342	6.37914470766198	7.42725648170787	5.44398129727794	0.84	DOWN_pEhEx_UP_EhMyb10
EHI_167660A	0.0140094803301938	3.12007349163436	0.0453020491017255	0.965300396421726	0.991594993031166	-6.49650471698611	70	63	101	54	9.21117379385478	8.20175748127968	9.49560638800626	7.73618394876338	0.84	DOWN_pEhEx_UP_EhMyb10
EHI_020100A	-0.0201649839204896	1.49248454011425	-0.0420146114537115	0.967816656623023	0.991842393113675	-6.30320374506968	31	14	30	19	4.07923410870712	1.82261277361771	2.82047714495235	2.72199064863897	0.82	UP_pEhEx_DOWN_EhMyb10
EHI_050390A	-0.0446117785165132	-0.567546994747288	-0.0438749908435366	0.966392639239398	0.991842393113675	-5.74841345206139	2	11	12	2	0.263176394110137	1.43205289355677	1.12819085798094	0.286525331435681	0.82	UP_pEhEx_DOWN_EhMyb10
