logFC	AveExpr	t	P.Value	adj.P.Val	B	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_045200A	-0.599886280658061	1.12457401870262	-1.03899392672843	0.33515949356673	0.766258979681906	-5.28695896356901	11	12	18	29	1.70992191080111	1.61245909049258	1.71490662834772	4.19816644548456	23.37	UP_pEhEx_DOWN_CmasM
EHI_049860A	-0.454416953634954	2.15199391680951	-1.04003492588345	0.334709763543831	0.766258979681906	-5.47238867827514	18	37	68	28	2.79805403585636	4.97174886235213	6.47853615153584	4.05340208529544	23.37	UP_pEhEx_DOWN_CmasM
EHI_083590A	-0.328010326735415	8.65496229939675	-1.04269936316481	0.333560872548908	0.766258979681906	-5.6508172130464	2167	2855	3915	3781	336.854616427818	383.63089194636	372.99219166563	547.354045875073	23.37	UP_pEhEx_DOWN_CmasM
EHI_101530A	1.26162611646454	-0.442845132568923	1.04118912885963	0.334211690355173	0.766258979681906	-4.90169145675142	8	5	1	14	1.24357957149171	0.671857954371909	0.0952725904637623	2.02670104264772	23.37	DOWN_pEhEx_UP_CmasM
EHI_117570A	0.468954152426147	1.85448438405973	1.04421645086134	0.332908120753219	0.766258979681906	-5.43803781574144	30	29	45	14	4.66342339309393	3.89677613535707	4.28726657086931	2.02670104264772	23.37	DOWN_pEhEx_UP_CmasM
EHI_118820A	0.311987567987768	5.46297886971813	1.04348013452795	0.333224805328828	0.766258979681906	-5.64676432313197	366	315	392	289	56.8937653957459	42.3270511254303	37.3468554617948	41.8369000946565	23.37	DOWN_pEhEx_UP_CmasM
EHI_122310A	-0.425519631108984	8.18128916627346	-1.03976679431566	0.334825555072048	0.766258979681906	-5.64812557445638	1866	1606	2477	3317	290.064935050442	215.800774944257	235.990206578739	480.18338274732	23.37	UP_pEhEx_DOWN_CmasM
EHI_148650A	-0.544646845987288	0.848853799062782	-1.04042015790413	0.334543458577255	0.766258979681906	-5.21718585572116	7	13	18	19	1.08813212505525	1.74683068136696	1.71490662834772	2.75052284359333	23.37	UP_pEhEx_DOWN_CmasM
EHI_177550A	0.958501898570206	-0.344395421616018	1.04231659489476	0.333725726247587	0.766258979681906	-4.91061915496577	9	7	12	1	1.39902701792818	0.940601136120672	1.14327108556515	0.144764360189123	23.37	DOWN_pEhEx_UP_CmasM
EHI_189750A	0.810918951315985	0.111863517911892	1.04082386772425	0.334369247479915	0.766258979681906	-5.03283848258922	8	13	16	2	1.24357957149171	1.74683068136696	1.5243614474202	0.289528720378246	23.37	DOWN_pEhEx_UP_CmasM
EHI_192260A	-0.481353386722475	0.757739642040215	-1.04018140471255	0.334646520748981	0.766258979681906	-5.20172286294746	8	11	21	13	1.24357957149171	1.4780874996182	2.00072439973901	1.8819366824586	23.37	UP_pEhEx_DOWN_CmasM
EHI_197070A	0.412880864661173	3.27400797475113	1.03894114332496	0.335182309758608	0.766258979681906	-5.57989599257095	80	75	120	41	12.4357957149171	10.0778693155786	11.4327108556515	5.93533876775403	23.37	DOWN_pEhEx_UP_CmasM
EHI_199990A	0.310460171066714	11.4132696242933	1.03972350013211	0.334844254484901	0.766258979681906	-5.67571181304401	22912	19271	23846	18239	3561.61189275227	2589.47492774021	2271.87019219888	2640.35716548941	23.37	DOWN_pEhEx_UP_CmasM
EHI_030840A	-0.425594931667226	1.33916337324279	-1.03807239642814	0.335558012854567	0.766707208152969	-5.35024540381497	11	19	29	21	1.70992191080111	2.55306022661325	2.76290512344911	3.04005156397158	23.33	UP_pEhEx_DOWN_CmasM
EHI_044880A	0.362518485082455	4.92840034518924	1.03610988673398	0.336407966040833	0.767142087265664	-5.65248442164584	286	199	315	165	44.4579696808288	26.739946584002	30.0108659960851	23.8861194312053	23.29	DOWN_pEhEx_UP_CmasM
EHI_130480A	0.616446909630872	0.286256556878421	1.03652301682004	0.336228899102366	0.767142087265664	-5.09672662504282	12	8	8	8	1.86536935723757	1.07497272699505	0.762180723710099	1.15811488151298	23.29	DOWN_pEhEx_UP_CmasM
EHI_152400A	0.399310145176964	1.29751175420035	1.03629089803092	0.336329499231069	0.767142087265664	-5.35969167736274	19	19	21	15	2.95350148229282	2.55306022661325	2.00072439973901	2.17146540283684	23.29	DOWN_pEhEx_UP_CmasM
EHI_166870A	-0.340808531276093	3.59343597209478	-1.03611124995067	0.336407375043877	0.767142087265664	-5.60208145126966	58	93	126	106	9.01595189331493	12.4965579513175	12.0043463984341	15.345022180047	23.29	UP_pEhEx_DOWN_CmasM
EHI_009870A	0.292081156478959	10.124893477841	1.03552241562258	0.336662730048504	0.767346898670084	-5.66940241328389	8904	8208	10414	7088	1384.10406307028	1102.92201789693	992.168757089621	1026.0897850205	23.27	DOWN_pEhEx_UP_CmasM
EHI_104660A	0.303565046951385	11.6860023824853	1.03372599568938	0.337442722402069	0.768655814601743	-5.68419693913057	27577	23261	29745	21439	4286.77423037838	3125.61757532899	2833.88320334461	3103.6031180946	23.13	DOWN_pEhEx_UP_CmasM
EHI_137750A	-0.493354020282487	0.925342413732687	-1.03343901328654	0.337567461141737	0.768655814601743	-5.24919413842548	9	12	19	19	1.39902701792818	1.61245909049258	1.81017921881148	2.75052284359333	23.13	UP_pEhEx_DOWN_CmasM
EHI_068100A	0.404038580273286	1.21830531124787	1.03194815675357	0.338216061685859	0.769755929042375	-5.34866687395424	18	18	20	14	2.79805403585636	2.41868863573887	1.90545180927525	2.02670104264772	23.02	DOWN_pEhEx_UP_CmasM
EHI_079190A	-0.349939507329918	9.15164884716448	-1.0300559448612	0.339040698813896	0.770878460841762	-5.66752214406562	3460	3507	5237	5713	537.848164670167	471.241169196457	498.942556258723	827.038789760458	22.91	UP_pEhEx_DOWN_CmasM
EHI_108730A	-0.632847858297673	0.0652602368541714	-1.03025870742896	0.338952257353071	0.770878460841762	-5.01789448433199	4	7	14	8	0.621789785745857	0.940601136120672	1.33381626649267	1.15811488151298	22.91	UP_pEhEx_DOWN_CmasM
EHI_135780A	0.763738464018326	0.113716054139091	1.02824533944215	0.33983126566948	0.772298508986038	-5.04663955628296	14	7	12	3	2.1762642501105	0.940601136120672	1.14327108556515	0.434293080567368	22.77	DOWN_pEhEx_UP_CmasM
EHI_182980A	0.365363851452602	7.97307713493618	1.02747625846046	0.340167512852409	0.772685190326859	-5.65784061105064	1850	2110	3095	1144	287.577775907459	283.524056744946	294.868667485344	165.610428056356	22.73	DOWN_pEhEx_UP_CmasM
EHI_099760A	-0.303139706732467	3.89336264128549	-1.02693138742907	0.340405893694374	0.772849300861994	-5.62859668881533	77	110	180	109	11.9694533756078	14.780874996182	17.1490662834772	15.7793152606144	22.72	UP_pEhEx_DOWN_CmasM
EHI_068220A	-0.462763787016668	1.67712452385308	-1.02483693688292	0.341323448437666	0.773799552695916	-5.42370773475997	13	26	49	20	2.02081680367404	3.49366136273393	4.66835693272435	2.89528720378246	22.62	UP_pEhEx_DOWN_CmasM
EHI_086070A	-0.77979100289037	-0.145084520093439	-1.02547410233919	0.3410441063246	0.773799552695916	-4.95746657339772	2	8	11	9	0.310894892872929	1.07497272699505	1.04799849510139	1.3028792417021	22.62	UP_pEhEx_DOWN_CmasM
EHI_163650A	0.286803397376179	5.90073729495215	1.024987502019	0.341257422252534	0.773799552695916	-5.66037314539267	398	523	541	391	61.8680836817128	70.2763420273017	51.5424714408954	56.602864833947	22.62	DOWN_pEhEx_UP_CmasM
EHI_087910A	-0.389422642253183	1.39438423384513	-1.0235774664607	0.341876150954751	0.774675038597907	-5.37758422577349	14	17	33	19	2.1762642501105	2.28431704486449	3.14399548530416	2.75052284359333	22.53	UP_pEhEx_DOWN_CmasM
EHI_040590A	0.301720161556697	5.45299405779157	1.02241560635815	0.342386646736116	0.77545408014431	-5.66737865624928	310	364	479	235	48.1887083953039	48.911259078275	45.6355708321422	34.0196246444438	22.45	DOWN_pEhEx_UP_CmasM
EHI_187180A	0.481529180518064	2.36944814044382	1.02144757896602	0.34281243732305	0.776040612373151	-5.51858469436531	50	36	65	20	7.77237232182322	4.83737727147774	6.19271838014455	2.89528720378246	22.4	DOWN_pEhEx_UP_CmasM
EHI_065840A	0.286189909691911	6.64475394972928	1.02051763089124	0.343221873030432	0.776589568743954	-5.65363653536494	756	772	953	624	117.518269505967	103.734868155023	90.7947787119655	90.3329607580126	22.34	DOWN_pEhEx_UP_CmasM
EHI_017010A	-0.405365932014513	1.55805187105065	-1.01944351146518	0.343695265435938	0.77728263238113	-5.41117172577344	20	15	36	22	3.10894892872929	2.01557386311573	3.42981325669544	3.1848159241607	22.27	UP_pEhEx_DOWN_CmasM
EHI_007640A	0.693915651337796	1.75279169298312	1.01705328434383	0.344750552728712	0.779290365060237	-5.44947809456129	17	46	15	35	2.64260658941989	6.18109318022156	1.42908885695644	5.0667526066193	22.07	DOWN_pEhEx_UP_CmasM
EHI_110120A	-0.326837910399045	8.17086615257683	-1.01535395115173	0.345502364821277	0.7794747823223	-5.67190081007499	1543	2050	2761	2739	239.855409851464	275.461761292483	263.047622270448	396.509582558007	22.05	UP_pEhEx_DOWN_CmasM
EHI_153220A	0.329509059688194	5.40917848097078	1.01566891011902	0.345362924351634	0.7794747823223	-5.67407726331595	372	291	444	234	57.8264500743647	39.1021329444451	42.3010301659105	33.8748602842547	22.05	DOWN_pEhEx_UP_CmasM
EHI_161970A	-0.293032334552053	4.62295444193348	-1.0158555361212	0.34528032115672	0.7794747823223	-5.66576329257118	133	177	261	206	20.6745103760498	23.7837715847656	24.866146111042	29.8214581989593	22.05	UP_pEhEx_DOWN_CmasM
EHI_192590A	-0.373568483607048	8.25442498884799	-1.01556215137464	0.345410184228949	0.7794747823223	-5.67275079556574	1800	1910	2681	3272	279.805403585636	256.649738570069	255.425815033347	473.66898653881	22.05	UP_pEhEx_DOWN_CmasM
EHI_142150A	0.394968221748992	2.70981715002511	1.01418812039212	0.346018894755284	0.77979285869361	-5.55747602605766	61	44	71	32	9.48229423262432	5.9123499984728	6.76435392292713	4.63245952605193	22.02	DOWN_pEhEx_UP_CmasM
EHI_163860A	-0.309885229405243	4.39437947663056	-1.01390093431921	0.346146228117434	0.77979285869361	-5.66143010698307	105	161	224	177	16.3219818758288	21.6338261307755	21.3410602638828	25.6232917534747	22.02	UP_pEhEx_DOWN_CmasM
EHI_181520A	0.332376711348039	2.77729870280941	1.01390779358298	0.346143186407257	0.77979285869361	-5.56371079091245	51	55	73	36	7.92781976825968	7.390437498091	6.95489910385465	5.21151696680842	22.02	DOWN_pEhEx_UP_CmasM
EHI_035710A	-0.368718365733904	1.69862590752078	-1.01349253166147	0.346327370457543	0.779823294950866	-5.43934500050501	16	23	37	26	2.48715914298343	3.09054659011078	3.52508584715921	3.76387336491719	22.02	UP_pEhEx_DOWN_CmasM
EHI_000740A	0.3488872853028	3.72366546514045	1.00516861847544	0.350035642104722	0.780255544949441	-5.6425442017256	123	86	124	79	19.1200359116851	11.5559568151968	11.8138012175065	11.4363844549407	21.97	DOWN_pEhEx_UP_CmasM
EHI_005900A	-0.343210794140406	2.11866261833687	-1.0088035428529	0.34841247436547	0.780255544949441	-5.49959952109435	22	31	50	34	3.41984382160222	4.16551931710583	4.76362952318812	4.92198824643017	21.97	UP_pEhEx_DOWN_CmasM
EHI_006690A	-0.667369156076388	-0.0789134843302176	-0.996441123671722	0.353957122850832	0.780255544949441	-5.0052405426585	3	7	12	8	0.466342339309393	0.940601136120672	1.14327108556515	1.15811488151298	21.97	UP_pEhEx_DOWN_CmasM
EHI_008770A	0.299949479756044	6.01256542713299	1.00730194075485	0.34908229269245	0.780255544949441	-5.67574389854096	455	538	709	346	70.7285881285913	72.2919158904174	67.5482666388075	50.0884686254365	21.97	DOWN_pEhEx_UP_CmasM
EHI_009390A	0.429229736199463	1.05776020694306	1.00596262186685	0.349680575305672	0.780255544949441	-5.3371765981214	17	16	21	10	2.64260658941989	2.14994545399011	2.00072439973901	1.44764360189123	21.97	DOWN_pEhEx_UP_CmasM
EHI_012360A	0.311895703921509	11.7209264001506	1.00170741328527	0.351586750613799	0.780255544949441	-5.71555804275342	29242	23153	29044	22918	4545.59422869509	3111.10544351456	2767.09711742951	3317.70960681432	21.97	DOWN_pEhEx_UP_CmasM
EHI_012600A	-0.391679863138572	3.96022675827328	-1.00971536731271	0.348006231276553	0.780255544949441	-5.64772692652955	62	140	172	134	9.63774167906079	18.8120227224134	16.3868855597671	19.3984242653424	21.97	UP_pEhEx_DOWN_CmasM
EHI_023440A	0.615744793936164	0.800657173765497	1.00815891763509	0.348699897829996	0.780255544949441	-5.26478995103447	11	21	23	5	1.70992191080111	2.82180340836202	2.19126958066653	0.723821800945614	21.97	DOWN_pEhEx_UP_CmasM
EHI_024470A	-0.293361725004936	6.50632426112174	-0.999712145745595	0.352483358598045	0.780255544949441	-5.67639177530546	485	665	958	765	75.3920115216852	89.3571079314639	91.2711416642843	110.744735544679	21.97	UP_pEhEx_DOWN_CmasM
EHI_029100A	0.573938615092794	0.146596395572793	1.00522992931681	0.350008214700114	0.780255544949441	-5.08287324843244	9	9	10	5	1.39902701792818	1.20934431786944	0.952725904637623	0.723821800945614	21.97	DOWN_pEhEx_UP_CmasM
EHI_031350A	-0.379363922800685	1.48608185636723	-0.997517697611905	0.353471539251909	0.780255544949441	-5.41917126422961	17	16	31	23	2.64260658941989	2.14994545399011	2.95345030437663	3.32958028434982	21.97	UP_pEhEx_DOWN_CmasM
EHI_042860A	0.451045238044283	1.71248766510418	1.01113347477653	0.347375165979491	0.780255544949441	-5.45072372383488	21	31	21	27	3.26439637516575	4.16551931710583	2.00072439973901	3.90863772510631	21.97	DOWN_pEhEx_UP_CmasM
EHI_044920A	0.29323298691852	3.96824608119432	1.00608908975509	0.349624046834433	0.780255544949441	-5.65448761843077	123	116	148	97	19.1200359116851	15.5871045414283	14.1003433886368	14.0421429383449	21.97	DOWN_pEhEx_UP_CmasM
EHI_049290A	0.301801313434468	5.08525007208951	0.99855120881436	0.353005869552665	0.780255544949441	-5.69011836150876	243	279	379	178	37.7737294840608	37.4896738539525	36.1083117857659	25.7680561136638	21.97	DOWN_pEhEx_UP_CmasM
EHI_050510A	-0.343488795688668	4.27722982404787	-1.00236642577396	0.351291005117961	0.780255544949441	-5.66844298223622	85	165	233	148	13.2130329470995	22.171312494273	22.1985135780566	21.4251253079902	21.97	UP_pEhEx_DOWN_CmasM
EHI_050880A	-0.393944474002815	2.15173544369352	-1.01221241872056	0.34689563418851	0.780255544949441	-5.49952078510172	30	23	45	41	4.66342339309393	3.09054659011078	4.28726657086931	5.93533876775403	21.97	UP_pEhEx_DOWN_CmasM
EHI_053010A	0.735155236635607	0.366935271448138	0.999572599241398	0.352546133209947	0.780255544949441	-5.14109373984729	16	9	17	3	2.48715914298343	1.20934431786944	1.61963403788396	0.434293080567368	21.97	DOWN_pEhEx_UP_CmasM
EHI_056510A	-0.28919215085712	4.19380073048753	-1.00864192127194	0.34848452017591	0.780255544949441	-5.65975584026115	97	134	217	136	15.078402304337	18.0057931771672	20.6741521306364	19.6879529857207	21.97	UP_pEhEx_DOWN_CmasM
EHI_068630A	-0.514724208450615	0.760985706437438	-0.997237592772987	0.353597829019117	0.780255544949441	-5.23702263654087	6	14	22	13	0.932684678618786	1.88120227224134	2.09599699020277	1.8819366824586	21.97	UP_pEhEx_DOWN_CmasM
EHI_069360A	0.404997742417677	2.90174226629049	1.00015174181268	0.352285664759195	0.780255544949441	-5.58732238702648	67	53	89	33	10.4149789112431	7.12169431634223	8.47926055127485	4.77722388624105	21.97	DOWN_pEhEx_UP_CmasM
EHI_074080A	0.456914311033821	1.05748621679772	0.998069949607739	0.353222650984285	0.780255544949441	-5.3452312774228	16	16	14	16	2.48715914298343	2.14994545399011	1.33381626649267	2.31622976302596	21.97	DOWN_pEhEx_UP_CmasM
EHI_074090A	0.311895703921509	11.7209264001506	1.00170741328527	0.351586750613799	0.780255544949441	-5.71555804275342	29242	23153	29044	22918	4545.59422869509	3111.10544351456	2767.09711742951	3317.70960681432	21.97	DOWN_pEhEx_UP_CmasM
EHI_074100A	0.37678477765842	1.70755581975764	1.000072073483	0.352321486516634	0.780255544949441	-5.46030661182492	27	24	33	17	4.19708105378454	3.22491818098516	3.14399548530416	2.46099412321509	21.97	DOWN_pEhEx_UP_CmasM
EHI_098810A	0.301828088334136	3.97714810937301	0.998069453674908	0.353222874429141	0.780255544949441	-5.66254089052299	101	144	164	88	15.7001920900829	19.349509085911	15.624704836057	12.7392636966428	21.97	DOWN_pEhEx_UP_CmasM
EHI_107270A	-0.523151462211904	4.93913735952485	-0.9968208480926	0.353785790398175	0.780255544949441	-5.68786818961168	97	320	483	203	15.078402304337	42.9989090798022	46.0166611939972	29.3871651183919	21.97	UP_pEhEx_DOWN_CmasM
EHI_108700A	-0.598084315704087	0.177753059201229	-1.01004653717748	0.347858778232317	0.780255544949441	-5.06679524036724	7	5	14	9	1.08813212505525	0.671857954371909	1.33381626649267	1.3028792417021	21.97	UP_pEhEx_DOWN_CmasM
EHI_109960A	0.549512057031294	0.336415334545617	1.00033513087334	0.352203217262607	0.780255544949441	-5.14319378368968	11	9	9	8	1.70992191080111	1.20934431786944	0.857453314173861	1.15811488151298	21.97	DOWN_pEhEx_UP_CmasM
EHI_116830A	-0.382388226843369	7.84779770083705	-0.995454926254952	0.354402400360741	0.780255544949441	-5.68599359774051	1294	1501	1970	2552	201.148995688785	201.691757902447	187.687003213612	369.438647202641	21.97	UP_pEhEx_DOWN_CmasM
EHI_123390A	-0.302799768566292	10.3914246576915	-1.00558444907555	0.349849653386966	0.780255544949441	-5.70043511005408	7154	9777	13401	12051	1112.07103180647	1313.75104397883	1276.74798480488	1744.55530463912	21.97	UP_pEhEx_DOWN_CmasM
EHI_137710A	-0.507262772930003	2.54583869609428	-1.0075933948365	0.348952204892455	0.780255544949441	-5.54459984555441	19	57	60	59	2.95350148229282	7.65918067983976	5.71635542782574	8.54109725115824	21.97	UP_pEhEx_DOWN_CmasM
EHI_138420A	0.408327569448745	1.72582168530507	0.997345592389545	0.353549131474627	0.780255544949441	-5.46523134876451	31	22	33	17	4.81887083953039	2.9561749992364	3.14399548530416	2.46099412321509	21.97	DOWN_pEhEx_UP_CmasM
EHI_142050A	0.426165703618774	1.30665727191381	0.996550889946878	0.353907589409501	0.780255544949441	-5.39816076497579	14	26	20	16	2.1762642501105	3.49366136273393	1.90545180927525	2.31622976302596	21.97	DOWN_pEhEx_UP_CmasM
EHI_142730A	-0.389756544261231	10.9722488759609	-1.00992335436053	0.347913619510687	0.780255544949441	-5.7009050059615	12244	12021	17135	22417	1903.29853416807	1615.28089390094	1632.49583759657	3245.18266235956	21.97	UP_pEhEx_DOWN_CmasM
EHI_155470A	-0.396177407377828	4.45750499778769	-0.999343811600553	0.352649071652099	0.780255544949441	-5.67670383425447	86	202	289	159	13.3684803935359	27.1430613566251	27.5337786440273	23.0175332700705	21.97	UP_pEhEx_DOWN_CmasM
EHI_156320A	0.440547159823292	2.28867359791605	1.00047114295625	0.352142079130616	0.780255544949441	-5.53047823732418	38	41	63	19	5.90700296458564	5.50923522584965	6.00217319921703	2.75052284359333	21.97	DOWN_pEhEx_UP_CmasM
EHI_158590A	-0.322493971490183	3.59207032622998	-1.00301084654021	0.351001996701035	0.780255544949441	-5.63401119006332	57	96	141	93	8.86050444687847	12.8996727239407	13.4334352553905	13.4630854975884	21.97	UP_pEhEx_DOWN_CmasM
EHI_159810A	0.697477240329919	2.17043373532659	1.00128416650855	0.351776794309883	0.780255544949441	-5.51487627091617	27	60	74	11	4.19708105378454	8.06229545246291	7.05017169431841	1.59240796208035	21.97	DOWN_pEhEx_UP_CmasM
EHI_162180A	0.469080740120199	1.52233432887325	1.00041222072706	0.352168563955001	0.780255544949441	-5.43128395895013	31	17	24	17	4.81887083953039	2.28431704486449	2.2865421711303	2.46099412321509	21.97	DOWN_pEhEx_UP_CmasM
EHI_163530A	-0.30584867265779	6.31197190032606	-0.998344280847067	0.353099066721836	0.780255544949441	-5.68000557170546	388	629	954	592	60.3136092173482	84.5197306599861	90.8900513024293	85.7005012319607	21.97	UP_pEhEx_DOWN_CmasM
EHI_163550A	0.497538301265883	0.570525640736129	0.997699835868593	0.353389438234762	0.780255544949441	-5.21427844348398	13	11	14	7	2.02081680367404	1.4780874996182	1.33381626649267	1.01335052132386	21.97	DOWN_pEhEx_UP_CmasM
EHI_165800A	0.306011558504392	3.49441001864525	0.995822721682243	0.354236286034949	0.780255544949441	-5.63713659088465	77	97	120	61	11.9694533756078	13.034044314815	11.4327108556515	8.83062597153649	21.97	DOWN_pEhEx_UP_CmasM
EHI_170090A	-0.471236569780182	1.66692527311289	-1.00358684817154	0.350743830680224	0.780255544949441	-5.44018737030564	11	29	36	28	1.70992191080111	3.89677613535707	3.42981325669544	4.05340208529544	21.97	UP_pEhEx_DOWN_CmasM
EHI_176830A	0.388700895940265	2.88536915973065	1.00448673070672	0.350340798389933	0.780255544949441	-5.58186080788321	71	48	77	38	11.036768696989	6.44983636197033	7.3359894657097	5.50104568718666	21.97	DOWN_pEhEx_UP_CmasM
EHI_182650A	0.322863382858823	2.76650671075871	0.996074014191687	0.354122825117666	0.780255544949441	-5.57966433701921	44	62	69	38	6.83968764320443	8.33103863421167	6.5738087419996	5.50104568718666	21.97	DOWN_pEhEx_UP_CmasM
EHI_197360A	-0.607017822312974	1.97764734170386	-1.00941623035574	0.348139463983379	0.780255544949441	-5.47613579884081	10	45	55	31	1.55447446436464	6.04672158934718	5.23999247550693	4.48769516586281	21.97	UP_pEhEx_DOWN_CmasM
EHI_197460A	0.354186162828251	5.44186382763919	1.00264299889065	0.351166945352355	0.780255544949441	-5.68646289710454	400	288	473	226	62.1789785745857	38.6990181718219	45.0639352893596	32.7167454027417	21.97	DOWN_pEhEx_UP_CmasM
EHI_202810A	-0.305745870815761	3.42226906522806	-1.01257140971543	0.346736197939046	0.780255544949441	-5.61354420782432	56	78	119	86	8.705057000442	10.4809840882018	11.3374382651877	12.4497349762646	21.97	UP_pEhEx_DOWN_CmasM
EHI_132390A	0.478950404802659	2.5049893564408	0.993805580641745	0.355148074160537	0.781527360924701	-5.55776533601577	53	41	75	21	8.23871466113261	5.50923522584965	7.14544428478218	3.04005156397158	21.85	DOWN_pEhEx_UP_CmasM
EHI_178820A	0.308626935235184	4.73142229028837	0.993395868226967	0.355333496261616	0.781565685394344	-5.69090002990504	225	185	231	178	34.9756754482045	24.8587443117606	22.0079683971291	25.7680561136638	21.84	DOWN_pEhEx_UP_CmasM
EHI_001130A	0.375039208497924	7.80127207620766	0.985557266637909	0.358895555188847	0.781761026455203	-5.69526999289076	1387	2217	1537	1816	215.605608207376	297.901816968504	146.433971542803	262.892078103447	21.82	DOWN_pEhEx_UP_CmasM
EHI_007020A	-0.402962919127142	1.24844843887701	-0.985137243108403	0.359087206786274	0.781761026455203	-5.38198987622785	12	16	32	16	1.86536935723757	2.14994545399011	3.04872289484039	2.31622976302596	21.82	UP_pEhEx_DOWN_CmasM
EHI_010620A	-0.513344313646093	3.53415843311631	-0.990693477426402	0.356558402234606	0.781761026455203	-5.63999745411697	35	125	148	94	5.44066062527625	16.7964488592977	14.1003433886368	13.6078498577775	21.82	UP_pEhEx_DOWN_CmasM
EHI_021270A	0.303766117867881	3.77882214425137	0.98996310696825	0.356890020400751	0.781761026455203	-5.66006118393953	87	127	142	77	13.5239278399724	17.0651920410465	13.5287078458543	11.1468557345625	21.82	DOWN_pEhEx_UP_CmasM
EHI_022940A	0.275567371167259	4.56255109041745	0.98864176730976	0.357490573964713	0.781761026455203	-5.69194225362363	176	183	234	142	27.3587505728177	24.5900011300119	22.2937861685204	20.5565391468554	21.82	DOWN_pEhEx_UP_CmasM
EHI_031640A	-0.521150273429582	1.84051793596179	-0.983704868597035	0.359741380577292	0.781761026455203	-5.48355680703161	25	16	30	44	3.88618616091161	2.14994545399011	2.85817771391287	6.3696318483214	21.82	UP_pEhEx_DOWN_CmasM
EHI_049790A	-0.427874228968405	2.99934249380382	-0.990034116793737	0.356857768471986	0.781761026455203	-5.60228710978028	29	76	97	64	4.50797594665747	10.212240906453	9.24144127498495	9.26491905210386	21.82	UP_pEhEx_DOWN_CmasM
EHI_054260A	0.283903681587571	6.77125343270964	0.991550373358188	0.356169642841511	0.781761026455203	-5.68014110127774	839	828	987	719	130.420407560194	111.259677243988	94.0340467877334	104.085574975979	21.82	DOWN_pEhEx_UP_CmasM
EHI_057680A	0.51642698107685	0.542966750184098	0.987532203042038	0.357995483038552	0.781761026455203	-5.21418952806458	13	11	15	6	2.02081680367404	1.4780874996182	1.42908885695644	0.868586161134737	21.82	DOWN_pEhEx_UP_CmasM
EHI_073580A	0.458748550387854	2.21520035746833	0.98750032902026	0.358009995570517	0.781761026455203	-5.53464372151061	46	31	56	19	7.15058253607736	4.16551931710583	5.33526506597069	2.75052284359333	21.82	DOWN_pEhEx_UP_CmasM
EHI_096440A	0.497368973520823	1.09847868331371	0.984899638437893	0.359195658152175	0.781761026455203	-5.36541158776193	22	13	15	15	3.41984382160222	1.74683068136696	1.42908885695644	2.17146540283684	21.82	DOWN_pEhEx_UP_CmasM
EHI_126900A	0.558141555297515	1.86663854271053	0.983315374828803	0.359919424830296	0.781761026455203	-5.49586220357534	40	24	49	12	6.21789785745857	3.22491818098516	4.66835693272435	1.73717232226947	21.82	DOWN_pEhEx_UP_CmasM
EHI_131200A	-0.562472663406224	0.186392364710321	-0.985134723582354	0.359088356655427	0.781761026455203	-5.09045835165893	6	6	14	9	0.932684678618786	0.806229545246291	1.33381626649267	1.3028792417021	21.82	UP_pEhEx_DOWN_CmasM
EHI_138750A	0.417830129400968	2.3660990991459	0.986941232366964	0.358264631886675	0.781761026455203	-5.55105178677637	46	37	62	22	7.15058253607736	4.97174886235213	5.90690060875326	3.1848159241607	21.82	DOWN_pEhEx_UP_CmasM
EHI_138990A	0.35671651784003	2.01580861392811	0.983227479447514	0.359959612783114	0.781761026455203	-5.5162736971894	29	34	44	20	4.50797594665747	4.56863408972898	4.19199398040554	2.89528720378246	21.82	DOWN_pEhEx_UP_CmasM
EHI_148850A	0.265822853516118	10.7530836942349	0.985708528502211	0.358826555750482	0.781761026455203	-5.72209394457248	12696	13507	17210	10433	1973.56077995735	1814.95707794027	1639.64128188135	1510.32656985312	21.82	DOWN_pEhEx_UP_CmasM
EHI_151990A	0.286184962163986	5.33039750696926	0.986012263454229	0.358688035546369	0.781761026455203	-5.70260207437221	301	313	339	283	46.7896813773758	42.0583079436815	32.2974081672154	40.9683139335217	21.82	DOWN_pEhEx_UP_CmasM
EHI_160920A	-0.342706824631345	2.00240668692947	-0.984994496533175	0.359152358430592	0.781761026455203	-5.50766810581963	20	29	48	30	3.10894892872929	3.89677613535707	4.57308434226059	4.34293080567368	21.82	UP_pEhEx_DOWN_CmasM
EHI_163560A	-0.416577702573943	5.13906029566378	-0.991057093672093	0.356393395188399	0.781761026455203	-5.69555770727237	134	330	496	242	20.8299578224862	44.342624988546	47.2552048700261	35.0329751657677	21.82	UP_pEhEx_DOWN_CmasM
EHI_169980A	-0.430247550702545	2.02116179648979	-0.992116826114415	0.355912834348452	0.781761026455203	-5.50204378898903	16	35	58	27	2.48715914298343	4.70300568060336	5.52581024689822	3.90863772510631	21.82	UP_pEhEx_DOWN_CmasM
EHI_178010A	-0.358675406598903	4.27064695402431	-0.985795517580743	0.358786879588777	0.781761026455203	-5.68380415672963	98	140	174	199	15.2338497507735	18.8120227224134	16.5774307406946	28.8081076776354	21.82	UP_pEhEx_DOWN_CmasM
