logFC	AveExpr	t	P.Value	adj.P.Val	B	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_033750A	0.166777114950141	1.30882418025113	0.427065641293293	0.681320364656612	0.833289687053648	-6.21387904445695	12	20	22	18	2.20466180626529	2.8573222318762	2.06586442531979	2.57909230298297	16.67	DOWN_pEhEx_UP_CDC5
EHI_038930A	-0.381605445026888	-0.485260240920709	-0.428719805108509	0.680168040012176	0.833289687053648	-5.6339087637806	1	9	11	4	0.183721817188774	1.28579500434429	1.0329322126599	0.573131622885105	16.67	UP_pEhEx_DOWN_CDC5
EHI_080870A	-0.173829167601144	1.14760743001624	-0.428552486028143	0.680284556901874	0.833289687053648	-6.16568213018419	13	12	24	16	2.38838362345406	1.71439333912572	2.25367028216705	2.29252649154042	16.67	UP_pEhEx_DOWN_CDC5
EHI_104570A	-0.152084440866582	2.65079499093972	-0.42713655490329	0.681270946269251	0.833289687053648	-6.42678197213739	24	54	72	45	4.40932361253057	7.71477002606575	6.76101084650114	6.44773075745743	16.67	UP_pEhEx_DOWN_CDC5
EHI_111820A	-0.460193558196389	-0.815329830337776	-0.428990196419516	0.679979765701148	0.833289687053648	-5.54413165551052	7	1	10	2	1.28605272032142	0.14286611159381	0.939029284236269	0.286565811442552	16.67	UP_pEhEx_DOWN_CDC5
EHI_112060A	-0.209565320469918	0.675703806522972	-0.427925394190927	0.680721330434514	0.833289687053648	-6.02692977043598	7	11	22	9	1.28605272032142	1.57152722753191	2.06586442531979	1.28954615149149	16.67	UP_pEhEx_DOWN_CDC5
EHI_132880A	-0.111138305144783	6.62302801274848	-0.428597073015483	0.6802535067178	0.833289687053648	-6.64817293054689	516	662	948	823	94.8004576694073	94.5773658751023	89.0199761455983	117.92183140861	16.67	UP_pEhEx_DOWN_CDC5
EHI_137000A	-0.114443040861185	4.53152980000132	-0.427944717875882	0.680707869425352	0.833289687053648	-6.61601733995461	112	167	289	148	20.5768435251427	23.8586406361663	27.1379463144282	21.2058700467489	16.67	UP_pEhEx_DOWN_CDC5
EHI_152050A	0.170891968201602	1.93124750588206	0.43046269202794	0.678954886681955	0.833289687053648	-6.32404443974852	22	28	50	18	4.04187997815303	4.00025112462668	4.69514642118135	2.57909230298297	16.67	DOWN_pEhEx_UP_CDC5
EHI_158620A	0.18187949255806	1.86018928566227	0.427748404693969	0.680844628239414	0.833289687053648	-6.31376992743533	14	38	37	23	2.57210544064283	5.42891224056478	3.4744083516742	3.29550683158935	16.67	DOWN_pEhEx_UP_CDC5
EHI_164380A	0.20719866224814	0.844189395352884	0.429227586756064	0.679814489984035	0.833289687053648	-6.09711479497502	9	15	23	8	1.65349635469896	2.14299167390715	2.15976735374342	1.14626324577021	16.67	DOWN_pEhEx_UP_CDC5
EHI_169660A	0.137130939779912	2.60219591026795	0.430284639699889	0.679078775636317	0.833289687053648	-6.42064277034077	40	38	62	39	7.34887268755096	5.42891224056478	5.82198156226487	5.58803332312977	16.67	DOWN_pEhEx_UP_CDC5
EHI_194270A	0.095717983054742	10.5893877256222	0.428058910052174	0.680628324900001	0.833289687053648	-6.75264353786264	9125	10583	14750	11200	1676.46158184756	1511.95205899729	1385.0681942485	1604.76854407829	16.67	DOWN_pEhEx_UP_CDC5
EHI_200980A	-0.116078706105728	3.4456614672454	-0.429188104736934	0.67984197683382	0.833289687053648	-6.52730029634854	54	76	123	77	9.92097812819379	10.8578244811296	11.5500601961061	11.0327837405383	16.67	UP_pEhEx_DOWN_CDC5
EHI_056240A	0.34801020846059	-0.057169335687427	0.426551008702526	0.681679052220648	0.833513943996132	-5.799353223195	5	9	18	2	0.918609085943869	1.28579500434429	1.69025271162528	0.286565811442552	16.65	DOWN_pEhEx_UP_CDC5
EHI_009405A	-0.138322904893464	5.80628825719865	-0.425015535305845	0.682749760796491	0.834393923605789	-6.64841217049801	332	326	478	534	60.9956433066729	46.5743523795821	44.8855997864937	76.5130716551615	16.56	UP_pEhEx_DOWN_CDC5
EHI_125630A	-0.107914046654824	5.76508914734683	-0.425082283906564	0.682703199900957	0.834393923605789	-6.6482958264557	318	328	572	413	58.4235378660301	46.8600846027697	53.7124750583146	59.1758400628871	16.56	UP_pEhEx_DOWN_CDC5
EHI_104520A	0.269123643984513	1.6468114160974	0.424166959516598	0.68334181739801	0.834809650770903	-6.28172360491829	38	12	36	15	6.98142905317341	1.71439333912572	3.38050542325057	2.14924358581914	16.52	DOWN_pEhEx_UP_CDC5
EHI_118180A	0.132336883458928	2.98213338588844	0.42402464238487	0.683441136053924	0.834809650770903	-6.47474666798412	50	52	91	45	9.18609085943869	7.42903780287813	8.54516648655005	6.44773075745743	16.52	DOWN_pEhEx_UP_CDC5
EHI_096390A	0.108589071934202	4.17798356311844	0.423397441090364	0.683878919149814	0.835129818042183	-6.59934483570065	96	139	195	115	17.6372944501223	19.8583895115396	18.3110710426072	16.4775341579468	16.49	DOWN_pEhEx_UP_CDC5
EHI_103690A	-0.122438823170858	5.28289535305432	-0.422443984829452	0.684544672912563	0.835728139452061	-6.64402941146564	236	224	368	332	43.3583488565506	32.0020089970135	34.5562776598947	47.5699246994637	16.43	UP_pEhEx_DOWN_CDC5
EHI_134010A	-0.174612112466037	0.969558007761922	-0.421729250701018	0.685043932940495	0.836122941514535	-6.12017729637751	10	12	23	13	1.83721817188774	1.71439333912572	2.15976735374342	1.86267777437659	16.39	UP_pEhEx_DOWN_CDC5
EHI_183550A	-0.137713925960099	3.64994664867139	-0.421226008220552	0.685395560629991	0.836337396107541	-6.55353673190611	85	64	133	95	15.6163544610458	9.14343114200385	12.4890894803424	13.6118760435212	16.37	UP_pEhEx_DOWN_CDC5
EHI_031510A	0.186575691628127	0.767181703141496	0.418884439853743	0.687032755261665	0.837772231090819	-6.07712491679123	9	13	19	9	1.65349635469896	1.85725945071953	1.78415564004891	1.28954615149149	16.22	DOWN_pEhEx_UP_CDC5
EHI_067280A	0.311347525589007	-0.210926969602109	0.418771135456082	0.687112021437049	0.837772231090819	-5.74984494964668	7	4	5	8	1.28605272032142	0.571464446375241	0.469514642118135	1.14626324577021	16.22	DOWN_pEhEx_UP_CDC5
EHI_094010A	0.139426886324769	3.37250471944941	0.418536280455454	0.68727633598111	0.837772231090819	-6.5263556201272	55	79	82	89	10.1046999453826	11.286422815911	7.70004013073741	12.7521786091936	16.22	DOWN_pEhEx_UP_CDC5
EHI_119940A	0.228632693205518	0.14259123251706	0.418734206120742	0.687137857584721	0.837772231090819	-5.86955183086708	7	7	11	6	1.28605272032142	1.00006278115667	1.0329322126599	0.859697434327657	16.22	DOWN_pEhEx_UP_CDC5
EHI_039180A	0.107755547507668	5.11224420992566	0.417798647063433	0.687792531945797	0.837873884227361	-6.64354773014685	201	243	313	263	36.9280852549436	34.7164651172959	29.3916165965952	37.6834042046956	16.21	DOWN_pEhEx_UP_CDC5
EHI_125920A	0.121236724207507	4.12704368337704	0.417661586194936	0.687888466583801	0.837873884227361	-6.59856979233993	115	109	157	132	21.128008976709	15.5724061637253	14.7427597625094	18.9133435552085	16.21	DOWN_pEhEx_UP_CDC5
EHI_187070A	0.184101194937106	1.99001103838318	0.418022064881619	0.687636165506824	0.837873884227361	-6.33835191658098	15	43	44	23	2.75582725783161	6.14324279853384	4.13172885063958	3.29550683158935	16.21	DOWN_pEhEx_UP_CDC5
EHI_103600A	0.125000931663073	3.79451431020186	0.417349117127421	0.688107199498844	0.837925621520877	-6.57226261293655	73	109	170	76	13.4116926547805	15.5724061637253	15.9634978320166	10.889500834817	16.21	DOWN_pEhEx_UP_CDC5
EHI_104430A	0.137078337156825	2.4200725476006	0.416695126540742	0.688565104714591	0.838053893449351	-6.40147332333292	32	37	62	30	5.87909815004076	5.28604612897098	5.82198156226487	4.29848717163828	16.19	DOWN_pEhEx_UP_CDC5
EHI_130930A	-0.10731290508082	10.1806700214283	-0.416926882230571	0.688402820288625	0.838053893449351	-6.74827227840532	6837	6959	11065	9757	1256.10606411965	994.205270581325	1039.03590300743	1398.01131112249	16.19	UP_pEhEx_DOWN_CDC5
EHI_035390A	0.228404660929887	0.134787303780315	0.416090515707279	0.688988558641203	0.838287913614209	-5.86655598950961	5	9	10	7	0.918609085943869	1.28579500434429	0.939029284236269	1.00298034004893	16.17	DOWN_pEhEx_UP_CDC5
EHI_050460A	0.135528580994493	2.8309875204261	0.415413712893289	0.689462713973823	0.838287913614209	-6.45858284997238	49	43	77	43	9.00236904224992	6.14324279853384	7.23052548861927	6.16116494601487	16.17	DOWN_pEhEx_UP_CDC5
EHI_137700A	-0.109098688599088	7.1136754203159	-0.415594525878884	0.689336025327437	0.838287913614209	-6.66104173926674	837	808	1438	1069	153.775160987004	115.435818167799	135.032411073175	153.169426216044	16.17	UP_pEhEx_DOWN_CDC5
EHI_187190A	-0.14655468205117	2.81155379853219	-0.415577389453749	0.689348031703604	0.838287913614209	-6.45373029830456	31	52	63	65	5.69537633285199	7.42903780287813	5.9158844906885	9.31338887188295	16.17	UP_pEhEx_DOWN_CDC5
EHI_035540A	-0.140337545820146	2.69505610066958	-0.415104366409744	0.689679485501911	0.838337068288439	-6.43876314026863	42	34	71	47	7.7163163219285	4.85744779418954	6.66710791807751	6.73429656889998	16.17	UP_pEhEx_DOWN_CDC5
EHI_131550A	0.156518901722208	1.57680297578172	0.412562257620451	0.691462009833324	0.840288955712582	-6.27337189163198	20	18	27	21	3.67443634377548	2.57159000868858	2.53537906743793	3.0089410201468	15.97	DOWN_pEhEx_UP_CDC5
EHI_012460A	0.308658915416281	0.00918732733682585	0.411490513072135	0.692214137851552	0.840422563599314	-5.82457489058097	6	6	5	12	1.10233090313264	0.857196669562861	0.469514642118135	1.71939486865531	15.96	DOWN_pEhEx_UP_CDC5
EHI_012500A	-0.162719320936805	1.4139954280383	-0.411565910533338	0.692161213449971	0.840422563599314	-6.23555330586452	12	19	35	16	2.20466180626529	2.71445612028239	3.28660249482694	2.29252649154042	15.96	UP_pEhEx_DOWN_CDC5
EHI_079880A	0.15443811234901	3.09317975691282	0.411794144331079	0.692001018392012	0.840422563599314	-6.49514225109807	58	54	113	41	10.6558653969489	7.71477002606575	10.6110309118698	5.87459913457232	15.96	DOWN_pEhEx_UP_CDC5
EHI_164420A	0.227895254473253	0.115985717733021	0.411146175498827	0.692455864875581	0.840422563599314	-5.86286872132808	5	9	11	6	0.918609085943869	1.28579500434429	1.0329322126599	0.859697434327657	15.96	DOWN_pEhEx_UP_CDC5
EHI_183080A	-0.236725432841874	0.462182747414506	-0.411243807381454	0.692387322859606	0.840422563599314	-5.96456811910525	5	11	21	7	0.918609085943869	1.57152722753191	1.97196149689616	1.00298034004893	15.96	UP_pEhEx_DOWN_CDC5
EHI_038590A	0.167157831735998	2.57678628104999	0.407333998699563	0.695134564730028	0.840882880591998	-6.42765054953854	48	31	50	46	8.81864722506115	4.42884945940811	4.69514642118135	6.5910136631787	15.91	DOWN_pEhEx_UP_CDC5
EHI_040660A	0.0934039665292525	10.6109681743234	0.40749532645834	0.695021110884045	0.840882880591998	-6.76256349946553	9618	10333	15055	11320	1767.03643772163	1476.23553109884	1413.7085874177	1621.96249276485	15.91	DOWN_pEhEx_UP_CDC5
EHI_042890A	0.165341711749422	1.82328007692422	0.409080972062025	0.69390644508563	0.840882880591998	-6.31660319818854	18	29	46	17	3.30699270939793	4.14311723622049	4.31953470748684	2.43580939726169	15.91	DOWN_pEhEx_UP_CDC5
EHI_051850A	-0.261047655662191	0.0365713033557377	-0.408925796546695	0.694015493928867	0.840882880591998	-5.82135119069186	3	9	14	6	0.551165451566322	1.28579500434429	1.31464099793078	0.859697434327657	15.91	UP_pEhEx_DOWN_CDC5
EHI_060350A	-0.228448771288791	0.284120910127846	-0.408424177035959	0.694368057083678	0.840882880591998	-5.90392044252993	4	10	15	8	0.734887268755096	1.4286611159381	1.4085439263544	1.14626324577021	15.91	UP_pEhEx_DOWN_CDC5
EHI_072850A	-0.371093631772217	0.596099548530602	-0.408597172242354	0.694246458392658	0.840882880591998	-5.99131427055004	11	5	8	27	2.02093998907651	0.714330557969051	0.751223427389015	3.86863845447446	15.91	UP_pEhEx_DOWN_CDC5
EHI_073440A	-0.16221117544538	3.03343064894274	-0.409679125319286	0.693486167593962	0.840882880591998	-6.48519913984876	41	53	65	87	7.53259450473973	7.57190391447194	6.10369034753575	12.465612797751	15.91	UP_pEhEx_DOWN_CDC5
EHI_086070A	-0.236525627365813	0.167598437099878	-0.408735301736055	0.694149373724931	0.840882880591998	-5.86716308060171	7	5	11	9	1.28605272032142	0.714330557969051	1.0329322126599	1.28954615149149	15.91	UP_pEhEx_DOWN_CDC5
EHI_102940A	0.218383116967118	1.34355176649218	0.408182054157525	0.69453826175378	0.840882880591998	-6.23249814451671	16	18	40	9	2.93954907502038	2.57159000868858	3.75611713694508	1.28954615149149	15.91	DOWN_pEhEx_UP_CDC5
EHI_148570A	0.131531220282471	2.48144275718829	0.407755661019328	0.694838047882971	0.840882880591998	-6.41386441572263	29	43	50	42	5.32793269847444	6.14324279853384	4.69514642118135	6.0178820402936	15.91	DOWN_pEhEx_UP_CDC5
EHI_151960A	0.182835688242178	1.14583652419881	0.410112359172742	0.693181837884452	0.840882880591998	-6.18662539223961	16	13	26	11	2.93954907502038	1.85725945071953	2.4414761390143	1.57611196293404	15.91	DOWN_pEhEx_UP_CDC5
EHI_158110A	0.188027416266215	0.791702044342045	0.409752789491116	0.69343441718963	0.840882880591998	-6.08819881945865	12	10	15	12	2.20466180626529	1.4286611159381	1.4085439263544	1.71939486865531	15.91	DOWN_pEhEx_UP_CDC5
EHI_197340A	0.263573312217292	-0.134713324220004	0.407762363934715	0.694833334787055	0.840882880591998	-5.78116313088786	7	5	10	4	1.28605272032142	0.714330557969051	0.939029284236269	0.573131622885105	15.91	DOWN_pEhEx_UP_CDC5
EHI_151180A	0.157705970428435	1.48096336344754	0.406640462468017	0.69562238863756	0.841258925358168	-6.25815286966476	13	24	31	16	2.38838362345406	3.42878667825144	2.91099078113243	2.29252649154042	15.87	DOWN_pEhEx_UP_CDC5
EHI_113410A	-0.311196824796998	0.0674639547039456	-0.405699828210899	0.696284261678243	0.841417229287841	-5.81790083282327	2	11	9	12	0.367443634377548	1.57152722753191	0.845126355812642	1.71939486865531	15.86	UP_pEhEx_DOWN_CDC5
EHI_184530A	-0.170008297821341	0.909974691904266	-0.405749460909218	0.696249330848852	0.841417229287841	-6.10867854653699	9	12	20	14	1.65349635469896	1.71439333912572	1.87805856847254	2.00596068009787	15.86	UP_pEhEx_DOWN_CDC5
EHI_192500A	-0.121190765892137	3.22836747382486	-0.406044476754137	0.696041718743486	0.841417229287841	-6.51176267837954	42	71	96	74	7.7163163219285	10.1434939231605	9.01468112866818	10.6029350233744	15.86	UP_pEhEx_DOWN_CDC5
EHI_110530A	0.18038910800186	1.72924508730871	0.403871109885245	0.697571832386231	0.842758955823162	-6.30320130835744	21	21	23	31	3.85815816096425	3.00018834347001	2.15976735374342	4.44177007735956	15.72	DOWN_pEhEx_UP_CDC5
EHI_088430A	0.131251163173764	2.88660585559536	0.402760697123443	0.69835417100296	0.843489768533555	-6.47165197981776	39	58	90	40	7.16515087036218	8.28623447244099	8.45126355812642	5.73131622885105	15.65	DOWN_pEhEx_UP_CDC5
EHI_005940A	0.188486932865197	3.18558807593196	0.401641301666044	0.699143231298789	0.843946736400319	-6.51156991255561	40	90	137	38	7.34887268755096	12.8579500434429	12.8647011940369	5.44475041740849	15.61	DOWN_pEhEx_UP_CDC5
EHI_097180A	-0.114675004784073	3.61428990025193	-0.401477628891087	0.699258637018606	0.843946736400319	-6.55887684422781	74	71	141	84	13.5954144719693	10.1434939231605	13.2403129077314	12.0357640805872	15.61	UP_pEhEx_DOWN_CDC5
EHI_119930A	0.141154879864212	2.16852896764245	0.401468490260977	0.699265080917303	0.843946736400319	-6.37223452254414	27	31	54	24	4.96048906409689	4.42884945940811	5.07075813487585	3.43878973731063	15.61	DOWN_pEhEx_UP_CDC5
EHI_164790A	0.204976761105415	0.380363832396823	0.40034819059366	0.700055233488473	0.844685934011219	-5.95792040924124	6	11	14	7	1.10233090313264	1.57152722753191	1.31464099793078	1.00298034004893	15.53	DOWN_pEhEx_UP_CDC5
EHI_047760A	-0.154381732248165	1.53846476480912	-0.398845539540817	0.701115677702829	0.845750807358348	-6.26597572227508	17	16	28	24	3.12327089220916	2.28585778550096	2.62928199586155	3.43878973731063	15.42	UP_pEhEx_DOWN_CDC5
EHI_008120A	-0.119619716307397	3.38935128537547	-0.396555629097703	0.702733059235434	0.845951941051184	-6.53567861903062	63	61	129	67	11.5744744828928	8.71483280722242	12.1134777666479	9.5999546833255	15.4	UP_pEhEx_DOWN_CDC5
EHI_042900A	-0.0996487661756338	5.41563875700684	-0.396213864026752	0.702974590625106	0.845951941051184	-6.65802412139029	224	288	422	343	41.1536870502854	41.1454401390173	39.6270357947706	49.1460366623977	15.4	UP_pEhEx_DOWN_CDC5
EHI_079850A	0.261066068679915	-0.0567591294899853	0.397922577042559	0.701767376588781	0.845951941051184	-5.81151827234176	8	5	11	4	1.46977453751019	0.714330557969051	1.0329322126599	0.573131622885105	15.4	DOWN_pEhEx_UP_CDC5
EHI_095150A	0.110949162720879	5.45543651080764	0.39609038025516	0.703061867709976	0.845951941051184	-6.65953184226081	280	282	384	344	51.4421088128567	40.2882434694545	36.0587245146727	49.289319568119	15.4	DOWN_pEhEx_UP_CDC5
EHI_103420A	0.100895220995917	4.1554744233468	0.397795401470018	0.701857195418964	0.845951941051184	-6.60926700388048	96	134	190	115	17.6372944501223	19.1440589535706	17.8415564004891	16.4775341579468	15.4	DOWN_pEhEx_UP_CDC5
EHI_122840A	0.261066068679915	-0.0567591294899853	0.397922577042559	0.701767376588781	0.845951941051184	-5.81151827234176	8	5	11	4	1.46977453751019	0.714330557969051	1.0329322126599	0.573131622885105	15.4	DOWN_pEhEx_UP_CDC5
EHI_128070A	-0.128948663879732	2.39626513091035	-0.396955687691759	0.702450376946054	0.845951941051184	-6.40511550350873	27	35	66	33	4.96048906409689	5.00031390578335	6.19759327595938	4.72833588880211	15.4	UP_pEhEx_DOWN_CDC5
EHI_131260A	0.181550781981067	0.586432671447727	0.396627830679306	0.702682037755003	0.845951941051184	-6.02813834712679	8	11	15	9	1.46977453751019	1.57152722753191	1.4085439263544	1.28954615149149	15.4	DOWN_pEhEx_UP_CDC5
EHI_136190A	-0.153403756780875	1.95308602384781	-0.396378238702467	0.702858419615815	0.845951941051184	-6.33943750594072	23	22	53	22	4.2256017953418	3.14305445506382	4.97685520645223	3.15222392586808	15.4	UP_pEhEx_DOWN_CDC5
EHI_141990A	-0.128048145740691	2.23330090752565	-0.396196911851782	0.70298657197081	0.845951941051184	-6.3817327229664	25	30	56	31	4.59304542971935	4.2859833478143	5.25856399172311	4.44177007735956	15.4	UP_pEhEx_DOWN_CDC5
EHI_112890A	-0.136755268896371	2.04953205901595	-0.395179772734455	0.703705622169468	0.846220502606502	-6.35468904073702	25	23	45	30	4.59304542971935	3.28592056665763	4.22563177906321	4.29848717163828	15.38	UP_pEhEx_DOWN_CDC5
EHI_155190A	-0.115002662951022	3.35956047513362	-0.395495235520613	0.703482576444807	0.846220502606502	-6.53242900097979	48	76	125	67	8.81864722506115	10.8578244811296	11.7378660529534	9.5999546833255	15.38	UP_pEhEx_DOWN_CDC5
EHI_169850A	-0.109689607019716	3.32793772144025	-0.395019332994389	0.70381907179346	0.846220502606502	-6.52885350578849	52	67	103	78	9.55353449381624	9.57202947678528	9.67200162763357	11.1760666462595	15.38	UP_pEhEx_DOWN_CDC5
EHI_124320A	-0.277835610649359	-0.241317464572337	-0.39418247539377	0.704410957153145	0.846497804642214	-5.73141861534839	2	8	10	6	0.367443634377548	1.14292889275048	0.939029284236269	0.859697434327657	15.35	UP_pEhEx_DOWN_CDC5
EHI_155660A	0.0984600214774715	4.18847280555368	0.393938026204812	0.704583889980909	0.846497804642214	-6.61309699940227	101	133	185	124	18.5559035360662	19.0011928419767	17.372041758371	17.7670803094382	15.35	DOWN_pEhEx_UP_CDC5
EHI_201260A	-0.207916346315617	0.844567795749379	-0.39417726940202	0.704414639880652	0.846497804642214	-6.09389072327671	7	14	28	9	1.28605272032142	2.00012556231334	2.62928199586155	1.28954615149149	15.35	UP_pEhEx_DOWN_CDC5
EHI_051450A	-0.236114664597786	0.482047876466789	-0.392383099005885	0.705684338249432	0.846963732400353	-5.98319112051047	12	5	16	9	2.20466180626529	0.714330557969051	1.50244685477803	1.28954615149149	15.3	UP_pEhEx_DOWN_CDC5
EHI_082550A	-0.098425905147593	5.60725783421007	-0.392468858032711	0.70562362568129	0.846963732400353	-6.66184817944846	272	310	491	384	49.9723342753465	44.2884945940811	46.1063378560008	55.02063579697	15.3	UP_pEhEx_DOWN_CDC5
EHI_142170A	0.162060032616822	1.63365843349969	0.392734500104631	0.705435580435515	0.846963732400353	-6.29193841209006	14	28	38	16	2.57210544064283	4.00025112462668	3.56831128009782	2.29252649154042	15.3	DOWN_pEhEx_UP_CDC5
EHI_194990A	-0.111412504996253	3.06878986930642	-0.392933668490617	0.705294605505534	0.846963732400353	-6.49794206702416	42	58	96	58	7.7163163219285	8.28623447244099	9.01468112866818	8.31040853183402	15.3	UP_pEhEx_DOWN_CDC5
EHI_010340A	-0.0962537459809016	4.46986886514645	-0.390364990051443	0.707113699930383	0.848022166275146	-6.62974096927175	119	146	241	161	21.8628962454641	20.8584522926963	22.6306057500941	23.0685478211255	15.2	UP_pEhEx_DOWN_CDC5
EHI_021340A	0.0986619702559719	5.57459079262041	0.389878966570492	0.707458121886249	0.848022166275146	-6.66340217787309	301	307	482	326	55.3002669738209	43.8598962592997	45.2612115001882	46.710227265136	15.2	DOWN_pEhEx_UP_CDC5
EHI_117910A	0.130828937308412	2.50359120991071	0.39068260791097	0.706888658314531	0.848022166275146	-6.42453193950376	30	44	68	31	5.51165451566322	6.28610891012765	6.38539913280663	4.44177007735956	15.2	DOWN_pEhEx_UP_CDC5
EHI_187720A	-0.134542073296702	2.91603490022684	-0.390446902323313	0.707055659704587	0.848022166275146	-6.47900840992444	30	64	92	50	5.51165451566322	9.14343114200385	8.63906941497368	7.16414528606381	15.2	UP_pEhEx_DOWN_CDC5
EHI_194310A	-0.111690720131059	3.03573151719974	-0.390105407277731	0.707297644994383	0.848022166275146	-6.49480736180093	42	55	85	63	7.7163163219285	7.85763613765956	7.98174891600829	9.0268230604404	15.2	UP_pEhEx_DOWN_CDC5
EHI_096800A	-0.18094240877494	0.926756869344701	-0.388953481280218	0.708114170147446	0.848594596642541	-6.12020029027975	11	10	17	17	2.02093998907651	1.4286611159381	1.59634978320166	2.43580939726169	15.14	UP_pEhEx_DOWN_CDC5
EHI_080580A	0.274809142422502	0.020508964122252	0.388498798848079	0.708436576792662	0.848767007578709	-5.84177897250894	8	6	15	3	1.46977453751019	0.857196669562861	1.4085439263544	0.429848717163828	15.12	DOWN_pEhEx_UP_CDC5
EHI_075850A	-0.204306294531534	0.294021497739048	-0.386991426990255	0.709505877718755	0.849405928651463	-5.91739742840223	6	7	12	10	1.10233090313264	1.00006278115667	1.12683514108352	1.43282905721276	15.06	UP_pEhEx_DOWN_CDC5
EHI_154440A	-0.204306294531534	0.294021497739048	-0.386991426990255	0.709505877718755	0.849405928651463	-5.91739742840223	6	7	12	10	1.10233090313264	1.00006278115667	1.12683514108352	1.43282905721276	15.06	UP_pEhEx_DOWN_CDC5
EHI_182770A	-0.135985617202396	2.19708126467364	-0.387341582287641	0.709257422313571	0.849405928651463	-6.38013152398477	23	31	61	27	4.2256017953418	4.42884945940811	5.72807863384124	3.86863845447446	15.06	UP_pEhEx_DOWN_CDC5
EHI_167700A	0.117677298322536	3.12904849658439	0.386611022214936	0.70977583927259	0.849515191314676	-6.51027746008346	50	63	104	49	9.18609085943869	9.00056503041004	9.7659045560572	7.02086238034253	15.05	DOWN_pEhEx_UP_CDC5
EHI_134730A	0.181067539518915	0.621670448806781	0.385948993427292	0.710245765897885	0.849791241999523	-6.04352729197733	7	13	16	9	1.28605272032142	1.85725945071953	1.50244685477803	1.28954615149149	15.02	DOWN_pEhEx_UP_CDC5
EHI_153150A	-0.109262212109476	3.45305293706105	-0.385782473658215	0.710363987317229	0.849791241999523	-6.54734651686528	51	81	113	85	9.36981267662747	11.5721550390986	10.6110309118698	12.1790469863085	15.02	UP_pEhEx_DOWN_CDC5
EHI_028530A	0.183588680186791	0.864472550202457	0.384223203672236	0.711471406810448	0.850510948541374	-6.11856018846024	7	18	19	11	1.28605272032142	2.57159000868858	1.78415564004891	1.57611196293404	14.95	DOWN_pEhEx_UP_CDC5
EHI_092280A	0.103342515362267	3.41203992642424	0.384179688291381	0.711502322749063	0.850510948541374	-6.54591912218358	61	75	109	71	11.2070308485152	10.7149583695358	10.2354191981753	10.1730863062106	14.95	DOWN_pEhEx_UP_CDC5
EHI_184570A	0.31843085731186	-0.355563884891541	0.384560112177852	0.711232066230764	0.850510948541374	-5.71700862910897	2	11	10	3	0.367443634377548	1.57152722753191	0.939029284236269	0.429848717163828	14.95	DOWN_pEhEx_UP_CDC5
EHI_007150A	0.0993242162383552	4.46031254638178	0.382458722676419	0.712725460077193	0.851758883159119	-6.63374485346028	110	178	225	149	20.2093998907651	25.4301678636982	21.1281588953161	21.3491529524701	14.82	DOWN_pEhEx_UP_CDC5
EHI_189550A	-0.228863448059597	0.114331248041894	-0.381806483556464	0.713189258373542	0.852098953080628	-5.86493355219885	7	5	14	6	1.28605272032142	0.714330557969051	1.31464099793078	0.859697434327657	14.79	UP_pEhEx_DOWN_CDC5
EHI_004750A	-0.0922015556203292	5.40721178115391	-0.377675224899212	0.716129915153922	0.852183948424415	-6.66579933780923	208	308	473	301	38.214137975265	44.0027623708935	44.4160851443755	43.1281546221041	14.78	UP_pEhEx_DOWN_CDC5
EHI_004760A	-0.09925371739575	6.20359695117953	-0.377649634692618	0.716148146391282	0.852183948424415	-6.66967262121839	435	443	737	586	79.9189904771167	63.2896874360579	69.206458248213	83.9637827526678	14.78	UP_pEhEx_DOWN_CDC5
EHI_004930A	-0.104806315312491	3.33042718094539	-0.376565257319862	0.716920869576333	0.852183948424415	-6.5370343770502	55	64	104	77	10.1046999453826	9.14343114200385	9.7659045560572	11.0327837405383	14.78	UP_pEhEx_DOWN_CDC5
EHI_008450A	-0.117202348119077	4.54295306298559	-0.376168010556695	0.717204034002121	0.852183948424415	-6.63921831807551	94	200	240	183	17.2698508157447	28.573222318762	22.5367028216705	26.2207717469935	14.78	UP_pEhEx_DOWN_CDC5
EHI_023020A	-0.09925371739575	6.20359695117953	-0.377649634692618	0.716148146391282	0.852183948424415	-6.66967262121839	435	443	737	586	79.9189904771167	63.2896874360579	69.206458248213	83.9637827526678	14.78	UP_pEhEx_DOWN_CDC5
EHI_023200A	0.201243867366103	0.681706080239777	0.37991737071268	0.714533304588549	0.852183948424415	-6.06775909721945	7	15	21	7	1.28605272032142	2.14299167390715	1.97196149689616	1.00298034004893	14.78	DOWN_pEhEx_UP_CDC5
EHI_063790A	-0.240901831097945	0.107553710892024	-0.377376904707071	0.716342459654181	0.852183948424415	-5.86051278547315	8	4	10	9	1.46977453751019	0.571464446375241	0.939029284236269	1.28954615149149	14.78	UP_pEhEx_DOWN_CDC5
EHI_069630A	0.190969461027088	0.339164559149503	0.377518353114923	0.716241678439799	0.852183948424415	-5.95190662649595	6	10	12	8	1.10233090313264	1.4286611159381	1.12683514108352	1.14626324577021	14.78	DOWN_pEhEx_UP_CDC5
