pEhEx_mean	UmasM_mean	theta	prob	log2FC	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_095940A	103.875938914405	82.2757579302597	0.16184588471284	0.237990368848576	0.336322200559373	47.8143364617817	142.728589899961	48.6979339721081	93.328303617307	75.8471781439304	138.544104928918	48.9795375917549	144.464880001602	50.9916117334942	95.2022247420439	76.4555246399242	139.197994391921	23.8	UP_pEhEx_DOWN_UmasM
EHI_001830A	65.2505693423546	51.7219170808464	0.161816164592644	0.237906701673353	0.335214740086365	38.9859348569857	80.3039655568832	31.2626267821064	54.5175675209974	47.9976648406213	90.7066705855576	39.9359941636694	81.2808615005521	32.7350997591674	55.6122153125804	48.3826390998649	91.1347807252885	23.79	UP_pEhEx_DOWN_UmasM
EHI_023490A	78.9403243816569	89.8950716547238	-0.101870002046191	0.23736249036363	-0.187479577024892	122.46461313864	56.3996395164335	83.3565285659965	51.1281045752006	114.951710316195	70.0414618614019	125.448988038936	57.0857398688373	87.2826297420273	52.1546959897847	115.873702035473	70.3720379902673	23.74	DOWN_pEhEx_UP_UmasM
EHI_050150A	15.2596792429585	17.279032362774	-0.101820348837953	0.237213499832173	-0.179297790712938	14.3104040635827	22.0725220528385	13.8818162422736	13.175802382661	14.556452017318	17.6222814671299	14.6591383600126	22.3410337895931	14.5356512329076	13.4403567939516	14.6732047666693	17.7054537116028	23.72	DOWN_pEhEx_UP_UmasM
EHI_099290A	45.3213065749717	52.4904743760556	-0.101803755637722	0.237163711934415	-0.211866182345551	34.2786611580812	39.8913698340014	77.7823043348755	41.1730525729867	66.1145642685242	28.5436231913485	35.1140075765615	40.3766474551997	81.4458589691326	41.9997584060081	66.6448485123307	28.6783411170974	23.72	DOWN_pEhEx_UP_UmasM
EHI_031260A	27.4259710659863	31.4818354747	-0.101748986085849	0.236999383114911	-0.198976953500099	43.3360888558029	25.1546955853332	23.4412337127955	33.0158190080483	16.9578235608979	31.313904580081	44.3921582994051	25.4607018941267	24.5453182617886	33.6787373114106	17.0938369604126	31.4616974599074	23.7	DOWN_pEhEx_UP_UmasM
EHI_068420A	25.9232400495856	21.1629107204058	0.161343048113049	0.236576817802121	0.292707979012578	14.9106297331871	28.8538552795593	17.7379221376385	23.7096235835408	25.7304728202264	27.6854439839893	15.2739910992412	29.2048617832399	18.5733801175109	24.1856845722302	25.9368488959552	27.8161115436736	23.66	UP_pEhEx_DOWN_UmasM
EHI_148640A	9.33225426865743	7.53465264756219	0.161277237793897	0.236391077917738	0.308684611678015	4.94994627538838	10.0927878290956	6.83894691843025	7.73731625518518	11.2878882939264	8.81767929435821	5.07057292045328	10.2155663671439	7.16106203048177	7.89267234564639	11.3784249158393	8.85929627677462	23.64	UP_pEhEx_DOWN_UmasM
EHI_092120A	14670.870320419	13660.9758161208	0.161224902019825	0.236242983832946	0.10289391823705	21042.3932661414	8534.2213895941	10354.3849159068	12292.5607308981	14473.8057062206	16852.4321309686	21555.1813172869	8638.04000178906	10842.0775237297	12539.38070231	14589.8955753567	16931.9709016876	23.62	UP_pEhEx_DOWN_UmasM
EHI_197390A	39.8503451853975	45.4213882513162	-0.101417795363405	0.236005351325736	-0.188779580039837	56.7189444716026	41.217740925212	34.5807192423313	45.7454771691912	22.8698851663824	49.3632730957915	58.1011445203688	41.7191538210486	36.209474719808	46.6639918395105	23.0533173631393	49.5962539516227	23.6	DOWN_pEhEx_UP_UmasM
EHI_127040A	17.3890163012016	19.6788048649272	-0.10138110085233	0.235895194202181	-0.178466283927118	12.793210782308	23.117877365696	21.1831076160819	18.5483368478737	19.1134814196351	14.2197633875066	13.1049721652448	23.3991058264348	22.1808341907634	18.9207653492048	19.2667846766898	14.2868766973819	23.59	DOWN_pEhEx_UP_UmasM
EHI_134470A	6.10382502196518	6.98514517996044	-0.101331818669786	0.235747256467088	-0.194576495963838	8.47494558718138	5.90626890210405	5.9827476483431	8.04111073169512	3.93614603253806	6.13692498900037	8.68147394050358	5.97811853110645	6.26453568561073	8.20256665323699	3.96771662890317	6.16588956015703	23.57	DOWN_pEhEx_UP_UmasM
EHI_065710A	45.0077636571103	36.0605194615615	0.161003109764087	0.235615896961833	0.319753702631937	19.4997316094835	38.2769449819955	46.6467876770779	61.3971338090481	41.3187745998519	31.4812076522861	19.9749261010709	38.7425831610026	48.843856234366	62.6299150938644	41.6501795691821	31.6297901558651	23.56	UP_pEhEx_DOWN_UmasM
EHI_153160A	29.0598614667074	22.6328195205488	0.160877127220066	0.235260070707397	0.360611503517551	33.091190184504	19.1511622855033	13.9320338848155	32.9255434190941	12.9609668065507	39.9609560839453	33.8975987859485	19.384135746073	14.5882341316429	33.5866490962045	13.0649226679869	40.1495606306941	23.53	UP_pEhEx_DOWN_UmasM
EHI_160910A	59.9006958823929	46.02127456664	0.160866193633076	0.235229202478065	0.380271823497555	13.3093287403606	81.1173505407758	38.9554028620253	42.0960338726232	86.4344692103993	50.6767155157969	13.6336675482378	82.104141294569	40.7902063935598	42.9412720702981	87.1277330570442	50.9158954528458	23.52	UP_pEhEx_DOWN_UmasM
EHI_151350A	114.606808827392	130.490436263856	-0.101105801254711	0.235068898298626	-0.187251316914637	55.6747623902597	213.94909066059	108.931277974928	103.168583242831	122.471958588088	115.707589864303	57.0315164696554	216.551776559955	114.06195251142	105.240085456572	123.454267866928	116.253697357224	23.51	DOWN_pEhEx_UP_UmasM
EHI_042970A	35.8623852894582	39.855990937962	-0.101036715934228	0.2348615856085	-0.15232515031447	31.9745597438795	43.1089426120058	40.6991646625739	39.4524623072683	32.5613378157319	34.6868981138446	32.7537568613329	43.6333619340342	42.616099556506	40.2446207380444	32.8225021233543	34.850610580662	23.49	DOWN_pEhEx_UP_UmasM
EHI_104780A	35.8623852894582	39.855990937962	-0.101036715934228	0.2348615856085	-0.15232515031447	31.9745597438795	43.1089426120058	40.6991646625739	39.4524623072683	32.5613378157319	34.6868981138446	32.7537568613329	43.6333619340342	42.616099556506	40.2446207380444	32.8225021233543	34.850610580662	23.49	DOWN_pEhEx_UP_UmasM
EHI_082200A	24.9467774300711	21.0176767910921	0.160585002648004	0.234436026231335	0.247250254977561	17.4435586218834	24.6248924930453	19.0381669099288	23.5681066717606	25.8575540619474	24.8633756449584	17.8686456506079	24.924453759079	19.9348665539809	24.0413261694958	26.0649494165736	24.9807238306303	23.44	UP_pEhEx_DOWN_UmasM
EHI_159490A	62.4010502729967	73.8462772939876	-0.100756516214438	0.234020897522897	-0.242954883002713	135.632979555867	46.3953419130026	34.5751347409118	58.4611670818725	28.1163284367407	97.5058157178456	138.938258113198	46.9597402089727	36.2036271877901	59.6349976533646	28.3418407142343	97.9660159227706	23.4	DOWN_pEhEx_UP_UmasM
EHI_004960A	109.205258237303	120.090706862539	-0.100661949395365	0.233737040802667	-0.137082189640183	119.901524261432	97.5462129969269	131.712021101592	121.956373052205	113.170740863796	90.4930421213619	122.823438521742	98.732860494795	137.915671011688	124.405111697407	114.078447984065	90.9201439944343	23.37	DOWN_pEhEx_UP_UmasM
EHI_183880A	15.7307868337084	17.5196833900504	-0.100580073371809	0.23349130292468	-0.155385868957661	17.4275988262885	19.4711431133243	14.1196982947585	14.5714579265968	15.0252316999885	17.1810208933266	17.8522969262264	19.7080091335027	14.7847375548372	14.8640354381182	15.1457443845716	17.2621105111891	23.35	DOWN_pEhEx_UP_UmasM
EHI_092130A	161.639779257524	135.886036047164	0.160207896261147	0.23336808957643	0.250385077272067	70.2936691181065	170.960465232331	152.555607107739	170.059373105147	182.797323900576	129.599155537707	72.0066754828784	173.040195465516	159.740992089332	173.473962670901	184.263484068867	130.210827338999	23.34	UP_pEhEx_DOWN_UmasM
EHI_190990A	110.353014121089	123.706732700351	-0.100241485558771	0.232475336463143	-0.164797985550008	183.322772473467	78.3327766064835	99.7089431385536	107.833272212968	106.142648428346	114.334388498734	187.79021712381	79.2856930806892	104.405244743858	109.998435822691	106.993985417105	114.874014864913	23.25	DOWN_pEhEx_UP_UmasM
EHI_033750A	11.764763028522	9.9060546967236	0.159798422871336	0.232208775668461	0.248089769389975	10.3408062439347	10.3616656874722	8.15097813904746	9.90871136655619	12.3286382451731	12.7764314385178	10.5928042849385	10.4877151186497	8.53489005822221	10.1076664833753	12.4275223969683	12.8367326248925	23.22	UP_pEhEx_DOWN_UmasM
EHI_194280A	50.3718334479464	56.181843118928	-0.100074221604322	0.231973593472994	-0.157486711175061	68.6743802795879	42.0355357868468	53.009421374049	42.5294177710306	57.0005394760763	50.5862481036836	70.3479257352682	42.5468971388716	55.5061706410556	43.3833578009564	57.4577229772768	50.8250010598259	23.2	DOWN_pEhEx_UP_UmasM
EHI_148130A	337.288128798736	365.433192378045	-0.100039887319125	0.23187061284862	-0.115626138108526	476.746907227033	249.313617084276	339.49227361295	355.398914511757	311.83128079587	336.2125623119	488.364887860439	252.346511656071	355.482395054126	362.534901214602	314.332381979271	337.79939166085	23.19	DOWN_pEhEx_UP_UmasM
EHI_159500A	10.0778180451725	11.2387375665442	-0.0999612703798682	0.231634828582305	-0.157296674692958	8.88439175656798	11.8256353985718	11.9290734894478	10.4369379050958	10.8587193695543	8.75504462802315	9.1008980197502	11.9694939885189	12.4909340930692	10.6464991813633	10.94581376174	8.79636599231596	23.16	DOWN_pEhEx_UP_UmasM
EHI_040260A	18.2578878019803	20.6017470410085	-0.0998147335532844	0.231195253450548	-0.174246809944266	15.1443095117242	21.3215009163613	23.3203937508129	22.4259315285254	17.9493722716647	14.0641333787573	15.5133654865954	21.5808764977997	24.4187867250127	22.8762175104236	18.0933385732987	14.1305121584777	23.12	DOWN_pEhEx_UP_UmasM
EHI_029930A	18.6429905977305	14.017864520316	0.159400671671455	0.231079950941797	0.411366721009014	16.8566952756812	3.59557957738166	20.2788211201066	29.4003255334403	17.1210242308741	9.15414579845609	17.2674808650313	3.63931972246572	21.2339557066571	29.9906490361278	17.2583466119245	9.19735080875572	23.11	UP_pEhEx_DOWN_UmasM
EHI_181180A	14742.424074114	15381.2257118561	-0.0995433331039723	0.230381262725087	-0.0611967104938414	22801.2604522242	8331.89892275482	13775.5635787097	13640.5613428492	15489.4683600153	14774.9315101282	23356.9108368108	8433.25628666898	14424.394057825	13914.4475602442	15613.7045416665	14844.6650584162	23.04	DOWN_pEhEx_UP_UmasM
EHI_006690A	6.98094877807789	5.46252701934013	0.158969782137813	0.229856647507723	0.353854615246908	3.30243811009853	8.72111286777092	3.85278913634192	6.21392401119266	6.44269944304932	8.08593034203696	3.38291616129201	8.82720501061497	4.03425590588493	6.33869220069958	6.49437432043873	8.12409367386512	22.99	UP_pEhEx_DOWN_UmasM
EHI_010060A	656.163205631782	700.033105912743	-0.0993653122984904	0.229847476098328	-0.0933684545319685	783.275758375179	445.16666926788	807.809738336817	686.563966985477	736.207235895825	535.357438098131	802.363627543224	450.582111835986	845.857661136078	700.349353319004	742.112123898811	537.884175615346	22.98	DOWN_pEhEx_UP_UmasM
EHI_117940A	70.3295569494645	76.7168420231724	-0.0993635832569248	0.229842292186785	-0.125412205508135	73.6080348793592	78.3420852384935	71.2526528006385	68.0027205973679	68.6276324125516	72.6368746444124	75.4018099636394	79.2951149519992	74.608660167649	69.3681341935425	69.1780731900226	72.9797003963984	22.98	DOWN_pEhEx_UP_UmasM
EHI_069410A	19.5932524381417	16.5013634186055	0.1589497449794	0.229799837803987	0.247771670285087	13.9912708739765	18.7557627485068	15.2298726308277	17.4090101058354	22.4649946123555	18.5502409564394	14.332228123172	18.9839261825586	15.9472012177464	17.7585622838312	22.645179308601	18.6377929104097	22.98	UP_pEhEx_DOWN_UmasM
EHI_067510A	23.6988434973376	26.3816215790481	-0.0992588409449882	0.22952827907501	-0.15471658697445	21.0954174664876	26.80295877966	28.7111960109538	26.729733463123	22.9602757205029	20.9036675071883	21.609497679414	27.1290161733217	30.0634963329929	27.2664346593702	23.1444329116262	21.0023269768791	22.95	DOWN_pEhEx_UP_UmasM
EHI_201270A	19.9972824088652	16.8114521421331	0.158742922936726	0.229212259560069	0.250359606632715	15.138153054272	18.5248259527451	15.2364483298324	16.0166234876443	23.2086224425299	20.3779893791495	15.507059000685	18.7501800458452	15.9540866328589	16.3382182015429	23.3947715450444	20.474167794962	22.92	UP_pEhEx_DOWN_UmasM
EHI_041930A	10.1311753235331	12.281846776573	-0.0991125563866404	0.229089787165659	-0.277725958081285	7.8295269535468	15.2206339089902	12.5904356498722	20.4311656578591	2.92134366358209	6.70055793914238	8.02032691708326	15.4057925798311	13.1834464801225	20.8413991180778	2.94477484750776	6.7321827003323	22.91	DOWN_pEhEx_UP_UmasM
EHI_106090A	298.866359166173	321.616038023664	-0.0990857625579805	0.229009444151354	-0.10583883687521	269.533297767444	366.520193549824	298.936790085469	312.666877126847	278.758900673908	297.77681769272	276.101631166258	370.978903501052	313.01674402914	318.944855439365	280.994738639168	299.182241066857	22.9	DOWN_pEhEx_UP_UmasM
EHI_000700A	49.0782175899309	41.077527308344	0.15863170772874	0.228895048716408	0.256733514333503	50.85620427692	37.0978732721049	31.8722923742876	43.6725272725902	45.1445032969127	57.0021276238445	52.0955335466461	37.5491680701506	33.3734806642296	44.549419579155	45.5065932396913	57.2711617385845	22.89	UP_pEhEx_DOWN_UmasM
EHI_069180A	53.6625086002572	59.560017859414	-0.0990107527494634	0.228784485890848	-0.1504296876329	52.1776710963947	51.1214698016308	69.664229579975	57.9143554338916	57.9500899902126	44.2082275768592	53.4492035659394	51.7433613375878	72.9454220478772	59.0772066790841	58.4148895391315	44.4168780582737	22.88	DOWN_pEhEx_UP_UmasM
EHI_006030A	72.5373324914237	60.6553367835632	0.158421019505117	0.228294690211526	0.258089105185728	44.0343126767292	78.7391766712257	53.4812899194741	78.2745104384663	62.9216493713318	74.4498202975165	45.1073973347068	79.6970369931231	56.0002642441096	79.8461693345772	63.4263242432771	74.8012026464084	22.83	UP_pEhEx_DOWN_UmasM
EHI_141370A	52.0040334563393	58.2057301598183	-0.0987612063763753	0.228036219453494	-0.162537664962829	39.0910217055604	70.3899732263612	59.4659983111442	59.7850889518626	46.6451342895496	48.3267536852867	40.0436419034697	71.2462656752203	62.2668530242623	60.985502296892	47.0192603242237	48.5548424591265	22.8	DOWN_pEhEx_UP_UmasM
EHI_110690A	281.833943400217	244.921693923877	0.158321415871353	0.228011128763408	0.202524810636393	320.487255838239	159.964852296854	233.625967678686	248.386343320632	327.791550757801	264.38494680737	328.297300696714	161.910821144777	244.629775085666	253.373645112308	330.420664275267	265.632769881349	22.8	UP_pEhEx_DOWN_UmasM
EHI_039180A	263.597737406899	285.853095667099	-0.0986579708997798	0.227726728306891	-0.116935927112486	315.741180456808	209.564069022198	306.48119896187	240.543761121075	317.201308980395	229.114597167305	323.43556685787	212.113411231476	320.916495349278	245.373593207564	319.74548148048	230.195954046291	22.77	DOWN_pEhEx_UP_UmasM
EHI_087390A	343.151863139803	308.326339488574	0.158181511846562	0.227613117967917	0.154389047541388	295.714736754972	283.190645166999	317.646494480248	365.359128157083	345.399890423176	311.544553579198	302.921093068042	286.635653027198	332.607677449301	372.695104081133	348.170234926393	313.014956819712	22.76	UP_pEhEx_DOWN_UmasM
EHI_038800A	94.1554491614319	102.285894590082	-0.0985423203752048	0.227380060369205	-0.119490711505027	100.310164305344	99.1347267399773	98.1394695208569	99.9823628911941	90.0028851602222	90.2871078428844	102.754651156894	100.340698471976	102.761848755326	101.989889597039	90.72477015524	90.7132377637049	22.74	DOWN_pEhEx_UP_UmasM
EHI_069320A	94.3514130719609	106.876037880555	-0.0984796496380987	0.227192220602804	-0.179822400279316	62.4083320509871	96.6966036460354	150.277997010585	99.3507471435016	126.487295393097	56.7162420332033	63.9291783997318	97.8729156651656	157.356106319416	101.345591757779	127.501810432722	56.9839268478382	22.72	DOWN_pEhEx_UP_UmasM
EHI_048240A	7352.32331295942	7004.75017328315	0.157956317987794	0.226972677030969	0.069866612084368	8858.98062116391	5677.56198280708	5892.99482542719	6375.53408741183	7298.65054116881	8192.35319970568	9074.86763317842	5746.62939725506	6170.55549538882	6503.54721467139	7357.19073463226	8231.01881768516	22.7	UP_pEhEx_DOWN_UmasM
EHI_201280A	140.740185648461	154.268074185252	-0.0982690844784261	0.226561200988425	-0.13240520554677	188.483146089347	124.307400245114	136.898838258252	145.684845025594	123.261609880868	149.37739735014	193.076345348313	125.819596986899	143.346787796571	148.610023112694	124.250252705777	150.082416926312	22.66	DOWN_pEhEx_UP_UmasM
EHI_152090A	7.83877369054158	8.97611135619548	-0.0981959900329924	0.226342239359861	-0.195462599273729	9.42957314164475	10.9171726739686	5.82421057447631	7.18981264028014	5.59872127119213	10.4302267825792	9.65936508466568	11.0499798352038	6.09853149905511	7.33417551057047	5.6436268636047	10.4794545385589	22.63	DOWN_pEhEx_UP_UmasM
EHI_158130A	30.9180098893262	35.7871738463674	-0.0981825113941611	0.226301864686034	-0.210995157211887	58.9274247759028	20.0949340666317	25.677540123182	26.4521983327261	27.6145101217525	37.7329123950482	60.3634439077415	20.3393884897957	26.8869549369885	26.9833269542714	27.8359974714766	37.9110011981496	22.63	DOWN_pEhEx_UP_UmasM
EHI_174880A	42.4110264688056	32.8188646252622	0.15750309080465	0.225678696802863	0.369914071314643	8.84225654078509	51.9742041227988	34.1866066024837	34.894901862081	61.8260843247344	30.3048996624222	9.0577359989403	52.6064691526872	35.7967993335815	35.5955499099991	62.32197201206	30.4479303209753	22.57	UP_pEhEx_DOWN_UmasM
EHI_054840A	12.448032828666	14.0806840732001	-0.0979440764091924	0.225587741411769	-0.177799655042385	11.0130998800404	12.5629839027851	17.2768907003643	12.9532994546346	15.3471808693345	8.91078979940962	11.2814812353895	12.7158123207829	18.0906340515303	13.2133862722694	15.470275807521	8.95284623739276	22.56	DOWN_pEhEx_UP_UmasM
EHI_023360A	1298.14850828787	1192.08694249673	0.157197207825381	0.224807337265084	0.12296597746189	1028.92425103852	1074.52713524642	1358.6755267334	1024.55801103305	1788.61673339896	1069.04742394697	1053.99839801378	1087.59873379706	1422.66928553214	1045.12991501049	1802.96266885847	1074.09302907271	22.48	UP_pEhEx_DOWN_UmasM
EHI_068130A	26.0903837695741	29.1665388985068	-0.097543751320975	0.224389168523473	-0.160796031056272	34.292959909253	20.2114619384235	30.4178872714575	26.6570838965377	28.8789868868805	22.290149441576	35.1286547780572	20.4573339205397	31.8505729295975	27.1923263760586	29.1106162092943	22.3953527185837	22.44	DOWN_pEhEx_UP_UmasM
EHI_152150A	22.1972510631367	17.7113982924925	0.156986998406305	0.224206174497479	0.325702906845081	12.060759106058	24.4443235153171	14.9571546542891	13.4636053775813	30.8007307360039	22.038280310092	12.3546711663027	24.7416881637781	15.6616381961126	13.733938530058	31.0477737648393	22.1422948351768	22.42	UP_pEhEx_DOWN_UmasM
EHI_165160A	28.7728439831217	23.0148409550596	0.156867255596631	0.223863480824877	0.322143355077807	17.794262157639	33.6879292799257	15.4925212981162	20.1165104414332	28.709795335702	36.6462023141873	18.2278955803195	34.0977421856265	16.2222206646159	20.5204259998555	28.9400676255956	36.8191621493577	22.39	UP_pEhEx_DOWN_UmasM
EHI_151810A	17996.4585894278	16820.9409782164	0.156866230571857	0.223860548328318	0.0974546220686594	15082.1245777773	11130.5547994495	22595.2315515166	16864.4019557746	24827.2570557177	12189.0493334764	15449.6651503515	11265.9577494652	23659.4693106126	17203.0190510833	25026.3887202645	12246.5782404427	22.39	UP_pEhEx_DOWN_UmasM
EHI_044730A	2952.29276154806	3136.09151479263	-0.0973239253700998	0.223731044420937	-0.0871318674910908	5350.10284909337	1534.24412941698	2293.45911236675	2615.18341644845	2820.48829228577	3340.75148576617	5480.48102322571	1552.90817491251	2401.48127539521	2667.69318314516	2843.11054681905	3356.51889929977	22.37	DOWN_pEhEx_UP_UmasM
EHI_174070A	16.6086024453413	13.5909665236426	0.156816941257916	0.223719557133727	0.289282623535571	8.10535052323711	17.3565375969059	13.966675191012	17.9011691036698	16.9999995431496	14.5967030410545	8.3028721095934	17.5676794883053	14.6245070469687	18.2606032478754	17.1363512230282	14.6655954007693	22.37	UP_pEhEx_DOWN_UmasM
EHI_198010A	227.162040820186	203.341181776753	0.156742838794579	0.223507664874777	0.159819350758821	202.298978398033	194.355764528211	194.989226835601	219.458601201436	238.433475085369	218.823027402018	207.228859594026	196.720098053705	204.173239725324	223.865068402242	240.345875423065	219.855810947403	22.35	UP_pEhEx_DOWN_UmasM
EHI_010360A	18.2288474331701	14.3837892170776	0.156675878566009	0.223316274461037	0.341779561493331	12.0217765372101	20.9387020229595	8.9262141187292	16.497489514685	12.223887808215	25.2305932318087	12.3147386201753	21.1934208644273	9.34663973327839	16.8287394453969	12.3219317895143	25.3496745818818	22.33	UP_pEhEx_DOWN_UmasM
EHI_165280A	59.6670778530292	50.4314273183694	0.15654776444063	0.222950298516629	0.242612066537689	61.9728930228971	36.0430870806784	48.9305840421224	57.5803944768005	61.7124261900541	58.4105295455564	63.483128034434	36.4815504283132	51.2352196460338	58.7365401839293	62.207402261026	58.6862109238285	22.3	UP_pEhEx_DOWN_UmasM
EHI_035790A	38.0442369925341	31.0361069521478	0.156536106610063	0.222917009897231	0.293730325463787	22.267490812186	42.9108247305706	25.0400682924538	43.8564980454063	28.3482965603889	40.7391286653518	22.8101336129862	43.4328339530055	26.2194581166481	44.7370842658659	28.5756693816583	40.9314059692463	22.29	UP_pEhEx_DOWN_UmasM
EHI_094820A	10.7962083482448	13.1408652647695	-0.0970393870917104	0.222879170001479	-0.283535549818453	5.79716216203837	21.6480759528128	10.6847724361093	20.558812849846	3.10653260149153	8.33311469135726	5.93843485139681	21.9114243122604	11.1880263305396	20.9716093135727	3.13144912797353	8.37244466424549	22.29	DOWN_pEhEx_UP_UmasM
EHI_023370A	26.5148323911264	29.2907167103965	-0.0970279441509305	0.222844916563615	-0.143643865986474	32.7933750448677	28.6464154316465	23.9197454698056	25.533232942809	25.1739230920755	28.1529321455996	33.5925261046854	28.9948984342202	25.0463679723851	26.0459098343826	25.3758352564861	28.2858061187802	22.28	DOWN_pEhEx_UP_UmasM
EHI_168220A	149.085157166366	128.957287082074	0.156303646884813	0.222253557018346	0.209243332035675	115.645921215248	112.350006781353	146.615836461632	170.121136066542	151.559963834803	122.791813563093	118.464129477628	113.716742099277	153.521457627238	173.536965758963	152.775578906953	123.371356612385	22.23	UP_pEhEx_DOWN_UmasM
EHI_159830A	74.9300990182222	64.116457342612	0.15625125598788	0.222103321835456	0.224850644184872	53.3468298706014	74.7774049580783	58.2865567734726	75.1791966912368	70.3500507715336	77.356900089574	54.6468539020003	75.687070415756	61.0318596673418	76.6887053757419	70.9143065280053	77.7220030427825	22.21	UP_pEhEx_DOWN_UmasM
EHI_186910A	20.3339751901465	22.8097272828552	-0.0967539543189811	0.222024876546432	-0.165756915237112	19.9281747782344	20.4515765839689	25.8720484019681	26.0873558049238	17.6736200744594	16.783877324981	20.4138101229487	20.7003695553741	27.0906245759612	26.6111588232646	17.8153746539563	16.8630925361715	22.2	DOWN_pEhEx_UP_UmasM
EHI_037240A	7.59804989403253	6.03835188220184	0.156178492315572	0.221894742117213	0.331474354067284	5.96467147997792	7.46260353341591	4.16722913466527	9.87547369318627	3.74868153030365	8.86695544357198	6.11002625142695	7.55338593837497	4.36350606087442	10.0737614371308	3.77874853252263	8.90880499564384	22.19	UP_pEhEx_DOWN_UmasM
EHI_177050.mRNA	37.8810414657208	41.6064991390422	-0.096687734220777	0.221826718434065	-0.135332906551904	40.3372257257926	44.0455401113507	36.7075117251179	34.4399935293988	37.8323519149405	40.435878508616	41.3202150230141	44.581353120996	38.4364393500136	35.1315075600746	38.1357933782337	40.6267245565055	22.18	DOWN_pEhEx_UP_UmasM
EHI_115390A	132.199908119004	146.966868493227	-0.0966774517800663	0.221795950340693	-0.152769783306703	77.0097607805982	192.809164695169	156.262480348825	128.902871844064	150.596798573165	114.909990905102	78.8864334884217	195.15468386831	163.622459446099	131.491087907418	151.804688397966	115.452333953803	22.18	DOWN_pEhEx_UP_UmasM
EHI_158080A	33.0584463525267	26.0928031396978	0.156121541716953	0.221731552821424	0.341366983250469	34.7850766941527	27.8064086123624	13.6748919403246	30.8677912870199	18.1601793191373	48.6467250927547	35.6327640964997	28.1446729507801	14.3189807747882	31.4875797533774	18.3058364381728	48.8763240422307	22.17	UP_pEhEx_DOWN_UmasM
EHI_159710A	8.92715620147436	10.5548878409576	-0.0965042845478307	0.22127805021768	-0.241638673718473	8.19228819110819	17.0314918676233	5.51769718632142	9.60854954327975	4.14677941693356	12.613448964633	8.3919283861567	17.238679585001	5.77758129839847	9.80147776836637	4.18003943780294	12.6729809192718	22.13	DOWN_pEhEx_UP_UmasM
EHI_122740A	87.3297696630701	73.1285112127541	0.155746632327575	0.220658617029704	0.25603954379275	56.9157387362296	74.1772412886953	81.2097472091575	73.4178308395913	121.457453747844	66.4454609256159	58.3027345202603	75.0796057687676	85.03473475972	74.8919733966746	122.431626000629	66.759064934866	22.07	UP_pEhEx_DOWN_UmasM
EHI_050850A	232.773996969715	254.771533166181	-0.0962430148640085	0.220497101513949	-0.130274182696219	320.579614321852	144.115180643477	277.312353247905	223.106519749436	275.568055047118	196.197248602932	328.391909890416	145.868338590478	290.373793964603	227.586232807753	277.778300237487	197.123244794525	22.05	DOWN_pEhEx_UP_UmasM
EHI_119920A	61.3194949963086	52.5030768073585	0.15559431718149	0.220223381650614	0.223943844889277	58.4379586477219	51.0953568819942	43.4563838821827	60.9492398353192	54.6183422365134	66.6801181523857	59.8620498406234	51.7169307548683	45.5031840884893	62.1730279428626	55.0564188786466	66.9948296781777	22.02	UP_pEhEx_DOWN_UmasM
EHI_152050A	41.1451006673567	46.0823952077057	-0.0960847285497985	0.220024078555202	-0.163495052487723	37.81734724576	45.797429316074	50.2207943269178	54.6748727411989	31.9331224940568	35.7633632324318	38.7389289094221	46.3545540186847	52.5861989696029	55.7726790341554	32.1892480830475	35.9321563138209	22	DOWN_pEhEx_UP_UmasM
EHI_010030A	966.676616132964	844.172172115162	0.155520294778421	0.220012004316445	0.195496071276703	181.317044711569	1243.16524916316	1016.14827688563	862.119913032344	1480.9385375292	557.130670490566	185.735611213065	1258.28832659521	1064.00896654648	879.430253566467	1492.8166824007	559.760171580755	22	UP_pEhEx_DOWN_UmasM
EHI_186020A	66.2940344317595	72.0027852574214	-0.0960296757090426	0.219859576824732	-0.11917366178029	68.5378570328994	72.8965632155737	68.0244610341637	68.3054509538026	66.1437912952869	62.9727044024744	70.2080755148501	73.7833482755501	71.2284202327962	69.6769430147949	66.6743099599348	63.2699179712995	21.99	DOWN_pEhEx_UP_UmasM
EHI_073650A	518.870361154932	459.401395270685	0.155275411917503	0.219309630845655	0.175618890389469	384.085602685638	621.897201458826	331.093500368848	478.799782033126	414.567739885631	645.69200505006	393.445493701033	629.462566995524	346.688038715597	488.413511108824	417.892858078333	648.739490893391	21.93	UP_pEhEx_DOWN_UmasM
EHI_096780A	351.550144843314	375.176412802632	-0.0955513056142975	0.218430342271103	-0.0938386401287475	412.954349076237	312.375532639741	366.912915465282	364.421442855736	335.039176717283	346.752420081605	423.017750762374	316.175574002842	384.194551993231	371.7385911763	337.726421176	348.38899461416	21.84	DOWN_pEhEx_UP_UmasM
EHI_180420A	9.81067451750861	11.0989841548465	-0.0954878857780156	0.218240876927479	-0.178003403375129	14.4094205232548	6.91008454491579	11.030746073688	9.22156619560266	11.8184302298645	8.2522226033599	14.7605677798809	6.994145568746	11.5502953624772	9.40672425620513	11.9132221627278	8.2911707881958	21.82	DOWN_pEhEx_UP_UmasM
