pEhEx_mean	CDC5_mean	theta	prob	log2FC	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_189540A	159.069304496735	509.122549335617	-0.848866013253782	0.964898478870625	-1.67835749824913	300.011246741905	350.307422640627	863.551012401769	198.743168433154	203.152745616391	70.1649776858167	304.816221729115	356.240390882596	839.095643502658	200.539190838867	208.893288359312	72.0287812840637	96.49	DOWN_pEhEx_UP_CDC5
EHI_103370A	105.035348167038	25.4345936263203	0.794244280081814	0.964887707365693	2.04601097903813	5.94494611587156	39.5629585370336	31.2950476941186	130.500818233518	121.207701074308	59.1864283056594	6.04016027099837	40.2330150684915	30.4087862861835	131.680141253067	124.632700262368	60.758606929266	96.49	UP_pEhEx_DOWN_CDC5
EHI_111070A	1823.64467715332	658.646939663281	0.794284711936269	0.964873197172333	1.4692474221063	744.748129309368	1077.88969979894	175.414760412019	727.659492944439	842.219226723539	3674.15411483068	756.676002587336	1096.14533740161	170.447094791092	734.235279993429	866.018045958037	3771.75126209123	96.49	UP_pEhEx_DOWN_CDC5
EHI_135580A	22.5234713047066	61.2258619089248	-0.717124461198532	0.964694522698753	-1.44271198661459	54.6536763017745	58.5756428325516	69.9621637327351	29.3303581098488	18.5012309058175	18.4553093602885	55.5290086449483	59.5677069631337	67.9808673200248	29.5954136624404	19.0240252519596	18.9455407139774	96.47	DOWN_pEhEx_UP_CDC5
EHI_152010A	290.442540387443	132.799138756633	0.716135664813716	0.964689605867635	1.12900698632647	134.450240191782	154.04624513816	110.561826987921	220.192321906561	305.259114009385	325.293187689184	136.603592934927	156.655243466857	107.430766718963	222.182178196102	313.884904354084	333.934003003273	96.47	UP_pEhEx_DOWN_CDC5
EHI_131480A	20.4738885598117	160.547787539527	-0.850401991732508	0.964677787143279	-2.97114574252	62.6853393668728	61.6917175541216	349.877773654625	11.45403737628	45.2204699223141	4.51003901876903	63.689306688077	62.7365569648372	339.969395456415	11.5575463820277	46.4982771193391	4.62983991130342	96.47	DOWN_pEhEx_UP_CDC5
EHI_159520A	179.646454668846	604.949664158924	-0.892840459026427	0.964664690499663	-1.75165464157805	406.550605831466	340.257956905744	1048.15631146204	196.914221900967	259.060639300663	77.5282369300062	413.061913368332	346.020722756326	1018.47300509958	198.693716297307	266.380986699373	79.5876319689803	96.47	DOWN_pEhEx_UP_CDC5
EHI_101230A	377.610000709299	144.545908329513	0.79495817763626	0.964631069980109	1.3853692029399	129.026624989698	208.545661951791	98.953005130286	261.542320508248	359.040773867932	481.962653606272	131.093113204698	212.077687565275	96.1507013759238	263.905852655683	369.186287297183	494.765105166	96.46	UP_pEhEx_DOWN_CDC5
EHI_120300A	103.128837185707	360.087359812232	-0.892373371974648	0.964626054578809	-1.80389915762243	271.375069997027	233.096979969762	566.014068513217	110.37191658233	140.208402130141	55.0398165027399	275.721408468164	237.044818040205	549.984809501548	111.369336703515	144.170309329095	56.5018480094555	96.46	DOWN_pEhEx_UP_CDC5
EHI_158200A	17.2035103704266	4.31062687063304	0.715938173201389	0.96460657008449	1.99673338354985	2.96354484488709	2.96354484488709	6.89475287410639	17.3736431899103	25.352516834687	8.32101588422223	3.01100892834329	3.01373680860806	6.69949663263026	17.5306470893849	26.0689098427587	8.54204836876928	96.46	UP_pEhEx_DOWN_CDC5
EHI_133540A	41.8089261847565	274.789632612716	-0.955790915157137	0.964597977840827	-2.71644467956202	176.827232853604	95.8005350097939	539.253100093246	34.1711200327321	77.7639932512431	12.6814614849521	179.659294785103	97.4230571005114	523.981699442472	34.4799210732455	79.9613916952785	13.0183211879869	96.46	DOWN_pEhEx_UP_CDC5
EHI_058110A	15.1061775178249	95.4368532827638	-0.955971932599301	0.964571543250334	-2.65940782998449	78.5623701756956	39.1825144167878	164.745552702702	21.7796493309934	16.1657231259818	6.84459872935426	79.8206237502854	39.8461275709794	160.080034154322	21.9764698732813	16.6225223894786	7.02641290732565	96.46	DOWN_pEhEx_UP_CDC5
EHI_041580A	19.105744905639	102.133675515364	-0.956663096015517	0.964472510090969	-2.41838021754288	79.0692697559665	70.4171436469206	154.410643013463	16.3597164352923	29.8800606801372	10.4060380696805	80.3356418255483	71.6097609023532	150.037804370913	16.5075575787164	30.7243897339974	10.6824553342111	96.45	DOWN_pEhEx_UP_CDC5
EHI_107170A	54.275048559463	220.721076251516	-0.851999527337031	0.964466657553492	-2.02386337978198	159.482279499516	285.460892771302	219.345850876826	100.706554100374	20.9126469584146	38.2200762915878	162.036544955296	290.295590244651	213.134076907894	101.616629294366	21.5035813480441	39.2353223312361	96.45	DOWN_pEhEx_UP_CDC5
EHI_155700A	251.588218785695	66.016298316257	0.889370299355085	0.964461108212409	1.93017021543192	48.6353198846151	111.02657726919	40.5055455678599	167.85733591746	224.724754966038	340.811660820343	49.4142623345346	112.906974641267	39.3584470813829	169.374246101834	231.074863882168	349.86469583456	96.45	UP_pEhEx_DOWN_CDC5
EHI_103430A	119.38437333192	591.152672778929	-0.888398258077105	0.96431402017167	-2.30791676387012	201.848183393559	234.524885671989	1310.00292237801	123.80625005921	207.456930898887	25.0343205175179	205.080980440178	238.49690741265	1272.90424000073	124.925074926634	213.319098183542	25.6993112037425	96.43	DOWN_pEhEx_UP_CDC5
EHI_112830A	472.596411680401	1138.75942086127	-0.985747922435439	0.964278417090767	-1.26878240896896	868.75108197458	925.073448239998	1602.43989696709	488.615828446159	622.165154467595	287.656420802885	882.664984417679	940.7409192531	1557.05953349558	493.031401482423	639.745845545831	295.297484618967	96.43	DOWN_pEhEx_UP_CDC5
EHI_021190A	105.461760508663	376.967295531494	-0.887470951331671	0.964245357943452	-1.83771937992231	288.34854864628	212.672598510932	617.889869929073	130.653655093473	128.827494184615	53.0839556006287	292.966734060627	216.274519827331	600.391511996388	131.834359284647	132.467807952398	54.4940332593242	96.42	DOWN_pEhEx_UP_CDC5
EHI_177420A	47.0156698757624	128.894237626744	-0.715534396520489	0.96424191390571	-1.45497418911892	98.5953174335071	123.254238261625	163.635790685402	43.9724067884666	63.3035411774653	31.6946891340808	100.174418348119	125.341728945613	159.00170008874	44.3697810904254	65.0923266689186	32.5366002641311	96.42	DOWN_pEhEx_UP_CDC5
EHI_133530A	201.260433030328	874.418343395065	-0.985287825982683	0.964188443472982	-2.11926009368073	341.858145861749	506.040644474936	1744.88570633831	235.687647577754	306.11789349968	57.6038624948011	347.333340068227	514.611182461781	1695.47134282942	237.817533596663	314.767950611515	59.134003167994	96.42	DOWN_pEhEx_UP_CDC5
EHI_152160A	39.4341063384758	282.838200554658	-0.958733318073377	0.964181139026267	-2.84246113228601	97.7162987822694	166.009208375177	574.933517704373	28.940822277241	78.2169218802497	10.5051463504031	99.2813213492249	168.820816972391	558.651663979463	29.2023576329438	80.4271188525374	10.7841962441502	96.42	DOWN_pEhEx_UP_CDC5
EHI_097910A	19.5269937541784	5.02652597356434	0.714926198742476	0.964179703134275	1.95783631137377	3.75533948741146	3.75533948741146	7.4608980660392	14.9891923527514	31.6818017354913	11.2043076156005	3.81548494029515	3.81894165075894	7.24960885219625	15.1246482052535	32.5770430795524	11.5019294425942	96.42	UP_pEhEx_DOWN_CDC5
EHI_052720A	37.0081862662562	11.2230017889748	0.714914924483274	0.964174960838995	1.72138583065544	10.2953557813753	7.6731548712048	15.4382742676073	34.6696901711445	51.7207915434631	23.115933564602	10.4602460231618	7.80311096469377	15.0010694158292	34.9829967408113	53.1822801079031	23.7299658293518	96.42	UP_pEhEx_DOWN_CDC5
EHI_105120A	61.2872235124996	13.7690865947993	0.887402709345796	0.964062385803336	2.15415349000731	16.7658588698982	16.2271697833862	8.42667495754823	40.4794824565143	49.0937891228289	88.7229747936025	17.0343805782802	16.5020006226991	8.18803538476077	40.845291545887	50.4810457607663	91.079737456707	96.41	UP_pEhEx_DOWN_CDC5
EHI_045540A	71.0754557751674	297.157740471274	-0.855697439946768	0.96405459067537	-2.06380561087092	145.153235845119	216.457227072452	522.363104246431	72.4242605455444	112.563387651487	26.4127574017584	147.478007583254	220.123246605481	507.570020537223	73.0787514429296	115.744122108906	27.1143637288559	96.41	DOWN_pEhEx_UP_CDC5
EHI_048580A	52.0795274855579	322.388846760561	-0.984447974101188	0.964034327005459	-2.63001356962178	168.24879461286	137.405074493815	647.891791307955	62.6534216512802	76.1698008921556	16.1862708761493	170.943464424484	139.732230273479	629.543792711932	63.2196144415401	78.3221518063138	16.6162293952876	96.4	DOWN_pEhEx_UP_CDC5
EHI_145610A	87.6831051632375	270.468067821878	-0.883067958988904	0.963949142090997	-1.62508748054246	169.694794825208	310.539906034928	331.253002240957	85.4927241638817	112.83014853008	60.7177179671805	172.412623751456	315.799353255546	321.872069033306	86.2653134776895	116.018420922667	62.3305724845911	96.39	DOWN_pEhEx_UP_CDC5
EHI_017660A	499.843290984573	135.742348908271	0.886550674444449	0.963894639116939	1.88060497428598	76.3458202022709	102.156882341271	225.590789022986	368.734292627616	880.257203332507	235.867073993071	77.5685735504662	103.887058465032	219.202161267858	372.066508051849	905.130872084374	242.132449052189	96.39	UP_pEhEx_DOWN_CDC5
EHI_125780A	4979.66384441468	1926.78417566729	1.81247860401195	0.963810296080446	1.36985337498247	2008.38167805617	2270.67504619896	1513.52745179575	3372.19916104316	5365.23682117659	5836.06663829966	2040.54788459886	2309.13224712088	1470.66504802223	3402.67339217024	5516.84378668626	5991.09101597107	96.38	UP_pEhEx_DOWN_CDC5
EHI_154330A	40.9856799016604	301.936514813024	-0.9825735698647	0.963725603064593	-2.88105340457187	143.30516895826	155.755335874803	595.399079919281	25.711866544345	85.1084658130598	11.4788016878223	145.600342088802	158.393280153279	578.537650851969	25.944222145649	87.5133990287144	11.7837149450477	96.37	DOWN_pEhEx_UP_CDC5
EHI_183900A	241.070830145166	609.921985365174	-0.713205931107411	0.963581479496848	-1.3391676268048	296.35351500815	467.126537185222	1052.18844398768	318.415188058127	298.188892870532	99.1020410030516	301.099907826586	475.0380078849	1022.39094948005	321.292674698701	306.614898041143	101.734504472821	96.36	DOWN_pEhEx_UP_CDC5
EHI_004530A	40.388340690981	174.823113171495	-0.86427858239204	0.963517444314537	-2.11388515368559	104.057418713907	123.982085782026	292.017766489056	53.1626860579441	47.9018129915569	18.7103808236949	105.724000549034	126.081903627657	283.747957176086	53.6431120069752	49.2553876336672	19.2073876817307	96.35	DOWN_pEhEx_UP_CDC5
EHI_035160A	9.83383041071006	58.1527335075875	-0.865486269341726	0.96348607032812	-2.56402162763105	25.5417308216973	40.6594889412147	106.661991063422	13.3194837022185	11.8240030491913	4.04823373965094	25.9508067448872	41.3481168178509	103.641372360521	13.4398505623743	12.1581171399971	4.1557676242093	96.35	DOWN_pEhEx_UP_CDC5
EHI_117880A	242.301154216305	859.497953266105	-0.871159452522547	0.963469476705706	-1.82669292702724	366.207818214641	545.58567405688	1639.8296229569	185.692156366537	459.788385552168	76.646354139332	372.072996356298	554.825964922121	1593.39039958135	187.370238063778	472.780751822938	78.6823235837615	96.35	DOWN_pEhEx_UP_CDC5
EHI_169300A	185.927066804468	70.4768474372311	0.712965736780421	0.963356962717333	1.39951551320242	54.8702040210775	75.9118159292819	80.4930541563582	125.209962845457	268.789678036029	154.202912599799	55.7490042684935	77.1974934913033	78.2135277532393	126.341472926844	276.384941545465	158.299029392576	96.34	UP_pEhEx_DOWN_CDC5
EHI_115270A	128.835556690576	398.163663249112	-0.968704436615055	0.963159873155177	-1.62783075479974	369.896347939565	313.410144675394	504.295218058734	111.346049969902	175.470333333529	93.6555649359235	375.820601510095	318.718203582777	490.013808605709	112.352273238406	180.428646574925	96.1433527850846	96.32	DOWN_pEhEx_UP_CDC5
EHI_115400A	128.835556690576	398.163663249112	-0.968704436615055	0.963159873155177	-1.62783075479974	369.896347939565	313.410144675394	504.295218058734	111.346049969902	175.470333333529	93.6555649359235	375.820601510095	318.718203582777	490.013808605709	112.352273238406	180.428646574925	96.1433527850846	96.32	DOWN_pEhEx_UP_CDC5
EHI_023600A	431.822774627899	113.169182084042	0.79965670446926	0.962955533060969	1.93195819312428	76.3842350744558	230.170730090868	38.8002852489249	223.519130017674	262.299835311882	762.290952551979	77.6076036745858	234.069007842353	37.7014789531462	225.539050343903	269.711713558963	782.53980984713	96.3	UP_pEhEx_DOWN_CDC5
EHI_137010A	23.3406849828609	58.8436421884051	-0.710542504967923	0.962835853077945	-1.33403964579429	61.6341681586235	52.4990431013108	61.8067456303586	27.7087840884845	19.6001669373514	21.2722018555816	62.6212999397678	53.3881911333619	60.0564069206163	27.9591856366248	20.1540142197539	21.8372587781193	96.28	DOWN_pEhEx_UP_CDC5
EHI_137270A	23.3406849828609	58.8436421884051	-0.710542504967923	0.962835853077945	-1.33403964579429	61.6341681586235	52.4990431013108	61.8067456303586	27.7087840884845	19.6001669373514	21.2722018555816	62.6212999397678	53.3881911333619	60.0564069206163	27.9591856366248	20.1540142197539	21.8372587781193	96.28	DOWN_pEhEx_UP_CDC5
EHI_003260A	1740.40167142436	556.497314854168	0.880435796419059	0.962742468043773	1.64497367593538	629.032916279027	900.333847443557	158.208921766156	706.808217963144	852.355495442553	3449.03693379225	639.107496687849	915.582317155636	153.72851761011	713.195574097253	876.440737996896	3540.65425713087	96.27	UP_pEhEx_DOWN_CDC5
EHI_099200A	38.0134024380399	12.8159807076978	0.800506590958619	0.962657856762341	1.5685642801115	9.86566967501405	16.4570127963958	12.2481844348647	37.2645979554202	35.492985461723	38.7505037075161	10.0236780714836	16.7357363630924	11.901321465107	37.6013544507274	36.4959204675911	39.7798395760082	96.27	UP_pEhEx_DOWN_CDC5
EHI_156380A	36.1208688132993	6.51617327582468	0.8007507504223	0.962573173181982	2.47073572116831	2.71181818381691	4.98250477694534	11.6984142024773	37.6082686885038	56.9304386391525	12.9202102796985	2.75525061738268	5.06689077820172	11.3671204737368	37.9481309023204	58.5391376276388	13.2634119054046	96.26	UP_pEhEx_DOWN_CDC5
EHI_016010A	251.836874687123	593.864228442815	-0.708901273123271	0.962384949343741	-1.23764359202985	299.484157632293	552.738472052033	921.380518234067	343.166762162024	287.782480871909	115.83307281577	304.280690769355	562.099906006469	895.287444233495	346.267926335857	295.914429210075	118.909965377138	96.24	DOWN_pEhEx_UP_CDC5
EHI_184480A	27357.4258543837	13505.5729025797	0.87705245831759	0.96213092247122	1.01837764906876	17272.8892191049	17888.4217129449	5587.52693228193	13820.1844228835	17862.1506850189	47446.916836558	17549.531516872	18191.388281914	5429.29073036651	13945.0760660543	18366.8863664232	48707.2569270471	96.21	UP_pEhEx_DOWN_CDC5
EHI_101730A	11.714185402895	50.3061093795715	-0.707410023049533	0.961982806382231	-2.10247698387307	80.1343030193141	40.5959044751864	29.7209689070081	19.7619485623452	2.51111794947131	12.0047777327936	81.4177326433926	41.2834554559498	28.8792846889116	19.9405353418473	2.58207529675066	12.3236625763793	96.2	DOWN_pEhEx_UP_CDC5
EHI_019860A	72.3201109459265	18.6044835012782	0.7094481802043	0.961909009293653	1.95874655214774	29.765995755391	16.2744281512192	9.67403918115171	46.2931134228593	47.31200586254	116.076610771127	30.2427274333773	16.5500593800683	9.40007482522847	46.711459721719	48.6489141631548	119.15997247041	96.19	UP_pEhEx_DOWN_CDC5
EHI_194870A	22.2981806692872	98.1421789877634	-0.706995569942517	0.961872319700265	-2.13794729896731	52.7618206628877	71.3815241215198	167.850044560667	13.6761566422707	43.9861021696094	8.71962475880822	53.6068530785655	72.5904745699114	163.096608225682	13.7997467205974	45.2290294991564	8.95124555506361	96.19	DOWN_pEhEx_UP_CDC5
EHI_082070A	617.258130197265	294.394485578282	0.875081635552937	0.961778108444498	1.06812328596244	295.159442551994	325.013112000406	263.499314408357	494.358166499654	659.889109826068	655.792332289576	299.886711126433	330.517684119336	256.037134588086	498.825632478386	678.535777037239	673.212249589303	96.18	UP_pEhEx_DOWN_CDC5
EHI_015440A	507.267831338183	209.246499212308	0.873469847652053	0.961489919045366	1.27754418804637	188.515348186896	185.241706946743	251.480539821487	423.775311604016	663.684644800818	408.209488351959	191.534606773299	188.379046019145	244.358726189219	427.604927286553	682.438563482742	419.052822709389	96.15	UP_pEhEx_DOWN_CDC5
EHI_097930A	127.841639961444	43.0594477933389	0.708325059241551	0.961458650158973	1.56995609728648	37.1802101384489	31.1191002379044	59.9453933825746	109.695206495902	185.374783346036	83.1012384574761	37.7756877469539	31.6461476867948	58.2477673154174	110.686511254798	190.612969342632	85.3086700332313	96.15	UP_pEhEx_DOWN_CDC5
EHI_161870A	105.466214832747	23.895376565889	0.873247563754008	0.961450139282636	2.14197751014362	19.3921484809774	38.6999586416267	14.2939456470425	76.4848527082093	81.6386460031637	148.874176527139	19.7027327987697	39.3553990084208	13.8891476573441	77.1760387763624	83.9455315706386	152.828745245735	96.15	UP_pEhEx_DOWN_CDC5
EHI_151890A	70.6640820875441	21.4205662273541	0.804213407840264	0.961396295069703	1.72198047599465	21.4278965081533	14.6016165386289	27.7476145037611	71.3361817130065	86.0932714486797	51.1660990313051	21.7710853314669	14.848916257693	26.9618147779609	71.9808397493287	88.5260325867559	52.5252323571907	96.14	UP_pEhEx_DOWN_CDC5
EHI_073680A	20.4061358220976	93.3923226373011	-0.705121406131704	0.961382324331777	-2.19430094293138	45.8544406426107	43.3911109158306	187.161708508173	21.30693914156	32.9525058156152	6.49886365024611	46.5888445782398	44.1260028033812	181.86137470088	21.4994878485022	33.8836537927048	6.67149401165068	96.14	DOWN_pEhEx_UP_CDC5
EHI_126980A	125.291439683863	23.0902811014886	0.871723726864842	0.961177292666169	2.43993020671212	16.4636533129299	15.9601389403479	36.2686424425724	74.8031912532939	236.484604104507	60.9627936052806	16.7273349022897	16.2304472220187	35.2415311107981	75.4791803127866	243.167014296827	62.5821581063211	96.12	UP_pEhEx_DOWN_CDC5
EHI_000130A	432.550518568969	129.801247127869	0.871322640160521	0.961105137306575	1.73656439346879	128.606080943454	74.0311420484318	182.987422946595	298.873548342684	720.473060923256	262.107861224037	130.665833732215	75.2849676493259	177.805302993299	301.57443911307	740.831665424535	269.070274538921	96.11	UP_pEhEx_DOWN_CDC5
EHI_182950A	76.6544914338152	25.1145348687852	0.707349451595072	0.961075151759089	1.60984777054598	22.2092806296385	20.8245582322931	31.924241516804	55.0081025158463	115.123712415111	56.3126672618194	22.564984087653	21.1772525649278	31.0201616281749	55.5052053113441	118.376794670227	57.8085097081669	96.11	UP_pEhEx_DOWN_CDC5
EHI_044980A	15.3051939436033	78.4529132731117	-0.703900172859022	0.961072417656729	-2.35780569482136	38.4526674943296	22.8582226047154	170.099811871438	19.1242564138284	22.4815017389838	3.99056022716342	39.0685247580431	23.2453600160764	165.282663157298	19.2970804322972	23.1167676875985	4.09656212092462	96.11	DOWN_pEhEx_UP_CDC5
EHI_166030A	340.081379663227	148.458435893777	0.870968031837394	0.961041477181009	1.19582094261274	135.005036791056	153.284441673452	156.579132636747	318.169320487453	371.289390641821	310.580952677617	137.167275147028	155.880537746955	152.144883361901	321.044585247047	381.781016588128	318.830964524546	96.1	UP_pEhEx_DOWN_CDC5
EHI_073390A	11133.3886706006	5210.12747505449	0.87088474614283	0.961026543701718	1.09550219659719	6376.62500258222	7371.66147790188	1995.70778624388	5979.46215184601	6390.82515461556	19797.5885311191	6478.75291936189	7496.51134008652	1939.19025638577	6033.49796139606	6571.41245040273	20323.4750625185	96.1	UP_pEhEx_DOWN_CDC5
EHI_187780A	229.579561403337	68.0916259863939	0.806031944314435	0.96080438171839	1.7534449206798	47.8678865945952	52.4027188128719	102.598074425313	190.032622425384	349.096293592088	140.612734940863	48.6345378460914	53.2902354523024	99.6925439790795	191.749928486181	358.960803120031	144.34785365658	96.08	UP_pEhEx_DOWN_CDC5
EHI_140010A	45.6584859352586	11.3187615716117	0.806244423180992	0.960735767669103	2.0121669035613	16.1181263649083	10.4295639201318	7.35809478404275	31.4509522818645	36.6708560155616	64.778973046089	16.3762740005891	10.6062038298696	7.1497169120304	31.7351714347771	37.7070744320941	66.499707335989	96.07	UP_pEhEx_DOWN_CDC5
EHI_107090A	22.6875131878776	87.4543173305461	-0.702409704746212	0.960704474262174	-1.94663112526648	53.1080320318306	49.845053550717	156.514315850299	28.9799024092077	28.7542155563357	9.613290218552	53.9586093628611	50.6892523904287	152.08190215714	29.2417909282076	29.5667312963493	9.86864959428728	96.07	DOWN_pEhEx_UP_CDC5
EHI_122720A	53.6644561706566	189.501507944483	-0.702018031581905	0.960609121696722	-1.82017056588313	96.7553458188533	120.55796441453	345.448016330687	56.5526776060174	81.8058889616366	21.1603486196559	98.3049777796124	122.599789759812	335.665086829699	57.0637385742218	84.1175003591693	21.7224343666802	96.06	DOWN_pEhEx_UP_CDC5
EHI_078690A	69.4805041157226	184.992753531904	-0.701632220779291	0.96051726713839	-1.4127886324577	153.723217586175	140.048787848691	257.497839784424	87.2460056378012	74.6311535371723	43.4930249430361	156.185246005031	142.420718778299	250.20561897498	88.0344391833153	76.740026471839	44.6483371666137	96.05	DOWN_pEhEx_UP_CDC5
EHI_005910A	139.967791954277	431.50453422252	-0.701561678564989	0.960500603895018	-1.62428083301694	173.634569465837	268.531908979184	838.442301972479	210.56303276269	162.055129393071	43.5682403530696	176.415497755222	273.07988936715	814.698000245209	212.465870116236	166.63436554451	44.725550535693	96.05	DOWN_pEhEx_UP_CDC5
EHI_059670A	69.7222553585451	229.273549664115	-0.70153854649331	0.960495141901339	-1.71737878351276	90.8522776729927	203.277884717456	389.768248717819	68.0774789032002	110.967420895843	28.2126772330392	92.3073661954751	206.720692823639	378.730190547933	68.6926883637242	114.103057683775	28.9620951203872	96.05	DOWN_pEhEx_UP_CDC5
EHI_092680A	1355.76282213642	492.216301056909	0.86757963413043	0.960431055091802	1.46174047231832	669.856812897958	613.113928580624	200.325044467254	823.469425430172	673.9799368729	2418.37206806809	680.585228135523	623.497909141348	194.651931018459	830.911037386708	693.024772441088	2482.61167465	96.04	UP_pEhEx_DOWN_CDC5
EHI_198550A	98.8237835304494	32.102896340562	0.807704532593436	0.960279892505333	1.62215482738454	36.8598783493368	30.8299952807832	28.4556045719879	62.4774362490877	121.848351092933	105.587707419446	37.4502255293961	31.352146314644	27.6497548919328	63.0420386766302	125.291453303937	108.392450690373	96.03	UP_pEhEx_DOWN_CDC5
EHI_126260A	140.451198801905	314.146417030959	-0.70059369233063	0.960272959575418	-1.16136818720566	326.871531999727	299.223456818785	314.255100330396	193.741593476644	92.2786287557699	126.496753750231	332.106700855383	304.29124343083	305.355539914582	195.492417142915	94.886171228422	129.856907385025	96.03	DOWN_pEhEx_UP_CDC5
EHI_054520A	115.718498466694	463.31185781288	-0.700452412792	0.960239891109387	-2.00136409812251	165.914081090689	166.538737274404	1035.34550702036	59.3549306494829	267.004826358519	19.8663625576354	168.571358170546	169.359314217532	1006.02499676839	59.8913153019791	274.549654825526	20.3940759445732	96.02	DOWN_pEhEx_UP_CDC5
EHI_186950A	331.280074519626	139.989865126566	0.808058479338961	0.960171266204325	1.24272904846873	114.739465111277	134.445899757862	169.596501173858	338.261594426005	374.373994744571	263.722874884499	116.577130418471	136.722937587987	164.793605988003	341.318431082937	384.952783193374	270.728188067248	96.02	UP_pEhEx_DOWN_CDC5
EHI_136420A	14.6210285158633	5.18448869381452	0.808226471714966	0.960121136414156	1.49577118193696	5.05099125019652	5.79078727759057	4.72261949729746	12.9455699668937	14.151397532308	15.7516582117385	5.13188783951235	5.88886272445082	4.58887707754703	13.0625578055126	14.5512774461127	16.1700720447031	96.01	UP_pEhEx_DOWN_CDC5
EHI_136740A	310.676627883674	88.7632077017283	0.865398084126812	0.960036151173535	1.80738000266725	62.2063611832663	131.994870260335	73.9109841473673	134.523743252863	477.390768650082	302.008219021172	63.202657198089	134.230396323283	71.8178589502894	135.739421048922	490.88053027844	310.030511963846	96	UP_pEhEx_DOWN_CDC5
EHI_116360A	122591.497149177	416252.446952578	-1.41862911075176	0.96003466772596	-1.76359983484157	255700.714051061	241212.918960525	738320.061245304	165572.247572911	147113.582434101	51185.703009371	259796.012305943	245298.212320733	717411.17548863	167068.507639355	151270.611203093	52545.357078882	96	DOWN_pEhEx_UP_CDC5
EHI_114320A	462.04342201913	145.82445721501	0.864207912329472	0.959820250481949	1.663795735737	181.884422578501	179.413560142631	77.8450140487055	212.034391921868	433.773333739572	697.44796390839	184.797480373979	182.452191029983	75.6404789278181	213.950525802975	446.030585570041	715.974386457019	95.98	UP_pEhEx_DOWN_CDC5
EHI_202710A	30.1857290354949	112.652579676861	-0.698463772750322	0.959794082481974	-1.89994180064166	66.6823849241708	68.6524548929319	199.13048715274	44.940208438135	32.2473441250774	12.3822165756391	67.7503688585324	69.8151845648944	193.491203019617	45.3463286681214	33.1585661552499	12.7111273879718	95.98	DOWN_pEhEx_UP_CDC5
EHI_030600A	287.235493941314	85.419060530821	0.810087521710263	0.959572992378326	1.74960409935795	87.2363728356384	125.891602064442	45.1017473578486	157.150322636991	235.527922985185	441.616253586282	88.6335490882032	128.02376035943	43.8244865431539	158.570474598672	242.183299977239	453.346977226843	95.96	UP_pEhEx_DOWN_CDC5
EHI_188880A	128.377833957728	18.9523911652494	0.862820065712197	0.959568699831178	2.75994433916461	2.78260723182222	19.3347134441827	34.5120426466362	101.626123730043	251.209820870504	30.3870164736162	2.82717342156789	19.6621750776451	33.5346774160195	102.544508984056	258.308325543789	31.1941916842621	95.96	UP_pEhEx_DOWN_CDC5
EHI_073650A	518.183917803728	234.707554672186	0.703285275114702	0.959550537967131	1.14259996167939	214.881211232411	343.211153972472	151.037920215884	434.748220825392	371.975883343191	702.887247058506	218.32274502958	349.023936532027	146.760595537217	438.676997606008	382.486907701678	721.55815416113	95.96	UP_pEhEx_DOWN_CDC5
EHI_172160A	236.298804813998	48.5783140198509	0.862513230595324	0.959513286728476	2.28222800710812	56.2337892559783	73.0477217262346	17.7272386385147	134.426260852818	111.085915555654	436.139946874252	57.1344286611519	74.2848916665202	17.2252113648025	135.641057710045	114.224900679626	447.725202497983	95.95	UP_pEhEx_DOWN_CDC5
EHI_093580A	673.018643669058	329.919495492962	0.860990230069112	0.959238229329388	1.02853243862153	302.69125720297	368.148381914968	319.40017257295	528.043475602331	772.09030554407	676.011466087496	307.539155191803	374.383512880133	310.354906069253	532.81535239613	793.907472656051	693.96846749341	95.92	UP_pEhEx_DOWN_CDC5
EHI_151350A	136.899949377573	38.3197237333567	0.702363442668432	0.959225256427291	1.83696284802881	34.092323959989	13.2373192324125	65.9787545393684	159.600424877608	187.336350636992	59.5009235142034	34.6383460363698	13.4615125824212	64.110266449387	161.042718171517	192.629965177478	61.0814561246658	95.92	UP_pEhEx_DOWN_CDC5
EHI_027810A	14.7438158741777	73.5710989821698	-0.629302806773362	0.959214434997384	-2.31902918272401	18.2721059878306	19.6779912723587	178.775622148834	22.2318696578653	18.868508163008	2.84992239802213	18.5647517242442	20.0112668176057	173.712778463829	22.4327768706324	19.4016807631433	2.92562534549463	95.92	DOWN_pEhEx_UP_CDC5
EHI_131910A	23.6174198162219	70.9154340161526	-0.628236605997247	0.959214312646564	-1.58624828930992	55.7640972039244	60.014798787855	95.8765056397937	39.3648911322214	16.070590588858	14.3088206146337	56.6572140292403	61.0312371281347	93.1613269410187	39.7206277697587	16.5247016662122	14.6889081202215	95.92	DOWN_pEhEx_UP_CDC5
EHI_045930A	27.2541850209512	139.419834388838	-0.629517003016246	0.959213508263999	-2.35488613372587	21.2989785387063	27.9599347360772	360.770038959907	24.951421569121	53.448676481534	3.13544852760772	21.6401026140302	28.4334770994854	350.553196800261	25.1769051042071	54.9589903636519	3.21873595162773	95.92	DOWN_pEhEx_UP_CDC5
