pEhEx_mean	U2AF84_mean	theta	prob	log2FC	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	U2AF84_1	U2AF84_2	U2AF84_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_023430A	109.369030316571	79.7529892625098	0.275722048966894	0.727617000044152	0.455593773161395	88.5433740651019	92.7602847222815	57.6535964743211	94.1914270741478	91.2534484266744	135.957990492923	89.3042260285682	93.166127022321	56.2492965712397	94.2981821974824	92.4219595217792	141.203682248039	72.76	UP_pEhEx_DOWN_U2AF84
EHI_148830A	13.6569882468667	8.72771712005672	0.275480870082038	0.727283801690462	0.645963116174768	9.08886628688137	12.0442932007555	4.98817218596097	8.45911243847836	11.8931705359717	19.5899747955357	9.16696678658643	12.096989068061	4.86667257196173	8.46869986718311	12.0454639776648	20.3458183387898	72.73	UP_pEhEx_DOWN_U2AF84
EHI_079980A	24.1010959235116	32.6198511461359	-0.230950380727702	0.727229515471921	-0.436651448543339	39.2351079542104	33.4303021006987	25.1292145205253	23.4504454805826	17.1397999770366	30.2015064491386	39.5722546830195	33.5765654583003	24.5171286200142	23.4770238569518	17.3592771232306	31.3667766388343	72.72	DOWN_pEhEx_UP_U2AF84
EHI_197020A	159.077791091985	208.199660471305	-0.230790887241083	0.726942833707891	-0.388235281364695	174.023698105517	117.425542913885	334.876709777324	185.533999988191	190.313960624817	99.2711598939556	175.519081286825	117.939299987424	326.719936222113	185.744281387112	192.750953181018	103.101357023882	72.69	DOWN_pEhEx_UP_U2AF84
EHI_118810A	104.924079980625	72.6352671686148	0.27506104799268	0.726696191354084	0.530603706673678	91.2159292705911	83.6495509433957	42.7124178380365	95.889990002687	62.667273463821	148.31743424469	91.9997464632125	84.0155322063228	41.6720483225451	95.9986702512752	63.4697352403891	154.039992655098	72.67	UP_pEhEx_DOWN_U2AF84
EHI_183510A	32.3170995540251	42.8095670130481	-0.230604727307518	0.72660604921204	-0.40563552118865	34.1830725798641	39.3330925959109	55.0160091076951	37.7376386641616	35.1492275165087	23.37704953053	34.4768072400158	39.5051816835478	53.6759543499269	37.7804099268454	35.5993174916882	24.2790104637319	72.66	DOWN_pEhEx_UP_U2AF84
EHI_194310A	89.5572787116326	64.7310386906425	0.274979176509924	0.726581341634428	0.468353037201259	75.3036352592744	69.609469237004	49.1110915270227	70.1331219658048	79.7321199565019	113.204778758664	75.9507183340739	69.9140227124946	47.9148660477963	70.2126097739618	80.753099091118	117.572579227184	72.66	UP_pEhEx_DOWN_U2AF84
EHI_058120A	32.1955567912595	42.8353089714323	-0.230502150734007	0.726420543364426	-0.411938894477534	34.7682229448076	40.0087928139391	53.8176043030235	32.965243085717	40.7533905774421	22.288960845863	35.0669857937853	40.1838382069759	52.5067397407326	33.0026053882183	41.2752425170008	23.1489398564041	72.64	DOWN_pEhEx_UP_U2AF84
EHI_026370A	12.576929858027	9.1625563906566	0.274785291612606	0.726309531271371	0.456957712921479	8.65877028124703	10.6822789081376	8.12117680774449	11.1992185507641	12.6865816963765	13.2623967432511	8.73317497204689	10.7290157271839	7.92336490178469	11.2119115738425	12.8490348609063	13.7741021972441	72.63	UP_pEhEx_DOWN_U2AF84
EHI_159770A	6.67013425025441	8.97819745626573	-0.230406095287613	0.726246873767287	-0.428710026671433	8.85534952832074	6.75280404787668	11.3631754997972	7.04217111380234	7.87475169753368	4.94599523224194	8.9314434218158	6.78234873431993	11.0863964742221	7.05015260287359	7.9755888153458	5.13682746149563	72.62	DOWN_pEhEx_UP_U2AF84
EHI_148540A	169.972039085666	127.966884685707	0.274735400255071	0.7262396269449	0.409526920778937	128.650038257199	156.880537542254	97.8329424778341	132.325568736288	164.598642853983	203.292269606115	129.755526219924	157.56691704592	95.4499724631017	132.475544512742	166.706347754238	211.135932039528	72.62	UP_pEhEx_DOWN_U2AF84
EHI_103570A	11.1967631655426	7.07993154675344	0.27472680152163	0.726227580612034	0.661274412114812	7.78368484524365	9.32909790063985	4.08184946335056	12.6826743863683	4.72310795693815	15.3653536447092	7.85056993924461	9.36991431857803	3.98242564321943	12.6970487356099	4.78358790751771	15.958197865459	72.62	UP_pEhEx_DOWN_U2AF84
EHI_048990A	46984.7420558166	40030.5212718027	0.274602054354089	0.726052870500194	0.231091925983306	53718.0778966549	45670.9089378458	20507.2791965907	29925.7979694695	33747.810451388	73265.9004504985	54179.6765817384	45870.7270688889	20007.7722802952	29959.7154113467	34179.9551169085	76092.7319484557	72.61	UP_pEhEx_DOWN_U2AF84
EHI_182590A	20756.4897984328	18102.4403971601	0.274487386744353	0.725892365227848	0.197378284480923	21123.6116461901	22313.5793160077	10773.4034735843	12682.7030587738	18634.8998084003	29417.9036411188	21305.1265428857	22411.2050874123	10510.9898449644	12697.0774405123	18873.5218830475	30552.9399418433	72.59	UP_pEhEx_DOWN_U2AF84
EHI_098000A	251.989336922923	192.410177787929	0.274124654410982	0.725381606784768	0.389177572160311	216.275606882061	225.463398634245	134.717841475918	205.099385347485	210.498535882452	324.116820696899	218.13406011906	226.449840025088	131.436445981151	205.331841855033	213.193994288932	336.622278653875	72.54	UP_pEhEx_DOWN_U2AF84
EHI_073640A	28.0908366660597	35.7111850268387	-0.229699598267575	0.724967696602951	-0.346276413806293	33.5960341746724	32.7561589157315	40.8362115874841	28.9938662431516	30.0815922249916	24.3009829894006	33.8847244220949	32.8994727802223	39.8415418447204	29.0267274478587	30.4667905367197	25.2385922144749	72.5	DOWN_pEhEx_UP_U2AF84
EHI_168500A	186.865251840558	146.523986999467	0.273805402859309	0.724927011150724	0.350861457281011	157.367604023499	150.721286927156	131.302209707123	158.450930355555	190.587466622404	202.507006212944	158.719861623477	151.380718643376	128.104010606947	158.630516217433	193.027961454938	210.320370686728	72.49	UP_pEhEx_DOWN_U2AF84
EHI_186340A	231.133726583152	289.258854541159	-0.22951994438295	0.724634982619223	-0.323633332121812	227.354119457197	217.399729768522	424.578757841097	268.659050486267	267.228821882443	153.68790418729	229.30777019637	218.350891212468	414.237062874119	268.963544546507	270.650718245651	159.617672411529	72.46	DOWN_pEhEx_UP_U2AF84
EHI_107210A	1332.07871152342	1108.25611075628	0.273117031524813	0.723949063011619	0.265388015359554	1412.7782025372	1252.29495551513	654.971959667599	982.714523817249	1026.89322185175	1887.30698024134	1424.91818568888	1257.77396268502	639.018452588611	983.828317433629	1040.04270983177	1960.12528705606	72.39	UP_pEhEx_DOWN_U2AF84
EHI_148780A	14.2224998801868	20.6844225828067	-0.229114523649573	0.72388469577485	-0.540369615619309	15.3033299568387	13.7408622976093	33.1575504819413	20.2136944849838	14.7565809147653	7.59132802061818	15.4348312551365	13.8009809483452	32.3499140502931	20.236604377262	14.9455406617339	7.88422560364191	72.39	DOWN_pEhEx_UP_U2AF84
EHI_066730A	14.4819109068439	8.65857144268204	0.273039295486258	0.723837214597569	0.742051057615346	10.1975146796413	11.847425730265	3.86366067919354	8.82905194056769	8.36781909135698	24.8329699410048	10.2851417793357	11.8992602683145	3.76955140155728	8.83905865304803	8.47496999489721	25.7911049149206	72.38	UP_pEhEx_DOWN_U2AF84
EHI_166850A	19.4593474545002	11.8628166848648	0.272894011342159	0.723627720512362	0.714016730557681	19.5913226524252	3.48621619459528	12.6028234979244	30.2493047852044	13.7887797549229	13.8989214716332	19.759670611427	3.50146899381949	12.2958496940513	30.2835888847604	13.9653466946866	14.4351860744302	72.36	UP_pEhEx_DOWN_U2AF84
EHI_180770A	13.3551084280305	17.4057461559823	-0.228964379027313	0.723607022588906	-0.382171972338072	20.9007674500774	13.7331531836496	17.6196597623904	12.9022016165649	13.1733585210769	13.4188742695825	21.0803674497415	13.7932381056778	17.1904881580192	12.9168247746128	13.3420449198604	13.9366171242958	72.36	DOWN_pEhEx_UP_U2AF84
EHI_198960A	54.0994996780958	70.378648679679	-0.228862623267324	0.723418896752016	-0.379522561767773	57.4309133059896	63.7411738307073	90.1419917582567	62.3145412562181	58.7985940625143	39.9721012006714	57.9244163333353	64.0200524981469	87.9463543994309	62.3851676045387	59.5515169462321	41.5143520161095	72.34	DOWN_pEhEx_UP_U2AF84
EHI_045340A	544.397396482752	418.766475606772	0.272544593085916	0.723124438866258	0.37851421554538	592.373949640583	452.957589130974	209.158537666988	414.162424996619	337.809779923574	835.415130403588	597.464210627915	454.939356978535	204.063949781127	414.6318303569	342.135473721247	867.64810358721	72.31	UP_pEhEx_DOWN_U2AF84
EHI_156090A	36.6885089573543	46.5039037934419	-0.228331283364959	0.722421488949818	-0.342023555259928	45.1843981638932	41.7305292996842	52.6750066912777	39.9298344168831	38.213257477618	30.8149180054098	45.5726670594942	41.9131075878337	51.3919729984131	39.9750902807161	38.702582715322	32.0038555642066	72.24	DOWN_pEhEx_UP_U2AF84
EHI_110600A	9.52132618942361	16.0484157422747	-0.228285981916917	0.722335344956424	-0.753196445123021	3.26798767455181	30.4928842759699	14.2125992528172	3.26798767455181	19.7149292713177	5.53058577474534	3.29606944650844	30.6262959221981	13.86641526823	3.27169156181724	19.9673812497352	5.74397336670931	72.23	DOWN_pEhEx_UP_U2AF84
EHI_143120A	26.7827394446588	38.2567436966524	-0.227771322748188	0.721357350417542	-0.514410548109829	21.4291876321212	38.639992310186	54.7915295731096	42.3471331472874	20.673100831539	16.8962915444208	21.6133283389504	38.8090489641152	53.4569425850546	42.3951287405429	20.9378223090105	17.5482042192498	72.14	DOWN_pEhEx_UP_U2AF84
EHI_011410A	294.865700001616	235.374705596368	0.271317178778832	0.721344761180369	0.325098721566241	238.940698062021	277.973083138941	188.390074639885	257.797418291884	287.685145214823	324.401224961214	240.993912107589	279.189263487546	183.801355466466	258.089601944261	291.368987194236	336.917656139397	72.13	UP_pEhEx_DOWN_U2AF84
EHI_163260A	659.295748361271	542.100567681137	0.271163557849431	0.721120633489431	0.282365260101373	392.187318309833	480.382360737502	755.606849233531	701.921422540002	809.888812957343	454.246378265658	395.557378399968	482.484116707352	737.202123595662	702.716969548494	820.259534064966	471.772648495312	72.11	UP_pEhEx_DOWN_U2AF84
EHI_173500A	52.1859849637854	30.3372348526425	0.270533858419225	0.720196605868569	0.782572815233896	37.2895503099465	45.3471824535376	8.06372553596962	30.1255767873116	17.3715573739028	102.891993783994	37.6099788893819	45.5455842251832	7.86731300178052	30.1597206554465	17.594002200708	106.861894203258	72.02	UP_pEhEx_DOWN_U2AF84
EHI_110980A	54.5005002799105	70.7806902452964	-0.227002702175758	0.71987638187154	-0.377086357858082	60.8356731099785	60.2577041998134	91.4745430805815	64.0988929614417	57.31090073809	40.8180667232117	61.3584331902583	60.5213420847204	89.2464480468278	64.1715416667037	58.0447735345435	42.3929575795228	71.99	DOWN_pEhEx_UP_U2AF84
EHI_010340A	192.509372151647	147.289882867808	0.270259047307225	0.719790253441561	0.386270346762571	177.8411596293	148.115654179259	115.664162349978	164.014435720031	168.660110867254	233.526897983699	179.369346203596	148.76368580124	112.846867646596	164.200327173828	170.819823341116	242.537108556168	71.98	UP_pEhEx_DOWN_U2AF84
EHI_178070A	108.026471284875	81.0060021961798	0.269709717422544	0.71897948037557	0.415284165526839	87.4554882297625	90.9533110454	64.3748424365394	87.9962775082642	105.954962533166	124.332992543521	88.2069920056023	91.3512475228632	62.806829501999	88.0960111437997	107.311728238309	129.130154898671	71.9	UP_pEhEx_DOWN_U2AF84
EHI_107340A	18.0521598679509	23.3964509668701	-0.226477160299035	0.718855275461662	-0.37411824235435	26.153203837009	22.400504205877	21.6289470635544	14.6260547763731	21.3367108125673	17.4895739368711	26.3779379484027	22.4985102887192	21.1021190749721	14.642631723236	21.6099298935707	18.16437733363	71.89	DOWN_pEhEx_UP_U2AF84
EHI_170600A	15.1040965207512	19.6083383069499	-0.226348144192495	0.718604799734179	-0.376527391469618	21.985199099906	15.1104784521192	21.7864480094854	16.5696664703321	15.2781694456401	12.9838800980274	22.1741176054292	15.1765894105759	21.2557836849825	16.5884462769727	15.4738081948373	13.4848394938871	71.86	DOWN_pEhEx_UP_U2AF84
EHI_142910A	8.11859010935703	10.6069014959249	-0.226258048530452	0.718426613217516	-0.385702162583204	9.10046076243706	10.2106283114424	12.5232102426691	9.5889613796553	7.83051943799743	6.69686486056617	9.1786608933069	10.2553015774978	12.2181756220122	9.5998293618755	7.93079015654552	6.95525120959086	71.84	DOWN_pEhEx_UP_U2AF84
EHI_012720A	444.429424429617	350.199080671577	0.269255964641285	0.718300451151747	0.343779040222208	423.267762287109	400.61911217674	225.281053909725	339.113928555909	353.806092174843	608.841208153803	426.904896193609	402.371890129205	219.793761155795	339.498275097755	358.336620624452	632.332238686162	71.83	UP_pEhEx_DOWN_U2AF84
EHI_084670A	37.9953651253804	24.9448599091896	0.269127161159728	0.718107576338899	0.607080874588702	31.3414616858547	29.2973468677636	14.0732373764881	34.7518361114674	20.4204797094464	55.7869804212949	31.6107784237063	29.4255278309147	13.73044790467	34.7912233111885	20.6819663438614	57.939419584141	71.81	UP_pEhEx_DOWN_U2AF84
EHI_159640A	60.9912229691249	40.6742801883818	0.268794743904553	0.717610314624418	0.584484829689775	53.1279178026152	46.8804572504657	21.8171134285928	46.96386808897	39.7371769626745	91.3203817747948	53.5844452503413	47.0855673647177	21.2857021698531	47.0170962190223	40.2460161678727	94.8438125934862	71.76	UP_pEhEx_DOWN_U2AF84
EHI_084680A	20.6868355867905	26.8419402138717	-0.225791280612387	0.717496329037278	-0.37577598087713	29.3072902938899	24.8287198042534	26.4015834170068	25.1869435223999	16.5262936656816	19.5347690080831	29.5591274256847	24.9373497505991	25.7585057375387	25.2154900191001	16.7379147917021	20.2884825364478	71.75	DOWN_pEhEx_UP_U2AF84
EHI_103810A	216.79416475897	176.081161119575	0.268571966011386	0.717277473983203	0.300085361737246	183.202289280281	169.905828734117	175.149129805638	216.046037879132	207.247014301687	217.789070750388	184.77654396599	170.649196141085	170.882927503403	216.290901155294	209.900836593492	226.192065886221	71.73	UP_pEhEx_DOWN_U2AF84
EHI_086370A	112.653814925603	144.152720129854	-0.225660542414801	0.717235948501807	-0.355701890384296	174.714058561828	143.643404535913	113.875817722291	128.745773365144	72.1874586201379	130.69812714853	176.215374000792	144.271869291675	111.102082698459	128.891691856256	73.1118274826783	135.740876644213	71.72	DOWN_pEhEx_UP_U2AF84
EHI_110160A	14.7367216374206	9.58064604687819	0.268367870444393	0.71696897619298	0.621220766223556	11.5956276309745	11.7061259945142	5.388117965281	11.5182828925793	10.0891555261487	21.454232809097	11.695268695524	11.7573423217645	5.25687665512604	11.5313375383044	10.2183483443469	22.2820053567126	71.7	UP_pEhEx_DOWN_U2AF84
EHI_024660A	26.6509375953529	13.9659325930405	0.268295367115912	0.716858886421753	0.932274374076615	2.25300846392424	25.4983424148788	14.0186194364074	7.31105258097753	63.2626232307064	9.71099532669022	2.27236853385135	25.6099020760402	13.677160323364	7.3193388161927	64.0727085307695	10.0856764170366	71.69	UP_pEhEx_DOWN_U2AF84
EHI_148190A	3035.13661078836	2413.3884706888	0.268285886856769	0.716844494118565	0.330701295886601	1113.23540854328	1461.76850466948	4689.21282731643	2667.76677812317	5306.63535128466	1154.79347311464	1122.8014246945	1468.16399487131	4574.99512848022	2670.79038420148	5374.5874384941	1199.34907870146	71.68	UP_pEhEx_DOWN_U2AF84
EHI_029610A	53.6189010979263	71.272557598267	-0.225419473372679	0.716756043247048	-0.410605043999707	73.9852299370929	87.9490260962302	51.5595022724802	35.4049931467957	55.2115046097608	66.9860054000396	74.6209839735695	88.3338183070777	50.3036395254542	35.4451206247144	55.9184943929006	69.5705385706255	71.68	DOWN_pEhEx_UP_U2AF84
EHI_196370A	39.1293476298768	23.7587229279618	0.267897941364766	0.716256059315861	0.719793766725507	14.1072705929292	15.3485529594656	42.0205206124427	30.7827911784424	70.5659728180749	16.255961003375	14.2284941699965	15.4157055350964	40.9970040127495	30.8176799233199	71.4695783650043	16.8831676890411	71.63	UP_pEhEx_DOWN_U2AF84
EHI_086180A	36.808184219049	25.2797593271235	0.267665859335637	0.715904521013034	0.542043853451201	29.5035348638047	28.3508136472808	17.8982576871497	37.9813199218264	21.5414478694213	48.3988961524314	29.7570583224185	28.4748533637721	17.4623001220985	38.024367369122	21.8172886324175	50.2662795227141	71.59	UP_pEhEx_DOWN_U2AF84
EHI_065710A	35.6775203839349	46.4437130495726	-0.224952602210237	0.715816060069093	-0.380467966102267	41.1034719976775	43.1462107735515	55.1599040005294	45.602152207042	30.2790731058939	30.0318135953993	41.4566735523384	43.3349829131666	53.8163443168516	45.6538369891332	30.6668001834318	31.1905364950054	71.58	DOWN_pEhEx_UP_U2AF84
EHI_123240A	16.8544858929962	12.1311968086527	0.267498682472303	0.71565151931437	0.474410734722005	15.1458040415286	9.08484964109438	12.1929635853348	18.164382982381	14.6502711352384	17.0118153509363	15.2759517218599	9.12459743062407	11.8959729615359	18.1849702163344	14.8378695730286	17.6681853017014	71.57	UP_pEhEx_DOWN_U2AF84
EHI_125660A	193.949838601083	144.718098871069	0.26743057544632	0.715548501332329	0.422438214466824	179.459524188485	157.97263317801	96.2331708412123	171.118262349675	140.018574565139	257.486268983949	181.001617346592	158.663790789096	93.8891673314621	171.312205171961	141.811528812031	267.420908304285	71.55	UP_pEhEx_DOWN_U2AF84
EHI_118850A	21.0373600849532	27.2255854819628	-0.224817097116732	0.715539719778417	-0.372009397680702	26.6311641558818	22.5704956257925	32.5518288816308	22.6087012978334	23.1612365804589	16.7800448476053	26.8600053735488	22.6692454505179	31.7589463393603	22.6343256542155	23.4578189276166	17.4274723550908	71.55	DOWN_pEhEx_UP_U2AF84
EHI_005120A	14.1947596674108	18.0752730222583	-0.224784411465248	0.715473075958842	-0.348659015984984	19.2365870461096	15.141090994359	19.8864621942059	14.6152071129352	14.4906733538558	12.9703650598235	19.4018867670539	15.2073358879863	19.4020768541796	14.6317717652223	14.6762281233627	13.4708030025181	71.55	DOWN_pEhEx_UP_U2AF84
EHI_052810A	175.663358474104	136.691149038839	0.267350982666709	0.71542781710018	0.361893462485511	143.573961386675	150.21474149247	115.971018945142	167.746030249376	150.466577948469	199.438344295846	144.807690410185	150.871956984743	113.146249969325	167.936151035359	152.3933201024	207.133310031466	71.54	UP_pEhEx_DOWN_U2AF84
EHI_049430A	20.0841994839895	27.5444719204052	-0.224732860170846	0.715367976782269	-0.455701844385748	31.5022716769166	19.162160633198	32.0808408754995	29.1626024029765	14.3024118011336	16.1952208325733	31.7729702527514	19.2459984024372	31.2994304434149	29.1956548506672	14.4855558594079	16.8200839692357	71.54	DOWN_pEhEx_UP_U2AF84
EHI_155600A	14.8957679710618	10.3659860521549	0.267249406408058	0.715271740315308	0.523045147926801	11.5788684073873	11.6833034347297	7.80255766395896	10.3437528620883	14.9035611111467	18.5388088531397	11.6783654601651	11.7344199093309	7.61250653720636	10.3554763134346	15.0944029567449	19.2540950705809	71.53	UP_pEhEx_DOWN_U2AF84
EHI_197350A	9.42581547783269	12.2640084007213	-0.224667194244576	0.715234120120996	-0.379741246164781	10.563753061092	11.8748721602317	14.3676634750385	10.9115373830661	9.62328518307083	7.48884463946322	10.6545272420284	11.9268267811625	14.017702507131	10.9239043527074	9.74651247696112	7.7777880876427	71.52	DOWN_pEhEx_UP_U2AF84
EHI_044550A	53569.6307000873	46127.6322174423	0.267061252793968	0.714982817831762	0.215784111231365	63705.2839261338	49964.4088723478	24522.5441237338	36827.0179097361	37979.5693570206	81475.2822868086	64252.7025316495	50183.0118086969	23925.2352229507	36868.7570887795	38465.9021909698	84618.8578500259	71.5	UP_pEhEx_DOWN_U2AF84
EHI_098210A	44.60375269141	64.5437373367615	-0.224494248240313	0.714881677291197	-0.533112023038861	31.2569290658477	52.0123031038251	110.77303771635	42.8898712125888	70.8181897474188	20.1752936796993	31.5255194160889	52.2398659318739	108.074878787126	42.9384819368695	71.7250249616692	20.9537206874018	71.49	DOWN_pEhEx_UP_U2AF84
EHI_027720A	45.0983702274935	55.9951209774288	-0.224404027390431	0.71469787506135	-0.312225828241292	59.3890193587321	54.51720372508	54.0679364165543	47.3627554334249	42.0562657243381	44.0304113020177	59.8993483637484	54.7557259268796	52.7509743792702	47.4164356562947	42.5948011327513	45.7292446306362	71.47	DOWN_pEhEx_UP_U2AF84
EHI_153010A	21.3616534569389	13.651430079742	0.266619216312151	0.714304982745438	0.645971229194355	18.725495350891	14.3949688038694	7.78497396736796	20.9003747641521	9.50743111765977	31.9231079132787	18.8864032681127	14.457949283779	7.59535113624527	20.9240629293599	9.62917488667313	33.1548029638693	71.43	UP_pEhEx_DOWN_U2AF84
EHI_083650A	13.9464999400375	9.37790004351441	0.266447346073456	0.714041786567658	0.572566296979032	4.83551753179114	14.1378669942518	9.10472192701176	13.6492913609203	14.7913185109022	12.8917491884742	4.87706906568383	14.1997226092467	8.88295327940657	13.6647612590621	14.9807230768579	13.3891538807753	71.4	UP_pEhEx_DOWN_U2AF84
EHI_105300A	14.564572653356	10.1228937596433	0.266276632277258	0.713780558311702	0.524841609278516	8.3851144603437	8.44598103935285	13.5748628226595	19.1523474864344	13.5716203228304	10.6398023971692	8.45716763053746	8.48293366817846	13.2442125300157	19.1740544642515	13.7454065106315	11.0503198188268	71.38	UP_pEhEx_DOWN_U2AF84
EHI_153760A	11.6663998876881	7.92555988644117	0.266054901996561	0.713437049145402	0.557774670710887	11.8803546724424	5.04647013079097	6.87212917104041	11.6810776271415	10.1745983669286	12.5741790111927	11.9824423924401	5.06854931102519	6.70474099547094	11.6943167819298	10.3048852907104	13.0593308358646	71.34	UP_pEhEx_DOWN_U2AF84
EHI_188220A	148.942891506033	110.693889643946	0.266025061067136	0.713390616860865	0.428183683870091	128.766931803362	125.831386345852	77.0773923886701	119.366683292559	126.352435027959	191.517612532901	129.873424230679	126.381920439237	75.1999765589501	119.501971666382	127.970392757439	198.906971241285	71.34	UP_pEhEx_DOWN_U2AF84
EHI_030080A	32.1192813986813	40.8755783274586	-0.223659513565174	0.713164042313911	-0.347799526751321	34.4643390692711	44.6056532895016	43.5223715226047	36.5034030914968	30.2799959829919	28.4760636151311	34.760490648396	44.8008107427153	42.462273526146	36.544775490453	30.6677348780791	29.5747607316631	71.32	DOWN_pEhEx_UP_U2AF84
EHI_099870A	11.900317785282	16.6596770712238	-0.223454859919023	0.712737565627904	-0.48536033630351	11.6621595615817	13.9361132146108	24.4551196810938	12.3450444937115	16.0558156275607	7.17086371243566	11.7623723340718	13.9970861219015	23.8594530740106	12.3590361783949	16.2614122271986	7.44753844495419	71.27	DOWN_pEhEx_UP_U2AF84
EHI_164420A	14.8046866342092	20.6980071789698	-0.223317609996219	0.712451664661975	-0.483437916753575	18.9036131450387	12.2247424725514	31.1176255433722	18.5757029587291	16.0967927854984	9.51540165179035	19.0660516259513	12.278227836652	30.3596766692869	18.596756376455	16.3029141024432	9.88253611597628	71.25	DOWN_pEhEx_UP_U2AF84
EHI_196910A	21.5231053979077	28.6389365640244	-0.223312372781106	0.712440756988421	-0.412091674769909	29.3254812020487	34.2754884794635	22.2066071192834	22.2653658532998	15.6957079664448	25.3788931768673	29.5774746480605	34.4254496737518	21.6657087515768	22.2906010785384	15.8966933453048	26.3580916058025	71.24	DOWN_pEhEx_UP_U2AF84
EHI_120360A	449.400979081566	556.574670167696	-0.223284337216488	0.712382368899207	-0.308571985173649	386.71737601564	326.846548508508	961.054520767893	526.138738143016	582.43817437151	237.119407146704	390.040432968853	328.276558726823	937.6455948222	526.735055744589	589.896363412032	246.268228150441	71.24	DOWN_pEhEx_UP_U2AF84
EHI_068400A	217.06119087714	263.855245246245	-0.223275046077499	0.712363019605934	-0.281644858960099	230.709355641122	234.866049215925	326.6307041173	198.049708558038	271.386162546875	175.918241861354	232.691837877461	235.893628830416	318.674782992074	198.274175069697	274.861294144217	182.705727227687	71.24	DOWN_pEhEx_UP_U2AF84
EHI_053200A	16.0698983074188	23.8446647346866	-0.22326707295691	0.712346415488927	-0.569305698553915	15.10284694297	17.2917229516157	39.3017574634148	14.0557976031997	26.6660163048552	7.50275416382307	15.2326254935597	17.3673772322741	38.3444632515717	14.0717282293013	27.0074777668788	7.79223428569851	71.23	DOWN_pEhEx_UP_U2AF84
EHI_029090A	107.555916371107	134.051822666693	-0.223207676727061	0.712222731810707	-0.31770394954738	121.529866988932	119.259093025125	161.665420149345	112.828969569494	124.125332104291	83.072893841171	122.574171420456	119.78087219774	157.727647872667	112.95684819854	125.714771519986	86.2781103401524	71.22	DOWN_pEhEx_UP_U2AF84
EHI_098810A	63.3196584175697	80.3294956866902	-0.223082889252818	0.711962936249776	-0.343276346444176	62.3738805832399	93.7238539973736	84.7528416507686	72.1737278700103	59.9178835092164	55.7332998620715	62.9098584586242	94.1339120797603	82.6884707425451	72.2555284696999	60.6851390253954	57.8836678581851	71.2	DOWN_pEhEx_UP_U2AF84
EHI_141870A	29.7116171694826	20.7205312300401	0.264723734760024	0.711363404780271	0.519966140448917	28.4099905515204	17.782733526184	15.9648961532503	30.0448446054008	21.6874059789125	35.6591946275724	28.6541171992952	17.8605360630872	15.5760305231469	30.0788969729151	21.9651157525959	37.0350397880794	71.14	UP_pEhEx_DOWN_U2AF84
EHI_065830A	130.878355004897	90.9741119277221	0.264492748242409	0.711000710325605	0.524698552508016	48.2816196611563	87.4382731881438	137.511339823067	112.491487950273	208.917945188045	70.5959285452716	48.696502937363	87.8208307666205	134.161901574715	112.618984082811	211.593163945557	73.3197440339536	71.1	UP_pEhEx_DOWN_U2AF84
EHI_004810A	485.989506027596	386.42473369454	0.26438798721317	0.710836334889913	0.330737723061874	468.858584348828	450.308401492497	238.376338131669	375.858086659449	382.24000631502	665.39786813838	472.887479545747	452.278578685635	232.570076441051	376.284078468301	387.134634365498	691.071034519484	71.08	UP_pEhEx_DOWN_U2AF84
EHI_000780A	11.0350762237013	14.9597188273937	-0.222543880956383	0.71082357488972	-0.438986464648951	11.2723386284432	14.8514813355819	18.7767112502837	10.0199262485034	15.1146236608192	7.76885360475983	11.3692016751575	14.9164591368281	18.3193567155895	10.0312826797168	15.3081681870865	8.06860068952801	71.08	DOWN_pEhEx_UP_U2AF84
EHI_008730A	320.351989674798	248.098816382591	0.264157621877814	0.710475143066295	0.368743098457934	287.958063476562	294.067819842281	161.157248260275	271.840781235959	234.06687597076	432.762112626388	290.432483051211	295.35441744954	157.231853801777	272.148881421185	237.064129732498	449.459451546303	71.05	UP_pEhEx_DOWN_U2AF84
EHI_195030A	10.7681600494098	14.4837099464862	-0.222247432202838	0.710191346673675	-0.427659432234698	15.9845163302469	16.1272581273599	11.2975609335631	9.81961230741748	8.19319852903408	13.6105698735961	16.1218710534359	16.1978176728737	11.0223801175471	9.83074170587273	8.29811339582145	14.1357089544953	71.02	DOWN_pEhEx_UP_U2AF84
EHI_153530A	47.5012989231469	62.0447323778587	-0.222165084320343	0.710015801873317	-0.385341765696649	71.7241564667734	66.5739366503639	47.67962323158	50.1548800557043	33.9989010704399	55.6595755933147	72.3404811308367	66.8652091454167	46.5182648016183	50.2117248299317	34.4342609807462	57.807099072623	71	DOWN_pEhEx_UP_U2AF84
EHI_100080A	16.4894513030549	10.0550858674555	0.263855279519929	0.709999867298135	0.713617991097782	17.1927291417728	7.74713723341452	5.21694298710723	13.2568622659637	8.77177309031476	25.9931132514872	17.3404660205961	7.78103229963757	5.08987107868884	13.2718873909692	8.8840966721245	26.9960102447333	71	UP_pEhEx_DOWN_U2AF84
EHI_031740A	13.240921683036	7.84058079213364	0.263848561861725	0.709989169057146	0.755971118481986	11.2892736766399	8.93640236362059	3.25307019772662	6.48765869355859	7.97942925082522	23.8758547458268	11.3862822459843	8.97550067061898	3.17383340344581	6.49501170673079	8.08160677696753	24.7970611709325	71	UP_pEhEx_DOWN_U2AF84
