pEhEx_mean	CmasM_mean	theta	prob	log2FC	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_049370A	38.0026566999151	18.2178440031271	0.347830352899607	0.834109693354284	1.06074804538104	25.1673499222021	22.581342775861	7.02521855542288	16.4752786495197	21.1844597765464	74.7847109347152	25.4494119895723	22.7107006985613	6.77342055565779	16.6057704570003	21.3140413433081	76.8942190311098	83.41	UP_pEhEx_DOWN_CmasM
EHI_123290.mRNA	7.30173634606732	14.547613743613	-0.333596482726812	0.833610416918445	-0.994471044718537	7.12296780670031	9.98287800582465	25.8920319125616	11.2258629793468	7.52164982711473	3.24331783616349	7.20279818342173	10.0400652322098	24.9640092761122	11.3147769929952	7.56765841923892	3.33480452039419	83.36	DOWN_pEhEx_UP_CmasM
EHI_112490A	101.035625871026	166.488804627447	-0.333544932330514	0.833567412659032	-0.72056108089351	177.912981872492	235.621701952552	86.3572267788749	120.330882469327	36.1926167620443	144.270519991513	179.906934498973	236.971468182586	83.2620096270333	121.283958570994	36.4140005516098	148.340066108484	83.36	DOWN_pEhEx_UP_CmasM
EHI_068250A	4185.8167309291	3804.94947554069	0.347026349589232	0.833335076745316	0.137631850093304	3392.03644407734	4209.17238962857	3756.55684178618	3822.52832662548	4530.9579074582	4173.97145466622	3430.05255681741	4233.28476425635	3621.91426927355	3852.80451442773	4558.67296985642	4291.70977935434	83.33	UP_pEhEx_DOWN_CmasM
EHI_009020A	9.79858699069757	15.7833737671933	-0.33288986880015	0.833021632900321	-0.687759995971928	13.0803184531875	14.4921951594724	19.3963161714264	12.4017117848168	9.47220043146885	7.52707472469202	13.2269155989407	14.5752141490783	18.7011130861066	12.4999390634615	9.53014019417874	7.73939653319332	83.3	DOWN_pEhEx_UP_CmasM
EHI_049700A	9.79858699069757	15.7833737671933	-0.33288986880015	0.833021632900321	-0.687759995971928	13.0803184531875	14.4921951594724	19.3963161714264	12.4017117848168	9.47220043146885	7.52707472469202	13.2269155989407	14.5752141490783	18.7011130861066	12.4999390634615	9.53014019417874	7.73939653319332	83.3	DOWN_pEhEx_UP_CmasM
EHI_148800A	9.79858699069757	15.7833737671933	-0.33288986880015	0.833021632900321	-0.687759995971928	13.0803184531875	14.4921951594724	19.3963161714264	12.4017117848168	9.47220043146885	7.52707472469202	13.2269155989407	14.5752141490783	18.7011130861066	12.4999390634615	9.53014019417874	7.73939653319332	83.3	DOWN_pEhEx_UP_CmasM
EHI_189890A	17.9849272467964	11.0218312166772	0.346612889545107	0.832936880042508	0.70642438377404	8.50513440215844	14.7996537094986	9.64793969484897	16.6699515304355	17.0717475693403	20.0098740203003	8.60045535570142	14.8844339849476	9.30213808058574	16.8019852369419	17.176172408148	20.57430745497	83.29	UP_pEhEx_DOWN_CmasM
EHI_092930A	372.28938105337	237.655325182402	0.346543228386234	0.832869865417559	0.647553737546049	80.0298993263385	240.561929564885	383.499594336931	437.870645557543	522.075192195806	161.600032835227	80.9268312212417	241.939996042073	369.754195527918	441.338783074184	525.26863314666	166.158405440841	83.29	UP_pEhEx_DOWN_CmasM
EHI_103440A	2458.09818605328	1976.1524799056	0.346515535814468	0.832843230922973	0.314848274190321	854.328539127767	2503.5636318117	2521.98514770506	2623.18029986015	3109.9377763892	1651.57242021441	863.903392050487	2517.9053737521	2431.59211428986	2643.95709799256	3128.96071177894	1698.15955478615	83.28	UP_pEhEx_DOWN_CmasM
EHI_103700A	2458.09818605328	1976.1524799056	0.346515535814468	0.832843230922973	0.314848274190321	854.328539127767	2503.5636318117	2521.98514770506	2623.18029986015	3109.9377763892	1651.57242021441	863.903392050487	2517.9053737521	2431.59211428986	2643.95709799256	3128.96071177894	1698.15955478615	83.28	UP_pEhEx_DOWN_CmasM
EHI_142060A	16.8196681371119	8.68263745970878	0.346393203083268	0.832725509949127	0.953943989555242	5.13698574213679	15.5657962572416	5.34923628825247	13.2244060721555	13.5322885125376	23.3500718416244	5.19455830432379	15.6549654040457	5.15750887265298	13.3291494690912	13.615063110796	24.0087247264942	83.27	UP_pEhEx_DOWN_CmasM
EHI_122750A	94.8221504425493	151.249688076588	-0.332111438427195	0.832378329647863	-0.673636150121504	111.703513831906	138.131665874697	199.769150139295	73.3848735311966	148.590749118371	62.9555469093885	112.955426494198	138.922957408333	192.609020952849	73.9661155843684	149.499652261531	64.7313809569954	83.24	DOWN_pEhEx_UP_CmasM
EHI_025250A	31.125361275411	16.1009351631511	0.346008794206474	0.832351411355959	0.950946098425751	30.2749212663486	7.19493941436018	10.7350693412595	27.1096866119224	26.2194478922864	39.5230955893185	30.6142262352171	7.23615584802555	10.3503028082124	27.32440783646	26.379827584445	40.6379530126899	83.24	UP_pEhEx_DOWN_CmasM
EHI_038890A	23.4757807873703	39.303120534659	-0.332023985869563	0.832306222577374	-0.743470720468237	29.1862738681394	32.6195341024183	54.9095693966134	29.0620702874718	26.6849799838287	14.8086623120814	29.5133778648465	32.8063961155777	52.9414997012789	29.2922552914172	26.8482072528637	15.2263812903813	83.23	DOWN_pEhEx_UP_CmasM
EHI_062680A	26.3613331875293	39.9867224700477	-0.332001580259805	0.832287752119791	-0.6010977003633	33.8969442753507	39.9585906281005	45.2855548815493	30.3471615597694	26.1294256935253	22.5436884398662	34.2768429221845	40.1874946542689	43.662429273788	30.5875250794454	26.2892547359301	23.1795950669308	83.23	DOWN_pEhEx_UP_CmasM
EHI_130980A	11.8887477722513	19.7417110529193	-0.331650710704706	0.831998697613846	-0.731650270707118	15.6168284165982	18.072701523814	25.031420332282	16.50865639926	10.4446550676913	8.73163904075783	15.7918533962869	18.1762315552168	24.1342437503403	16.6394125739168	10.5085431621828	8.97793889297433	83.2	DOWN_pEhEx_UP_CmasM
EHI_068440A	320.47206871155	225.225977445422	0.345391963987276	0.831752510820012	0.508825385082111	158.588664810538	312.575517787472	202.07253023812	306.654911310907	315.464613291604	336.382263621613	160.366040926665	314.366116339086	194.82984326404	309.083759678272	317.394254135854	345.870848918317	83.18	UP_pEhEx_DOWN_CmasM
EHI_074730A	86.7346449044796	54.332182191557	0.345142173503485	0.831510465375424	0.67480137990804	66.9259481843419	55.0865863721532	40.6089621271043	87.8598679652095	59.85744657129	110.980433535032	67.6760180710776	55.4021515913026	39.1534550342683	88.5557586520797	60.2235839092668	114.110941364205	83.15	UP_pEhEx_DOWN_CmasM
EHI_108500A	48804.8681264794	44412.38751999	0.345024253424918	0.831395325618165	0.136062929339633	50737.9076255669	46450.1440252401	35660.9322568054	40033.6558485328	46193.3944043318	59459.0437732362	51306.5506953833	46716.235116451	34382.7725324946	40350.7408716675	46475.9511692478	61136.2493500956	83.14	UP_pEhEx_DOWN_CmasM
EHI_138020A	575.697035154783	430.53559151219	0.344688070962241	0.831065569647883	0.419177275128359	528.80117931274	414.303538729589	344.648333525362	416.487498361219	605.772690890733	696.485490553145	534.727697373871	416.676889405384	332.295442249536	419.786271487331	609.478094531659	716.131776043583	83.11	UP_pEhEx_DOWN_CmasM
EHI_106100A	47.7200619480473	76.1312777948858	-0.330500654107981	0.831059758865192	-0.673893376864962	59.5715865598541	64.6194909502081	102.046646628187	59.9260258311577	50.7653386427018	32.6382110652168	60.239232732913	64.9896657090008	98.3890890303699	60.4006676015455	51.0758611761011	33.5588614178539	83.11	DOWN_pEhEx_UP_CmasM
EHI_169800A	508.002451463033	385.290813343879	0.344653006563496	0.83103120493135	0.39888767141181	452.585066278967	362.075473435214	336.737824928739	482.507260577532	453.159904421144	581.986378635901	457.657395302488	364.149634018542	324.66846223299	486.328940677439	455.931802832898	598.402902312721	83.1	UP_pEhEx_DOWN_CmasM
EHI_035630A	888.849626954938	682.185703533491	0.344651214879815	0.831029449148243	0.381774847747498	402.770483724546	962.518334273782	671.830017370799	750.357863960718	1069.58422004972	841.903348142743	407.284517807046	968.032150414765	647.750274766132	756.301044407527	1076.1266761935	865.651543557168	83.1	UP_pEhEx_DOWN_CmasM
EHI_067830A	30.4038761625437	51.4353371939257	-0.330161555952543	0.830784049711598	-0.758504599607519	38.6212596468932	38.3973921739354	75.5789171028259	38.900837576336	34.1736868331837	18.3318914357129	39.0541058692455	38.6173528263213	72.8700163048268	39.2089501561494	34.3827211880163	18.8489927646145	83.08	DOWN_pEhEx_UP_CmasM
EHI_152610A	9213.77917834087	8350.36297225687	0.344017047970347	0.830408897563975	0.141954112275661	6290.50220178254	10398.2461371913	8241.2834258757	8870.02822734111	9672.79711302167	9037.25430623373	6361.00275354171	10457.8128128042	7945.89920889203	8940.28294293124	9731.96388989935	9292.17487609218	83.04	UP_pEhEx_DOWN_CmasM
EHI_073460A	193.173806901055	135.578313572326	0.343856388874837	0.830251974825241	0.510773056807922	119.14317178888	141.189305939308	143.981509907417	174.039188782555	226.794202077239	177.834470842073	120.478464120083	141.998113258921	138.82092224572	175.417659447593	228.181461811384	182.850780343983	83.03	UP_pEhEx_DOWN_CmasM
EHI_164880A	121.149166507137	77.1822954475666	0.343779589013159	0.830176880021657	0.650442622999049	95.8116185653797	75.0761906305501	60.0326413158051	139.297861319781	75.0909786568268	147.211177933302	96.8854234472673	75.5062669178913	57.8809503919311	140.401164644021	75.5502967969473	151.363673381218	83.02	UP_pEhEx_DOWN_CmasM
EHI_202050A	26.0242067475993	41.9465031580645	-0.329335596413123	0.830117951662304	-0.688696357446074	30.9557647170248	39.2276842206489	54.5401467033359	28.1072668059102	31.7907633285968	18.2567082731611	31.3027002116279	39.4524012267851	52.5853178622895	28.3298893258001	31.9852217648337	18.7716888545445	83.01	DOWN_pEhEx_UP_CmasM
EHI_149730A	27.4795098577911	18.3264811188296	0.34359975708289	0.829999079404117	0.584426472019856	19.6375306464243	17.5978155014458	17.4811801972152	24.3994981540387	28.9946223150705	28.798623419924	19.8576174854955	17.6986251335357	16.8546194471879	24.5927534356927	29.1719772548179	29.6109676612808	83	UP_pEhEx_DOWN_CmasM
EHI_192530A	39.7391318836566	19.8775919048594	0.343563014414344	0.82996276983009	0.999417366279852	30.82674196392	20.3544794604879	8.53708103097966	23.4104968991864	21.4550078011	72.8978686554861	31.1722314411795	20.4710807275954	8.23109483133697	23.5959188346439	21.5862442619338	74.9541531849925	83	UP_pEhEx_DOWN_CmasM
EHI_121490A	471.271420616343	339.27822609831	0.343410414024768	0.829812033710031	0.474089349436178	359.753329964128	417.162338426822	239.336966272524	420.672599289516	353.126325664512	630.911680224984	363.785251016868	419.552065825379	230.75864676519	424.004520345702	355.286336494482	648.708276359539	82.98	UP_pEhEx_DOWN_CmasM
EHI_021410A	246.998537353835	160.516077713785	0.343301200697136	0.829704219413423	0.621784689931513	236.239177851641	136.951531918611	107.592969130761	202.391397680244	186.552933424412	346.731127453193	238.886818986073	137.736063018265	103.736620149988	203.994430919539	187.694044486582	356.511630867494	82.97	UP_pEhEx_DOWN_CmasM
EHI_022870A	11.9947381106358	20.0644669856744	-0.328454529435129	0.829412211555132	-0.742241172684184	15.9531353552551	17.4262153239472	26.2691770665766	16.86548269616	10.6619595979188	8.486871703703	16.131929481504	17.5260419390962	25.3276367872734	16.9990650997037	10.7271769055123	8.72626722115914	82.94	DOWN_pEhEx_UP_CmasM
EHI_143100A	72.9782634382334	118.184577324018	-0.328204519956719	0.829213160365888	-0.695503054471746	90.6219443762845	84.6256129014122	175.309900328449	84.648260293624	92.4998660414331	42.3255288974657	91.6375861923237	85.1103933505124	169.026439978643	85.3187135661172	93.0656712445549	43.5194366464885	82.92	DOWN_pEhEx_UP_CmasM
EHI_088010A	23.7700823370078	42.71107173545	-0.328169449131058	0.829185251773094	-0.845463198896418	24.3115564472177	32.884805425659	69.2922300337493	30.878620586809	28.8525095788963	11.8203461888233	24.5840272434551	33.073187053824	66.8086567777554	31.1231935071583	29.0289952403517	12.1537715063227	82.92	DOWN_pEhEx_UP_CmasM
EHI_161040A	1468.97276014044	1139.18103856253	0.342593693564499	0.829007082255226	0.366810605312626	509.949714617735	1497.54114164203	1384.67005402114	1308.53403926408	2069.62558056487	1033.6503358259	515.664955642497	1506.11985253465	1335.04068702187	1318.89823252394	2082.28511156866	1062.80728147712	82.9	UP_pEhEx_DOWN_CmasM
EHI_048690A	12.8237053005696	22.8219131579157	-0.327760807529535	0.828860315663532	-0.831606560975479	14.6183494337897	19.2920244571459	33.7961303295304	11.731069299326	19.2745944797468	7.5599315596597	14.7821840002252	19.402539417803	32.5848088667686	11.8239847800966	19.3924937407017	7.77318018540104	82.89	DOWN_pEhEx_UP_CmasM
EHI_065720A	100.325026329263	149.780977366819	-0.327722022090563	0.828829499060471	-0.578172874097018	155.799100747541	104.157793695911	185.595632979773	115.645304134651	109.247489763387	76.1823510930914	157.545212936036	104.754464848698	178.943511229999	116.5612682943	109.91573719748	78.3312834674312	82.88	DOWN_pEhEx_UP_CmasM
EHI_166870A	62.6220541916295	111.797715453321	-0.327567490477633	0.828706794734672	-0.836147968420898	54.4642238303261	76.4685065411619	199.485233833688	71.4505421860254	92.1668724881438	25.1123055786644	55.0746294399267	76.906558753395	192.335280780168	72.0164634425741	92.7306408290179	25.8206671043721	82.87	DOWN_pEhEx_UP_CmasM
EHI_008130A	45.0775526369444	79.9235659446325	-0.327559071288056	0.828700155789065	-0.826211762763802	125.047450981501	70.967537285927	43.7306289658146	60.4601754463934	13.3181556204156	60.5495861581944	126.44891528554	71.3740770251083	42.1632350384667	60.9390479281543	13.3996204059175	62.2575534771502	82.87	DOWN_pEhEx_UP_CmasM
EHI_056490A	8454.41022046576	6799.86938858457	0.342241064126277	0.828657519972346	0.314197080316683	11010.5080005968	5525.75520366029	3854.68406956442	5034.49652237396	7341.55903393144	12775.2340361089	11133.9078285105	5557.40966378655	3716.52441932927	5074.37205740649	7386.46604275418	13135.5945870246	82.87	UP_pEhEx_DOWN_CmasM
EHI_004570A	184.059119195865	123.283597116547	0.342202685659005	0.828619362297093	0.578188367791172	129.355761039184	145.582338948916	94.0671330053272	176.255762209005	138.701358127311	234.088181043123	130.805510555829	146.416311894423	90.6955772668805	177.651789158158	139.549769627424	240.691280888115	82.86	UP_pEhEx_DOWN_CmasM
EHI_012250A	146.024760030315	94.2503592479123	0.342113657975961	0.828530872598218	0.631642991398965	118.593324813513	92.6708435102168	70.8131205984869	151.080381182351	96.3372830295468	188.072848863418	119.922454756737	93.2017113124708	68.2750355576934	152.277007499559	96.926561028807	193.377959927306	82.85	UP_pEhEx_DOWN_CmasM
EHI_158050A	817.665549395007	994.189306636424	-0.327318990166483	0.828510921894043	-0.282009729193518	1087.785001307	810.19919782349	1065.68572816677	799.911728109561	908.920387758262	740.890338941098	1099.97630818959	814.840449065464	1027.48940265552	806.247398021222	914.480091859745	761.789185095644	82.85	DOWN_pEhEx_UP_CmasM
EHI_084960A	60.8343824326343	32.4327580750739	0.341917925920381	0.82833645004466	0.90743522239535	46.9487811774387	35.1779523251749	15.2709294553297	45.3081872186729	30.2217773264551	104.970967749634	47.4749577641812	35.3794703165009	14.7235885489835	45.6670489635702	30.406638554808	107.931962097096	82.83	UP_pEhEx_DOWN_CmasM
EHI_139450A	14.9075446064416	26.3234769840197	-0.32706784383396	0.828313135506608	-0.820307409031724	10.9634808507497	30.7353550036743	36.5126839750675	19.8303587893684	16.1614903193084	8.83090836094127	11.0863536237629	30.9114234384081	35.2039957515702	19.9874243793631	16.2603472766662	9.08000837688152	82.83	DOWN_pEhEx_UP_CmasM
EHI_164370A	8.08125391603956	15.4499253544574	-0.326738251249184	0.828053832126134	-0.934948798696045	8.88355073170026	9.85613958463957	26.9420059905518	9.19058176783064	11.3142906944975	3.82937916297045	8.98311277111708	9.91260078604678	25.9763501658168	9.26337541534312	11.3834981952058	3.93739731597906	82.81	DOWN_pEhEx_UP_CmasM
EHI_110520A	2432.75295425196	2041.47520675473	0.341547808015868	0.827969283754873	0.252977775748609	2518.94398232468	1650.08798388087	1925.76316971568	1706.51517729997	3118.45849028047	2455.47953338591	2547.17494622992	1659.54056409217	1856.73993430596	1720.03156477458	3137.53354535925	2524.74307524449	82.8	UP_pEhEx_DOWN_CmasM
EHI_164360A	30.9707611944702	16.2077379614807	0.34146432551856	0.827886552848082	0.934224087103203	26.5539060778854	13.2355323764807	8.82606888691575	15.759200011822	27.3063314210931	48.9955873114587	26.8515079178978	13.311352534345	8.50972477975644	15.8840201461419	27.4733593861855	50.3776423709663	82.79	UP_pEhEx_DOWN_CmasM
EHI_118180A	42.9161333115734	70.3151820496978	-0.326370679105139	0.827764999108569	-0.712316124365081	54.2843057343076	55.3041894096126	99.1770617689417	57.6816173825322	44.3770874613686	26.9236267195189	54.8926949190452	55.6210011745134	95.6223558791553	58.138482402589	44.6485342002622	27.6830815310607	82.78	DOWN_pEhEx_UP_CmasM
EHI_006760A	10.2126323505164	15.9542743254092	-0.326334031993348	0.827736222551713	-0.643588214544489	15.0039195766227	17.6970497395918	14.9507988677352	12.7623472761223	7.45724186587506	10.3351854672786	15.1720754050083	17.7984278380937	14.4149320872092	12.8634309542308	7.50285648597365	10.6267177490574	82.77	DOWN_pEhEx_UP_CmasM
EHI_139570.mRNA	1754.57434358189	2363.11522251676	-0.325917695543768	0.827411546678495	-0.429568897128682	1004.67771399672	1831.51850990459	4151.05279739773	1591.78051515077	3033.38581746361	664.682838042109	1015.93759928169	1842.01042051328	4002.27069431323	1604.38815117036	3051.94049815718	683.43204240299	82.74	DOWN_pEhEx_UP_CmasM
EHI_095860A	47.9316417964973	74.6536435216094	-0.325753137538627	0.827283495414248	-0.639234316531245	71.8956983425588	61.3514587987867	88.9817817246999	65.4799706182879	41.667112003212	36.6723068483882	72.7014665053654	61.702912534006	85.7924952310408	65.9986021936032	41.9219823049691	37.7067499483646	82.73	DOWN_pEhEx_UP_CmasM
EHI_049450A	8.37937698049455	15.3571389509535	-0.325547972391227	0.827123947833899	-0.873994579245513	7.61232805155471	13.0750072465922	24.8011647938095	10.2755583104487	10.509171421112	4.42986843436006	7.69764291364225	13.1499078312695	23.9122410346896	10.3569454727133	10.5734541506448	4.55482503593606	82.71	DOWN_pEhEx_UP_CmasM
EHI_001050A	767.939656902718	615.178670015856	0.340624168875436	0.827048422326522	0.319987469581405	629.112140232948	667.923851434482	541.538498100988	720.451797625814	708.832731134355	865.452194181002	636.162889375401	671.750073940431	522.12866628695	726.158108230619	713.168534682862	889.864649452255	82.7	UP_pEhEx_DOWN_CmasM
EHI_151180A	19.4294022186195	29.4665573521088	-0.325325643230999	0.826951180561599	-0.600837002385454	30.7984449820766	24.4620741581533	32.5468606462528	22.8323101961334	18.5318113944039	16.8675213253007	31.1436173220443	24.6022059089287	31.3803155281606	23.0131526261666	18.6451671835413	17.3433160747501	82.7	DOWN_pEhEx_UP_CmasM
EHI_140180A	37.0027687006562	59.3260459068563	-0.325079256948201	0.826759874330174	-0.681032406873213	45.5480060609692	51.3897599598877	79.3691980255876	46.9328517210664	39.2403456745689	24.9776235266674	46.0584835166354	51.6841477942367	76.5244459160072	47.3045815583327	39.4803718789855	25.6821859753236	82.68	DOWN_pEhEx_UP_CmasM
EHI_192050A	562.624340761165	755.488881878542	-0.325002861830806	0.826700590598083	-0.425238555007795	430.986631408323	1073.43628297657	751.359994415852	815.276501816837	386.273721628235	484.617239101576	435.816896837131	1079.58549602804	724.429737057327	821.733867824524	388.636489174608	498.287198866877	82.67	DOWN_pEhEx_UP_CmasM
EHI_069500A	148.763808965757	102.710318318864	0.340206201689806	0.826630770879167	0.534442469819685	90.8644413124009	121.683352659249	94.3197449157657	130.491089080255	154.980418035479	159.367966956118	91.8828009031499	122.380419520305	90.9391350570431	131.524638705511	155.928405645182	163.863378015383	82.66	UP_pEhEx_DOWN_CmasM
EHI_068090A	245.158189585351	177.298943136384	0.340186187787502	0.826610792050837	0.467529019621551	170.910796533619	180.34890427782	177.823621519409	210.864410121664	282.753640918766	240.266785515632	172.826272448054	181.382038571481	171.450064333062	212.534553528369	284.483194571977	247.044169863382	82.66	UP_pEhEx_DOWN_CmasM
EHI_167130A	235.854763768378	333.447203824573	-0.324686644461418	0.826456871200541	-0.499559610627991	287.590720165961	257.599445171645	445.663094803593	271.166820896232	278.61569130371	158.743697157351	290.813881656433	259.075111585591	429.689630781745	273.314587215714	280.319933856239	163.221498972984	82.65	DOWN_pEhEx_UP_CmasM
EHI_045310A	171.699414185764	115.113397535072	0.339651440549746	0.826075203202991	0.576829364990894	136.330786953356	119.168089396642	88.9530017734989	162.212981332077	132.884477954517	217.126277113999	137.858708793881	119.85074749406	85.7647468113272	163.497782978298	133.697308634803	223.250919889069	82.61	UP_pEhEx_DOWN_CmasM
EHI_143570A	169.734651787109	117.806469665749	0.339625363469443	0.826048946001777	0.526862354130777	114.820820897835	133.892819616221	103.40440390792	174.504137614026	140.431901012234	192.207502109117	116.107670654353	134.659828787551	99.6981815512051	175.886290888306	141.290897934904	197.629242419659	82.6	UP_pEhEx_DOWN_CmasM
EHI_178810A	16.4385370872893	28.0548618778935	-0.323885110107685	0.825840861089876	-0.771168894875622	20.4932378455928	21.6260211498893	41.1195545158567	21.1372430204765	18.4390854666497	9.84677021641149	20.7229149888639	21.7499064830154	39.6457467621702	21.3046597364894	18.5518740678047	10.1245254050755	82.58	DOWN_pEhEx_UP_CmasM
EHI_126900A	119.658864815192	60.7714692921021	0.339370694411789	0.825792681582122	0.977461203612825	106.586022260125	57.8368776644946	18.4076687092207	80.1570257495986	32.0301655184685	241.610156844142	107.780580840364	58.1681980126427	17.7479007426081	80.791906372552	32.2260883352549	248.425434668493	82.58	UP_pEhEx_DOWN_CmasM
EHI_105080A	20.1549522078576	11.3615983347045	0.339254816495849	0.82567617597755	0.826968556663198	8.74239989737758	17.5340211941118	7.77640890808711	20.107900771983	13.405584227884	26.573799292329	8.84037999446582	17.6344653785329	7.49768673126596	20.2671646225191	13.4875837986036	27.3233862608214	82.57	UP_pEhEx_DOWN_CmasM
EHI_143650A	3915.35341109851	3568.09343629056	0.339231786967257	0.825653029013621	0.133989140158674	3719.5313794241	3597.61563694992	3338.82485664243	3442.36074028038	4130.24386868606	4137.26953121196	3761.21787854982	3618.22468974582	3219.15464085682	3469.62582541523	4155.50783469027	4253.97257738242	82.57	UP_pEhEx_DOWN_CmasM
EHI_052150A	410.487389109139	303.770007686495	0.339082027603737	0.825502565078985	0.434358466205044	237.676940984819	354.941071372805	313.716622718354	356.93301603902	485.770970399646	386.649204619032	240.340695792045	356.974362312566	302.472386333343	359.760090190741	488.742344892822	397.555706996509	82.55	UP_pEhEx_DOWN_CmasM
EHI_017620A	11.9158728433842	23.6068127787562	-0.323183373129439	0.825305168593584	-0.9863186389565	39.9729721283629	18.1357987242645	12.7017868796874	20.8414927644627	2.27680848189345	12.5084293883699	40.4209676142726	18.2396902099378	12.2465292240691	21.0065670020088	2.29073531379816	12.8612639816731	82.53	DOWN_pEhEx_UP_CmasM
EHI_023450A	56.9648878394647	34.6410689740521	0.338747867289769	0.825167201557411	0.717589490968555	46.0009732470232	32.1689501200998	25.5168480812528	57.8590136833955	37.7136007889158	74.2829154363182	46.516527314305	32.3532309489367	24.6022727898963	58.3172837639937	37.9442881668334	76.3782690129805	82.52	UP_pEhEx_DOWN_CmasM
EHI_069290A	26.7460980817972	42.5421024995897	-0.322575818054251	0.8248433505235	-0.66956289952183	40.4162626109433	33.6621242848157	52.4935595770987	36.2679728725886	23.5771129717513	20.4091489023684	40.8692262572015	33.8549588081824	50.6120845457119	36.555231949323	23.721329971893	20.9848449813124	82.48	DOWN_pEhEx_UP_CmasM
EHI_012330A	27.3964901763761	54.4259658909636	-0.32244853645284	0.824746722553597	-0.990304027731837	19.0767151273573	34.8712613722726	106.567423906371	28.4320530730162	45.5122004723037	8.70799229214574	19.2905166489353	35.0710224749595	102.747832534509	28.6572480499759	45.7905904952819	8.95362512289452	82.47	DOWN_pEhEx_UP_CmasM
EHI_131130A	339.94861579764	236.565578014909	0.338290410240931	0.824705521362147	0.52307652888136	305.744244186472	234.546135276866	168.062025559419	265.693017752089	286.863335106659	460.577424624375	309.170860571127	235.889740089828	162.038343657072	267.797429025429	288.618027027137	473.569275420052	82.47	UP_pEhEx_DOWN_CmasM
EHI_009820A	9.20929198342772	17.6594229599123	-0.322347984099773	0.824670423410462	-0.939276051863512	26.9848678070039	14.0682766196217	11.8374540360881	16.1831598110726	2.34800043668806	9.02604921532059	27.2872996333536	14.1488671787196	11.4131758125591	16.3113379025889	2.36236273709848	9.2806537148258	82.47	DOWN_pEhEx_UP_CmasM
EHI_035730A	24.0151017990053	39.7118617814764	-0.322037694454309	0.824436655424721	-0.72562807512729	47.1849786406117	27.2171863432208	43.9130507226678	35.6449160299147	16.2517598227119	20.095737094956	47.713802400973	27.3731008396284	42.3391184316908	35.9272402090189	16.351168942542	20.6625925333869	82.44	DOWN_pEhEx_UP_CmasM
EHI_136190A	27.5243876512522	45.3024794224481	-0.321922646451538	0.824350042908006	-0.718879543904922	33.9356817995391	39.3143969992263	61.3552180110812	38.8030721330388	25.4822035458546	18.3953151499512	34.3160145956254	39.5396107422049	59.1561232714	39.1104103654389	25.638073645675	18.9142055188453	82.44	DOWN_pEhEx_UP_CmasM
EHI_183880A	19.1673972098355	34.4412755244827	-0.321837507833448	0.824285969265817	-0.845484130557235	13.2130197497986	35.637416541764	53.2710471022816	23.894902768949	24.2084899466189	9.59247422704677	13.3611041400245	35.84156658811	51.361705350146	24.084161422367	24.3565689672457	9.86305629915075	82.43	DOWN_pEhEx_UP_CmasM
EHI_008710A	56.196869749888	90.0134380318588	-0.321757863984554	0.824226047772983	-0.679650623870513	58.7611430095396	84.3587743606362	124.272239648725	74.55138948825	58.7186280339537	35.6153753431004	59.4197061689323	84.8420262168766	119.818071977924	75.1418708859531	59.0777994218009	36.6200047881215	82.42	DOWN_pEhEx_UP_CmasM
EHI_134760A	65.7266965993649	41.6493349995224	0.337739784107239	0.824148341325933	0.658186016762773	50.6234739664164	41.5911130930931	32.3990592013998	63.4286782637869	49.4303914550878	83.2153548070201	51.190834525576	41.8293690748528	31.2378115851408	63.9310626573274	49.7327483543411	85.5626723605105	82.41	UP_pEhEx_DOWN_CmasM
EHI_006200A	33.6767373986905	67.4563911213391	-0.321318460132437	0.823895747619631	-1.00220276013233	129.367325474309	54.1212475431052	19.4522446785223	60.1852857747164	2.13127474858879	38.2663647170121	130.817204598898	54.4312827888218	18.7550370027252	60.6619810034621	2.14431137657151	39.3457725957241	82.39	DOWN_pEhEx_UP_CmasM
EHI_183250A	712.089144209432	883.992393357285	-0.321119187156634	0.823746117465543	-0.311976096491298	723.546847462076	856.894264223	1051.56306601253	823.535362318996	741.068242223603	571.281120843355	731.655969807702	861.803009601604	1013.87292519201	830.058142311938	745.601224651174	587.395673332412	82.37	DOWN_pEhEx_UP_CmasM
EHI_069250A	178.567128354859	255.364004618492	-0.321074782529857	0.823712788787161	-0.516088655742366	167.543913993845	276.984881934218	315.486343448953	187.726969012657	214.539410499925	133.704509411136	169.421655706917	278.571598424111	304.178676704219	189.213853211732	215.851709856998	137.476012190273	82.37	DOWN_pEhEx_UP_CmasM
EHI_197860A	36.705181442003	64.5824540558265	-0.320601439382335	0.823359445622622	-0.815158528951841	40.7205369473499	42.43583679005	107.966240217269	43.4127238567599	49.3498462939899	17.7490797222978	41.1769107360602	42.6789317977162	104.096512448034	43.7565726573926	49.6517105128407	18.2497412466891	82.34	DOWN_pEhEx_UP_CmasM
EHI_153290A	281.780370974558	201.607088349582	0.336924683999497	0.823322397789712	0.483024752189294	224.132110718537	215.260135157041	163.621357612114	241.637579533147	260.292302478002	339.332438914601	226.644062382448	216.493259519949	157.756838203849	243.551460638244	261.884464125119	348.90424200527	82.33	UP_pEhEx_DOWN_CmasM
