pEhEx_mean	EhMyb10_mean	theta	prob	log2FC	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_015220A	6.3632269984405	8.07804796464161	-0.16025359590324	0.53032603253893	-0.34424812383031	7.40549279493914	10.7693055208955	5.37579501335487	5.08486770201223	6.11906052262608	8.12698441169933	7.47838786000842	11.0005624400775	5.4681312813683	5.11333671928173	6.24271117985809	7.93842141875834	53.03	DOWN_pEhEx_UP_EhMyb10
EHI_200840A	61.8656491381739	74.080340485095	-0.160247568338698	0.530307307045334	-0.259952153212525	92.1638767123412	61.6173548566466	62.7234360700764	62.3194239202462	60.1474125051227	65.623594368022	93.0710805914097	62.940507925769	63.8007926265116	62.6683361948191	61.3628388045624	64.1009900741382	53.03	DOWN_pEhEx_UP_EhMyb10
EHI_140610A	111.506297254488	136.612592455097	-0.160206706220813	0.530180368907896	-0.292965284347484	159.980339570877	161.401642594395	78.5992145814074	87.0811560733819	88.4165208052472	162.618589244873	161.55508653043	164.867534294177	79.9492582726576	87.568703652077	90.2031939174531	158.845498717996	53.02	DOWN_pEhEx_UP_EhMyb10
EHI_008390A	59.9014197417827	43.2426284785896	0.190326038909907	0.530094830319228	0.470135978037804	61.96768217428	47.3681116716277	17.9155070224678	39.0326462305922	38.4157383152547	103.817618715727	62.5776534954827	48.3852806572595	18.2232291461562	39.2511811354775	39.1920227257732	101.408833376251	53.01	UP_pEhEx_DOWN_EhMyb10
EHI_029570A	77.9671901542798	60.3136335177964	0.18996588575374	0.528977349959358	0.370382991302123	89.5264760916573	43.4356179014528	44.0742801751883	60.6467907921213	80.9842059984368	95.4048368069253	90.4077190394034	44.3683416652243	44.8313132347907	60.9863383743952	82.6206909228941	93.1912455585573	52.9	UP_pEhEx_DOWN_EhMyb10
EHI_198830A	41.1343319289415	32.4203848354836	0.189916672524113	0.528824743607852	0.343441796601981	34.6205933987997	35.6530321924216	24.3498245696623	37.5063850601862	35.9604750067366	51.424630000151	34.9613769872014	36.4186349853145	24.7680644619868	37.7163747760587	36.6871447875823	50.2314713016119	52.88	UP_pEhEx_DOWN_EhMyb10
EHI_119890A	222.265639001861	182.615729069108	0.189816653881631	0.528514661829884	0.283473900219567	176.77018465514	217.6565516403	137.84111460091	255.482906383377	150.523575818265	267.933924982627	178.510200406901	222.33044481516	140.208714940848	256.913297044477	153.565274623175	261.717298956813	52.85	UP_pEhEx_DOWN_EhMyb10
EHI_118630A	22.5713353805113	28.495857644184	-0.159518066442639	0.528040244028789	-0.336260439597952	24.9918598902394	20.1403617003566	37.3520737771855	29.8109212890191	22.4229877064583	16.4750201153302	25.2378642147789	20.5728499410326	37.9936442028768	29.9778258542374	22.8760992840863	16.0927652783162	52.8	DOWN_pEhEx_UP_EhMyb10
EHI_103880A	33.2879225031076	39.7776493456848	-0.159468012023828	0.52788311444705	-0.256959188048112	40.2957000425218	40.3483498784239	35.2096175991347	36.4125305857185	28.9901579393232	35.7217395183334	40.6923458509708	41.214778550993	35.814388554725	36.6163960592805	29.5759753322388	34.8929206384868	52.79	DOWN_pEhEx_UP_EhMyb10
EHI_179930A	12.1342112384303	16.1856886066966	-0.15932547854387	0.52743576131538	-0.415638413256289	7.08424362136373	18.5152543345683	20.985119397349	8.63146917150625	20.5081755854245	7.99912284225984	7.1539765093761	18.9128454946459	21.3455661041438	8.67979480342142	20.9225936779389	7.81352650447583	52.74	DOWN_pEhEx_UP_EhMyb10
EHI_100270A	720.86518033212	629.543500330566	0.189315570789756	0.526965932957953	0.195423395902475	689.008450972313	715.348445205533	434.831461107701	581.944625241706	634.342502801627	971.786185966218	695.790621620191	730.709628641072	442.30025674328	585.20280078467	647.160952152077	949.23871910253	52.7	UP_pEhEx_DOWN_EhMyb10
EHI_096440A	40.916481067032	51.2985267080082	-0.159069089482278	0.526631377383036	-0.326235317704426	34.1066063890747	72.2622660755857	42.4413564568513	30.0613091358701	45.1584416159336	49.2433397069391	34.4423306090379	73.8140048570069	43.1703419287522	30.2296155656705	46.0709789187984	48.1007914938303	52.66	DOWN_pEhEx_UP_EhMyb10
EHI_178990A	43.3412421957568	52.5905909460313	-0.159032575243004	0.526516852050127	-0.279064205223556	46.4269640031528	43.692925947002	62.3182078146002	46.9053923489605	49.0385700315204	36.0823564577897	46.8839621605599	44.6311750685395	63.3886040489415	47.1680049680237	50.0295148655672	35.2451705126253	52.65	DOWN_pEhEx_UP_EhMyb10
EHI_120360A	429.604356290346	501.519615460806	-0.159001676841149	0.526419946945995	-0.223297506034736	312.828512717551	360.922966051495	769.71515200022	492.387533513348	556.29791265777	262.524824194602	315.907802026381	368.673320336564	782.936010383497	495.144299277251	567.539279247066	256.433700591587	52.64	DOWN_pEhEx_UP_EhMyb10
EHI_110530A	15.4029760805408	20.5833603128767	-0.158945125549116	0.526242603159571	-0.418269399321455	11.0054348816768	17.5647110903904	30.6307056304113	13.1105916785724	25.8217302514943	8.22541541584164	11.1137655375873	17.9418905626604	31.1568278202463	13.1839948982399	26.343521775644	8.03456861825688	52.62	DOWN_pEhEx_UP_EhMyb10
EHI_087880A	21.9619795982364	17.5554176442903	0.188942149666757	0.525815428540486	0.32309178273194	17.0599987809811	17.9405844420488	16.0859796180708	25.5133877849309	18.4423109107219	22.7544619474271	17.2279267981512	18.3258353088147	16.3622772301604	25.6562314379064	18.8149831300202	22.2265109596792	52.58	UP_pEhEx_DOWN_EhMyb10
EHI_140260A	517.146393740712	606.35520078341	-0.158349382289718	0.524375138053235	-0.229590430806082	446.783375640488	298.962472720605	1000.02338328853	638.794656937834	679.079667114414	261.285310871584	451.181233303848	305.382305481245	1017.20008495026	642.371122872795	692.802140824407	255.222946563546	52.44	DOWN_pEhEx_UP_EhMyb10
EHI_109900A	527.908568375679	435.906658614847	0.188408643954782	0.524173894069844	0.276268840793396	344.274929401159	215.65927557951	696.645199552017	578.963470815657	754.770155936971	279.565146139429	347.663757677053	220.290279831991	708.610986509351	582.204955553311	770.022142005031	273.078651517617	52.42	UP_pEhEx_DOWN_EhMyb10
EHI_052850A	16.5303751007042	20.0862337277861	-0.158113542133958	0.523628805537648	-0.281087614618807	16.1306603542212	21.4650624245231	20.6580346954407	19.2333660755262	16.1234077169922	14.9277238835913	16.2894405419401	21.9259969013761	21.0128632972624	19.3410493158862	16.4492207978816	14.5813695471373	52.36	DOWN_pEhEx_UP_EhMyb10
EHI_078220A	9.55162220011414	12.978770947407	-0.157850139648384	0.522795653648993	-0.442336091463392	6.97060651404396	7.95013204009189	22.3197131824114	12.08655663547	12.5577212762446	4.52591254762223	7.0392208290509	8.12085085191445	22.7030832724677	12.1542265159366	12.8114808988864	4.42090193451704	52.28	DOWN_pEhEx_UP_EhMyb10
EHI_107210A	1284.76446433766	1149.13307736865	0.187736816045944	0.522118860014425	0.160958013126153	1164.99866830875	1417.19295070796	772.041180489016	1060.51710852767	1131.1566569515	1708.27677324011	1176.46619060383	1447.62533792468	785.301991435479	1066.45470251174	1154.01445735195	1668.64118827824	52.21	UP_pEhEx_DOWN_EhMyb10
EHI_136980A	80.7929866965191	61.3233106818073	0.187704047229995	0.522018757443975	0.397794477697763	44.8337995818948	43.4010478456772	88.6803424153519	75.4195041923625	118.994072358848	52.4743474484381	45.2751156196416	44.3330292621748	90.2035425828517	75.8417608356297	121.398640053427	51.2568331151684	52.2	UP_pEhEx_DOWN_EhMyb10
EHI_181600A	13.4298250524457	16.5264429385976	-0.157485864292565	0.521644138154843	-0.299335729036156	14.1553418721438	20.6966201792497	13.2242543472614	12.1574890467132	13.1354502454042	15.526869951461	14.2946782533165	21.1410533519224	13.4513981075151	12.2255560616107	13.400884301805	15.1666141762883	52.16	DOWN_pEhEx_UP_EhMyb10
EHI_055960A	26.0485270182059	32.9873473257852	-0.157412486595051	0.521412281371512	-0.340710974528489	27.8219518184027	22.5061168586349	45.0603568052445	31.1490902358375	31.6088282670447	16.6896413739737	28.0958138076471	22.9894066341342	45.8343270128907	31.3234869045065	32.2475623300764	16.3024068760143	52.14	DOWN_pEhEx_UP_EhMyb10
EHI_023090A	65.8241563590018	50.5831838515903	0.187483482564192	0.521345223750835	0.3799592787149	51.0973271892756	66.5351257933383	30.1240981670421	52.8686735348136	55.203406902429	91.6359745243344	51.600297497055	67.9638816382251	30.6415187150921	53.164673208371	56.3189274173334	89.5098287435577	52.13	UP_pEhEx_DOWN_EhMyb10
EHI_156300A	26.4110692055638	34.2017506383889	-0.157178913467539	0.520674463107383	-0.372927464613693	21.1228415202403	25.3295153844654	51.9933887568647	29.4003019036944	35.5321838647005	15.7122732018862	21.330761634364	25.8734339947061	52.8864428013834	29.5649075044052	36.2501989703712	15.3477156845137	52.07	DOWN_pEhEx_UP_EhMyb10
EHI_067880A	78.1853154076387	58.5058435695979	0.187225172758617	0.52055698128752	0.418316940775763	99.4823991697971	18.0929713598283	54.2964186920068	83.3083937142338	87.9476536186517	66.8828928522164	100.461642032026	18.4814945387281	55.2290302696543	83.774818454922	89.7248521169748	65.3310702063393	52.06	UP_pEhEx_DOWN_EhMyb10
EHI_202700A	53.2453509983823	64.4804957088291	-0.156699210081392	0.519144232066753	-0.276207269894197	77.2731494466236	66.448682159287	44.9024261626796	45.7023468027384	51.4010931795163	64.6886689868486	78.0337782680937	67.8755817388413	45.6736837062262	45.9582238435254	52.4397786003566	63.187756912258	51.91	DOWN_pEhEx_UP_EhMyb10
EHI_093950A	94.0649774461037	76.3736938157119	0.18670673859823	0.518982737255858	0.300581873000254	86.1630794261271	75.7045702178545	61.1051896036203	87.6290268410015	82.7631248517312	115.242127130309	87.0112151890339	77.3302280323353	62.1547506732359	88.1196418234639	84.4355572038302	112.568269361702	51.9	UP_pEhEx_DOWN_EhMyb10
EHI_119600A	14.4246913414059	11.1969863463126	0.186688305763555	0.518926849325455	0.365429963392428	11.6893964986443	12.5552601912635	8.42459063044674	15.576482441921	10.5448544142707	17.6316147255996	11.8044596473077	12.8248681790512	8.56929392668922	15.6636916228918	10.7579391147601	17.222524480729	51.89	UP_pEhEx_DOWN_EhMyb10
EHI_119520A	8.77593037005709	6.80333513503182	0.186595055308881	0.51864416220012	0.367309920563009	4.998665308534	6.80046883276732	7.887348996942	9.49071519033371	10.3444930318129	6.9114628209977	5.04786906080477	6.94650011289093	8.02282446970237	9.54385154519829	10.5535289381233	6.7511024647933	51.86	UP_pEhEx_DOWN_EhMyb10
EHI_050750A	20.1258620601585	24.2103367920201	-0.156514395387366	0.518554531608963	-0.266572568767434	24.7994127930618	20.4845733340246	25.1295680943902	23.5078209508229	18.8933695098409	18.7975822647313	25.0435227880733	20.9244530747183	25.5612010954367	23.6394358914344	19.2751564767422	18.3614391405006	51.86	DOWN_pEhEx_UP_EhMyb10
EHI_049990A	60.5407653085849	89.3594524920152	-0.156407152318763	0.518212439853001	-0.561713433720465	2.48003688968652	2.48003688968652	246.91082692283	79.9445391689663	104.200325506646	1.57437861790103	2.50444883031679	2.53329247700863	251.15184136507	80.392130453456	106.305949186138	1.53784974948258	51.82	DOWN_pEhEx_UP_EhMyb10
EHI_134790A	12.8860737988336	15.5596366126192	-0.156375206027395	0.518110548839455	-0.271995605067864	17.0709981477086	14.682625807653	13.6192210129818	14.5800785616249	10.7667905635785	13.7893658463125	17.2390344358034	14.9979162229162	13.8531488391851	14.6617091039883	10.9843600294374	13.4694237911763	51.81	DOWN_pEhEx_UP_EhMyb10
EHI_077770A	57.7290015711122	81.9680227868397	-0.156320003701223	0.517934498633603	-0.505764923963984	33.4185617664655	8.00768877732892	191.84204442777	64.657921446992	105.332675656456	7.182714242921	33.7475133031078	8.17964354570464	195.137180939955	65.019926437123	107.461181253805	7.01606028784077	51.79	DOWN_pEhEx_UP_EhMyb10
EHI_004470A	9.10479501959525	11.2846220638922	-0.156209325826186	0.51758158297532	-0.309659659048774	10.7414988126509	11.9971513888657	10.0983609008618	11.9438604792996	6.25513226935393	9.42546644909293	10.8472314460584	12.2547747113506	10.2718133774391	12.0107314364565	6.3815325906645	9.20677596397925	51.76	DOWN_pEhEx_UP_EhMyb10
EHI_048700A	1270.84692687514	1135.59418826275	0.186179537457668	0.51738546227674	0.162342897851994	1616.43525704184	876.558870769856	837.387689831017	1218.0437948119	1063.83211147068	1575.70647906232	1632.34644033579	895.381839766561	851.770912027418	1224.86334486937	1085.32945396001	1539.14680149474	51.74	UP_pEhEx_DOWN_EhMyb10
EHI_066520A	15.2171618441442	19.9779473968141	-0.156041559545251	0.517046773725008	-0.392709056687933	11.4022397489571	15.6245382757877	30.4393572620816	21.5827006454367	16.3599928790733	8.43447125102399	11.5144763051798	15.9600550440964	30.9621927949331	21.7035372754939	16.6905867446394	8.2387739219288	51.7	DOWN_pEhEx_UP_EhMyb10
EHI_153280A	21.2911337745938	27.8697529149732	-0.155986290157115	0.516870622334816	-0.388447435170313	34.9334934829751	8.47666925191479	37.6324013464427	27.9236581619006	24.7873582812274	12.216840840703	35.2773570651906	8.6586947699316	38.2787867625684	28.0799963702918	25.2882477774476	11.9333846463131	51.69	DOWN_pEhEx_UP_EhMyb10
EHI_005140A	167.768598459593	200.21749609657	-0.155923726322724	0.516671245018554	-0.255095340936738	288.079201507735	128.714690687695	169.844626781171	122.564865375987	219.646752621723	169.231883907337	290.914873990377	131.478672335735	172.761929048119	123.251078169221	224.085255104274	165.305351147575	51.67	DOWN_pEhEx_UP_EhMyb10
EHI_072240A	9.70880476082149	6.78655048807674	0.185857349793828	0.516411578693966	0.516615239766471	10.4352878041178	6.3895542651857	3.16295762105406	5.03520158416255	7.61453016596779	16.7621003092989	10.5380062868119	6.52676168598417	3.21728553011444	5.06339253213907	7.76840046289547	16.3731846128755	51.64	UP_pEhEx_DOWN_EhMyb10
EHI_121740A	14.7016064371349	18.9682290339544	-0.155751381429771	0.516116120032486	-0.367611181780742	14.0352369625898	27.4142557443074	13.6893553989817	18.5592363827927	8.01711536778837	17.9544483903542	14.1733911057347	28.0029414597227	13.9244878744409	18.6631453243924	8.17912088818915	17.5378677309627	51.61	DOWN_pEhEx_UP_EhMyb10
EHI_101260A	12.5438978418578	16.6309399002399	-0.155437272773889	0.515104614703467	-0.406883989839413	11.614156000718	10.2670046761802	26.0187371859524	18.9622627689011	12.4733287497966	6.77299893031576	11.7284785287172	10.4874753338315	26.4656428220871	19.0684281635333	12.7253830140224	6.61585122523982	51.51	DOWN_pEhEx_UP_EhMyb10
EHI_196410A	25.2728151029983	18.1097727678025	0.185329587099423	0.514825105641315	0.480817928786377	26.2171211521347	19.2148119911787	7.85976745864419	16.3651435315132	17.7995590715667	42.3632475343453	26.4751861864589	19.6274252479127	7.99476918262765	16.4567682464752	18.1592429102051	41.3803318129522	51.48	UP_pEhEx_DOWN_EhMyb10
EHI_047810A	382.338407337631	320.123128411124	0.185316144776057	0.514784729378929	0.256223218439632	361.712122008742	385.322283254927	189.570952167563	359.723591476563	263.745037675226	535.205375954722	365.272591163232	393.596581346368	192.827079717706	361.737602014918	269.074654391654	522.787494682199	51.48	UP_pEhEx_DOWN_EhMyb10
EHI_142060A	14.067819407775	10.8471825441899	0.185089875095723	0.514105327665357	0.375078355375133	8.91661801192026	8.70080226454509	13.7712921216154	15.7000197959938	16.3247520527524	10.8465934280524	9.00438765374896	8.88764074936716	14.0078319668055	15.7879206345007	16.6546337908082	10.5949298322587	51.41	UP_pEhEx_DOWN_EhMyb10
EHI_091120A	20.0454142767081	25.0653343783878	-0.155034491872184	0.513808445844322	-0.322421246352727	18.3992732202845	33.3938398339663	20.9776315655022	23.7786380070461	14.4520629873348	22.5854835786813	18.5803842220448	34.110929390454	21.3379496590507	23.9117691907345	14.7441024401454	22.0614532416125	51.38	DOWN_pEhEx_UP_EhMyb10
EHI_153720A	94.8921082380252	72.8901341058944	0.184888525046033	0.513501126168168	0.380564554845194	103.157494884598	69.9501390344602	41.0157327369554	64.3289531116139	80.2895857307804	143.186501369518	104.172913103239	71.4522278755718	41.7202312681231	64.6891162828875	81.9120341454982	139.86427582075	51.35	UP_pEhEx_DOWN_EhMyb10
EHI_024600A	31.495171969817	24.4000549707527	0.184848309658876	0.513380492178518	0.36824629061095	27.5461222817877	27.1864057750739	16.591505507688	22.6589715150914	31.6999275565831	41.3417203623973	27.8172691766317	27.7701987068443	16.8764861841271	22.7858339408566	32.3405025046629	40.3825062025127	51.34	UP_pEhEx_DOWN_EhMyb10
EHI_012980A	340.220188105053	286.938874004078	0.184838729279559	0.513351756021637	0.245725315400789	394.890219785225	201.054459132672	244.077208425873	268.263668656709	407.491329113373	360.372346271374	398.777273498401	205.371843825362	248.269551786659	269.765615897686	415.725692946661	352.010956025777	51.34	UP_pEhEx_DOWN_EhMyb10
EHI_104520A	48.3016216583033	62.0986335258215	-0.154802405625697	0.513062030696271	-0.362489896126047	36.1067861174261	45.3890093446544	97.0816110148599	71.0165634125213	47.8263326923482	28.2570771987827	36.4621988625807	46.3636796653543	98.7491138924016	71.4141689921929	48.7927812915308	27.6014540575969	51.31	DOWN_pEhEx_UP_EhMyb10
EHI_131970A	57.0412490746989	44.9473156379923	0.184712674264818	0.512973731093683	0.343770616807184	58.6867645923263	33.0127945346156	39.7187774122286	68.1982728654485	44.2335764200362	60.7327959556983	59.2644406014889	33.7217016357141	40.4009990496218	68.5800994776116	45.1274245484925	59.3236683882091	51.3	UP_pEhEx_DOWN_EhMyb10
EHI_000570A	67.719328706371	50.7365139159792	0.184620545107725	0.512698712655938	0.416543276188322	43.5218167708254	75.9314286986697	28.5049287609354	51.4631314230633	49.5792528286465	104.152827923018	43.9502184657957	77.561958005863	28.9945379694776	51.7512617861495	50.5811234874945	101.736265030617	51.27	UP_pEhEx_DOWN_EhMyb10
EHI_118810A	101.187982715727	80.1016503461221	0.184538257823462	0.512453286887585	0.337134090787275	85.7651190826786	94.9936533575432	53.2442267708983	103.111682281492	68.7273761178071	134.853517028898	86.6093375714845	97.0335193056937	54.1587655844267	103.688981128894	70.1161816697991	131.724634101181	51.25	UP_pEhEx_DOWN_EhMyb10
EHI_163260A	661.150335967952	568.176419702497	0.184507626657386	0.51236194294476	0.218639398451956	483.909215105492	361.633022826908	796.993098628524	725.938281105689	854.929801906816	436.699251950113	488.672516441339	369.398624663641	810.682491207109	730.002644363992	872.205759793181	426.566918258877	51.24	UP_pEhEx_DOWN_EhMyb10
EHI_109840A	27.4108825399794	21.1389895043246	0.184502539731802	0.512346774219478	0.374842364933227	12.1135336825645	24.219778007531	24.6984130585357	29.6980953602516	30.9790653142863	22.821202499316	12.2327717738652	24.7398664416854	25.1226404113298	29.8643682387667	31.6050734690317	22.2917029915295	51.23	UP_pEhEx_DOWN_EhMyb10
EHI_064530A	36.3606569811145	43.1200516012768	-0.154439436860363	0.511886244826514	-0.245980637501567	36.5249692706366	45.3416714957292	43.2937742673937	37.3913038165516	36.3737382088808	36.8231305238757	36.8844983506535	46.3153252972968	44.0374011233537	37.6006492187263	37.1087589884404	35.9687570749685	51.19	DOWN_pEhEx_UP_EhMyb10
EHI_144750A	17.9436586600337	14.4034327217832	0.184177416083586	0.51137775119013	0.317061396277385	13.5244554579627	14.0551463647547	14.2840603868163	21.3171155560921	15.612066608592	17.5974989072865	13.6575817856676	14.3569624698562	14.529407693572	21.4364652356644	15.9275467856166	17.1892002205735	51.14	UP_pEhEx_DOWN_EhMyb10
EHI_098570A	26741.3718166659	24545.9115268729	0.184153790700108	0.511307371952063	0.123590733709478	33192.7386928799	14137.4120363856	24401.0693196196	17713.4209484761	39071.5315079651	24849.9905222386	33519.4673676412	14440.9946904757	24820.189407144	17812.5943619131	39861.067831745	24273.4188998441	51.13	UP_pEhEx_DOWN_EhMyb10
EHI_181180A	11756.5560817804	12543.2257659444	-0.154174055758652	0.511024453279599	-0.0934429117828006	13463.5163164821	15086.0259551903	8101.6279754318	8949.34562133928	10157.9790948629	16566.4464862846	13596.0427971806	15409.9788673189	8240.78396821541	8999.45097116851	10363.246028665	16182.0703667299	51.1	DOWN_pEhEx_UP_EhMyb10
EHI_132030A	33.354494057639	26.7194034614312	0.183797315314828	0.510246028972176	0.319993359248622	30.2528361471683	26.5196800719636	21.2429231485237	28.9376227334896	32.8287901419951	39.6084950547416	30.5506262498047	27.0891559308511	21.6077979698958	29.099637898803	33.4921765331216	38.6894953378652	51.02	UP_pEhEx_DOWN_EhMyb10
EHI_169870A	13.2407952364429	16.0108673367307	-0.153807853976431	0.509835963590632	-0.274061690900442	16.4611232432527	15.9640047026284	14.2150498210984	15.3765946168942	10.4132375646661	14.4065442958924	16.6231563021128	16.3068110737702	14.4592117816725	15.4626846714145	10.6236626232226	14.0722824131626	50.98	DOWN_pEhEx_UP_EhMyb10
EHI_038920A	14.0006321792928	11.3904209341697	0.18341132864184	0.5090992521254	0.297670908577775	12.1646657034603	11.2629247507734	9.78044752145711	13.559907518312	13.7280954133838	15.2766055236165	12.284407106572	11.5047815050264	9.94843942244832	13.6358263551303	14.0055053220017	14.9221564052737	50.91	UP_pEhEx_DOWN_EhMyb10
EHI_052150A	319.734058418152	267.416635144621	0.183398250967506	0.509060606575141	0.257783216015464	362.971056436024	144.406452885914	273.912902100996	288.400333092196	400.017808187814	286.230174823276	366.543917757995	147.507394849126	278.61771228775	290.015020935516	408.101151162448	279.589037631355	50.91	UP_pEhEx_DOWN_EhMyb10
EHI_082550A	331.592715642965	286.060250069202	0.183320063355508	0.508829586586143	0.213093274632736	337.1907340791	233.398051759478	264.069858307967	297.769791755406	365.593687117834	345.823414232611	340.50982994241	238.409973307088	268.605601421389	299.436937065886	372.981406118951	337.79958956243	50.88	UP_pEhEx_DOWN_EhMyb10
EHI_087860A	17.21266774099	21.2733791460691	-0.153431134670798	0.508612370066178	-0.305578500989167	16.2278521363962	26.4897409190619	19.031123783403	21.0150800910836	13.0942869246088	18.1405638426419	16.3875890195683	27.0585738733304	19.3580080752883	21.1327387428114	13.358889174942	17.7196649164817	50.86	DOWN_pEhEx_UP_EhMyb10
EHI_172390A	17.2564649507988	12.924700280316	0.183016398953675	0.507932848690505	0.417006128202287	5.68420517074862	17.4536354966876	14.1403112871873	17.5397703770118	21.0477408364101	14.0174132080446	5.7401569510369	17.8284297641227	14.3831895162797	17.6379715604111	21.4730621709593	13.6921799783617	50.79	UP_pEhEx_DOWN_EhMyb10
EHI_044650A	18.7731834720439	23.2322651503225	-0.153041893027306	0.507335938390689	-0.307456507396212	19.3637776387367	19.9545119255843	27.9652615989089	25.1368563945847	16.9156089188374	15.0417317401413	19.5543826220981	20.3830092825157	28.4456013223634	25.2775919339804	17.2574303720752	14.6927321835711	50.73	DOWN_pEhEx_UP_EhMyb10
EHI_148890A	1339.07766102074	1193.8159358437	0.182751044951678	0.507149888323275	0.165659216417764	1361.65978483177	1376.06204884835	754.185700401503	982.146337984575	1182.93942102833	1898.64956451683	1375.06311684033	1405.61120309998	767.139820264923	987.645151856605	1206.84361944816	1854.59693363987	50.71	UP_pEhEx_DOWN_EhMyb10
EHI_088460A	169.37299833089	139.974784238819	0.182746696782653	0.507137063507237	0.275036940394534	175.784305278716	110.841433357192	122.406812626089	192.286709635247	137.198657166351	184.78293266835	177.514616647084	113.221609901182	124.509308764657	193.36327917021	139.971093240033	180.495583134592	50.71	UP_pEhEx_DOWN_EhMyb10
EHI_069370A	121.113500475782	95.3189136775925	0.182690976049803	0.506972730870692	0.345525275911275	132.760167963185	41.5898349829371	104.07383115732	150.925082646623	121.169995645306	96.522648109593	134.066976483598	42.4829229437883	105.861434505857	151.770077843365	123.618533217853	94.283121307015	50.7	UP_pEhEx_DOWN_EhMyb10
EHI_029230A	32.4981828735019	25.7005779000522	0.182633301181902	0.506802662949471	0.338558252472059	20.5983581478094	24.6953889234674	29.1597041166809	28.6600741329036	41.7274073014028	28.7052619439289	20.8011155738285	25.2256904874226	29.6605599431812	28.8205353667548	42.570612123177	28.0392399816485	50.68	UP_pEhEx_DOWN_EhMyb10
EHI_125880A	18.4300994306844	13.2932529037649	0.182538718961035	0.506523826399718	0.47136967420112	3.517257421093	17.4455291472313	17.2092854476377	23.530247459103	21.8664423582597	10.8133469858359	3.55187911551301	17.8201493412875	17.5048772976738	23.6619879606315	22.3083075692552	10.5624547768607	50.65	UP_pEhEx_DOWN_EhMyb10
EHI_179970A	17.2230397139749	21.5116703293485	-0.152470673305954	0.505464419654974	-0.320779762798368	19.4790071672961	27.7825481715229	15.4112028225236	16.9788833741572	12.4180905202357	22.8223829818649	19.6707463984672	28.3791424908785	15.675910265924	17.0739442788499	12.6690285602691	22.2928560844205	50.55	DOWN_pEhEx_UP_EhMyb10
EHI_008780A	11.8553717382556	14.74065813691	-0.152445988242752	0.50538358734543	-0.314260038104951	13.901096318741	18.2669407156624	10.792209907318	12.3247109626523	8.5043443087278	15.1206778215977	14.0379300648196	18.6591996616628	10.9775801426011	12.393714215008	8.6761954873872	14.7698465512396	50.54	DOWN_pEhEx_UP_EhMyb10
EHI_022880A	19.9220392933761	25.8592633464112	-0.152394410973541	0.505214707294241	-0.376315843090568	20.7579539760174	39.1397777052904	15.4315237772546	20.2429638261003	10.6732858088985	29.3726049632977	20.9622823641053	39.9802538522462	15.6965802594702	20.3562995745453	10.8889657813739	28.6910992507508	50.52	DOWN_pEhEx_UP_EhMyb10
EHI_117920A	1601.56287522994	1485.71293372946	0.181907826156731	0.504671457044553	0.108325049156535	1550.33773690979	1502.54523026187	1277.17534529277	1322.01604685211	1767.05086701198	1784.11138599488	1565.59829732632	1534.8104473836	1299.11249220595	1329.41771389126	1802.75847282181	1742.71627981023	50.47	UP_pEhEx_DOWN_EhMyb10
EHI_079870A	36.6539886352493	27.7949899553238	0.181821833649412	0.50441984225299	0.399145338218358	42.7613026164353	19.3756037608839	19.5298375973787	38.6344842973575	26.6103915471979	45.9186372868938	43.1822182830878	19.7916698130856	19.8652879473586	38.850789984175	27.1481199111919	44.8532291059548	50.44	UP_pEhEx_DOWN_EhMyb10
EHI_038890A	17.3085943065355	20.4977163520863	-0.15198022497982	0.503849474939803	-0.243974625230025	19.7699694884384	19.1412151323818	20.6753027154311	19.0485485538245	17.8443853950745	15.7793145509188	19.9645727717286	19.5522479916803	21.030427917945	19.1551970429334	18.2049750597532	15.4132015343865	50.38	DOWN_pEhEx_UP_EhMyb10
EHI_116360A	80602.5513601429	75522.0882813419	0.181462338369527	0.503368631562828	0.0939268483584108	108663.443246282	57158.9667299285	55707.0900932196	78693.1359243052	70733.1821271391	95357.9604107121	109733.058596054	58386.3816754828	56663.9317860888	79133.7208867682	72162.5199194018	93145.4567925302	50.34	UP_pEhEx_DOWN_EhMyb10
EHI_053060A	178.611604591799	203.899893353011	-0.151833437898544	0.503364203419212	-0.191035203790248	195.503772914336	202.975044399065	194.541785619871	161.719433387273	207.276028720856	174.949234204372	197.428190457166	207.333671178431	197.883293696757	162.6248636977	211.464550322335	170.89004699013	50.34	DOWN_pEhEx_UP_EhMyb10
EHI_049730A	13.7791895779697	16.9291538655819	-0.151688885522545	0.502886447467144	-0.297018829299048	12.6052117282586	18.3301878301451	18.1035186564738	11.5739552716156	18.1363065847489	12.3136419430709	12.7292895924315	18.7238049261966	18.4144701243958	11.6387552136817	18.5027952345462	12.0279397611587	50.29	DOWN_pEhEx_UP_EhMyb10
EHI_143940A	20.2439329317661	13.4775063052243	0.181100579436438	0.502311900894581	0.586936015302782	11.3751961640621	23.9488496021229	4.07627502110522	12.2268267661212	8.0379412493078	40.8250004010421	11.4871665200554	24.4631201988845	4.14629034384543	12.2952819871328	8.20036760783034	39.877775222247	50.23	UP_pEhEx_DOWN_EhMyb10
