pEhEx_mean	EhMyb10_mean	theta	prob	log2FC	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_177520A	1634.34304150232	591.061293890671	1.35434708249066	0.969211329005534	1.46733117790171	760.079060595142	295.117257924216	668.167718422328	1322.72823728531	2413.88366040509	1255.84929822912	767.560806120267	301.45451966617	679.644367619869	1330.13389171664	2462.6621125853	1226.71097454586	96.92	UP_pEhEx_DOWN_EhMyb10
EHI_098800A	502.452537729928	218.046541555946	1.06638894017025	0.969179189802124	1.20435121605875	223.063339251999	226.216533473048	186.077984001055	417.577071628175	544.020062223657	566.939729204311	225.259036024597	231.074241195936	189.274115281998	419.914990638108	555.013324668541	553.785544731898	96.92	UP_pEhEx_DOWN_EhMyb10
EHI_140770A	20.3758081301673	3.96320179114111	1.06865215075282	0.968413889607667	2.36211894875199	4.70695218316125	4.009592875096	2.87199588633863	10.5723349824505	25.036201286602	26.4115594194607	4.75328449286304	4.09569370060137	2.92132614934822	10.6315270804229	25.5421192673499	25.7987561408913	96.84	UP_pEhEx_DOWN_EhMyb10
EHI_199650A	27.6318848086971	9.41624327131006	0.875117954371719	0.968393235317754	1.55311047530576	8.94202787100726	10.6103845301711	7.8637943901151	24.62726116158	26.7843764896731	32.5635292745483	9.03004763168461	10.8382288264465	7.99886528188168	24.7651435932177	27.3256206470484	31.8079874610447	96.84	UP_pEhEx_DOWN_EhMyb10
EHI_093840A	28.4106102901377	10.493906500998	0.874977149869351	0.968361820943807	1.43687798151261	11.1808034661379	8.91019879878545	10.4590863036938	26.664322240647	31.8926604366477	27.9391662012242	11.2908603413195	9.10153380358292	10.6387347080161	26.8136097137603	32.5371300262664	27.2909192584106	96.84	UP_pEhEx_DOWN_EhMyb10
EHI_152800A	625.901385596589	120.575116023595	1.37397125769733	0.968322216072652	2.37600317173248	137.204651990225	74.3345876017019	139.248726255114	373.204648316994	1099.07419853608	444.023753717887	138.555209247059	75.9308268098919	141.640504155142	375.294136225164	1121.28369401226	433.721476305196	96.83	UP_pEhEx_DOWN_EhMyb10
EHI_110740A	983.530361526372	2244.18347332463	-1.04657372099732	0.968119520426836	-1.19014913415099	1299.10983625054	1824.79820836284	3334.66546883987	1097.17390083689	1448.78623686936	461.291234791551	1311.89746546953	1863.98339175057	3391.94268341018	1103.31672786034	1478.06252359919	450.588315794374	96.81	DOWN_pEhEx_UP_EhMyb10
EHI_134810A	911.283469385291	325.023768927647	1.4034092248664	0.967707134534557	1.4873546713272	353.221683378388	212.41852129496	379.194320803254	912.339448283032	1120.22369317443	745.556204867612	356.698577935809	216.979934537118	385.707476224522	917.447429263253	1142.86056617082	728.257745528477	96.77	UP_pEhEx_DOWN_EhMyb10
EHI_105140A	9572.74512767837	4156.88708845238	1.5320546229915	0.967694442176419	1.20342913714329	5264.39228061711	1796.15408790836	5046.26089439716	8649.30959014981	13798.6834108041	6791.92472818714	5316.21168392651	1834.72417582534	5132.93698551544	8697.73510650962	14077.5197234003	6634.33790511742	96.77	UP_pEhEx_DOWN_EhMyb10
EHI_167270A	9572.74512767837	4156.88708845238	1.5320546229915	0.967694442176419	1.20342913714329	5264.39228061711	1796.15408790836	5046.26089439716	8649.30959014981	13798.6834108041	6791.92472818714	5316.21168392651	1834.72417582534	5132.93698551544	8697.73510650962	14077.5197234003	6634.33790511742	96.77	UP_pEhEx_DOWN_EhMyb10
EHI_192800A	2166.10283694739	4908.84080820988	-1.27809211789496	0.967556998930846	-1.18028064409729	6058.70798059353	2099.45244429522	6127.5881496034	2178.08146992505	2868.46880550299	1563.74807427429	6118.34613361192	2144.53547247143	6232.83744208053	2190.27605248167	2926.43326781521	1527.46585664552	96.76	DOWN_pEhEx_UP_EhMyb10
EHI_132040A	275.536247262453	606.325268140292	-0.916380886847601	0.967551580759833	-1.13784982663042	407.735107385351	780.651424517303	568.660872528515	326.241413649283	229.898265310579	280.82237196992	411.74859818291	797.414905044306	578.428362286606	328.067965092408	234.543924803085	274.306707086005	96.76	DOWN_pEhEx_UP_EhMyb10
EHI_186840A	1223.85315040699	3734.61803512866	-0.915558511068393	0.967367094987549	-1.60953023621136	1468.87405791245	1330.97038834326	7852.71951126547	1276.45766061944	2101.45050287136	372.96526983832	1483.33274054101	1359.55125745626	7987.60017759021	1283.60425662027	2143.91547520817	364.311697494498	96.74	DOWN_pEhEx_UP_EhMyb10
EHI_092430A	7536.52368936837	3130.70551613902	1.39391566875428	0.967267223067197	1.26741140628952	6585.42319005212	630.416632086587	2055.08701051935	6425.99695299712	9146.4361017512	7388.40019175663	6650.24599999066	643.954014590458	2090.38580158613	6461.97464778675	9331.26232321611	7216.9738935595	96.73	UP_pEhEx_DOWN_EhMyb10
EHI_057550A	237.873271146432	911.888608455967	-1.67431115517316	0.967196141902135	-1.93866443198412	646.907326128095	954.31724977896	1037.17247896068	302.486568789963	218.15675522002	202.758058718481	653.275079488698	974.809979479856	1054.98726463527	304.18012226182	222.565148642966	198.053648760487	96.72	DOWN_pEhEx_UP_EhMyb10
EHI_117850A	5365.85308832064	1761.13230785889	1.53075043394814	0.966858172056676	1.60730425760037	2667.48093098788	424.478277851653	2056.52395157061	4814.13685489697	8308.5333489853	3285.58199983121	2693.7379541759	433.593400326837	2091.84742396799	4841.09011175468	8476.42768594067	3209.34964302377	96.69	UP_pEhEx_DOWN_EhMyb10
EHI_008040A	55.6749242673982	17.5270578248687	0.865982731402965	0.966501520941695	1.66744385178474	12.5944215539249	22.2659973749466	15.9754673387014	44.6378796309843	66.3810868117403	58.5343164861674	12.7183932063328	22.7441308948335	16.2498667587242	44.8877969622819	67.7224798216143	57.1761982288593	96.65	UP_pEhEx_DOWN_EhMyb10
EHI_113950A	177.962851492926	642.815665722464	-0.911315081006403	0.966399438614818	-1.8528289685366	228.343664867562	590.341641650887	1023.71146069942	80.1569522134053	408.974783080685	58.603947801685	230.591337881309	603.018465522966	1041.29503588573	80.605732750199	417.239123747403	57.2442139525914	96.64	DOWN_pEhEx_UP_EhMyb10
EHI_168340A	71676.9688318362	162705.183358182	-0.969080004718301	0.96625510693752	-1.18267867895465	89739.8864590786	90297.0607723802	286703.65057604	60590.9386942796	127542.056588583	31548.3743778597	90623.2300857465	92236.0734640426	291628.158496125	60930.1735733661	130119.357313684	30816.3862757848	96.63	DOWN_pEhEx_UP_EhMyb10
EHI_150100A	4.0209406700853	20.9444753851947	-0.91028336260852	0.966161072102221	-2.38096479409079	4.63401044096894	31.4438681076576	24.1193949568708	4.63401044096894	4.63401044096894	2.9861111323713	4.67962475752827	32.1190845412179	24.5336769210318	4.65995521102044	4.72765201135823	2.9168271244478	96.62	DOWN_pEhEx_UP_EhMyb10
EHI_088020A	408.469459290023	157.557836102634	0.864096585468638	0.966146968770513	1.37434670579812	186.015335509547	185.236487625192	90.127448043801	231.672803118659	418.105194818062	591.003117346348	187.8463547761	189.214201820891	91.6755041317405	232.969886429253	426.554037894578	577.290612067779	96.61	UP_pEhEx_DOWN_EhMyb10
EHI_035460A	40128.3397652643	96212.5611192019	-1.04273878245013	0.965975596365903	-1.26160379011324	58387.714800464	47763.8610289643	170036.199049557	42170.4626281923	63041.5481570962	17586.656869467	58962.4471494759	48789.5282206288	172956.791819263	42406.5654531192	64315.4575805649	17178.6097406502	96.6	DOWN_pEhEx_UP_EhMyb10
EHI_058320A	98.4746122971453	28.6644965539486	0.862543618964657	0.965862650048965	1.78048689121112	26.9498952182196	20.8441799883488	35.3153202016865	74.2562468934982	152.464049113218	74.266115658831	27.2151732246859	21.2917818172343	35.9219067368914	74.6719907238329	155.54495995033	72.5429868408931	96.59	UP_pEhEx_DOWN_EhMyb10
EHI_167080A	3143.38647776368	6585.74880188078	-1.27463148567822	0.965805017028671	-1.06702782306413	4611.9458366005	5605.71520486825	8795.85604427218	5012.33177096147	2397.62262332665	2143.72938687892	4657.34296291798	5726.0906947802	8946.93630665082	5040.39467605761	2446.07248128645	2093.99039283538	96.58	DOWN_pEhEx_UP_EhMyb10
EHI_202040A	1296.7849336773	2721.12972781293	-0.908608838537379	0.965772404914963	-1.06926650309987	1530.43732999718	1895.1222157416	4393.46150724955	1362.32373985259	1916.74817822741	685.370702686002	1545.50200318555	1935.81751630999	4468.92492023912	1369.95108049337	1955.48078613506	669.468672557028	96.58	DOWN_pEhEx_UP_EhMyb10
EHI_095070A	35.2235330549521	12.9331639467414	0.860976366744677	0.965582336238007	1.44546436751926	14.4618158845105	12.5202341973768	10.7590574299289	31.2993089998173	36.4799224797613	39.3423071346645	14.6041690052429	12.7890900472089	10.9438582283138	31.4745467091655	37.2170889734928	38.4294835328576	96.56	UP_pEhEx_DOWN_EhMyb10
EHI_049360A	24.5899757930001	111.26595659701	-0.970616091032187	0.96557534021544	-2.17787002729229	91.0157589261275	57.211642570251	172.787564150808	29.9370963721276	28.6714734352638	16.3578216907305	91.911661447805	58.4401886614046	175.755415192966	30.1047073629267	29.2508510245148	15.9782861016676	96.56	DOWN_pEhEx_UP_EhMyb10
EHI_126870A	43468.0982752824	20340.5124648799	1.07889088406259	0.965422343721728	1.09560095190234	36457.4154707112	1750.3301501289	21538.8360557083	48672.4627029728	63425.8604029545	20792.3135349252	36816.2795931382	1787.91622819909	21908.793565955	48944.9687468747	64707.53579991	20309.8884837993	96.54	UP_pEhEx_DOWN_EhMyb10
EHI_011950A	529.378746594873	1307.511523164	-1.27336265380437	0.965210191600574	-1.3044514810303	870.741501149601	1252.32675931465	1652.86907466252	645.982795596793	544.108038691294	421.446426762744	879.31253891068	1279.21885812328	1681.25924978825	649.59950628454	555.103078916934	411.667990436439	96.52	DOWN_pEhEx_UP_EhMyb10
EHI_170050A	506.17247091109	200.85966405056	0.854755422660589	0.964519514684805	1.33344116996691	364.497756283245	97.0662353319307	131.033245022719	400.037345251061	526.279977744627	612.62714730964	368.085645488948	99.1506072996401	133.283911352262	402.277063323941	536.91475818119	598.412919423672	96.45	UP_pEhEx_DOWN_EhMyb10
EHI_153940.mRNA	15.5580408670627	4.63873349087776	0.854562529306857	0.964487422152156	1.74585753509378	4.61892140911952	5.50467759843965	3.40469372298138	11.1564243741848	16.0961412646821	20.0356022605493	4.66438719863427	5.62288343632169	3.46317376385494	11.2188866557598	16.4214033598873	19.570734489647	96.45	UP_pEhEx_DOWN_EhMyb10
EHI_148470A	666.281141779909	291.546379651201	0.854344896627532	0.964451266515778	1.19240565272728	369.88932875638	175.570406707569	305.140964605221	417.994908787239	1055.6330963755	562.800461424586	373.530289248105	179.340554306774	310.382157362695	420.335167172352	1076.96475761337	549.742316600041	96.45	UP_pEhEx_DOWN_EhMyb10
EHI_135090A	303.787621631609	721.120782260558	-0.973108959893874	0.964416217529435	-1.2471778343244	472.10515612203	906.942314784539	709.188094175332	425.167303651279	182.054360745917	313.88536807093	476.752265643029	926.417728977764	721.369321653878	427.547718643254	185.733216556372	306.602572701145	96.44	DOWN_pEhEx_UP_EhMyb10
EHI_036560A	147.759152874995	15.4896660143455	1.08308343367155	0.964402588981411	3.25386955785326	26.456079460271	15.1266414779467	4.2282406245031	66.523342718449	58.270578641413	320.859666748381	26.7164966515554	15.4514665559401	4.30086615404049	66.8957917778272	59.448078899771	313.415053099433	96.44	UP_pEhEx_DOWN_EhMyb10
EHI_086060A	11.2805812727647	71.6666319575766	-0.899920990891299	0.963760406411373	-2.66746014553105	7.49340270928283	121.267733420788	77.0600775466067	20.3995523391088	7.49340270928283	6.37981391422532	7.56716310487147	123.871801285021	78.3836845583701	20.5137647910085	7.64482532824221	6.23178892178887	96.38	DOWN_pEhEx_UP_EhMyb10
EHI_029530A	1995.74189072556	989.147396236459	1.08748109844137	0.963431995568453	1.0126677259692	1517.6503167374	786.922215264619	604.271410088243	1555.8606557994	1826.23678893088	2677.39080841397	1532.5891225204	803.820352919349	614.650557123454	1564.57156559581	1863.14039175971	2615.26975606146	96.34	UP_pEhEx_DOWN_EhMyb10
EHI_170060A	611.411508369158	274.136522809362	0.847796339360786	0.963370588182764	1.15724915866118	373.531456333145	104.297137217835	321.923400780481	630.521260513665	794.396285513708	440.587496761069	377.208267663436	106.536783459248	327.452853696824	634.051405584549	810.449014922614	430.364947678527	96.34	UP_pEhEx_DOWN_EhMyb10
EHI_161040A	1052.74735012007	519.579384132398	0.846653914325528	0.963180829647038	1.01874315030166	924.762964505946	242.235373525339	364.461862760307	764.989749006726	1233.34623734137	1206.2303384655	933.865755952504	247.437065137641	370.721969062148	769.272752548164	1258.26902937423	1178.24327816428	96.32	UP_pEhEx_DOWN_EhMyb10
EHI_083560A	590.494689801758	113.446406129237	0.843130754925951	0.96258791159876	2.37991317924696	189.617863670538	138.684677930979	7.75027511801711	52.5991193490988	127.833345080396	1595.0414293392	191.484343983638	141.662752171127	7.8833961687077	52.8936098501039	130.416532005401	1558.03314058844	96.26	UP_pEhEx_DOWN_EhMyb10
EHI_134490A	497.635122882126	217.974046497479	0.842561794228455	0.962490939752146	1.19093194593887	343.611418543992	103.197830793335	192.774478243871	433.867784518339	598.270238247197	483.871531435939	346.993715631693	105.413870849885	196.085630519033	436.296911523009	610.359758834235	472.64470244939	96.25	UP_pEhEx_DOWN_EhMyb10
EHI_103370A	79.3602412376452	25.9095465678517	0.84250933484688	0.96248189864904	1.61493264347062	30.9042105923494	15.0293497560029	29.5117213898856	91.5449345742939	86.0266281066979	64.109652131018	31.2084124198879	15.3520856199951	30.0186235706839	92.0574738331422	87.7650075630727	62.6221744554329	96.25	UP_pEhEx_DOWN_EhMyb10
EHI_038300A	78.8076258272443	23.6242811433259	0.842200455253531	0.962428732833473	1.73806480832042	29.0223025309738	11.6936525543452	28.0726621618067	97.6947270138233	83.751162233267	58.5649005350441	29.3079800260489	11.9447586315621	28.5548466295521	98.241697561237	85.4435603090494	57.2060726639974	96.24	UP_pEhEx_DOWN_EhMyb10
EHI_166970A	5.30279822481873	19.6165355800442	-0.89178669440446	0.961961464106948	-1.88724451474929	11.8615194655366	19.8774854167135	24.8630365797101	6.2391792050745	5.59986506471721	4.30632553107429	11.9782768856304	20.3043287289061	25.2900915554949	6.27411094980141	5.71302410164821	4.20640979485747	96.2	DOWN_pEhEx_UP_EhMyb10
EHI_135060A	2060.34304960976	772.442558361515	1.28252372413525	0.961091006864061	1.41538500981037	999.080981411936	312.474091911308	938.925482053254	1681.95255682861	3175.47175975055	1440.78294263931	1008.91531319324	319.184069233372	955.052747832572	1691.36942648835	3239.63997130246	1407.35377259546	96.11	UP_pEhEx_DOWN_EhMyb10
EHI_153650A	60.8691723094098	17.3282682443385	0.833108636611764	0.960803913028837	1.81258426700178	25.6013556820129	13.8450626032294	11.4482210501075	47.8539499511042	52.4512952621612	84.4048807659101	25.8533595040377	14.1423674310376	11.6448591295978	48.1218733283501	53.5112025972586	82.4465114459031	96.08	UP_pEhEx_DOWN_EhMyb10
EHI_026360A	77.5076969934898	12.2890789377336	0.832918107300426	0.960768580390702	2.65696279577559	22.0337546951243	10.9378276935522	3.41202938838337	21.7990371072978	45.1178759922524	167.195424965366	22.2506412719797	11.1727034086154	3.47063542884674	21.9210849559804	46.0295935669889	163.316142301537	96.08	UP_pEhEx_DOWN_EhMyb10
EHI_124880A	136.995503377326	40.3760317029503	0.830465055058771	0.960308403788061	1.76255751052557	44.3282128383248	51.5779970235808	22.2251286180386	79.5169068327395	121.903800446063	214.145405126971	44.7645521946284	52.6855678568259	22.6068740952396	79.9621039010807	124.367166348148	209.176784975914	96.03	UP_pEhEx_DOWN_EhMyb10
EHI_028990A	461.625070535024	160.327827439087	0.829422280312082	0.960110529742951	1.52569672802303	165.731422658887	61.5639915143326	236.95710285457	364.24040861681	812.7523658777	237.296211078587	167.36277970335	62.8859986746388	241.027149145865	366.279707786592	829.176025005772	231.790443932027	96.01	UP_pEhEx_DOWN_EhMyb10
EHI_065820A	454.184930540212	1193.97238377631	-1.03288144467762	0.960065348749218	-1.39441772329576	614.562896489584	967.950252507377	1848.4770112852	575.809013763793	549.925464286727	259.804512079325	620.612271402133	988.735733324309	1880.2270070173	579.032837414169	561.038059894539	253.776505392525	96.01	DOWN_pEhEx_UP_EhMyb10
EHI_174880A	32.6562352009786	8.29472463336568	0.826675198404334	0.959585191226747	1.9770924855033	11.7141926727341	7.63456254577939	5.00689609764551	18.1630701297357	31.6257194775446	49.3470090164162	11.8294998995127	7.79850491051342	5.09289604720442	18.2647610266269	32.2647948689995	48.2020554590517	95.96	UP_pEhEx_DOWN_EhMyb10
EHI_073540A	5.07284603292562	23.8613418300613	-0.876446975909257	0.959090608696983	-2.23380789582521	11.2067944165069	40.0482661817326	17.8410927069546	6.24321778709926	4.04991545641308	5.11242668386268	11.3171071304383	40.9082509447052	18.1475366680337	6.278172142928	4.13175395205598	4.99380771920554	95.91	DOWN_pEhEx_UP_EhMyb10
EHI_155420A	545.64514396777	232.420081913529	0.82376135969485	0.959024235539658	1.23122828265872	401.794665226512	88.1723198742179	193.719251382509	437.684316493018	701.68561671994	524.005664839758	405.749682006244	90.065706500837	197.046631364554	440.134811391813	715.864899202414	511.847640230043	95.9	UP_pEhEx_DOWN_EhMyb10
EHI_004430A	51.3307191660317	4.63427074639572	1.10920158760731	0.958947988130831	3.46940823563379	2.2119970621234	2.2119970621234	8.83676776162666	65.6474085951593	79.1999035398619	12.3008681157778	2.23377058540422	2.25949684052914	8.98855073593706	66.0149534986883	80.800332247701	12.0154623133077	95.89	UP_pEhEx_DOWN_EhMyb10
EHI_008450A	234.260686412258	668.022913157632	-0.871825157989629	0.958373446995415	-1.51178272624378	379.675348819019	381.014358895849	1156.66155077699	276.783035678679	331.176135007898	108.019929231431	383.412636805617	389.196149878692	1176.52871659862	278.332680917143	337.868362777482	105.513641521092	95.84	DOWN_pEhEx_UP_EhMyb10
EHI_140550A	2894.23807617838	1162.1317415293	1.32492635161114	0.958036255022775	1.31640997618065	2350.39765776528	292.306856709076	794.150825238218	2460.38817787385	3391.25142710367	2961.96556898045	2373.5335104284	298.583768716739	807.791398076303	2474.16333145314	3459.77999717579	2893.24178850031	95.8	UP_pEhEx_DOWN_EhMyb10
EHI_098440A	186.572208721908	678.643967390259	-1.24548938526883	0.957879944083881	-1.86292079879134	316.641946237706	772.921245618555	864.868414133612	209.495378642791	244.675149917676	115.330080371675	319.758772614262	789.518730543207	879.723653495493	210.668295599923	249.619412682163	112.654181904379	95.79	DOWN_pEhEx_UP_EhMyb10
EHI_114920A	1680.65437490262	357.001776326991	1.44360587822815	0.957767337982677	2.23501990833234	784.671203419826	28.8970473209607	244.608183278722	1309.74798552622	2689.92216762285	1140.49461490701	792.39501870331	29.5175740693136	248.809646822885	1317.08096648143	2744.27865628637	1114.03276053082	95.78	UP_pEhEx_DOWN_EhMyb10
EHI_000640A	11.1469646055405	48.8095823001023	-1.02879558004893	0.957760256861715	-2.13051349764103	36.6682696455239	52.7404359789876	51.9971257418897	15.3598265477985	7.17612991565392	11.2761904267424	37.0292092853025	53.872968686612	52.8902439739844	15.4458227217152	7.32114125802778	11.0145592843499	95.78	DOWN_pEhEx_UP_EhMyb10
EHI_009810A	1243.64081379925	556.684474511566	1.28726482323158	0.957623438818025	1.15963811567152	752.15025657215	424.919084596213	452.724027708369	1074.44888267888	1228.11928478296	1477.33940310297	759.553955881961	434.043672826594	460.500151436069	1080.46447749644	1252.93645339261	1443.06204691194	95.76	UP_pEhEx_DOWN_EhMyb10
EHI_029370A	716.060882199893	1808.00815604698	-1.0277541394568	0.957209709269441	-1.33624702466582	1157.64245714708	1098.68251712519	2943.57522299281	779.502826148297	1022.78687709606	385.916804623763	1169.03756947483	1122.27530438305	2994.13495416424	783.867085106394	1043.45479974425	376.962729653307	95.72	DOWN_pEhEx_UP_EhMyb10
EHI_033240A	15.5382517675603	2.06896277920251	1.44481375275541	0.957200830670466	2.90884459670303	2.03085226892966	2.03085226892966	1.95793805879739	10.2264527728271	21.3532067037785	15.8104580106198	2.05084271553314	2.07446219699003	1.99156819032243	10.2837083550087	21.7847007269493	15.4436224008506	95.72	UP_pEhEx_DOWN_EhMyb10
EHI_099860A	177.298568872576	49.2031362225153	0.813919916737409	0.957168836763326	1.84935870964752	32.0232932130936	32.6779811991919	76.9237175055209	142.324315251664	306.445701099883	94.2614963277749	32.3385105939134	33.3796986165824	78.2449823563074	143.121156708752	312.638189670116	92.0744329637707	95.72	UP_pEhEx_DOWN_EhMyb10
EHI_093580A	541.091953985254	245.017155764657	0.813610814579071	0.957112903816128	1.14299102037552	399.184671933081	135.973530641432	185.212622044546	409.761932602595	605.888650892506	630.689524575403	403.113997562175	138.893386497079	188.393889608895	412.056096427355	618.132120231509	616.056211854972	95.71	UP_pEhEx_DOWN_EhMyb10
EHI_025380A	7.77659414510269	30.2527014563461	-0.861737590761822	0.956913303023321	-1.95985362292842	22.1878728919378	31.7351545727088	33.6584172228058	11.9607711712507	4.66878059736187	6.96054982677346	22.4062765124655	32.4166260066845	34.2365442953359	12.0277368075241	4.76312478421886	6.7990505496293	95.69	DOWN_pEhEx_UP_EhMyb10
EHI_169310A	17.0845237011706	104.421620112738	-0.85912081927432	0.956525625280237	-2.61165851494517	40.3114313904633	43.3089577275582	214.356342544672	26.8334323330963	20.5698750365856	4.76203009345011	40.7082320485169	44.2389616277748	218.038191396128	26.9836666151384	20.9855399181551	4.65154106069113	95.65	DOWN_pEhEx_UP_EhMyb10
EHI_001130A	321.379455068891	786.151329548055	-0.858158957483922	0.95637827684273	-1.29052934528526	433.5567008362	654.233231369382	1173.69502691735	291.895248802133	540.970364895932	151.321649878375	437.8243633394	668.28204456531	1193.8547648356	293.529503883292	551.90200071079	147.81067191258	95.64	DOWN_pEhEx_UP_EhMyb10
EHI_197480A	19358.0183376342	8952.92272262083	1.17468895171999	0.956240343945832	1.11250063403456	15584.3503294456	1470.08815007185	9232.75606270869	17964.1008033445	29059.7769788011	12147.270953138	15737.7529810698	1501.65639333989	9391.34065088421	18064.67771625	29647.0011955183	11865.4289252769	95.62	UP_pEhEx_DOWN_EhMyb10
EHI_086540A	49.7566906119765	17.8281213656782	0.807931197014194	0.956131346379359	1.48073584566407	23.1908516949608	13.0490580512962	15.8794194978959	51.7111426817563	46.3648011429124	53.1500467676938	23.4191280150014	13.3292697100066	16.1521691713885	52.0006616034482	47.3017159049994	51.9168548005673	95.61	UP_pEhEx_DOWN_EhMyb10
EHI_142710A	121.8591127361	28.9889672255333	0.806315954565565	0.955869776394575	2.07163829985125	52.0193995231758	21.7484240330087	11.9437376116819	87.1325129178104	71.1354868628692	210.335102047571	52.5314461375075	22.2154433342234	12.1488868323004	87.6203480317919	72.5729542110983	205.454888877044	95.59	UP_pEhEx_DOWN_EhMyb10
EHI_201940A	61.9463929388276	16.6083119041913	0.80606725966668	0.955830162077918	1.89911483559549	23.9224803999275	16.5957155134292	8.31740860088653	41.1422621158973	50.9535434652895	95.7300870258984	24.1579584178878	16.9520870578904	8.46027090643217	41.3726082801092	51.9831850441702	93.5089492939103	95.58	UP_pEhEx_DOWN_EhMyb10
EHI_027570A	6537.303348012	16879.0589104127	-2.14108340606776	0.955532559583598	-1.368466920353	13086.5493519667	14194.4376134562	21528.9928860457	7577.0340285699	7267.54367125965	5070.14951024917	13215.3652043291	14499.2448181213	21898.781327057	7619.45611804248	7414.40225324144	4952.51146421889	95.55	DOWN_pEhEx_UP_EhMyb10
EHI_153540A	6537.303348012	16879.0589104127	-2.14108340606776	0.955532559583598	-1.368466920353	13086.5493519667	14194.4376134562	21528.9928860457	7577.0340285699	7267.54367125965	5070.14951024917	13215.3652043291	14499.2448181213	21898.781327057	7619.45611804248	7414.40225324144	4952.51146421889	95.55	DOWN_pEhEx_UP_EhMyb10
EHI_165810.mRNA	618.481867384109	1416.81674189445	-0.991891827680811	0.955300944440885	-1.19584996090612	1266.13926392981	2080.03130257081	787.759365673499	540.184899863232	373.100780938903	958.872658749718	1278.60235134163	2124.6972868259	801.290156884514	543.209272205671	380.640199221544	936.624812657773	95.53	DOWN_pEhEx_UP_EhMyb10
EHI_178640A	12.0281731002867	77.6552404894357	-0.992499910420815	0.955054861796208	-2.69066575144931	112.603422353547	82.0872075581463	33.8290555505848	6.82916728447937	6.82916728447937	22.7011634838734	113.711820407097	83.8499242614021	34.4101135582283	6.86740223821892	6.96716739412869	22.1744491316717	95.51	DOWN_pEhEx_UP_EhMyb10
EHI_178770A	8.39776527251879	30.0229913215025	-0.850309731123739	0.955051470838402	-1.83799035730109	20.7057699915633	28.2290117602533	37.7999784340731	11.6873412689464	6.97694032707004	6.86077148412306	20.9095847129652	28.8351933082242	38.4492422045331	11.7527760334121	7.11792655424017	6.70158727268688	95.51	DOWN_pEhEx_UP_EhMyb10
EHI_118170A	1418.29201290606	162.072988619255	1.17248514451745	0.95479910315558	3.12943902661117	329.004333212432	138.370417608483	14.8427857918321	286.146537476369	336.703886714762	3644.14449916887	332.242847237317	141.341743514316	15.097729933775	287.748606830857	343.507816293642	3559.59274434041	95.48	UP_pEhEx_DOWN_EhMyb10
EHI_162230A	29.7714227224021	5.50990724879569	0.798878805127642	0.95478656269109	2.4338282285487	1.50314664626764	10.7830387868021	3.64160311186887	19.8372795411602	47.6103055796186	23.5718341775205	1.5179426869394	11.0145906101222	3.7041523794843	19.9483439556018	48.572388820039	23.0249184488249	95.48	UP_pEhEx_DOWN_EhMyb10
EHI_030070A	15727.8828664319	7638.07927145197	1.12608812130381	0.954572198575561	1.04204268425067	13029.7207013233	1168.57860408834	8208.19798514189	16585.4595854215	22185.2860073309	9277.65921800055	13157.9771677946	1193.67231948894	8349.18445638577	16678.3177998394	22633.594237907	9062.39816900502	95.46	UP_pEhEx_DOWN_EhMyb10
EHI_090270A	247.430228563707	649.188504241825	-0.846313039517943	0.954254723010831	-1.39161568781923	479.420637436793	321.974751137062	1067.82225253438	336.744649051585	293.219715117147	124.86823449726	484.139756005836	328.888742838556	1086.16348791552	338.630005719856	299.144940133888	121.971030955665	95.43	DOWN_pEhEx_UP_EhMyb10
EHI_126210A	147.512309981875	54.8100648197429	0.792261497233019	0.954001376924556	1.42832260721079	60.9661475610676	34.1404891566685	64.2688262804902	135.279227307557	199.041185633212	115.834428808125	61.5662603984637	34.8736120424867	65.3727269228327	136.036624920262	203.063301990581	113.146828404927	95.4	UP_pEhEx_DOWN_EhMyb10
EHI_087760A	29.3319341605216	103.14210600121	-0.844346342648791	0.953828389012949	-1.81408929725304	85.9709870071926	76.0609537470788	136.31785566199	45.7825284657887	20.940420701537	22.3693072115214	86.8172319318034	77.694264437305	138.659292049381	46.0388544254628	21.3635733689907	21.8502926171598	95.38	DOWN_pEhEx_UP_EhMyb10
EHI_098190A	137.238975278002	49.4151611391855	0.787828529866165	0.953565283712097	1.47366460862661	63.1988410174491	49.0848838340803	32.480676407919	99.6096912741368	126.577114119573	190.4588691405	63.8209311005585	50.138918283363	33.0385742508629	100.167383270719	129.134915810461	186.039826039397	95.36	UP_pEhEx_DOWN_EhMyb10
EHI_083260A	124.257718756236	22.2293248170271	0.787494633873695	0.953535545826058	2.48279943883216	44.548271191552	16.4072171837493	5.07095316891038	46.7913573030123	54.2384006714549	273.82123337045	44.9867766654147	16.7595409701718	5.15805338194396	47.0533314658004	55.3344208636788	267.468009507882	95.35	UP_pEhEx_DOWN_EhMyb10
EHI_179390A	373.454624128798	127.379441194712	0.786392087622405	0.953438656634154	1.55180051375117	91.6689948476463	57.2537153032066	217.512073478958	358.504390290347	615.936484176255	168.999267596179	92.5713274174411	58.483164851931	221.248126111734	360.511574798674	628.382994682231	165.078132020122	95.34	UP_pEhEx_DOWN_EhMyb10
