edgeR	NOISeq	DESeq2
EHI_049990A	1.4429967707653e-14	1.48769885299771e-14	0.00011522330468645
EHI_050000A	0.0110630615168259	0.0496105359507022	0.0654113554606378
EHI_050740A	0.144333919745451	0.0452338447818594	0.219813283085063
EHI_056460A	0.128880742410532	0.0496998006205623	0.24155105200204
EHI_056690A	0.0137422228404761	0.0509828157219513	0.0467267431411715
EHI_057550A	0.0320597239770205	0.019145649722498	0.0241972889756217
EHI_057850A	0.294805564012018	0.0382640097851261	0.383879040315057
EHI_058090A	0.0581083676328773	0.0191168255250791	0.0391707919651398
EHI_058320A	0.00482427427651586	0.0471997685011841	0.0413611337586218
EHI_059870A	0.401457886520665	0.0486983165005556	0.383879040315057
EHI_062500A	0.000398628684787046	0.0635622289257614	0.00964254488536909
EHI_069280A	0.00783616364473788	0.044322430638963	0.0737250555054615
EHI_069950A	0.00422771295823208	0.0434768328191374	0.0845716412900587
EHI_072640A	0.0366607749953627	0.0230650138391547	0.571945245826177
EHI_073540A	0.0476743330195009	0.0503910979165256	0.0732499156175025
EHI_076020A	0.144333919745451	0.0353146130013653	0.202636311321194
EHI_079890A	0.0308038894543742	0.0502342530348162	0.202636311321194
EHI_079930A	0.0374352923013384	0.0678833789960058	0.265574735523433
EHI_083140A	0.000987166306758935	0.021986235478324	0.00183792859535033
EHI_083270A	0.18372173296737	0	0.129502460663501
EHI_083410A	0.18372173296737	0	0.129502460663501
EHI_089770A	3.5064553717824e-11	1.22124532708767e-15	0.000895749149560996
EHI_092170A	0.000192084781710426	0.0605283127723802	0.00388837335795346
EHI_092430A	0.823080243264868	0.0442881716579206	0.930085055486875
EHI_092470A	0.620497392975939	0.0273233266105595	0.700764401539875
EHI_092930A	0.000134090042412882	0.00656271827377419	0.000165874202675591
EHI_093840A	0.0433528882567061	0.047155528208258	0.508609682544565
EHI_094810A	0.0477713254902169	0.0497267630906479	0.309619923567939
EHI_095830A	0.0175610302804776	0.0415807729314122	0.0288565525474442
EHI_096340A	0.251075190671905	0.00688217689268522	0.219813283085063
EHI_098440A	0.363936053764298	0.0494378019660733	0.389440124620491
EHI_098470A	5.60121842703957e-07	1.37667655053519e-14	0.00572922476522621
EHI_098800A	0.186116036038153	0.0463329635020467	0.284058381808066
EHI_099860A	0.000134090042412882	0.0367229639375929	0.00163965410523713
EHI_103310A	0.262522863420288	0.0143553479084331	0.208658241381763
EHI_103370A	0.0073452197665559	0.0472195910001681	0.0598346126327275
EHI_103400A	0.00145658211869279	0.0233537593458519	0.0121544548294358
EHI_103510A	0.134856542628075	0.00644403153444162	0.0882670895470835
EHI_104360A	0.138500454380842	0.0435579436336641	0.181624552711561
EHI_105140A	0.23615069334641	0.00386625416043085	0.202636311321194
EHI_108640A	0.0704392170348234	0.0429745412787896	0.414397564493636
EHI_109930A	0.00607391693779068	0.0480823297484416	0.129502460663501
EHI_110570A	0.126248166512269	0.0494284074203839	0.219813283085063
EHI_111760A	0.267489202050817	2.08266737189433e-12	0.232954888668051
EHI_112800A	0.00265539689246362	0.0419336859481108	0.0206893041412537
EHI_112830A	0.251399701632692	0.015370453848894	0.177661824263982
EHI_114010A	0.54219141581782	0.0373764683373088	0.889469721109601
EHI_114920A	0.544890131973345	0.029427279377548	0.935538210621965
EHI_116040A	0.00362218280647997	0.0611790255058589	0.174937779839041
EHI_117270A	0.132232065442368	0.0247159799881648	0.0377444946206282
EHI_117850A	0.298455785802346	0.0239010381569784	0.219813283085063
EHI_118230A	0.00869573049070296	0.0425780535905977	0.0430563769105431
EHI_118270A	0.0477713254902169	0.0497627480686598	0.0132693538101014
EHI_118670A	0.00798112256859239	0.0456938199406361	0.0467267431411715
EHI_118750A	0.764945120974733	0.0431351389684992	0.999463876637262
EHI_119540A	0.133581790821976	0.0322242823605066	0.104637074028299
EHI_120650A	0.0296589586171801	0.1125250294324	0.313589963126882
EHI_120950A	0.00031059676460651	0.0302782560857192	0.0505726717683507
EHI_123020A	2.91030553230683e-06	9.99200722162641e-16	0.00401779101781421
EHI_125340A	0.128880742410532	0.0470029043042973	0.736196070108775
EHI_126210A	0.0108702218858437	0.0426882897562906	0.0566760991178227
EHI_126860A	0.0475451175195848	0.0774554030710428	0.210990894635763
EHI_126870A	0.729536272205602	0.0218957732874036	0.994205566884041
EHI_126980A	0.00527140541616881	0.0352888557789411	0.0107190634490553
EHI_127400A	0.040539786622196	0.059263794886023	0.368289879245256
EHI_131470A	0.500598303765688	0.0157252939346995	0.582159648077594
EHI_131940A	0.548578022811353	0.0288266198520114	0.635126550881058
EHI_134600A	0.011613036688286	0.0652005890369428	0.202636311321194
EHI_134810A	0.00831214392604349	0.0143879594381217	0.00761564390780139
EHI_134840A	0.0477713254902169	0.0585220594270401	0.208658241381763
EHI_135060A	0.165067809983694	0.0252816106598949	0.14371339813698
EHI_135080A	0.541602065106767	0.0220911621089767	0.626428914061431
EHI_138470A	0.0307060405832802	0.0629569735632775	0.0377444946206282
EHI_140540A	0.29939070983754	0	0.25046153819612
EHI_140550A	0.759553995416854	0.0440824960987063	0.882503695447541
EHI_140770A	0.0540954454051479	0.0423204567444156	0.276557962599061
EHI_141800A	0.0569229804549637	0.0226432222945869	0.0523898433423697
EHI_143440A	0.000987166306758935	0.0637927942705657	0.00480446830083795
EHI_144610A	0.0112086468650558	0.0149688237429156	0.00695868374166485
EHI_146540A	0.00272063468074268	0.0198355475870536	0.160884827651291
EHI_148190A	0.0550710624275427	0.0214263584660173	0.0505726717683507
EHI_148470A	0.331682249168368	0.0492953962153277	0.415875137249738
EHI_151890A	0.015615642168442	0.0469449520008103	0.258940369798017
EHI_152800A	0.00422771295823208	0.00247769364563044	0.00202404530675325
EHI_153690A	0.446801431077011	0.041201193359944	0.540737430017394
EHI_155680A	2.68087776941647e-06	0.00351326139813946	1.00877459974595e-05
EHI_155900A	1.65920407589476e-10	0	1.51747874944606e-05
EHI_156380A	0.000634496393339438	0.0151483992342506	0.101971155142146
EHI_156660A	0.23615069334641	7.7715611723761e-16	0.104637074028299
EHI_157010A	0.10550635970729	0.0493343662608675	0.063774728806032
EHI_157360A	0.00869573049070296	0.0425013373589831	0.0775560369076667
EHI_158270A	0.403244631333544	1.73194791841524e-14	0.219813283085063
EHI_158570A	0.355171109721698	0.0495645714287918	0.759984261650007
EHI_159450A	0.00615883257980964	0.0431240012441343	0.237604088231364
EHI_159910A	0.00607391693779068	0.0466563284523764	0.364753612516414
EHI_161170A	0.228604895724453	0.039864695573957	0.202636311321194
EHI_163670A	0.174494836906376	0.0159713876730967	0.150994114528455
EHI_165810.mRNA	0.0204578348939905	0.0628623359929017	0.0062895915359678
EHI_167270A	0.23615069334641	0.00386625416043085	0.202636311321194
EHI_167310A	0.583839984236138	0.0396181701840254	0.650960133175495
EHI_169350A	0.00288984886198578	0.0272960340386114	0.000152309942132084
EHI_170060A	0.274343328252328	0.0460663297985771	0.333447491874807
EHI_172280A	2.49174996078985e-05	0.0105335791956549	0.000119879497376908
EHI_174910A	0.188760530539478	0.0410520570980122	0.258940369798017
EHI_175700A	0.328338077125646	0.0434716674750025	0.861242342136808
EHI_176820A	0.161260706954336	0.0425535746444815	0.196293280571071
EHI_177520A	0.128840914882458	0.0140605524343278	0.104637074028299
EHI_178340A	0.00253440239269298	0.0251026818670602	0.000202620918255139
EHI_178640A	4.45740437498041e-05	7.7715611723761e-16	0.0206893041412537
EHI_179390A	3.31462189224433e-05	0.0207011653092544	0.000202620918255139
EHI_179850A	0.00272063468074268	5.21804821573824e-15	0.0554887436452963
EHI_180000A	0.00689353228535783	0.043759890754143	0.128716177648
EHI_181610A	0.00482427427651586	0.034099701217755	0.00683704084375704
EHI_182550A	0.0409661896831181	0.0502197807135413	0.100465934786478
EHI_182850A	0.563896849920756	0.00464747118670561	0.650960133175495
EHI_183200A	3.98271110177103e-06	0	0.00397421521332865
EHI_186720A	0.563896849920756	0.00476651678130624	0.62985297543776
EHI_186950A	0.0475451175195848	0.0423798528162066	0.14371339813698
EHI_187780A	0.000192183581815759	0.0571349585778513	0.00388837335795346
EHI_188170A	0.0352625501784974	0.0352052409977597	0.0666263921390605
EHI_188960A	0.00415983747600346	0	0.000389685299668547
EHI_193940A	0.015615642168442	0.0469455154516594	0.689389045314263
EHI_194430A	0.000134090042412882	0.0328956561672755	0.0020718833303679
EHI_194540A	0.37865310486064	0	0.302120583215186
EHI_195110A	0.000424507366692529	5.21804821573824e-15	0.0845716412900587
EHI_196370A	0.00869573049070296	0.051235604117514	0.082288770393414
EHI_198930A	0.537694240019982	0.0492963020960354	0.678256361887997
EHI_199650A	0.0906814098792008	0.0493728905309159	0.640943839537806
EHI_201200A	0.0356614123186849	0.0438230321520765	0.124638822081741
EHI_202460A	0.0477713254902169	0.0640241330130338	0.0554887436452963
