edgeR	limma	NOISeq	DESeq2
EHI_166370A	0.0288693992713321	0.101720580668043	0.102882360211896	0.0907372317331076
EHI_166490A	0.0459407578074248	0.146651717775574	0.0322133396765918	0.0514279728757788
EHI_166800A	2.92258514146815e-05	0.0310545154685603	0.0316749449799992	0.00527628158559493
EHI_166860A	0.0263636407792339	0.137335777885896	0.0958572588233579	0.177058049489492
EHI_167270A	1.73384238396658e-06	0.026597947331474	0	8.3548361976677e-07
EHI_167310A	0.00166241635439162	0.0708319228807758	0.00172814299162583	0.00109677188653375
EHI_167620A	0.000150782686702139	0.0363882660921992	0.0507024861548706	0.0213090730867062
EHI_168290A	0.0206890974916499	0.0809566081590835	0.0558873435826774	0.118422639480011
EHI_169280A	0.00743262319992128	0.0627271922499286	0.0196174557303708	0.00920557408123295
EHI_169300A	0.0157502814620208	0.113889401353821	0.0313141717553781	0.0499806411083883
EHI_169310A	0.00720357304392669	0.0596337208191387	0.0740923288190554	0.0314450360091779
EHI_169350A	5.35729834206345e-06	0.0392106005897853	2.55351295663786e-15	0.0037633951329636
EHI_169580A	0.0114563652041558	0.0708319228807758	0.0415480519736554	0.0492899012133841
EHI_170050A	0.0170635019782939	0.0742968625671876	0.0251361810779517	0.0263314891037385
EHI_170060A	7.82988994349362e-08	0.0184381754628985	0	1.97957452149836e-07
EHI_170120A	0.000340426263965046	0.0363882660921992	0.0248786578270067	0.00316260966708747
EHI_170300A	0.00129680165814067	0.0544722329623464	0.0396917552721601	0.0419561405770001
EHI_170580A	0.0112740948935604	0.069039257615036	0	0.00920557408123295
EHI_171280A	0.00085226427732129	0.0427993347567856	0.00020013829413057	0.000931821883460324
EHI_172280A	4.41567944317301e-08	0.0392504407391788	6.83789392885714e-08	1.5931044387277e-07
EHI_174180A	3.30733183635931e-06	0.0259188853880816	0	2.31151616457412e-06
EHI_174220A	0.0172293156379278	0.0742968625671876	0.0311664747478375	0.0404502231863018
EHI_174670A	0.00958879770497972	0.0712953889340025	0.033353168505075	0.0164746301935092
EHI_174910A	0.00394733159516666	0.0708319228807758	0.0140090276652531	0.00343749935696327
EHI_176820A	0.0137168600915967	0.105886647831297	0.0223344264277617	0.008665800785053
EHI_177420A	0.0478789832836293	0.101002621702497	0.0989237784428842	0.118931500748298
EHI_177520A	3.30689519920843e-06	0.0287002366818155	7.7715611723761e-16	8.3548361976677e-07
EHI_178340A	8.31367161628914e-06	0.0392504407391788	2.95341529010784e-12	1.57456516614886e-08
EHI_179080A	0.0362471158814503	0.112785515040756	0.0593598384928981	0.208230684368094
EHI_179390A	4.4840388697753e-06	0.0290090535609886	0.0215206160500452	1.3493223470193e-05
EHI_179990A	0.00111518022421279	0.0766659325398329	0.0325445299348748	0.0646922986618253
EHI_180000A	0.00136217841142683	0.069039257615036	0.0234188773252771	0.0641029860392411
EHI_180390A	0.084536945336982	0.565562132893515	0.0331988805702285	0.347828284462276
EHI_180800A	0.0490787969254535	0.118021992620467	0.0713207418958113	0.044122787353746
EHI_181610A	1.91014225356637e-05	0.0287002366818155	0.00952748699805261	5.94904327329725e-05
EHI_182530A	0.0337257445088704	0.117202084774332	0.102171278801638	0.302692362799597
EHI_182550A	7.87696345801311e-06	0.0311807787781016	0.0146437386537973	6.00884809610262e-05
EHI_182950A	0.00749649491877046	0.115144385785098	0.0363258050581451	0.0727669500189
EHI_186720A	8.32491041525056e-08	0.0184381754628985	0	3.27171746958831e-08
EHI_186950A	0.000131203437444268	0.0311807787781016	0.0105964283862037	0.00142958785983242
EHI_187040A	0.0323169242475864	0.117202084774332	0.0318068038663765	0.0639164352732924
EHI_187760A	0.0120877492046172	0.0756012863209915	0.0313321298960395	0.120594693133211
EHI_187780A	3.62157336682838e-05	0.0392504407391788	0.0135809676204141	0.00130520750078212
EHI_187800A	0.00710914403902824	0.078654771722496	0.0414154497450154	0.12854585061942
EHI_188170A	0.00721072531821517	0.0708319228807758	0.0292132309951089	0.0107114922509
EHI_188760A	0.0607967612617723	0.121619126613395	9.99300642234857e-12	0.0335725494240409
EHI_188880A	1.66692208066963e-05	0.108303553580179	0.0148715934787609	0.145565934923368
EHI_188960A	2.71413174954802e-10	0.0171276564470834	5.44009282066327e-15	5.90088969441211e-11
EHI_190440A	0.00998325278570434	0.0708319228807758	0.0397765058820512	0.0480375047786744
EHI_192060A	0.0388499395003496	0.105886647831297	0.0331911316342978	0.311009916201506
EHI_192540A	0.0191255371832851	0.0954074723350691	0.0340017162969971	0.0646322168865309
EHI_193300A	0.0124082162081283	0.0721509855374334	0.0703345373180432	0.187558398347175
EHI_193350A	0.0172293156379278	0.128124885767193	0.0334016725749956	0.0121950692835565
EHI_193360A	0.0309626887068292	0.12363720951608	0.0346080538456858	0.0672872408984873
EHI_193390A	0.0533068952198759	0.124033284160612	0.0376543221221568	0.112976742095321
EHI_193440A	0.0284270429006697	0.0809566081590835	0.0116839067455867	0.0136292778557417
EHI_193940A	2.17186418739587e-11	0.0497376010629017	0.00206637552117417	5.493014929063e-07
EHI_194050A	0.0266587830303187	0.160605936846453	0.0319859491205878	0.0526875108654809
EHI_194075A	0.00710914403902824	0.0596337208191387	0.032690220571133	0.0262331730435247
EHI_194190A	0.0141743455195792	0.078654771722496	0.0323284442330796	0.0687709457629073
EHI_194430A	3.04860333391425e-05	0.0458473091048344	0.0204865114150178	0.00104112333597648
EHI_195110A	4.79293883579536e-32	0.0171276564470834	5.6621374255883e-15	8.94729877726381e-14
EHI_196370A	0.00929997503926367	0.130417107239683	0.0393587312636857	0.0639164352732924
EHI_196530A	0.0289175192958918	0.0843411806773823	0.0471448043788493	0.15461249102408
EHI_196580A	0.00150006100875873	0.0458473091048344	0.0330868131726911	0.034364276473103
EHI_197160A	0.0589503830893767	0.185125712865592	0.0333893103083975	0.0480375047786744
EHI_197410A	0.0140020856796265	0.0944249975262029	0.0324989596535774	0.264821945319676
EHI_197480A	4.41567944317301e-08	0.0184381754628985	0	1.57456516614886e-08
EHI_197840A	0.0285845914200819	0.0862276956041147	0.0205592780592777	0.0291903545573411
EHI_198330A	0.0167176901232126	0.0708319228807758	0.0362473070442391	0.0596795846944319
EHI_198550A	0.0362471158814503	0.132940840812028	0.0613755075067679	0.146780055271294
EHI_198930A	0.00153452795369408	0.0535398212441956	0.0154025842097603	0.00160429620388115
EHI_200240A	0.0177530698856965	0.094402474381693	0.0316528305186448	0.12854585061942
EHI_201200A	0.0161530033290691	0.0731733826711754	0.042037361638762	0.0477903428773329
EHI_201940A	0.0749413199237907	0.112737917480171	0.0313977004077757	0.0639164352732924
EHI_202460A	0.000607782698613484	0.0557436996661739	0.0171068309921684	0.000448519510758293
EHI_202700A	0.0152627911569912	0.069959530260568	0.0539286757238546	0.0303067029865174
