edgeR	NOISeq	DESeq2
EHI_140550A	-1.16076423200868	1.10988680466263	-1.14050969820586
EHI_140770A	-2.51408718580643	2.51320122347518	-2.5496317185909
EHI_141800A	-1.72736600842736	1.67430814251315	-1.70886347451512
EHI_143440A	-2.2425514202323	2.19292328060733	-2.23015330843322
EHI_144610A	-1.99500641797984	1.94122258042691	-1.98363828661378
EHI_146540A	2.21239388087073	-2.29594710666664	2.26859121848967
EHI_148190A	-1.81497533602557	1.76153023270976	-1.80597402507296
EHI_148470A	-1.43892742486557	1.38687160101615	-1.43500766693419
EHI_151890A	-1.73300014186221	1.6915043880831	-1.71958866494291
EHI_152800A	-2.81498589941594	2.76289291831289	-2.8151572176496
EHI_153690A	-1.2464788051261	1.19408918701876	-1.22752670035395
EHI_155680A	-2.92944668294752	2.8778837275643	-2.91918383912351
EHI_155900A	-9.92440443382428	11.0892229171084	-9.25941382908657
EHI_156380A	-3.40835487826156	3.44690022469079	-3.47721738932215
EHI_156660A	-1.21561395721434	1.15973234817032	-1.18733104274505
EHI_157010A	1.65605760319401	-1.71378905429518	1.68536541440792
EHI_157360A	-1.92365957194204	1.88085403195958	-1.91656957158624
EHI_158270A	0.988428840406384	-1.04356613498522	1.01421678471042
EHI_158570A	-2.63926101823889	2.5887151110135	-2.64527272038503
EHI_159450A	3.49859644380999	-3.86493408791585	3.73018905876519
EHI_159910A	-3.55667164533637	3.61105508572707	-3.67231926325932
EHI_161170A	1.18029948585552	-1.2373472736956	1.21113282040653
EHI_163670A	-1.45291917774834	1.39862254876862	-1.44245812760583
EHI_165810.mRNA	1.87460812015703	-1.93273748096426	1.91229650581692
EHI_167270A	-1.67549812935602	1.62297822731618	-1.65971872223219
EHI_167310A	-1.36049450382261	1.30872135234953	-1.35308400877629
EHI_169350A	-3.78842212051353	3.73236230895666	-3.79881172665042
EHI_170060A	-1.59443285546428	1.54290539109048	-1.57249485287818
EHI_170160A	-3.16251342885062	3.23248003938505	-3.25824170638296
EHI_172280A	-3.55823836592775	3.51867985202639	-3.5660304457613
EHI_174910A	-1.38164601956132	1.32837272487356	-1.37198383748759
EHI_175700A	1.63531456266447	-1.73344924664153	1.70729793516307
EHI_176820A	-1.5109115884228	1.45612749776694	-1.50554461864379
EHI_177520A	-1.83161359976762	1.77913126210625	-1.81954865259663
EHI_178340A	-3.322315372531	3.26722391934691	-3.32900941601702
EHI_178640A	7.16147946128495	-8.5636125463048	6.6897936495852
EHI_179390A	-2.75247435731108	2.70381414573715	-2.7424220525755
EHI_179850A	-6.98150262615619	8.16357255654133	-6.32363490413663
EHI_180000A	-2.1804684363855	2.14886737077269	-2.17984304607804
EHI_181610A	1.96547875735049	-2.02498485414373	1.99705829502192
EHI_182550A	-1.89152303845942	1.84261937495448	-1.88183931053088
EHI_182850A	-1.08504922696699	1.03236405670033	-1.05965779626791
EHI_183200A	-7.95302018358758	9.12666784362772	-7.28512689525212
EHI_186720A	-1.48639188920058	1.43513922176992	-1.4645169846254
EHI_186950A	-1.32208018822313	1.26883038729146	-1.29774714161522
EHI_187780A	-2.72260642882732	2.68383106516719	-2.72232917844623
EHI_188170A	-1.67706626356497	1.62272322907524	-1.664321793647
EHI_188960A	-2.11398798909702	2.05949078425483	-2.09664619635416
EHI_193940A	-4.22396669444814	4.19270587072517	-4.24013484810307
EHI_194430A	-2.99583568858303	2.96044873258139	-2.99940326760655
EHI_194540A	-1.06929426298175	1.01466510343109	-1.0491505116686
EHI_195110A	13.2875020027189	-14.7053228550335	12.82306095417
EHI_196370A	-2.54537072374618	2.52040016892739	-2.56106705107627
EHI_198930A	-1.09603466317107	1.04360287391251	-1.08259381892784
EHI_199650A	-1.59392541480332	1.55619512894603	-1.58344524401881
EHI_201200A	-1.43452194461476	1.38273641881537	-1.41632365962333
EHI_202460A	-1.95446521615728	1.90209076283874	-1.94826807701831
