edgeR	NOISeq	DESeq2
EHI_134840A	-2.28280949458543	2.28883775944564	-2.31604288984291
EHI_135060A	-1.79340138915151	1.78243314462982	-1.81391092552002
EHI_136740A	-2.3996186412962	2.39060108551694	-2.4306478800952
EHI_138470A	-1.91230157465537	1.89955672496997	-1.93753699718528
EHI_139050A	-1.71632952432591	1.73110741425768	-1.75322609364309
EHI_139060A	-1.46478965561821	1.49015486239496	-1.50585161575896
EHI_140640A	-8.30299981065495	9.39716486132748	-7.54329690416834
EHI_141800A	-1.54630278771928	1.53874823709491	-1.56299623962455
EHI_141810A	-1.10445280891426	1.0976817646591	-1.11987255046709
EHI_143440A	-1.44806149999628	1.44158127578364	-1.46758185539494
EHI_144610A	-1.3633458890974	1.35533795128098	-1.3842140726197
EHI_147570A	-1.29075982753531	1.28332562171238	-1.30926746747402
EHI_148190A	-1.61846711676592	1.609736024377	-1.64082936918842
EHI_148400A	-4.4361424472418	4.55559260858682	-4.59346458434398
EHI_148470A	-1.59233747365276	1.58290543762742	-1.61766861507983
EHI_151350A	-1.70638535354227	1.70521853497864	-1.72547202838898
EHI_151360A	-1.53991306890579	1.55110044404987	-1.5725015018606
EHI_152290A	2.08384553302031	-2.06369335435825	2.06969561228351
EHI_152800A	-2.33406641717653	2.32017002438057	-2.36055557337858
EHI_153250A	-2.32416292343266	2.35364811163379	-2.37107130798508
EHI_155380A	-1.68990691685203	1.69440494065766	-1.71235299492362
EHI_155680A	-2.18592910495139	2.18111349689467	-2.20758172119793
EHI_155900A	-9.83381165648028	10.9195136121656	-9.07193621025122
EHI_156310A	-1.97555895896401	1.96249226861795	-2.01067435426549
EHI_156380A	-1.77699946554595	1.81885025787327	-1.83341427438868
EHI_156660A	-1.12151289242634	1.11830624191639	-1.13290923407774
EHI_157010A	1.06519588473093	-1.06875086129433	1.05486548651721
EHI_157360A	-1.79644836824631	1.79408637489736	-1.8203829498388
EHI_158570A	-2.71507587684204	2.69771846759238	-2.74536190818781
EHI_160740A	-1.01419920054004	1.00518066784144	-1.03163876805151
EHI_161940A	-1.2372083753277	1.23274314425258	-1.25500252548893
EHI_162230A	-1.89521806916655	1.90266950569988	-1.92982771179351
EHI_163670A	-1.38971745990312	1.38189555725079	-1.41146403980052
EHI_164840A	-3.81097171314018	3.96981243451667	-3.98751446246875
EHI_165810.mRNA	1.36724776578777	-1.37072683150635	1.36127435913587
EHI_166370A	1.32987613598001	-1.35754278236534	1.33719141000785
EHI_167270A	-1.38684059259891	1.37766145584381	-1.40512563911433
EHI_167310A	-1.37026210072894	1.35871110019272	-1.39337714367535
EHI_169350A	-3.13288807623425	3.11740718208187	-3.1651211831951
EHI_170060A	-1.59415971823145	1.58727858330894	-1.60908955659792
EHI_170120A	-1.12774533554212	1.12334408270251	-1.14251905060683
EHI_172280A	-3.15888016465155	3.16337720176629	-3.19354487776435
EHI_172960A	-1.22610739907479	1.21969007425148	-1.24936231743671
EHI_174180A	-1.12375302001305	1.11593722887803	-1.13728872459955
EHI_174880A	-2.30594520021196	2.35218372616402	-2.37233690455432
EHI_174910A	-1.27228148537765	1.26507757098509	-1.29447399013832
EHI_176820A	-1.49247015335056	1.48489425549663	-1.51716506659902
EHI_177520A	-1.4595458792147	1.44994630021038	-1.47989106774831
EHI_178340A	-3.07837917831155	3.06365009501556	-3.1089025879668
EHI_179390A	-2.03751666990622	2.03068964685836	-2.05840173247868
EHI_179850A	-2.98226046021535	3.07921938062031	-3.1159011668024
EHI_179990A	-4.85391286924697	4.98454632953007	-5.02537609426284
EHI_180000A	-1.60069748070314	1.6123966885449	-1.63219402660678
EHI_180390A	-3.2732620233802	3.26580279235225	-3.32433172266718
EHI_181610A	1.1731205814206	-1.18150691698474	1.1655474140341
EHI_182550A	-1.72315223359231	1.71828431156174	-1.74560274975259
EHI_182950A	-1.72010735980169	1.73640708012416	-1.75866438636037
EHI_183560A	-2.2795186676858	2.34572710159613	-2.36649060213236
EHI_186720A	-1.2401158781673	1.23114275989833	-1.25476060808199
EHI_186950A	-1.11329259197646	1.10883274679421	-1.12681876058484
EHI_187780A	-2.50333895382754	2.51258109315137	-2.5353415602727
EHI_187800A	-1.60722674513828	1.62801852659975	-1.6435573883651
EHI_188170A	-1.28373506148495	1.27861224794082	-1.30368191067037
EHI_188880A	-3.56894789930743	3.592988223176	-3.61991022777794
EHI_188960A	-1.50235227904408	1.49423711791312	-1.51948364458747
EHI_192030A	6.63671435964435	-8.07579494839464	6.2155937531373
EHI_193350A	-1.32700919996592	1.31677123980057	-1.35365066071826
EHI_193940A	-2.8653641846725	2.85412580771336	-2.89577063985829
EHI_194430A	-2.15819181031186	2.16234844027715	-2.18794048772038
EHI_194730A	1.72068009486158	-1.74287420569886	1.72509711242658
EHI_195110A	11.7356483760532	-13.1879034864009	11.3286116716681
EHI_196370A	-1.89609053181667	1.91336754598813	-1.93637207857107
EHI_197480A	-1.43025057044089	1.41897737920541	-1.44804878043826
EHI_198930A	-1.13835862670645	1.13013195837795	-1.15815192024239
EHI_199150A	6.99827054954822	-8.44818387732322	6.58366572364468
EHI_201200A	-1.07731354048579	1.07479473167811	-1.09488051667984
EHI_201940A	-1.19331599258435	1.19341762819615	-1.21032165576962
EHI_202460A	-1.47376221755017	1.46321272923289	-1.49713118958193
