edgeR_CDC5_1	edgeR_CDC5_2	edgeR_pEhEx_1	edgeR_pEhEx_2	limma_CDC5_1	limma_CDC5_2	limma_pEhEx_1	limma_pEhEx_2	NOISeq_CDC5_1	NOISeq_CDC5_2	NOISeq_pEhEx_1	NOISeq_pEhEx_2	DESeq2_CDC5_1	DESeq2_CDC5_2	DESeq2_pEhEx_1	DESeq2_pEhEx_2
EHI_098470A	0	0	45.6368232138827	1111.1589338685	0	0	45.6368232138827	1111.1589338685	0	0	328.197895790294	8156.42193604667	0	0	313.869276070122	8179.51403192461
EHI_098560A	18.5559035360662	18.8583267303829	36.9038508704854	42.6983059049403	18.5559035360662	18.8583267303829	36.9038508704854	42.6983059049403	136.208938281954	145.249451947101	265.394594744003	313.425369044733	132.320756571643	136.570166805685	253.807871390037	314.312724888915
EHI_098800A	31.2327089220916	26.7159628680425	65.6381469681152	83.1040853183402	31.2327089220916	26.7159628680425	65.6381469681152	83.1040853183402	229.262569385467	205.770056925059	472.03771431567	610.022530355521	222.718105120587	193.474402974721	451.429267434187	611.749598777082
EHI_099200A	0.734887268755096	1.28579500434429	3.38050542325057	3.15222392586808	0.734887268755096	1.28579500434429	3.38050542325057	3.15222392586808	5.39441339730512	9.90337172366595	24.3109552437255	23.138785634175	5.24042600283733	9.31160228220583	23.2495760051942	23.2042951260273
EHI_099340A	129.156437483708	126.436508760522	225.085319431434	305.049306280597	129.156437483708	126.436508760522	225.085319431434	305.049306280597	948.068154576374	973.831552827152	1618.70443664472	2239.20339159811	921.004869998661	915.640891083573	1548.03426901251	2245.54292378691
EHI_099720A	5.14421088128567	4.42884945940811	9.85980748448083	20.4894555181425	5.14421088128567	4.42884945940811	9.85980748448083	20.4894555181425	37.7608937811358	34.1116137148494	70.9069527941994	150.402106622137	36.6829820198613	32.0732967498201	67.8112633484831	150.827918319177
EHI_099860A	0.918609085943869	1.00006278115667	10.9866426255643	23.2118307268467	0.918609085943869	1.00006278115667	10.9866426255643	23.2118307268467	6.7430167466314	7.70262245174018	79.0106045421079	170.385603306197	6.55053250354667	7.24235733060453	75.5611220168811	170.867991382564
EHI_100350A	1.83721817188774	1.28579500434429	3.8500200653687	8.02384272039147	1.83721817188774	1.28579500434429	3.8500200653687	8.02384272039147	13.4860334932628	9.90337172366595	27.6874768053541	58.898727068809	13.1010650070933	9.31160228220583	26.4786837836934	59.0654785026148
EHI_100810A	26.4559416751834	26.2873645332611	13.2403129077314	3.43878973731063	26.4559416751834	26.2873645332611	13.2403129077314	3.43878973731063	194.198882302984	202.468933017171	95.2179080379249	25.2423116009181	188.655336102144	190.370535547319	91.0608393536773	25.3137765011206
EHI_101290A	2.38838362345406	1.57152722753191	0.563417570541761	0.429848717163828	2.38838362345406	1.57152722753191	0.563417570541761	0.429848717163828	17.5318435412416	12.1041209955917	4.05182587395425	3.15528895011477	17.0313845092213	11.3808472338071	3.87492933419903	3.16422206264008
EHI_103310A	43.5420706737394	93.1487047591642	304.245488092551	457.215752156592	43.5420706737394	93.1487047591642	304.245488092551	457.215752156592	319.618993790328	717.4442626478	2187.9859719353	3356.17567993874	310.495240668112	674.573854222022	2092.46184046748	3365.6775339615
EHI_103370A	0.367443634377548	3.42878667825144	12.582992408766	11.4626324577021	0.367443634377548	3.42878667825144	12.582992408766	11.4626324577021	2.69720669865256	26.4089912631092	90.4907778516449	84.1410386697271	2.62021300141867	24.8309394192155	86.5400884637784	84.3792550037355
EHI_103400A	3.30699270939793	2.14299167390715	0.657320498965388	0.573131622885105	3.30699270939793	2.14299167390715	0.657320498965388	0.573131622885105	24.274860287873	16.5056195394433	4.72713018627996	4.20705193348635	23.581917012768	15.5193371370097	4.52075088989887	4.21896275018677
EHI_103510A	59.8933124035403	83.1480769475975	253.350100886945	547.770548572439	59.8933124035403	83.1480769475975	253.350100886945	547.770548572439	439.644691880367	640.418038130398	1821.97103465476	4020.88988542958	427.094719231243	602.150280915977	1742.42655727816	4032.27364849101
EHI_103900A	42.8071834049843	39.859645134673	7.41833134546653	6.73429656889998	42.8071834049843	39.859645134673	7.41833134546653	6.73429656889998	314.224580393023	307.004523433644	53.349040673731	49.4328602184647	305.254814665275	288.659670748381	51.0199029002873	49.5728123146946
EHI_104360A	50.5234997269128	42.0026368085802	94.4663459941687	176.381256942891	50.5234997269128	42.0026368085802	94.4663459941687	176.381256942891	370.865921064727	323.510142973088	679.356138199663	1294.72023253043	360.279287695067	304.17900788539	649.696485034038	1298.38578636998
EHI_105120A	2.20466180626529	2.00012556231334	5.72807863384124	6.87757947462126	2.20466180626529	2.00012556231334	5.72807863384124	6.87757947462126	16.1832401919153	15.4052449034804	41.1935630518682	50.4846232018363	15.721278008512	14.4847146612091	39.3951148976902	50.6275530022413
EHI_105140A	327.759721864773	361.736994555527	1063.45066439757	1647.18028417179	327.759721864773	361.736994555527	1063.45066439757	1647.18028417179	2405.90837519808	2786.14857825802	7647.82133708865	12091.0672568398	2337.22999726545	2619.66410872724	7313.92911830067	12125.2989440368
EHI_105280A	3.12327089220916	2.8573222318762	12.7707982656133	15.6178367236191	3.12327089220916	2.8573222318762	12.7707982656133	15.6178367236191	22.9262569385467	22.0074927192577	91.8413864762964	114.642165187503	22.2718105120587	20.692449516013	87.8317315751781	114.96673494259
EHI_105350A	16.5349635469897	10.1434939231605	6.00978741911212	2.14924358581914	16.5349635469897	10.1434939231605	6.00978741911212	2.14924358581914	121.374301439365	78.1265991533647	43.2194759888454	15.7764447505738	117.90958506384	73.458195781846	41.3325795647897	15.8211103132004
EHI_106270A	7.16515087036218	5.42891224056478	2.53537906743793	2.14924358581914	7.16515087036218	5.42891224056478	2.53537906743793	2.14924358581914	52.5955306237249	41.8142361665896	18.2332164327941	15.7764447505738	51.094153527664	39.3156540804246	17.4371820038956	15.8211103132004
EHI_107170A	52.7281615331781	89.1484536345375	33.3355395903876	6.44773075745743	52.7281615331781	89.1484536345375	33.3355395903876	6.44773075745743	387.049161256642	686.633772840839	239.733030875627	47.3293342517215	376.000565703579	645.604424899604	229.266652273443	47.4633309396012
EHI_108690A	477.676724690812	385.881367414881	223.582872576656	180.536461208808	477.676724690812	385.881367414881	223.582872576656	180.536461208808	3506.36870824833	2972.11189173575	1607.89956764751	1325.2213590482	3406.27690184427	2794.51530713755	1537.70112412132	1328.97326630883
EHI_109000A	5.69537633285199	6.28610891012765	1.97196149689616	2.86565811442552	5.69537633285199	6.28610891012765	1.97196149689616	2.86565811442552	41.8067038291147	48.4164839823669	14.1813905588399	21.0352596674318	40.6133015219893	45.5233889352285	13.5622526696966	21.0948137509339
EHI_109010A	1.28605272032142	2.28585778550096	0.563417570541761	0	1.28605272032142	2.28585778550096	0.563417570541761	0	9.44022344528395	17.6059941754061	4.05182587395425	0	9.17074550496533	16.5539596128104	3.87492933419903	0
EHI_109880A	0.734887268755096	0.714330557969051	3.66221420852145	5.87459913457232	0.734887268755096	0.714330557969051	3.66221420852145	5.87459913457232	5.39441339730512	5.50187317981442	26.3368681807026	43.1222823182351	5.24042600283733	5.17311237900324	25.1870406722937	43.2443681894144
EHI_109900A	22.9652271485967	27.7160256491992	47.0453671402371	59.6056887800509	22.9652271485967	27.7160256491992	47.0453671402371	59.6056887800509	168.575418665785	213.472679376799	338.32746047518	437.533401082581	163.763312588667	200.716760305326	323.556599405619	438.772126019424
EHI_109930A	4.96048906409689	3.14305445506382	0	0.429848717163828	4.96048906409689	3.14305445506382	0	0.429848717163828	36.4122904318095	24.2082419911834	0	3.15528895011477	35.372875519152	22.7616944676142	0	3.16422206264008
EHI_110570A	12.6768053860254	14.7152094941624	32.0208985924568	56.8833135713466	12.6768053860254	14.7152094941624	32.0208985924568	56.8833135713466	93.0536311035133	113.338587504177	230.278770503067	417.549904398521	90.397348548944	106.566115007467	220.225150493645	418.732052956037
EHI_110730A	1.83721817188774	2.71445612028239	5.16466106329948	6.16116494601487	1.83721817188774	2.71445612028239	5.16466106329948	6.16116494601487	13.4860334932628	20.9071180832948	37.141737177914	45.2258082849783	13.1010650070933	19.6578270402123	35.5201855634911	45.3538495645078
EHI_111050A	114.458692108606	165.010358890851	241.706137762416	362.362468569107	114.458692108606	165.010358890851	241.706137762416	362.362468569107	840.179886630272	1270.93270453713	1738.23329992637	2659.90858494675	816.196349941915	1194.98895954975	1662.34468437139	2667.43919880559
EHI_111760A	490.904695528404	486.744842200111	1251.81993881537	1437.84395891301	490.904695528404	486.744842200111	1251.81993881537	1437.84395891301	3603.46814939982	3748.97638472554	9002.48178761402	10554.4415381339	3500.60456989534	3524.95877505281	8609.44715903455	10584.3227995311
EHI_111800A	1.10233090313264	0.857196669562861	2.53537906743793	2.43580939726169	1.10233090313264	0.857196669562861	2.53537906743793	2.43580939726169	8.09162009595767	6.6022478157773	18.2332164327941	17.879970717317	7.860639004256	6.20773485480389	17.4371820038956	17.9305916882938
EHI_112800A	10.1046999453826	7.42903780287813	23.4757321059067	32.2386537872871	10.1046999453826	7.42903780287813	23.4757321059067	32.2386537872871	74.1731842129454	57.2194810700699	168.826078081427	236.646671258607	72.0558575390133	53.8003687416337	161.45538892496	237.316654698006
EHI_113900A	30.865265287714	35.5736617868587	77.3760130210686	98.0055075133529	30.865265287714	35.5736617868587	77.3760130210686	98.0055075133529	226.565362686815	273.993284354758	556.450753356384	719.405880626167	220.097892119168	257.620996474361	532.156961896667	721.442630281938
EHI_113950A	162.410086394876	188.011802857454	24.2269555332957	121.790469863085	162.410086394876	188.011802857454	24.2269555332957	121.790469863085	1192.16536080443	1448.09302092715	174.228512580033	893.99853586585	1158.13414662705	1361.56317815365	166.621961370558	896.529584414689
EHI_114000A	2.20466180626529	1.57152722753191	0.469514642118135	0.286565811442552	2.20466180626529	1.57152722753191	0.469514642118135	0.286565811442552	16.1832401919153	12.1041209955917	3.37652156162854	2.10352596674318	15.721278008512	11.3808472338071	3.22910777849919	2.10948137509339
EHI_114010A	69.079403262979	69.2900641229979	0.0939029284236269	18.0536461208808	69.079403262979	69.2900641229979	0.0939029284236269	18.0536461208808	507.074859346681	533.681698441998	0.675304312325709	132.52213590482	492.600044266709	501.791900763314	0.645821555699839	132.897326630883
EHI_114920A	16.9024071813672	15.7152722753191	184.33144849558	367.807218986516	16.9024071813672	15.7152722753191	184.33144849558	367.807218986516	124.071508138018	121.041209955917	1325.62236509537	2699.87557831487	120.529798065259	113.808472338071	1267.74771383878	2707.51934493236
EHI_115270A	45.1955670284384	36.0022601216402	13.5220216930023	21.0625871410276	45.1955670284384	36.0022601216402	13.5220216930023	21.0625871410276	331.756423934265	277.294408262647	97.243820974902	154.609158555624	322.286199174496	260.724863901763	92.9983040207768	155.046881069364
EHI_115360A	3.12327089220916	2.71445612028239	10.0476133413281	13.8984418549638	3.12327089220916	2.71445612028239	10.0476133413281	13.8984418549638	22.9262569385467	20.9071180832948	72.2575614188508	102.021009387044	22.2718105120587	19.6578270402123	69.1029064598827	102.309846692029
EHI_115400A	45.1955670284384	36.0022601216402	13.5220216930023	21.0625871410276	45.1955670284384	36.0022601216402	13.5220216930023	21.0625871410276	331.756423934265	277.294408262647	97.243820974902	154.609158555624	322.286199174496	260.724863901763	92.9983040207768	155.046881069364
EHI_116040A	0.183721817188774	0	2.62928199586155	3.43878973731063	0.183721817188774	0	2.62928199586155	3.43878973731063	1.34860334932628	0	18.9085207451198	25.2423116009181	1.31010650070933	0	18.0830035595955	25.3137765011206
EHI_117270A	51.0746651784791	46.4314862679883	11.1744484824116	0.716414528606381	51.0746651784791	46.4314862679883	11.1744484824116	0.716414528606381	374.911731112706	357.621756687937	80.3612131667593	5.25881491685794	364.209607197195	336.252304635211	76.8527651282808	5.27370343773347
EHI_117850A	131.544821107162	177.7254428227	659.574169247555	1105.28433473392	131.544821107162	177.7254428227	659.574169247555	1105.28433473392	965.599998117616	1368.86604713783	4743.33748977578	8113.29965372844	938.036254507883	1287.07035989601	4536.25060723567	8136.26966373519
EHI_118080A	10.6558653969489	23.7157745245725	38.7819094389579	42.1251742820552	10.6558653969489	23.7157745245725	38.7819094389579	42.1251742820552	78.2189942609242	182.662189569839	278.900680990518	309.218317111247	75.9861770411413	171.747330982908	266.724302504033	310.093762138728
EHI_118220A	3.12327089220916	12.5722178202553	0	0	3.12327089220916	12.5722178202553	0	0	22.9262569385467	96.8329679647337	0	0	22.2718105120587	91.046777870457	0	0
EHI_118270A	663.603203685851	628.039426566389	2360.43791178471	8331.1845531636	663.603203685851	628.039426566389	2360.43791178471	8331.1845531636	4871.15529776652	4837.24689969284	16975.1244989313	61154.758668141	4732.10468056211	4548.20040361965	16234.0164456268	61327.8972774025
EHI_118290A	1.83721817188774	0.714330557969051	3.56831128009782	5.01490170024467	1.83721817188774	0.714330557969051	3.56831128009782	5.01490170024467	13.4860334932628	5.50187317981442	25.6615638683769	36.8117044180056	13.1010650070933	5.17311237900324	24.5412191165939	36.9159240641343
EHI_118670A	1.83721817188774	3.00018834347001	12.9586041224605	26.0774888412723	1.83721817188774	3.00018834347001	12.9586041224605	26.0774888412723	13.4860334932628	23.1078673552206	93.1919951009478	191.420862973629	13.1010650070933	21.7270719918136	89.1233746865777	191.962805133498
EHI_118750A	536.46770619122	666.184678361937	1843.50229081264	3496.5327483163	536.46770619122	666.184678361937	1843.50229081264	3496.5327483163	3937.92178003274	5131.04692749493	13257.5742595783	25666.1720832169	3825.51098207125	4824.44460465842	12678.7687814992	25738.836998202
EHI_119540A	131.544821107162	99.4348136692919	359.742118790915	610.671744184079	131.544821107162	99.4348136692919	359.742118790915	610.671744184079	965.599998117616	765.860746630167	2587.09082051979	4482.61383512971	938.036254507883	720.097243157251	2474.14237988608	4495.30481032401
EHI_122790A	5.32793269847444	5.42891224056478	2.53537906743793	2.00596068009787	5.32793269847444	5.42891224056478	2.53537906743793	2.00596068009787	39.1094971304621	41.8142361665896	18.2332164327941	14.7246817672022	37.9930885205707	39.3156540804246	17.4371820038956	14.7663696256537
EHI_122900A	163.32869548082	137.722931576433	28.9221019544771	76.9429203723253	163.32869548082	137.722931576433	28.9221019544771	76.9429203723253	1198.90837755106	1060.76114906822	207.993728196318	564.796722070543	1164.6846791306	997.376066671824	198.91303915555	566.395749212574
EHI_124510A	3.85815816096425	4.42884945940811	8.26345770127917	10.0298034004893	3.85815816096425	4.42884945940811	8.26345770127917	10.0298034004893	28.3206703358519	34.1116137148494	59.4267794846624	73.6234088360112	27.512236514896	32.0732967498201	56.8322969015858	73.8318481282685
EHI_124880A	5.87909815004076	6.42897502172146	11.6439631245297	17.4805144979957	5.87909815004076	6.42897502172146	11.6439631245297	17.4805144979957	43.1553071784409	49.5168586183298	83.7377347283879	128.315083971334	41.9234080226987	46.5580114110291	80.08187290678	128.678363880697
EHI_125310A	31.4164307392803	30.4304817694816	13.1464099793078	17.4805144979957	31.4164307392803	30.4304817694816	13.1464099793078	17.4805144979957	230.611172734794	234.379797460094	94.5426037255992	128.315083971334	224.028211621296	220.374587345538	90.4150177979774	128.678363880697
EHI_125340A	0.551165451566322	0.28573222318762	1.4085439263544	1.57611196293404	0.551165451566322	0.28573222318762	1.4085439263544	1.57611196293404	4.04581004797884	2.20074927192577	10.1295646848856	11.5693928170875	3.930319502128	2.0692449516013	9.68732333549758	11.6021475630136
EHI_125600A	1.46977453751019	0.42859833478143	4.22563177906321	4.87161879452339	1.46977453751019	0.42859833478143	4.22563177906321	4.87161879452339	10.7888267946102	3.30112390788865	30.3886940546569	35.759941434634	10.4808520056747	3.10386742740194	29.0619700064927	35.8611833765876
EHI_125780A	279.808327578503	297.7329765615	472.895147541385	739.053227710342	279.808327578503	297.7329765615	472.895147541385	739.053227710342	2053.92290102392	2293.18074134665	3400.83251687227	5424.99346823065	1995.29220058031	2156.15323956855	3252.35735450439	5440.35246636584
EHI_126130A	2.20466180626529	2.28585778550096	4.50734056433409	9.17010596616167	2.20466180626529	2.28585778550096	4.50734056433409	9.17010596616167	16.1832401919153	17.6059941754061	32.414606991634	67.3128309357817	15.721278008512	16.5539596128104	30.9994346735923	67.5034040029884
EHI_126210A	4.04187997815303	5.71464446375241	18.9683915415726	27.2237520870425	4.04187997815303	5.71464446375241	18.9683915415726	27.2237520870425	29.6692736851781	44.0149854385153	136.411471089793	199.834966840602	28.8223430156053	41.3848990320259	130.455954251367	200.400730633872
EHI_126240A	78.4492159396064	270.016950912301	403.500883436325	412.798051382997	78.4492159396064	270.016950912301	403.500883436325	412.798051382997	575.853630162321	2079.70806196985	2901.78263006357	3030.12915509355	559.415475802885	1955.43647926322	2775.09522484221	3038.70792082202
EHI_126270A	9.92097812819379	7.42903780287813	3.75611713694508	2.00596068009787	9.92097812819379	7.42903780287813	3.75611713694508	2.00596068009787	72.8245808636191	57.2194810700699	27.0121724930283	14.7246817672022	70.745751038304	53.8003687416337	25.8328622279936	14.7663696256537
EHI_126530A	1.83721817188774	1.71439333912572	0.563417570541761	0	1.83721817188774	1.71439333912572	0.563417570541761	0	13.4860334932628	13.2044956315546	4.05182587395425	0	13.1010650070933	12.4154697096078	3.87492933419903	0
EHI_126860A	4.40932361253057	4.2859833478143	11.2683514108352	13.1820273263574	4.40932361253057	4.2859833478143	11.2683514108352	13.1820273263574	32.3664803838307	33.0112390788865	81.036517479085	96.7621944701862	31.442556017024	31.0386742740194	77.4985866839806	97.0361432542958
EHI_126870A	1372.21825258295	1927.40671151209	6466.06174832253	8180.02108762766	1372.21825258295	1927.40671151209	6466.06174832253	8180.02108762766	10072.718416118	14845.1542137753	46500.779642436	60045.148720684	9785.18545379801	13958.0918210265	44470.6265039352	60215.1458520407
EHI_126980A	1.10233090313264	1.00006278115667	5.72807863384124	18.1969290266021	1.10233090313264	1.00006278115667	5.72807863384124	18.1969290266021	8.09162009595767	7.70262245174018	41.1935630518682	133.573898888192	7.860639004256	7.24235733060453	39.3951148976902	133.95206731843
EHI_127360A	1.10233090313264	0.857196669562861	3.09879663797969	3.43878973731063	1.10233090313264	0.857196669562861	3.09879663797969	3.43878973731063	8.09162009595767	6.6022478157773	22.2850423067484	25.2423116009181	7.860639004256	6.20773485480389	21.3121113380947	25.3137765011206
EHI_127380A	13.2279708375917	11.0006905927234	23.8513438196012	37.8266871104169	13.2279708375917	11.0006905927234	23.8513438196012	37.8266871104169	97.0994411514921	84.728846969142	171.52729533073	277.665427610099	94.327668051072	79.6659306366499	164.038675147759	278.451541512327
EHI_129750A	163.696139115198	140.580253808309	268.374569434726	386.147430918839	163.696139115198	140.580253808309	268.374569434726	386.147430918839	1201.60558424971	1082.76864178748	1930.01972462688	2834.50124018643	1167.30489213202	1018.06851618784	1845.75800619014	2842.52615293834
EHI_130260A	744.808246883289	1568.81277141163	2490.11785593774	3182.45661897526	744.808246883289	1568.81277141163	2490.11785593774	3182.45661897526	5467.23797816874	12083.2138775084	17907.7197542531	23360.7076236664	5311.17175387564	11361.1894067669	17125.8960140483	23426.8454110996
EHI_130480A	3.12327089220916	3.57165278984525	0.751223427389015	1.14626324577021	3.12327089220916	3.57165278984525	0.751223427389015	1.14626324577021	22.9262569385467	27.5093658990721	5.40243449860567	8.41410386697271	22.2718105120587	25.8655618950162	5.16657244559871	8.43792550037355
EHI_131150A	5.51165451566322	5.42891224056478	12.582992408766	15.4745538178978	5.51165451566322	5.42891224056478	12.582992408766	15.4745538178978	40.4581004797884	41.8142361665896	90.4907778516449	113.590402204132	39.30319502128	39.3156540804246	86.5400884637784	113.911994255043
EHI_131470A	221.384789712473	183.011488951671	547.641878566592	578.719656208234	221.384789712473	183.011488951671	547.641878566592	578.719656208234	1625.06703593817	1409.57990866845	3938.37474948353	4248.07068983785	1578.67833335475	1325.35139150063	3766.43131284146	4260.09763700109
EHI_131940A	484.841875561174	471.458168259573	876.020419264015	1125.48722444062	484.841875561174	471.458168259573	876.020419264015	1125.48722444062	3558.96423887205	3631.23629867752	6299.91392968654	8261.59823438383	3457.37105537193	3414.25417014214	6024.8692931238	8284.98810067928
EHI_134490A	28.8443252986375	30.5733478810754	74.0894105262416	99.2950536648444	28.8443252986375	30.5733478810754	74.0894105262416	99.2950536648444	211.730725844226	235.480172096057	532.815102424984	728.871747476511	205.686720611365	221.409209821339	509.553207447173	730.935296469858
EHI_134720A	116.84707573206	166.296153895195	250.063498392118	327.258156667395	116.84707573206	166.296153895195	250.063498392118	327.258156667395	857.711730171514	1280.8360762608	1798.33538372336	2402.22665402071	833.227734451136	1204.30056183195	1719.82280282867	2409.02773035665
EHI_134810A	27.3745507611273	26.7159628680425	110.899358468303	132.250121980738	27.3745507611273	26.7159628680425	110.899358468303	132.250121980738	200.941899049616	205.770056925059	797.534392856662	970.777233651976	195.205868605691	193.474402974721	762.71525728151	973.525654605598
EHI_134840A	2.20466180626529	2.71445612028239	6.47930206123026	13.0387444206361	2.20466180626529	2.71445612028239	6.47930206123026	13.0387444206361	16.1832401919153	20.9071180832948	46.5959975504739	95.7104314868146	15.721278008512	19.6578270402123	44.5616873432889	95.9814025667491
EHI_135060A	51.2583869956679	30.0018834347001	170.62162094573	312.929866095267	51.2583869956679	30.0018834347001	170.62162094573	312.929866095267	376.260334462032	231.078673552206	1227.02793549581	2297.05035568355	365.519713697904	217.270719918136	1173.45776670661	2303.55366160198
EHI_135080A	2675.17338008574	2437.72446212518	4462.92447918972	6521.66473680961	2675.17338008574	2437.72446212518	4462.92447918972	6521.66473680961	19637.0133695399	18775.6924134347	32095.188051904	47872.0439511412	19076.4607568286	17653.7633045864	30693.9610777462	48007.5771343753
EHI_135440A	6.98142905317341	4.42884945940811	13.0525070508841	14.7581392892914	6.98142905317341	4.42884945940811	13.0525070508841	14.7581392892914	51.2469272743986	34.1116137148494	93.8672994132735	108.331587287274	49.7840470269547	32.0732967498201	89.7691962422776	108.638290817309
EHI_135580A	7.34887268755096	7.42903780287813	3.8500200653687	2.29252649154042	7.34887268755096	7.42903780287813	3.8500200653687	2.29252649154042	53.9441339730512	57.2194810700699	27.6874768053541	16.8282077339454	52.4042600283733	53.8003687416337	26.4786837836934	16.8758510007471
EHI_136420A	0.367443634377548	0.42859833478143	1.31464099793078	1.43282905721276	0.367443634377548	0.42859833478143	1.31464099793078	1.43282905721276	2.69720669865256	3.30112390788865	9.45426037255992	10.5176298337159	2.62021300141867	3.10386742740194	9.04150177979774	10.5474068754669
EHI_136740A	8.4512035906836	17.1439333912572	18.6866827563018	65.7668537260658	8.4512035906836	17.1439333912572	18.6866827563018	65.7668537260658	62.0357540690088	132.044956315546	134.385558152816	482.759209367559	60.2648990326293	124.154697096078	128.518489584268	484.125975583932
EHI_136980A	2.20466180626529	2.14299167390715	4.69514642118135	7.30742819178508	2.20466180626529	2.14299167390715	4.69514642118135	7.30742819178508	16.1832401919153	16.5056195394433	33.7652156162854	53.639912151951	15.721278008512	15.5193371370097	32.2910777849919	53.7917750648814
EHI_137010A	7.34887268755096	5.85751057534622	3.19269956640331	2.14924358581914	7.34887268755096	5.85751057534622	3.19269956640331	2.14924358581914	53.9441339730512	45.1153600744782	22.9603466190741	15.7764447505738	52.4042600283733	42.4195215078266	21.9579328937945	15.8211103132004
EHI_137270A	7.34887268755096	5.85751057534622	3.19269956640331	2.14924358581914	7.34887268755096	5.85751057534622	3.19269956640331	2.14924358581914	53.9441339730512	45.1153600744782	22.9603466190741	15.7764447505738	52.4042600283733	42.4195215078266	21.9579328937945	15.8211103132004
EHI_137750A	0.734887268755096	0.28573222318762	1.78415564004891	2.72237520870425	0.734887268755096	0.28573222318762	1.78415564004891	2.72237520870425	5.39441339730512	2.20074927192577	12.8307819341885	19.9834966840602	5.24042600283733	2.0692449516013	12.2706095582969	20.0400730633872
EHI_137810A	0.367443634377548	0.28573222318762	1.4085439263544	1.28954615149149	0.367443634377548	0.28573222318762	1.4085439263544	1.28954615149149	2.69720669865256	2.20074927192577	10.1295646848856	9.4658668503443	2.62021300141867	2.0692449516013	9.68732333549758	9.49266618792024
EHI_137880A	1.46977453751019	1.4286611159381	0.469514642118135	0.429848717163828	1.46977453751019	1.4286611159381	0.469514642118135	0.429848717163828	10.7888267946102	11.0037463596288	3.37652156162854	3.15528895011477	10.4808520056747	10.3462247580065	3.22910777849919	3.16422206264008
EHI_138360A	1.46977453751019	1.57152722753191	0.469514642118135	0.429848717163828	1.46977453751019	1.57152722753191	0.469514642118135	0.429848717163828	10.7888267946102	12.1041209955917	3.37652156162854	3.15528895011477	10.4808520056747	11.3808472338071	3.22910777849919	3.16422206264008
EHI_138470A	26.2722198579947	19.2869250651644	53.9002809151618	139.414267266802	26.2722198579947	19.2869250651644	53.9002809151618	139.414267266802	192.850278953658	148.550575854989	387.624675274957	1023.36538282056	187.345229601435	139.674034233087	370.701572971707	1026.26268898293
EHI_139050A	2.75582725783161	1.00006278115667	4.41343763591046	9.31338887188295	2.75582725783161	1.00006278115667	4.41343763591046	9.31338887188295	20.2290502398942	7.70262245174018	31.7393026793083	68.3645939191533	19.65159751064	7.24235733060453	30.3536131178924	68.5581446905351
EHI_139300A	2.75582725783161	2.28585778550096	0.845126355812642	0.716414528606381	2.75582725783161	2.28585778550096	0.845126355812642	0.716414528606381	20.2290502398942	17.6059941754061	6.07773881093138	5.25881491685794	19.65159751064	16.5539596128104	5.81239400129855	5.27370343773347
EHI_140480A	3.67443634377548	2.00012556231334	0.375611713694508	0.859697434327657	3.67443634377548	2.00012556231334	0.375611713694508	0.859697434327657	26.9720669865256	15.4052449034804	2.70121724930283	6.31057790022953	26.2021300141867	14.4847146612091	2.58328622279936	6.32844412528016
EHI_140540A	486.127928281496	453.885636533535	1213.31973816168	1183.80336706918	486.127928281496	453.885636533535	1213.31973816168	1183.80336706918	3568.40446231733	3495.89021845408	8725.60701956048	8689.66576861607	3466.5418008769	3286.99560561866	8344.66032119762	8714.26756051078
EHI_140550A	126.216888408688	170.439271131415	392.795949596031	525.704981091362	126.216888408688	170.439271131415	392.795949596031	525.704981091362	926.490500987154	1312.74694070372	2824.79793845844	3858.91838599036	900.043165987312	1234.30461363017	2701.47156749243	3869.84358260882
EHI_140600A	16.9024071813672	36.0022601216402	62.4454474017119	79.9518613924721	16.9024071813672	36.0022601216402	62.4454474017119	79.9518613924721	124.071508138018	277.294408262647	449.077367696596	586.883744721346	120.529798065259	260.724863901763	429.471334540393	588.545303651055
EHI_140640A	0	0	3.00489370955606	7.30742819178508	0	0	3.00489370955606	7.30742819178508	0	0	21.6097379944227	53.639912151951	0	0	20.6662897823948	53.7917750648814
EHI_140770A	0.551165451566322	0.714330557969051	1.97196149689616	5.01490170024467	0.551165451566322	0.714330557969051	1.97196149689616	5.01490170024467	4.04581004797884	5.50187317981442	14.1813905588399	36.8117044180056	3.930319502128	5.17311237900324	13.5622526696966	36.9159240641343
EHI_141800A	92.7795176803308	60.4323652041817	177.476534720655	244.440637160497	92.7795176803308	60.4323652041817	177.476534720655	244.440637160497	681.044691409771	465.4584710123	1276.32515029559	1794.30764963193	661.603782858213	437.645307263674	1220.6027402727	1799.38761295466
EHI_141810A	25.169888954862	21.1441845158839	50.4258725634877	64.1907417631317	25.169888954862	21.1441845158839	50.4258725634877	64.1907417631317	184.7586588577	162.855446122507	362.638415718905	471.189816550472	179.484590597179	153.124126418496	346.806175410813	472.523828020919
EHI_141890A	4.40932361253057	4.71458168259573	14.2732451203913	18.3402119323233	4.40932361253057	4.71458168259573	14.2732451203913	18.3402119323233	32.3664803838307	36.3123629867752	102.646255473508	134.625661871563	31.442556017024	34.1425417014214	98.1648764663755	135.006808005977
EHI_141940A	915.853258686038	1178.50255453734	2040.60453757384	2779.54508808704	915.853258686038	1178.50255453734	2040.60453757384	2779.54508808704	6722.7876963915	9076.99037205783	14675.03801115	20403.1501144254	6530.88090603603	8534.60080287954	14034.3482269132	20460.9145977183
